D,eta,C_tree_mumu,coeff_1,coeff_2,coeff_3,g_mu1_sq,g_mu2_sq,g_mu3_sq,mu_contrib_1,mu_contrib_2,mu_contrib_3,mu_share_1,mu_share_2,mu_share_3,y2_raw,p2_kin,m2_2,coeff2_kin_over_m2,C_tree_mumu_single_layer_pred,abs_single_layer_residual
12.0,1.34,8.248758411778193e-06,0.2033690927359579,0.27894922059271665,0.03982758274316084,5.437906249220823e-33,2.957082437531488e-05,5.437906249220823e-33,1.1059020602872346e-33,8.248758411778193e-06,2.1657866109039375e-34,1.3406891135375538e-28,1.0,2.6255910317502645e-29,2.9570824375314875e-05,0.42011068913516586,1.5060471875221828,0.27894922059271665,8.248758411778191e-06,1.6940658945086007e-21
12.8,1.34,2.049403004697858e-06,0.17135278924398264,0.2231002350591017,0.03962158433242409,3.0308446065934072e-33,9.186019029316344e-06,3.0308446065934072e-33,5.193436771048616e-34,2.0494030046978574e-06,1.200868651786134e-34,2.5341217706540255e-28,0.9999999999999998,5.859602279460781e-29,9.186019029316344e-06,0.41412400544982075,1.8562239763670116,0.2231002350591017,2.0494030046978574e-06,4.235164736271502e-22
13.6,1.34,5.624688926071745e-07,0.1719731376389129,0.21729012018872645,0.03945013105669104,1.608900787690989e-33,2.5885617446326847e-06,1.608900787690989e-33,2.7668771660893783e-34,5.624688926071755e-07,6.347134693162297e-35,4.919164779520974e-28,1.0000000000000018,1.1284419061366838e-28,2.5885617446326847e-06,0.409370607831706,1.883981689899885,0.21729012018872645,5.624688926071755e-07,9.529120656610879e-22
14.4,1.34,2.793810927918337e-07,0.18125045499309927,0.22399115809143513,0.039369266260396024,1.116819705807796e-33,1.2472862552806118e-06,1.116819705807796e-33,2.0242407982292233e-34,2.793810927918336e-07,4.396837236280428e-35,7.2454466334895505e-28,0.9999999999999997,1.5737776641730377e-28,1.2472862552806118e-06,0.40535981598567394,1.8097134701192203,0.22399115809143513,2.7938109279183366e-07,5.293955920339377e-23
15.2,1.34,1.4681049173589056e-07,0.19016577231162568,0.23066780069413764,0.03932690192264369,7.977835172222724e-34,6.364585403515399e-07,7.977835172222724e-34,1.5171111869005856e-34,1.4681049173589075e-07,3.137435413730203e-35,1.0333806316988852e-27,1.0000000000000013,2.137064849135165e-28,6.364585403515399e-07,0.401990138821445,1.7427232479425183,0.23066780069413764,1.4681049173589075e-07,1.852884572118782e-22
16.0,1.34,5.6112563888524165e-08,0.19855583186913706,0.23799015922698413,0.039251360643740685,4.855685574782181e-34,2.3577682401147757e-07,4.855685574782181e-34,9.641246885958448e-35,5.611256388852416e-08,1.9059226566838467e-35,1.7181975332854506e-27,0.9999999999999999,3.396605901790981e-28,2.357768240114776e-07,0.40011518232218724,1.6812257432063638,0.23799015922698413,5.6112563888524165e-08,0.0
16.8,1.34,2.5011697896849683e-08,0.2077535692021629,0.2445996552003491,0.039020026490008235,3.1977438102683376e-34,1.0225565476109463e-07,3.1977438102683376e-34,6.643426899773712e-35,2.501169789684968e-08,1.247760481849304e-35,2.656127915494484e-27,0.9999999999999999,4.988707631905566e-28,1.0225565476109464e-07,0.3973459295346717,1.6244746101919467,0.2445996552003491,2.5011697896849683e-08,0.0
17.6,1.34,7.139226485334223e-09,0.18962990788759787,0.21279271638670572,0.038614174076225596,1.8316698659802081e-34,3.355014497939953e-08,1.8316698659802081e-34,3.473393879663156e-35,7.139226485334223e-09,7.072841905513656e-36,4.865224386421114e-27,1.0,9.907014324371222e-28,3.355014497939953e-08,0.3906548896492392,1.835847092338004,0.21279271638670572,7.139226485334224e-09,8.271806125530277e-25
18.4,1.34,1.996930012438708e-09,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,1.7949803590232283e-35,1.9969300124387082e-09,3.873274194856101e-36,8.988699392780157e-27,1.0000000000000002,1.9396143934588615e-27,1e-08,0.3898967385291033,1.9524807384358465,0.19969300124387082,1.9969300124387082e-09,4.1359030627651384e-25
19.200000000000003,1.34,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.8861115867515161,0.0,0.0,0.0
20.0,1.34,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.823074165025783,0.0,0.0,0.0
4.0,1.53,0.0015026456270817,0.05340312593883233,0.3619905584897079,0.12420668295200273,6.442874387242344e-32,0.0041510630369783405,6.442874387242344e-32,3.4406963230998006e-33,0.0015026456270817725,8.002480563157887e-33,2.289758983148944e-30,1.0000000000000482,5.325594018264684e-30,0.0041510630369783405,0.5943759464666792,1.6419653290034042,0.3619905584897079,0.0015026456270817723,7.22078646875346e-17
4.8,1.53,0.0015689295309817,0.07738268459074386,0.37704649728180306,0.09542682668122188,6.450661658690802e-32,0.004161103583490356,6.450661658690802e-32,4.99169516536075e-33,0.0015689295309817975,6.1556617208309036e-33,3.181592969467137e-30,1.0000000000000622,3.9234787791770515e-30,0.004161103583490356,0.585154621114783,1.551942864695122,0.37704649728180306,0.0015689295309817975,9.75781955236954e-17
5.6,1.53,0.0013021553945598,0.10063915938081266,0.3791569490780848,0.06703452274607151,5.860327639121613e-32,0.00343434400378527,5.860327639121613e-32,5.897784472973416e-33,0.0013021553945598374,3.9284426642412935e-33,4.5292478129825595e-30,1.0000000000000289,3.0168770030471847e-30,0.00343434400378527,0.5591608403520548,1.4747477046422257,0.3791569490780848,0.0013021553945598376,3.7730235602495554e-17
6.4,1.53,0.0006722732083732,0.12575491189483945,0.3468657163897188,0.05236106347335871,4.4024275081853346e-32,0.0019381367964826934,4.4024275081853346e-32,5.536268834152643e-33,0.000672273208373244,2.3051578619295276e-33,8.235147206817271e-30,1.0000000000000655,3.428900383383807e-30,0.0019381367964826932,0.529193382987522,1.525643377199464,0.3468657163897188,0.000672273208373244,4.401860820291148e-17
7.2,1.53,0.0001209654243975,0.1554615152008831,0.30682052606749166,0.04629889834516721,1.9855847179327196e-32,0.0003942546672087957,1.9855847179327196e-32,3.086820088095387e-33,0.00012096542439756656,9.19303850112845e-34,2.5518201613974434e-29,1.0000000000005502,7.599724092166656e-30,0.0003942546672087958,0.5022680490130624,1.6370092817798572,0.30682052606749166,0.00012096542439756656,6.65564608634539e-17
8.0,1.53,8.59108246442703e-05,0.182047272577508,0.3080449704644878,0.04395336994452953,1.6700015826228804e-32,0.0002788905285962925,1.6700015826228804e-32,3.0401923331661725e-33,8.591082464427032e-05,7.340219736897326e-34,3.5387768022884807e-29,1.0000000000000002,8.543998695497182e-30,0.0002788905285962925,0.4800390114718548,1.5583406888546971,0.3080449704644878,8.591082464427032e-05,1.3552527156068805e-20
8.8,1.53,5.8482307540217285e-05,0.1553292524602621,0.26822734315311886,0.04235738295416151,1.4765927312580927e-32,0.00021803260940042338,1.4765927312580927e-32,2.2935804513457624e-33,5.848230754021729e-05,6.254460378523033e-34,3.921836445609651e-29,1.0000000000000002,1.0694619691984533e-29,0.00021803260940042336,0.4622615446367418,1.7233945622495974,0.26822734315311886,5.848230754021728e-05,6.776263578034403e-21
9.6,1.53,4.35798382909594e-05,0.16152502957419562,0.2625585967411983,0.04132676521005019,1.2883376121110573e-32,0.00016598138027800206,1.2883376121110573e-32,2.080987708977871e-33,4.3579838290959425e-05,5.3242826006990375e-34,4.775115719990109e-29,1.0000000000000007,1.2217306923333755e-29,0.00016598138027800206,0.4479745870660467,1.7061889902908467,0.2625585967411983,4.3579838290959425e-05,2.710505431213761e-20
10.4,1.53,2.996797587290715e-05,0.17639310449509465,0.2674408037149532,0.04063825733811501,1.058558517133576e-32,0.00011205461341960352,1.058558517133576e-32,1.8672242312691532e-33,2.9967975872907147e-05,4.301797342672769e-34,6.230731895901038e-29,0.9999999999999999,1.4354647644260326e-29,0.00011205461341960352,0.43655253016777085,1.6323333018138184,0.2674408037149532,2.9967975872907144e-05,6.776263578034403e-21
11.2,1.53,1.6473387521730898e-05,0.1903918246148879,0.2731219546401719,0.04013603296933152,7.766281918616586e-33,6.0315134839430895e-05,7.766281918616586e-33,1.4786365849590241e-33,1.6473387521730898e-05,3.1170774713471853e-34,8.975910892695738e-29,1.0,1.8921897316112348e-29,6.0315134839430895e-05,0.42749717080178745,1.5652244850290382,0.2731219546401719,1.6473387521730898e-05,0.0
12.0,1.53,8.24875566999673e-06,0.2033691259153159,0.27894912787357473,0.03982759945167763,5.437906249220823e-33,2.957082437531488e-05,5.437906249220823e-33,1.1059022407134727e-33,8.24875566999673e-06,2.1657875194974163e-34,1.3406897778970233e-28,1.0,2.6255930059548906e-29,2.9570824375314875e-05,0.420110549495763,1.5060471875221828,0.27894912787357473,8.24875566999673e-06,0.0
12.8,1.53,2.0494063235063287e-06,0.17135266175180566,0.22310059634819338,0.03962144550534508,3.0308446065934072e-33,9.186019029316344e-06,3.0308446065934072e-33,5.1934329069588465e-34,2.0494063235063287e-06,1.2008644441530975e-34,2.5341157814295233e-28,1.0,5.859572259436279e-29,9.186019029316344e-06,0.4141246760832951,1.8562239763670116,0.22310059634819338,2.0494063235063287e-06,0.0
13.6,1.53,5.624688831972289e-07,0.17197373511266562,0.21729011655352415,0.03944959157618637,1.608900787690989e-33,2.5885617446326847e-06,1.608900787690989e-33,2.7668867788492924e-34,5.624688831972298e-07,6.347047896101406e-35,4.9191819521135855e-28,1.0000000000000018,1.1284264935729472e-28,2.5885617446326847e-06,0.4093706009830514,1.883981689899885,0.21729011655352415,5.624688831972298e-07,9.529120656610879e-22
14.4,1.53,2.7938770589495537e-07,0.18124920196519595,0.22399646008453714,0.039367556000909056,1.116819705807796e-33,1.2472862552806118e-06,1.116819705807796e-33,2.0242268041666795e-34,2.7938770589495537e-07,4.396646231130719e-35,7.245225045542095e-28,1.0,1.5736720472531374e-28,1.2472862552806118e-06,0.40536941107400914,1.8097134701192203,0.22399646008453714,2.7938770589495537e-07,0.0
15.2,1.53,1.4682169477065804e-07,0.19017176055581922,0.23068540283796501,0.039318933900077235,7.977835172222724e-34,6.364585403515399e-07,7.977835172222724e-34,1.5171589601257327e-34,1.4682169477065817e-07,3.136799738023366e-35,1.0333343192200593e-27,1.0000000000000009,2.1364688256208904e-28,6.364585403515399e-07,0.4020208144867066,1.7427232479425183,0.23068540283796501,1.4682169477065817e-07,1.3234889800848443e-22
16.0,1.53,5.5927459253405185e-08,0.19898225941145886,0.23720507512936317,0.03930530706402338,4.855685574782181e-34,2.3577682401147757e-07,4.855685574782181e-34,9.661952866617866e-35,5.592745925340518e-08,1.9085421252316247e-35,1.7275865908443876e-27,0.9999999999999999,3.4125314303732144e-28,2.357768240114776e-07,0.39879527872668497,1.6812257432063638,0.23720507512936317,5.592745925340518e-08,6.617444900424222e-24
16.8,1.53,2.4970186065191604e-08,0.20819888991007196,0.24419369396764207,0.038955265082061166,3.1977438102683376e-34,1.0225565476109463e-07,3.1977438102683376e-34,6.657667115146717e-35,2.4970186065191604e-08,1.245689577935234e-35,2.6662464980297018e-27,1.0,4.9887076319055675e-28,1.0225565476109464e-07,0.39668645581941686,1.6244746101919467,0.24419369396764207,2.4970186065191607e-08,3.308722450212111e-24
17.6,1.53,7.139226485334225e-09,0.18962990788759787,0.21279271638670574,0.038614174076225596,1.8316698659802081e-34,3.355014497939953e-08,1.8316698659802081e-34,3.473393879663156e-35,7.139226485334225e-09,7.072841905513656e-36,4.865224386421113e-27,1.0,9.90701432437122e-28,3.355014497939953e-08,0.3906548896492393,1.835847092338004,0.21279271638670574,7.139226485334225e-09,0.0
18.4,1.53,1.996930012438708e-09,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,1.7949803590232283e-35,1.9969300124387082e-09,3.873274194856101e-36,8.988699392780157e-27,1.0000000000000002,1.9396143934588615e-27,1e-08,0.3898967385291033,1.9524807384358465,0.19969300124387082,1.9969300124387082e-09,4.1359030627651384e-25
19.200000000000003,1.53,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.8861115867515161,0.0,0.0,0.0
20.0,1.53,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.823074165025783,0.0,0.0,0.0
4.0,1.72,0.0015062102895496,0.05389342200939928,0.36284929333332333,0.12361602749022764,6.442874387242344e-32,0.0041510630369783405,6.442874387242344e-32,3.472285483052015e-33,0.0015062102895496698,7.964425373694332e-33,2.3053125497438526e-30,1.0000000000000464,5.28772471477135e-30,0.0041510630369783405,0.595785959306703,1.6419653290034042,0.36284929333332333,0.0015062102895496698,6.982261990806649e-17
4.8,1.72,0.0015690153031258,0.0774358899157924,0.3770671101173865,0.09538913929130148,6.450661658690802e-32,0.004161103583490356,6.450661658690802e-32,4.995127260864037e-33,0.0015690153031258096,6.153230634819147e-33,3.183606463820155e-30,1.000000000000006,3.921714863176064e-30,0.004161103583490356,0.5851866110578878,1.551942864695122,0.3770671101173865,0.0015690153031258096,9.540979117872439e-18
5.6,1.72,0.0013021505570288,0.1006441233044412,0.3791555405031305,0.067032387536639,5.860327639121613e-32,0.00343434400378527,5.860327639121613e-32,5.898075375161804e-33,0.0013021505570288893,3.9283175339727664e-33,4.529488040630124e-30,1.0000000000000686,3.0167921157567672e-30,0.00343434400378527,0.5591587630593742,1.4747477046422257,0.3791555405031305,0.0013021505570288893,8.933825901280557e-17
6.4,1.72,0.0006722726984645,0.12575538340095901,0.34686545329750734,0.05236092254822928,4.4024275081853346e-32,0.0019381367964826934,4.4024275081853346e-32,5.536289591867754e-33,0.0006722726984645482,2.3051516578028633e-33,8.235184329979307e-30,1.0000000000000715,3.4288937555666466e-30,0.0019381367964826932,0.5291929816026321,1.525643377199464,0.34686545329750734,0.0006722726984645482,4.8138576458356397e-17
7.2,1.72,0.0001209654129318,0.15546156339340125,0.3068204969855252,0.046298887116820966,1.9855847179327196e-32,0.0003942546672087957,1.9855847179327196e-32,3.0868210449986625e-33,0.00012096541293186556,9.193036271645178e-34,2.551821194326848e-29,1.000000000000542,7.599722969431096e-30,0.0003942546672087958,0.5022680014056135,1.6370092817798572,0.3068204969855252,0.00012096541293186557,6.556712638106088e-17
8.0,1.72,8.591082371023913e-05,0.18204727766689277,0.3080449671153917,0.04395336891505619,1.6700015826228804e-32,0.0002788905285962925,1.6700015826228804e-32,3.0401924181589787e-33,8.591082371023913e-05,7.340219564975115e-34,3.53877693969385e-29,1.0,8.543998588271345e-30,0.0002788905285962925,0.48003900625282203,1.5583406888546971,0.3080449671153917,8.591082371023913e-05,0.0
8.8,1.72,5.848230747383244e-05,0.15532925287735078,0.26822734284864674,0.04235738284231916,1.4765927312580927e-32,0.00021803260940042338,1.4765927312580927e-32,2.2935804575044633e-33,5.848230747383244e-05,6.254460362008472e-34,3.921836460592312e-29,1.0,1.0694619675885725e-29,0.00021803260940042336,0.46226154411201625,1.7233945622495974,0.26822734284864674,5.848230747383243e-05,6.776263578034403e-21
9.6,1.72,4.3579838326135254e-05,0.1615250293841156,0.2625585969531248,0.04132676523636458,1.2883376121110573e-32,0.00016598138027800206,1.2883376121110573e-32,2.0809877065289983e-33,4.357983832613528e-05,5.32428260408922e-34,4.7751157105165524e-29,1.0000000000000007,1.2217306921251692e-29,0.00016598138027800206,0.44797458742763335,1.7061889902908467,0.2625585969531248,4.357983832613528e-05,2.710505431213761e-20
10.4,1.72,2.9967975834253863e-05,0.17639310486330137,0.2674408033700028,0.04063825733639049,1.058558517133576e-32,0.00011205461341960352,1.058558517133576e-32,1.867224235166837e-33,2.9967975834253863e-05,4.3017973424902185e-34,6.230731916943721e-29,1.0,1.435464766216608e-29,0.00011205461341960352,0.43655252960469687,1.6323333018138184,0.2674408033700028,2.9967975834253863e-05,0.0
11.2,1.72,1.6473386745956647e-05,0.1903918327122151,0.2731219417781556,0.04013603259303092,7.766281918616586e-33,6.0315134839430895e-05,7.766281918616586e-33,1.4786366478451499e-33,1.6473386745956647e-05,3.1170774421226196e-34,8.975911697138281e-29,1.0,1.8921898029788553e-29,6.0315134839430895e-05,0.4274971506698445,1.5652244850290382,0.2731219417781556,1.6473386745956647e-05,0.0
12.0,1.72,8.248754468793814e-06,0.20336919578798915,0.2789490872523563,0.039827583675300746,5.437906249220823e-33,2.957082437531488e-05,5.437906249220823e-33,1.1059026206745194e-33,8.248754468793814e-06,2.1657866615928317e-34,1.340690433759791e-28,1.0,2.625592348258521e-29,2.9570824375314875e-05,0.4201104883182912,1.5060471875221828,0.2789490872523563,8.248754468793814e-06,0.0
12.8,1.72,2.0494078504462116e-06,0.17135247391245598,0.223100762572526,0.03962151254042544,3.0308446065934072e-33,9.186019029316344e-06,3.0308446065934072e-33,5.1934272138400475e-34,2.0494078504462116e-06,1.200866475882215e-34,2.534111115417704e-28,1.0,5.859577807417659e-29,9.186019029316344e-06,0.4141249846328868,1.8562239763670116,0.223100762572526,2.0494078504462116e-06,0.0
13.6,1.72,5.624671636841482e-07,0.17197367708259126,0.21728945227998142,0.039450188653889634,1.608900787690989e-33,2.5885617446326847e-06,1.608900787690989e-33,2.766885845202969e-34,5.624671636841492e-07,6.347143959980115e-35,4.919195330585921e-28,1.0000000000000018,1.1284470222948578e-28,2.5885617446326847e-06,0.4093693495038598,1.883981689899885,0.21728945227998142,5.624671636841492e-07,9.529120656610879e-22
14.4,1.72,2.793856995637378e-07,0.1812435818199765,0.22399485152739235,0.03937163559462006,1.116819705807796e-33,1.2472862552806118e-06,1.116819705807796e-33,2.0241640372773737e-34,2.7938569956373783e-07,4.3971018481955326e-35,7.245052414773256e-28,1.0000000000000002,1.5738464263065825e-28,1.2472862552806118e-06,0.40536650004647673,1.8097134701192203,0.22399485152739235,2.7938569956373783e-07,5.293955920339377e-23
15.2,1.72,1.468265967665568e-07,0.19017147021915884,0.2306931048257427,0.03931170164994809,7.977835172222724e-34,6.364585403515399e-07,7.977835172222724e-34,1.5171566438677118e-34,1.46826596766557e-07,3.13622276102882e-35,1.0332982424702497e-27,1.0000000000000013,2.136004531941292e-28,6.364585403515399e-07,0.4020342369198622,1.7427232479425183,0.2306931048257427,1.4682659676655697e-07,1.5881867761018131e-22
16.0,1.72,5.5954599010270144e-08,0.1989580187044241,0.2373201829521051,0.03927691484040835,4.855685574782181e-34,2.3577682401147757e-07,4.855685574782181e-34,9.660775814103154e-35,5.5954599010270144e-08,1.9071634881251898e-35,1.7265382980101375e-27,1.0,3.4084123947973264e-28,2.357768240114776e-07,0.3989888009615231,1.6812257432063638,0.2373201829521051,5.595459901027015e-08,6.617444900424222e-24
16.8,1.72,2.4831743321905122e-08,0.20766913713003837,0.24283980558259444,0.039732599551137726,3.1977438102683376e-34,1.0225565476109463e-07,3.1977438102683376e-34,6.640726978413468e-35,2.4831743321905115e-08,1.270546742805212e-35,2.6742894738910272e-27,0.9999999999999998,5.116623212210837e-28,1.0225565476109464e-07,0.3944870985128732,1.6244746101919467,0.24283980558259444,2.4831743321905122e-08,0.0
17.6,1.72,7.558267951327627e-09,0.17566531206865396,0.2252827210126382,0.040880657727678,1.8316698659802081e-34,3.355014497939953e-08,1.8316698659802081e-34,3.2176085861416286e-35,7.558267951327629e-09,7.487986886123873e-36,4.2570713381184744e-27,1.0000000000000002,9.90701432437122e-28,3.355014497939953e-08,0.41358462832504556,1.835847092338004,0.2252827210126382,7.558267951327629e-09,1.6543612251060553e-24
18.4,1.72,1.996930012438708e-09,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,1.7949803590232283e-35,1.9969300124387082e-09,3.873274194856101e-36,8.988699392780157e-27,1.0000000000000002,1.9396143934588615e-27,1e-08,0.3898967385291033,1.9524807384358465,0.19969300124387082,1.9969300124387082e-09,4.1359030627651384e-25
19.200000000000003,1.72,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.8861115867515161,0.0,0.0,0.0
20.0,1.72,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.823074165025783,0.0,0.0,0.0
4.0,1.91,0.0015097107933558,0.05438451332091722,0.36369257221754475,0.12302951650471308,6.442874387242344e-32,0.0041510630369783405,6.442874387242344e-32,3.5039258793797764e-33,0.0015097107933558257,7.926637207630252e-33,2.320925236012399e-30,1.000000000000017,5.2504342172786916e-30,0.0041510630369783405,0.5971705939972752,1.6419653290034042,0.36369257221754475,0.0015097107933558257,2.5804011705155006e-17
4.8,1.91,0.0015691007594232,0.07748909931934096,0.37708764704843833,0.09535147756325701,6.450661658690802e-32,0.004161103583490356,6.450661658690802e-32,4.998559619457563e-33,0.0015691007594232033,6.1508012041681825e-33,3.1856205469526566e-30,1.000000000000002,3.9199529840449575e-30,0.004161103583490356,0.5852184832014965,1.551942864695122,0.37708764704843833,0.0015691007594232033,3.2526065174565133e-18
5.6,1.91,0.0013021457183771,0.10064908718361372,0.37915413160181455,0.06703025245880745,5.860327639121613e-32,0.00343434400378527,5.860327639121613e-32,5.898366274744924e-33,0.001302145718377103,3.928192411416487e-33,4.529728271960392e-30,1.0000000000000022,3.0167072363547005e-30,0.00343434400378527,0.5591566852853924,1.4747477046422257,0.37915413160181455,0.001302145718377103,3.0357660829594124e-18
6.4,1.91,0.0006722721885536,0.12575585490604071,0.34686519020414786,0.05236078162397469,4.4024275081853346e-32,0.0019381367964826934,4.4024275081853346e-32,5.536310349537173e-33,0.0006722721885536273,2.3051454537147136e-33,8.235221453156641e-30,1.0000000000000404,3.428887127807943e-30,0.0019381367964826932,0.5291925802159906,1.525643377199464,0.34686519020414786,0.0006722721885536272,2.710505431213761e-17
7.2,1.91,0.0001209654014658,0.15546161158624888,0.3068204679027913,0.04629887588870321,1.9855847179327196e-32,0.0003942546672087957,1.9855847179327196e-32,3.08682200190848e-33,0.00012096540146586198,9.193034042207276e-34,2.5518222272681857e-29,1.0000000000005125,7.599721846751677e-30,0.0003942546672087958,0.5022679537969081,1.6370092817798572,0.3068204679027913,0.00012096540146586201,6.201636426617085e-17
8.0,1.91,8.591082277430941e-05,0.18204728275970675,0.30804496375948814,0.0439533678865627,1.6700015826228804e-32,0.0002788905285962925,1.6700015826228804e-32,3.0401925032090528e-33,8.591082277430941e-05,7.340219393216539e-34,3.5387770772440856e-29,1.0,8.543998481424791e-30,0.0002788905285962925,0.480039001023181,1.5583406888546971,0.30804496375948814,8.591082277430941e-05,0.0
8.8,1.91,5.848230740181678e-05,0.15532925330703187,0.26822734251834907,0.042357382733571515,1.4765927312580927e-32,0.00021803260940042338,1.4765927312580927e-32,2.293580463849103e-33,5.848230740181678e-05,6.254460345950874e-34,3.9218364762705174e-29,1.0,1.069461966159799e-29,0.00021803260940042336,0.462261543542783,1.7233945622495974,0.26822734251834907,5.848230740181676e-05,1.3552527156068805e-20
9.6,1.91,4.3579838312784185e-05,0.16152502962578827,0.2625585968726877,0.0413267651135382,1.2883376121110573e-32,0.00016598138027800206,1.2883376121110573e-32,2.0809877096425586e-33,4.357983831278422e-05,5.324282588265036e-34,4.7751157191239486e-29,1.0000000000000009,1.2217306888683781e-29,0.00016598138027800206,0.4479745872903924,1.7061889902908467,0.2625585968726877,4.357983831278422e-05,3.3881317890172014e-20
10.4,1.91,2.9967976066891604e-05,0.17639310280449907,0.26744080544611315,0.040638257692466595,1.058558517133576e-32,0.00011205461341960352,1.058558517133576e-32,1.8672242133732096e-33,2.9967976066891604e-05,4.301797380182958e-34,6.230731795852257e-29,1.0,1.435464767650943e-29,0.00011205461341960352,0.4365525329936009,1.6323333018138184,0.26744080544611315,2.9967976066891604e-05,0.0
11.2,1.91,1.647338704653586e-05,0.1903918269502588,0.2731219467616346,0.040136034386672965,7.766281918616586e-33,6.0315134839430895e-05,7.766281918616586e-33,1.4786366030961728e-33,1.6473387046535856e-05,3.117077581421918e-34,8.975911261716581e-29,0.9999999999999998,1.8921898530134997e-29,6.0315134839430895e-05,0.42749715847010794,1.5652244850290382,0.2731219467616346,1.647338704653586e-05,0.0
12.0,1.91,8.248753478481527e-06,0.20336923217759986,0.27894905376285073,0.039827571632953196,5.437906249220823e-33,2.957082437531488e-05,5.437906249220823e-33,1.1059028185578108e-33,8.248753478481527e-06,2.1657860067412617e-34,1.3406908346124936e-28,1.0,2.6255918695971877e-29,2.9570824375314875e-05,0.4201104378815155,1.5060471875221828,0.27894905376285073,8.248753478481525e-06,1.6940658945086007e-21
12.8,1.91,2.049404607100038e-06,0.17135272688586645,0.22310040949834195,0.03962148333094183,3.0308446065934072e-33,9.186019029316344e-06,3.0308446065934072e-33,5.193434881071015e-34,2.049404607100038e-06,1.2008655905881563e-34,2.5341188670498126e-28,1.0,5.859582760904461e-29,9.186019029316344e-06,0.4141243292481209,1.8562239763670116,0.22310040949834195,2.049404607100038e-06,0.0
13.6,1.91,5.624585271907594e-07,0.17197594552463605,0.21728611587380656,0.039450173669250584,1.608900787690989e-33,2.5885617446326847e-06,1.608900787690989e-33,2.7669223421848957e-34,5.624585271907604e-07,6.347141549100358e-35,4.919335752636721e-28,1.0000000000000018,1.1284639208514848e-28,2.5885617446326847e-06,0.4093630637757163,1.883981689899885,0.21728611587380656,5.624585271907604e-07,1.0587911840678754e-21
14.4,1.91,2.7939621165334673e-07,0.18124865046713012,0.22400327949616405,0.039364975789296645,1.116819705807796e-33,1.2472862552806118e-06,1.116819705807796e-33,2.024220644927603e-34,2.793962116533467e-07,4.3963580680133296e-35,7.244982431755731e-28,0.9999999999999998,1.5735210015903836e-28,1.2472862552806118e-06,0.40538175225508866,1.8097134701192203,0.22400327949616405,2.7939621165334673e-07,0.0
15.2,1.91,1.468305233974076e-07,0.19017123765165808,0.23069927432556375,0.039305908422633165,7.977835172222724e-34,6.364585403515399e-07,7.977835172222724e-34,1.5171547884825244e-34,1.4683052339740778e-07,3.135760586902483e-35,1.033269345758738e-27,1.0000000000000013,2.1356326425502938e-28,6.364585403515399e-07,0.4020449886506285,1.7427232479425183,0.23069927432556375,1.4683052339740778e-07,1.852884572118782e-22
16.0,1.91,5.597630605521305e-08,0.19893863039082685,0.2374122490193868,0.03925420604175892,4.855685574782181e-34,2.3577682401147757e-07,4.855685574782181e-34,9.65983437855662e-35,5.5976306055213045e-08,1.9060608202649633e-35,1.7257005792823307e-27,0.9999999999999999,3.4051207637475974e-28,2.357768240114776e-07,0.3991435848039129,1.6812257432063638,0.2374122490193868,5.597630605521306e-08,6.617444900424222e-24
16.8,1.91,2.5161429443196977e-08,0.20614731489941618,0.24606394142194848,0.03925361834486578,3.1977438102683376e-34,1.0225565476109463e-07,3.1977438102683376e-34,6.59206300223046e-35,2.5161429443196977e-08,1.255230150929302e-35,2.619907989374105e-27,1.0,4.9887076319055675e-28,1.0225565476109464e-07,0.3997246253237138,1.6244746101919467,0.24606394142194848,2.5161429443196977e-08,0.0
17.6,1.91,7.509294303181091e-09,0.17729736344696875,0.22382300606426436,0.04061577231207127,1.8316698659802081e-34,3.355014497939953e-08,1.8316698659802081e-34,3.247502379435535e-35,7.509294303181091e-09,7.439468622753424e-36,4.3246438990409875e-27,1.0,9.907014324371215e-28,3.355014497939953e-08,0.41090481488143116,1.835847092338004,0.22382300606426436,7.509294303181091e-09,0.0
