D,eta,C_ir_ee,C_ir_mumu,C_ir_tautau,mu_mumu_uv_rge,x_mu_abs2,R_e_over_mu,R_tau_over_mu,mu_exact_reference_invariant_bridge,abs_delta_exact_reference_invariant_bridge,mu_three_parameter_global_invariant_fit,abs_delta_three_parameter_global_invariant_fit,mu_two_parameter_bridge_fixed_re_median,abs_delta_two_parameter_bridge_fixed_re_median,mu_one_scalar_accepted_median_invariant_bridge,abs_delta_one_scalar_accepted_median_invariant_bridge,mu_one_scalar_accepted_median_invariant_bridge_parented_phi,abs_delta_one_scalar_accepted_median_invariant_bridge_parented_phi,mu_one_scalar_accepted_median_invariant_bridge_actionabs_phi,abs_delta_one_scalar_accepted_median_invariant_bridge_actionabs_phi
8.8,1.15,2.2270399184300573e-05,5.880853829154835e-05,7.0870645793942776e-06,1.5837000293677872,3.4584441759885085e-09,0.1434086122515871,0.014522855306215552,1.583700029367785,2.220446049250313e-15,1.5837014849582627,1.45559047548538e-06,1.5837000295857664,2.179791902534589e-10,1.0567322665436392,0.526967762824148,0.9878772085498577,0.5958228208179295,1.0177960862677857,0.5659039431000015
9.6,1.15,1.1036307682338125e-05,4.382269327073579e-05,3.9780751467929485e-06,1.0000000023406015,1.920428445500992e-09,0.06342339260000958,0.00824039130986907,1.0000000023406002,1.3322676295501878e-15,1.0000010865266056,1.0841860040855522e-06,1.000000002379036,3.843458884489337e-11,0.6297824239178265,0.37021757842277503,0.5290430819496634,0.47095692039093806,0.6016546077234431,0.39834539461715834
10.4,1.15,7.461956522720373e-06,3.0129038768768688e-05,2.121328263373935e-06,0.4950631430585394,9.077589771299667e-10,0.06133874359801251,0.004957300026067152,0.4950631430585386,7.771561172376096e-16,0.49506371188253706,5.688239976819887e-07,0.4950631430676487,9.109324405898178e-12,0.3050582897235597,0.19000485333497968,0.27505077431563246,0.22001236874290692,0.29001985700760113,0.20504328605093824
11.2,1.15,4.5821402030528455e-06,1.6558789479867554e-05,7.997312548799162e-07,0.1519945830705958,2.741935090385724e-10,0.07657369028921666,0.002332550038381227,0.15199458307059566,1.3877787807814457e-16,0.151994761291319,1.782207232070565e-07,0.15199458307166752,1.0717260412462792e-12,0.09293066489999334,0.059063918170602456,0.08667073621954621,0.06532384685104958,0.08809006447513074,0.06390451859546506
12.0,1.15,2.5230615485066937e-06,8.29004475991206e-06,4.884274593874379e-07,0.0381622786261298,6.87248421213454e-11,0.09262792581339105,0.0034712539995718954,0.038162278626129795,6.938893903907228e-18,0.03816232346886857,4.484273876531608e-08,0.03816227862621149,8.16915979306998e-14,0.02331337853598537,0.014848900090144432,0.021656079273327068,0.016506199352802734,0.02206456742946956,0.01609771119666024
12.8,1.15,7.028456423032188e-07,2.0613033646046456e-06,2.0666013744613818e-07,0.002361397209312,4.248971560930432e-12,0.11626154466339865,0.010051470525706346,0.0023613972093120363,3.642919299551295e-17,0.002361399986969469,2.777657469050371e-09,0.0023613972093124262,4.2630829422130034e-16,0.001441997569777721,0.0009193996395342788,0.0011505473668417916,0.0012108498424702083,0.0013409006980293014,0.0010204965112826985
13.6,1.15,2.2457110736184906e-07,5.657472345361482e-07,9.017294551710241e-08,0.0001779074434574,3.200699333852995e-13,0.15756613477660517,0.02540432341528952,0.0001779074434574298,2.981555974335137e-17,0.0001779076527641775,2.0930677750350367e-10,0.00017790744345743258,3.258027528318941e-17,0.00010863224634468361,6.927519711271638e-05,8.739864317533912e-05,9.050880028206087e-05,0.00010069381905228676,7.721362440511323e-05
14.4,1.15,1.1195441915619513e-07,2.809568081175963e-07,4.102168747656998e-08,4.387733824843774e-05,7.893672802762783e-14,0.15878276540945818,0.02131807189723403,4.387733824843768e-05,6.098637220230962e-20,4.38773898715502e-05,5.16231124552324e-11,4.38773382484378e-05,5.421010862427522e-20,2.6791632222732887e-05,1.7085706025704856e-05,2.1589800090131713e-05,2.228753815830603e-05,2.4868611573697185e-05,1.9008726674740558e-05
15.2,1.15,4.9971420092663915e-08,1.4760977118869713e-07,1.1828802654440868e-08,1.2111396378236896e-05,2.178864455037952e-14,0.11460753422745606,0.006421719896994242,1.2111396378236875e-05,2.0328790734103208e-20,1.2111410627803993e-05,1.4249567097365302e-11,1.2111396378236867e-05,2.879912020664621e-20,7.395230975265885e-06,4.716165402971011e-06,6.26533392061105e-06,5.846062457625846e-06,6.875006785569969e-06,5.2363895926669265e-06
16.0,1.15,2.0226773261476338e-08,5.64028223395802e-08,5.261253244810981e-09,1.768339918434975e-06,3.1812783678702473e-15,0.12860313033375542,0.008701151708570972,1.7683404619059737e-06,5.434709987693355e-13,1.768342542434122e-06,2.623999147027245e-12,1.7683404619059712e-06,5.434709962282366e-13,1.0797502394927346e-06,6.885896789422404e-07,9.537369123030734e-07,8.146030061319016e-07,1.005616770861407e-06,7.627231475735681e-07
16.8,1.15,9.307616571654866e-09,2.5051500666896983e-08,2.322657629363727e-09,3.488442523712286e-07,6.2757768566354e-16,0.13804143809439032,0.00859612855345176,3.488443926215382e-07,1.402503095963724e-13,3.4884480305192725e-07,5.506806986356005e-13,3.4884439262153773e-07,1.4025030911991637e-13,2.130046828364333e-07,1.3583956953479532e-07,1.8597069695167294e-07,1.6287355541955568e-07,1.9920076466766864e-07,1.4964348770355997e-07
17.6,1.15,3.504146258801515e-09,7.179662382296273e-09,8.26876867380101e-10,5.5585827916252447e-08,5.154755192376019e-17,0.23820803403493512,0.013263973327376864,2.865314560098275e-08,2.6932682315269698e-08,2.865317931263826e-08,2.6932648603614188e-08,2.8653145600982706e-08,2.693268231526974e-08,1.7495634904904577e-08,3.809019301134787e-08,1.4480541709874666e-08,4.110528620637778e-08,1.6127084658079626e-08,3.945874325817282e-08
18.4,1.15,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,5.5585827916252447e-08,4.034894954006522e-18,0.8079671677376626,0.03762103995312786,2.24283071744764e-09,5.3342997198804806e-08,2.2428333562342423e-09,5.3342994560018203e-08,2.242830717447637e-09,5.334299719880481e-08,1.3694743289117848e-09,5.421635358734066e-08,1.1004994657896984e-09,5.448532845046275e-08,1.2572895788987683e-09,5.4328538337353676e-08
19.200000000000003,1.15,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,5.5585827916252447e-08,1.0114650219482928e-60,1.0,1.0,5.62231445470823e-52,5.5585827916252447e-08,5.622321069602504e-52,5.5585827916252447e-08,5.6223144547082214e-52,5.5585827916252447e-08,3.4329899499320235e-52,5.5585827916252447e-08,4.047830465168379e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
20.0,1.15,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,5.5585827916252447e-08,1.0111592444088509e-60,1.0,1.0,5.620614764217087e-52,5.5585827916252447e-08,5.6206213771116015e-52,5.5585827916252447e-08,5.620614764217079e-52,5.5585827916252447e-08,3.431952117484e-52,5.5585827916252447e-08,4.340976116868161e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
4.0,1.34,0.000172824235351,0.0015037546169137,0.0003348062200216,2.631552103015893,2.2612779478892686e-06,0.01320855596391304,0.04957161726615006,2.63155210301611,2.1715962361668062e-13,2.6315513591002833,7.43915609557888e-07,2.6315521030715456,5.56528156892e-11,3.096181062136879,0.464628959120986,3.094474508151085,0.46292240513519234,3.0939696301589668,0.46241752714307394
4.8,1.34,0.0001971946054303,0.0015750002354685,0.0001522605488856,13.812938838882449,2.4806257417258303e-06,0.015675767511691623,0.009345736584518,13.812938838896143,1.3693934874936531e-11,13.812935105413981,3.733468467714829e-06,13.812938840708753,1.8263044410105067e-09,16.125976519193117,2.313037680310668,16.047395464354864,2.234456625472415,16.10641555297049,2.2934767140880403
5.6,1.34,0.0001579079864691,0.0013081284029818,5.979294094303011e-05,57.98944920872863,1.7111999186877147e-06,0.014571606694469443,0.002089291699685466,57.989449208726775,1.8545165403338615e-12,57.98943803888553,1.1169843098457477e-05,57.98944923842346,2.9694831482629525e-08,64.55716091223765,6.567711703509019,63.8692709116907,5.879821702962069,64.56038670521112,6.570937496482486
6.4,1.34,0.0001045556093178,0.0006756421012149,2.73627103057561e-05,59.87885191356253,4.564922489340852e-07,0.023947559822412062,0.0016401547168106278,59.878851913557796,4.732214620162267e-12,59.878855734615314,3.82105278617928e-06,59.87885196559459,5.203206399073679e-08,57.76973636689454,2.1091155466679865,57.82349153899505,2.0553603745674778,57.77492931956376,2.1039225939987674
7.2,1.34,7.639668720642125e-05,0.0001215871223293,1.765823825672173e-05,3.531493764556257,1.4783428316320161e-08,0.3947970451260359,0.021092088496612427,3.5314937645525,3.75699471533153e-12,3.531494978092244,1.213535986810399e-06,3.5314937675364586,2.9802014189783677e-09,2.9735941042360725,0.5578996603201847,3.150199191956846,0.381294572599411,2.9227806056083736,0.6087131589478836
8.0,1.34,6.345019520750248e-05,8.633382540381417e-05,1.3559405955942964e-05,2.324652136700264,7.45352940885627e-09,0.5401370345552768,0.02466717172398923,2.324652136700263,8.881784197001252e-16,2.3246533816677903,1.2449675264036841e-06,2.3246521384692387,1.7689747444649129e-09,1.8002804661366592,0.5243716705636048,2.016765732147646,0.30788640455261795,1.7539943462595518,0.5706577904407122
8.8,1.34,2.2270399246591196e-05,5.880853821271008e-05,7.087064563548506e-06,1.5837000263683558,3.4584441667157816e-09,0.1434086134383239,0.014522855280211508,1.5837000263683538,1.9984014443252818e-15,1.5837014819588302,1.4555904743751569e-06,1.5837000265863352,2.1797941229806383e-10,1.056732264181273,0.5269677621870827,0.987877206414758,0.5958228199535979,1.017796083554413,0.5659039428139427
9.6,1.34,1.103630770255959e-05,4.382269321763263e-05,3.9780751408146925e-06,1.0000000001069416,1.920428440846745e-09,0.0634233929861363,0.008240391305072698,1.0000000001069402,1.3322676295501878e-15,1.0000010842929432,1.0841860016430616e-06,1.0000000001453762,3.843458884489337e-11,0.6297824224554325,0.3702175776515091,0.5290430807544892,0.4709569193524523,0.6016546061225959,0.39834539398434565
10.4,1.34,7.46195654799908e-06,3.012903869707027e-05,2.1213282628446064e-06,0.4950631407072167,9.077589728095578e-10,0.06133874430554138,0.004957300047187079,0.49506314070721597,7.216449660063518e-16,0.49506370953121176,5.688239950729645e-07,0.495063140716326,9.109324405898178e-12,0.3050582882732487,0.19000485243396797,0.2750507730474692,0.22001236765974747,0.2900198554857039,0.20504328522151277
11.2,1.34,4.58214016345369e-06,1.655879003706975e-05,7.997311728007465e-07,0.1519945933840364,2.741935274917604e-10,0.07657368381230788,0.0023325494026057076,0.15199459338403615,2.498001805406602e-16,0.1519947716047717,1.7822073530848748e-07,0.151994593385108,1.0716150189438167e-12,0.09293067118090094,0.05906392220313546,0.08667074214498464,0.06532385123905175,0.08809007000877914,0.06390452337525726
12.0,1.34,2.5230608480670324e-06,8.290047362126577e-06,4.884274903890088e-07,0.0381623025790235,6.872488526630182e-11,0.09262781623253027,0.0034712522610013024,0.03816230257902344,5.551115123125783e-17,0.03816234742179035,4.4842766853958604e-08,0.03816230257910514,8.164302567337245e-14,0.023313393170326813,0.014848909408696685,0.021656092426234754,0.016506210152788744,0.02206458235693508,0.016097720222088416
12.8,1.34,7.028444026683766e-07,2.061306210564075e-06,2.066605405001335e-07,0.0023614037282157,4.2489832937100276e-12,0.11626081352062374,0.010051481977589994,0.0023614037282157704,7.025630077706069e-17,0.0023614065058808684,2.777665168186838e-09,0.00236140372821616,4.597017211338539e-16,0.0014420015510677223,0.0009194021771479779,0.0011505503373250832,0.001210853390890617,0.0013409048891169387,0.0010204988390987615
13.6,1.34,2.2456630974604895e-07,5.657592363617024e-07,9.017321985101089e-08,0.0001779149917968,3.2008351352857667e-13,0.15755271777987426,0.025403400158480204,0.0001779149917968805,8.05020113070487e-17,0.00017791520111250868,2.0931570867310963e-10,0.00017791499179688325,8.32396217925746e-17,0.00010863685545505137,6.927813634174864e-05,8.740210484484829e-05,9.051288695195172e-05,0.00010069841432408172,7.721657747271829e-05
14.4,1.34,1.1195339509285093e-07,2.809656699948811e-07,4.1019318872429034e-08,4.388010626682965e-05,7.894170771567243e-14,0.15876984468031302,0.021314265544118277,4.388010626682959e-05,6.098637220230962e-20,4.388015789319883e-05,5.162636917494185e-11,4.3880106266829714e-05,6.098637220230962e-20,2.6793322372271404e-05,1.708678389455825e-05,2.159109396655484e-05,2.2289012300274812e-05,2.4870137725749558e-05,1.9009968541080095e-05
15.2,1.34,4.9971566060187196e-08,1.4761900492420414e-07,1.1825154191296987e-08,1.2112911687898617e-05,2.1791370614812208e-14,0.11459386647346838,0.006416956240141197,1.21129116878986e-05,1.6940658945086007e-20,1.2112925939248547e-05,1.4251349930618617e-11,1.2112911687898591e-05,2.541098841762901e-20,7.396156223583351e-06,4.716755464315265e-06,6.266117535053953e-06,5.846794152844663e-06,6.875735956033418e-06,5.237175731865199e-06
16.0,1.34,2.0230309119547612e-08,5.641268216111645e-08,5.256764774397893e-09,1.7689582222445797e-06,3.182390708611146e-15,0.12860313033375537,0.008683275695400183,1.7689587662605048e-06,5.440159251339738e-13,1.7689608475161148e-06,2.6252715351448967e-12,1.7689587662605023e-06,5.440159225928749e-13,1.0801277765703664e-06,6.888304456742133e-07,9.540760360841474e-07,8.148821861604323e-07,1.005896420867062e-06,7.630618013775177e-07
16.8,1.34,9.401363666045382e-09,2.5141617497886676e-08,2.244679030350229e-09,3.513585354118934e-07,6.321009304100415e-16,0.13982836368220947,0.007971169961774195,3.513586772048495e-07,1.4179295606958156e-13,3.5135909059340304e-07,5.551815096330317e-13,3.51358677204849e-07,1.4179295559312553e-13,2.1453990698497442e-07,1.3681862842691898e-07,1.8742829195063087e-07,1.6393024346126253e-07,1.9997719441788623e-07,1.5138134099400718e-07
17.6,1.34,3.5041462588015162e-09,7.179662382296271e-09,8.26876867380101e-10,5.5585827916252447e-08,5.154755192376016e-17,0.23820803403493546,0.013263973327376872,2.865314560098273e-08,2.6932682315269718e-08,2.8653179312638242e-08,2.6932648603614204e-08,2.865314560098269e-08,2.6932682315269757e-08,1.7495634904904567e-08,3.8090193011347877e-08,1.4480541709874656e-08,4.110528620637779e-08,1.6127084658079613e-08,3.9458743258172834e-08
18.4,1.34,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,5.5585827916252447e-08,4.034894954006522e-18,0.8079671677376626,0.03762103995312786,2.24283071744764e-09,5.3342997198804806e-08,2.2428333562342423e-09,5.3342994560018203e-08,2.242830717447637e-09,5.334299719880481e-08,1.3694743289117848e-09,5.421635358734066e-08,1.1004994657896984e-09,5.448532845046275e-08,1.2572895788987683e-09,5.4328538337353676e-08
19.200000000000003,1.34,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,5.5585827916252447e-08,1.0114650219482928e-60,1.0,1.0,5.62231445470823e-52,5.5585827916252447e-08,5.622321069602504e-52,5.5585827916252447e-08,5.6223144547082214e-52,5.5585827916252447e-08,3.4329899499320235e-52,5.5585827916252447e-08,4.047830465168379e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
20.0,1.34,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,5.5585827916252447e-08,1.0111592444088509e-60,1.0,1.0,5.620614764217087e-52,5.5585827916252447e-08,5.6206213771116015e-52,5.5585827916252447e-08,5.620614764217079e-52,5.5585827916252447e-08,3.431952117484e-52,5.5585827916252447e-08,4.340976116868161e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
4.0,1.53,0.0001744229546374,0.0015073955090231,0.00033321067969,2.6696190801249746,2.272241220623011e-06,0.013389144967671573,0.04886336716883842,2.6696190801249124,6.217248937900877e-14,2.6696183255341173,7.545908573547422e-07,2.6696190801827435,5.7768900774135545e-11,3.140906012984615,0.4712869328596403,3.1391582692070537,0.46953918908207903,3.1386469872606217,0.4690279071356471
4.8,1.53,0.0001973302716232,0.0015750866618732,0.000152200398728,13.825228706848948,2.4808979924108603e-06,0.015695621592666104,0.009337329242808244,13.825228706864268,1.531930138298776e-11,13.825224970232854,3.736616093874545e-06,13.825228708682404,1.8334560536459321e-09,16.14020041507618,2.3149717082272314,16.061490985445555,2.236262278596607,16.120615859766918,2.2953871529179697
5.6,1.53,0.0001579157755224,0.0013081235439862,5.979103631938186e-05,57.992446020531816,1.7111872063310158e-06,0.014573152526256721,0.002089174118950309,57.99244602052471,7.105427357601002e-12,57.9924348504275,1.1170104315283425e-05,57.99244605022763,2.9695812031604873e-08,64.56028545472664,6.567839434194823,63.87232303722689,5.879877016695076,64.56350590045751,6.5710598799256985
6.4,1.53,0.0001045560013349,0.0006756415887102,2.736263665948753e-05,59.8790042860856,4.5649155639484304e-07,0.02394777572991514,0.0016401483761761624,59.87900428607793,7.673861546209082e-12,59.87900810723027,3.821144666460441e-06,59.87900433811544,5.202983999197386e-08,57.76984091013879,2.109163375946814,57.82359581040815,2.055408475677453,57.775027630428305,2.1039766556572985
7.2,1.53,7.639671088820074e-05,0.000121587110804,1.765823397435057e-05,3.5314940709997975,1.4783425513664172e-08,0.39479736473395494,0.02109208226501381,3.5314940709985496,1.247890679678676e-12,3.531495284539015,1.2135392175594006e-06,3.531494073982511,2.9827136316384895e-09,2.9735941274621296,0.5578999435376679,3.1501992448942873,0.38129482610551024,2.9227805610078743,0.6087135099919232
8.0,1.53,6.345019698312936e-05,8.633382446100507e-05,1.3559405639496929e-05,2.3246521335216923,7.453529246063637e-09,0.540137076583431,0.02466717111139264,2.32465213352169,2.220446049250313e-15,2.3246533784892556,1.2449675632630886e-06,2.324652135290666,1.7689738562864932e-09,1.800280451030114,0.5243716824915783,2.0167657174109177,0.3078864161107746,1.7539943263898308,0.5706578071318615
8.8,1.53,2.2270399312083533e-05,5.880853813394057e-05,7.087064545120004e-06,1.5837000235755976,3.458444157451142e-09,0.14340861466595978,0.014522855243588408,1.5837000235755954,2.220446049250313e-15,1.5837014791660708,1.4555904732649338e-06,1.583700023793577,2.1797941229806383e-10,1.0567322618980275,0.5269677616775701,0.9878772043520974,0.5958228192235002,1.0177960808811533,0.5659039426944443
9.6,1.53,1.1036307718600566e-05,4.3822693181061265e-05,3.978075136624675e-06,0.9999999985709612,1.9204284376414337e-09,0.06342339327636218,0.00824039130146757,0.9999999985709599,1.3322676295501878e-15,1.0000010827569616,1.0841860004218162e-06,0.9999999986093956,3.8434366800288444e-11,0.6297824214490798,0.3702175771218814,0.5290430799345734,0.4709569186363878,0.6016546050081694,0.39834539356279186
10.4,1.53,7.461956563059186e-06,3.0129038627269913e-05,2.1213282613265946e-06,0.4950631384269214,9.077589686035225e-10,0.06133874483734404,0.004957300063061531,0.4950631384269207,7.216449660063518e-16,0.4950637072509139,5.688239925194516e-07,0.4950631384360308,9.10937991704941e-12,0.3050582868641596,0.1900048515627618,0.2750507718063843,0.22001236662053708,0.290019854038384,0.20504328438853742
11.2,1.53,4.5821405285562755e-06,1.655878900423737e-05,7.997311573379463e-07,0.1519945744396834,2.7419349328685236e-10,0.07657370556737697,0.0023325496033853497,0.1519945744396832,1.942890293094024e-16,0.15199475266039655,1.7822071315953814e-07,0.15199457444075506,1.071670530095048e-12,0.09293065959333706,0.059063914846346335,0.08667073171197968,0.06532384272770371,0.08809005788090157,0.06390451655878182
12.0,1.53,2.5230612596816767e-06,8.290044606559118e-06,4.884276952910566e-07,0.0381622771769213,6.872483957873993e-11,0.09262790803335341,0.0034712574811325185,0.038162277176921326,2.7755575615628914e-17,0.03816232201965834,4.484273704447039e-08,0.038162277177003025,8.172629240021934e-14,0.02331337766164913,0.014848899515272167,0.021656078235160584,0.016506198941760714,0.022064567643426538,0.01609770953349476
12.8,1.53,7.028438797442182e-07,2.061309548693982e-06,2.0665981640240986e-07,0.0023614113794512,4.248997055536988e-12,0.11626026397221748,0.010051378985971145,0.002361411379451235,3.5128150388530344e-17,0.0023614141571253375,2.7776741375745706e-09,0.002361411379451625,4.2500725161431774e-16,0.0014420062224452552,0.0009194051570059448,0.0011505539299940875,0.0012108574494571124,0.001340909123994504,0.001020502255456696
13.6,1.53,2.245670899438108e-07,5.657592269052255e-07,9.017198673367237e-08,0.0001779149860174,3.200835028283985e-13,0.1575538178013132,0.025402706230244952,0.0001779149860174384,3.8407861960298995e-17,0.00017791519533306,2.0931566001953714e-10,0.00017791498601744114,4.1145472445824893e-17,0.0001086368518765665,6.927813414083349e-05,8.740210589655062e-05,9.051288012084937e-05,0.00010069828705821047,7.721669895918952e-05
14.4,1.53,1.1195262116202225e-07,2.809723206807651e-07,4.101753694314432e-08,4.388218367425233e-05,7.89454449887347e-14,0.1587601334926385,0.021311404820408428,4.388218367425226e-05,7.453889935837843e-20,4.388223530306567e-05,5.1628813339333127e-11,4.388218367425238e-05,4.743384504624082e-20,2.6794590835353967e-05,1.7087592838898365e-05,2.1592064946446956e-05,2.2290118727805377e-05,2.487128304473123e-05,1.90109006295211e-05
15.2,1.53,4.9973139691493824e-08,1.4763026979403836e-07,1.1822758308154712e-08,1.2114760444361604e-05,2.1794696559460556e-14,0.11458359531697775,0.006413377384342025,1.2114760444361582e-05,2.202285662861181e-20,1.2114774697886675e-05,1.4253525070569584e-11,1.2114760444361573e-05,3.049318610115481e-20,7.397285075306644e-06,4.71747536905496e-06,6.267073719547701e-06,5.847686724813903e-06,6.87668683801217e-06,5.238073606349434e-06
16.0,1.53,2.027375585437672e-08,5.622658528032104e-08,5.2639893777167535e-09,1.7573064231024236e-06,3.161428892285215e-15,0.1300124691862887,0.008764892430866965,1.7573069629673867e-06,5.398649630959559e-13,1.7573090305141514e-06,2.60741172771446e-12,1.7573069629673842e-06,5.39864960554857e-13,1.073013175410412e-06,6.842932476920116e-07,9.480712833971764e-07,8.092351397052473e-07,9.990412964581751e-07,7.582651266442485e-07
16.8,1.53,9.421515352482864e-09,2.5099889562836152e-08,2.240953501521561e-09,3.501931927911892e-07,6.300044560665713e-16,0.14089575189876227,0.007971169961774199,3.50193334138734e-07,1.4134754480011951e-13,3.501937461562115e-07,5.533650222784147e-13,3.501933341387335e-07,1.4134754432366348e-13,2.1382834751082486e-07,1.3636484528036434e-07,1.868488272641489e-07,1.633443655270403e-07,1.9923688546493978e-07,1.5095630732624942e-07
17.6,1.53,3.5041462588015162e-09,7.179662382296273e-09,8.26876867380101e-10,5.5585827916252447e-08,5.154755192376019e-17,0.23820803403493532,0.013263973327376864,2.865314560098275e-08,2.6932682315269698e-08,2.865317931263826e-08,2.6932648603614188e-08,2.8653145600982706e-08,2.693268231526974e-08,1.7495634904904577e-08,3.809019301134787e-08,1.4480541709874666e-08,4.110528620637778e-08,1.6127084658079626e-08,3.945874325817282e-08
18.4,1.53,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,5.5585827916252447e-08,4.034894954006522e-18,0.8079671677376626,0.03762103995312786,2.24283071744764e-09,5.3342997198804806e-08,2.2428333562342423e-09,5.3342994560018203e-08,2.242830717447637e-09,5.334299719880481e-08,1.3694743289117848e-09,5.421635358734066e-08,1.1004994657896984e-09,5.448532845046275e-08,1.2572895788987683e-09,5.4328538337353676e-08
19.200000000000003,1.53,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,5.5585827916252447e-08,1.0114650219482928e-60,1.0,1.0,5.62231445470823e-52,5.5585827916252447e-08,5.622321069602504e-52,5.5585827916252447e-08,5.6223144547082214e-52,5.5585827916252447e-08,3.4329899499320235e-52,5.5585827916252447e-08,4.047830465168379e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
20.0,1.53,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,5.5585827916252447e-08,1.0111592444088509e-60,1.0,1.0,5.620614764217087e-52,5.5585827916252447e-08,5.6206213771116015e-52,5.5585827916252447e-08,5.620614764217079e-52,5.5585827916252447e-08,3.431952117484e-52,5.5585827916252447e-08,4.340976116868161e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
4.0,1.72,0.0001760243424728,0.0015109714759173,0.0003316261295784,2.7079165473131046,2.283034801035704e-06,0.01357165871011925,0.04817092134086565,2.707916547313397,2.922107000813412e-13,2.7079157819856094,7.653274951557876e-07,2.70791654737371,6.06052985574479e-11,3.185899873623202,0.4779833263100972,3.1841102163979147,0.4761936690848101,3.1835924428944167,0.47567589558131207
4.8,1.72,0.0001974659482813,0.0015751727709113,0.0001521402894976,13.837520666757728,2.481169258220383e-06,0.01571549405645974,0.009328935384688536,13.8375206667698,1.2072121080564102e-11,13.837516926988972,3.739768756005901e-06,13.837520668593479,1.8357511066824372e-09,16.154426476998978,2.3169058102412503,16.075588529260724,2.238067862502996,16.134818303218825,2.2972976364610975
5.6,1.72,0.000157923564506,0.0013081186838645,5.978913181311771e-05,57.99544276966004,1.7111744910753918e-06,0.014574698463747687,0.0020890565524500134,57.99544276965527,4.767741756950272e-12,57.99543159930211,1.11703579293021e-05,57.99544279936439,2.970435275528871e-08,64.56340990195095,6.56796713229091,63.87537506391879,5.879932294258751,64.56662499594485,6.571182226284812
6.4,1.72,0.0001045563933511,0.0006756410762037,2.736256301365281e-05,59.87915665751493,4.564908638536939e-07,0.023947991638434384,0.0016401420356050838,59.879156657511885,3.0482283364108298e-12,59.87916047875907,3.82124413533802e-06,59.87915670955014,5.203520458962885e-08,57.769945452200474,2.109211205314459,57.82370008064694,2.0554565768679964,57.77512593999796,2.10403071751697
7.2,1.72,7.639673457043236e-05,0.0001215870992786,1.7658229691789117e-05,3.531494377484091,1.4783422710984133e-08,0.3947976843473862,0.021092076032995028,3.531494377482135,1.956212969389526e-12,3.5314955910233223,1.2135392313261661e-06,3.5314943804660994,2.9820084179732476e-09,2.9735941507092853,0.5579002267748057,3.1501992978555906,0.3812950796285004,2.922780516425878,0.608713861058213
8.0,1.72,6.345019875692617e-05,8.633382352231822e-05,1.355940532190038e-05,2.324652130737945,7.453529083982788e-09,0.5401371185288492,0.024667170492254423,2.3246521307379435,1.3322676295501878e-15,2.3246533757055468,1.2449676018988498e-06,2.324652132506919,1.768974300375703e-09,1.8002804361833962,0.5243716945545487,2.0167657029785593,0.3078864277593856,1.753994306766981,0.5706578239709639
8.8,1.72,2.2270399371883022e-05,5.8808538067183355e-05,7.087064526406749e-06,1.5837000214519683,3.458444149599354e-09,0.1434086157616927,0.014522855199865363,1.5837000214519663,1.9984014443252818e-15,1.5837014770424416,1.4555904732649338e-06,1.5837000216699482,2.1797985638727368e-10,1.056732260054831,0.5269677613971373,0.9878772026885838,0.5958228187633845,1.0177960786588938,0.5659039427930745
9.6,1.72,1.1036307705613428e-05,4.382269321643397e-05,3.978075139157749e-06,1.0000000001047302,1.920428440741688e-09,0.06342339302470544,0.008240391298658929,1.0000000001047287,1.5543122344752192e-15,1.000001084290732,1.0841860018651062e-06,1.0000000001431646,3.8434366800288444e-11,0.6297824224386407,0.37021757766608954,0.5290430807431669,0.47095691936156336,0.6016546060724692,0.398345394032261
10.4,1.72,7.461956578635142e-06,3.012903858840771e-05,2.121328261236491e-06,0.4950631371507266,9.077589662617609e-10,0.06133874525165549,0.0049573000754288415,0.4950631371507258,7.771561172376096e-16,0.4950637059747176,5.688239910206505e-07,0.49506313715983596,9.10937991704941e-12,0.3050582860775024,0.19000485107322418,0.27505077112028536,0.22001236603044122,0.2900198532067505,0.20504328394397608
11.2,1.72,4.582140723428744e-06,1.6558788224423e-05,7.997311498390768e-07,0.1519945601319198,2.7419346746128986e-10,0.07657371929281383,0.0023325497793386537,0.15199456013191961,1.942890293094024e-16,0.15199473835261623,1.7822069642292604e-07,0.15199456013299148,1.071670530095048e-12,0.09293065084307182,0.059063909288847985,0.08667072377168748,0.06532383636023233,0.08809004892972806,0.06390451120219175
