D,R_tail,parity,R0,R1,center_mode,center_anchors,tube_radius_min,slab_index,station,R,point_index,z_real,z_imag,dH_dR_abs,s24_interval_L_bound,dH_over_s24_L,H_minus_abs,H_plus_abs,dF_dE_abs_min,curved_numerator_abs_max,dF_dE_CR_rel_mismatch_max
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,left,60.625,4.0,-0.064,-0.064,4.413439290843235e-05,0.0003204050593795,0.13774561798088802,0.0028322015581230663,0.0028185989047295103,132.9861224221087,0.3786498230040095,5.279976185357508e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,mid,60.9375,0.0,0.0,0.0,6.765289945001685e-05,0.0003204050593795,0.21114803736568394,0.00027034237571270527,0.0002786536161874569,2670.3205708746004,0.8272303187668253,0.017143837095316618
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,mid,60.9375,1.0,0.064,0.064,5.730128873407286e-05,0.0003204050593795,0.17884014954396527,0.0032019112608838783,0.0031841048181173327,128.4900895365863,0.413456125016455,1.1911498179892174e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,mid,60.9375,2.0,-0.064,0.064,3.5625401773536145e-05,0.0003204050593795,0.1111886367915934,0.0025479431120730097,0.0025369040584153485,136.4814753487907,0.3496525533023618,1.4572561439599793e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,mid,60.9375,3.0,0.064,-0.064,6.293607722467855e-05,0.0003204050593795,0.19642660245927843,0.0034217129488757644,0.003402082664444295,125.32721774076832,0.43091505003428837,4.0864991141703386e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,mid,60.9375,4.0,-0.064,-0.064,4.3673013396589685e-05,0.0003204050593795,0.136305629758679,0.0028185989047295103,0.002805140801008892,132.28506736394252,0.37483453900318014,5.279976185357508e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,right,61.25,0.0,0.0,0.0,7.250993238191822e-05,0.0003204050593795,0.22630707680565892,0.0002786536161874569,0.00029373959836849923,2312.088177284111,0.7440944834539617,0.014939224514060443
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,right,61.25,1.0,0.064,0.064,5.6760655927027366e-05,0.0003204050593795,0.17715280787685025,0.0031841048181173327,0.003166470236398348,127.85867890628582,0.40912591317377195,1.1672423363025135e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,right,61.25,2.0,-0.064,0.064,3.5257787995779296e-05,0.0003204050593795,0.11004129605212826,0.0025369040584153485,0.002525980195713582,135.741551115034,0.3462404087108614,1.4471319291122562e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,right,61.25,3.0,0.064,-0.064,6.23220894061942e-05,0.0003204050593795,0.1945103161819225,0.003402082664444295,0.003382644695233077,124.72503726778618,0.42637355485890344,4.0864991141703386e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,1.0,right,61.25,4.0,-0.064,-0.064,4.3222994429444017e-05,0.0003204050593795,0.13490109835703015,0.002805140801008892,0.0027918237798172504,131.5912906628588,0.3710782398268048,2.7607608410216615e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,left,61.25,0.0,0.0,0.0,7.250993238191822e-05,0.0003204050593795,0.22630707680565892,0.0002786536161874569,0.00029373959836849923,2312.088177284111,0.7440944834539617,0.014939224514060443
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,left,61.25,1.0,0.064,0.064,5.6760655927027366e-05,0.0003204050593795,0.17715280787685025,0.0031841048181173327,0.003166470236398348,127.85867890628582,0.40912591317377195,1.1672423363025135e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,left,61.25,2.0,-0.064,0.064,3.5257787995779296e-05,0.0003204050593795,0.11004129605212826,0.0025369040584153485,0.002525980195713582,135.741551115034,0.3462404087108614,1.4471319291122562e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,left,61.25,3.0,0.064,-0.064,6.23220894061942e-05,0.0003204050593795,0.1945103161819225,0.003402082664444295,0.003382644695233077,124.72503726778618,0.42637355485890344,4.0864991141703386e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,left,61.25,4.0,-0.064,-0.064,4.3222994429444017e-05,0.0003204050593795,0.13490109835703015,0.002805140801008892,0.0027918237798172504,131.5912906628588,0.3710782398268048,2.7607608410216615e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,mid,61.5625,0.0,0.0,0.0,8.012512639771418e-05,0.0003204050593795,0.2500744730838064,0.00029373959836849923,0.00031582367878943776,2002.6277704510483,0.6791518525879904,0.012996250301459861
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,mid,61.5625,1.0,0.064,0.064,5.6237300018555644e-05,0.0003204050593795,0.1755193882626742,0.003166470236398348,0.003149001772640455,127.23364299181324,0.4048607012219673,1.2265181964189127e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,mid,61.5625,2.0,-0.064,0.064,3.489621207964307e-05,0.0003204050593795,0.10891279977670597,0.002525980195713582,0.002515169608923932,135.00944716200812,0.34288046985201887,1.4354691118165318e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,mid,61.5625,3.0,0.064,-0.064,6.171935349137956e-05,0.0003204050593795,0.19262914765111994,0.003382644695233077,0.0033633955207154538,124.12886007877593,0.4219004856766248,4.146376109353235e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,mid,61.5625,4.0,-0.064,-0.064,4.2780087039066716e-05,0.0003204050593795,0.13351876253738035,0.0027918237798172504,0.0027786455421868893,130.90467897920766,0.3673796944894129,1.5547135446595858e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,right,61.875,0.0,0.0,0.0,9.1136842962439e-05,0.0003204050593795,0.2844425838310282,0.00031582367878943776,0.0003441335650287371,1750.5451573237485,0.6324772697097397,0.011408647141552038
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,right,61.875,1.0,0.064,0.064,5.572795465372051e-05,0.0003204050593795,0.17392969624650712,0.003149001772640455,0.0031316946923762995,126.61494703073919,0.40065896732072265,1.2542656375608816e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,right,61.875,2.0,-0.064,0.064,3.454054553138105e-05,0.0003204050593795,0.10780274693000372,0.002515169608923932,0.0025044704235119854,134.28504511328066,0.3395716584195042,1.4237078048508218e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,right,61.875,3.0,0.064,-0.064,6.112404434410293e-05,0.0003204050593795,0.19077115842826087,0.0033633955207154538,0.0033443328136162154,123.53857805332783,0.41749445198047025,4.146376109353235e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,2.0,right,61.875,4.0,-0.064,-0.064,4.234405259550627e-05,0.0003204050593795,0.13215787752387628,0.0027786455421868893,0.0027656039035747755,130.2251230206511,0.3637377026969812,1.0273995827297057e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,left,61.875,0.0,0.0,0.0,9.1136842962439e-05,0.0003204050593795,0.2844425838310282,0.00031582367878943776,0.0003441335650287371,1750.5451573237485,0.6324772697097397,0.011408647141552038
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,left,61.875,1.0,0.064,0.064,5.572795465372051e-05,0.0003204050593795,0.17392969624650712,0.003149001772640455,0.0031316946923762995,126.61494703073919,0.40065896732072265,1.2542656375608816e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,left,61.875,2.0,-0.064,0.064,3.454054553138105e-05,0.0003204050593795,0.10780274693000372,0.002515169608923932,0.0025044704235119854,134.28504511328066,0.3395716584195042,1.4237078048508218e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,left,61.875,3.0,0.064,-0.064,6.112404434410293e-05,0.0003204050593795,0.19077115842826087,0.0033633955207154538,0.0033443328136162154,123.53857805332783,0.41749445198047025,4.146376109353235e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,left,61.875,4.0,-0.064,-0.064,4.234405259550627e-05,0.0003204050593795,0.13215787752387628,0.0027786455421868893,0.0027656039035747755,130.2251230206511,0.3637377026969812,1.0273995827297057e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,mid,62.1875,0.0,0.0,0.0,0.0001057195803511685,0.0003204050593795,0.32995602677406594,0.0003441335650287371,0.0003756956338726152,1561.961312848865,0.6024213457336131,0.01030923206149358
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,mid,62.1875,1.0,0.064,0.064,5.523010040659569e-05,0.0003204050593795,0.1723758685757176,0.0031316946923762995,0.003114544986896473,126.00255364861631,0.3965193575916722,1.2700072848363575e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,mid,62.1875,2.0,-0.064,0.064,3.4190660303873986e-05,0.0003204050593795,0.10671073787064411,0.0025044704235119854,0.0024938808053997113,133.56822890906054,0.336312923806184,1.4102455422767672e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,mid,62.1875,3.0,0.064,-0.064,6.0537729532665526e-05,0.0003204050593795,0.18894124097136156,0.0033443328136162154,0.0033254535273862036,122.95413283424797,0.4131541203312322,1.4982006453210323e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,mid,62.1875,4.0,-0.064,-0.064,4.191482308725132e-05,0.0003204050593795,0.1308182310492351,0.0027656039035747755,0.002752696699986188,129.55251661935657,0.36015110856941795,8.115256139483343e-08
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,right,62.5,0.0,0.0,0.0,0.00012233927982422307,0.0003204050593795,0.3818269288916557,0.0003756956338726152,0.00040416149560908746,1444.0311515815283,0.5868220455152565,0.010519796199934876
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,right,62.5,1.0,0.064,0.064,5.474096431634993e-05,0.0003204050593795,0.17084925070272575,0.003114544986896473,0.0030975495056134706,125.39638610783132,0.39244062180245187,1.2742645240938727e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,right,62.5,2.0,-0.064,0.064,3.384652912878914e-05,0.0003204050593795,0.10563668749281518,0.0024938808053997113,0.002483398913739443,132.85888478022235,0.33310324228754096,1.3956809007652133e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,right,62.5,3.0,0.064,-0.064,5.995689525920189e-05,0.0003204050593795,0.18712842854390338,0.0033254535273862036,0.003306755917183519,122.37540417930788,0.4088782547403618,3.9320952805251805e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,3.0,right,62.5,4.0,-0.064,-0.064,4.149230294436383e-05,0.0003204050593795,0.12949952483496446,0.002752696699986188,0.0027399217974231364,128.88675621715836,0.35661878497300864,7.293237958079259e-08
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,left,62.5,0.0,0.0,0.0,0.00012233927982422307,0.0003204050593795,0.3818269288916557,0.0003756956338726152,0.00040416149560908746,1444.0311515815283,0.5868220455152565,0.010519796199934876
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,left,62.5,1.0,0.064,0.064,5.474096431634993e-05,0.0003204050593795,0.17084925070272575,0.003114544986896473,0.0030975495056134706,125.39638610783132,0.39244062180245187,1.2742645240938727e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,left,62.5,2.0,-0.064,0.064,3.384652912878914e-05,0.0003204050593795,0.10563668749281518,0.0024938808053997113,0.002483398913739443,132.85888478022235,0.33310324228754096,1.3956809007652133e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,left,62.5,3.0,0.064,-0.064,5.995689525920189e-05,0.0003204050593795,0.18712842854390338,0.0033254535273862036,0.003306755917183519,122.37540417930788,0.4088782547403618,3.9320952805251805e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,left,62.5,4.0,-0.064,-0.064,4.149230294436383e-05,0.0003204050593795,0.12949952483496446,0.002752696699986188,0.0027399217974231364,128.88675621715836,0.35661878497300864,7.293237958079259e-08
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,mid,62.8125,0.0,0.0,0.0,0.00013655602544960377,0.0003204050593795,0.42619809348223053,0.00040416149560908746,0.00042076425066301895,1404.5721664802215,0.5909937551311835,0.012062559353688334
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,mid,62.8125,1.0,0.064,0.064,5.425916802778483e-05,0.0003204050593795,0.16934554071294547,0.0030975495056134706,0.003080705588098273,124.79636163262876,0.3884215137940288,1.2742645240938727e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,mid,62.8125,2.0,-0.064,0.064,3.3508051168550644e-05,0.0003204050593795,0.10458028107746709,0.002483398913739443,0.0024730229701776566,132.15690314797322,0.329941610143838,1.6826446645382607e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,mid,62.8125,3.0,0.064,-0.064,5.938717887769429e-05,0.0003204050593795,0.1853503156058277,0.003306755917183519,0.0032882365156039653,121.80234593186334,0.4046655918876511,3.9320952805251805e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,mid,62.8125,4.0,-0.064,-0.064,4.107637578333202e-05,0.0003204050593795,0.1282013956423815,0.0027399217974231364,0.0027272770987661113,128.22774050877402,0.3531396327585542,8.230365483834898e-08
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,right,63.125,0.0,0.0,0.0,0.0001424025640298106,0.0003204050593795,0.444445428875527,0.00042076425066301895,0.00041935046115071264,1404.5721664802215,0.6072127975241156,0.014159369554318695
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,right,63.125,1.0,0.064,0.064,5.3782791801244655e-05,0.0003204050593795,0.1678587470041859,0.003080705588098273,0.0030640111714096306,124.20240404595505,0.3844608486559724,1.2742029345693112e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,right,63.125,2.0,-0.064,0.064,3.31746293459384e-05,0.0003204050593795,0.1035396551171344,0.0024730229701776566,0.0024627513699351945,131.46217038820427,0.32682705715248167,1.6826446645382607e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,right,63.125,3.0,0.064,-0.064,5.881955930357939e-05,0.0003204050593795,0.18357874690708692,0.0032882365156039653,0.0032698944962668204,121.23482671281756,0.4005149215793791,4.581715040801033e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,4.0,right,63.125,4.0,-0.064,-0.064,4.0666916216197976e-05,0.0003204050593795,0.12692345212948253,0.0027272770987661113,0.0027147605465055956,127.57537027132193,0.349712580116103,1.0250392050118584e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,left,63.125,0.0,0.0,0.0,0.0001424025640298106,0.0003204050593795,0.444445428875527,0.00042076425066301895,0.00041935046115071264,1404.5721664802215,0.6072127975241156,0.014159369554318695
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,left,63.125,1.0,0.064,0.064,5.3782791801244655e-05,0.0003204050593795,0.1678587470041859,0.003080705588098273,0.0030640111714096306,124.20240404595505,0.3844608486559724,1.2742029345693112e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,left,63.125,2.0,-0.064,0.064,3.31746293459384e-05,0.0003204050593795,0.1035396551171344,0.0024730229701776566,0.0024627513699351945,131.46217038820427,0.32682705715248167,1.6826446645382607e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,left,63.125,3.0,0.064,-0.064,5.881955930357939e-05,0.0003204050593795,0.18357874690708692,0.0032882365156039653,0.0032698944962668204,121.23482671281756,0.4005149215793791,4.581715040801033e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,left,63.125,4.0,-0.064,-0.064,4.0666916216197976e-05,0.0003204050593795,0.12692345212948253,0.0027272770987661113,0.0027147605465055956,127.57537027132193,0.349712580116103,1.0250392050118584e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,mid,63.4375,0.0,0.0,0.0,0.00013707439679966924,0.0003204050593795,0.4278159560436687,0.00041935046115071264,0.0004013194750463791,1447.9840939196822,0.6304089493634885,0.016355319390857558
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,mid,63.4375,1.0,0.064,0.064,5.3309054472831784e-05,0.0003204050593795,0.16638018942669222,0.0030640111714096306,0.003047465060006769,123.61441622328374,0.38055755351273896,1.2701779786923134e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,mid,63.4375,2.0,-0.064,0.064,3.284664873535916e-05,0.0003204050593795,0.10251601144804123,0.0024627513699351945,0.0024525824018897194,130.77458175838817,0.323758640218204,1.5801625293889538e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,mid,63.4375,3.0,0.064,-0.064,5.8256733953614965e-05,0.0003204050593795,0.18182214121848014,0.0032698944962668204,0.0032517284364428456,120.67273769221764,0.3964250926241038,4.581715040801033e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,mid,63.4375,4.0,-0.064,-0.064,4.0262625496535814e-05,0.0003204050593795,0.12566164084458858,0.0027147605465055956,0.00270237046304101,126.9295328251684,0.34633658191842753,3.9457991574910947e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,right,63.75,0.0,0.0,0.0,0.00012344818943724076,0.0003204050593795,0.3852878905105677,0.0004013194750463791,0.0003737621817163915,1570.8406607743975,0.6581491972431521,0.01840118755665007
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,right,63.75,1.0,0.064,0.064,5.283750160898548e-05,0.0003204050593795,0.16490844967089835,0.003047465060006769,0.0030310662777804634,123.03228963543779,0.37671061435359116,1.2611134840402027e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,right,63.75,2.0,-0.064,0.064,3.2523833000210246e-05,0.0003204050593795,0.10150848761001546,0.0024525824018897194,0.0024425144223278825,130.09403193952244,0.3207354378351111,1.5180132332458893e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,right,63.75,3.0,0.064,-0.064,5.7701681423839855e-05,0.0003204050593795,0.18008979488521676,0.0032517284364428456,0.003233735739665267,120.11602246162285,0.39239497265719253,1.8093498634987006e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,5.0,right,63.75,4.0,-0.064,-0.064,3.9874826865385675e-05,0.0003204050593795,0.1244513021817062,0.00270237046304101,0.0026901016117890568,126.29027012233382,0.3430106203943294,1.4107818123871614e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,left,63.75,0.0,0.0,0.0,0.00012344818943724076,0.0003204050593795,0.3852878905105677,0.0004013194750463791,0.0003737621817163915,1570.8406607743975,0.6581491972431521,0.01840118755665007
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,left,63.75,1.0,0.064,0.064,5.283750160898548e-05,0.0003204050593795,0.16490844967089835,0.003047465060006769,0.0030310662777804634,123.03228963543779,0.37671061435359116,1.2611134840402027e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,left,63.75,2.0,-0.064,0.064,3.2523833000210246e-05,0.0003204050593795,0.10150848761001546,0.0024525824018897194,0.0024425144223278825,130.09403193952244,0.3207354378351111,1.5180132332458893e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,left,63.75,3.0,0.064,-0.064,5.7701681423839855e-05,0.0003204050593795,0.18008979488521676,0.0032517284364428456,0.003233735739665267,120.11602246162285,0.39239497265719253,1.8093498634987006e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,left,63.75,4.0,-0.064,-0.064,3.9874826865385675e-05,0.0003204050593795,0.1244513021817062,0.00270237046304101,0.0026901016117890568,126.29027012233382,0.3430106203943294,1.4107818123871614e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,mid,64.0625,0.0,0.0,0.0,0.00010685828012287142,0.0003204050593795,0.3335099649481639,0.0003737621817163915,0.00034379445376612355,1760.8769143544648,0.6870179991062486,0.020228330356650056
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,mid,64.0625,1.0,0.064,0.064,5.236890217925833e-05,0.0003204050593795,0.16344592772872105,0.0030310662777804634,0.0030148136535892017,122.45592282992688,0.37291902419209433,1.2479066976946348e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,mid,64.0625,2.0,-0.064,0.064,3.220619455155262e-05,0.0003204050593795,0.1005171223385907,0.0024425144223278825,0.0024325457721876167,129.42041768476372,0.3177565492710678,1.481362263508485e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,mid,64.0625,3.0,0.064,-0.064,5.7151997140984544e-05,0.0003204050593795,0.1783742031154743,0.003233735739665267,0.0032159147652549443,119.56458086055288,0.3884234747405858,1.4086118139686633e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,mid,64.0625,4.0,-0.064,-0.064,3.9471085958807626e-05,0.0003204050593795,0.1231912068905771,0.0026901016117890568,0.0026779592518653868,125.6571812208731,0.33973365920936566,1.4107818123871614e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,right,64.375,0.0,0.0,0.0,9.119305689240502e-05,0.0003204050593795,0.28461803028020377,0.00034379445376612355,0.0003157309236227266,1998.3393902381365,0.7124537592209169,0.021790020890951247
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,right,64.375,1.0,0.064,0.064,5.1900218768782645e-05,0.0003204050593795,0.16198314367848368,0.0030148136535892017,0.002998706997985716,121.88519724664997,0.3691817881105292,1.1263134504386837e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,right,64.375,2.0,-0.064,0.064,3.189353752911808e-05,0.0003204050593795,0.0995413043442056,0.0024325457721876167,0.0024226748729625075,128.75363774297466,0.31482108987382745,1.458536241841809e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,right,64.375,3.0,0.064,-0.064,5.660647212318251e-05,0.0003204050593795,0.17667159261719284,0.0032159147652549443,0.0031982641789759345,119.0183103520143,0.3845095009909707,2.721569101659547e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,6.0,right,64.375,4.0,-0.064,-0.064,3.909114051754143e-05,0.0003204050593795,0.12200537842082072,0.0026779592518653868,0.0026659355531201702,125.03043666210597,0.3365048110137627,2.2467555739816978e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,left,64.375,0.0,0.0,0.0,9.119305689240502e-05,0.0003204050593795,0.28461803028020377,0.00034379445376612355,0.0003157309236227266,1998.3393902381365,0.7124537592209169,0.021790020890951247
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,left,64.375,1.0,0.064,0.064,5.1900218768782645e-05,0.0003204050593795,0.16198314367848368,0.0030148136535892017,0.002998706997985716,121.88519724664997,0.3691817881105292,1.1263134504386837e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,left,64.375,2.0,-0.064,0.064,3.189353752911808e-05,0.0003204050593795,0.0995413043442056,0.0024325457721876167,0.0024226748729625075,128.75363774297466,0.31482108987382745,1.458536241841809e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,left,64.375,3.0,0.064,-0.064,5.660647212318251e-05,0.0003204050593795,0.17667159261719284,0.0032159147652549443,0.0031982641789759345,119.0183103520143,0.3845095009909707,2.721569101659547e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,left,64.375,4.0,-0.064,-0.064,3.909114051754143e-05,0.0003204050593795,0.12200537842082072,0.0026779592518653868,0.0026659355531201702,125.03043666210597,0.3365048110137627,2.2467555739816978e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,mid,64.6875,0.0,0.0,0.0,7.813707339027641e-05,0.0003204050593795,0.2438696615515296,0.0003157309236227266,0.0002913936208925223,2256.521949279326,0.7290374536471934,0.02299217950187453
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,mid,64.6875,1.0,0.064,0.064,5.143132086211574e-05,0.0003204050593795,0.1605196901750497,0.002998706997985716,0.0029827462079611124,121.32000323981987,0.3654979939343986,1.2052721971590926e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,mid,64.6875,2.0,-0.064,0.064,3.158575543904059e-05,0.0003204050593795,0.09858070125424959,0.0024226748729625075,0.002412900178999578,128.09359276665407,0.3119282029624218,1.4418256376169196e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,mid,64.6875,3.0,0.064,-0.064,5.606718557163793e-05,0.0003204050593795,0.17498845267992416,0.0031982641789759345,0.003180781948047333,118.47714960383972,0.3806519986410879,2.721569101659547e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,mid,64.6875,4.0,-0.064,-0.064,3.8712246314753436e-05,0.0003204050593795,0.12082283091822582,0.0026659355531201702,0.002654030278366918,124.40986989245638,0.3333230863196479,1.4592652688282597e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,right,65.0,0.0,0.0,0.0,6.801645774551991e-05,0.0003204050593795,0.2122827207449262,0.0002913936208925223,0.00027122585897083103,2501.899154189418,0.7315581909856268,0.02369883764954622
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,right,65.0,1.0,0.064,0.064,5.096351306890479e-05,0.0003204050593795,0.15905963896950095,0.0029827462079611124,0.0029669308307544357,120.76023120831525,0.3618667796134026,1.2410644174253573e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,right,65.0,2.0,-0.064,0.064,3.1282750492940386e-05,0.0003204050593795,0.09763500786636424,0.002412900178999578,0.002403220175034053,127.44018532033215,0.30907705291535864,1.4292792140994187e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,7.0,right,65.0,3.0,0.064,-0.064,5.5533480241795514e-05,0.0003204050593795,0.17332273201098092,0.003180781948047333,0.003163466462148399,117.94099541799345,0.3768499787159967,2.224720233046338e-07
