tube_kind,D,R_tail,parity,R0,R1,pad_factor,n_contour,center_real,center_imag,half_re,half_im,half_re_over_box,half_im_over_box,root_gap_abs,delta_F_abs_max,rouche_ratio_from_R0,rouche_ratio_from_R1,rouche_ratio_symmetric,R0_argument_index_round,R1_argument_index_round,R0_argument_index_error,R1_argument_index_error,R0_zero_count_abs,R1_zero_count_abs,R0_boundary_F_abs_min,R1_boundary_F_abs_min,direct_endpoint_index_ok,rouche_pass_from_R0,symmetric_rouche_pass,large_tube_status
segment,12.0,800.0,even,100.0,120.0,64.0,24.0,0.0041958128413559,-0.0010820085851922,0.0071169450481903,0.006514242950941601,71.169450481903,65.142429509416,0.0014519802394859737,2.7457070192135,1.941986452600372,2.008840191962968,2.008840191962968,0.0,-1.0,0.0,0.0,0.0,1.0,1.413865176833198,1.3668120690727976,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,800.0,odd,60.0,80.0,64.0,24.0,0.0087313691945692,-0.0016777829184665,0.008514488390354302,0.0066452104482288,85.14488390354302,66.452104482288,0.004257318083894455,3.1379542420355153,1.0423090659986973,1.5245480067637238,1.5245480067637238,-1.0,0.0,0.0,0.0,1.0,0.0,3.010579437902958,2.058284965848136,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,800.0,odd,80.0,100.0,64.0,24.0,0.0057648193471036505,-0.0013144120005825501,0.0072520614571112505,0.00651816046965515,72.5206145711125,65.1816046965515,0.0017204309033305254,5.574715605854312,1.8357839282193462,4.766953235571395,4.766953235571395,-1.0,-1.0,0.0,0.0,1.0,1.0,3.036694852896775,1.1694504498712779,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,12.0,800.0,odd,100.0,120.0,64.0,24.0,0.0041958128367251,-0.00108200857647665,0.007116945053267301,0.00651424295445075,71.169450532673,65.1424295445075,0.0014519802506178766,2.745707055300401,1.941986456490703,2.008840190355815,2.008840190355815,0.0,-1.0,0.0,0.0,0.0,1.0,1.4138651925833066,1.36681208813035,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,even,60.0,80.0,64.0,24.0,0.00883745711149055,-0.00270886836668205,0.008508750597576751,0.0068076613523901505,85.0875059757675,68.0766135239015,0.0042955869731681,23.34649241145768,10.435760682550205,17.700532021156786,17.700532021156786,0.0,0.0,0.0,0.0,0.0,0.0,2.2371624955424387,1.318971225472347,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,even,80.0,100.0,64.0,24.0,0.0056268142218374,-0.0020454370626298,0.0075018922920764,0.0066557699516621004,75.018922920764,66.557699516621,0.0022623747625100618,6.010644133427702,3.622182526585339,8.62991146338578,8.62991146338578,-1.0,-1.0,1.1102230246251565e-16,3.3306690738754696e-16,1.0,1.0,1.6593984674466378,0.6964896637618043,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,18.0,400.0,even,100.0,120.0,64.0,24.0,0.00406291555889325,-0.0016678884246222,0.00686200637086775,0.0065217786863455,68.62006370867749,65.217786863455,0.0009555729907661158,4.968340886837143,5.512204074897824,9.18751830755756,9.18751830755756,0.0,-1.0,0.0,0.0,0.0,1.0,0.9013347146312317,0.5407707196349459,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,odd,60.0,80.0,64.0,24.0,0.00883745711200325,-0.0027088683676315,0.008508750596715551,0.0068076613510893004,85.08750596715551,68.076613510893,0.004295586970983194,23.346492446403786,10.435760691206212,17.70053201629281,17.70053201629281,0.0,0.0,0.0,0.0,0.0,0.0,2.237162497035498,1.318971227809087,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,odd,80.0,100.0,64.0,24.0,0.0056268142225072496,-0.00204543706375005,0.0075018922927804505,0.0066557699527921505,75.0189229278045,66.5576995279215,0.002262374764392721,6.010644122816066,3.622182520116859,8.629911447672656,8.629911447672656,-1.0,-1.0,0.0,1.1102230246251565e-16,1.0,1.0,1.6593984674803606,0.6964896638003205,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,18.0,400.0,odd,100.0,120.0,64.0,24.0,0.0040629155589021,-0.0016678884244413,0.0068620063708247,0.0065217786865166,68.620063708247,65.217786865166,0.0009555729907700797,4.968340888745116,5.512204070257648,9.187518304748464,9.187518304748464,0.0,-1.0,0.0,0.0,0.0,1.0,0.9013347157361118,0.5407707200079576,0.0,0.0,0.0,large_tube_rouche_not_closed
