D,branch_id,anchor_R,anchor_R_tail,anchor_parity,anchor_E_real,anchor_E_imag,anchor_Gamma,n_cases,Gamma_min,Gamma_max,Gamma_candidate,Gamma_R_rel_span_max,Gamma_Rtail_rel_span_max,Gamma_R120_over_R80_min,Gamma_R120_over_R80_max,parity_Gamma_rel_split_max,parity_E_abs_split_max,E_abs_span,root_residual_abs_max,branch_pick_dist_max,branch_pick_dist_median,branch_stability_score,branch_pass,branch_status,fail_reasons,argument_match_dist,argument_local_pass,contour_radius_min,boundary_F_abs_min,dF_dE_abs_proxy,linear_contour_residual_budget,rouche_residual_budget,branch_cover_radius_required,branch_cover_radius_over_contour,branch_square_cover_lower_bound,branch_square_cover_lower_bound_over_contour,branch_E_span_over_contour,half_span_residual_budget,full_span_residual_budget,half_span_residual_over_boundary_gap,half_span_residual_over_rouche_budget,local_box_can_cover_branch,local_square_can_cover_branch_by_span,parent_lift_status
12.0,4.0,100.0,400.0,even,0.0044829286332729,-0.0019084219910151,0.0019041578008704,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0065311867145704,0.0017811083706624,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.077100340372954,891.2827313774665,0.08912827313774666,0.077100340372954,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,3.4512533127313203,6.902506625462641,44.76313977391965,44.76313977391965,0.0,0.0,not_lifted_by_current_budget
12.0,5.0,100.0,400.0,odd,0.0044829286333332,-0.0019084219913101,0.0019041578011647,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0065311867144487,0.0017811083707879,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.0771003414939211,891.2827553386408,0.08912827553386408,0.0771003414939211,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,3.451253405514541,6.902506811029082,44.763140326514005,44.763140326514005,0.0,0.0,not_lifted_by_current_budget
12.0,6.0,120.0,400.0,even,0.0035632874720739,-0.0016518369123545,0.0016489012108059,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0074845551709738,0.0022428773390295,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.0375542748974702,423.3508796684552,0.04233508796684552,0.0375542748974702,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,1.6393127281231807,3.2786254562463615,43.65182745769407,43.65182745769407,0.0,0.0,not_lifted_by_current_budget
12.0,7.0,120.0,400.0,odd,0.0035632874715249,-0.001651836912498,0.0016489012109496,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0074845551714778,0.0022428773395914,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.037554274458009,423.35088684679346,0.04233508868467935,0.037554274458009,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,1.6393127559193703,3.2786255118387406,43.651828708669484,43.651828708669484,0.0,0.0,not_lifted_by_current_budget
12.0,8.0,60.0,800.0,even,0.010845857577098,-0.0019229933572493,0.0019126483040355,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.007428660622598,0.0051173805692497,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,2.2409691156876943,36379.11909914574,3.6379119099145742,2.2409691156876943,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,140.8683809133523,281.7367618267046,62.86047403653018,62.86047403653018,0.0,0.0,not_lifted_by_current_budget
12.0,9.0,60.0,800.0,odd,0.0108458575849235,-0.0019229933666953,0.0019126483134233,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0074286606315732,0.0051173805781385,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,2.240968523929737,36379.06235509298,3.6379062355092984,2.240968523929737,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,140.86816118722817,281.73632237445634,62.86039258606067,62.86039258606067,0.0,0.0,not_lifted_by_current_budget
12.0,10.0,80.0,800.0,even,0.0066168808429054,-0.0014325725073287,0.001427855957028,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0046389801494031,0.0026239093978496,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.9333867589512764,15188.082415393968,1.5188082415393969,0.9333867589512764,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,58.81177532650442,117.62355065300883,63.009009676314086,63.009009676314086,0.0,0.0,not_lifted_by_current_budget
12.0,11.0,80.0,800.0,odd,0.0066168808042149,-0.0014325724702377,0.0014278559200866,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0046389801997366,0.0026239093650371,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.9333870449725408,15188.091450783868,1.518809145078387,0.9333870449725408,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,58.811810313628285,117.62362062725657,63.009027852275864,63.009027852275864,0.0,0.0,not_lifted_by_current_budget
12.0,12.0,100.0,800.0,even,0.0049127578895462,-0.0011962515361338,0.0011933236604455,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0063118363434188,0.0015862055770269,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.4559384641209359,7251.811645901969,0.725181164590197,0.4559384641209359,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,28.080695479808664,56.16139095961733,61.58878377140027,61.58878377140027,0.0,0.0,not_lifted_by_current_budget
12.0,13.0,100.0,800.0,odd,0.0049127578899924,-0.0011962515309274,0.0011933236552516,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0063118363447305,0.0015862055769742,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.4559383979475653,7251.8100035547905,0.725181000355479,0.4559383979475653,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,28.08068912025973,56.16137824051946,61.58877876192634,61.58877876192634,0.0,0.0,not_lifted_by_current_budget
