D,R,R_tail_root,parity,ell,h,E0_real,E0_imag,Gamma_dtn,transfer_pair,R_start,R_ref,boundary_F_abs_min,m_rouche_budget,a_start_real,a_start_imag,b_start_real,b_start_imag,initial_delta_at_R_start,transfer_delta_at_R,transfer_delta_over_budget,jost_log_scale_a,jost_log_scale_b,jost_nfev_a,jost_nfev_b,matrix_det_minus_one_abs_short_diag,matrix_nfev_short_diag,jost_denom_a_abs,jost_denom_b_abs,jost_denom_product_abs,jost_denom_floor_endpoints,jost_denom_floor_segment,jost_pole_initial_real,jost_pole_initial_imag,jost_pole_distance_segment,exact_projective_gain,exact_projective_delta,exact_projective_delta_over_budget,exact_projective_formula_rel_error,exact_projective_formula_abs_error_over_budget,segment_gain_bound,segment_delta_bound,segment_delta_bound_over_budget,exact_projective_status,segment_projective_status
6.0,80.0,800.0,odd,1.0,0.0666666666666666,0.0065926401437956,-0.0015654435342973,0.0015603082347817,1600_to_3200,1600.0,3200.0,0.7530438565813186,0.025101461886043924,0.009643366038338251,0.0811468298770442,-0.009648533410662928,-0.0811437474041489,0.16343319387019667,1.0983430149208617e-06,4.3756137387819856e-05,-3.117418399863668,15.027775296145794,5234.0,5234.0,,,0.044271311844651974,3361088.023855614,148799.77604143697,0.0442713118446519,0.009883835842706787,0.00964336626788677,0.08114682773662162,4.806023622522833e-10,6.720440222447145e-06,1.0983430097682718e-06,4.375613718254934e-05,4.6912393151261165e-09,2.052705119918003e-13,10236.440172622673,1672.974111272911,66648.47325896434,passes_exact_projective_budget,not_lifted_segment_projective
6.0,100.0,800.0,even,1.0,0.0833333333333333,0.0048913804928334,-0.0013098846768973,0.0013066925319058,400_to_800,400.0,800.0,0.3602649423858714,0.01501103926607797,0.009629946513496732,0.06760748907335032,0.009671236841459293,0.06760586542584919,4.132223873973635e-05,0.017297434386744717,1.1523142455455135,-2.9519540851764976,-3.0849585598208664,1032.0,1032.0,2.966772728644744e-11,758.0,0.05223752956808437,0.04573192900028123,0.002388922993357726,0.04573192900028123,0.04573192900028123,0.009938894628346254,0.06768129054990883,0.00027808207461222343,418.59867512701214,0.01729743438973573,1.152314245744768,1.7291660831609925e-10,1.9925427105405499e-10,478.1464754957914,0.019758082813000587,1.3162368349571911,not_lifted_exact_projective,not_lifted_segment_projective
6.0,100.0,800.0,even,1.0,0.0833333333333333,0.0048913804928334,-0.0013098846768973,0.0013066925319058,800_to_1600,800.0,1600.0,0.3602649423858714,0.01501103926607797,0.009462148870923814,0.06911989693115764,0.017961431964512473,0.0677381214971409,0.008610871991558936,0.1328531284380425,8.850361795952711,-6.896200015347176,4.159981384676119,2408.0,2408.0,1.394410988909438e-10,1718.0,0.0010116222835894432,64.07032989889315,0.06481497344264728,0.0010116222835894432,0.0010116222835894432,0.009462093275468136,0.06912002100519613,1.35960368191456e-07,15.428533668765112,0.13285312843919356,8.850361796029393,8.664090111303264e-12,7.66803321177701e-11,977154.4755879838,8414.15210526703,560530.9503307594,not_lifted_exact_projective,not_lifted_segment_projective
6.0,100.0,800.0,even,1.0,0.0833333333333333,0.0048913804928334,-0.0013098846768973,0.0013066925319058,1600_to_3200,1600.0,3200.0,0.3602649423858714,0.01501103926607797,0.009373798292601113,0.06984560723295427,-0.009373396636081497,-0.0698471181238766,0.14094507737169468,2.0984352762837443e-06,0.0001397928044213301,-3.366888135112097,14.481821750625976,5160.0,5160.0,,,0.034496819930800955,1947041.7952794733,67166.75020949943,0.03449681993080089,0.008652735731775246,0.009373798591865348,0.0698456047537489,6.263658478955665e-10,1.4888318950684762e-05,2.098435266438732e-06,0.00013979280376547862,4.691596823687659e-09,6.558514771975025e-13,13356.513893735773,1882.5348841687035,125410.02996527137,passes_exact_projective_budget,not_lifted_segment_projective
6.0,100.0,800.0,odd,1.0,0.0833333333333333,0.004891380441855,-0.0013098846845399,0.0013066925395628,400_to_800,400.0,800.0,0.3602650894584045,0.015011045394100182,0.009629946621273214,0.06760748871153248,0.009671236978853527,0.06760586504396249,4.13222691231739e-05,0.017297449749406973,1.1523147985552973,-2.9519541197746744,-3.084958677794967,1032.0,1032.0,2.964530318484053e-11,758.0,0.05223752776076112,0.04573192360509835,0.002388922628874332,0.04573192360509835,0.04573192360509835,0.00993889469634953,0.0676812902514001,0.00027808203043738186,418.59873899357024,0.01729744974731354,1.1523147984158377,1.2102553244058504e-10,1.3945951203432035e-10,478.1465883136056,0.01975810200262225,1.316237575991064,not_lifted_exact_projective,not_lifted_segment_projective
6.0,100.0,800.0,odd,1.0,0.0833333333333333,0.004891380441855,-0.0013098846845399,0.0013066925395628,800_to_1600,800.0,1600.0,0.3602650894584045,0.015011045394100182,0.009462148974689819,0.06911989657655943,0.017961398714812542,0.06773805107939837,0.00861085031358695,0.13285313206409385,8.850358424491166,-6.89620012591482,4.159978950436767,2408.0,2408.0,1.0029808480559493e-10,1718.0,0.001011622171736757,64.07017393656467,0.06481480850125933,0.0010116221717367578,0.0010116221717367578,0.009462093379172245,0.0691200206505413,1.359603418423034e-07,15.428572931455477,0.13285313206502253,8.850358424553031,6.990228909885972e-12,6.186603132173101e-11,977154.6916713422,8414.132783201136,560529.4343129598,not_lifted_exact_projective,not_lifted_segment_projective
6.0,100.0,800.0,odd,1.0,0.0833333333333333,0.004891380441855,-0.0013098846845399,0.0013066925395628,1600_to_3200,1600.0,3200.0,0.3602650894584045,0.015011045394100182,0.009373798394441316,0.06984560688167715,-0.00937339678530179,-0.0698471176973487,0.1409450766341945,2.0984409376410594e-06,0.0001397931244992313,-3.366891000767924,14.481821910588964,5160.0,5160.0,,,0.03449672107492956,1947042.106734123,67166.5684771503,0.03449672107492957,0.008652811695958863,0.009373798693712116,0.0698456044024802,6.263712429137559e-10,1.4888359233957211e-05,2.0984409331875164e-06,0.0001397931242025469,2.122310368234975e-09,2.966843975326813e-13,13356.279377544779,1882.5018204157604,125407.77614033753,passes_exact_projective_budget,not_lifted_segment_projective
6.0,120.0,800.0,even,1.0,0.1,0.0034597665381007,-0.0010622455538093,0.0010604125989039,400_to_800,400.0,800.0,0.195993843504807,0.00979969217524035,0.009403090563633688,0.05598678094282348,0.00936460193750677,0.05597643091144018,3.9855959288077376e-05,0.009850535528313763,1.0051882602192213,-2.709135345475786,-2.800873818572246,984.0,984.0,3.3222977693369588e-12,710.0,0.0665943629455114,0.060756948872388056,0.004046070304669689,0.060756948872388056,0.060756948872388056,0.008982618803068389,0.0560281162061189,0.0003854639862313945,247.15339198280128,0.009850535528776757,1.005188260266467,4.700193456086283e-11,4.724579282817139e-11,270.8994278742818,0.01079695656852083,1.10176486928846,not_lifted_exact_projective,not_lifted_segment_projective
6.0,120.0,800.0,even,1.0,0.1,0.0034597665381007,-0.0010622455538093,0.0010604125989039,800_to_1600,800.0,1600.0,0.195993843504807,0.00979969217524035,0.009170593883773412,0.05779647736994393,0.013909946838842967,0.062228947840615306,0.006489087833131886,0.1044364338979587,10.657113716472146,-6.505327792473354,3.7268711654538116,2360.0,2360.0,2.5485670961799154e-11,1670.0,0.001495450480957838,41.54890492896114,0.06213432985928645,0.0014954504809578382,0.0007791942468544881,0.009170656353130495,0.05779670241195988,1.2169044140475862e-07,16.09416247450752,0.10443643389777452,10.65711371645335,1.763618240405215e-12,1.879508014044289e-11,1647056.606661779,10687.89498676844,1090635.786884429,not_lifted_exact_projective,not_lifted_segment_projective
6.0,120.0,800.0,even,1.0,0.1,0.0034597665381007,-0.0010622455538093,0.0010604125989039,1600_to_3200,1600.0,3200.0,0.195993843504807,0.00979969217524035,0.00904998452350331,0.05865840903931814,-0.009063943936636324,-0.05867121528924107,0.11871964938180994,3.925332924374507e-06,0.0004005567577206304,-3.5938827234268746,13.910951661961539,5112.0,5112.0,,,0.027491381500076423,1100144.0260402744,30244.4791249032,0.027491381500076423,0.007874195621504746,0.00904998492959856,0.05865840610057135,8.497266683035332e-10,3.306388567216565e-05,3.925332914199755e-06,0.0004005567566823578,2.592073649528468e-09,1.0382726168282049e-12,16128.263125720247,1914.7417434230817,195387.94782358766,passes_exact_projective_budget,not_lifted_segment_projective
6.0,120.0,800.0,odd,1.0,0.1,0.0034597665623006,-0.0010622455933506,0.0010604126383642,400_to_800,400.0,800.0,0.1959937942767807,0.009799689713839037,0.009403090872313828,0.055986781210434856,0.009364602222461327,0.055976431179582835,3.9855982061746435e-05,0.009850543641575227,1.0051893406037513,-2.7091354361275304,-2.8008739801546687,984.0,984.0,3.334534757325889e-12,710.0,0.06659435690861651,0.06075693905513386,0.004046069284112646,0.06075693905513386,0.06075693905513386,0.008982619190922326,0.056028116536483354,0.00038546389260430043,247.15345432333905,0.009850543642009667,1.0051893406480834,4.4103218429801e-11,4.4332085051954883e-11,270.8995154194676,0.010796966227094102,1.101766131620139,not_lifted_exact_projective,not_lifted_segment_projective
6.0,120.0,800.0,odd,1.0,0.1,0.0034597665623006,-0.0010622455933506,0.0010604126383642,800_to_1600,800.0,1600.0,0.1959937942767807,0.009799689713839037,0.009170594185159949,0.05779647762704685,0.013909950421057806,0.062228970173960736,0.006489105308838118,0.1044364270234809,10.657115691734267,-6.505327930289935,3.726874062184006,2360.0,2360.0,1.0377801480005646e-10,1670.0,0.0014954502748599796,41.549025285102914,0.06213450128277141,0.0014954502748599798,0.0007791908724588,0.009170656654590258,0.05779670266895972,1.216898896310037e-07,16.09411807216483,0.10443642702315228,10.657115691700735,3.146527958366052e-12,3.353291247958344e-11,1647070.8723133479,10688.016341561175,1090648.4443550953,not_lifted_exact_projective,not_lifted_segment_projective
6.0,120.0,800.0,odd,1.0,0.1,0.0034597665623006,-0.0010622455933506,0.0010604126383642,1600_to_3200,1600.0,3200.0,0.1959937942767807,0.009799689713839037,0.00904998482165597,0.05865840929157956,-0.009063944412386933,-0.05867121546522404,0.11871964992312037,3.925341287520423e-06,0.0004005577117382696,-3.593885298809154,13.910952109622084,5112.0,5112.0,,,0.02749131069935084,1100144.518531459,30244.414773136097,0.027491310699350804,0.007874133803252938,0.009049985227745343,0.05865840635284098,8.497196258723177e-10,3.3063956022988644e-05,3.925341284122659e-06,0.000400557711391548,8.655971541877553e-10,3.467216153686054e-13,16128.516366259393,1914.7718167816327,195391.06570666298,passes_exact_projective_budget,not_lifted_segment_projective
12.0,60.0,400.0,even,1.0,0.05,0.0108648842827327,-0.0032966013702414,0.0032788330374462,400_to_800,400.0,800.0,0.4523078186556681,0.011307695466391703,0.01590680110900646,0.10346362260537302,-0.00011388936041774615,0.09997809557809775,0.016395469550304617,0.21042078627828056,18.608635765234848,-5.637359122623553,3.085254902479046,1180.0,1180.0,3.447219584946467e-09,854.0,0.0035622634961968314,21.873041624066452,0.07791753772820577,0.0035622634961968314,0.003409665878164886,0.015905502351925498,0.1034659555059316,2.555677379287332e-06,12.834081121611275,0.210420786235517,18.608635761453034,2.0322883123322782e-10,3.781811297413519e-09,86015.42768736354,1410.2633255045976,124717.13000196441,not_lifted_exact_projective,not_lifted_segment_projective
12.0,60.0,400.0,even,1.0,0.05,0.0108648842827327,-0.0032966013702414,0.0032788330374462,800_to_1600,800.0,1600.0,0.4523078186556681,0.011307695466391703,0.01577452259810985,0.10445294051515693,-0.015707027171529674,-0.10445320782771356,0.21126492087270826,3.3398396098122964e-05,0.0029535988298754943,-3.2194619393611137,11.971822235767702,2556.0,2556.0,3.8548997094113995e-06,1814.0,0.03997656228954533,158232.73519607115,6325.60079481087,0.03997656228954532,0.011123024176012833,0.015774529643683317,0.10445288760739814,1.4850936182801613e-08,0.00015808775046638067,3.339839609322436e-05,0.002953598829442285,1.4667176183403148e-10,4.332095441287726e-13,8082.658645825852,1707.58223925151,151010.63203609613,passes_exact_projective_budget,not_lifted_segment_projective
12.0,60.0,400.0,even,1.0,0.05,0.0108648842827327,-0.0032966013702414,0.0032788330374462,1600_to_3200,1600.0,3200.0,0.4523078186556681,0.011307695466391703,0.015706835482454756,0.10493218113120657,-0.015709532217167192,-0.10493300013031376,0.21220363443015916,1.700121475324489e-14,1.5035083677107546e-12,7.281960858343528,24.562700927724116,5308.0,5308.0,,,1453.8359984134343,46499199192.47001,67602209683409.805,1453.8359984134343,413.50944849398445,0.01570683640706062,0.10493217456122605,1.887090680941652e-09,1.479241587934971e-14,3.1390044116004074e-15,2.7759895205261193e-13,0.8153658749001279,1.2259094156581427e-12,5.848293033192058e-06,1.2410290368559341e-06,0.00010975083654706416,passes_exact_projective_budget,passes_segment_projective_budget
12.0,60.0,400.0,odd,1.0,0.05,0.0108648842799949,-0.0032966013730217,0.003278833040216,400_to_800,400.0,800.0,0.4523078019672174,0.011307695049180437,0.01590680112411855,0.10346362259446157,-0.00011388795430775228,0.09997809522605085,0.01639546826362541,0.2104207863314594,18.608636456526153,-5.637359128265808,3.0852548293903643,1180.0,1180.0,3.457020703649618e-09,854.0,0.003562263476097633,21.87304002539473,0.07791753159368531,0.0035622634760976335,0.0034096658893611525,0.015905502367031244,0.1034659554949829,2.5556773739022306e-06,12.83408213205054,0.21042078628879657,18.608636452753252,2.0275001565588512e-10,3.772901332895353e-09,86015.42712246849,1410.2632055686165,124717.12399697497,not_lifted_exact_projective,not_lifted_segment_projective
12.0,60.0,400.0,odd,1.0,0.05,0.0108648842799949,-0.0032966013730217,0.003278833040216,800_to_1600,800.0,1600.0,0.4523078019672174,0.011307695049180437,0.015774522613056792,0.10445294050430783,-0.015707027079757484,-0.10445320782527563,0.21126492084812154,3.339839426332683e-05,0.002953598776591299,-3.2194618964731148,11.971822247043429,2556.0,2556.0,3.436042762296983e-06,1814.0,0.03997656400406013,158232.73698026032,6325.601137428987,0.03997656400406011,0.011123027143468932,0.01577452965863393,0.10445288759654783,1.4850939974454377e-08,0.0001580877419037593,3.339839428035598e-05,0.002953598778097278,5.098793084747325e-10,1.5059789017201877e-12,8082.654333163268,1707.5813279384645,151010.55701552785,passes_exact_projective_budget,not_lifted_segment_projective
12.0,60.0,400.0,odd,1.0,0.05,0.0108648842799949,-0.0032966013730217,0.003278833040216,1600_to_3200,1600.0,3200.0,0.4523078019672174,0.011307695049180437,0.0157068354973224,0.10493218112038626,-0.01570953223203025,-0.10493300011948134,0.2122036344131466,3.101426190054152e-14,2.742757190183457e-12,7.281960922635757,24.562700950954476,5308.0,5308.0,,,1453.8360918837948,46499200272.663155,67602215600130.555,1453.836091883796,413.50930127780214,0.015706836421927477,0.10493217455040535,1.887089960561754e-09,1.4792414584679217e-14,3.1390041366149663e-15,2.7759893797653095e-13,0.8987883656015635,2.465158252206926e-12,5.848297197371795e-06,1.2410299204105143e-06,0.00010975091873391669,passes_exact_projective_budget,passes_segment_projective_budget
12.0,80.0,400.0,even,1.0,0.0666666666666666,0.0066751756346851,-0.0024454331384992,0.002437310128149,400_to_800,400.0,800.0,0.1707273293788763,0.0056909109792958705,0.015136774080706905,0.08056523793814986,0.008274472295504983,0.07255628298683564,0.01054677890179585,0.15363191745443008,26.996014875888775,-5.040513615301605,2.3617745162870505,1106.0,1106.0,2.4404914959344227e-10,806.0,0.006470424155837818,10.609761953115354,0.06864966002912662,0.006470424155837824,0.006470424155837824,0.015134804207735475,0.08057136303809113,6.4340693821373464e-06,14.56671452671027,0.15363191743879098,26.99601487314069,1.0179591184149523e-10,2.7480839503776674e-09,23885.508870070567,251.91518100951788,44266.23117564335,not_lifted_exact_projective,not_lifted_segment_projective
12.0,80.0,400.0,even,1.0,0.0666666666666666,0.0066751756346851,-0.0024454331384992,0.002437310128149,800_to_1600,800.0,1600.0,0.1707273293788763,0.0056909109792958705,0.014934274480145905,0.08182186388093565,-0.014965871676039142,-0.08198048065325397,0.16650893914459544,8.854723189091077e-05,0.015559412581404782,-3.5866093655067255,11.12587753783115,2482.0,2482.0,7.504821600992504e-07,1766.0,0.027692065094543052,67905.85488132102,1880.4533536741358,0.027692065094543028,0.009214241983933051,0.014934285208198912,0.08182179683130493,2.2593825967761246e-08,0.000531786655620116,8.854723187855784e-05,0.015559412579234138,1.3950677512533895e-10,2.1706434720764066e-12,11778.250130262886,1961.1839341697662,344616.87088495295,passes_exact_projective_budget,not_lifted_segment_projective
12.0,80.0,400.0,even,1.0,0.0666666666666666,0.0066751756346851,-0.0024454331384992,0.002437310128149,1600_to_3200,1600.0,3200.0,0.1707273293788763,0.0056909109792958705,0.014831563391008924,0.08242756055612041,-0.014835805695802095,-0.08242912957643038,0.16750486879488888,2.5212274061294945e-14,4.4302703298329276e-12,6.22186384347813,23.028884374133597,5234.0,5234.0,,,503.6410658769374,10030380497.40689,5051711524865.249,503.6410658769369,170.33329259806908,0.014831564788697469,0.08242755226238693,2.8445236424855256e-09,1.9795271267526988e-13,3.315804316426342e-14,5.826491274401559e-12,0.3151547965745208,1.3962209445686314e-12,3.4466796254252134e-05,5.773356184348671e-06,0.0010144871717995142,passes_exact_projective_budget,passes_segment_projective_budget
12.0,80.0,400.0,odd,1.0,0.0666666666666666,0.0066751756386915,-0.0024454331392326,0.0024373101288751,400_to_800,400.0,800.0,0.1707273203919376,0.005690910679731247,0.015136774080601665,0.08056523796299818,0.008274471867230073,0.07255628345442863,0.010546778844177075,0.1536319177255693,26.996016344579942,-5.040513616552451,2.3617745103107466,1106.0,1106.0,2.414466513707056e-10,806.0,0.006470424147744317,10.609761889708192,0.06864965953298525,0.006470424147744317,0.006470424147744317,0.015134804207735055,0.08057136306296804,6.434069377260566e-06,14.566714631986093,0.15363191770979556,26.9960163418082,1.0267230700536385e-10,2.771743278052532e-09,23885.50892982478,251.91518026347862,44266.2333746864,not_lifted_exact_projective,not_lifted_segment_projective
12.0,80.0,400.0,odd,1.0,0.0666666666666666,0.0066751756386915,-0.0024454331392326,0.0024373101288751,800_to_1600,800.0,1600.0,0.1707273203919376,0.005690910679731247,0.014934274480160995,0.08182186390542176,-0.014965871625927097,-0.08198048095815047,0.166508939459628,8.854723407733089e-05,0.015559413784633942,-3.586609389524933,11.125877539216834,2482.0,2482.0,1.720816395133265e-07,1766.0,0.027692064429429297,67905.85497541711,1880.4533111147334,0.02769206442942931,0.009214241627797968,0.014934285208213452,0.08182179685579258,2.2593825108477254e-08,0.0005317866676557896,8.85472340501352e-05,0.015559413779855147,3.0713205101366133e-10,4.778794668244857e-12,11778.251040733512,1961.1840894817967,344616.91631653113,passes_exact_projective_budget,not_lifted_segment_projective
12.0,80.0,400.0,odd,1.0,0.0666666666666666,0.0066751756386915,-0.0024454331392326,0.0024373101288751,1600_to_3200,1600.0,3200.0,0.1707273203919376,0.005690910679731247,0.014831563391083005,0.08242756058043652,-0.014835805695873014,-0.08242912960075291,0.16750486884278426,4.1113398431000026e-14,7.22439706836896e-12,6.2218636832741785,23.02888437395411,5234.0,5234.0,,,503.640985191655,10030380495.606573,5051710714654.46,503.64098519165543,170.33321953033433,0.014831564788770527,0.08242755228670424,2.8445224209381775e-09,1.979527444236087e-13,3.315804849174577e-14,5.826492517241837e-12,0.19349774630296238,1.397904551127122e-12,3.446682582465859e-05,5.773361139186526e-06,0.0010144880958594088,passes_exact_projective_budget,passes_segment_projective_budget
12.0,100.0,400.0,even,1.0,0.0833333333333333,0.0044829286332729,-0.0019084219910151,0.0019041578008704,400_to_800,400.0,800.0,0.077100340372954,0.0032125141822064154,0.014525556613569128,0.06542135023755023,0.013494310944534169,0.057947045580044584,0.007545110850286693,0.12018140789239443,37.41038983051324,-4.542222755822642,1.7741202061384538,1032.0,1032.0,2.7063589109258493e-11,758.0,0.01064970852418197,5.895092388043017,0.06278101565578198,0.010649708524181971,0.010649708524181971,0.014527048534580624,0.06543492368050266,1.3655188826499164e-05,15.928382004567052,0.12018140789017018,37.410389829820865,1.8507426415749403e-11,6.923700369727234e-10,8817.075443496911,66.5258115965249,20708.332422312833,not_lifted_exact_projective,not_lifted_segment_projective
12.0,100.0,400.0,even,1.0,0.0833333333333333,0.0044829286332729,-0.0019084219910151,0.0019041578008704,800_to_1600,800.0,1600.0,0.077100340372954,0.0032125141822064154,0.014238922948742754,0.06694909605609234,-0.014533548178528333,-0.0669417717618848,0.1369475066579187,0.0002052900354868997,0.0639032308787825,-3.908117783171874,10.411046965008115,2408.0,2408.0,1.4501450591868189e-07,1718.0,0.020078257151453494,33224.63723238152,667.0928101155125,0.020078257151453477,0.007709498007273102,0.014238937962118628,0.06694901466942295,3.177750092740868e-08,0.0014990417897426324,0.0002052900354812775,0.06390323087703241,2.738654393135891e-11,1.750088639817548e-12,16824.71820289932,2304.1032081091603,717227.4042776859,passes_exact_projective_budget,not_lifted_segment_projective
12.0,100.0,400.0,even,1.0,0.0833333333333333,0.0044829286332729,-0.0019084219910151,0.0019041578008704,1600_to_3200,1600.0,3200.0,0.077100340372954,0.0032125141822064154,0.014095298500184799,0.06768110962373287,-0.014101388416491799,-0.06768375054266307,0.1382703819367872,2.5403768029436413e-13,7.907752803129611e-11,5.3186330464919305,21.74128354167556,5160.0,5160.0,,,204.1046895934738,2767702918.126908,564901144991.2433,204.10468959347347,78.97707866012766,0.014095300445461006,0.06768109961423592,3.945578843132925e-09,1.7702212305048549e-12,2.447691656545157e-13,7.619240002433347e-11,0.036484802684029365,2.8851280069626396e-12,0.0001603237525609579,2.216802650014261e-05,0.006900522532453753,passes_exact_projective_budget,passes_segment_projective_budget
12.0,100.0,400.0,odd,1.0,0.0833333333333333,0.0044829286333332,-0.0019084219913101,0.0019041578011647,400_to_800,400.0,800.0,0.0771003414939211,0.003212514228913378,0.014525556615621991,0.0654213502384654,0.013494311496387676,0.05794704590061765,0.007545110458483315,0.12018140791315536,37.41038929306356,-4.5422227566981075,1.7741201549153813,1032.0,1032.0,2.5885464561637053e-11,758.0,0.010649708514858514,5.8950920860782805,0.06278101238498292,0.010649708514858514,0.010649708514858514,0.014527048536640164,0.06543492368139668,1.3655188806205529e-05,15.928382834412494,0.12018140791065182,37.41038929228425,2.0831333949349387e-11,7.793083125389716e-10,8817.07545893501,66.52580825844713,20708.331082147226,not_lifted_exact_projective,not_lifted_segment_projective
12.0,100.0,400.0,odd,1.0,0.0833333333333333,0.0044829286333332,-0.0019084219913101,0.0019041578011647,800_to_1600,800.0,1600.0,0.0771003414939211,0.003212514228913378,0.014238922950759316,0.06694909605697125,-0.014533548462145126,-0.06694177189781499,0.13694750685168533,0.00020529002909657184,0.06390322796049078,-3.908117753458775,10.411046967843012,2408.0,2408.0,9.571525132902188e-08,1718.0,0.020078257748040736,33224.637326569944,667.0928318280467,0.02007825774804074,0.007709498161031635,0.014238937964135135,0.06694901467029946,3.177750151733876e-08,0.001499041740951828,0.0002052900290899628,0.06390322795843349,3.2193733553780234e-11,2.0572834941865192e-12,16824.717531793653,2304.1031194629813,717227.3662558489,passes_exact_projective_budget,not_lifted_segment_projective
12.0,100.0,400.0,odd,1.0,0.0833333333333333,0.0044829286333332,-0.0019084219913101,0.0019041578011647,1600_to_3200,1600.0,3200.0,0.0771003414939211,0.003212514228913378,0.014095298502184715,0.06768110962459477,-0.014101388418480049,-0.06768375054353397,0.13827038193929686,2.4104956471263626e-13,7.503455161167347e-11,5.318633050693595,21.741283544718726,5160.0,5160.0,,,204.10469045105333,2767702926.549486,564901149083.8573,204.10469045105333,78.97707863653204,0.014095300447460914,0.0676810996150978,3.945578837713058e-09,1.7702212176798989e-12,2.4476916388564677e-13,7.619239836594875e-11,0.015430847914804481,1.1578467542752809e-12,0.00016032375265675629,2.2168026513791053e-05,0.006900522436375111,passes_exact_projective_budget,passes_segment_projective_budget
12.0,120.0,400.0,even,1.0,0.1,0.0035632874720739,-0.0016518369123545,0.0016489012108059,400_to_800,400.0,800.0,0.0375542748974702,0.0018777137448735101,0.014192576665383067,0.05788279963532892,0.015465303173050386,0.05168308909004547,0.006329000206084515,0.10579608268532842,56.34303044016714,-4.141331664900008,1.324960450181448,984.0,984.0,6.767618509702241e-12,710.0,0.015901661714036574,3.7620365641941054,0.05982263279965112,0.015901661714036577,0.015901661714036577,0.014186564202526319,0.057908983625455004,2.6865424778451767e-05,16.716081409339644,0.10579608268463614,56.34303043979846,6.543527410783994e-12,3.686821640918706e-10,3954.7130735695655,25.029379857626907,13329.710093437581,not_lifted_exact_projective,not_lifted_segment_projective
12.0,120.0,400.0,even,1.0,0.1,0.0035632874720739,-0.0016518369123545,0.0016489012108059,800_to_1600,800.0,1600.0,0.0375542748974702,0.0018777137448735101,0.013841960873043709,0.05959291957251573,-0.0140751132363117,-0.059292345105009206,0.12211907788823334,0.00042760390761665884,0.22772582284392015,-4.217127381853778,9.871681960238286,2360.0,2360.0,9.401095626901227e-08,1670.0,0.014740928802073842,19373.89771043142,285.58924676813103,0.014740928802073856,0.0061243338611399935,0.013841979133029097,0.05959282846830003,3.860335681180913e-08,0.0035015323977232826,0.000427603907605742,0.22772582283810625,2.5530243012987937e-11,5.8138955975379215e-12,26661.359106224078,3255.8605892991372,1733949.3829601083,passes_exact_projective_budget,not_lifted_segment_projective
12.0,120.0,400.0,even,1.0,0.1,0.0035632874720739,-0.0016518369123545,0.0016489012108059,1600_to_3200,1600.0,3200.0,0.0375542748974702,0.0018777137448735101,0.013668023395529107,0.06040869365638644,-0.013675492492448043,-0.06041224397953836,0.12387641757953807,1.009497499619389e-12,5.376205517883092e-10,4.671841948429969,20.874070087520657,5112.0,5112.0,,,106.89445528345216,1162769024.4341514,124293561487.35963,106.89445528345209,44.578733151352196,0.013668025742921688,0.06040868251286794,4.749226359278591e-09,8.045469033419705e-12,9.96643881607142e-13,5.307751963408457e-10,0.012732689300462006,6.845355447463484e-12,0.0005032045450804497,6.233517635430728e-05,0.03319737980535814,passes_exact_projective_budget,passes_segment_projective_budget
12.0,120.0,400.0,odd,1.0,0.1,0.0035632874715249,-0.001651836912498,0.0016489012109496,400_to_800,400.0,800.0,0.037554274458009,0.00187771372290045,0.014192576667646579,0.05788279963113672,0.01546530268796492,0.05168308852963933,0.006329000652932922,0.10579608271507804,56.34303111533844,-4.14133166561967,1.3249605212231321,984.0,984.0,7.156872714032446e-12,710.0,0.015901661702592756,3.762036831455528,0.059822637006499785,0.01590166170259276,0.01590166170259276,0.014186564204723529,0.05790898362120699,2.6865424738896375e-05,16.716080233831033,0.10579608271439571,56.343031114975055,6.4494750243674945e-12,3.633829719755359e-10,3954.713079261676,25.029381660809513,13329.71120972975,not_lifted_exact_projective,not_lifted_segment_projective
12.0,120.0,400.0,odd,1.0,0.1,0.0035632874715249,-0.001651836912498,0.0016489012109496,800_to_1600,800.0,1600.0,0.037554274458009,0.00187771372290045,0.01384196087520066,0.059592919568409425,-0.01407511292594481,-0.05929234557103115,0.12211907826745863,0.0004276038836812292,0.22772581276166096,-4.217127327500212,9.87168196497434,2360.0,2360.0,1.9357490969257783e-08,1670.0,0.014740929603295897,19373.897802187235,285.58926364349117,0.014740929603295913,0.006124333882433084,0.0138419791351852,0.059592828464188556,3.860335688701977e-08,0.003501532190819075,0.0004276038836666605,0.2277258127539022,3.407054098014586e-11,7.758741635933193e-12,26661.358920831593,3255.8605767698396,1733949.3965781992,passes_exact_projective_budget,not_lifted_segment_projective
12.0,120.0,400.0,odd,1.0,0.1,0.0035632874715249,-0.001651836912498,0.0016489012109496,1600_to_3200,1600.0,3200.0,0.037554274458009,0.00187771372290045,0.013668023397636937,0.06040869365231906,-0.013675492494561669,-0.0604122439754738,0.12387641757253852,1.0040519638607988e-12,5.3472046969432e-10,4.671842353561836,20.87407009079619,5112.0,5112.0,,,106.89449858981115,1162769028.2428417,124293612249.78055,106.89449858981116,44.57877545462856,0.013668025745033237,0.06040868250879666,4.749230848062678e-09,8.04546574759127e-12,9.96643474514172e-13,5.30774985749524e-10,0.007378591560280945,3.945483944795972e-12,0.0005032035900434114,6.233505804421812e-05,0.033197317186312594,passes_exact_projective_budget,passes_segment_projective_budget
