D,branch_id,anchor_theta,anchor_R0,anchor_L,anchor_candidate_index,anchor_E_real,anchor_E_imag,anchor_Gamma,n_cases,Gamma_min,Gamma_max,Gamma_candidate,E_abs_span,Gamma_theta_rel_span_max,Gamma_R0_rel_span_max,Gamma_L_rel_span_max,E_theta_abs_span_max,E_R0_abs_span_max,E_L_abs_span_max,seed_overlap_min,seed_overlap_median,interior_weight_min,eig_residual_abs_max,branch_pick_dist_max,branch_stability_score,branch_pass,branch_status,fail_reasons
12.0,41.0,0.16,50.0,100.0,0.0,0.004806941172504464,-0.0005670713756100201,0.0005657133077922749,12.0,0.00021102038996039242,0.0005657133077922749,0.00035422095140813536,0.0011682957071654668,0.6686411670842308,0.2227984596805594,0.13755325438481922,0.0002841782447684842,0.00011422145378964567,0.0011261954329739605,0.0035190234238187713,0.00824054986667172,0.051335858833425965,4.3546434846307226e-14,0.0011618390784555947,4.504781731895842,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
12.0,42.0,0.16,50.0,100.0,3.0,0.009613261649426238,-0.0012907631150029949,0.0012846030075105734,12.0,0.0005126230737774715,0.001912132418664876,0.0009949372550713928,0.0024904133362742445,0.6687408382883656,0.22309110163239138,0.4597997751437679,0.0009652963575430556,0.0002778155485134647,0.002197241686467469,5.745808676843992e-05,0.01146014760740786,0.42736222258426027,7.228665242641654e-14,0.0022335940536953635,8.788966745869876,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;R0_E_not_stationary;L_E_not_stationary;seed_overlap_low
12.0,43.0,0.16,50.0,120.0,0.0,0.0036834336209610177,-0.0004938120760688457,0.0004929051039227222,12.0,0.00021102038996039242,0.0005657133077922749,0.000354220951380295,0.001168295707047816,0.6686411670862196,0.2227984596812462,0.13755325443773642,0.00028417824480941184,0.00011422145384781659,0.0011261954328306493,0.0050972687360366226,0.9962203254173646,0.051335858833425965,4.5336763687961993e-14,0.001168295707047816,4.5047817313225975,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
12.0,44.0,0.16,50.0,120.0,2.0,0.007100132006757841,-0.0010843709958530282,0.0010805416295549884,12.0,0.00022579896528971858,0.0010805416295549884,0.0005012164834083849,0.002435574439307645,0.6686411670842308,0.2227984596805594,0.6878370010896734,0.0005440204785194604,0.00015659971707225232,0.002354349738610754,0.00024747506434897974,0.003207456993790463,0.15199072363152222,7.038854463099901e-14,0.002435574439307645,9.417398954443016,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
12.0,45.0,0.16,60.0,100.0,0.0,0.004819405181161867,-0.0004535320035521429,0.0004524430492520138,12.0,0.00021102038996039242,0.0005657133077922749,0.00035422095140813536,0.0011682957071654668,0.6686411668664137,0.2227984596805594,0.13755325438481922,0.0002841782447684842,0.00011422145384781659,0.0011261954328306493,0.0040337438569048485,0.008606523406317089,0.051335858833425965,4.3546434846307226e-14,0.0011444324009083026,4.5047817313225975,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
12.0,46.0,0.16,60.0,100.0,3.0,0.009645213696831231,-0.0010322040104180552,0.0010272616848493706,12.0,0.0005126230737774715,0.001912132418664876,0.0009949372545596498,0.0024904133362742445,0.6687408369584096,0.22309110163239138,0.4597997751437679,0.0009652963575430556,0.0002778155485134647,0.0021972416888666854,5.745808676843992e-05,0.014858514841672799,0.42736222258426027,7.228665242641654e-14,0.0022462269934782637,8.788966755466742,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;R0_E_not_stationary;L_E_not_stationary;seed_overlap_low
12.0,47.0,0.16,60.0,120.0,0.0,0.0036936102366688832,-0.0004235004209508177,0.00042272044879338155,12.0,0.00021102038996039242,0.0005657133077922749,0.000354220951380295,0.001168295707047816,0.6686411670862196,0.2227984596812462,0.13755325443773642,0.00028417824480941184,0.00011422145384781659,0.0011261954328621216,0.0050972687360366226,0.9962203254173646,0.051335858833425965,4.5336763687961993e-14,0.0011442039402863513,4.504781731448486,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
12.0,48.0,0.16,60.0,120.0,3.0,0.0071250847137789425,-0.0009297720505617336,0.0009264771956919148,12.0,0.00022579896528971858,0.0010805416295549884,0.0005012164834083849,0.002435574439307645,0.6686411670842308,0.2227984596805594,0.6878370010896734,0.0005440204785194604,0.00015659971734604638,0.0023543497379918906,0.00024747506434897974,0.00377638364036181,0.15199072363152222,7.038854463099901e-14,0.002409357120973887,9.417398951967563,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,49.0,0.08,50.0,100.0,0.0,0.00486130144250665,-0.0002893580687998215,0.00028865729138350586,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230585294,0.0011900258730730483,0.6686192626750008,0.22277294733157244,0.1442238331810144,0.00029044698992777417,0.00011673781568270804,0.0011471573997143356,0.171063388761379,0.8838773128911215,0.04879678632850624,4.690099511020989e-14,0.0011750101898553526,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,50.0,0.08,50.0,100.0,1.0,0.0048613014424574745,-0.00028935806878456743,0.00028865729136829575,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230585294,0.0011900258730730483,0.6686192626750008,0.2227729472795336,0.1442238331810144,0.00029044698994104166,0.00011673781568270804,0.0011471573997143356,0.171063388761379,0.8903753170375434,0.04879678632850624,4.690099511020989e-14,0.0011750101898097352,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,51.0,0.08,50.0,100.0,3.0,0.009791703588865221,-0.0006674220717397816,0.0006641782383054077,12.0,0.0005308960189894634,0.001975933843790989,0.0010303177429565815,0.0025309300262331353,0.6686832640327478,0.22305261535402382,0.4580284423369484,0.0009977139035356691,0.00028712849171631935,0.0022245938789812935,0.00495870517875806,0.013801512688713675,0.41964590506086874,6.928419479738201e-14,0.0024636944317926713,8.898375515925174,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;R0_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,52.0,0.08,50.0,120.0,0.0,0.0037212314468691,-0.0002504556738587807,0.000249990966703589,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230254634,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.001147157399724812,0.4365693171308558,0.9268852751745759,0.04879678632850624,4.690099511020989e-14,0.0011754256639523665,4.5886295988992485,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,53.0,0.08,50.0,120.0,1.0,0.003721231446857609,-0.0002504556738542781,0.00024999096669909616,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230254634,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.001147157399724812,0.4365693171308558,0.9268852751745759,0.048796786334958424,4.690099511020989e-14,0.0011754256639646588,4.5886295988992485,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,54.0,0.08,60.0,100.0,0.0,0.004864567882516579,-0.0002313577832022633,0.00023079709863547466,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230585294,0.0011900258730270584,0.6686192627103336,0.2227729473319154,0.1442238331810144,0.00029044698994104166,0.00011673781568270804,0.0011471573997143356,0.8640027952399278,0.9333832793209977,0.04879678632850624,4.690099511020989e-14,0.0011900258730270584,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary
18.0,55.0,0.08,60.0,100.0,1.0,0.00486456788256666,-0.00023135778321454028,0.00023079709864771611,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230585294,0.0011900258730730483,0.6686192626750008,0.2227729472795336,0.1442238331810144,0.00029044698994104166,0.00011673781568270804,0.0011471573997143356,0.171063388761379,0.8903753170375434,0.04879678632850624,4.690099511020989e-14,0.0011900258730730483,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,56.0,0.08,60.0,100.0,3.0,0.00980031568574682,-0.0005334911689585169,0.0005308960188295318,12.0,0.0005308960188295318,0.001975933843790989,0.0010303177429565815,0.002530930026922201,0.6686832642334206,0.22305261565152534,0.4580284426223971,0.0009977139035356691,0.00028712849171631935,0.0022245938789812935,0.00495870517875806,0.03726947257195075,0.41964590506086874,6.928419479738201e-14,0.002530930026922201,8.898375515925174,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;R0_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,57.0,0.08,60.0,120.0,0.0,0.003723854819314674,-0.00021465051453703208,0.00021425196240022537,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230254634,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.001147157399724812,0.4365693171308558,0.9268852751745759,0.048796786334958424,4.690099511020989e-14,0.001183453400718204,4.5886295988992485,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,58.0,0.08,60.0,120.0,1.0,0.0037238548193029406,-0.00021465051453316216,0.00021425196239636387,12.0,0.00021425196239636387,0.0005781706220938862,0.00036078864230254634,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.001147157399724812,0.4365693171308558,0.7345498795467345,0.048796786334958424,4.690099511020989e-14,0.0011834534007305587,4.5886295988992485,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,59.0,0.08,60.0,120.0,2.0,0.007219225917965999,-0.00047531402455007547,0.0004736075456860439,12.0,0.00023079709864771611,0.0011061706075317654,0.0005132154669820984,0.002466923839585156,0.6686192627096117,0.22277294733157244,0.6894061502617796,0.0005569789608191897,0.000160319087966091,0.0023837256094662363,0.025449190258800623,0.11526435058172793,0.14562171736662455,6.423373319207805e-14,0.002371877117946811,9.534902437864945,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,60.0,0.12,50.0,100.0,0.0,0.004856451611065499,-0.00043430395868540204,0.0004332531861763419,12.0,0.00021425196240022537,0.0005781706220938862,0.0003607886423149623,0.0011900258730730483,0.6686192626398415,0.22277294733157244,0.1442238331810144,0.00029044698992777417,0.00011673781568270804,0.0011471573997143356,0.171063388761379,0.8711175073466417,0.04879678632850624,4.690099511020989e-14,0.001153699756527019,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,61.0,0.12,50.0,100.0,1.0,0.004856451611018701,-0.000434303958662749,0.00043325318615375363,12.0,0.00021425196240022537,0.0005781706220938862,0.0003607886423149623,0.0011900258730730483,0.6686192626398415,0.22277294733157244,0.1442238331810144,0.00029044698992777417,0.00011673781568270804,0.0011471573997143356,0.171063388761379,0.8788025799399999,0.04879678632850624,4.690099511020989e-14,0.0011536997564767645,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,62.0,0.12,50.0,100.0,2.0,0.009776712319299379,-0.0010016750791192496,0.000996814026007143,12.0,0.0005308960189894634,0.001975933843790989,0.0010303177429565815,0.0025309300262331353,0.6686832638322743,0.22305261565018875,0.4580284423369484,0.0009977139035356691,0.00028712849171631935,0.0022245938789812935,0.00495870517875806,0.013122165081774408,0.41964590506086874,7.025074996186448e-14,0.002315500068694123,8.898375515925174,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;R0_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,63.0,0.12,50.0,120.0,0.0,0.0037147149807260737,-0.0003758111135018707,0.0003751150300380244,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230585294,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.001147157399724812,0.4365693171308558,0.9268852751745759,0.04879678632850624,4.690099511020989e-14,0.0011588910476790701,4.5886295988992485,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,64.0,0.12,50.0,120.0,1.0,0.0037147149807154564,-0.0003758111134952433,0.00037511503003141125,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230254634,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.001147157399724812,0.4365693171308558,0.9268852751745759,0.04879678632850624,4.690099511020989e-14,0.0011588910476887785,4.5886295988992485,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,65.0,0.12,50.0,120.0,3.0,0.007194782046458869,-0.000832377484662314,0.0008293990882635866,12.0,0.00023079709864771611,0.0011061706075317654,0.0005132154670159172,0.002466923839585156,0.6686192627096117,0.22277294733157244,0.6894061502617796,0.0005569789607664477,0.000160319087966091,0.0023837256094662363,0.046209520746502704,0.12661671186957063,0.14562171736662455,7.178914078957301e-14,0.0024064751673624728,9.534902437864945,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,66.0,0.12,60.0,100.0,0.0,0.004863811232559306,-0.00034730380122883304,0.00034646225457368143,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230585294,0.0011900258730730483,0.6686192626750008,0.22277294733157244,0.1442238331810144,0.00029044698992777417,0.00011673781568270804,0.0011471573997143356,0.171063388761379,0.8838773128911215,0.04879678632850624,4.690099511020989e-14,0.0011684390108043692,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,67.0,0.12,60.0,100.0,1.0,0.004863811232607971,-0.0003473038012471044,0.00034646225459190015,12.0,0.00021425196240022537,0.0005781706220938862,0.0003607886423149623,0.0011900258730730483,0.6686192626398415,0.22277294733157244,0.1442238331810144,0.00029044698992777417,0.00011673781568270804,0.0011471573997143356,0.171063388761379,0.8788025799399999,0.04879678632850624,4.690099511020989e-14,0.0011684390108502014,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,68.0,0.12,60.0,100.0,2.0,0.009796114481276999,-0.0008008715778705901,0.0007969773876237722,12.0,0.0005308960189894634,0.001975933843790989,0.0010303177429565815,0.0025309300262331353,0.6686832640327478,0.22305261565018875,0.4580284423369484,0.0009977139035356691,0.00028712849171631935,0.0022245938789812935,0.00495870517875806,0.013122165081774408,0.41964590506086874,6.928419479738201e-14,0.002391005282546275,8.898375515925174,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;R0_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,69.0,0.12,60.0,120.0,0.0,0.0037206232647073035,-0.0003221838913162744,0.0003215861920662833,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230254634,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.001147157399724812,0.4365693171308558,0.9268852751745759,0.04879678632850624,4.690099511020989e-14,0.0011579851715001498,4.5886295988992485,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,70.0,0.12,60.0,120.0,1.0,0.003720623264696234,-0.0003221838913105289,0.0003215861920605502,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230254634,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.001147157399724812,0.4365693171308558,0.9268852751745759,0.04879678632850624,4.690099511020989e-14,0.0011579851715122198,4.5886295988992485,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,71.0,0.12,60.0,120.0,3.0,0.007209525934840429,-0.0007133907008353855,0.0007108328738999319,12.0,0.00023079709864771611,0.0011061706075317654,0.0005132154670159172,0.002466923839585156,0.6686192627096117,0.22277294733157244,0.6894061502617796,0.0005569789607664477,0.000160319087966091,0.0023837256094662363,0.03803429412542979,0.12661671186957063,0.14562171736662455,7.178914078957301e-14,0.002393989139614809,9.534902437864945,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,72.0,0.16,50.0,100.0,0.0,0.004849641236096378,-0.0005795709105979996,0.0005781706220938862,12.0,0.00021425196240022537,0.0005781706220938862,0.0003607886423149623,0.0011900258730730483,0.6686192627096117,0.22277294733157244,0.1442238331810144,0.00029044698992777417,0.00011673781566384733,0.0011471573997615832,0.171063388761379,0.8654972746572825,0.04879678632850624,4.5065381366877595e-14,0.001183453400718204,4.588629599046333,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,73.0,0.16,50.0,100.0,1.0,0.004849641236139869,-0.0005795709106278007,0.0005781706221236027,12.0,0.00021425196240022537,0.0005781706221236027,0.0003607886423149623,0.0011900258730730483,0.6686192627096117,0.22277294733157244,0.1442238332321445,0.00029044698995580513,0.00011673781568857601,0.0011471573997615832,0.171063388761379,0.5471772577478582,0.04879678632850624,4.5065381366877595e-14,0.0011834534007687653,4.588629599046333,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,74.0,0.16,50.0,100.0,3.0,0.00975566247298414,-0.0013365797133389654,0.0013301071295674046,12.0,0.0005308960189894634,0.001975933843790989,0.0010303177432636225,0.0025309300262331353,0.6686832642304663,0.22305261565018875,0.4580284423369484,0.0009977139035356691,0.00028712849171631935,0.0022245938782284977,0.00495870517875806,0.013122165081774408,0.41964590506086874,7.025074996186448e-14,0.0022674731116593644,8.89837551291399,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;R0_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,75.0,0.16,50.0,120.0,0.0,0.003705567363946818,-0.0005013195887022952,0.00050039330979965,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230585294,0.0011900258730270584,0.6686192627103336,0.2227729473319154,0.1442238331810144,0.00029044698994104166,0.00011673781568270804,0.0011471573997143356,0.8640027952399278,0.9333832793209977,0.04879678632850624,4.690099511020989e-14,0.0011900258730270584,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary
18.0,76.0,0.16,50.0,120.0,1.0,0.003705567363937433,-0.0005013195886936692,0.0005003933097910423,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230585294,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.0011471573997143356,0.45806745348168626,0.9333832793209977,0.04879678632850624,4.690099511020989e-14,0.0011900258730342416,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,77.0,0.16,50.0,120.0,2.0,0.007169665310146495,-0.0011101291304197861,0.0011061706076627984,12.0,0.00023079709864771611,0.0011061706076627984,0.0005132154670159172,0.0024669238397859177,0.6686192627096117,0.22277294733157244,0.6894061502617796,0.0005569789608849297,0.00016031908798451824,0.0023837256096622657,0.046209520746502704,0.13983746313402162,0.14562171736662455,7.178914078957301e-14,0.0024669238397859177,9.534902438649063,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,78.0,0.16,60.0,100.0,0.0,0.004862750295681759,-0.00046357147022367355,0.00046244843584548943,12.0,0.00021425196240022537,0.0005781706220938862,0.0003607886423149623,0.0011900258730730483,0.6686192626398415,0.22277294733157244,0.1442238331810144,0.00029044698992777417,0.00011673781568270804,0.0011471573997143356,0.171063388761379,0.8711175073466417,0.04879678632850624,4.690099511020989e-14,0.001165780660445764,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,79.0,0.16,60.0,100.0,1.0,0.004862750295728317,-0.00046357147024791577,0.00046244843586966216,12.0,0.00021425196240022537,0.0005781706220938862,0.0003607886423149623,0.0011900258730730483,0.6686192627096117,0.22277294733157244,0.1442238331810144,0.00029044698992777417,0.00011673781566384733,0.0011471573997615832,0.171063388761379,0.8654972746572825,0.04879678632850624,4.5065381366877595e-14,0.001165780660496424,4.588629599046333,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,80.0,0.16,60.0,100.0,3.0,0.009790217428436257,-0.0010690164476863946,0.00106382145990602,12.0,0.0005308960189894634,0.001975933843790989,0.0010303177431049476,0.0025309300262331353,0.6686832638322743,0.22305261565018875,0.4580284423369484,0.0009977139035356691,0.00028712849171631935,0.0022245938789812935,0.00495870517875806,0.013122165081774408,0.41964590506086874,7.025074996186448e-14,0.0022752753177704135,8.898375515925174,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;R0_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,81.0,0.16,60.0,120.0,0.0,0.0037160851793186416,-0.00042996774038083944,0.00042917105187062027,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230585294,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.001147157399724812,0.4365693171308558,0.9268852751745759,0.04879678632850624,4.690099511020989e-14,0.001165529250870744,4.5886295988992485,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,82.0,0.16,60.0,120.0,1.0,0.003716085179328902,-0.0004299677403883677,0.0004291710518781324,12.0,0.00021425196240022537,0.0005781706220938862,0.00036078864230585294,0.0011900258730342416,0.6686192627103336,0.2227729473319154,0.14422383319812682,0.00029044698994104166,0.00011673781568270804,0.0011471573997143356,0.45806745348168626,0.9333832793209977,0.04879678632850624,4.690099511020989e-14,0.0011655292508619165,4.5886295988573425,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,83.0,0.16,60.0,120.0,2.0,0.007195905385837344,-0.0009519720299563557,0.0009485651488408691,12.0,0.00023079709864771611,0.0011061706075317654,0.0005132154670159172,0.002466923839585156,0.6686192627096117,0.22277294733157244,0.6894061502617796,0.0005569789607664477,0.000160319087966091,0.0023837256094662363,0.046209520746502704,0.12661671186957063,0.14562171736662455,7.178914078957301e-14,0.0024401679136411207,9.534902437864945,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
18.0,84.0,0.16,60.0,120.0,3.0,0.007195905386013585,-0.0009519720300711864,0.0009485651489552057,12.0,0.00023079709864771611,0.0011061706075317654,0.0005132154670159172,0.002466923839585156,0.6686192627096117,0.22277294733157244,0.6894061502617796,0.0005569789607664477,0.000160319087881655,0.0023837256096622657,0.046209520746502704,0.13983746313402162,0.14562171736662455,7.178914078957301e-14,0.0024401679138434124,9.534902438649063,0.0,not_promoted,theta_width_not_stationary;R0_width_not_stationary;L_width_not_stationary;theta_E_not_stationary;L_E_not_stationary;seed_overlap_low
