D,ell,N_target,theta,R0,L,Nz,h,case_id,candidate_index,seed_E,seed_omega,S_seed,Gamma_geo_seed,E_real,E_imag,omega_real,omega_imag,Gamma,Gamma_narrow,Gamma_over_geo,seed_overlap,interior_weight,seed_dist,eig_residual_abs
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,10.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.04706879200434505,-0.004331614301895924,1.0232659829410138,-0.002116563227014662,0.004233126454029324,0.004233126454029324,48506734.18748297,2.63945406118739e-06,0.5813390546847814,0.04249476593182037,3.8954837054162924e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,11.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.04706878938885667,-0.004331613617445809,1.0232659816623173,-0.0021165628952156752,0.0042331257904313505,0.0042331257904313505,48506726.58341754,0.009873880300397968,0.5813390994576344,0.04249476326018736,3.574205866937103e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,12.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.06136915273961265,-0.00572532065197785,1.0302314660680725,-0.002778657437939073,0.005557314875878146,0.005557314875878146,63680402.27661452,0.012838243699390347,0.6059103497198791,0.0568627491874118,2.4432655169377626e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,13.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.06136915742042738,-0.005725321810480392,1.030231468341302,-0.002778657994061422,0.005557315988122844,0.005557315988122844,63680415.02165262,3.4271145597627173e-06,0.6059103117468947,0.05686275396108526,3.570988166953861e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,14.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.07770379980129873,-0.007326030298492334,1.0381311332899354,-0.0035284705677188647,0.007056941135437729,0.007056941135437729,80864385.11837116,0.00761444202900905,0.5973802055040979,0.07327557524204115,3.083232556095801e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,15.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.07770380736201124,-0.007326032079368865,1.0381311369343105,-0.003528471413064086,0.007056942826128172,0.007056942826128172,80864404.4917286,2.037229899043493e-06,0.5973801343122679,0.0732755829429215,3.84586786953874e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,16.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.09608886699052076,-0.009134959094403386,1.0469517179264596,-0.0043626458307435756,0.008725291661487151,0.008725291661487151,99981752.94979908,2.6155066739548816e-06,0.5889519517802999,0.09174938778734115,1.4148584623155937e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,17.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.09608885567686366,-0.009134956545456851,1.0469517125183394,-0.004362644635961105,0.00872528927192221,0.00872528927192221,99981725.56814802,0.009778814488569328,0.5889520039750207,0.09174937627611615,2.7554701357848197e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,18.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.11654045754753402,-0.011151019439934432,1.0566779540074709,-0.0052764512582305625,0.010552902516461125,0.010552902516461125,120924059.99002407,2.1784340486470205e-06,0.6026671613539084,0.11230008875516014,3.886959889163467e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,19.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.1165404415700121,-0.011151015973583395,1.0566779464392084,-0.005276449655810491,0.010552899311620982,0.010552899311620982,120924023.26626195,0.008139256749913582,0.6026672337405423,0.11230007251240415,2.1531508785561572e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,20.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.13906545832471948,-0.013379540067036969,1.067288501866161,-0.006268005344217029,0.012536010688434058,0.012536010688434058,143648186.47373766,0.0073731300836965274,0.5866461399625733,0.1349350541628752,3.0018598424246073e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,21.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.1390654798892938,-0.013379544600690043,1.0672885119807904,-0.006268007408727198,0.012536014817454396,0.012536014817454396,143648233.78753614,1.973096059458076e-06,0.5866460608473572,0.13493507607071467,3.803386314374141e-13
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,22.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.16366908632489538,-0.015811566621193242,1.0787598409676957,-0.00732858511260929,0.01465717022521858,0.01465717022521858,167954221.96249902,0.008012699547576309,0.5964838247171012,0.15965858427492408,7.200105413630892e-11
6.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,23.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.1636691144419707,-0.01581157237282335,1.078759854017333,-0.007328587689809088,0.014657175379618175,0.014657175379618175,167954281.0259581,2.1370373429596597e-06,0.5964837619621933,0.15965861282338306,1.3019563573447362e-10
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,0.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.003684387881487353,-0.0003144937010670617,1.0018405125154857,-0.00015695796743007062,0.00031391593486014124,0.00031391593486014124,3632457.0626159324,0.9978166236570645,0.14187248013023662,0.00031453706958184857,3.72873802160846e-14
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,1.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.0036843878818460934,-0.00031449370125546635,1.0018405125156646,-0.00015695796752407184,0.0003139159350481437,0.0003139159350481437,3632457.0647913897,0.001652578837843255,0.14187247984819631,0.00031453706976427014,3.977675896664806e-14
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,2.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.007095843589812776,-0.0006872645413583702,1.0035417085706706,-0.00034241952052856416,0.0006848390410571283,0.0006848390410571283,7924568.762498178,0.09523209592482693,0.5128744873962786,0.0034748746094467532,7.014356341183617e-14
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,3.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.007095843596395324,-0.0006872645444821322,1.0035417085739506,-0.00034241952208381374,0.0006848390441676275,0.0006848390441676275,7924568.798491109,9.762517086312436e-05,0.5128744855156059,0.0034748746165170923,6.362127094022139e-14
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,4.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.011681857988480317,-0.0012126589671314462,1.0058241503258498,-0.000602818577550852,0.001205637155101704,0.001205637155101704,13950949.004715312,0.01615766764824446,0.4570452160180318,0.008083721604296316,7.402306128203121e-14
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,5.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.011681858030273277,-0.0012126589853569392,1.0058241503466308,-0.0006028185865983772,0.0012056371731967543,0.0012056371731967543,13950949.214100968,1.5668862454621544e-05,0.4570452111366958,0.008083721648350403,6.432573519202363e-14
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,6.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.01753461813554566,-0.0018989884646526123,1.0087296486860775,-0.0009412772129411199,0.0018825544258822399,0.0018825544258822399,21783851.536881957,1.5321395351126417e-05,0.5191112722313116,0.013974633518991315,1.0814973693092137e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,7.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.017534617979704993,-0.001898988401483519,1.0087296486088022,-0.0009412771817020173,0.0018825543634040346,0.0018825543634040346,21783850.81391962,0.01581076436425274,0.5191112850116069,0.013974633356012263,9.971071048820805e-14
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,8.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.02470115580374265,-0.002751363005309233,1.0122761494177128,-0.0013589982372359001,0.0027179964744718003,0.0027179964744718003,31451112.84095536,0.011046798019741278,0.4824341660105313,0.021190918262138737,1.2381543788374982e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,9.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.024701156225839214,-0.002751363165562412,1.0122761496263075,-0.0013589983161107306,0.0027179966322214612,0.0027179966322214612,31451114.666344922,1.0667987452644876e-05,0.4824341486676326,0.02119091870146918,8.076927788779665e-14
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,10.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.033211845727125336,-0.0037730808475384503,1.0164719820771349,-0.0018559689367080511,0.0037119378734161023,0.0037119378734161023,42952438.6848637,9.03755920044995e-06,0.5133455898305352,0.029762366960557847,1.8539434049885737e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,11.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.03321184480175361,-0.003773080516574803,1.0164719816216512,-0.0018559687747395335,0.003711937549479067,0.003711937549479067,42952434.93644816,0.009383245022474583,0.5133456217855541,0.029762366000694877,1.1463490538019332e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,12.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.04308794550913121,-0.00496735534033267,1.021319665587212,-0.0024318318288117304,0.004863663657623461,0.004863663657623461,56279555.89828202,0.008558361524375283,0.48804864728399877,0.039710242853475554,1.2008342907682613e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,13.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.04308794725702057,-0.004967355931899604,1.0213196664435982,-0.0024318321163817143,0.0048636642327634285,0.0048636642327634285,56279562.55347536,8.264390628270645e-06,0.4880486139699728,0.03971024466163506,1.7045722855897819e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,14.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.05434664167658903,-0.006335744488797091,1.026818464835194,-0.0030851336948902594,0.006170267389780519,0.006170267389780519,71398832.83791494,0.007227795287419861,0.5071254829760744,0.05105170343202354,1.3465407666124331e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,15.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.054346644636405865,-0.006335745441087477,1.0268184662778304,-0.003085134154265,0.00617026830853,0.00617026830853,71398843.46916257,6.974755091158794e-06,0.5071254310632335,0.05105170648714199,1.3723910856275806e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,16.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.06699990622402102,-0.007880802426564902,1.032963918933535,-0.003814655227600445,0.00762931045520089,0.00762931045520089,88282051.23843448,0.007220419278029774,0.48966284902585494,0.06379890703124419,1.567179072128156e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,17.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.06699991083725697,-0.007880803843161067,1.032963921169046,-0.0038146559050397672,0.0076293118100795344,0.0076293118100795344,88282066.91632129,6.964038460380775e-06,0.4896628016201015,0.06379891178413508,1.4029817884540896e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,18.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.08105953672745222,-0.009602111059975531,1.0397503825947778,-0.004617507827221336,0.009235015654442673,0.009235015654442673,106862360.62624416,0.006201041518312135,0.5019678692619215,0.07796349117551092,1.6472044394541913e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,19.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.08105954347350693,-0.00960211304690559,1.039750385843031,-0.004617508768280082,0.009235017536560164,0.009235017536560164,106862382.40503973,5.983224852676006e-06,0.5019678015406406,0.07796349811491894,1.5218316479238776e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,20.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.09653081567814757,-0.011502641886358385,1.0471680765831572,-0.005492261530685109,0.010984523061370217,0.010984523061370217,127106667.55900368,0.006349207466171346,0.4900825742392037,0.09355105596051994,1.9993919588430712e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,21.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.09653082505593714,-0.011502644545208374,1.0471680810673831,-0.005492262776709006,0.010984525553418011,0.010984525553418011,127106696.39556661,6.126010653189492e-06,0.4900825165178501,0.09355106559407322,2.6553900547266467e-13
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,22.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.11342387837742209,-0.013579274753560352,1.0552086428360838,-0.006434402734355615,0.01286880546871123,0.01286880546871123,148910514.31676152,5.36566735041164e-06,0.4980189361199967,0.1105712718443235,4.907705388004586e-11
6.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,23.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.11342386584825442,-0.013579271313957841,1.0552086368895466,-0.006434401140795081,0.012868802281590161,0.012868802281590161,148910477.43720508,0.005569052622162553,0.49801901479706984,0.11057125898758127,4.301778901816581e-11
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,0.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.004781916391741147,-0.0005598992536246692,1.0023881455756274,-0.0002792826591654991,0.0005585653183309982,0.0005585653183309982,6400512.651078211,0.9963788522315934,0.15747284133514997,0.0005600608544421794,4.157022074025982e-14
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,1.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.0047819163931542,-0.0005598992546066221,1.0023881455763322,-0.00027928265965510945,0.0005585653193102189,0.0005585653193102189,6400512.6622989485,0.0002776519156103207,0.1574728405038377,0.0005600608553899062,4.610278826679141e-14
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,2.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.009532011103478542,-0.0012653109402523549,1.0047548992550743,-0.0006296614931613953,0.0012593229863227906,0.0012593229863227906,14430385.205148349,3.3716669692154617e-05,0.517679243627663,0.004902732435395167,5.431984327967968e-14
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,3.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.009532011080189322,-0.0012653109257666404,1.0047548992434803,-0.0006296614859600799,0.0012593229719201598,0.0012593229719201598,14430385.040110854,0.1251210362141775,0.5176792481181429,0.0049027324091564075,5.52633072599617e-14
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,4.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.01601428609355461,-0.002271210652238464,1.0079759696366404,-0.0011266194436446732,0.0022532388872893465,0.0022532388872893465,25819512.115592256,0.02480994453477414,0.453104069731551,0.01144650545233881,6.66297485519003e-14
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,5.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.016014286229270897,-0.0022712107291799296,1.0079759697040043,-0.0011266194817356999,0.0022532389634713997,0.0022532389634713997,25819512.988550495,6.70966323008622e-06,0.4531040586248099,0.011446505600623364,6.630551076588003e-14
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,6.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.024351626579289756,-0.0035940342872750166,1.0121041344998296,-0.0017755259388655435,0.003551051877731087,0.003551051877731087,40690948.26002826,6.1861055353439125e-06,0.5158121865728558,0.01988376908195834,9.819008218931011e-14
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,7.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.024351626108133795,-0.003594034040951844,1.0121041342668562,-0.0017755258175855965,0.003551051635171193,0.003551051635171193,40690945.48057235,0.022996914935201486,0.5158122117280366,0.019883768574039496,7.148761848217804e-14
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,8.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.034609411594821705,-0.005244462722150281,1.0171607825867597,-0.0025779910177096063,0.005155982035419213,0.005155982035419213,59081592.00617743,4.3786710968649565e-06,0.47884904667830447,0.030271793711412934,1.4297623042326903e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,9.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.03460941039505986,-0.005244462139057844,1.0171607819962767,-0.0025779907325787174,0.005155981465157435,0.005155981465157435,59081585.47163688,0.016398466663550843,0.47884907970996765,0.030271792428774813,1.073938969242446e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,10.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.046831952818386015,-0.007229787928049922,1.0231541601983178,-0.0035330882721761954,0.007066176544352391,0.007066176544352391,80970212.22516826,0.014253148644418746,0.5072021935096481,0.04265377087061874,9.148466064042017e-14
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,11.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.046831955309587274,-0.007229789061185796,1.0231541614176278,-0.003533088821712158,0.007066177643424316,0.007066177643424316,80970224.81926163,3.817343120966398e-06,0.50720213929949,0.04265377351783888,1.3307989521836127e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,12.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.06105034419623372,-0.0095567757982813,1.0300834252593694,-0.004638835828212146,0.009277671656424291,0.009277671656424291,106311388.94718225,0.012928177033641831,0.4848267736168605,0.05706096862375016,1.2505243332825322e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,13.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.061050348680115496,-0.009556777718789199,1.0300834274399886,-0.004638836750601914,0.009277673501203829,0.009277673501203829,106311410.08622254,3.4657724048237507e-06,0.4848267182820909,0.05706097336595006,1.3357319365467855e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,14.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.07729108377900494,-0.012227324353108941,1.037943051373594,-0.005890171111472605,0.01178034222294521,0.01178034222294521,134989099.67645088,3.0162463919596797e-06,0.4999317218314023,0.07351963035671612,1.1525864837400223e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,15.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.07729107650158207,-0.012227321397678693,1.0379430478599332,-0.005890169707716337,0.011780339415432673,0.011780339415432673,134989067.50560367,0.011277031852317349,0.4999318003905235,0.0735196226891181,1.1711377466693076e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,16.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.0955681310360606,-0.015247333750272775,1.0467192454709198,-0.0072833922831967175,0.014566784566393435,0.014566784566393435,166918506.82981768,2.952135786939851e-06,0.48648060367190454,0.09204442091203535,1.3592841667135596e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,17.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.09556812010993847,-0.01524732951876848,1.0467192402378853,-0.007283390298292051,0.014566780596584101,0.014566780596584101,166918461.34039322,0.01102711570225549,0.4864806750948828,0.09204440943590869,1.1091023081459798e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,18.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.11590262899003499,-0.01861187719365801,1.0563996541901122,-0.00880910795447334,0.01761821590894668,0.01761821590894668,201884381.49290407,2.622853298689459e-06,0.4946922199021575,0.11265533756192006,1.2615285337793683e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,19.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.11590261351449214,-0.01861187143108825,1.0563996468432162,-0.008809105288280402,0.017618210576560805,0.017618210576560805,201884320.389928,0.0098017977681785,0.49469231449048556,0.11265532134699913,1.343451058805415e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,20.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.13829001521182235,-0.022331293606753184,1.0669580732506734,-0.010464934924161085,0.02092986984832217,0.02092986984832217,239832106.20717853,0.009765468575012313,0.48679887470074457,0.1353495737135162,1.3690511110873929e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,21.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.13829003613266355,-0.022331301126122676,1.0669580830882546,-0.010464938351413903,0.020929876702827806,0.020929876702827806,239832184.75188693,2.6129038771077947e-06,0.48679879249729785,0.13534959558826215,1.7350156578418099e-13
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,22.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.16276117486261188,-0.02638974674291615,1.0783834612117393,-0.01223578981509183,0.02447157963018366,0.02447157963018366,280416004.8512736,0.008865965858361264,0.4911807302820327,0.16015496992893108,1.667686114296403e-11
6.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,23.0,0.0047953695129047385,1.0023948171817854,11.582209797089696,8.72688406040263e-11,0.16276120219181703,-0.02638975632965872,1.0783834739319123,-0.012235794115723316,0.02447158823144663,0.02447158823144663,280416103.41180116,2.3744094333708737e-06,0.4911806253414953,0.1601549984642405,1.90479825438466e-11
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,0.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.0036703268825355657,-0.0004894281893136509,1.0018335123904203,-0.00024426622949847874,0.0004885324589969575,0.0004885324589969575,5653020.391561999,0.9960461236254909,0.05381768212793052,0.0004898079486819087,3.8214702837572455e-14
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,1.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.003670326882836638,-0.0004894281895954869,1.0018335123905706,-0.00024426622963910215,0.0004885324592782043,0.0004885324592782043,5653020.3948164275,0.000999724643611598,0.05381768189950139,0.0004898079489516728,4.2863874807231724e-14
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,2.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.00705974121566434,-0.001069781649240692,1.0035238040615122,-0.0005330125926814181,0.0010660251853628362,0.0010660251853628362,12335438.51548317,9.109938485114922e-05,0.31570542714762806,0.003535846572953778,6.894696320490116e-14
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,3.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.0070597412099518584,-0.001069781644529573,1.0035238040586647,-0.0005330125903356424,0.0010660251806712847,0.0010660251806712847,12335438.4611952,0.10581610370067782,0.31570542972932136,0.003535846566083662,5.364777236385367e-14
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,4.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.011613157437402256,-0.0018872434577492949,1.005790255290188,-0.0009381893728950437,0.0018763787457900874,0.0018763787457900874,21712390.0713237,0.027604747705276746,0.4315226380574882,0.008145199646651512,6.263188502831325e-14
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,5.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.01161315747452814,-0.0018872434853922533,1.005790255308657,-0.0009381893866197261,0.0018763787732394522,0.0018763787732394522,21712390.388952173,2.621882073610914e-05,0.4315226329272081,0.008145199689171975,6.064587708573125e-14
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,6.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.017422246694166834,-0.0029553580294545043,1.0086745723147033,-0.0014649710176953099,0.0029299420353906197,0.0029299420353906197,33903626.60070657,0.009763014635359809,0.3755980997984941,0.0140470433327048,8.556545865838935e-14
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,7.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.017422246834998673,-0.0029553581256772155,1.0086745723845827,-0.0014649710652914181,0.0029299421305828363,0.0029299421305828363,33903627.702216886,9.394067513775134e-06,0.375598085793474,0.014047043490628776,8.662666740010108e-14
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,8.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.024533847707728963,-0.004281388549773193,1.0121948036441903,-0.0021149034426767317,0.004229806885353463,0.004229806885353463,48944925.01965236,0.013053396173673348,0.42797331704660574,0.02127939132543829,2.3581539658429697e-13
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,9.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.024533848094374557,-0.0042813887947658075,1.012194803835436,-0.0021149035632976247,0.004229807126595249,0.004229807126595249,48944927.81116541,1.2581734663301435e-05,0.4279732930801786,0.021279391753469372,1.7543562867934574e-13
6.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,10.0,0.00368961091990175,1.0018431069383578,11.586823297896787,8.641972346785927e-11,0.032977462766759134,-0.005871274635075894,1.016359092811256,-0.002888385943808457,0.005776771887616914,0.005776771887616914,66845526.18089987,0.009739028838734285,0.403983952443232,0.02987055626606162,2.7859104831757237e-13
