D,eta,coeff_l1,coeff_l2,coeff_norm_q2,coeff_norm_neff,coeff_norm_coherence,coeff_participation_access_parented,coeff_participation_access_parented_norm,coeff_participation_access_parented_norm_residual,eymh_parented_prefactor_diag,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
12.0,2.29,0.5221458522321835,0.3475023011133877,0.442926540831095,2.2577107213390915,0.8157985445439423,0.8157985445439423,0.8157985445439423,0.0,0.045744440868856,0.0381622595809512,0.0381608003190997,1.4592618515010813e-06
12.8,2.29,0.4340746973553115,0.2840870330062749,0.428325450024385,2.3346733189519067,0.808990589886452,0.8089905898864521,0.808990589886452,-1.1102230246251565e-16,0.0392926742806846,0.0023614133143692,0.0023614534895632,4.0175194000128395e-08
13.6,2.29,0.4287132700889307,0.2799035751341509,0.4262683011387762,2.345940332247317,0.8080174864729378,0.8080174864729378,0.8080174864729378,0.0,0.0396208241404996,0.0001779135393906,0.0001779171006294,3.5612388000019236e-09
14.4,2.29,0.4446151283567453,0.2908210013124604,0.4278416487575673,2.337313356247468,0.8087620507215691,0.8087620507215693,0.8087620507215691,-1.1102230246251565e-16,0.039684875172823,4.3885121167735565e-05,4.388565341339088e-05,5.322456553182725e-10
15.2,2.29,0.4601787422075712,0.3015462671749917,0.4293928494935167,2.328869707959817,0.8094941265849857,0.8094941265849855,0.8094941265849857,1.1102230246251565e-16,0.0417206814942006,1.2123073277340856e-05,1.2123054916164692e-05,1.836117616422475e-11
16.0,2.29,0.4757099087102277,0.3123383300643215,0.4310882373046219,2.3197107076094152,0.8102919851910854,0.8102919851910855,0.8102919851910854,-1.1102230246251565e-16,0.043499180003252,1.7682442152188234e-06,1.7682229076381492e-06,2.130758067422476e-11
16.8,2.29,0.4904708457083839,0.3222566212209889,0.431695283555303,2.3164487500635236,0.8105770922384283,0.8105770922384284,0.8105770922384283,-1.1102230246251565e-16,0.0430529068705488,3.4506923069910597e-07,3.4506286654089053e-07,6.364158215435055e-12
17.6,2.29,0.4410367983505292,0.2876304861315658,0.4253242814964862,2.3511472152061024,0.807569752807658,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.29,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.4800000000000004,0.5432886708183449,0.3897243754046939,0.5145811127790527,1.9433282239983283,0.8469610928453883,0.8469610928453885,0.8469610928453883,-1.1102230246251565e-16,0.0433250391980174,2.8633003076679997,2.863300469037758,1.6136975844460721e-07
4.8,2.4800000000000004,0.5500362011730254,0.3966622594415955,0.5200669013179625,1.9228295387877652,0.8492094213553137,0.8492094213553137,0.8492094213553137,0.0,0.0392207393039313,13.886709152073122,13.886712176606231,3.0245331092970673e-06
5.6,2.4800000000000004,0.5468377295091886,0.3979699507256384,0.5296434669979677,1.8880625596460667,0.8530920699796605,0.8530920699796605,0.8530920699796605,0.0,0.0448966882277065,58.007429138970245,58.00735814901693,7.098995331489277e-05
6.4,2.4800000000000004,0.5249820291892272,0.3726545459466243,0.5038763474712954,1.9846138939017526,0.8425215016518929,0.8425215016518929,0.8425215016518929,0.0,0.0493701186077817,59.8797661316673,59.87898554226405,0.0007805894032557603
7.2,2.4800000000000004,0.5085809790242124,0.3470600616684379,0.4656815719196073,2.1473901058138383,0.8260802955125864,0.8260802955125865,0.8260802955125864,-1.1102230246251565e-16,0.0543924268634235,3.5314956033556744,3.531398160156766,9.744319890847564e-05
8.0,2.4800000000000004,0.5340456165328311,0.3605063251821097,0.45568954907611325,2.1944764852023657,0.8216129334650832,0.8216129334650834,0.8216129334650832,-1.1102230246251565e-16,0.057994993948982,2.324652119046735,2.3245432355365647,0.00010888351017035447
8.8,2.4800000000000004,0.4659139785249925,0.312837388932531,0.4508435116260393,2.2180645261885656,0.819419804095183,0.8194198040951829,0.819419804095183,1.1102230246251565e-16,0.0457081665161039,1.5837000112891737,1.5836905068946263,9.504394547388273e-06
9.6,2.4800000000000004,0.4654103916079277,0.3110229147391156,0.44659373078973585,2.2391716028607163,0.8174819186384513,0.8174819186384513,0.8174819186384513,0.0,0.041139381074737,0.9999999996783836,0.9999999996784092,2.5646151868841116e-14
10.4,2.4800000000000004,0.484472166060243,0.3229405195847777,0.44433182190933546,2.250570296097422,0.8164448508096942,0.8164448508096942,0.8164448508096942,0.0,0.0443592616320824,0.4950631422688163,0.4950549960917995,8.14617701683229e-06
11.2,2.4800000000000004,0.5036498115065705,0.3353439281172818,0.44332634766003476,2.255674640765658,0.8159825770265726,0.8159825770265727,0.8159825770265726,-1.1102230246251565e-16,0.0459252715461255,0.1519945801279112,0.1519899151728069,4.6649551042887705e-06
12.0,2.4800000000000004,0.5221458808632652,0.3475023420738989,0.44292659667323414,2.2577104366973533,0.8157985702569723,0.8157985702569724,0.8157985702569723,-1.1102230246251565e-16,0.0457444406534726,0.0381622787306244,0.0381608194675868,1.4592630376009108e-06
12.8,2.4800000000000004,0.43407475306767,0.2840871405594054,0.4283256643968051,2.3346721504728474,0.808990691109271,0.8089906911092709,0.808990691109271,1.1102230246251565e-16,0.0392926721261558,0.0023614173429092,0.002361457518116,4.017520680021924e-08
13.6,2.4800000000000004,0.4287132882100464,0.2799037448690885,0.4262687820858401,2.3459376853888974,0.808017714388943,0.808017714388943,0.808017714388943,0.0,0.0396208234755196,0.0001779136267562,0.0001779171879925,3.5612362999943442e-09
14.4,2.4800000000000004,0.4446164117813267,0.2908225899600727,0.4278438530229282,2.3373013143335024,0.8087630924169806,0.8087630924169807,0.8087630924169806,-1.1102230246251565e-16,0.0396848368392563,4.3886051416760646e-05,4.3886583663268195e-05,5.322465075486139e-10
15.2,2.4800000000000004,0.4601786639570842,0.301549176357824,0.4294012807457944,2.328823980830183,0.8094981002183105,0.8094981002183104,0.8094981002183105,1.1102230246251565e-16,0.041720836192971,1.2122997471894627e-05,1.2122979105488345e-05,1.8366406282659987e-11
16.0,2.4800000000000004,0.475576376979209,0.3121785204426075,0.43088907993767167,2.320782880236024,0.8101983827859575,0.8101983827859575,0.8101983827859575,0.0,0.0435071232701649,1.7614620046523424e-06,1.761440864127616e-06,2.1140524726351648e-11
16.8,2.4800000000000004,0.4913928052645493,0.3233073577511732,0.4328860490167539,2.3100767563920663,0.8111354782425201,0.8111354782425201,0.8111354782425201,0.0,0.0430162107013263,3.522569373461542e-07,3.522503494640953e-07,6.587882058889914e-12
17.6,2.4800000000000004,0.4410367983505292,0.2876304861315658,0.4253242814964862,2.3511472152061024,0.807569752807658,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.4800000000000004,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.4800000000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.4800000000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.6700000000000004,0.5439960459251542,0.3903543874802041,0.5149044487765869,1.942107904439358,0.8470941080778521,0.8470941080778521,0.8470941080778521,0.0,0.0433253329771754,2.9026660842173873,2.9026662490704944,1.6485310716518597e-07
4.8,2.6700000000000004,0.5500721015302176,0.3966829045771668,0.5200531497174723,1.9228803835593862,0.8492038076042449,0.8492038076042449,0.8492038076042449,0.0,0.0392208778950012,13.899011366322384,13.899014395846113,3.0295237287703003e-06
5.6,2.6700000000000004,0.5468391484525335,0.3979695032947332,0.5296395274222861,1.8880766034720278,0.8530904836152677,0.8530904836152678,0.8530904836152677,-1.1102230246251565e-16,0.0448966816627449,58.01042557436968,58.01035457882148,7.099554819944842e-05
6.4,2.6700000000000004,0.5249820966717388,0.3726544403717685,0.5038759324310977,1.984615528618733,0.8425213281567485,0.8425213281567485,0.8425213281567485,0.0,0.0493701173509156,59.87991849733976,59.87913790457715,0.0007805927626094444
7.2,2.6700000000000004,0.508580986906354,0.3470600560477498,0.4656815424014997,2.147390241930232,0.8260802824219206,0.8260802824219206,0.8260802824219206,0.0,0.0543924266022302,3.531495909825945,3.5313984666106317,9.744321531313105e-05
8.0,2.6700000000000004,0.5340456172417759,0.3605063247614986,0.45568954680293167,2.194476496149388,0.8216129324404409,0.8216129324404409,0.8216129324404409,0.0,0.0579949939033326,2.324652116121986,2.3245432326114357,0.00010888351055049483
8.8,2.6700000000000004,0.4659139785033694,0.3128373888224797,0.45084351135068723,2.2180645275432456,0.8194198039700681,0.8194198039700681,0.8194198039700681,0.0,0.045708166521552,1.583700008175128,1.5836905037807008,9.504394427262142e-06
9.6,2.6700000000000004,0.465410391592976,0.3110229147101177,0.446593730735155,2.2391716031343782,0.817481918613474,0.8174819186134739,0.817481918613474,1.1102230246251565e-16,0.0411393810753994,0.9999999991527662,0.9999999991528034,3.7192471324942744e-14
10.4,2.6700000000000004,0.4844721662924376,0.3229405199894425,0.4443318225969742,2.2505702926144857,0.8164448511255724,0.8164448511255725,0.8164448511255724,-1.1102230246251565e-16,0.0443592616141796,0.4950631472860931,0.4950550011088644,8.146177228662843e-06
11.2,2.6700000000000004,0.5036498093007141,0.3353439248102642,0.44332634279955757,2.255674665496097,0.8159825747900348,0.8159825747900348,0.8159825747900348,0.0,0.0459252716543874,0.1519945696546374,0.1519899047001262,4.664954511207631e-06
12.0,2.6700000000000004,0.5221458642838845,0.3475023176774308,0.44292656260969937,2.257710610327938,0.8157985545721026,0.8157985545721026,0.8157985545721026,0.0,0.0457444408121159,0.0381622668764085,0.0381608076141092,1.4592622993025994e-06
12.8,2.6700000000000004,0.4340746380056786,0.2840869666292275,0.4283253669946705,2.3346737715220183,0.808990550681297,0.808990550681297,0.808990550681297,0.0,0.0392926766540285,0.0023614102063553,0.0023614503815291,4.017517380014088e-08
13.6,2.6700000000000004,0.4287126614851135,0.2799027248245785,0.42626692151177115,2.3459479249608757,0.8080168326804232,0.8080168326804232,0.8080168326804232,0.0,0.0396208375658124,0.0001779121532983,0.0001779157145268,3.56122849999997e-09
14.4,2.6700000000000004,0.4446173582169245,0.2908238515938058,0.42784574366249445,2.337290985857858,0.8087639858953827,0.8087639858953826,0.8087639858953827,1.1102230246251565e-16,0.0396848039616665,4.388681883163362e-05,4.3887351078502446e-05,5.322468688251066e-10
15.2,2.6700000000000004,0.4601863231991076,0.3015567346041367,0.4294085123407196,2.3287847615059327,0.8095015084087643,0.8095015084087642,0.8095015084087643,1.1102230246251565e-16,0.0417209688766892,1.212333954727387e-05,1.212332117576752e-05,1.8371506351044634e-11
16.0,2.6700000000000004,0.4756106315686118,0.3122169055333523,0.4309329693392587,2.3205465145386324,0.8102190132484614,0.8102190132484614,0.8102190132484614,0.0,0.0435067101485916,1.7622643755717209e-06,1.7622432146402492e-06,2.116093147164547e-11
16.8,2.6700000000000004,0.490679030518103,0.3224877040039614,0.43194785676277053,2.3150942511776567,0.8106956279052259,0.810695627905226,0.8106956279052259,-1.1102230246251565e-16,0.0430176853966218,3.496172803375751e-07,3.496107802646275e-07,6.500072947609754e-12
17.6,2.6700000000000004,0.4410367983505291,0.2876304861315658,0.4253242814964864,2.3511472152061015,0.8075697528076581,0.8075697528076582,0.8075697528076581,-1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.6700000000000004,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.6700000000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.6700000000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.8600000000000003,0.5446936873950653,0.3909739567473896,0.5152179374094017,1.9409262127560236,0.84722301246343,0.84722301246343,0.84722301246343,0.0,0.0433256735630975,2.942228006562086,2.9422281749560883,1.6839400229784474e-07
4.8,2.8600000000000003,0.5501079559268862,0.3967034954402546,0.5200393446985296,1.9229314285435593,0.8491981719344301,0.8491981719344301,0.8491981719344301,0.0,0.0392210162013796,13.911315590314764,13.91131862483585,3.034521085965025e-06
5.6,2.8600000000000003,0.5468405671567568,0.3979690556418407,0.5296355877540353,1.8880906478369117,0.8530888972047497,0.8530888972047498,0.8530888972047497,-1.1102230246251565e-16,0.0448966750976909,58.01342194695087,58.013350945808085,7.100114278557612e-05
6.4,2.8600000000000003,0.5249821641529593,0.3726543347964444,0.5038755173923898,1.984617163332539,0.8425211546621196,0.8425211546621196,0.8425211546621196,0.0,0.049370116094081,59.880070861841375,59.879290265719426,0.0007805961219489177
7.2,2.8600000000000003,0.5085809947885837,0.347060050427191,0.4656815128835796,2.1473903780457784,0.826080269331337,0.8260802693313372,0.826080269331337,-1.1102230246251565e-16,0.0543924263410365,3.5314962163088297,3.5313987730771106,9.744323171911873e-05
8.0,2.8600000000000003,0.5340456179504225,0.3605063243400951,0.45568954452825594,2.1944765071036056,0.8216129314151249,0.8216129314151249,0.8216129314151249,0.0,0.0579949938576565,2.324652113186516,2.3245432296755872,0.00010888351092885884
8.8,2.8600000000000003,0.4659139785017077,0.3128373887519701,0.4508435111506744,2.218064528527271,0.819419803879186,0.819419803879186,0.819419803879186,0.0,0.0457081665261925,1.5837000060374655,1.583690501643132,9.504394333559318e-06
9.6,2.8600000000000003,0.4654103915818366,0.3110229146861929,0.4465937306878264,2.239171603371679,0.8174819185918154,0.8174819185918154,0.8174819185918154,0.0,0.0411393810759739,0.9999999987043356,0.9999999987043832,4.75175454539567e-14
10.4,2.8600000000000003,0.4844721661191192,0.3229405197766531,0.4443318223293396,2.250570293970073,0.8164448510026301,0.81644485100263,0.8164448510026301,1.1102230246251565e-16,0.0443592616178045,0.4950631456556943,0.4950549994785292,8.146177165102575e-06
11.2,2.8600000000000003,0.5036498119178036,0.3353439284012014,0.44332634768676393,2.2556746406296577,0.815982577038872,0.815982577038872,0.815982577038872,0.0,0.0459252716567949,0.1519945759017996,0.1519899109469483,4.664954851296699e-06
12.0,2.8600000000000003,0.5221458734526919,0.3475023314407336,0.442926582139664,2.2577105107786895,0.8157985635648556,0.8157985635648557,0.8157985635648556,-1.1102230246251565e-16,0.045744440332292,0.0381622779357107,0.0381608186727099,1.4592630007970175e-06
12.8,2.8600000000000003,0.434074690258554,0.2840870643017598,0.42832555839996006,2.334672728229363,0.8089906410594631,0.8089906410594632,0.8089906410594631,-1.1102230246251565e-16,0.0392926746280852,0.0023614139061123,0.0023614540812986,4.0175186300124566e-08
13.6,2.8600000000000003,0.4287127388912641,0.279902942379336,0.42626743021575036,2.3459451253262804,0.8080170737507324,0.8080170737507324,0.8080170737507324,0.0,0.039620836097214,0.0001779123387879,0.0001779159000153,3.5612273999955507e-09
14.4,2.8600000000000003,0.4446150541942246,0.2908208988243215,0.42784148993582444,2.337314223896328,0.8087619756651688,0.8087619756651688,0.8087619756651688,0.0,0.0396848065631615,4.388610511796701e-05,4.388663736712931e-05,5.322491622989484e-10
15.2,2.8600000000000003,0.460185751576427,0.3015585619429237,0.4294147833156945,2.3287507530098845,0.8095044638321872,0.8095044638321871,0.8095044638321872,1.1102230246251565e-16,0.0417210839325972,1.212325612060556e-05,1.2123237745254533e-05,1.8375351026815958e-11
16.0,2.8600000000000003,0.4756399398367395,0.3122499219910469,0.43097099858584004,2.320341747545274,0.8102368878375593,0.8102368878375593,0.8102368878375593,0.0,0.0435063528166615,1.7629568769854129e-06,1.7629356984038437e-06,2.1178581569176517e-11
16.8,2.8600000000000003,0.4914648746662304,0.3233960810855746,0.43299665141008775,2.3094866825030196,0.8111872845614223,0.8111872845614223,0.8111872845614223,0.0,0.0429892169332644,3.555779660986111e-07,3.555712759819992e-07,6.690116611894496e-12
17.6,2.8600000000000003,0.4415133583277431,0.2880577435113298,0.4256684015825316,2.3492464939428044,0.8077330497956574,0.8077330497956574,0.8077330497956574,0.0,0.0405589038714138,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.8600000000000003,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.8600000000000003,0.4312109123509087,0.280499844820054,0.42314164029614365,2.3632748582723533,0.8065316994438597,0.8065316994438597,0.8065316994438597,0.0,0.0394517823820258,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.8600000000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,3.0500000000000003,0.5453817469640302,0.3915831693801722,0.5155215646191298,1.939783063660597,0.8473478058331867,0.8473478058331867,0.8473478058331867,0.0,0.0433260586646842,2.9819800233054217,2.981980195298183,1.7199276136636854e-07
4.8,3.0500000000000003,0.5501437644037583,0.3967240320797781,0.5200254863215401,1.9229826735485882,0.8491925143692223,0.8491925143692223,0.8491925143692223,0.0,0.0392211542232726,13.923621810325049,13.923624849850247,3.03952519864481e-06
5.6,3.0500000000000003,0.5468419856218789,0.3979686077669887,0.5296316479932469,1.8881046927406244,0.8530873107481184,0.8530873107481184,0.8530873107481184,0.0,0.0448966685325447,58.016418256691985,58.01634724995485,7.100673713722472e-05
6.4,3.0500000000000003,0.5249822316329619,0.3726542292208116,0.5038751023554625,1.9846187980420242,0.842520981168128,0.8425209811681281,0.842520981168128,-1.1102230246251565e-16,0.0493701148372804,59.8802232252355,59.87944262575423,0.0007805994812670747
7.2,3.0500000000000003,0.5085810026705819,0.3470600448063108,0.4656814833652225,2.147390514163357,0.8260802562405593,0.8260802562405593,0.8260802562405593,0.0,0.0543924260798415,3.5314965227686694,3.531399079520546,9.744324812333005e-05
8.0,3.0500000000000003,0.5340456186588123,0.3605063239183745,0.45568954225321656,2.194476518059574,0.8216129303896451,0.821612930389645,0.8216129303896451,1.1102230246251565e-16,0.0579949938119963,2.3246521102147737,2.3245432267034674,0.00010888351130633467
8.8,3.0500000000000003,0.4659139784863678,0.3128373886534675,0.4508435108964491,2.2180645297780113,0.8194198037636707,0.8194198037636707,0.8194198037636707,0.0,0.0457081665314059,1.5837000032005055,1.5836904988062843,9.504394221204748e-06
9.6,3.0500000000000003,0.4654103914815896,0.3110229145274665,0.44659373042438805,2.2391716046925296,0.8174819184712606,0.8174819184712605,0.8174819184712606,1.1102230246251565e-16,0.041139381077923,0.9999999963696524,0.999999996369746,9.35918009759007e-14
10.4,3.0500000000000003,0.4844721660832837,0.3229405196676247,0.4443318220950494,2.2505702951567685,0.816444850895005,0.8164448508950051,0.816444850895005,-1.1102230246251565e-16,0.0443592616209777,0.4950631444608023,0.4950549982836894,8.146177112922093e-06
11.2,3.0500000000000003,0.5036498113495502,0.3353439280413388,0.4433263477356677,2.2556746403808323,0.815982577061375,0.8159825770613751,0.815982577061375,-1.1102230246251565e-16,0.0459252716022213,0.1519945778264063,0.1519899128714332,4.6649549730881645e-06
12.0,3.0500000000000003,0.5221458533774038,0.347502306737629,0.4429265532254765,2.2577106581617365,0.8157985502510503,0.8157985502510502,0.8157985502510503,1.1102230246251565e-16,0.0457444404911777,0.0381622667283954,0.0381608074660722,1.45926232320015e-06
12.8,3.0500000000000003,0.4340747135174888,0.2840870782665762,0.4283255546084438,2.3346727488957684,0.808990639269177,0.8089906392691769,0.808990639269177,1.1102230246251565e-16,0.0392926725016516,0.0023614156976287,0.0023614558728309,4.0175202200166266e-08
13.6,3.0500000000000003,0.4287129750332069,0.2799032427620982,0.42626787553833706,2.345942674514452,0.8080172847849839,0.8080172847849839,0.8080172847849839,0.0,0.0396208348116042,0.0001779126409144,0.0001779162021437,3.561229300005648e-09
14.4,3.0500000000000003,0.4446159672868123,0.2908221086214657,0.4278432922324147,2.337304377923439,0.8087628273980435,0.8087628273980434,0.8087628273980435,1.1102230246251565e-16,0.03968477966752,4.388677358452415e-05,4.3887305833836766e-05,5.322493126168034e-10
15.2,3.0500000000000003,0.4601920685803426,0.301564629113668,0.4294202731575973,2.3287209815382885,0.8095070510918678,0.8095070510918679,0.8095070510918678,-1.1102230246251565e-16,0.0417211846548101,1.212354228994554e-05,1.2123523910685784e-05,1.837925975691282e-11
16.0,3.0500000000000003,0.4756659161453924,0.3122790276931101,0.43100426789970886,2.3201626398574127,0.8102525241826468,0.8102525241826468,0.8102525241826468,0.0,0.0435060406886989,1.7635652143478226e-06,1.7635440202944377e-06,2.1194053384899637e-11
16.8,3.0500000000000003,0.4911005711494,0.3230939492316103,0.43282941850592,2.310379002083294,0.8111089485875242,0.8111089485875241,0.8111089485875242,1.1102230246251565e-16,0.0430333508371845,3.498408020520719e-07,3.498342830140309e-07,6.519038040974464e-12
17.6,3.0500000000000003,0.4414782046307744,0.2880109495468194,0.4255978864412963,2.349635728602079,0.8076995959683947,0.8076995959683948,0.8076995959683947,-1.1102230246251565e-16,0.040572961409105,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,3.0500000000000003,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,3.0500000000000003,0.4312109123509087,0.280499844820054,0.42314164029614365,2.3632748582723533,0.8065316994438597,0.8065316994438597,0.8065316994438597,0.0,0.0394517823820258,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,3.0500000000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,3.24,0.546060374720069,0.3921821127417072,0.515815321505001,1.9386783569791746,0.8474684899608701,0.8474684899608701,0.8474684899608701,0.0,0.043326486071318,3.0219159993113847,3.021916174961064,1.7564967924599273e-07
4.8,3.24,0.5501795270015617,0.3967445145446969,0.5200115746469818,1.923034118382588,0.8491868349320002,0.8491868349320003,0.8491868349320002,-1.1102230246251565e-16,0.0392212919608874,13.935930012621332,13.935933057157367,3.0445360348352324e-06
5.6,3.24,0.546843403847922,0.3979681596702266,0.5296277081400061,1.888118738182882,0.8530857242454072,0.8530857242454072,0.8530857242454072,0.0,0.0448966619673072,58.01941450356524,58.019343491234025,7.101233121176165e-05
6.4,3.24,0.5249822991117343,0.3726541236448598,0.5038746873203115,1.9846204327472066,0.8425208076747718,0.8425208076747718,0.8425208076747718,0.0,0.0493701135805135,59.88037558751555,59.87959498467501,0.0007806028405425991
7.2,3.24,0.5085810105526215,0.3470600391854535,0.46568145384685294,2.1473906502810105,0.8260802431497752,0.8260802431497752,0.8260802431497752,0.0,0.0543924258186459,3.531496829228195,3.5313993859636685,9.74432645266532e-05
8.0,3.24,0.5340456193684134,0.3605063234985782,0.4556895399809747,2.1944765290020714,0.8216129293654262,0.8216129293654263,0.8216129293654262,-1.1102230246251565e-16,0.05799499376634,2.3246521073336437,2.3245432238219537,0.00010888351169002775
8.8,3.24,0.4659139784670104,0.3128373885511136,0.4508435106388983,2.218064531045112,0.8194198036466445,0.8194198036466444,0.8194198036466445,1.1102230246251565e-16,0.0457081665366069,1.583700000299672,1.5836904959055635,9.504394108406089e-06
9.6,3.24,0.4654103915303264,0.3110229145848246,0.4465937304955749,2.2391716043356067,0.8174819185038371,0.8174819185038371,0.8174819185038371,0.0,0.0411393810786049,0.9999999967824256,0.999999996782518,9.248157795127554e-14
10.4,3.24,0.4844721660633337,0.3229405195791711,0.44433182188823794,2.250570296204282,0.8164448508000027,0.8164448508000027,0.8164448508000027,0.0,0.0443592616237788,0.4950631434294777,0.4950549972524102,8.146177067513971e-06
11.2,3.24,0.5036498075977955,0.3353439226808478,0.4433263401672703,2.255674678889354,0.8159825735787936,0.8159825735787936,0.8159825735787936,0.0,0.0459252716148124,0.1519945676696716,0.1519899027152582,4.664954413396982e-06
12.0,3.24,0.5221458814905892,0.3475023419299649,0.4429265952420231,2.257710443992603,0.8157985695979579,0.815798569597958,0.8157985695979579,-1.1102230246251565e-16,0.0457444403484645,0.0381622818819095,0.0381608226186711,1.4592632384055615e-06
12.8,3.24,0.4340747004357998,0.2840870428057598,0.428325473494889,2.3346731910212495,0.8089906009688056,0.8089906009688057,0.8089906009688056,-1.1102230246251565e-16,0.0392926771287947,0.00236141144432,0.0023614516194982,4.0175178199833295e-08
13.6,3.24,0.4287132021927234,0.2799035201320997,0.42626826863027245,2.345940511155802,0.8080174710674759,0.808017471067476,0.8080174710674759,-1.1102230246251565e-16,0.0396208336767878,0.0001779129231372,0.0001779164843684,3.561231200015745e-09
14.4,3.24,0.4446159424963374,0.2908221114023344,0.4278433481251362,2.337304072582002,0.808762853811893,0.808762853811893,0.808762853811893,0.0,0.0396849777612351,4.388386466592963e-05,4.3884396905295314e-05,5.322393656852871e-10
15.2,3.24,0.4601809990980622,0.3015492512351958,0.4293971360981624,2.3288464592167073,0.8094961468609972,0.8094961468609972,0.8094961468609972,0.0,0.0417210871933746,1.2121931627394548e-05,1.2121913277646093e-05,1.8349748454792253e-11
16.0,3.24,0.4756888281421429,0.3123047027050726,0.43103361830862064,2.320004652825012,0.8102663179182363,0.8102663179182363,0.8102663179182363,0.0,0.0435057656976677,1.7641018759043795e-06,1.764080668201318e-06,2.12077030614408e-11
16.8,3.24,0.4907632624612678,0.3225858831060226,0.4320625518059653,2.3144796877677316,0.8107494385165076,0.8107494385165076,0.8107494385165076,0.0,0.0430336969740628,3.481442538514595e-07,3.4813779616615953e-07,6.457685299970352e-12
17.6,3.24,0.4386002545769712,0.2846424832219891,0.4211741230298526,2.3743149099621217,0.8055925106536012,0.8055925106536013,0.8055925106536012,-1.1102230246251565e-16,0.0407583243672751,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,3.24,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,3.24,0.4312109123509087,0.280499844820054,0.42314164029614365,2.3632748582723533,0.8065316994438597,0.8065316994438597,0.8065316994438597,0.0,0.0394517823820258,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,3.24,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
