D,eta,coeff_l1,coeff_l2,delta_f_norm,coeff_participation_access_parented,tree_diag_susceptibility_parented,s_tree_parented,tree_diag_compressibility_parented,projected_response_action,projected_response_det,projected_response_weight,projected_response_weight_ref,projected_response_weight_residual,shell_spread,shell_access_parented,hk_loop_local_prefactor_diag,eymh_parented_prefactor_diag,projected_response_prefactor_recon,projected_response_prefactor_residual,coeff_action_share,tree_action_share,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
9.6,0.5800000000000001,0.4654103913734991,0.3110229143943203,0.4030529892624549,0.8174819183912112,0.7998543902397842,0.5877057673187668,0.7453861418589435,0.9907587565812217,2.6932772391001225,0.6093396931890727,0.6093396931890727,0.0,0.1148568546515892,0.3209732984685203,0.2103436369428326,0.0411393810761781,0.041139381076178115,1.3877787807814457e-17,0.40681244206536865,0.5931875579346314,0.9999999954198696,0.999999995419966,9.636735853746359e-14
10.4,0.5800000000000001,0.4844721640985175,0.3229405166056728,0.4055918296915858,0.8164448486968443,0.7700606222519164,0.5710137958590645,0.7516331564479105,0.9766056255506503,2.655427412024183,0.6136670186916457,0.6136670186916457,0.0,0.1253376268973251,0.3337331239271595,0.2165968878056446,0.0443592616451587,0.04435926164515876,5.551115123125783e-17,0.41530769338226625,0.5846923066177337,0.4950631234831995,0.4950549773069242,8.14617627525882e-06
11.2,0.5800000000000001,0.5036498001505556,0.3353439105478855,0.4067245817029342,0.815982564850183,0.7268561456393101,0.546302498439377,0.7609776816437596,0.9530270801423111,2.5935486683477555,0.6209445204614209,0.620944520461421,-1.1102230246251565e-16,0.1353663151635882,0.3452926237866013,0.2141961374641878,0.0459252717726018,0.0459252717726018,0.0,0.4267712745814105,0.5732287254185895,0.1519945382581024,0.1519898733053547,4.664952747701623e-06
12.0,0.5800000000000001,0.5221459156266853,0.3475023919986574,0.40717553224224756,0.8157986017016879,0.6621248456924772,0.5080968113572327,0.7756542550671517,0.9152723435994803,2.4974553252666953,0.6327776566877467,0.6327776566877467,0.0,0.1446435501863265,0.3554793714957137,0.2033633873147403,0.0457444390761541,0.045744439076154136,3.469446951953614e-17,0.44486816966516585,0.5551318303348342,0.0381623166820766,0.0381608574166433,1.4592654332956645e-06
12.8,0.5800000000000001,0.4340747133918953,0.284087116454483,0.42393573075394975,0.8089906937597835,0.7104669199763329,0.5367663858602256,0.7646147300000984,0.9607021166141754,2.613530832800032,0.6185662008817291,0.6185662008817291,0.0,0.1006380909200492,0.3023840820031647,0.2100711557195202,0.0392926695816402,0.039292669581640204,6.938893903907228e-18,0.44127698213889255,0.5587230178611075,0.0023614188389863,0.0023614590141993,4.0175213000120946e-08
13.6,0.5800000000000001,0.4287141058671819,0.2799049152984935,0.4263403196051111,0.8080186332269031,0.611565673744198,0.4772061746196338,0.7877274793646933,0.9035464942247449,2.468341565665978,0.6364984812315331,0.6364984812315331,0.0,0.0980848135726996,0.2988704261474397,0.2082773251008593,0.0396207147568535,0.03962071475685357,6.938893903907228e-17,0.4718521098030676,0.5281478901969324,0.0001779207979586,0.0001779243592711,3.561312499999851e-09
14.4,0.5800000000000001,0.4446009015160165,0.2908026761632466,0.4245320808501668,0.8087495088801958,0.5816925196641498,0.458495488674833,0.7951315197700586,0.8830275695249998,2.4182099334225384,0.6430622261091986,0.6430622261091986,0.0,0.1074074264709029,0.31143214686360643,0.1981620938639441,0.0396859720081252,0.03968597200812522,2.0816681711721685e-17,0.4807687726879604,0.5192312273120395,4.386484965022112e-05,4.386538185704677e-05,5.32206825647457e-10
15.2,0.5800000000000001,0.4601552854202659,0.3015134153076025,0.4227494991241369,0.809470661258451,0.6482190155803226,0.499695320460743,0.7789194344407162,0.9224448195848799,2.5154326575343906,0.6305124296637852,0.6305124296637853,-1.1102230246251565e-16,0.1161901986479192,0.3226380950411735,0.205104029139777,0.0417237648573981,0.04172376485739812,2.0816681711721685e-17,0.45829245299939275,0.5417075470006072,1.2107313353655313e-05,1.210729519908415e-05,1.8154571162359856e-11
16.0,0.5800000000000001,0.4760490655578193,0.3127084632839413,0.420249598537704,0.8104830919610515,0.5955157136504577,0.467197015418755,0.791679605354499,0.887446613956459,2.428919756727041,0.6416429343902195,0.6416429343902194,1.1102230246251565e-16,0.1245991237260836,0.33285771202960807,0.2036891577435576,0.043503074629235,0.043503074629234986,-1.3877787807814457e-17,0.4735491599479164,0.5264508400520836,1.7716745597687972e-06,1.7716531575487271e-06,2.1402220070091473e-11
16.8,0.5800000000000001,0.4911538066157465,0.3230784583082524,0.41886213179953374,0.8110455462011041,0.5615203171497524,0.4456599089594254,0.8002509168088998,0.8645220407589591,2.3738712011067515,0.6490399419212085,0.6490399419212085,0.0,0.1326858033760381,0.3422610674663284,0.1940657427146949,0.0431099782091254,0.04310997820912547,6.938893903907228e-17,0.48450139158027367,0.5154986084197264,3.413551593437382e-07,3.4134888975241425e-07,6.2695913239475004e-12
