D,eta,coeff_l1,coeff_l2,coeff_p1,coeff_p2,coeff_participation_exact,loop_trace_neff,loop_trace_entropy_norm,coeff_participation_access,coeff_participation_access_recon,coeff_participation_residual,gap_cv,c_tree_diag_cv,tree_diag_susceptibility,tree_diag_susceptibility_recon,tree_diag_compressibility,tree_diag_compressibility_recon,tree_diag_residual,tree_diag_pressure_fraction,shell_background_load,eymh_source_prefactor_diag,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
8.8,1.15,0.4659139785999588,0.3128373895519315,0.5982833515986651,0.40171664840133503,2.218064518119059,1.9255978476316395,0.9719459164078168,0.8194198048404627,0.8194198048404627,0.0,0.1526414316992487,0.7386124237174833,0.6407998215269817,0.6407998215269817,0.7806784657444515,0.7806784657444515,0.0,0.39054113312288913,0.13242750737687906,0.0457081664811168,1.5837000293677872,1.5836905249725015,9.504395285686584e-06
9.6,1.15,0.4654103916376015,0.3110229148210471,0.599420951891363,0.400579048108637,2.239171601966536,1.9239314026157415,0.9712883082734419,0.8174819187200636,0.8174819187200636,0.0,0.1066533286499557,0.8851615257376086,0.7998543923574037,0.7998543923574037,0.7453861414204513,0.7453861414204513,0.0,0.4443995001783309,0.0963746512921673,0.0411393810685261,1.0000000023406015,1.0000000023405509,5.062616992290714e-14
10.4,1.15,0.4844721658897742,0.3229405194508326,0.6000304115675367,0.39996958843246344,2.2505702963805536,1.9230319297629868,0.970932802048265,0.8164448507840161,0.8164448507840161,0.0,0.1910896609391989,0.9172112583210936,0.7700606330491135,0.7700606330491135,0.751633154155466,0.751633154155466,0.0,0.4350476015743054,0.16043264181180175,0.0443592616232658,0.4950631430585394,0.4950549968814784,8.146177060963655e-06
11.2,1.15,0.5036498114394391,0.3353439274195839,0.6003022288633169,0.3996977711366832,2.2556746495504023,1.9226292675808607,0.97077352734021,0.8159825762321099,0.8159825762321098,-1.1102230246251565e-16,0.263616892757297,0.918467797540719,0.7268562194800677,0.7268562194800677,0.7609776653739716,0.7609776653739716,0.0,0.4209129928019798,0.2086208994737853,0.0459252714313139,0.1519945830705958,0.1519899181153256,4.664955270183846e-06
12.0,1.15,0.5221458624448468,0.3475023248995926,0.6004104533803182,0.3995895466196817,2.257710500580009,1.9224686898593717,0.9707099881992399,0.8157985644861506,0.8157985644861505,-1.1102230246251565e-16,0.324701506182844,0.8771174745944522,0.6621246148665484,0.6621246148665484,0.7756543089262625,0.7756543089262625,0.0,0.3983603930441222,0.24511295915898698,0.0457444401657166,0.0381622786261298,0.0381608193630392,1.4592630906001824e-06
12.8,1.15,0.4340745255628638,0.2840868233849967,0.6044247942315513,0.39557520576844885,2.334674916383307,1.9164097508728075,0.9683033361494152,0.80899045150452,0.80899045150452,0.0,0.1142870052001219,0.7916609183428122,0.710464103636058,0.710464103636058,0.7646153594825785,0.7646153594825785,0.0,0.4153633520433272,0.10256514225398902,0.0392926901636739,0.002361397209312,0.0023614373844012,4.017508920027904e-08
13.6,1.15,0.42871233344882,0.2799023406411726,0.6050006429790281,0.39499935702097183,2.345950774797728,1.9155243419380992,0.9679501402072506,0.8080165872876788,0.8080165872876788,0.0,0.1152775579450587,0.6820383978019674,0.6115413987695126,0.6115413987695126,0.787733412191683,0.787733412191683,0.0,0.3794760713168481,0.10336221429709568,0.039620912840985,0.0001779074434574,0.0001779110046316,3.5611742000109855e-09
14.4,1.15,0.4446077459097098,0.2908114864547793,0.6045636642928492,0.39543633570715087,2.3373886820516865,1.9161965988971112,0.9682183435299135,0.8087555347547773,0.8087555347547773,0.0,0.1959995823623919,0.6958003123615081,0.581773039575091,0.581773039575091,0.795111281489231,0.795111281489231,0.0,0.3677980500485529,0.16387930669277054,0.0396852575780094,4.387733824843774e-05,4.387787048325145e-05,5.322348137098997e-10
15.2,1.15,0.4601576251820758,0.3015150870733361,0.6041408833191481,0.39585911668085194,2.3291376191612168,1.9168447919272062,0.9684767359759173,0.8094708473788151,0.8094708473788151,0.0,0.2635129579283289,0.8191392184055508,0.6483029819881082,0.6483029819881083,0.7788995946720186,0.7788995946720186,0.0,0.3933154214197651,0.20855580172314808,0.0417227117093466,1.2111396378236896e-05,1.2111378177263922e-05,1.8200972973992833e-11
16.0,1.15,0.4757545680736621,0.3123675064253823,0.6036559353778624,0.39634406462213745,2.3197128727354324,1.9175856000215605,0.9687717954848711,0.8102917961175913,0.8102917961175913,0.0,0.3217878591111364,0.7864859789681974,0.5950167975495599,0.5950167975495599,0.7918034130849412,0.7918034130849412,0.0,0.37304735502703806,0.24344894446793397,0.043499608404553,1.768339918434975e-06,1.768318612374339e-06,2.1306060635907945e-11
16.8,1.15,0.4897804336620548,0.3214593528976459,0.6037431124268594,0.39625688757314054,2.321404011421668,1.9174526408429649,0.9687188584454366,0.8101441817527278,0.8101441817527278,0.0,0.3729068193667717,0.777435420037646,0.5662696179164031,0.5662696179164031,0.7990367204374352,0.7990367204374352,0.0,0.36154031939258796,0.2716184478847357,0.0429967306925387,3.488442523712286e-07,3.488377884762437e-07,6.463894984904034e-12
17.6,1.15,0.4410367983505292,0.2876304861315658,0.6052649923263661,0.39473500767363395,2.3511472152061024,1.9151165304853885,0.9677873315751594,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.2679119024066777,0.6787167217905434,0.5353027450111023,0.5353027450111023,0.8070547292918159,0.8070547292918159,0.0,0.3486626639277137,0.2113016700120432,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.15,0.4179237790947546,0.2712877898789954,0.6063795181457149,0.3936204818542852,2.373196339844969,1.913387807743867,0.967096271478982,0.8056874198342773,0.8056874198342772,-1.1102230246251565e-16,0.20297833384972,0.5139240325215797,0.4272097161359024,0.4272097161359024,0.8370590634547069,0.8370590634547069,0.0,0.2993321242883288,0.16872983339621536,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.15,0.0,0.0,0.0,0.0,inf,9.999999999999999e+29,0.0,1.0,1.0,0.0,0.2685122027208125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21167490714309628,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.15,0.0,0.0,0.0,0.0,inf,9.999999999999999e+29,0.0,1.0,1.0,0.0,0.3261537967964966,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24593964710907973,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.34,0.5388313145702636,0.3857203463759128,0.5828028192808926,0.41719718071910733,1.9514640634056013,1.946613677007789,0.9801254472241734,0.8460769440035245,0.8460769440035245,0.0,0.0529284688818641,0.8843552012381466,0.8399005510576322,0.8399005510576322,0.7372297040638986,0.7372297040638986,0.0,0.4564923634458565,0.0502678676150436,0.0433243983435429,2.631552103015893,2.631552244673955,1.4165806216936971e-07
4.8,1.34,0.5498198315781759,0.3965372461718981,0.5809855967742646,0.41901440322573535,1.922528685330159,1.9488719912328933,0.9809920613865759,0.8492426422639465,0.8492426422639465,0.0,0.3330127461264275,1.02940766330775,0.7722414255220614,0.7722414255220614,0.7511705590291359,0.7511705590291359,0.0,0.43574279124785553,0.24981962632699647,0.0392199017676219,13.812938838882449,13.81294183361318,2.99473073184231e-06
5.6,1.34,0.5468292108264858,0.3979726306474925,0.5787766141240598,0.42122338587594027,1.88797830801598,1.9515564751113612,0.9820191505098924,0.8531015871963645,0.8531015871963645,0.0,0.0489632309804584,1.114336122027794,1.0623214323596757,1.062321432359676,0.6963407684577905,0.6963407684577905,0.0,0.5151095341836138,0.046677738107838936,0.0448967276155091,57.98944920872863,57.989378252349695,7.095637893428375e-05
6.4,1.34,0.5249816242679175,0.372655179387932,0.5848485959240965,0.4151514040759035,1.9846040855184348,1.944017851746084,0.9791263909686441,0.8425225426351532,0.8425225426351532,0.0,0.2368422574530327,1.074086301683963,0.8684100945061296,0.8684100945061298,0.7315834925633186,0.7315834925633186,0.0,0.4647855934088568,0.1914894611870313,0.0493701261496686,59.87885191356253,59.878071344315885,0.0007805692466433811
7.2,1.34,0.5085809317316451,0.3470600953934085,0.5943858646428778,0.4056141353571221,2.1473892891076196,1.931182754857055,0.9741400659261409,0.8260803740573596,0.8260803740573596,0.0,0.5397550802947837,0.5919363287547263,0.3844353795808883,0.3844353795808883,0.8498918319085992,0.8498918319085992,0.0,0.27768387405504535,0.3505460622941724,0.0543924284305854,3.531493764556257,3.531396321455779,9.744310047832272e-05
8.0,1.34,0.5340456122814372,0.3605063277093812,0.5969978806226932,0.4030021193773068,2.1944764194950417,1.9274612387571692,0.9726796553400403,0.821612939615296,0.8216129396152959,-1.1102230246251565e-16,0.5891268740470006,0.5580450434646992,0.351164562489297,0.351164562489297,0.8602919851545247,0.8602919851545247,0.0,0.25989770027888714,0.3707236241916178,0.0579949942229298,2.324652136700264,2.324543253192366,0.00010888350789794998
8.8,1.34,0.4659139785801463,0.3128373894465296,0.5982833516694208,0.40171664833057913,2.2180645194250483,1.9255978475284987,0.9719459163671571,0.8194198047198448,0.8194198047198448,0.0,0.1526414316992487,0.7386124227298875,0.6407998206701707,0.6407998206701707,0.7806784659482832,0.7806784659482832,0.0,0.39054113280463515,0.13242750737687906,0.0457081664863228,1.5837000263683558,1.5836905219731847,9.504395171111568e-06
9.6,1.34,0.4654103915533039,0.3110229146979194,0.5994209519429289,0.4005790480570711,2.239171602928281,1.9239314025398349,0.9712883082434572,0.8174819186322847,0.8174819186322846,-1.1102230246251565e-16,0.1066533286499557,0.8851615249852637,0.7998543916775658,0.7998543916775658,0.7453861415612243,0.7453861415612243,0.0,0.44439949996847045,0.0963746512921673,0.0411393810718783,1.0000000001069416,1.0000000001069425,8.881784197001252e-16
10.4,1.34,0.4844721658407972,0.3229405192489161,0.6000304116933294,0.39996958830667056,2.250570298739827,1.9230319295768556,0.9709328019746579,0.8164448505700462,0.8164448505700462,0.0,0.1910896609391989,0.9172112566030785,0.770060631606724,0.7700606316067241,0.751633154461712,0.751633154461712,0.0,0.4350476011139362,0.16043264181180175,0.0443592616297141,0.4950631407072167,0.495054994530259,8.146176957712914e-06
11.2,1.34,0.5036498148648577,0.3353439334773654,0.6003022261608324,0.3996977738391676,2.255674598738206,1.9226292715888347,0.9707735289259725,0.8159825808273944,0.8159825808273944,0.0,0.263616892757297,0.9184678186239548,0.7268562361648999,0.7268562361648998,0.7609776616977001,0.7609776616977001,0.0,0.42091299839710067,0.2086208994737853,0.0459252714680822,0.1519945933840364,0.1519899284281823,4.664955854105646e-06
12.0,1.34,0.5221458960718355,0.347502362433256,0.600410442917915,0.3995895570820849,2.2577103036702146,1.9224687053899958,0.9707099943451716,0.8157985822739423,0.8157985822739422,-1.1102230246251565e-16,0.324701506182844,0.8771176603749923,0.6621247551098706,0.6621247551098706,0.7756542762029849,0.7756542762029849,0.0,0.3983604438080236,0.24511295915898698,0.0457444392332702,0.0381623025790235,0.0381608433144709,1.4592645525973724e-06
12.8,1.34,0.4340746086355084,0.2840868937669081,0.6044247807539507,0.3955752192460493,2.334674653176188,1.91640977154816,0.9683033443924612,0.8089904743055596,0.8089904743055596,0.0,0.1142870052001219,0.7916617090311255,0.710464813227312,0.710464813227312,0.7646152008811201,0.7646152008811201,0.0,0.41536359458152433,0.10256514225398902,0.0392926831207772,0.0023614037282157,0.0023614439033561,4.017514039977507e-08
13.6,1.34,0.4287133888843304,0.2799036785063636,0.6050000890649738,0.39499991093502623,2.3459398995805634,1.9155251955662578,0.9679504809113096,0.808017523729037,0.808017523729037,0.0,0.1152775579450587,0.6820527031709029,0.6115542255038386,0.6115542255038386,0.7877302773088651,0.7877302773088651,0.0,0.3794810102108984,0.10336221429709568,0.0396208010826581,0.0001779149917968,0.0001779185530531,3.5612563000007695e-09
14.4,1.34,0.4446108793449305,0.2908155866940934,0.6045619784933578,0.3954380215066422,2.3373557176761057,1.916199187848642,0.9682193759872634,0.8087583862655682,0.8087583862655682,0.0,0.1959995823623919,0.695825588940341,0.5817941738457092,0.5817941738457092,0.7951059697510154,0.7951059697510154,0.0,0.3678064968662973,0.16387930669277054,0.0396851323821532,4.388010626682965e-05,4.388063850407364e-05,5.322372439897269e-10
15.2,1.34,0.4601604749284071,0.3015248919256597,0.6041345875252588,0.3958654124747411,2.3290149927138373,1.9168544278808923,0.9684805756481021,0.8094815021593519,0.8094815021593519,0.0,0.2635129579283289,0.8191942230531922,0.6483465150973622,0.6483465150973624,0.7788893091693274,0.7788893091693274,0.0,0.39333144406172793,0.20855580172314808,0.0417227099279373,1.2112911687898617e-05,1.211289345454328e-05,1.8233355336639764e-11
16.0,1.34,0.4757973517398619,0.3124170346996387,0.6036395172753951,0.3963604827246049,2.3193945318165192,1.9176106298527709,0.9687817600190887,0.8103195981749823,0.8103195981749823,0.0,0.3217878591111364,0.7866056950592111,0.5951073688845805,0.5951073688845805,0.7917809331843314,0.7917809331843314,0.0,0.37308295384574924,0.24344894446793397,0.0434998658975822,1.7689582222445797e-06,1.7689368990383245e-06,2.1323206255226927e-11
16.8,1.34,0.4913732508925202,0.3232848578384835,0.6031649910880215,0.39683500891197865,2.310214444812795,1.9183326254078055,0.9690690588894911,0.8111233920853818,0.8111233920853818,0.0,0.3729068193667717,0.779941435308551,0.5680949532090493,0.5680949532090493,0.7985715271105025,0.7985715271105025,0.0,0.3622835160883999,0.2716184478847357,0.0430236376222913,3.513585354118934e-07,3.5135197475834113e-07,6.560653552278571e-12
17.6,1.34,0.4410367983505291,0.2876304861315658,0.605264992326366,0.39473500767363395,2.351147215206102,1.9151165304853885,0.9677873315751594,0.8075697528076581,0.8075697528076581,0.0,0.2679119024066777,0.6787167217905432,0.5353027450111022,0.5353027450111022,0.8070547292918159,0.8070547292918159,0.0,0.34866266392771367,0.2113016700120432,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.34,0.4179237790947546,0.2712877898789954,0.6063795181457149,0.3936204818542852,2.373196339844969,1.913387807743867,0.967096271478982,0.8056874198342773,0.8056874198342772,-1.1102230246251565e-16,0.20297833384972,0.5139240325215797,0.4272097161359024,0.4272097161359024,0.8370590634547069,0.8370590634547069,0.0,0.2993321242883288,0.16872983339621536,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.34,0.0,0.0,0.0,0.0,inf,9.999999999999999e+29,0.0,1.0,1.0,0.0,0.2685122027208125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21167490714309628,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.34,0.0,0.0,0.0,0.0,inf,9.999999999999999e+29,0.0,1.0,1.0,0.0,0.3261537967964966,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24593964710907973,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.53,0.539600367380543,0.3864147491823633,0.5827122664945035,0.41728773350549647,1.9500111014304182,1.9467272707169487,0.9801690945551225,0.8462345039127046,0.8462345039127046,0.0,0.0529284688818641,0.8850803758025219,0.8405892726430076,0.8405892726430076,0.7370917608723383,0.7370917608723383,0.0,0.45669573605411556,0.0502678676150436,0.043324358444099,2.6696190801249746,2.6696192249287676,1.4480379295633838e-07
4.8,1.53,0.5498560085537688,0.3965582179672932,0.5809887395448319,0.4190112604551681,1.9225783248125694,1.9488681244067296,0.9809905795329343,0.849237160514149,0.8492371605141489,-1.1102230246251565e-16,0.3330127461264275,1.02936026305976,0.7722058667863121,0.7722058667863121,0.7511780949881144,0.7511780949881144,0.0,0.43573146961002734,0.24981962632699647,0.0392200420710923,13.825228706848948,13.825231706529934,2.9996809853827244e-06
5.6,1.53,0.5468306312049689,0.3979721845492114,0.5787775206496037,0.4212224793503962,1.8879923486052297,1.951555387179109,0.982018734937029,0.8531000011091132,0.8531000011091132,0.0,0.0489632309804584,1.1143287106132855,1.0623143668932329,1.0623143668932327,0.6963419612846935,0.6963419612846935,0.0,0.5151078729541864,0.046677738107838936,0.0448967210511118,57.992446020531816,57.99237505855652,7.096197529676829e-05
6.4,1.53,0.524981691757917,0.3726550738153081,0.5848486959228625,0.4151513040771374,1.9846057202586593,1.944017723483491,0.979126341526663,0.8425223691364702,0.8425223691364702,0.0,0.2368422574530327,1.0740854675977176,0.86840942013861,0.8684094201386101,0.7315836245890126,0.7315836245890126,0.0,0.4647854002332027,0.1914894611870313,0.0493701248926051,59.8790042860856,59.87822371347947,0.0007805726061320684
7.2,1.53,0.508580939613542,0.3470600897724526,0.5943858722839624,0.4056141277160375,2.1473894252252084,1.9311827440981337,0.9741400617136728,0.8260803609665726,0.8260803609665726,0.0,0.5397550802947837,0.591936281666024,0.3844353489989451,0.38443534899894516,0.8498918412955827,0.8498918412955827,0.0,0.2776838580992041,0.3505460622941724,0.0543924281693956,3.5314940709997975,3.531396627882916,9.744311688164586e-05
8.0,1.53,0.5340456129865254,0.3605063272826946,0.5969978812250987,0.4030021187749013,2.1944764304843343,1.9274612378888438,0.9726796549985135,0.821612938586697,0.8216129385866969,-1.1102230246251565e-16,0.5891268740470006,0.558045041471163,0.3511645612348117,0.35116456123481177,0.8602919855538925,0.8602919855538925,0.0,0.2598976995917411,0.3707236241916178,0.057994994177247,2.3246521335216923,2.3245432500134355,0.00010888350825677406
8.8,1.53,0.4659139785675425,0.3128373893503944,0.5982833517367759,0.40171664826322395,2.2180645206682694,1.9255978474303146,0.9719459163284513,0.8194198046050241,0.819419804605024,-1.1102230246251565e-16,0.1526414316992487,0.7386124217557754,0.6407998198250578,0.6407998198250578,0.7806784661493319,0.7806784661493319,0.0,0.3905411324907263,0.13242750737687906,0.0457081664916892,1.5837000235755976,1.58369051918054,9.504395057646775e-06
9.6,1.53,0.4654103915254441,0.311022914629097,0.5994209519816875,0.4005790480183124,2.2391716036511613,1.923931402482781,0.9712883082209198,0.8174819185663069,0.8174819185663069,0.0,0.1066533286499557,0.885161524419776,0.7998543911665768,0.7998543911665768,0.745386141667034,0.745386141667034,0.0,0.44439949981073223,0.0963746512921673,0.0411393810743978,0.9999999985709612,0.9999999985710004,3.9190872769268026e-14
10.4,1.53,0.4844721655481628,0.3229405189266227,0.6000304117878795,0.3999695882121204,2.250570300513136,1.9230319294369524,0.9709328019193324,0.8164448504092193,0.8164448504092193,0.0,0.1910896609391989,0.9172112553117598,0.7700606305225751,0.7700606305225751,0.7516331546918968,0.7516331546918968,0.0,0.4350476007679071,0.16043264181180175,0.0443592616345609,0.4950631384269214,0.4950549922500498,8.146176871615118e-06
11.2,1.53,0.5036498122243913,0.3353439281233069,0.6003022287337535,0.3996977712662465,2.255674647114349,1.9226292677730121,0.9707735274162351,0.8159825764524183,0.8159825764524183,0.0,0.263616892757297,0.9184677763506895,0.7268562027107212,0.7268562027107212,0.7609776690688647,0.7609776690688647,0.0,0.42091298717851744,0.2086208994737853,0.0459252716667014,0.1519945744396834,0.1519899094849276,4.664954755789763e-06
12.0,1.53,0.5221458532405683,0.3475023093377522,0.6004104598950887,0.39958954010491127,2.257710623192584,1.9224686801887008,0.9707099843722664,0.8157985534099785,0.8157985534099785,0.0,0.324701506182844,0.8771174609399315,0.6621246045589277,0.6621246045589277,0.7756543113313621,0.7756543113313621,0.0,0.39836038931307044,0.24511295915898698,0.0457444396864816,0.0381622771769213,0.0381608179139123,1.4592630089987901e-06
12.8,1.53,0.4340747036053441,0.2840870812344012,0.6044246752870679,0.3955753247129322,2.334672593490631,1.916409933339862,0.9683034088971079,0.8089906527315891,0.8089906527315891,0.0,0.1142870052001219,0.7916629950631761,0.7104659673573024,0.7104659673573024,0.7646149429205701,0.7646149429205701,0.0,0.41536398906257327,0.10256514225398902,0.0392926785306383,0.0023614113794512,0.0023614515546179,4.017516669991769e-08
13.6,1.53,0.4287134432423762,0.2799039667385464,0.6049998732798818,0.39500012672011825,2.3459356630002377,1.915525528108226,0.9679506136369168,0.8080178885332471,0.8080178885332471,0.0,0.1152775579450587,0.6820541640823212,0.6115555354122179,0.6115555354122179,0.7877299571664073,0.7877299571664073,0.0,0.3794815145826103,0.10336221429709568,0.0396208028683327,0.0001779149860174,0.0001779185472681,3.5612507000152335e-09
14.4,1.53,0.4446132180506422,0.2908186579449618,0.6045607112810267,0.39543928871897327,2.337330938754592,1.9162011339358003,0.9682201520722349,0.808760529744758,0.808760529744758,0.0,0.1959995823623919,0.6958445880980939,0.5818100594346618,0.5818100594346618,0.7951019772494361,0.7951019772494361,0.0,0.36781284577403717,0.16387930669277054,0.0396850382876976,4.388218367425233e-05,4.38827159132815e-05,5.322390291692615e-10
15.2,1.53,0.4601760972938615,0.3015410953061833,0.6041298552328809,0.3958701447671191,2.3289228240902586,1.9168616705158932,0.9684834616162116,0.8094895109786931,0.8094895109786933,1.1102230246251565e-16,0.2635129579283289,0.8192355631069402,0.6483792334430576,0.6483792334430577,0.7788815791228622,0.7788815791228622,0.0,0.3933434857030766,0.20855580172314808,0.0417227086436403,1.2114760444361604e-05,1.2114742185601987e-05,1.825875961655645e-11
16.0,1.53,0.4754926416048454,0.3120978923206837,0.6037307726832147,0.39626922731678516,2.3211645513400794,1.9174714666294501,0.9687263543659435,0.8101650753260793,0.8101650753260793,0.0,0.3217878591111364,0.7845588602554318,0.5935588338532816,0.5935588338532816,0.7921655448993375,0.7921655448993375,0.0,0.3724737494743356,0.24344894446793397,0.043512697004019,1.7573064231024236e-06,1.7572853786639142e-06,2.1044438509484323e-11
16.8,1.53,0.4913478489597752,0.3232566327408648,0.6031735154881473,0.3968264845118527,2.3103790020832933,1.9183196799026927,0.969063909818701,0.8111089485875244,0.8111089485875244,0.0,0.3729068193667717,0.7788930551818256,0.5673313324651383,0.5673313324651383,0.7987660397553616,0.7987660397553616,0.0,0.361972813733536,0.2716184478847357,0.0430333508371845,3.501931927911892e-07,3.50186667186594e-07,6.525604595182505e-12
17.6,1.53,0.4410367983505292,0.2876304861315658,0.6052649923263661,0.39473500767363395,2.3511472152061024,1.9151165304853885,0.9677873315751594,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.2679119024066777,0.6787167217905434,0.5353027450111023,0.5353027450111023,0.8070547292918159,0.8070547292918159,0.0,0.3486626639277137,0.2113016700120432,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.53,0.4179237790947546,0.2712877898789954,0.6063795181457149,0.3936204818542852,2.373196339844969,1.913387807743867,0.967096271478982,0.8056874198342773,0.8056874198342772,-1.1102230246251565e-16,0.20297833384972,0.5139240325215797,0.4272097161359024,0.4272097161359024,0.8370590634547069,0.8370590634547069,0.0,0.2993321242883288,0.16872983339621536,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.53,0.0,0.0,0.0,0.0,inf,9.999999999999999e+29,0.0,1.0,1.0,0.0,0.2685122027208125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21167490714309628,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.53,0.0,0.0,0.0,0.0,inf,9.999999999999999e+29,0.0,1.0,1.0,0.0,0.3261537967964966,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24593964710907973,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.72,0.5403587428329503,0.387098221205988,0.5826240610451267,0.4173759389548733,1.948596929650469,1.946837813039471,0.9802115636713266,0.8463879983815119,0.8463879983815119,0.0,0.0529284688818641,0.8857814836599387,0.841255137303464,0.841255137303464,0.736958469258853,0.736958469258853,0.0,0.4568922145876482,0.0502678676150436,0.0433243808849063,2.7079165473131046,2.707916695317909,1.480048044122384e-07
4.8,1.72,0.5498921393244803,0.3965791351975836,0.5809918949755314,0.41900810502446856,1.9226281656533117,1.9488642418681705,0.9809890916510023,0.8492316567060935,0.8492316567060935,0.0,0.3330127461264275,1.0293127753474058,0.7721702424365133,0.7721702424365133,0.7511856450801128,0.7511856450801128,0.0,0.4357201266255749,0.24981962632699647,0.0392201820886632,13.837520666757728,13.837523671395694,3.0046379659864897e-06
5.6,1.72,0.5468320513442106,0.3979717382287375,0.5787784272027306,0.4212215727972693,1.8880063897343407,1.9515542992024464,0.9820183193466574,0.8530984149756218,0.8530984149756218,0.0,0.0489632309804584,1.1143212989839744,1.0623073012220134,1.0623073012220134,0.6963431541522981,0.6963431541522981,0.0,0.515106211665229,0.046677738107838936,0.0448967144866193,57.99544276966004,57.99537180208862,7.09675714176683e-05
6.4,1.72,0.5249817592466957,0.3726549682423529,0.5848487959212884,0.4151512040787117,1.9846073549947818,1.9440175952211993,0.9791262920847907,0.842522195638401,0.842522195638401,0.0,0.2368422574530327,1.0740846335117982,0.8684087457713539,0.868408745771354,0.7315837566147265,0.7315837566147264,-1.1102230246251565e-16,0.4647852070574846,0.1914894611870313,0.0493701236355753,59.87915665751493,59.878376081549355,0.000780575965578123
7.2,1.72,0.5085809474957474,0.3470600841517522,0.5943858799250159,0.40561412007498415,2.1473895613422505,1.9311827333392555,0.9741400575012217,0.826080347875839,0.826080347875839,0.0,0.5397550802947837,0.5919362345779086,0.3844353184173831,0.38443531841738315,0.8498918506824495,0.8498918506824495,0.0,0.27768384214356095,0.3505460622941724,0.0543924279082017,3.531494377484091,3.5313969343508025,9.744313328852172e-05
8.0,1.72,0.5340456136973406,0.3605063268654692,0.5969978818237702,0.40300211817622983,2.194476441405509,1.9274612370259006,0.9726796546591037,0.8216129375644738,0.8216129375644738,0.0,0.5891268740470006,0.5580450395063701,0.351164559998414,0.351164559998414,0.8602919859475023,0.8602919859475023,0.0,0.25989769891450243,0.3707236241916178,0.057994994131626,2.324652130737945,2.324543247229297,0.00010888350864801666
8.8,1.72,0.4659139785683167,0.3128373892812882,0.5982833517902669,0.40171664820973313,2.218064521655587,1.9255978473523396,0.9719459162977128,0.8194198045138377,0.8194198045138377,0.0,0.1526414316992487,0.7386124209402581,0.6407998191175376,0.6407998191175376,0.7806784663176479,0.7806784663176479,0.0,0.3905411322279249,0.13242750737687906,0.0457081664964575,1.5837000214519683,1.583690517057006,9.50439496238964e-06
9.6,1.72,0.465410391573605,0.311022914712782,0.5994209519419285,0.40057904805807154,2.239171602909622,1.9239314025413077,0.971288308244039,0.8174819186339876,0.8174819186339876,0.0,0.1066533286499557,0.8851615249535911,0.7998543916489457,0.7998543916489457,0.7453861415671507,0.7453861415671507,0.0,0.4443994999596357,0.0963746512921673,0.041139381072291,1.0000000001047302,1.000000000104734,3.774758283725532e-15
10.4,1.72,0.4844721655696946,0.3229405188418555,0.6000304118615407,0.39996958813845923,2.2505703018946677,1.923031929327958,0.9709328018762298,0.816444850283924,0.8164448502839239,-1.1102230246251565e-16,0.1910896609391989,0.9172112543057322,0.7700606296779472,0.7700606296779472,0.751633154871227,0.751633154871227,0.0,0.4350476004983262,0.16043264181180175,0.0443592616383369,0.4950631371507266,0.4950549909739138,8.146176812773298e-06
11.2,1.72,0.5036498070834016,0.3353439222000231,0.600302230522704,0.39969776947729596,2.255674680750254,1.9226292651198733,0.9707735263665156,0.8159825734105,0.8159825734105,0.0,0.263616892757297,0.9184677489531516,0.7268561810288823,0.7268561810288823,0.7609776738461574,0.7609776738461574,0.0,0.4209129799076912,0.2086208994737853,0.0459252717838069,0.1519945601319198,0.1519898951779386,4.664953981214914e-06
