alpha,beta,lambda,j_direct,j_parent_statement,abs_objective_identity_residual,max_abs_weight_identity_residual,mean_delta_linear,mean_delta_mix,mean_delta_total,p90_delta_mix,mean_abs_delta_linear,mean_abs_delta_mix,mean_xi_cross_deformed
0.9,1.15,-0.1,0.00012765239815543916,0.00012765239815543895,2.168404344971009e-19,2.220446049250313e-16,0.03247672464173967,-0.0011812952872489785,0.03129542935449069,-0.000871926135171475,0.03247672464173967,0.0011812952872489785,0.11805209763047297
0.9,1.15,0.0,0.00013580027213667522,0.00013580027213667503,1.8973538018496328e-19,2.220446049250313e-16,0.03247672464173967,0.0,0.03247672464173967,0.0,0.03247672464173967,0.0,0.11805209763047297
0.9,1.15,0.1,0.00012765239815543916,0.00012765239815543895,2.168404344971009e-19,2.220446049250313e-16,0.03247672464173967,-0.0011812952872489785,0.03129542935449069,-0.000871926135171475,0.03247672464173967,0.0011812952872489785,0.11805209763047297
0.9,1.15,0.2,0.00010492047038458512,0.00010492047038458487,2.439454888092385e-19,2.220446049250313e-16,0.03247672464173967,-0.004734505932565031,0.02774221870917464,-0.0034922753733538044,0.03247672464173967,0.004734505932565031,0.11805209763047297
0.9,1.15,0.4,4.0520758098585154e-05,4.0520758098585025e-05,1.2874900798265365e-19,2.220446049250313e-16,0.03247672464173967,-0.019089235932236655,0.013387488709503017,-0.014042879183909784,0.03247672464173967,0.019089235932236655,0.11805209763047297
0.9,1.15,0.6,3.4550215539479093e-05,3.455021553947905e-05,4.0657581468206416e-20,2.220446049250313e-16,0.03247672464173967,-0.043534544391308376,-0.011057819749568702,-0.031878420533861314,0.03247672464173967,0.043534544391308376,0.11805209763047297
0.9,1.2,-0.6,4.2038878178263845e-05,4.203887817826372e-05,1.2197274440461925e-19,2.220446049250313e-16,0.055389973711158044,-0.04494435070801798,0.010445623003140067,-0.033048936615586576,0.055389973711158044,0.04494435070801798,0.12178149711398535
0.9,1.2,-0.4,0.00016808331661744683,0.00016808331661744656,2.710505431213761e-19,2.220446049250313e-16,0.055389973711158044,-0.019698853589903514,0.03569112012125452,-0.014553743735104008,0.055389973711158044,0.019698853589903514,0.12178149711398535
0.9,1.2,-0.2,0.00030453242355757973,0.0003045324235575796,1.0842021724855044e-19,2.220446049250313e-16,0.055389973711158044,-0.004884475939854297,0.05050549777130374,-0.0036186268192866327,0.055389973711158044,0.004884475939854297,0.12178149711398535
0.9,1.2,-0.1,0.00034525330268701695,0.0003452533026870166,3.7947076036992655e-19,2.220446049250313e-16,0.055389973711158044,-0.0012186387086149937,0.05417133500254305,-0.0009034298397326012,0.055389973711158044,0.0012186387086149937,0.12178149711398535
0.9,1.2,0.0,0.00035939454073003813,0.00035939454073003786,2.710505431213761e-19,2.220446049250313e-16,0.055389973711158044,0.0,0.055389973711158044,0.0,0.055389973711158044,0.0,0.12178149711398535
0.9,1.2,0.1,0.00034525330268701695,0.0003452533026870166,3.7947076036992655e-19,2.220446049250313e-16,0.055389973711158044,-0.0012186387086149937,0.05417133500254305,-0.0009034298397326012,0.055389973711158044,0.0012186387086149937,0.12178149711398535
0.9,1.2,0.2,0.00030453242355757973,0.0003045324235575796,1.0842021724855044e-19,2.220446049250313e-16,0.055389973711158044,-0.004884475939854297,0.05050549777130374,-0.0036186268192866327,0.055389973711158044,0.004884475939854297,0.12178149711398535
0.9,1.2,0.4,0.00016808331661744683,0.00016808331661744656,2.710505431213761e-19,2.220446049250313e-16,0.055389973711158044,-0.019698853589903514,0.03569112012125452,-0.014553743735104008,0.055389973711158044,0.019698853589903514,0.12178149711398535
0.9,1.2,0.6,4.2038878178263845e-05,4.203887817826372e-05,1.2197274440461925e-19,2.220446049250313e-16,0.055389973711158044,-0.04494435070801798,0.010445623003140067,-0.033048936615586576,0.055389973711158044,0.04494435070801798,0.12178149711398535
0.95,0.8,-0.6,0.002511733777657825,0.002511733777657826,1.3010426069826053e-18,3.3306690738754696e-16,-0.10978450756093107,-0.034199485000146065,-0.14398399256107713,-0.024292865507898338,0.10978450756093107,0.034199485000146065,0.09321209153557214
0.95,0.8,-0.4,0.0018687753750088233,0.0018687753750088244,1.0842021724855044e-18,2.220446049250313e-16,-0.10978450756093107,-0.015039158335119514,-0.12482366589605058,-0.010724039188812642,0.10978450756093107,0.015039158335119514,0.09321209153557214
0.95,0.8,-0.2,0.0015369141981827381,0.0015369141981827386,4.336808689942018e-19,3.3306690738754696e-16,-0.10978450756093107,-0.003736243843151552,-0.11352075140408263,-0.002670247360280427,0.10978450756093107,0.003736243843151552,0.09321209153557214
0.95,0.8,-0.1,0.0014599461164552107,0.0014599461164552117,1.0842021724855044e-18,3.3306690738754696e-16,-0.10978450756093107,-0.0009326049032511669,-0.11071711246418224,-0.0006668936793956658,0.10978450756093107,0.0009326049032511669,0.09321209153557214
0.95,0.8,0.0,0.0014348107231885352,0.0014348107231885359,6.505213034913027e-19,3.3306690738754696e-16,-0.10978450756093107,0.0,-0.10978450756093107,0.0,0.10978450756093107,0.0,0.09321209153557214
0.95,0.8,0.1,0.0014599461164552107,0.0014599461164552117,1.0842021724855044e-18,3.3306690738754696e-16,-0.10978450756093107,-0.0009326049032511669,-0.11071711246418224,-0.0006668936793956658,0.10978450756093107,0.0009326049032511669,0.09321209153557214
0.95,0.8,0.2,0.0015369141981827381,0.0015369141981827386,4.336808689942018e-19,3.3306690738754696e-16,-0.10978450756093107,-0.003736243843151552,-0.11352075140408263,-0.002670247360280427,0.10978450756093107,0.003736243843151552,0.09321209153557214
0.95,0.8,0.4,0.0018687753750088233,0.0018687753750088244,1.0842021724855044e-18,2.220446049250313e-16,-0.10978450756093107,-0.015039158335119514,-0.12482366589605058,-0.010724039188812642,0.10978450756093107,0.015039158335119514,0.09321209153557214
0.95,0.8,0.6,0.002511733777657825,0.002511733777657826,1.3010426069826053e-18,3.3306690738754696e-16,-0.10978450756093107,-0.034199485000146065,-0.14398399256107713,-0.024292865507898338,0.10978450756093107,0.034199485000146065,0.09321209153557214
0.95,0.85,-0.6,0.0018021248298375288,0.0018021248298375292,4.336808689942018e-19,3.3306690738754696e-16,-0.08687125849151274,-0.03594225914760125,-0.12281351763911401,-0.02564289189127445,0.08687125849151274,0.03594225914760125,0.0978684910777704
0.95,0.85,-0.4,0.001245751119520125,0.0012457511195201256,6.505213034913027e-19,3.3306690738754696e-16,-0.08687125849151274,-0.01579702443317012,-0.10266828292468287,-0.011315740088715626,0.08687125849151274,0.01579702443317012,0.0978684910777704
0.95,0.85,-0.2,0.0009683155950817465,0.000968315595081747,4.336808689942018e-19,2.220446049250313e-16,-0.08687125849151274,-0.0039232920476004384,-0.09079455053911319,-0.0028169533675785475,0.08687125849151274,0.0039232920476004384,0.0978684910777704
0.95,0.85,-0.1,0.0009052088048345902,0.0009052088048345902,0.0,3.3306690738754696e-16,-0.08687125849151274,-0.0009792182525573203,-0.08785047674407007,-0.0007034947637608261,0.08687125849151274,0.0009792182525573203,0.0978684910777704
0.95,0.85,0.0,0.0008847151685819111,0.0008847151685819113,2.168404344971009e-19,3.3306690738754696e-16,-0.08687125849151274,0.0,-0.08687125849151274,0.0,0.08687125849151274,0.0,0.0978684910777704
0.95,0.85,0.1,0.0009052088048345902,0.0009052088048345902,0.0,3.3306690738754696e-16,-0.08687125849151274,-0.0009792182525573203,-0.08785047674407007,-0.0007034947637608261,0.08687125849151274,0.0009792182525573203,0.0978684910777704
0.95,0.85,0.2,0.0009683155950817465,0.000968315595081747,4.336808689942018e-19,2.220446049250313e-16,-0.08687125849151274,-0.0039232920476004384,-0.09079455053911319,-0.0028169533675785475,0.08687125849151274,0.0039232920476004384,0.0978684910777704
0.95,0.85,0.4,0.001245751119520125,0.0012457511195201256,6.505213034913027e-19,3.3306690738754696e-16,-0.08687125849151274,-0.01579702443317012,-0.10266828292468287,-0.011315740088715626,0.08687125849151274,0.01579702443317012,0.0978684910777704
0.95,0.85,0.6,0.0018021248298375288,0.0018021248298375292,4.336808689942018e-19,3.3306690738754696e-16,-0.08687125849151274,-0.03594225914760125,-0.12281351763911401,-0.02564289189127445,0.08687125849151274,0.03594225914760125,0.0978684910777704
0.95,0.9,-0.6,0.0012162939278484782,0.0012162939278484784,2.168404344971009e-19,2.220446049250313e-16,-0.06395800942209438,-0.037644539462417435,-0.10160254888451181,-0.02697453903697189,0.06395800942209438,0.037644539462417435,0.10240813401414109
0.95,0.9,-0.4,0.0007543400723607485,0.0007543400723607493,7.589415207398531e-19,2.220446049250313e-16,-0.06395800942209438,-0.0165364925729499,-0.08049450199504427,-0.011898946037839189,0.06395800942209438,0.0165364925729499,0.10240813401414109
0.95,0.9,-0.2,0.0005356722988570969,0.0005356722988570975,6.505213034913027e-19,2.220446049250313e-16,-0.06395800942209438,-0.004105686947556046,-0.06806369636965043,-0.0029614892664663705,0.06395800942209438,0.004105686947556046,0.10240813401414109
0.95,0.9,-0.1,0.00048747062005504257,0.0004874706200550428,2.168404344971009e-19,3.3306690738754696e-16,-0.06395800942209438,-0.0010246650846431782,-0.06498267450673756,-0.0007395504957766744,0.06395800942209438,0.0010246650846431782,0.10240813401414109
0.95,0.9,0.0,0.00047196299417869995,0.00047196299417870017,2.168404344971009e-19,3.3306690738754696e-16,-0.06395800942209438,0.0,-0.06395800942209438,0.0,0.06395800942209438,0.0,0.10240813401414109
0.95,0.9,0.1,0.00048747062005504257,0.0004874706200550428,2.168404344971009e-19,3.3306690738754696e-16,-0.06395800942209438,-0.0010246650846431782,-0.06498267450673756,-0.0007395504957766744,0.06395800942209438,0.0010246650846431782,0.10240813401414109
0.95,0.9,0.2,0.0005356722988570969,0.0005356722988570975,6.505213034913027e-19,2.220446049250313e-16,-0.06395800942209438,-0.004105686947556046,-0.06806369636965043,-0.0029614892664663705,0.06395800942209438,0.004105686947556046,0.10240813401414109
0.95,0.9,0.4,0.0007543400723607485,0.0007543400723607493,7.589415207398531e-19,2.220446049250313e-16,-0.06395800942209438,-0.0165364925729499,-0.08049450199504427,-0.011898946037839189,0.06395800942209438,0.0165364925729499,0.10240813401414109
0.95,0.9,0.6,0.0012162939278484782,0.0012162939278484784,2.168404344971009e-19,2.220446049250313e-16,-0.06395800942209438,-0.037644539462417435,-0.10160254888451181,-0.02697453903697189,0.06395800942209438,0.037644539462417435,0.10240813401414109
0.95,0.95,-0.6,0.0007505319862570233,0.000750531986257024,6.505213034913027e-19,3.3306690738754696e-16,-0.041044760352676055,-0.03930723059307608,-0.08035199094575213,-0.028288033166900716,0.041044760352676055,0.03930723059307608,0.10683405532822553
0.95,0.95,-0.4,0.00038997517639443625,0.0003899751763944364,1.6263032587282567e-19,3.3306690738754696e-16,-0.041044760352676055,-0.017258011840821305,-0.05830277219349736,-0.012473774147265729,0.041044760352676055,0.017258011840821305,0.10683405532822553
0.95,0.95,-0.2,0.00023389423243687095,0.0002338942324368712,2.439454888092385e-19,3.3306690738754696e-16,-0.041044760352676055,-0.0042835476846056035,-0.04532830803728166,-0.00310388685092282,0.041044760352676055,0.0042835476846056035,0.10683405532822553
0.95,0.95,-0.1,0.00020151011201374167,0.00020151011201374183,1.6263032587282567e-19,2.220446049250313e-16,-0.041044760352676055,-0.0010689756086194092,-0.042113735961295466,-0.0007750689819100478,0.041044760352676055,0.0010689756086194092,0.10683405532822553
0.95,0.95,0.0,0.00019128891712468695,0.00019128891712468706,1.0842021724855044e-19,2.220446049250313e-16,-0.041044760352676055,0.0,-0.041044760352676055,0.0,0.041044760352676055,0.0,0.10683405532822553
0.95,0.95,0.1,0.00020151011201374167,0.00020151011201374183,1.6263032587282567e-19,2.220446049250313e-16,-0.041044760352676055,-0.0010689756086194092,-0.042113735961295466,-0.0007750689819100478,0.041044760352676055,0.0010689756086194092,0.10683405532822553
0.95,0.95,0.2,0.00023389423243687095,0.0002338942324368712,2.439454888092385e-19,3.3306690738754696e-16,-0.041044760352676055,-0.0042835476846056035,-0.04532830803728166,-0.00310388685092282,0.041044760352676055,0.0042835476846056035,0.10683405532822553
0.95,0.95,0.4,0.00038997517639443625,0.0003899751763944364,1.6263032587282567e-19,3.3306690738754696e-16,-0.041044760352676055,-0.017258011840821305,-0.05830277219349736,-0.012473774147265729,0.041044760352676055,0.017258011840821305,0.10683405532822553
0.95,0.95,0.6,0.0007505319862570233,0.000750531986257024,6.505213034913027e-19,3.3306690738754696e-16,-0.041044760352676055,-0.03930723059307608,-0.08035199094575213,-0.028288033166900716,0.041044760352676055,0.03930723059307608,0.10683405532822553
0.95,1.0,-0.6,0.0004011912853750796,0.00040119128537507976,1.6263032587282567e-19,2.220446049250313e-16,-0.01813151128325769,-0.04093121974226928,-0.05906273102552698,-0.029583598369464843,0.01813151128325769,0.04093121974226928,0.11114920857612257
0.95,1.0,-0.4,0.00014820559839875516,0.00014820559839875516,0.0,3.3306690738754696e-16,-0.01813151128325769,-0.017962020706432498,-0.036093531989690196,-0.013040340052034203,0.01813151128325769,0.017962020706432498,0.11114920857612257
0.95,1.0,-0.2,5.8044530135209e-05,5.80445301352091e-05,1.0164395367051604e-19,3.3306690738754696e-16,-0.01813151128325769,-0.004456990296199018,-0.022588501579456712,-0.003244177458128753,0.01813151128325769,0.004456990296199018,0.11114920857612257
0.95,1.0,-0.1,4.2268739157283824e-05,4.226873915728387e-05,4.743384504624082e-20,3.3306690738754696e-16,-0.01813151128325769,-0.0011121792289150864,-0.019243690512172777,-0.0008100582086973976,0.01813151128325769,0.0011121792289150864,0.11114920857612257
0.95,1.0,0.0,3.759383438511684e-05,3.759383438511684e-05,0.0,2.220446049250313e-16,-0.01813151128325769,0.0,-0.01813151128325769,0.0,0.01813151128325769,0.0,0.11114920857612257
0.95,1.0,0.1,4.2268739157283824e-05,4.226873915728387e-05,4.743384504624082e-20,3.3306690738754696e-16,-0.01813151128325769,-0.0011121792289150864,-0.019243690512172777,-0.0008100582086973976,0.01813151128325769,0.0011121792289150864,0.11114920857612257
0.95,1.0,0.2,5.8044530135209e-05,5.80445301352091e-05,1.0164395367051604e-19,3.3306690738754696e-16,-0.01813151128325769,-0.004456990296199018,-0.022588501579456712,-0.003244177458128753,0.01813151128325769,0.004456990296199018,0.11114920857612257
0.95,1.0,0.4,0.00014820559839875516,0.00014820559839875516,0.0,3.3306690738754696e-16,-0.01813151128325769,-0.017962020706432498,-0.036093531989690196,-0.013040340052034203,0.01813151128325769,0.017962020706432498,0.11114920857612257
0.95,1.0,0.6,0.0004011912853750796,0.00040119128537507976,1.6263032587282567e-19,2.220446049250313e-16,-0.01813151128325769,-0.04093121974226928,-0.05906273102552698,-0.029583598369464843,0.01813151128325769,0.04093121974226928,0.11114920857612257
0.95,1.05,-0.6,0.00016468632591232286,0.00016468632591232297,1.0842021724855044e-19,2.220446049250313e-16,0.004781737786160681,-0.04251737684092326,-0.03773563905476257,-0.030861456601791445,0.005959671037542128,0.04251737684092326,0.11535646813385839
0.95,1.05,-0.4,2.4694782615573134e-05,2.4694782615573216e-05,8.131516293641283e-20,2.220446049250313e-16,0.004781737786160681,-0.018648947244773353,-0.013867209458612676,-0.013598757925781033,0.005959671037542128,0.018648947244773353,0.11535646813385839
0.95,1.05,-0.2,3.3353793972894926e-06,3.3353793972894544e-06,3.8116482626443515e-20,2.220446049250313e-16,0.004781737786160681,-0.0046261277965077225,0.00015560998965295797,-0.003382391974764807,0.005959671037542128,0.0046261277965077225,0.11535646813385839
0.95,1.05,-0.1,4.8460935557919e-06,4.846093555791858e-06,4.2351647362715017e-20,2.220446049250313e-16,0.004781737786160681,-0.0011543045671798058,0.0036274332189808753,-0.0008445260445011658,0.005959671037542128,0.0011543045671798058,0.11535646813385839
0.95,1.05,0.0,5.939836557414735e-06,5.939836557414683e-06,5.166900978251232e-20,2.220446049250313e-16,0.004781737786160681,0.0,0.004781737786160681,0.0,0.005959671037542128,0.0,0.11535646813385839
0.95,1.05,0.1,4.8460935557919e-06,4.846093555791858e-06,4.2351647362715017e-20,2.220446049250313e-16,0.004781737786160681,-0.0011543045671798058,0.0036274332189808753,-0.0008445260445011658,0.005959671037542128,0.0011543045671798058,0.11535646813385839
0.95,1.05,0.2,3.3353793972894926e-06,3.3353793972894544e-06,3.8116482626443515e-20,2.220446049250313e-16,0.004781737786160681,-0.0046261277965077225,0.00015560998965295797,-0.003382391974764807,0.005959671037542128,0.0046261277965077225,0.11535646813385839
0.95,1.05,0.4,2.4694782615573134e-05,2.4694782615573216e-05,8.131516293641283e-20,2.220446049250313e-16,0.004781737786160681,-0.018648947244773353,-0.013867209458612676,-0.013598757925781033,0.005959671037542128,0.018648947244773353,0.11535646813385839
0.95,1.05,0.6,0.00016468632591232286,0.00016468632591232297,1.0842021724855044e-19,2.220446049250313e-16,0.004781737786160681,-0.04251737684092326,-0.03773563905476257,-0.030861456601791445,0.005959671037542128,0.04251737684092326,0.11535646813385839
0.95,1.1,-0.6,3.749454723336733e-05,3.7494547233367227e-05,1.0164395367051604e-19,2.220446049250313e-16,0.027694986855579053,-0.044066554730290655,-0.01637156787471161,-0.03212182769253371,0.027694986855579053,0.044066554730290655,0.11945863138110753
0.95,1.1,-0.4,1.5218482205674613e-05,1.5218482205674503e-05,1.1011428314305904e-19,2.220446049250313e-16,0.027694986855579053,-0.019319209355440032,0.00837577750013902,-0.0141491404953522,0.027694986855579053,0.019319209355440032,0.11945863138110753
0.95,1.1,-0.2,6.512396102294459e-05,6.512396102294443e-05,1.6263032587282567e-19,2.220446049250313e-16,0.027694986855579053,-0.004791070255249364,0.02290391660032969,-0.00351856084323107,0.027694986855579053,0.004791070255249364,0.11945863138110753
0.95,1.1,-0.1,8.449526140449153e-05,8.449526140449137e-05,1.6263032587282567e-19,2.220446049250313e-16,0.027694986855579053,-0.0011953794835821863,0.02649960737199687,-0.0008784802412426666,0.027694986855579053,0.0011953794835821863,0.11945863138110753
0.95,1.1,0.0,9.154537005955057e-05,9.154537005955031e-05,2.574980159653073e-19,2.220446049250313e-16,0.027694986855579053,0.0,0.027694986855579053,0.0,0.027694986855579053,0.0,0.11945863138110753
0.95,1.1,0.1,8.449526140449153e-05,8.449526140449137e-05,1.6263032587282567e-19,2.220446049250313e-16,0.027694986855579053,-0.0011953794835821863,0.02649960737199687,-0.0008784802412426666,0.027694986855579053,0.0011953794835821863,0.11945863138110753
0.95,1.1,0.2,6.512396102294459e-05,6.512396102294443e-05,1.6263032587282567e-19,2.220446049250313e-16,0.027694986855579053,-0.004791070255249364,0.02290391660032969,-0.00351856084323107,0.027694986855579053,0.004791070255249364,0.11945863138110753
0.95,1.1,0.4,1.5218482205674613e-05,1.5218482205674503e-05,1.1011428314305904e-19,2.220446049250313e-16,0.027694986855579053,-0.019319209355440032,0.00837577750013902,-0.0141491404953522,0.027694986855579053,0.019319209355440032,0.11945863138110753
0.95,1.1,0.6,3.749454723336733e-05,3.7494547233367227e-05,1.0164395367051604e-19,2.220446049250313e-16,0.027694986855579053,-0.044066554730290655,-0.01637156787471161,-0.03212182769253371,0.027694986855579053,0.044066554730290655,0.11945863138110753
0.95,1.15,-0.6,1.6156916425488666e-05,1.6156916425488544e-05,1.2197274440461925e-19,2.220446049250313e-16,0.050608235924997316,-0.04557958935140639,0.005028646573590936,-0.03336492934522938,0.050608235924997316,0.04557958935140639,0.12345842082311138
0.95,1.15,-0.4,0.00011566277310622882,0.0001156627731062286,2.168404344971009e-19,3.3306690738754696e-16,0.050608235924997316,-0.019973214979021273,0.030635020945976046,-0.014691599055384084,0.050608235924997316,0.019973214979021273,0.12345842082311138
0.95,1.15,-0.2,0.00023890848634829171,0.0002389084863482915,2.168404344971009e-19,3.3306690738754696e-16,0.050608235924997316,-0.0049519248745233824,0.045656311050473936,-0.003652714067787575,0.050608235924997316,0.0049519248745233824,0.12345842082311138
0.95,1.15,-0.1,0.00027661831528268284,0.0002766183152826826,2.168404344971009e-19,3.3306690738754696e-16,0.050608235924997316,-0.0012354310975211912,0.049372804827476136,-0.000911928436109415,0.050608235924997316,0.0012354310975211912,0.12345842082311138
0.95,1.15,0.0,0.0002897805432448546,0.0002897805432448544,2.168404344971009e-19,2.220446049250313e-16,0.050608235924997316,0.0,0.050608235924997316,0.0,0.050608235924997316,0.0,0.12345842082311138
0.95,1.15,0.1,0.00027661831528268284,0.0002766183152826826,2.168404344971009e-19,3.3306690738754696e-16,0.050608235924997316,-0.0012354310975211912,0.049372804827476136,-0.000911928436109415,0.050608235924997316,0.0012354310975211912,0.12345842082311138
0.95,1.15,0.2,0.00023890848634829171,0.0002389084863482915,2.168404344971009e-19,3.3306690738754696e-16,0.050608235924997316,-0.0049519248745233824,0.045656311050473936,-0.003652714067787575,0.050608235924997316,0.0049519248745233824,0.12345842082311138
0.95,1.15,0.4,0.00011566277310622882,0.0001156627731062286,2.168404344971009e-19,3.3306690738754696e-16,0.050608235924997316,-0.019973214979021273,0.030635020945976046,-0.014691599055384084,0.050608235924997316,0.019973214979021273,0.12345842082311138
0.95,1.15,0.6,1.6156916425488666e-05,1.6156916425488544e-05,1.2197274440461925e-19,2.220446049250313e-16,0.050608235924997316,-0.04557958935140639,0.005028646573590936,-0.03336492934522938,0.050608235924997316,0.04557958935140639,0.12345842082311138
0.95,1.2,-0.6,9.727839520516224e-05,9.727839520516203e-05,2.168404344971009e-19,2.220446049250313e-16,0.07352148499441569,-0.04705729994123306,0.026464185053182633,-0.034590977142197984,0.07352148499441569,0.04705729994123306,0.1273584861525857
0.95,1.2,-0.4,0.0003220220544950112,0.0003220220544950108,3.7947076036992655e-19,3.3306690738754696e-16,0.07352148499441569,-0.020611362310529638,0.052910122683886056,-0.015226243482848975,0.07352148499441569,0.020611362310529638,0.1273584861525857
0.95,1.2,-0.2,0.0005203243298309753,0.0005203243298309752,1.0842021724855044e-19,2.220446049250313e-16,0.07352148499441569,-0.00510879606370222,0.06841268893071348,-0.0037848812206180108,0.07352148499441569,0.00510879606370222,0.1273584861525857
0.95,1.2,-0.1,0.0005767619345886244,0.000576761934588624,4.336808689942018e-19,3.3306690738754696e-16,0.07352148499441569,-0.0012744858077664476,0.07224699918664924,-0.0009448781532374017,0.07352148499441569,0.0012744858077664476,0.1273584861525857
0.95,1.2,0.0,0.0005961625721293707,0.0005961625721293702,5.421010862427522e-19,2.220446049250313e-16,0.07352148499441569,0.0,0.07352148499441569,0.0,0.07352148499441569,0.0,0.1273584861525857
0.95,1.2,0.1,0.0005767619345886244,0.000576761934588624,4.336808689942018e-19,3.3306690738754696e-16,0.07352148499441569,-0.0012744858077664476,0.07224699918664924,-0.0009448781532374017,0.07352148499441569,0.0012744858077664476,0.1273584861525857
0.95,1.2,0.2,0.0005203243298309753,0.0005203243298309752,1.0842021724855044e-19,2.220446049250313e-16,0.07352148499441569,-0.00510879606370222,0.06841268893071348,-0.0037848812206180108,0.07352148499441569,0.00510879606370222,0.1273584861525857
0.95,1.2,0.4,0.0003220220544950112,0.0003220220544950108,3.7947076036992655e-19,3.3306690738754696e-16,0.07352148499441569,-0.020611362310529638,0.052910122683886056,-0.015226243482848975,0.07352148499441569,0.020611362310529638,0.1273584861525857
0.95,1.2,0.6,9.727839520516224e-05,9.727839520516203e-05,2.168404344971009e-19,2.220446049250313e-16,0.07352148499441569,-0.04705729994123306,0.026464185053182633,-0.034590977142197984,0.07352148499441569,0.04705729994123306,0.1273584861525857
1.0,0.8,-0.6,0.0019590508099547013,0.0019590508099547018,4.336808689942018e-19,2.220446049250313e-16,-0.09165299627767337,-0.03569766166305579,-0.12735065794072917,-0.02535064664344016,0.09165299627767337,0.03569766166305579,0.09721475576839014
1.0,0.8,-0.4,0.001379935474063551,0.001379935474063552,8.673617379884035e-19,3.3306690738754696e-16,-0.09165299627767337,-0.01569063898746144,-0.10734363526513482,-0.01118769043962179,0.09165299627767337,0.01569063898746144,0.09721475576839014
1.0,0.8,-0.2,0.0010888458130135408,0.0010888458130135414,6.505213034913027e-19,3.3306690738754696e-16,-0.09165299627767337,-0.0038970323421852115,-0.0955500286198586,-0.0027852103406040864,0.09165299627767337,0.0038970323421852115,0.09721475576839014
1.0,0.8,-0.1,0.0010223273686309348,0.0010223273686309356,8.673617379884035e-19,2.220446049250313e-16,-0.09165299627767337,-0.0009726740283450146,-0.0926256703060184,-0.000695575666867979,0.09165299627767337,0.0009726740283450146,0.09721475576839014
1.0,0.8,0.0,0.0010006967914569448,0.0010006967914569455,6.505213034913027e-19,3.3306690738754696e-16,-0.09165299627767337,0.0,-0.09165299627767337,0.0,0.09165299627767337,0.0,0.09721475576839014
1.0,0.8,0.1,0.0010223273686309348,0.0010223273686309356,8.673617379884035e-19,2.220446049250313e-16,-0.09165299627767337,-0.0009726740283450146,-0.0926256703060184,-0.000695575666867979,0.09165299627767337,0.0009726740283450146,0.09721475576839014
1.0,0.8,0.2,0.0010888458130135408,0.0010888458130135414,6.505213034913027e-19,3.3306690738754696e-16,-0.09165299627767337,-0.0038970323421852115,-0.0955500286198586,-0.0027852103406040864,0.09165299627767337,0.0038970323421852115,0.09721475576839014
1.0,0.8,0.4,0.001379935474063551,0.001379935474063552,8.673617379884035e-19,3.3306690738754696e-16,-0.09165299627767337,-0.01569063898746144,-0.10734363526513482,-0.01118769043962179,0.09165299627767337,0.01569063898746144,0.09721475576839014
1.0,0.8,0.6,0.0019590508099547013,0.0019590508099547018,4.336808689942018e-19,2.220446049250313e-16,-0.09165299627767337,-0.03569766166305579,-0.12735065794072917,-0.02535064664344016,0.09165299627767337,0.03569766166305579,0.09721475576839014
1.0,0.85,-0.6,0.0013450708159126134,0.0013450708159126134,0.0,2.220446049250313e-16,-0.06873974720825507,-0.03751833354739781,-0.10625808075565288,-0.02676024741841068,0.06873974720825507,0.03751833354739781,0.10207099791928204
1.0,0.85,-0.4,0.0008575550924000479,0.0008575550924000481,2.168404344971009e-19,3.3306690738754696e-16,-0.06873974720825507,-0.016481616579564196,-0.08522136378781925,-0.011805124708821002,0.06873974720825507,0.016481616579564196,0.10207099791928204
1.0,0.85,-0.2,0.0006239648092209407,0.000623964809220941,3.2526065174565133e-19,2.220446049250313e-16,-0.06873974720825507,-0.004092143882506486,-0.07283189109076156,-0.0029382418109054013,0.06873974720825507,0.004092143882506486,0.10207099791928204
1.0,0.85,-0.1,0.0005720802763596626,0.0005720802763596628,2.168404344971009e-19,2.220446049250313e-16,-0.06873974720825507,-0.0010212901341561794,-0.06976103734241124,-0.0007337514805643241,0.06873974720825507,0.0010212901341561794,0.10207099791928204
1.0,0.85,0.0,0.0005553492451030262,0.0005553492451030263,1.0842021724855044e-19,2.220446049250313e-16,-0.06873974720825507,0.0,-0.06873974720825507,0.0,0.06873974720825507,0.0,0.10207099791928204
1.0,0.85,0.1,0.0005720802763596626,0.0005720802763596628,2.168404344971009e-19,2.220446049250313e-16,-0.06873974720825507,-0.0010212901341561794,-0.06976103734241124,-0.0007337514805643241,0.06873974720825507,0.0010212901341561794,0.10207099791928204
1.0,0.85,0.2,0.0006239648092209407,0.000623964809220941,3.2526065174565133e-19,2.220446049250313e-16,-0.06873974720825507,-0.004092143882506486,-0.07283189109076156,-0.0029382418109054013,0.06873974720825507,0.004092143882506486,0.10207099791928204
1.0,0.85,0.4,0.0008575550924000479,0.0008575550924000481,2.168404344971009e-19,3.3306690738754696e-16,-0.06873974720825507,-0.016481616579564196,-0.08522136378781925,-0.011805124708821002,0.06873974720825507,0.016481616579564196,0.10207099791928204
1.0,0.85,0.6,0.0013450708159126134,0.0013450708159126134,0.0,2.220446049250313e-16,-0.06873974720825507,-0.03751833354739781,-0.10625808075565288,-0.02676024741841068,0.06873974720825507,0.03751833354739781,0.10207099791928204
1.0,0.9,-0.6,0.0008510204110798066,0.000851020411079807,4.336808689942018e-19,3.3306690738754696e-16,-0.045826498138836685,-0.0392968471264279,-0.08512334526526458,-0.028150740239818037,0.045826498138836685,0.0392968471264279,0.10680546102918123
