combo_id,beta,omega,m,phase,center_D,width_D,eta_couple,region,D,slice_p95_abs_delta_mainline,slice_p95_abs_delta_lorentz,slice_p95_abs_delta_cf,slice_mean_abs_improvement_vs_mainline,slice_mean_abs_improvement_vs_lorentz,slice_improved_fraction_vs_mainline,slice_improved_fraction_vs_lorentz,slice_worsened_fraction_vs_mainline,slice_worsened_fraction_vs_lorentz
9352,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.0,D60_hotspot,4.813559322033898,8.950884564633627,9.033560155326205,9.033560155326205,-0.08246019817302228,0.0,0.0,0.0,1.0,0.0
9352,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.729779662844628,10.729779654356904,-0.45778395766004515,8.483813947653592e-09,0.0,1.0,1.0,0.0
9352,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.0,D60_hotspot,6.169491525423728,25.887561191706766,27.529979483635344,27.51453544657126,-1.6265654439168993,0.015439189158847117,0.0,1.0,1.0,0.0
9352,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,33.5632804317817,33.40682698284318,-2.1204938697071016,0.15644970109863993,0.0,1.0,1.0,0.0
9352,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.0,D60_hotspot,6.711864406779661,7.462467784829663,8.183041980705045,1.0042451482064045,6.45809230367804,7.178660194081,1.0,1.0,0.0,0.0
9353,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.15,D21_guard,4.0,0.9136772062233662,0.8176957779573644,0.8176957779573644,0.08757109525691636,0.0,1.0,0.0,0.0,0.0
9353,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.15,D21_guard,6.4,2.1022273869561374,0.34042911580091584,0.3089621659810149,1.8297665017799307,0.06793637633711638,1.0,1.0,0.0,0.0
9353,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.15,D21_guard,8.0,0.3226590996076344,0.2966443149847655,1.280848861768258,-0.8212733169210638,-0.8472880996496609,0.0,0.0,1.0,1.0
9353,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.15,D60_hotspot,4.813559322033898,8.950884564633627,9.033560155326205,9.033560155326201,-0.08246019817302058,1.691768418476429e-15,0.0,0.47619047619047616,1.0,0.0
9353,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.729779662844628,10.72977965929018,-0.45778396396820636,2.1756527584806288e-09,0.0,1.0,1.0,0.0
9353,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.15,D60_hotspot,6.169491525423728,25.887561191706766,27.529979483635344,27.517172351308304,-1.6279259972079936,0.014078635867752794,0.0,1.0,1.0,0.0
9353,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,33.5632804317817,33.55399196466325,-2.215073088775312,0.061870482030429455,0.0,1.0,1.0,0.0
9353,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.15,D60_hotspot,6.711864406779661,7.462467784829663,8.183041980705045,4.713540039827119,4.350190031698752,5.07075792210171,1.0,1.0,0.0,0.0
9354,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.3,D21_guard,4.0,0.9136772062233662,0.8176957779573644,0.8176957779573644,0.08757109525691636,0.0,1.0,0.0,0.0,0.0
9354,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.3,D21_guard,6.4,2.1022273869561374,0.34042911580091584,0.3402740718586088,1.7977173966994708,0.03588727125665653,1.0,1.0,0.0,0.0
9354,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.3,D21_guard,8.0,0.3226590996076344,0.2966443149847655,1.2517841738669426,-0.6361353443152823,-0.6621501270438797,0.0,0.0,1.0,1.0
9354,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.3,D60_hotspot,4.813559322033898,8.950884564633627,9.033560155326205,9.033560155326194,-0.08246019817301738,4.906128413581644e-15,0.0,0.7619047619047619,1.0,0.0
9354,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.3,D60_hotspot,5.627118644067797,10.271915904250342,10.729779662844628,10.72977961942371,-0.4577839523621093,1.378174983658807e-08,0.0,1.0,1.0,0.0
9354,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.3,D60_hotspot,6.169491525423728,25.887561191706766,27.529979483635344,27.520689023959946,-1.629681504229996,0.012323128845750375,0.0,1.0,1.0,0.0
9354,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.3,D60_hotspot,6.4406779661016955,31.28630580743782,33.5632804317817,33.56204427896354,-2.2392865644623563,0.037657006343385056,0.0,1.0,1.0,0.0
9354,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.3,D60_hotspot,6.711864406779661,7.462467784829663,8.183041980705045,7.422534910776852,2.6104534591847375,3.3310213495876972,0.9523809523809523,1.0,0.047619047619047616,0.0
9355,0.4,1.2,8.0,0.9853981633974482,6.1,0.07,0.0,D21_guard,4.0,0.9136772062233662,0.8176957779573644,0.8176957779573644,0.08757109525691636,0.0,1.0,0.0,0.0,0.0
9355,0.4,1.2,8.0,0.9853981633974482,6.1,0.07,0.0,D21_guard,6.4,2.1022273869561374,0.34042911580091584,0.11216446478585596,1.9900838823850056,0.2282537569421911,1.0,1.0,0.0,0.0
9355,0.4,1.2,8.0,0.9853981633974482,6.1,0.07,0.0,D21_guard,8.0,0.3226590996076344,0.2966443149847655,1.308988398981742,-0.9863292906678037,-1.012344073396401,0.0,0.0,1.0,1.0
9355,0.4,1.2,8.0,0.9853981633974482,6.1,0.07,0.0,D60_hotspot,4.813559322033898,8.950884564633627,9.033560155326205,9.033560155325786,-0.08246019817260712,4.151599698941157e-13,0.0,1.0,1.0,0.0
