combo_id,mode,omega,m,phase,center_D,width_D,eta_couple,region,p95_abs_delta_base,p95_abs_delta_cf,max_abs_delta_base,max_abs_delta_cf,mean_abs_improvement,improved_fraction,worsened_fraction,p95_abs_cf_shift_vs_base,acceptance_flip_fraction
484,partial_notch,1.2,10.0,0.7853981633974483,6.0,0.07,0.15,D21_guard,2.102217055050133,2.607646087558305,2.102232425909044,2.7513874544302794,-0.43841869071779965,0.0,1.0,1.1186605695734815,0.0
485,partial_notch,1.2,10.0,0.7853981633974483,6.0,0.1,0.0,D60_hotspot,31.28593012120719,31.065854043296234,31.28639526077564,31.06631609877568,0.4509899783842508,0.8,0.2,16.36778181949911,0.0
485,partial_notch,1.2,10.0,0.7853981633974483,6.0,0.1,0.0,D21_guard,2.102217055050133,3.2133519974319817,2.102232425909044,3.2133582228499193,-0.6647766115764908,0.0,1.0,1.1111766188920988,0.0
486,partial_notch,1.2,10.0,0.7853981633974483,6.0,0.1,0.15,D60_hotspot,31.28593012120719,31.258474587479917,31.28639526077564,31.285097647010353,0.19572169500912454,0.8,0.2,17.674417814569104,0.0
486,partial_notch,1.2,10.0,0.7853981633974483,6.0,0.1,0.15,D21_guard,2.102217055050133,2.896122248607338,2.102232425909044,3.127204617170783,-0.4891250515337545,0.0,1.0,1.1186593886590324,0.0
487,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.05,0.0,D60_hotspot,31.28593012120719,25.533355061251797,31.28639526077564,25.549106207323888,4.186990394240063,0.8,0.2,41.81087744469767,0.0
487,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.05,0.0,D21_guard,2.102217055050133,25.09155015674511,2.102232425909044,25.09172572897817,-8.10729342516055,0.0,1.0,22.98940314621559,0.0
488,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.05,0.15,D60_hotspot,31.28593012120719,25.853699233553748,31.28639526077564,25.89060132449204,3.8617524123109397,1.0,0.0,47.00230510017,0.0
488,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.05,0.15,D21_guard,2.102217055050133,30.887894837243014,2.102232425909044,31.69412107620778,-9.305823812421053,0.0,1.0,28.785747826713497,0.0
489,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.07,0.0,D60_hotspot,31.28593012120719,25.14098996974331,31.28639526077564,25.156669706801438,4.755927855151968,0.8,0.2,39.4180150801079,0.0
489,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.07,0.0,D21_guard,2.102217055050133,23.504952038032073,2.102232425909044,23.5051144246249,-7.578437400855256,0.0,1.0,21.402805027502552,0.0
490,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.07,0.15,D60_hotspot,31.28593012120719,25.829380731406914,31.28639526077564,25.89059964673993,4.38897077308181,1.0,0.0,44.52026274207252,0.0
490,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.07,0.15,D21_guard,2.102217055050133,29.075449153954843,2.102232425909044,29.857637530117962,-8.727377422776307,0.0,1.0,26.97330214342532,0.0
491,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.1,0.0,D60_hotspot,31.28593012120719,24.628799722855383,31.28639526077564,24.64438624315885,5.437270557629122,1.0,0.0,36.77355981868937,0.0
491,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.1,0.0,D21_guard,2.102217055050133,22.068987535858824,2.102232425909044,22.069137988672644,-7.099791577313793,0.0,1.0,19.966840525329307,0.0
492,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.1,0.15,D60_hotspot,31.28593012120719,25.79750209950344,31.28639526077564,25.890597446784966,5.017568211558061,1.0,0.0,41.74158502450485,0.0
492,partial_notch,1.2,10.0,0.9853981633974482,5.8,0.1,0.15,D21_guard,2.102217055050133,27.410343540714123,2.102232425909044,28.166538537996438,-8.198853226043587,0.0,1.0,25.308196530184603,0.0
493,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.05,0.0,D60_hotspot,31.28593012120719,25.474083779959724,31.28639526077564,25.48982413887505,1.1910603952167789,0.8,0.2,20.029440445558848,0.0
493,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.05,0.0,D21_guard,2.102217055050133,4.404025748821306,2.102232425909044,4.40402939455894,-1.2238719717470221,0.0,1.0,2.3018787382917862,0.0
494,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.05,0.15,D60_hotspot,31.28593012120719,25.625076413357604,31.28639526077564,25.685978069510284,2.219522696541567,0.8,0.2,19.703414186307327,0.0
494,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.05,0.15,D21_guard,2.102217055050133,7.6397392394604715,2.102232425909044,8.2677167611633,-1.8720913145703095,0.0,1.0,5.537592228930952,0.0
495,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.07,0.0,D60_hotspot,31.28593012120719,24.28965315529573,31.28639526077564,24.305177952162282,1.455523618408095,0.8,0.2,19.80954367893839,0.0
495,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.07,0.0,D21_guard,2.102217055050133,4.701599247445527,2.102232425909044,4.701605366208348,-1.323061259217042,0.0,1.0,2.599452236916007,0.0
496,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.07,0.15,D60_hotspot,31.28593012120719,24.884773114495793,31.28639526077564,25.078807634514362,2.4160541085617053,0.8,0.2,19.4826801733017,0.0
496,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.07,0.15,D21_guard,2.102217055050133,8.337589639067199,2.102232425909044,9.039814324846098,-2.051176099715943,0.0,1.0,6.235442628537679,0.0
497,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.1,0.0,D60_hotspot,31.28593012120719,21.62494939314511,31.28639526077564,21.63998922365704,2.0845027540550873,0.8,0.2,19.267701594625443,0.0
497,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.1,0.0,D21_guard,2.102217055050133,4.93332723145089,2.102232425909044,4.933335276020749,-1.4003023117343467,0.0,1.0,2.8311802209213703,0.0
498,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.1,0.15,D60_hotspot,31.28593012120719,23.20707872978198,31.28639526077564,23.699819919015383,2.9028931649968763,0.8,0.2,18.999285287817106,0.0
498,partial_notch,1.2,10.0,0.9853981633974482,5.9,0.1,0.15,D21_guard,2.102217055050133,8.877127251312903,2.102232425909044,9.635892004808497,-2.1899569611524865,0.0,1.0,6.774980240783383,0.0
499,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.05,0.0,D60_hotspot,31.28593012120719,31.28524811074137,31.28639526077564,31.285713240752308,-0.7575807654472355,0.8,0.2,18.821464775702246,0.0
499,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.05,0.0,D21_guard,2.102217055050133,2.276738067747286,2.102232425909044,2.2767520778936543,-0.39458480313185,0.0,1.0,1.0089018978266386,0.0
500,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.05,0.15,D60_hotspot,31.28593012120719,31.21383697194258,31.28639526077564,31.28016712969685,-0.8394757756970248,0.8,0.2,19.722245247572534,0.0
500,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.05,0.15,D21_guard,2.102217055050133,2.21463609697442,2.102232425909044,2.2591376686609337,-0.4012705441438728,0.0,1.0,1.2080299847866671,0.0
501,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.07,0.0,D60_hotspot,31.28593012120719,31.284843890709986,31.28639526077564,31.285309015056278,-0.492200793468288,0.8,0.2,18.159669812632327,0.0
501,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.07,0.0,D21_guard,2.102217055050133,2.4169871400205727,2.102232425909044,2.4169999844775205,-0.4413353779925284,0.0,1.0,1.0089018940439463,0.0
502,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.07,0.15,D60_hotspot,31.28593012120719,31.171647760407392,31.28639526077564,31.277536188665906,-0.5579657927429901,0.8,0.2,19.06284800776234,0.0
502,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.07,0.15,D21_guard,2.102217055050133,2.2926157676836367,2.102232425909044,2.381737398359867,-0.4121963722612557,0.0,1.0,1.2080299807972579,0.0
503,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.1,0.0,D60_hotspot,31.28593012120719,31.284437768010626,31.28639526077564,31.284902886665627,0.20267179361981805,0.8,0.2,17.194326180732784,0.0
503,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.1,0.0,D21_guard,2.102217055050133,2.5890499992612583,2.102232425909044,2.589061413606416,-0.49869037145116807,0.0,1.0,1.008900756418087,0.0
504,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.1,0.15,D60_hotspot,31.28593012120719,31.12928293465626,31.28639526077564,31.274892938953357,0.11686114238815902,0.8,0.2,18.094853929363527,0.0
504,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.1,0.15,D21_guard,2.102217055050133,2.388399846187555,2.102232425909044,2.532198996546711,-0.4256176154018507,0.0,1.0,1.2080287810021635,0.0
505,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.05,0.0,D60_hotspot,31.28593012120719,23.559112203328596,31.28639526077564,23.574504044409437,6.2576253179465775,1.0,0.0,34.777951391200006,0.0
505,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.05,0.0,D21_guard,2.102217055050133,17.615777949387848,2.102232425909044,17.61589139319554,-5.171354591295954,0.0,1.0,15.51363093885833,0.0
506,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,31.28593012120719,24.548661106538987,31.28639526077564,24.847731196257783,5.599770752873488,1.0,0.0,41.99950018466517,0.0
506,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.05,0.15,D21_guard,2.102217055050133,24.833808157325855,2.102232425909044,25.942788160902467,-6.680274379304617,0.016260162601626018,0.983739837398374,22.731661146796338,0.0
507,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.07,0.0,D60_hotspot,31.28593012120719,20.95372062799189,31.28639526077564,20.96863829731953,7.22573653468219,1.0,0.0,32.599833340265505,0.0
507,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.07,0.0,D21_guard,2.102217055050133,16.438884372840807,2.102232425909044,16.438988035913788,-4.779064161544103,0.0,1.0,14.336737362311286,0.0
508,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.07,0.15,D60_hotspot,31.28593012120719,23.040644785160744,31.28639526077564,23.65821487068048,6.444403388902309,1.0,0.0,39.602320543093406,0.0
508,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.07,0.15,D21_guard,2.102217055050133,23.259257959540168,2.102232425909044,24.31755237593522,-6.203121707974763,0.016260162601626018,0.983739837398374,21.15711094901065,0.0
509,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.1,0.0,D60_hotspot,31.28593012120719,17.64054057881902,31.28639526077564,17.654855261475674,7.9887945767313155,1.0,0.0,30.228174559454068,0.0
509,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.1,0.0,D21_guard,2.102217055050133,15.390623180226054,2.102232425909044,15.390718131581309,-4.429650381079521,0.0,1.0,13.288476169696535,0.0
510,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.1,0.15,D60_hotspot,31.28593012120719,21.09752067533028,31.28639526077564,22.119716117287382,7.4592130168978015,1.0,0.0,36.95193401522406,0.0
510,partial_notch,1.2,12.0,0.4353981633974483,5.8,0.1,0.15,D21_guard,2.102217055050133,21.83506075219013,2.102232425909044,22.843623355676854,-5.773918944099329,0.016260162601626018,0.983739837398374,19.73291374166061,0.0
511,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.05,0.0,D60_hotspot,31.28593012120719,28.688395972679704,31.28639526077564,28.68882471107913,-0.3576859099341127,0.8,0.2,20.114055425217114,0.0
511,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.05,0.0,D21_guard,2.102217055050133,2.1403300275456933,2.102232425909044,2.140345171456481,-0.23221528833567462,0.0,1.0,0.6582039738647943,0.0
512,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.05,0.15,D60_hotspot,31.28593012120719,27.017006419787734,31.28639526077564,28.431129586236494,0.41492380737909645,0.8,0.2,19.824979313515815,0.0
512,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.05,0.15,D21_guard,2.102217055050133,3.168242992730223,2.102232425909044,3.51306111301885,-0.34079120884591674,0.0,1.0,1.066095982200704,0.0
513,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.07,0.0,D60_hotspot,31.28593012120719,28.709494124920912,31.28639526077564,28.70992315898436,0.15356658114868907,0.8,0.2,19.8944154468266,0.0
513,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.07,0.0,D21_guard,2.102217055050133,2.14076980758619,2.102232425909044,2.1407849478417162,-0.23236188422618445,0.0,1.0,0.6582039731670885,0.0
514,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.07,0.15,D60_hotspot,31.28593012120719,27.051289034444203,31.28639526077564,28.45426755556292,0.8765260744862127,0.8,0.2,19.604532222679815,0.0
514,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.07,0.15,D21_guard,2.102217055050133,3.3053154800998685,2.102232425909044,3.6953350586826232,-0.36377828045736543,0.0,1.0,1.2031684695703493,0.0
515,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.1,0.0,D60_hotspot,31.28593012120719,28.725326772237892,31.28639526077564,28.725756028175972,1.3048331681094407,0.8,0.2,19.353033707651388,0.0
515,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.1,0.0,D21_guard,2.102217055050133,2.1411139187647654,2.102232425909044,2.1411290561601817,-0.2324764827080364,0.0,1.0,0.6582036507581986,0.0
516,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.1,0.15,D60_hotspot,31.28593012120719,27.077019821797624,31.28639526077564,28.471631363255113,1.9280977978916778,0.8,0.2,19.061744819009668,0.0
516,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.1,0.15,D21_guard,2.102217055050133,3.412339088557928,2.102232425909044,3.8375473329662384,-0.3817329881553727,0.0,1.0,1.3101920780284084,0.0
517,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.05,0.0,D60_hotspot,31.28593012120719,29.797630770622096,31.28639526077564,29.79807505354993,-0.24549759499064794,0.8,0.2,17.752221976078065,0.0
517,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.05,0.0,D21_guard,2.102217055050133,3.4818324914182,2.102232425909044,3.481836485342825,-0.8946673661577708,0.0,1.0,1.379667281978417,0.0
518,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.05,0.15,D60_hotspot,31.28593012120719,30.877917207333578,31.28639526077564,31.091464337311713,-0.6018675009375892,0.8,0.2,19.171834661411822,0.0
518,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.05,0.15,D21_guard,2.102217055050133,3.3022852250779113,2.102232425909044,3.435093559646859,-0.7150540302209493,0.0,1.0,1.2873519909257607,0.0
519,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.07,0.0,D60_hotspot,31.28593012120719,28.928882349904296,31.28639526077564,28.92931445841736,0.19735288292985845,0.8,0.2,17.09357961321768,0.0
519,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.07,0.0,D21_guard,2.102217055050133,4.803751533529662,2.102232425909044,4.803758501242996,-1.33530476715315,0.0,1.0,2.7016045230001433,0.0
520,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.07,0.15,D60_hotspot,31.28593012120719,30.637095036606617,31.28639526077564,30.976158745291407,-0.24090382633546056,0.8,0.2,18.510398226042415,0.0
520,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.07,0.15,D21_guard,2.102217055050133,4.45133897718884,2.102232425909044,4.712083417337375,-1.0090589153047644,0.0,1.0,2.3491219221387074,0.0
521,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.1,0.0,D60_hotspot,31.28593012120719,28.06591221015708,31.28639526077564,28.066332225230717,1.080772169102284,0.8,0.2,16.13942390956139,0.0
521,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.1,0.0,D21_guard,2.102217055050133,6.3875407551539585,2.102232425909044,6.387560885163808,-1.8632241095776898,0.0,1.0,4.285393744624439,0.0
522,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.1,0.15,D60_hotspot,31.28593012120719,30.39588789626911,31.28639526077564,30.86048084478586,0.5827143120468177,0.8,0.2,17.54324920946628,0.0
522,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.1,0.15,D21_guard,2.102217055050133,5.832914464361397,2.102232425909044,6.2434439924847,-1.3640717710121752,0.0,1.0,3.7306974093112637,0.0
523,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.05,0.0,D60_hotspot,31.28593012120719,23.995899590602434,31.28639526077564,24.011370925392853,5.801716308331223,1.0,0.0,38.07828719291689,0.0
523,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.05,0.0,D21_guard,2.102217055050133,20.404566276194394,2.102232425909044,20.404702896608143,-6.103703529802172,0.0,1.0,18.302419265664874,0.0
524,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.05,0.15,D60_hotspot,31.28593012120719,24.908902546793847,31.28639526077564,25.1719862462853,5.298708162059819,1.0,0.0,44.42482388511754,0.0
524,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.05,0.15,D21_guard,2.102217055050133,27.211689545350556,2.102232425909044,28.22031190895128,-7.5505354976668775,0.0,1.0,25.10954253482104,0.0
525,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.07,0.0,D60_hotspot,31.28593012120719,21.87194946798075,31.28639526077564,21.887034251604376,6.695410096254332,1.0,0.0,35.78705859908746,0.0
525,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.07,0.0,D21_guard,2.102217055050133,19.060824668155362,2.102232425909044,19.060950121221055,-5.655798142774158,0.0,1.0,16.95867765762584,0.0
526,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.07,0.15,D60_hotspot,31.28593012120719,23.806297025305817,31.28639526077564,24.34948037919081,6.068251512658229,1.0,0.0,41.97899023792998,0.0
526,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.07,0.15,D21_guard,2.102217055050133,25.532224567030084,2.102232425909044,26.500683798526318,-7.030235771343073,0.0,1.0,23.430077556500564,0.0
527,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.1,0.0,D60_hotspot,31.28593012120719,19.15519868223559,31.28639526077564,19.169789027136346,7.786213864438795,1.0,0.0,33.275607910297055,0.0
527,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.1,0.0,D21_guard,2.102217055050133,17.85722051071336,2.102232425909044,17.857335961062418,-5.2546043540193415,0.0,1.0,15.755073500183842,0.0
528,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.1,0.15,D60_hotspot,31.28593012120719,22.378766613165368,31.28639526077564,23.281102665743717,6.994433334126157,1.0,0.0,39.25902324001542,0.0
528,partial_notch,1.2,12.0,0.5853981633974483,5.8,0.1,0.15,D21_guard,2.102217055050133,24.00433994482466,2.102232425909044,24.932228105742055,-6.55956279933669,0.0,1.0,21.90219293429514,0.0
529,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.05,0.0,D60_hotspot,31.28593012120719,26.885485924815544,31.28639526077564,26.885889397701753,0.056982846608886445,0.8,0.2,19.800585437831536,0.0
529,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.05,0.0,D21_guard,2.102217055050133,2.3115101231166215,2.102232425909044,2.3115238442527613,-0.2509005348353019,0.0,1.0,0.5430763748922213,0.0
530,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.05,0.15,D60_hotspot,31.28593012120719,25.29089645200728,31.28639526077564,26.566088355983993,0.9756884132549745,0.8,0.2,19.39168254008134,0.0
530,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.05,0.15,D21_guard,2.102217055050133,3.9836650969530463,2.102232425909044,4.421639854975048,-0.49548993244557327,0.0,1.0,1.8815180864235268,0.0
531,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.07,0.0,D60_hotspot,31.28593012120719,26.920801107603058,31.28639526077564,26.92120507538707,0.540696413522172,0.8,0.2,19.5800733414318,0.0
531,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.07,0.0,D21_guard,2.102217055050133,2.3348967273882657,2.102232425909044,2.3349102541451074,-0.2586962170269504,0.0,1.0,0.5430763742909103,0.0
532,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.07,0.15,D60_hotspot,31.28593012120719,24.922936875951883,31.28639526077564,26.603874625179543,1.402814108643874,0.8,0.2,19.17035648518937,0.0
532,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.07,0.15,D21_guard,2.102217055050133,4.2271065915546995,2.102232425909044,4.721473082791221,-0.543699865147432,0.0,1.0,2.1249595810251805,0.0
533,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.1,0.0,D60_hotspot,31.28593012120719,26.94730722132801,31.28639526077564,26.947711560561807,1.6368452131333031,0.8,0.2,19.037175033164818,0.0
533,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.1,0.0,D21_guard,2.102217055050133,2.353189355421622,2.102232425909044,2.353202730138065,-0.26479378260290193,0.0,1.0,0.5430760964259941,0.0
534,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.1,0.15,D60_hotspot,31.28593012120719,24.961041506297892,31.28639526077564,26.632236316628706,2.3846640046979375,0.8,0.2,18.626250266688402,0.0
534,partial_notch,1.2,12.0,0.5853981633974483,5.9,0.1,0.15,D21_guard,2.102217055050133,4.4168519045171255,2.102232425909044,4.954951901390714,-0.5813086031521473,0.0,1.0,2.3147048939876065,0.0
535,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.05,0.0,D60_hotspot,31.28593012120719,30.328325056490648,31.28639526077564,30.32877677643041,-0.4896916140914481,0.8,0.2,18.446830169097545,0.0
535,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.05,0.0,D21_guard,2.102217055050133,3.192583515212651,2.102232425909044,3.192589913249215,-0.7829399251450517,0.0,1.0,1.258104473983321,0.0
536,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.05,0.15,D60_hotspot,31.28593012120719,31.138065614536362,31.28639526077564,31.25218779730873,-0.7644578329435644,0.8,0.2,19.54705550449536,0.0
536,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.05,0.15,D21_guard,2.102217055050133,3.0268774086032897,2.102232425909044,3.149157199353546,-0.6127787872702002,0.0,1.0,1.2250757072904026,0.0
537,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.07,0.0,D60_hotspot,31.28593012120719,29.766283476948985,31.28639526077564,29.76672732058399,-0.10234953252381226,0.8,0.2,17.785430190036884,0.0
537,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.07,0.0,D21_guard,2.102217055050133,4.235494324110133,2.102232425909044,4.235496569244354,-1.130579994806442,0.0,1.0,2.133347313580613,0.0
538,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.07,0.15,D60_hotspot,31.28593012120719,31.050559763138306,31.28639526077564,31.231920311006327,-0.44113011326094415,0.8,0.2,18.886807794120738,0.0
538,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.07,0.15,D21_guard,2.102217055050133,3.908632021512285,2.102232425909044,4.149904573523493,-0.8271426723857804,0.0,1.0,1.806414966462152,0.0
539,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.1,0.0,D60_hotspot,31.28593012120719,29.205697123990294,31.28639526077564,29.20613311171372,0.7418207548738788,0.8,0.2,16.823060793472436,0.0
539,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.1,0.0,D21_guard,2.102217055050133,5.4922110253806045,2.102232425909044,5.492223714630519,-1.5494772278676312,0.0,1.0,3.3900640148510854,0.0
540,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.1,0.15,D60_hotspot,31.28593012120719,30.962740671791074,31.28639526077564,31.211562593719385,0.35291455623702883,0.8,0.2,17.9188100586756,0.0
540,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.1,0.15,D21_guard,2.102217055050133,4.974607834749869,2.102232425909044,5.356816571560863,-1.0872142449885693,0.0,1.0,2.872390779699736,0.0
541,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.05,0.0,D60_hotspot,31.28593012120719,24.536403152317533,31.28639526077564,24.551972856782527,5.349287299531453,1.0,0.0,41.91553954223396,0.0
541,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.05,0.0,D21_guard,2.102217055050133,23.94540858996245,2.102232425909044,23.945574637029573,-7.301204683148227,0.0,1.0,21.84326157943293,0.0
542,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.05,0.15,D60_hotspot,31.28593012120719,25.314216913899696,31.28639526077564,25.52024442963787,4.786049636805487,1.0,0.0,47.0715963608273,0.0
542,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.05,0.15,D21_guard,2.102217055050133,30.024531766227266,2.102232425909044,30.88409071467458,-8.622233881905409,0.0,1.0,27.922384755697745,0.0
543,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.07,0.0,D60_hotspot,31.28593012120719,23.014641102432968,31.28639526077564,23.029933851761555,6.142038184086092,1.0,0.0,39.52025666853113,0.0
543,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.07,0.0,D21_guard,2.102217055050133,22.413579958726505,2.102232425909044,22.41373327532269,-6.790604809008338,0.0,1.0,20.311432948196988,0.0
544,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.07,0.15,D60_hotspot,31.28593012120719,24.67152693945645,31.28639526077564,25.094771290111012,5.45881469312369,1.0,0.0,44.58881338883165,0.0
544,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.07,0.15,D21_guard,2.102217055050133,28.23993476033292,2.102232425909044,29.071752370790396,-8.056388357507764,0.0,1.0,26.137787749803397,0.0
545,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.1,0.0,D60_hotspot,31.28593012120719,21.054113832369037,31.28639526077564,21.06904977289328,7.102462905665326,1.0,0.0,36.87248607240032,0.0
545,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.1,0.0,D21_guard,2.102217055050133,21.030871214198445,2.102232425909044,21.03101303960488,-6.329710618071576,0.0,1.0,18.928724203668924,0.0
546,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.1,0.15,D60_hotspot,31.28593012120719,23.834984051066066,31.28639526077564,24.539572615368314,6.244689868413632,1.0,0.0,41.80878817832459,0.0
546,partial_notch,1.2,12.0,0.7853981633974483,5.8,0.1,0.15,D21_guard,2.102217055050133,26.604359217881676,2.102232425909044,27.406764645983223,-7.540668632489375,0.0,1.0,24.502212207352155,0.0
547,partial_notch,1.2,12.0,0.7853981633974483,5.9,0.05,0.0,D60_hotspot,31.28593012120719,25.182353560827202,31.28639526077564,25.19804082590788,0.7584210176735523,0.8,0.2,19.18151469641487,0.0
547,partial_notch,1.2,12.0,0.7853981633974483,5.9,0.05,0.0,D21_guard,2.102217055050133,2.932567037097121,2.102232425909044,2.932575596277772,-0.40710056351798496,0.0,1.0,0.8303810234070739,0.0
548,partial_notch,1.2,12.0,0.7853981633974483,5.9,0.05,0.15,D60_hotspot,31.28593012120719,25.32575052543891,31.28639526077564,25.39230542121443,1.8330715008720975,0.8,0.2,18.603818559298382,0.0
548,partial_notch,1.2,12.0,0.7853981633974483,5.9,0.05,0.15,D21_guard,2.102217055050133,5.370623326612176,2.102232425909044,5.909875010202477,-0.8197753008738555,0.0,1.0,3.268476316082656,0.0
549,partial_notch,1.2,12.0,0.7853981633974483,5.9,0.07,0.0,D60_hotspot,31.28593012120719,23.986978684461864,31.28639526077564,23.987341538420303,1.198335988420669,0.8,0.2,18.95989856874741,0.0
549,partial_notch,1.2,12.0,0.7853981633974483,5.9,0.07,0.0,D21_guard,2.102217055050133,3.0385546502391607,2.102232425909044,3.0385623284967735,-0.4424304368250134,0.0,1.0,0.9363726509884132,0.0
