D,chi_E1,chi_E2,chi_DeltaE,chi_LR,chi_omega1,Gamma_ref,lambda1,lambda2,lambda3,g1_raw,g2_raw,g3_raw,g1_hat,g2_hat,g3_hat,uniform_E1,uniform_E2,uniform_E3,uniform_omega1,uniform_omega2,uniform_omega3,uniform_delta_omega12,uniform_inv_delta_omega12,uniform_gap_fraction,uniform_mean_omega12,lorentz_boosted_mode,lorentz_boosted_beta,lorentz_boosted_gamma,lorentz_boosted_D_eff,lorentz_boosted_E1,lorentz_boosted_E2,lorentz_boosted_E3,lorentz_boosted_omega1,lorentz_boosted_omega2,lorentz_boosted_omega3,lorentz_boosted_delta_omega12,lorentz_boosted_inv_delta_omega12,lorentz_boosted_gap_fraction,lorentz_boosted_mean_omega12,lorentz_contract_mode,lorentz_contract_beta,lorentz_contract_gamma,lorentz_contract_D_eff,lorentz_contract_E1,lorentz_contract_E2,lorentz_contract_E3,lorentz_contract_omega1,lorentz_contract_omega2,lorentz_contract_omega3,lorentz_contract_delta_omega12,lorentz_contract_inv_delta_omega12,lorentz_contract_gap_fraction,lorentz_contract_mean_omega12
11.593220338983052,2.4400133366103467,2.8109302127098132,0.3709168760994665,0.0002075706298638,1.8547272944048532,893.4714808708621,0.6878846841671469,0.7504837223734442,0.8282636742361476,1.0,4.321191972035102,8.447807318110826,0.1183739119920681,0.5115163981985145,1.0,-0.3049785449293423,-0.30343308422380255,0.005739017443744046,0.8336794678236101,0.8346058445614897,1.0028654034533966,0.0009263767378795418,1079.4744288257716,0.0011099571659077818,0.8341426561925499,boosted_frame,0.6,1.25,13.741525423728815,-0.3069987328331576,-0.30655304950747764,0.005782921863264543,0.8324669766224018,0.8327346218889439,1.0028872927020587,0.00026764526654210474,3736.2887560826134,0.0003214052346412454,0.8326007992556728,length_contraction,0.4,1.0910894511799618,10.625361950338288,-0.6205985137837788,-0.6201469367148453,0.005719617623448923,0.6159557502095594,0.6163222073600421,1.0028557312113486,0.0003664571504826686,2728.8320030947098,0.0005945869645884628,0.6161389787848007
11.864406779661016,2.3999142952844252,2.762517081144276,0.3626027858598508,0.0002164349082562,1.843885651358138,837.6716787074375,0.6867571627673552,0.7485582818385628,0.8247633665074754,1.0,4.316402552158678,8.405757908204187,0.118966071937901,0.513505456533049,1.0,-0.30327491668555484,-0.30193680568257264,0.00574423184084825,0.8347005950126339,0.8355017620073745,1.0028680031992487,0.000801166994740532,1248.1792267589137,0.0009589052126181639,0.8351011785100042,boosted_frame,0.6,1.25,14.08050847457627,-0.5647516518489215,-0.5647084444118782,0.0057884681308772055,0.6597335432968968,0.6597662886114459,1.0028900578482556,3.274531454910967e-05,30538.720234317905,4.9631687939112434e-05,0.6597499159541713,length_contraction,0.4,1.0910894511799618,10.873908428708772,-0.5274769495894605,-0.5268702865705239,0.00572436628195663,0.6874031207454179,0.6878442508515108,1.0028580987766698,0.000441130106092924,2266.904902177205,0.0006413226621387485,0.6876236857984643
12.135593220338984,2.356908414963549,2.710610796536378,0.353702381572829,0.0002264335514812,1.832186784954948,781.0290905631346,0.6856242178910745,0.746476396396184,0.8209337044509708,1.0,4.306555249521388,8.352379225948361,0.1197263645421291,0.5156082037250177,1.0,-0.3034052047903447,-0.30226145675867166,0.0057495296875665295,0.834622546550029,0.8353074543192635,1.002870644543735,0.0006849077692344663,1460.0506008534812,0.0008199469137895269,0.8349650004346463,boosted_frame,0.6,1.25,14.41949152542373,-0.71118577430521,-0.7111740063439348,0.0057953561930200875,0.5374143891772809,0.5374253377503383,1.0028934919486816,1.0948573057389943e-05,91336.10332216136,2.037226808698796e-05,0.5374198634638097,length_contraction,0.4,1.0910894511799618,11.12245490707926,-0.4374961849445721,-0.4366428176620928,0.005729307069108838,0.7500025433659728,0.750571237350531,1.0028605621267142,0.0005686939845581662,1758.4149422240278,0.0007576815580698509,0.7502868903582519
12.40677966101695,2.319514228454155,2.6655290711445008,0.3460148426903453,0.0002355888831283,1.821953410066831,734.3615668439957,0.6845580408040086,0.7446401289586853,0.8176800115374983,1.0,4.301210333658702,8.31438668195159,0.1202734535032806,0.51732142107313,1.0,-0.30537155067018373,-0.30440769784273836,0.005754909350742436,0.8334437289522408,0.834021763599285,1.0028733266722885,0.000578034647044201,1730.000104861417,0.0006930690208246462,0.8337327462757629,boosted_frame,0.6,1.25,14.758474576271187,-0.38104473333847505,-0.3809175150446489,0.00580495506000677,0.7867371013632984,0.786817949055149,1.0028982775237012,8.084769185057183e-05,12368.936912240704,0.00010275272945623299,0.7867775252092237,length_contraction,0.4,1.0910894511799618,11.371001385449746,-0.36571926845167624,-0.364575487313048,0.005734370243014422,0.796417435487398,0.7971351909726179,1.0028630864893844,0.0007177554852199064,1393.232125134675,0.0009004187662874888,0.7967763132300079
12.677966101694915,2.283311556929702,2.62191445538912,0.3386028984594182,0.0002448748321312,1.811991047695794,691.3795417692852,0.6835202564408238,0.7428420186408906,0.8145330208669315,1.0,4.295472194619215,8.278086595781339,0.1208008624250944,0.5188967456330144,1.0,-0.30917394808456483,-0.30837409369048413,0.005760369866785717,0.831159462386993,0.8316404910233243,1.002876049104168,0.0004810286363312599,2078.878312997879,0.0005784093505829178,0.8313999767051586,boosted_frame,0.6,1.25,15.097457627118644,-0.34707731961197963,-0.3469396068344443,0.005813497674153615,0.8080363113053896,0.8081215212859733,1.0029025364780735,8.520998058370033e-05,11735.714445066877,0.00010544203852918642,0.8080789162956814,length_contraction,0.4,1.0910894511799618,11.619547863820232,-0.3200134273972767,-0.3186617097934781,0.005739424892659973,0.8246129835278628,0.8254321838930936,1.002865606595749,0.0008192003652307545,1220.7025807640082,0.000992450235423403,0.8250225837104782
12.94915254237288,2.248249253769504,2.579700314160121,0.3314510603906169,0.0002542833982262,1.8022900026825608,651.7355491995509,0.682510071252763,0.7410807499785224,0.8114868916852562,1.0,4.289329317238639,8.243338235488828,0.1213100774750267,0.520338871790123,1.0,-0.31480949463446517,-0.31415657677353837,0.005765910965573452,0.8277623483618561,0.8281566417209136,1.002878811704372,0.00039429335905749596,2536.182710229669,0.0004761096381937509,0.8279594950413849,boosted_frame,0.6,1.25,15.4364406779661,-0.674443361037808,-0.6744369429815471,0.0058194175126270575,0.5705757083527058,0.5705813325183824,1.0029054878265584,5.62416567662094e-06,177804.15042837267,9.856904451811428e-06,0.570578520435544,length_contraction,0.4,1.0910894511799618,11.868094342190718,-0.3031391565272288,-0.3018049951788042,0.005744315570449297,0.8347819137192487,0.8355806393288416,1.0028680449443232,0.0007987256095929318,1251.994412085581,0.0009558929108679293,0.8351812765240452
13.220338983050848,2.214279539734583,2.5388236679533467,0.3245441282187635,0.0002638054232259,1.7928411920007257,615.1202735904993,0.6815267073506694,0.7393551022755112,0.8085361637071242,1.0,4.282773408895956,8.210009313715048,0.1218025414818314,0.5216526857943345,1.0,-0.3222710292254741,-0.32174725712486607,0.005771533047162174,0.8232429597479264,0.8235610134502082,1.002881614672022,0.0003180537022817731,3144.123123943612,0.0003861932474794138,0.8234019865990673,boosted_frame,0.6,1.25,15.77542372881356,-0.6208028341261121,-0.6207950787782898,0.005827744461641256,0.6157898715259028,0.6157961685669295,1.0029096392305945,6.2970410267260135e-06,158804.74587282856,1.022585288469784e-05,0.6157930200464161,length_contraction,0.4,1.0910894511799618,12.116640820561205,-0.3156431680451436,-0.31457848831925195,0.005748961502153239,0.8272586245877745,0.8279018732197362,1.0028703612641832,0.0006432486319616348,1554.6088251294452,0.0007769624067403313,0.8275802489037554
13.491525423728811,2.1813577201732737,2.4992250883918676,0.3178673682185939,0.0002734306360434,1.7836360952204555,581.2577786054004,0.6805694027837084,0.737663941118688,0.8056757318069012,1.0,4.275799136969461,8.177975627705692,0.1222796503100544,0.5228432232646583,1.0,-0.331545211265807,-0.3311326157315862,0.00577723711724894,0.8175908443311929,0.8178431293765411,1.0028844585081818,0.0002522850453482439,3963.7704193668756,0.00030847608335423206,0.817716986853867,boosted_frame,0.6,1.25,16.114406779661014,-0.32118897769088994,-0.3210878598561808,0.005838574285026599,0.8238998860960657,0.8239612491760879,1.002915038418024,6.136308002224755e-05,16296.444044813983,7.447325961458378e-05,0.8239305676360769,length_contraction,0.4,1.0910894511799618,12.365187298931689,-0.3572332088417748,-0.356553352485563,0.0057534250218668585,0.8017273795737708,0.8021512622407553,1.0028725866339487,0.0004238826669844542,2359.143408986513,0.000528432338060987,0.801939320907263
13.76271186440678,2.460848577319294,2.801094531928807,0.3402459546095131,0.0001841868776016,1.860335608786569,923.6433100988309,0.6796374117925335,0.736006210596831,0.8029008223145846,1.0,4.268403876670185,8.147120700594833,0.1227427500769675,0.5239156302616877,1.0,-0.34261011757397497,-0.34229114524677096,0.005783024690316186,0.81079583276311,0.8109925121437491,1.0028873439675645,0.00019667938063916424,5084.417068785871,0.00024251688849662604,0.8108941724534295,boosted_frame,0.6,1.25,16.453389830508478,-0.4299429823107098,-0.42991732804286253,0.005846199418025655,0.755021203470002,0.7550381923830989,1.002918839895844,1.698891309687145e-05,58861.917433914736,2.2500733430781797e-05,0.7550296979265505,length_contraction,0.4,1.0910894511799618,12.613733777302178,-0.4257147236003048,-0.42536028760401406,0.005757859571299933,0.7578161230797977,0.7580499405685525,1.0028747975551584,0.0002338174887547284,4276.840048731287,0.000308446022143819,0.757933031824175
14.033898305084746,2.4236414302334977,2.75688752618571,0.3332460959522123,0.0001914474437139,1.8503084689406517,870.3331041863188,0.6787300050293956,0.7343809261660812,0.80020697084157,1.0,4.260587469398402,8.117335426935291,0.1231931351120168,0.5248751277741631,1.0,-0.355432451290652,-0.3551905300891807,0.00578889767369959,0.8028496426538085,0.8030002925969699,1.0028902720007307,0.00015064994316138502,6637.904927244092,0.00018760882723239185,0.8029249676253892,boosted_frame,0.6,1.25,16.79237288135593,-0.736772834049663,-0.7367715861479341,0.00585310481124885,0.5130566888272066,0.5130579049698638,1.0029222825380084,1.2161426572454559e-06,822271.9547269103,2.3703808974873707e-06,0.5130572968985352,length_contraction,0.4,1.0910894511799618,12.862280255672664,-0.5142016635204323,-0.514041243502284,0.005762407104330782,0.6969923503737812,0.697107421060568,1.0028770648012302,0.00011507068678684451,8690.31052063144,0.00016506880189537764,0.6970498857171745
14.305084745762713,2.3875540859441333,2.714036685806144,0.3264825998620106,0.0001988180161377,1.8405309250170545,821.0588914532594,0.6778464697395357,0.7327871681094349,0.797590001558623,1.0,4.252351991752114,8.088517724860424,0.1236320465647809,0.5257269794541364,1.0,-0.3699644744161885,-0.3697844865459583,0.005794858244514393,0.7937477720181717,0.7938611424260805,1.0028932436927245,0.00011337040790881936,8820.643926802062,0.00014280886398136778,0.7938044572221261,boosted_frame,0.6,1.25,17.13135593220339,-0.5042071083544196,-0.5041990982691026,0.005863027505219327,0.7041256220629813,0.7041313100060935,1.002927229416581,5.687943112175908e-06,175810.47845913714,8.077957948108691e-06,0.7041284660345375,length_contraction,0.4,1.0910894511799618,13.110826734043151,-0.6087412984416211,-0.6086713442421872,0.005767150487915788,0.625506755805546,0.6255626713270325,1.0028794296862986,5.591552148642709e-05,17884.121857698126,8.938436394839727e-05,0.6255347135662892
14.576271186440678,2.3525399650668075,2.6724848240390378,0.3199448589722302,0.0002062948280526,1.830994255880342,775.4553567638923,0.6769861099011607,0.7312240755435291,0.7950460078467056,1.0,4.24370153524184,8.060572196633316,0.1240606715758557,0.5264764624295927,1.0,-0.3861407930604557,-0.3860094106391073,0.005800908731046604,0.7834916763690246,0.7835755160550212,1.0028962602039388,8.383968599656733e-05,11927.525587833707,0.0001069963063913297,0.7835335962120229,boosted_frame,0.6,1.25,17.470338983050848,-0.3062251150950409,-0.30617023133500587,0.005874348933984173,0.8329315007279765,0.8329644462190413,1.002932873593235,3.2945491064806376e-05,30353.167237146998,3.95520975887401e-05,0.8329479734735089,length_contraction,0.4,1.0910894511799618,13.359373212413637,-0.6891131225191773,-0.6890796026336639,0.005772123420480597,0.5575723069529392,0.5576023649217569,1.002881909010468,3.005796881760947e-05,33269.047754622385,5.390574127465766e-05,0.557587335937348
14.847457627118644,2.3185553003706207,2.632177470372316,0.313622170001695,0.0002138734793154,1.821690231727288,733.1955579662647,0.6761482463215351,0.7296908409305414,0.7925713342422374,1.0,4.234641996816592,8.033409799009434,0.1244801429305032,0.5271288410232412,1.0,-0.40387514263736923,-0.4037810053412565,0.005807051507346243,0.7720912234720912,0.7721521836132716,1.0028993227175629,6.0960141180399496e-05,16404.161483824282,7.894835043415621e-05,0.7721217035426815,boosted_frame,0.6,1.25,17.809322033898304,-0.5429147837968747,-0.5429116090403326,0.005881322429793798,0.6760807763892753,0.676083124297351,1.002936350138828,2.3479080756283466e-06,425911.05264305556,3.472809764433202e-06,0.6760819503433131,length_contraction,0.4,1.0910894511799618,13.607919690784122,-0.7343841727688497,-0.7343641190812779,0.005777335393131522,0.5153793042324752,0.5153987591357998,1.0028845075047932,1.9454903324556128e-05,51400.923629252495,3.7747283981004026e-05,0.5153890316841375
15.11864406779661,2.2855589621340964,2.5930628129127076,0.3075038507786112,0.0002215489027338,1.8126110895981236,693.9863998061678,0.6753322166892886,0.7281867050573367,0.7901625595988615,1.0,4.225180880218289,8.00694752434213,0.1248915391239762,0.5276893432076589,1.0,-0.42305733873325396,-0.422991077616177,0.005813288906147723,0.7595674171966212,0.7596110336111654,1.0029024323961666,4.361641454420084e-05,22927.14819524197,5.741940626750755e-05,0.7595892254038934,boosted_frame,0.6,1.25,18.148305084745765,-0.7247956299897875,-0.7247951931482467,0.005889595118550613,0.5245992470545612,0.5245996634117804,1.0029404743645312,4.1635721925725733e-07,2401783.7418164797,7.936665771942003e-07,0.5245994552331708,length_contraction,0.4,1.0910894511799618,13.85646616915461,-0.7314100499613827,-0.7313937107751314,0.005782789361979028,0.5182566449536535,0.518272408319089,1.002887226642148,1.576336543551715e-05,63438.22986853142,3.041521250695636e-05,0.5182645266363712
15.389830508474576,2.2535122815993844,2.555091634781665,0.3015793531822801,0.0002293153528695,1.803749506333788,657.5646798360726,0.6745373755834358,0.7267109524469382,0.7878164813902968,1.0,4.215327108155492,7.981108093112333,0.1252958847735687,0.5281631396263514,1.0,-0.4435505764960287,-0.4435047083008635,0.005819623152748577,0.7459553763489953,0.7459861203126613,1.002905590348737,3.074396366598009e-05,32526.710311805233,4.121251432009825e-05,0.7459707483308283,boosted_frame,0.6,1.25,18.48728813559322,-0.39981144679010916,-0.39980158510305575,0.005901192139826462,0.774718370254566,0.7747247349200517,1.0029462558581224,6.364665485647514e-06,157117.44823903567,8.21538954258937e-06,0.7747215525873088,length_contraction,0.4,1.0910894511799618,14.105012647525095,-0.6811302910981563,-0.6811118293662322,0.0057884891829796895,0.5646854955653136,0.5647018422440003,1.0028900683439734,1.6346678686773863e-05,61174.50640349971,2.894745060829937e-05,0.5646936689046569
15.66101694915254,2.222378875398064,2.518217242836351,0.2958383674382867,0.0002371664164434,1.79509856982787,623.6936322490993,0.6737630944403301,0.7252629071707304,0.7855301010808968,1.0,4.205090845276459,7.955819658275672,0.125694151319757,0.5285553250195042,1.0,-0.4651892744285932,-0.46515800305303556,0.0058260563195687825,0.7313075451350183,0.7313289252771044,1.0029087976080222,2.138014208608041e-05,46772.37391472025,2.9234645789484346e-05,0.7313182352060613,boosted_frame,0.6,1.25,18.826271186440675,-0.3370986425305428,-0.33708177126325767,0.0059119650798914,0.8141875444082016,0.8141979051414603,1.002951626490476,1.0360733258663046e-05,96518.26516852538,1.2725079729679423e-05,0.814192724774831,length_contraction,0.4,1.0910894511799618,14.353559125895579,-0.5980935358800652,-0.5980662065878521,0.005794438169929543,0.6339609326448553,0.6339824866762077,1.002893034261346,2.155403135239986e-05,46395.03319125767,3.3997834018099774e-05,0.6339717096605315
15.932203389830509,2.4823953880132734,2.797337383428846,0.3149419954155732,0.0001647673453818,1.8661177315521316,955.7172711791736,0.6730087614804079,0.723841929032095,0.7833006104941229,1.0,4.194483331866898,7.931015521644383,0.1260872579647485,0.5288709018939396,1.0,-0.48777766400903644,-0.4877566294271408,0.005832590299518168,0.71569709793387,0.7157117929536017,1.0029120551172561,1.4695019731614245e-05,68050.26589033032,2.0532035207874376e-05,0.7157044454437358,boosted_frame,0.6,1.25,19.165254237288135,-0.6569621247127435,-0.6569617745996889,0.005919092505777088,0.5856943531290502,0.5856946520161432,1.0029551797093312,2.9888709307535066e-07,3345745.0092965234,5.103121431047531e-07,0.5856945025725967,length_contraction,0.4,1.0910894511799618,14.602105604266068,-0.503571212593759,-0.5035239151828532,0.0058006278217934155,0.704577027305206,0.7046105909061734,1.002896120154921,3.3563600967401186e-05,29794.180933424126,4.763425557404167e-05,0.7045938091056897
16.203389830508474,2.447584177387711,2.7565354146656604,0.3089512372779492,0.0001708158275858,1.856767130629932,904.3401938927497,0.6722737815978042,0.7224474100943257,0.7811253791112891,1.0,4.183516728104294,7.906633862230628,0.1264760728047522,0.5291147662836174,1.0,-0.5110893213848804,-0.5110753325908626,0.005839226794998495,0.6992214803730786,0.6992314834224339,1.0029153637246757,1.0003049355278293e-05,99969.51574295008,1.4305776545297586e-05,0.6992264818977563,boosted_frame,0.6,1.25,19.50423728813559,-0.6441982494142735,-0.6441979355698249,0.0059289653717408885,0.5964911990848871,0.5964914621603357,1.0029601015851732,2.6307544853665377e-07,3801190.896233223,4.4103807887520045e-07,0.5964913306226114,length_contraction,0.4,1.0910894511799618,14.850652082636554,-0.41718883967916787,-0.4171055158851892,0.005807014187940645,0.7634206968119427,0.7634752675200492,1.002899304111804,5.4570708106549404e-05,18324.849258827617,7.147672023981621e-05,0.763447982165996
16.474576271186443,2.4137439786486934,2.716890331382847,0.3031463527341538,0.0001769506419963,1.8476319922129227,856.5844952978221,0.6715575762147894,0.7210787715280456,0.7790019422377135,1.0,4.172203968778902,7.88261747651346,0.1268614141152397,0.529291695456507,1.0,-0.5348678188612284,-0.5348585989669121,0.005845967319691088,0.682005997875951,0.6820127572363203,1.0029187241844133,6.759360369312795e-06,147942.99243756215,9.910900195919133e-06,0.6820093775561356,boosted_frame,0.6,1.25,19.843220338983055,-0.33112814049922884,-0.3311178235953957,0.005942017638889333,0.8178458653687571,0.8178521727088608,1.0029666084366364,6.307340103650638e-06,158545.43810333105,7.712078434369981e-06,0.817849019038809,length_contraction,0.4,1.0910894511799618,15.099198561007043,-0.3519688703966892,-0.35183774949034385,0.005813487319722648,0.8050038071980223,0.8050852442503564,1.0029025313158415,8.143705233409904e-05,12279.422834429919,0.00010115332868872535,0.8050445257241894
16.74576271186441,2.3808373181195557,2.678357132650305,0.2975198145307494,0.0001831691771835,1.8387053374914524,812.1448682182797,0.670859583104366,0.7197354607542881,0.77692798997571,1.0,4.160558628232209,7.85891353033545,0.1272440517560085,0.5294063374246872,1.0,-0.5588286405614191,-0.5588226020164535,0.0058528132089879425,0.664207316610244,0.6642118622725331,1.002922137161698,4.5456622891348886e-06,219989.94566539078,6.843693326376871e-06,0.6642095894413886,boosted_frame,0.6,1.25,20.18220338983051,-0.41185661707725996,-0.4118538768466423,0.005951549499672375,0.7669050677383349,0.7669068542876362,1.002971360258942,1.7865493012747535e-06,559738.2615114353,2.3295518761978496e-06,0.7669059610129856,length_contraction,0.4,1.0910894511799618,15.347745039377529,-0.3140929071305577,-0.31392645165039323,0.005819866139746891,0.828195081408627,0.8282955682300894,1.002905711490241,0.00010048682146246435,9951.55370073615,0.00012131758917554713,0.8282453248193582
17.016949152542374,2.348828773729204,2.6408928026490615,0.2920640289198575,0.0001894684456044,1.8299805391667976,770.7458304946038,0.6701792561839779,0.718416948861524,0.7749013569481016,1.0,4.148594795295118,7.835473322126255,0.1276247086664367,0.5294632021246349,1.0,-0.5826624582914104,-0.5826585167241194,0.005859765637076056,0.6460166729339032,0.6460197235966412,1.0029256032413751,3.0506627379800477e-06,327797.62493907654,4.722243960286276e-06,0.6460181982652722,boosted_frame,0.6,1.25,20.521186440677965,-0.7315144724597153,-0.7315144198375352,0.005959639843893316,0.5181558911565946,0.5181559419349206,1.0029753934388885,5.077832609945432e-08,19693441.6081657,9.799815458997858e-08,0.5181559165457577,length_contraction,0.4,1.0910894511799618,15.596291517748014,-0.30547601617289877,-0.3053164586900814,0.005825970589677718,0.8333810555964788,0.8334767791066039,1.0029087548673996,9.572351012510083e-05,10446.754393911197,0.00011484844272171084,0.8334289173515413
17.28813559322034,2.3176848644835504,2.6044562669269733,0.2867714024434229,0.0001958450599695,1.8214513071953229,732.138463150389,0.6695160652831738,0.7171227282759745,0.7729200127192,1.0,4.136326957965714,7.812252057085416,0.1280040624256405,0.5294666541403029,1.0,-0.6060398014682911,-0.6060372293146759,0.005866825637267545,0.6276624877525412,0.6276645367434137,1.0029291229380408,2.048990872527412e-06,488045.1218245345,3.2644681236229054e-06,0.6276635122479775,boosted_frame,0.6,1.25,20.860169491525422,-0.5291261783912835,-0.5291257711081321,0.005971299450402293,0.6862024640065908,0.6862027607725488,1.0029812059308,2.967659580299653e-07,3369658.7258132454,4.324756107012114e-07,0.6862026123895698,length_contraction,0.4,1.0910894511799618,15.8448379961185,-0.326375142011475,-0.32626317177821507,0.0058317505539048214,0.8207465248105075,0.8208147344083103,1.0029116364635045,6.820959780284852e-05,14660.693395237095,8.309987009677386e-05,0.8207806296094089
17.559322033898304,2.287373938023066,2.569008345807379,0.2816344077843129,0.0002022952212735,1.8131116727943335,696.0975301624264,0.6688694958887011,0.7158523106657286,0.7709820528633156,1.0,4.1237698974876125,7.789208631849682,0.1283827468571133,0.5294209068461364,1.0,-0.6286170815619052,-0.6286153979227485,0.005873994124254827,0.6094119447779923,0.6094133261401916,1.0029326967071395,1.3813621992930791e-06,723923.0959930395,2.266708225831126e-06,0.609412635459092,boosted_frame,0.6,1.25,21.19915254237288,-0.3068093809737061,-0.3068026648626184,0.005985018680900859,0.8325806982066627,0.8325847315062783,1.0029880451335902,4.033299615624486e-06,247935.95698324224,4.844311291089382e-06,0.8325827148564705,length_contraction,0.4,1.0910894511799618,16.093384474488985,-0.37609945196944006,-0.37604151467059344,0.005837330714569806,0.7898737544890069,0.7899104286749268,1.0029144184398635,3.66741859199049e-05,27267.1355864303,4.642828425676792e-05,0.7898920915819668
17.83050847457627,2.257866057806509,2.534511703921904,0.2766456461153952,0.0002088147182516,1.8049559711545624,662.4189339518297,0.6682390488690393,0.714605225060442,0.7690856906351822,1.0,4.11093859156216,7.766305429299351,0.1287613536582499,0.5293300178554831,1.0,-0.6500438506704578,-0.6500427414766841,0.00588127191672898,0.5915709165683707,0.5915718540661954,1.0029363249562402,9.374978247045362e-07,1066669.1416752483,1.5847573177469538e-06,0.591571385317283,boosted_frame,0.6,1.25,21.538135593220336,-0.5204544064198235,-0.5204541415964461,0.005993485106180905,0.6924923057913182,0.692492497001631,1.0029922657260029,1.9121031280544543e-07,5229843.439550721,2.7611896682397567e-07,0.6924924013964746,length_contraction,0.4,1.0910894511799618,16.34193095285947,-0.45136723084589103,-0.4513438854596309,0.005842910624593544,0.740697488286621,0.7407132471748896,1.0029172002835496,1.5758888268657678e-05,63456.252938150865,2.1275288822986112e-05,0.7407053677307553
18.101694915254235,2.2291328913516786,2.5009307953471382,0.2717979039954596,0.0002153989376593,1.796978823289712,630.917466327669,0.6676242401821937,0.7133810161693501,0.7672292491983994,1.0,4.097848126270463,7.743508122919671,0.1291404340417935,0.5291978856639179,1.0,-0.6699710907112224,-0.669970352673106,0.005888659759007308,0.5744814264088767,0.5744820687601084,1.0029400080558195,6.423512317610403e-07,1556780.6996468997,1.1181397413280667e-06,0.5744817475844926,boosted_frame,0.6,1.25,21.877118644067792,-0.7348747251534284,-0.7348747091612939,0.006003057598409354,0.5149031703597984,0.5149031858890621,1.0029970376817716,1.5529263763802703e-08,64394553.097289056,3.015957987711605e-08,0.5149031781244302,length_contraction,0.4,1.0910894511799618,16.590477431229957,-0.5434101929972983,-0.5434020230344517,0.0058486481113202565,0.6757142939162244,0.6757203393161614,1.0029200606784772,6.0453999369824984e-06,165415.0280252823,8.946600516865496e-06,0.6757173166161929
18.372881355932204,2.4682318042490112,2.7561859306136,0.2879541263645886,0.0001540631133934,1.8623189319364744,934.5329976203382,0.6670246005685874,0.7121792428813463,0.7654111543725934,1.0,4.084513616384562,7.720785490351659,0.1295205003752089,0.5290282473834829,1.0,-0.6880602501765756,-0.688059752476554,0.005896158341633102,0.5585156665872717,0.5585161121431019,1.0029437463495314,4.455558302307594e-07,2244387.643815785,7.977492869831478e-07,0.5585158893651868,boosted_frame,0.6,1.25,22.216101694915253,-0.41956844825307016,-0.4195677654992682,0.0060166206796015784,0.7618605855055962,0.7618610335886274,1.0030037989357774,4.4808303123478055e-07,2231729.233852717,5.881427340156188e-07,0.7618608095471118,length_contraction,0.4,1.0910894511799618,16.839023909600446,-0.6362155709917865,-0.6362126679063669,0.005854625437007674,0.6031454459814926,0.603147852598045,1.0029230406352263,2.406616552486085e-06,415521.1177979222,3.990093875191036e-06,0.6031466492897688
18.64406779661017,2.436382581274687,2.7193010340973727,0.2829184528226856,0.0001592476306438,1.853748251860184,888.297212582619,0.6664396752320771,0.7109994769316843,0.763629927861649,1.0,4.070950133632671,7.6981092355985155,0.129902027809073,0.5288246774685006,1.0,-0.7039926760598196,-0.7039923347502571,0.005903768319912744,0.5440655511426729,0.5440658648084282,1.002947540163449,3.1366575536928565e-07,3188107.030755327,5.765216597070116e-07,0.5440657079755505,boosted_frame,0.6,1.25,22.55508474576271,-0.32841369304390877,-0.32841151885048003,0.006029768924031659,0.8195036955109423,0.819505022040451,1.0030103533483747,1.3265295086828388e-06,753846.7809833629,1.618696009183652e-06,0.8195043587756966,length_contraction,0.4,1.0910894511799618,17.08757038797093,-0.7085977995260655,-0.7085965508103911,0.005860872212350196,0.5398168212217312,0.5398179778310546,1.002926154914882,1.1566093233161823e-06,864596.1776728908,2.1425913378493727e-06,0.5398173995263928
18.915254237288135,2.40196064156315,2.679438337711389,0.2774776961482388,0.0001650771711136,1.8444404684248148,840.4484226263239,0.6658586628327194,0.709770481731185,0.7616715006389505,1.0,4.0559332566914605,7.667854915030148,0.1304145697957651,0.5289527907917535,1.0,-0.717479035827995,-0.7174787970264596,0.005911490330428517,0.5315270117049603,0.5315272363421657,1.0029513898142963,2.2463720539267484e-07,4451622.331447544,4.2262595410645474e-07,0.5315271240235631,boosted_frame,0.6,1.25,22.894067796610166,-0.6372689666768223,-0.6372689452699809,0.006038092633546087,0.6022715611110803,0.6022715788828318,1.0030145027034985,1.777175151485011e-08,56269073.938176446,2.9507870100421083e-08,0.6022715699969561,length_contraction,0.4,1.0910894511799618,17.336116866341417,-0.7409475509987515,-0.7409467940298178,0.005867395413812036,0.5089719530595458,0.5089726966843922,1.002929406994237,7.436248463665862e-07,1344764.1036822323,1.4610309181824325e-06,0.508972324871969
19.186440677966104,2.371809765678062,2.644545127747963,0.2727353620699007,0.0001703980429068,1.8362488300004611,800.2890098304026,0.6653023031408976,0.7086363320492883,0.7599664155132992,1.0,4.042048829369037,7.6454206885426,0.1307972498489973,0.5286888706368292,1.0,-0.7282682940377405,-0.72826812305093,0.005919325005837588,0.52127891379017,0.5212790777971719,1.0029552956168273,1.6400700186824935e-07,6097300.655513009,3.1462417897398133e-07,0.521278995793671,boosted_frame,0.6,1.25,23.233050847457626,-0.6656854395026691,-0.6656854277323312,0.006049446545763996,0.5781994123979467,0.5781994225763882,1.0030201625818715,1.017844153405889e-08,98246867.81898984,1.760368678457851e-08,0.5781994174871674,length_contraction,0.4,1.0910894511799618,17.584663344711906,-0.7237129027133966,-0.7237121994718402,0.005874197645987036,0.5256301906156109,0.5256308595660645,1.0029327981704392,6.689504535861701e-07,1494879.0222640699,1.272662061999981e-06,0.5256305250908377
