mode,D,eta,mu_full,mu_mode,delta_log_g2,delta_log_g_norm,delta_log_g_shape2,delta_log_p2,delta_log_m2_2,delta_log_uv22,identity_residual,abs_g_norm_component,abs_g_shape2_component,abs_m2_component,dominant_component
tailm2,6.4,2.765,59.87921408528987,67.78158248199041,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,2.8600000000000003,59.879290265719426,67.78152228941967,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,2.955,59.879366445892664,67.78146209705558,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,3.0500000000000003,59.87944262575424,67.78140190488422,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,3.145,59.87951880535391,67.7813417129272,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,3.24,59.879594984675,67.78128152117513,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,3.3350000000000004,59.879671163646876,67.78122132963723,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,3.43,59.879747342371076,67.78116113829631,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,3.5250000000000004,59.87982352083108,67.78110094714455,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,3.62,59.8798996990058,67.78104075621222,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,3.7150000000000003,59.87997587685213,67.78098056548674,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,3.81,59.880052054423835,67.7809203749627,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,3.9050000000000002,59.88012823173209,67.78086018464593,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,4.0,59.88020440872969,67.7807999945396,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,7.2,0.2,3.531394482587155,2.4616151247705456,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,0.29500000000000004,3.5313946358143125,2.4616153019773397,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,0.39,3.531394789085767,2.461615479201324,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,0.48500000000000004,3.531394942377274,2.4616156564373597,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,0.5800000000000001,3.531395095616055,2.461615833644391,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,0.675,3.531395248813314,2.4616160108102614,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,0.77,3.531395402074084,2.4616161880311953,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,0.865,3.5313955553265775,2.4616163652463934,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,0.96,3.5313957085046703,2.4616165423963685,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,1.055,3.531395861771458,2.461616719621226,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,1.15,3.5313960149942156,2.461616896811505,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,1.2449999999999999,3.5313961682325217,2.461617074011974,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,1.34,3.5313963214557793,2.461617251205233,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,1.435,3.5313964746621878,2.461617428381444,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,1.53,3.5313966278829136,2.461617605567569,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,1.625,3.531396781093299,2.46161778274949,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,1.72,3.531396934350802,2.461617959964658,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,1.815,3.531397087548895,2.461618137135599,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,1.91,3.531397240781186,2.461618314332815,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.005,3.531397394013123,2.461618491530255,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.1,3.5313975472529227,2.4616186687329527,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.1950000000000003,3.5313977004728456,2.4616188459200385,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.29,3.5313978537005966,2.4616190231126454,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.3850000000000002,3.5313980069215507,2.46161920030238,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.4800000000000004,3.5313981601567637,2.4616193775006345,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.575,3.5313983133686473,2.4616195546825503,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.6700000000000004,3.5313984666106313,2.461619731885927,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.765,3.5313986198516423,2.461619909089803,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.8600000000000003,3.5313987730771106,2.4616200862815916,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,2.955,3.531398926288344,2.461620263462369,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,3.0500000000000003,3.5313990795205457,2.4616204406593036,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,3.145,3.531399232739034,2.46162061784625,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,3.24,3.5313993859636663,2.461620795036868,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,3.3350000000000004,3.5313995391885693,2.4616209722287286,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,3.43,3.5313996924189386,2.461621149423812,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,3.5250000000000004,3.5313998456370013,2.4616213266100364,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,3.62,3.531399998872642,2.461621503809771,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,3.7150000000000003,3.5314001520848746,2.4616216809911307,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,3.81,3.5314003053138925,2.4616218581854827,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,3.9050000000000002,3.53140045854299,2.461622035380791,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
tailm2,7.2,4.0,3.5314006117660255,2.461622212570227,0.05039707917933223,-0.019568189160562355,0.06996526833989403,0.0,0.12070262488169303,-0.01990846652302858,5.551115123125783e-16,0.03913637832112471,0.13993053667978805,0.12070262488169303,g_shape2
