combo_id,placement,peak,center_D,width_D,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_runtime,slice_p95_abs_delta_guard,slice_improved_fraction_vs_base,slice_improved_fraction_vs_runtime
168,mu_log_blend,0.85,7.95,0.4,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3337819717518258,1.0,0.0
168,mu_log_blend,0.85,7.95,0.4,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.6904932465603977,0.0,1.0
169,mu_log_blend,0.85,8.0,0.01,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
169,mu_log_blend,0.85,8.0,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
169,mu_log_blend,0.85,8.0,0.01,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
169,mu_log_blend,0.85,8.0,0.01,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
169,mu_log_blend,0.85,8.0,0.01,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
169,mu_log_blend,0.85,8.0,0.01,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
169,mu_log_blend,0.85,8.0,0.01,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
169,mu_log_blend,0.85,8.0,0.01,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.676420984935467,0.0,1.0
170,mu_log_blend,0.85,8.0,0.02,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
170,mu_log_blend,0.85,8.0,0.02,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
170,mu_log_blend,0.85,8.0,0.02,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
170,mu_log_blend,0.85,8.0,0.02,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
170,mu_log_blend,0.85,8.0,0.02,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
170,mu_log_blend,0.85,8.0,0.02,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
170,mu_log_blend,0.85,8.0,0.02,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
170,mu_log_blend,0.85,8.0,0.02,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.676420984935467,0.0,1.0
171,mu_log_blend,0.85,8.0,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
171,mu_log_blend,0.85,8.0,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
171,mu_log_blend,0.85,8.0,0.05,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
171,mu_log_blend,0.85,8.0,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
171,mu_log_blend,0.85,8.0,0.05,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
171,mu_log_blend,0.85,8.0,0.05,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
171,mu_log_blend,0.85,8.0,0.05,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
171,mu_log_blend,0.85,8.0,0.05,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.676420984935467,0.0,1.0
172,mu_log_blend,0.85,8.0,0.1,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
172,mu_log_blend,0.85,8.0,0.1,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
172,mu_log_blend,0.85,8.0,0.1,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
172,mu_log_blend,0.85,8.0,0.1,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
172,mu_log_blend,0.85,8.0,0.1,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
172,mu_log_blend,0.85,8.0,0.1,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
172,mu_log_blend,0.85,8.0,0.1,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
172,mu_log_blend,0.85,8.0,0.1,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.676420984935467,0.0,1.0
173,mu_log_blend,0.85,8.0,0.2,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
173,mu_log_blend,0.85,8.0,0.2,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
173,mu_log_blend,0.85,8.0,0.2,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
173,mu_log_blend,0.85,8.0,0.2,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775031872,1.0,0.0
173,mu_log_blend,0.85,8.0,0.2,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211618847331,1.0,0.0
173,mu_log_blend,0.85,8.0,0.2,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
173,mu_log_blend,0.85,8.0,0.2,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226205925,1.0,0.0
173,mu_log_blend,0.85,8.0,0.2,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.676420984935467,0.0,1.0
174,mu_log_blend,0.85,8.0,0.4,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
174,mu_log_blend,0.85,8.0,0.4,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877716755,1.0,0.0
174,mu_log_blend,0.85,8.0,0.4,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.587648727099577,1.0,0.0
174,mu_log_blend,0.85,8.0,0.4,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.818437054095554,1.0,0.0
174,mu_log_blend,0.85,8.0,0.4,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8411739720263114,1.0,0.0
174,mu_log_blend,0.85,8.0,0.4,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
174,mu_log_blend,0.85,8.0,0.4,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3334563063309943,1.0,0.0
174,mu_log_blend,0.85,8.0,0.4,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.676420984935467,0.0,1.0
175,mu_log_blend,0.85,8.05,0.01,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
175,mu_log_blend,0.85,8.05,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
175,mu_log_blend,0.85,8.05,0.01,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
175,mu_log_blend,0.85,8.05,0.01,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
175,mu_log_blend,0.85,8.05,0.01,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
175,mu_log_blend,0.85,8.05,0.01,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
175,mu_log_blend,0.85,8.05,0.01,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
175,mu_log_blend,0.85,8.05,0.01,D21_guard,8.0,0.3226590996076344,1.7769700652865041,1.7769678167364331,0.0,1.0
176,mu_log_blend,0.85,8.05,0.02,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
176,mu_log_blend,0.85,8.05,0.02,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
176,mu_log_blend,0.85,8.05,0.02,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
176,mu_log_blend,0.85,8.05,0.02,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
176,mu_log_blend,0.85,8.05,0.02,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
176,mu_log_blend,0.85,8.05,0.02,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
176,mu_log_blend,0.85,8.05,0.02,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
176,mu_log_blend,0.85,8.05,0.02,D21_guard,8.0,0.3226590996076344,1.7769700652865041,1.7498076864568757,0.0,1.0
177,mu_log_blend,0.85,8.05,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
177,mu_log_blend,0.85,8.05,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
177,mu_log_blend,0.85,8.05,0.05,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
177,mu_log_blend,0.85,8.05,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
177,mu_log_blend,0.85,8.05,0.05,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
177,mu_log_blend,0.85,8.05,0.05,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
177,mu_log_blend,0.85,8.05,0.05,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
177,mu_log_blend,0.85,8.05,0.05,D21_guard,8.0,0.3226590996076344,1.7769700652865041,1.2562370346210454,0.0,1.0
178,mu_log_blend,0.85,8.05,0.1,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
178,mu_log_blend,0.85,8.05,0.1,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
178,mu_log_blend,0.85,8.05,0.1,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
178,mu_log_blend,0.85,8.05,0.1,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
178,mu_log_blend,0.85,8.05,0.1,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
178,mu_log_blend,0.85,8.05,0.1,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
178,mu_log_blend,0.85,8.05,0.1,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
178,mu_log_blend,0.85,8.05,0.1,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.8765763230026216,0.0,1.0
179,mu_log_blend,0.85,8.05,0.2,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
179,mu_log_blend,0.85,8.05,0.2,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
179,mu_log_blend,0.85,8.05,0.2,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
179,mu_log_blend,0.85,8.05,0.2,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030877,1.0,0.0
179,mu_log_blend,0.85,8.05,0.2,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211579609598,1.0,0.0
179,mu_log_blend,0.85,8.05,0.2,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
179,mu_log_blend,0.85,8.05,0.2,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
179,mu_log_blend,0.85,8.05,0.2,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.7313587394183341,0.0,1.0
180,mu_log_blend,0.85,8.05,0.4,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
180,mu_log_blend,0.85,8.05,0.4,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877650624,1.0,0.0
180,mu_log_blend,0.85,8.05,0.4,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58757418514226,1.0,0.0
180,mu_log_blend,0.85,8.05,0.4,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.814875872563583,1.0,0.0
180,mu_log_blend,0.85,8.05,0.4,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8318289825252236,1.0,0.0
180,mu_log_blend,0.85,8.05,0.4,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
180,mu_log_blend,0.85,8.05,0.4,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33325237651962425,1.0,0.0
180,mu_log_blend,0.85,8.05,0.4,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.6904932465603979,0.0,1.0
181,mu_log_blend,0.93,7.95,0.01,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
181,mu_log_blend,0.93,7.95,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
181,mu_log_blend,0.93,7.95,0.01,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
181,mu_log_blend,0.93,7.95,0.01,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
181,mu_log_blend,0.93,7.95,0.01,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
181,mu_log_blend,0.93,7.95,0.01,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
181,mu_log_blend,0.93,7.95,0.01,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
181,mu_log_blend,0.93,7.95,0.01,D21_guard,8.0,0.3226590996076344,1.7769700652865041,1.7769676051077157,0.0,1.0
182,mu_log_blend,0.93,7.95,0.02,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
182,mu_log_blend,0.93,7.95,0.02,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
182,mu_log_blend,0.93,7.95,0.02,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
182,mu_log_blend,0.93,7.95,0.02,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
182,mu_log_blend,0.93,7.95,0.02,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
182,mu_log_blend,0.93,7.95,0.02,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
182,mu_log_blend,0.93,7.95,0.02,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
182,mu_log_blend,0.93,7.95,0.02,D21_guard,8.0,0.3226590996076344,1.7769700652865041,1.747182868257032,0.0,1.0
183,mu_log_blend,0.93,7.95,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
183,mu_log_blend,0.93,7.95,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
183,mu_log_blend,0.93,7.95,0.05,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
183,mu_log_blend,0.93,7.95,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
183,mu_log_blend,0.93,7.95,0.05,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
183,mu_log_blend,0.93,7.95,0.05,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
183,mu_log_blend,0.93,7.95,0.05,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
183,mu_log_blend,0.93,7.95,0.05,D21_guard,8.0,0.3226590996076344,1.7769700652865041,1.1868799739973548,0.0,1.0
184,mu_log_blend,0.93,7.95,0.1,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
184,mu_log_blend,0.93,7.95,0.1,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
184,mu_log_blend,0.93,7.95,0.1,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
184,mu_log_blend,0.93,7.95,0.1,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
184,mu_log_blend,0.93,7.95,0.1,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
184,mu_log_blend,0.93,7.95,0.1,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
184,mu_log_blend,0.93,7.95,0.1,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
184,mu_log_blend,0.93,7.95,0.1,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.737802137756981,0.0,1.0
185,mu_log_blend,0.93,7.95,0.2,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
185,mu_log_blend,0.93,7.95,0.2,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
185,mu_log_blend,0.93,7.95,0.2,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
185,mu_log_blend,0.93,7.95,0.2,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775039283,1.0,0.0
185,mu_log_blend,0.93,7.95,0.2,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211828403224,1.0,0.0
185,mu_log_blend,0.93,7.95,0.2,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
185,mu_log_blend,0.93,7.95,0.2,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226216583,1.0,0.0
185,mu_log_blend,0.93,7.95,0.2,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.5628913788348759,0.0,1.0
186,mu_log_blend,0.93,7.95,0.4,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
186,mu_log_blend,0.93,7.95,0.4,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877877188,1.0,0.0
186,mu_log_blend,0.93,7.95,0.4,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58780518269576,1.0,0.0
186,mu_log_blend,0.93,7.95,0.4,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.825434892316608,1.0,0.0
186,mu_log_blend,0.93,7.95,0.4,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8584993273005601,1.0,0.0
186,mu_log_blend,0.93,7.95,0.4,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
186,mu_log_blend,0.93,7.95,0.4,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33386082380275894,1.0,0.0
186,mu_log_blend,0.93,7.95,0.4,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.5133925780019535,0.0,1.0
187,mu_log_blend,0.93,8.0,0.01,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
187,mu_log_blend,0.93,8.0,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
187,mu_log_blend,0.93,8.0,0.01,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
187,mu_log_blend,0.93,8.0,0.01,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
187,mu_log_blend,0.93,8.0,0.01,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
187,mu_log_blend,0.93,8.0,0.01,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
187,mu_log_blend,0.93,8.0,0.01,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
187,mu_log_blend,0.93,8.0,0.01,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.49632025277223724,0.0,1.0
188,mu_log_blend,0.93,8.0,0.02,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
188,mu_log_blend,0.93,8.0,0.02,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
188,mu_log_blend,0.93,8.0,0.02,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
188,mu_log_blend,0.93,8.0,0.02,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
188,mu_log_blend,0.93,8.0,0.02,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
188,mu_log_blend,0.93,8.0,0.02,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
188,mu_log_blend,0.93,8.0,0.02,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
188,mu_log_blend,0.93,8.0,0.02,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.49632025277223724,0.0,1.0
189,mu_log_blend,0.93,8.0,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
189,mu_log_blend,0.93,8.0,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
189,mu_log_blend,0.93,8.0,0.05,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
189,mu_log_blend,0.93,8.0,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
189,mu_log_blend,0.93,8.0,0.05,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
189,mu_log_blend,0.93,8.0,0.05,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
189,mu_log_blend,0.93,8.0,0.05,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
189,mu_log_blend,0.93,8.0,0.05,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.49632025277223724,0.0,1.0
190,mu_log_blend,0.93,8.0,0.1,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
190,mu_log_blend,0.93,8.0,0.1,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
190,mu_log_blend,0.93,8.0,0.1,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
190,mu_log_blend,0.93,8.0,0.1,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750307206,1.0,0.23809523809523808
190,mu_log_blend,0.93,8.0,0.1,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.3333333333333333
190,mu_log_blend,0.93,8.0,0.1,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
190,mu_log_blend,0.93,8.0,0.1,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
190,mu_log_blend,0.93,8.0,0.1,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.49632025277223724,0.0,1.0
191,mu_log_blend,0.93,8.0,0.2,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
191,mu_log_blend,0.93,8.0,0.2,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877591358,1.0,0.47619047619047616
191,mu_log_blend,0.93,8.0,0.2,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.2857142857142857
191,mu_log_blend,0.93,8.0,0.2,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775031964,1.0,0.0
191,mu_log_blend,0.93,8.0,0.2,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211623427561,1.0,0.0
191,mu_log_blend,0.93,8.0,0.2,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
191,mu_log_blend,0.93,8.0,0.2,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3329441622620095,1.0,0.3902439024390244
191,mu_log_blend,0.93,8.0,0.2,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.49632025277223724,0.0,1.0
192,mu_log_blend,0.93,8.0,0.4,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.23809523809523808
192,mu_log_blend,0.93,8.0,0.4,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877728557,1.0,0.0
192,mu_log_blend,0.93,8.0,0.4,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58766467134467,1.0,0.0
192,mu_log_blend,0.93,8.0,0.4,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.819295421517069,1.0,0.0
192,mu_log_blend,0.93,8.0,0.4,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8437877554042004,1.0,0.0
192,mu_log_blend,0.93,8.0,0.4,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
