D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
19.45762711864407,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1e-30,1e-30,1.0,1.5644147883949235,1.0,0.44751181693235037,7.488233865525954e-08,7.407618517495128e-08,-8.061534803082591e-10,8.061534803082591e-10,12.249998689559106,12.24999870366679
19.728813559322035,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1e-30,1e-30,1.0,1.5580644411351094,1.0,0.4434443080406341,7.488233865525954e-08,7.407618517495128e-08,-8.061534803082591e-10,8.061534803082591e-10,12.249998689559106,12.24999870366679
20.0,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1e-30,1e-30,1.0,1.5516627094173834,1.0,0.43932707173589636,7.488233865525954e-08,7.407618517495128e-08,-8.061534803082591e-10,8.061534803082591e-10,12.249998689559106,12.24999870366679
4.0,0.26440677966101694,0.00016444027313770523,0.0014360080893453544,0.00037054294862532105,0.0001649558904750238,0.0014405108224852838,0.000371704819527666,4.502733139929386e-06,4.502733139929386e-06,0.003135590372601652,1.280917082806759,1.0,0.24757629233153006,1.398126222746032,1.3981204337676014,-5.7889784306208725e-06,5.7889784306208725e-06,2.194400748429602e-05,2.2079807637329057e-05
4.271186440677966,0.26440677966101694,0.0001834274767772365,0.0014846061133943669,0.0002848070816704344,0.00018405498758082144,0.001489684994659002,0.00028578141508997295,5.078881264635208e-06,5.078881264635208e-06,0.0034210294695762628,1.3101133498507629,1.0,0.2701136600734853,2.5272623639900162,2.5272468784086675,-1.5485581348784194e-05,1.5485581348784194e-05,7.942002732927249,7.941784530513032
4.5423728813559325,0.26440677966101694,0.00019416886222692678,0.0015200226186895425,0.0002143617715018779,0.00019488277719932354,0.0015256113979274614,0.00021514993123268903,5.58877923791893e-06,5.58877923791893e-06,0.003676773732970622,1.336837055854085,1.0,0.29030641773389404,4.6689707283933215,4.6689267557096334,-4.397268368805385e-05,4.397268368805385e-05,66.78856014432728,66.78676333871444
4.813559322033898,0.26440677966101694,0.00019670759565848357,0.0015452419110983323,0.00015645309750921433,0.00019747632851814512,0.0015512807131548114,0.00015706451587691158,6.038802056479052e-06,6.038802056479052e-06,0.003907997843642988,1.3614674722540774,1.0,0.3085631417365316,9.02807662756245,9.027938609152308,-0.00013801841014249305,0.00013801841014249305,363.67220647477825,363.6590464062277
5.084745762711864,0.26440677966101694,0.00019162781252340694,0.0015225294282369885,0.00011148381162020135,0.00019241887350858,0.0015288145995469152,0.00011194402923000344,6.285171309926719e-06,6.285171309926719e-06,0.004128111544749994,1.3853358801229803,1.0,0.325942622962018,17.146504429854065,17.146066091949308,-0.0004383379047574465,0.0004383379047574465,1549.7025109963356,1549.6162335752235
5.3559322033898304,0.26440677966101694,0.00017742774381246282,0.0014046453665856882,8.152533282331537e-05,0.0001781995608013463,0.0014107556238317771,8.187997091736634e-05,6.11025724608894e-06,6.11025724608894e-06,0.00435003552600705,1.4098242315987948,1.0,0.34346503817899665,26.998516412566527,26.99745815376363,-0.001058258802896006,0.001058258802896006,4095.525265777737,4095.186649585501
5.627118644067797,0.26440677966101694,0.0001548814913141223,0.0012836274494676704,5.8314314913178384e-05,0.00015558691430754524,0.0012894738570026214,5.8579913198915645e-05,5.846407534950988e-06,5.846407534950988e-06,0.004554598405772279,1.432780089952489,1.0,0.3596166757664264,43.15286287570128,43.150241509717056,-0.0026213659842255765,0.0026213659842255765,10895.634739481964,10894.266663248132
5.898305084745763,0.26440677966101694,0.00012546510648197884,0.001161211596367706,4.005060395521372e-05,0.00012606031456415925,0.0011667203991468991,4.0240604536560806e-05,5.508802779193153e-06,5.508802779193153e-06,0.004744012888283929,1.45436916618464,1.0,0.3745722438482496,71.56381854445955,71.5569246974089,-0.006893847050648105,0.006893847050648105,30768.508954624023,30762.46301873689
6.169491525423728,0.26440677966101694,0.00010998593463073016,0.0009190283985410716,3.101756088561176e-05,0.00011052147494695636,0.0009235033049082175,3.1168590691568464e-05,4.4749063671459125e-06,4.4749063671459125e-06,0.004869170935576838,1.4688126115811924,1.0,0.38445432716339806,71.3139502346723,71.30502673816933,-0.008923496502973194,0.008923496502973194,30549.75273385146,30541.954770401044
