pair,lhs_family,rhs_family,layer,D,eta,amp_eff_lhs,amp_eff_rhs,amp_ref_eff_lhs,amp_ref_eff_rhs,partial_ratio_lhs,partial_ratio_rhs,width_ratio_lhs,width_ratio_rhs,mu_lhs,mu_rhs,mu_identity_residual_lhs,mu_identity_residual_rhs,delta_log_amp_point,delta_log_amp_ref,delta_log_partial,delta_log_width,delta_log_mu,delta_mu,path_closure_residual,acceptance_mismatch
hybrid_vs_uniform,hybrid_profile,uniform_profile,1,6.711864406779661,0.2,7.948591621140624e-05,7.901732425108393e-05,1.076751431343659e-05,1.074489303378693e-05,54.494096148925024,54.08046853020996,3.4655838628873536,3.4797089406202213,15.724362273410181,15.541664390059788,0.0,0.0,0.005912728649999389,0.002103092194412137,0.007619272911174554,-0.004067531091116895,0.011686804002291563,0.18269788335039294,1.1275702593849246e-16,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,2,6.711864406779661,0.2,0.000381069728923386,0.00038039190627732873,4.879848901067851e-05,4.8745137461147217e-05,60.98122615724736,60.89756625700449,3.4655838628873536,3.4797089406202213,17.59623444992637,17.500764373169137,0.0,0.0,0.0017803203569428973,0.0010939014014787107,0.001372837910928602,-0.004067531091116895,0.005440369002045532,0.09547007675723407,3.382710778154774e-17,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,3,6.711864406779661,0.2,2.0428003723820597e-05,2.088241658175431e-05,2.718378840819425e-06,2.7397483053643715e-06,56.47183429024381,58.095190011572534,3.4655838628873536,3.4797089406202213,16.295041910540945,16.695416485385035,0.0,0.0,-0.02200080191611859,-0.007830368608489706,-0.028340866615257743,-0.004067531091116895,-0.02427333552414095,-0.4003745748440899,-1.0061396160665481e-16,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,1,6.711864406779661,0.2,7.948591621140624e-05,7.901732425108393e-05,1.076751431343659e-05,1.074489303378693e-05,54.494096148925024,54.08046853020996,3.4655838628873536,3.4797089406202213,15.724362273410181,15.541664390059788,0.0,0.0,0.005912728649999389,0.002103092194412137,0.007619272911174554,-0.004067531091116895,0.011686804002291563,0.18269788335039294,1.1275702593849246e-16,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,2,6.711864406779661,0.2,0.000381069728923386,0.00038039190627732873,4.879848901067851e-05,4.8745137461147217e-05,60.98122615724736,60.89756625700449,3.4655838628873536,3.4797089406202213,17.59623444992637,17.500764373169137,0.0,0.0,0.0017803203569428973,0.0010939014014787107,0.001372837910928602,-0.004067531091116895,0.005440369002045532,0.09547007675723407,3.382710778154774e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,3,6.711864406779661,0.2,2.0428003723820597e-05,2.088241658175431e-05,2.718378840819425e-06,2.7397483053643715e-06,56.47183429024381,58.095190011572534,3.4655838628873536,3.4797089406202213,16.295041910540945,16.695416485385035,0.0,0.0,-0.02200080191611859,-0.007830368608489706,-0.028340866615257743,-0.004067531091116895,-0.02427333552414095,-0.4003745748440899,-1.0061396160665481e-16,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,6.711864406779661,0.6,7.901755693672889e-05,7.901755693672889e-05,1.074489303378693e-05,1.074489303378693e-05,54.0807870367488,54.0807870367488,3.479688271705201,3.479688271705201,15.541848238677664,15.541848238677664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,6.711864406779661,0.6,0.0003803914531373431,0.0003803914531373431,4.8745137461147217e-05,4.8745137461147217e-05,60.89742116923892,60.89742116923892,3.479688271705201,3.479688271705201,17.500826629908573,17.500826629908573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,6.711864406779661,0.6,2.0882370831579265e-05,2.0882370831579265e-05,2.7397483053643715e-06,2.7397483053643715e-06,58.09493545653189,58.09493545653189,3.479688271705201,3.479688271705201,16.695442499526777,16.695442499526777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,1,6.711864406779661,0.6,7.948614924029053e-05,7.901755693672889e-05,1.076751431343659e-05,1.074489303378693e-05,54.49441567010929,54.0807870367488,3.465563277661862,3.479688271705201,15.724547874040105,15.541848238677664,0.0,0.0,0.0059127156081906366,0.002103092194412137,0.007619246827556886,-0.004067531152052371,0.011686777979609281,0.18269963536244127,2.42861286636753e-17,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,2,6.711864406779661,0.6,0.00038106927323415237,0.0003803914531373431,4.879848901067851e-05,4.8745137461147217e-05,60.981080312697195,60.89742116923892,3.465563277661862,3.479688271705201,17.59629688650203,17.500826629908573,0.0,0.0,0.0017803157861333134,0.0010939014014787107,0.00137282876930928,-0.004067531152052371,0.005440359921361587,0.0954702565934582,-6.331740687315346e-17,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,3,6.711864406779661,0.6,2.0427958702458043e-05,2.0882370831579265e-05,2.718378840819425e-06,2.7397483053643715e-06,56.47158537349615,58.09493545653189,3.465563277661862,3.479688271705201,16.295066876284615,16.695442499526777,0.0,0.0,-0.022000814973539312,-0.007830368608489706,-0.028340892730099373,-0.004067531152052371,-0.024273361578047065,-0.40037562324216225,-6.245004513516506e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,1,6.711864406779661,0.6,7.948614924029053e-05,7.901755693672889e-05,1.076751431343659e-05,1.074489303378693e-05,54.49441567010929,54.0807870367488,3.465563277661862,3.479688271705201,15.724547874040105,15.541848238677664,0.0,0.0,0.0059127156081906366,0.002103092194412137,0.007619246827556886,-0.004067531152052371,0.011686777979609281,0.18269963536244127,2.42861286636753e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,2,6.711864406779661,0.6,0.00038106927323415237,0.0003803914531373431,4.879848901067851e-05,4.8745137461147217e-05,60.981080312697195,60.89742116923892,3.465563277661862,3.479688271705201,17.59629688650203,17.500826629908573,0.0,0.0,0.0017803157861333134,0.0010939014014787107,0.00137282876930928,-0.004067531152052371,0.005440359921361587,0.0954702565934582,-6.331740687315346e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,3,6.711864406779661,0.6,2.0427958702458043e-05,2.0882370831579265e-05,2.718378840819425e-06,2.7397483053643715e-06,56.47158537349615,58.09493545653189,3.465563277661862,3.479688271705201,16.295066876284615,16.695442499526777,0.0,0.0,-0.022000814973539312,-0.007830368608489706,-0.028340892730099373,-0.004067531152052371,-0.024273361578047065,-0.40037562324216225,-6.245004513516506e-17,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,6.711864406779661,1.0,7.9017789621926e-05,7.9017789621926e-05,1.074489303378693e-05,1.074489303378693e-05,54.08110554361252,54.08110554361252,3.4796676031535294,3.4796676031535294,15.542032087950087,15.542032087950087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,6.711864406779661,1.0,0.00038039099999490045,0.00038039099999490045,4.8745137461147217e-05,4.8745137461147217e-05,60.897276080859484,60.897276080859484,3.4796676031535294,3.4796676031535294,17.50088888538374,17.50088888538374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,6.711864406779661,1.0,2.088232508176793e-05,2.088232508176793e-05,2.7397483053643715e-06,2.7397483053643715e-06,58.09468090407262,58.09468090407262,3.4796676031535294,3.4796676031535294,16.695468512976056,16.695468512976056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,1,6.711864406779661,1.0,7.948638226773897e-05,7.9017789621926e-05,1.076751431343659e-05,1.074489303378693e-05,54.494735190261494,54.08110554361252,3.465542692802822,3.4796676031535294,15.724733474914391,15.542032087950087,0.0,0.0,0.005912702554062018,0.002103092194412137,0.007619220719299732,-0.004067531211667649,0.011686751930967377,0.18270138696430394,-5.204170427930421e-18,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,2,6.711864406779661,1.0,0.0003810688175431825,0.00038039099999490045,4.879848901067851e-05,4.8745137461147217e-05,60.98093446776574,60.897276080859484,3.465542692802822,3.4796676031535294,17.596359321848748,17.50088888538374,0.0,0.0,0.00178031121721571,0.0010939014014787107,0.0013728196314740891,-0.004067531211667649,0.005440350843141692,0.09547043646500697,-4.597017211338539e-17,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,3,6.711864406779661,1.0,2.0427913681546975e-05,2.088232508176793e-05,2.718378840819425e-06,2.7397483053643715e-06,56.47133645979327,58.09468090407262,3.465542692802822,3.4796676031535294,16.2950918414804,16.695468512976056,0.0,0.0,-0.022000828026333134,-0.007830368608489706,-0.02834091883568694,-0.004067531211667649,-0.02427338762401922,-0.4003766714956569,7.28583859910259e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,1,6.711864406779661,1.0,7.948638226773897e-05,7.9017789621926e-05,1.076751431343659e-05,1.074489303378693e-05,54.494735190261494,54.08110554361252,3.465542692802822,3.4796676031535294,15.724733474914391,15.542032087950087,0.0,0.0,0.005912702554062018,0.002103092194412137,0.007619220719299732,-0.004067531211667649,0.011686751930967377,0.18270138696430394,-5.204170427930421e-18,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,2,6.711864406779661,1.0,0.0003810688175431825,0.00038039099999490045,4.879848901067851e-05,4.8745137461147217e-05,60.98093446776574,60.897276080859484,3.465542692802822,3.4796676031535294,17.596359321848748,17.50088888538374,0.0,0.0,0.00178031121721571,0.0010939014014787107,0.0013728196314740891,-0.004067531211667649,0.005440350843141692,0.09547043646500697,-4.597017211338539e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,3,6.711864406779661,1.0,2.0427913681546975e-05,2.088232508176793e-05,2.718378840819425e-06,2.7397483053643715e-06,56.47133645979327,58.09468090407262,3.465542692802822,3.4796676031535294,16.2950918414804,16.695468512976056,0.0,0.0,-0.022000828026333134,-0.007830368608489706,-0.02834091883568694,-0.004067531211667649,-0.02427338762401922,-0.4003766714956569,7.28583859910259e-17,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,6.711864406779661,2.0,7.90183713324652e-05,7.90183713324652e-05,1.074489303378693e-05,1.074489303378693e-05,54.08190181151666,54.08190181151666,3.4796159332814622,3.4796159332814622,15.542491714168742,15.542491714168742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,6.711864406779661,2.0,0.00038038986712798364,0.00038038986712798364,4.8745137461147217e-05,4.8745137461147217e-05,60.89691335720584,60.89691335720584,3.4796159332814622,3.4796159332814622,17.501044518949776,17.501044518949776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,6.711864406779661,2.0,2.0882210708272147e-05,2.0882210708272147e-05,2.7397483053643715e-06,2.7397483053643715e-06,58.09404453110944,58.09404453110944,3.4796159332814622,3.4796159332814622,16.695533543072287,16.695533543072287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,1,6.711864406779661,2.0,7.948696483434349e-05,7.90183713324652e-05,1.076751431343659e-05,1.074489303378693e-05,54.495533991975115,54.08190181151666,3.465491232152664,3.4796159332814622,15.725197480336446,15.542491714168742,0.0,0.0,0.005912669924756981,0.002103092194412137,0.007619155460689776,-0.0040675313617338105,0.011686686822423504,0.18270576616770384,-8.153200337090993e-17,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,2,6.711864406779661,2.0,0.0003810676783047599,0.00038038986712798364,4.879848901067851e-05,4.8745137461147217e-05,60.98056985268025,60.89691335720584,3.465491232152664,3.4796159332814622,17.5965154050616,17.501044518949776,0.0,0.0,0.0017802997944320967,0.0010939014014787107,0.0013727967859065427,-0.0040675313617338105,0.005440328147640288,0.09547088611182275,-6.505213034913027e-17,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,3,6.711864406779661,2.0,2.04278011302095e-05,2.0882210708272147e-05,2.718378840819425e-06,2.7397483053643715e-06,56.47071418313428,58.09404453110944,3.465491232152664,3.4796159332814622,16.29515425091879,16.695533543072287,0.0,0.0,-0.022000860661990123,-0.007830368608489706,-0.028340984107001015,-0.0040675313617338105,-0.02427345274526707,-0.4003792921534952,1.3183898417423734e-16,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,1,6.711864406779661,2.0,7.948696483434349e-05,7.90183713324652e-05,1.076751431343659e-05,1.074489303378693e-05,54.495533991975115,54.08190181151666,3.465491232152664,3.4796159332814622,15.725197480336446,15.542491714168742,0.0,0.0,0.005912669924756981,0.002103092194412137,0.007619155460689776,-0.0040675313617338105,0.011686686822423504,0.18270576616770384,-8.153200337090993e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,2,6.711864406779661,2.0,0.0003810676783047599,0.00038038986712798364,4.879848901067851e-05,4.8745137461147217e-05,60.98056985268025,60.89691335720584,3.465491232152664,3.4796159332814622,17.5965154050616,17.501044518949776,0.0,0.0,0.0017802997944320967,0.0010939014014787107,0.0013727967859065427,-0.0040675313617338105,0.005440328147640288,0.09547088611182275,-6.505213034913027e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,3,6.711864406779661,2.0,2.04278011302095e-05,2.0882210708272147e-05,2.718378840819425e-06,2.7397483053643715e-06,56.47071418313428,58.09404453110944,3.465491232152664,3.4796159332814622,16.29515425091879,16.695533543072287,0.0,0.0,-0.022000860661990123,-0.007830368608489706,-0.028340984107001015,-0.0040675313617338105,-0.02427345274526707,-0.4003792921534952,1.3183898417423734e-16,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,6.711864406779661,4.0,7.901953474312917e-05,7.901953474312917e-05,1.074489303378693e-05,1.074489303378693e-05,54.083494350654696,54.083494350654696,3.4795125999296843,3.4795125999296843,15.543410979959562,15.543410979959562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,6.711864406779661,4.0,0.0003803876013469313,0.0003803876013469313,4.8745137461147217e-05,4.8745137461147217e-05,60.89618789802081,60.89618789802081,3.4795125999296843,3.4795125999296843,17.50135576438247,17.50135576438247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,6.711864406779661,4.0,2.0881981965792437e-05,2.0881981965792437e-05,2.7397483053643715e-06,2.7397483053643715e-06,58.09277182074299,58.09277182074299,3.4795125999296843,3.4795125999296843,16.695663588606333,16.695663588606333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,1,6.711864406779661,4.0,7.948812995668503e-05,7.901953474312917e-05,1.076751431343659e-05,1.074489303378693e-05,54.49713159806434,54.083494350654696,3.465388317218918,3.4795125999296843,15.726125504399457,15.543410979959562,0.0,0.0,0.00591260466266249,0.002103092194412137,0.007619024936500786,-0.004067531661832691,0.011686556598333307,0.1827145244398949,-1.700029006457271e-16,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,2,6.711864406779661,4.0,0.000381065399781242,0.0003803876013469313,4.879848901067851e-05,4.8745137461147217e-05,60.979840610841826,60.89618789802081,3.465388317218918,3.4795125999296843,17.596827549698684,17.50135576438247,0.0,0.0,0.0017802769503136244,0.0010939014014787107,0.0013727510976697997,-0.004067531661832691,0.005440282759502438,0.0954717853162137,-5.2909066017292616e-17,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,3,6.711864406779661,4.0,2.0427576031965866e-05,2.0881981965792437e-05,2.718378840819425e-06,2.7397483053643715e-06,56.4694696646016,58.09277182074299,3.465388317218918,3.4795125999296843,16.29527905545665,16.695663588606333,0.0,0.0,-0.022000925933516016,-0.007830368608489706,-0.028341114650052658,-0.004067531661832691,-0.024273582988219803,-0.40038453314968336,1.6306400674181987e-16,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,1,6.711864406779661,4.0,7.948812995668503e-05,7.901953474312917e-05,1.076751431343659e-05,1.074489303378693e-05,54.49713159806434,54.083494350654696,3.465388317218918,3.4795125999296843,15.726125504399457,15.543410979959562,0.0,0.0,0.00591260466266249,0.002103092194412137,0.007619024936500786,-0.004067531661832691,0.011686556598333307,0.1827145244398949,-1.700029006457271e-16,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,2,6.711864406779661,4.0,0.000381065399781242,0.0003803876013469313,4.879848901067851e-05,4.8745137461147217e-05,60.979840610841826,60.89618789802081,3.465388317218918,3.4795125999296843,17.596827549698684,17.50135576438247,0.0,0.0,0.0017802769503136244,0.0010939014014787107,0.0013727510976697997,-0.004067531661832691,0.005440282759502438,0.0954717853162137,-5.2909066017292616e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,3,6.711864406779661,4.0,2.0427576031965866e-05,2.0881981965792437e-05,2.718378840819425e-06,2.7397483053643715e-06,56.4694696646016,58.09277182074299,3.465388317218918,3.4795125999296843,16.29527905545665,16.695663588606333,0.0,0.0,-0.022000925933516016,-0.007830368608489706,-0.028341114650052658,-0.004067531661832691,-0.024273582988219803,-0.40038453314968336,1.6306400674181987e-16,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,6.983050847457627,0.2,7.683829763519946e-05,7.683829763519946e-05,1.0744892977964367e-05,1.0744892977964367e-05,51.13888804233252,51.13888804233252,2.8189581054515673,2.8189581054515673,18.141059969438817,18.141059969438817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,6.983050847457627,0.2,0.00013772766391956877,0.00013772766391956877,4.874513847037557e-05,4.874513847037557e-05,7.98325029273248,7.98325029273248,2.8189581054515673,2.8189581054515673,2.831986143140516,2.831986143140516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,6.983050847457627,0.2,1.800542925055842e-05,1.800542925055842e-05,2.7397481067376132e-06,2.7397481067376132e-06,43.19024701596016,43.19024701596016,2.8189581054515673,2.8189581054515673,15.321351151843933,15.321351151843933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,1,6.983050847457627,0.2,7.725510017165487e-05,7.683829763519946e-05,1.0767514261899182e-05,1.0744892977964367e-05,51.47820661185016,51.13888804233252,2.8095868099319596,2.8189581054515673,18.322340648053093,18.141059969438817,0.0,0.0,0.005409752252579978,0.002103092603297545,0.006613319298565163,-0.003329920723688499,0.00994324002225376,0.1812806786142751,9.71445146547012e-17,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,2,6.983050847457627,0.2,0.00013834105391360424,0.00013772766391956877,4.879849003138983e-05,4.874513847037557e-05,8.036915313176676,7.98325029273248,2.8095868099319596,2.8189581054515673,2.8605328316484044,2.831986143140516,0.0,0.0,0.004443755947665592,0.0010939016141567348,0.006699708667017863,-0.003329920723688499,0.010029629390706406,0.02854668850788844,4.5102810375396984e-17,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,3,6.983050847457627,0.2,1.7639608821251732e-05,1.800542925055842e-05,2.7183786396034976e-06,2.7397481067376132e-06,42.10735889177461,43.19024701596016,2.8095868099319596,2.8189581054515673,14.98702896202532,15.321351151843933,0.0,0.0,-0.020526462780743264,-0.007830370130873813,-0.02539218529973897,-0.003329920723688499,-0.0220622645760505,-0.3343221898186126,-2.7755575615628914e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,1,6.983050847457627,0.2,7.725510017165487e-05,7.683829763519946e-05,1.0767514261899182e-05,1.0744892977964367e-05,51.47820661185016,51.13888804233252,2.8095868099319596,2.8189581054515673,18.322340648053093,18.141059969438817,0.0,0.0,0.005409752252579978,0.002103092603297545,0.006613319298565163,-0.003329920723688499,0.00994324002225376,0.1812806786142751,9.71445146547012e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,2,6.983050847457627,0.2,0.00013834105391360424,0.00013772766391956877,4.879849003138983e-05,4.874513847037557e-05,8.036915313176676,7.98325029273248,2.8095868099319596,2.8189581054515673,2.8605328316484044,2.831986143140516,0.0,0.0,0.004443755947665592,0.0010939016141567348,0.006699708667017863,-0.003329920723688499,0.010029629390706406,0.02854668850788844,4.5102810375396984e-17,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,3,6.983050847457627,0.2,1.7639608821251732e-05,1.800542925055842e-05,2.7183786396034976e-06,2.7397481067376132e-06,42.10735889177461,43.19024701596016,2.8095868099319596,2.8189581054515673,14.98702896202532,15.321351151843933,0.0,0.0,-0.020526462780743264,-0.007830370130873813,-0.02539218529973897,-0.003329920723688499,-0.0220622645760505,-0.3343221898186126,-2.7755575615628914e-17,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,6.983050847457627,0.6,7.683839748659844e-05,7.683839748659844e-05,1.0744892977964367e-05,1.0744892977964367e-05,51.13902095243045,51.13902095243045,2.8189485490163455,2.8189485490163455,18.141168617736955,18.141168617736955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,6.983050847457627,0.6,0.0001377276114045219,0.0001377276114045219,4.874513847037557e-05,4.874513847037557e-05,7.983244204766252,7.983244204766252,2.8189485490163455,2.8189485490163455,2.8319935841155934,2.8319935841155934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,6.983050847457627,0.6,1.8005411333927685e-05,1.8005411333927685e-05,2.7397481067376132e-06,2.7397481067376132e-06,43.19016106151705,43.19016106151705,2.8189485490163455,2.8189485490163455,15.321372600641466,15.321372600641466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,1,6.983050847457627,0.6,7.725520014933422e-05,7.683839748659844e-05,1.0767514261899182e-05,1.0744892977964367e-05,51.478339850301815,51.13902095243045,2.809577286152406,2.8189485490163455,18.322450179257807,18.141168617736955,0.0,0.0,0.005409746876181982,0.002103092603297545,0.006613308545769302,-0.003329920408188859,0.009943228953958027,0.1812815615208514,-1.3357370765021415e-16,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,2,6.983050847457627,0.6,0.00013834100043423224,0.0001377276114045219,4.879849003138983e-05,4.874513847037557e-05,8.036909099415995,7.983244204766252,2.809577286152406,2.8189485490163455,2.860540316519355,2.8319935841155934,0.0,0.0,0.00444375066765613,0.0010939016141567348,0.006699698106998536,-0.003329920408188859,0.01002961851518759,0.0285467324037616,1.942890293094024e-16,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,3,6.983050847457627,0.6,1.7639591174267673e-05,1.8005411333927685e-05,2.7183786396034976e-06,2.7397481067376132e-06,42.10727464188823,43.19016106151705,2.809577286152406,2.8189485490163455,14.987049777709554,15.321372600641466,0.0,0.0,-0.020526468130618748,-0.007830370130873813,-0.025392195999489817,-0.003329920408188859,-0.022062275591300824,-0.3343228229319113,1.3530843112619095e-16,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,1,6.983050847457627,0.6,7.725520014933422e-05,7.683839748659844e-05,1.0767514261899182e-05,1.0744892977964367e-05,51.478339850301815,51.13902095243045,2.809577286152406,2.8189485490163455,18.322450179257807,18.141168617736955,0.0,0.0,0.005409746876181982,0.002103092603297545,0.006613308545769302,-0.003329920408188859,0.009943228953958027,0.1812815615208514,-1.3357370765021415e-16,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,2,6.983050847457627,0.6,0.00013834100043423224,0.0001377276114045219,4.879849003138983e-05,4.874513847037557e-05,8.036909099415995,7.983244204766252,2.809577286152406,2.8189485490163455,2.860540316519355,2.8319935841155934,0.0,0.0,0.00444375066765613,0.0010939016141567348,0.006699698106998536,-0.003329920408188859,0.01002961851518759,0.0285467324037616,1.942890293094024e-16,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,3,6.983050847457627,0.6,1.7639591174267673e-05,1.8005411333927685e-05,2.7183786396034976e-06,2.7397481067376132e-06,42.10727464188823,43.19016106151705,2.809577286152406,2.8189485490163455,14.987049777709554,15.321372600641466,0.0,0.0,-0.020526468130618748,-0.007830370130873813,-0.025392195999489817,-0.003329920408188859,-0.022062275591300824,-0.3343228229319113,1.3530843112619095e-16,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,6.983050847457627,1.0,7.683849733896802e-05,7.683849733896802e-05,1.0744892977964367e-05,1.0744892977964367e-05,51.13915386399302,51.13915386399302,2.8189389927672557,2.8189389927672557,18.141277266093464,18.141277266093464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,6.983050847457627,1.0,0.0001377275588882544,0.0001377275588882544,4.874513847037557e-05,4.874513847037557e-05,7.983238116660838,7.983238116660838,2.8189389927672557,2.8189389927672557,2.8320010249047525,2.8320010249047525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,6.983050847457627,1.0,1.800539341735396e-05,1.800539341735396e-05,2.7397481067376132e-06,2.7397481067376132e-06,43.19007510743297,43.19007510743297,2.8189389927672557,2.8189389927672557,15.32139404870013,15.32139404870013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,1,6.983050847457627,1.0,7.725530012799954e-05,7.683849733896802e-05,1.0767514261899182e-05,1.0744892977964367e-05,51.47847309023987,51.13915386399302,2.809567762547188,2.8189389927672557,18.322559710597215,18.141277266093464,0.0,0.0,0.005409741499929054,0.002103092603297545,0.006613297793262947,-0.0033299200966657124,0.009943217889928534,0.18128244450375064,-1.249000902703301e-16,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,2,6.983050847457627,1.0,0.00013834094695424568,0.0001377275588882544,4.879849003138983e-05,4.874513847037557e-05,8.036902885586311,7.983238116660838,2.809567762547188,2.8189389927672557,2.8605478012389915,2.8320010249047525,0.0,0.0,0.004443745392062979,0.0010939016141567348,0.006699687555812162,-0.0033299200966657124,0.010029607652477854,0.028546776334239077,-2.0816681711721685e-17,0.0
hybrid_vs_uniform,hybrid_profile,uniform_profile,3,6.983050847457627,1.0,1.7639573527071367e-05,1.800539341735396e-05,2.7183786396034976e-06,2.7397481067376132e-06,42.10719039107284,43.19007510743297,2.809567762547188,2.8189389927672557,14.987070592274291,15.32139404870013,0.0,0.0,-0.020526473495703343,-0.007830370130873813,-0.025392206729658934,-0.0033299200966657124,-0.022062286632993342,-0.3343234564258388,-1.214306433183765e-16,0.0
hybrid_vs_runtime,hybrid_profile,runtime_mainline,1,6.983050847457627,1.0,7.725530012799954e-05,7.683849733896802e-05,1.0767514261899182e-05,1.0744892977964367e-05,51.47847309023987,51.13915386399302,2.809567762547188,2.8189389927672557,18.322559710597215,18.141277266093464,0.0,0.0,0.005409741499929054,0.002103092603297545,0.006613297793262947,-0.0033299200966657124,0.009943217889928534,0.18128244450375064,-1.249000902703301e-16,0.0
