D,eta,coeff_l1,coeff_l2,coeff_norm_gap_log,coeff_tilt_coherence,coeff_participation_access_parented,coeff_participation_access_parented_tilt,coeff_participation_access_parented_tilt_residual,shell_spread,shell_access_parented,tree_diag_compressibility_parented,hk_loop_local_prefactor_diag,parented_response_factor,eymh_parented_prefactor_diag,eymh_parented_prefactor_diag_tilt_recon,eymh_parented_prefactor_diag_tilt_residual,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
16.8,0.77,0.4915357510566308,0.3234922262552303,0.41835959208326384,0.8112493631058891,0.8112493631058892,0.8112493631058891,-1.1102230246251565e-16,0.1326858033760381,0.3422610674663284,0.7973268697535951,0.1940657427146949,0.22138503953218086,0.0429632521227347,0.04296325212273477,6.938893903907228e-17,3.588592229530422e-07,3.588524293616976e-07,6.793591344588911e-12
17.6,0.77,0.4410367983505291,0.2876304861315658,0.42745169286002205,0.8075697528076581,0.8075697528076582,0.8075697528076581,-1.1102230246251565e-16,0.1070237670782771,0.31092929648788725,0.8070547292918159,0.2011363173486186,0.20264909811623552,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,0.77,0.4179237790947546,0.2712877898789954,0.43211885655718146,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0942160330487811,0.2934342948281214,0.8370590634547069,0.1999781067668977,0.19789442331333512,0.0395745521139277,0.03957455211392778,8.326672684688674e-17,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,0.77,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1021732919162485,0.3044694702587371,1.0,0.1907155475682234,0.3044694702587371,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,0.77,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.110020904054865,0.3148270397844881,1.0,0.1978582751435992,0.3148270397844881,0.0622911350603241,0.0622911350603241,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,0.96,0.5372605251665131,0.3842984471074674,0.3350636694193056,0.8457496926643727,0.8457496926643727,0.8457496926643727,0.0,0.0771814943481594,0.26767767385469626,0.7375197064154032,0.2594822797956052,0.16696584021893324,0.0433246768679975,0.043324676867997534,3.469446951953614e-17,2.556130964866399,2.5561311003970992,1.3553070044025617e-07
4.8,0.96,0.5497473388494498,0.3964951386913414,0.32679500831904096,0.8492535394961742,0.8492535394961743,0.8492535394961742,-1.1102230246251565e-16,0.0711178604801251,0.25767406620130606,0.751155529573657,0.2385972532567175,0.1643758248130362,0.0392196203021978,0.03921962030219782,2.0816681711721685e-17,13.788365433465112,13.788368418315454,2.9848503420026873e-06
5.6,0.96,0.5468263693517318,0.3979735221773836,0.31774585266497246,0.8531047592321053,0.8531047592321052,0.8531047592321053,1.1102230246251565e-16,0.1092096338293002,0.31377884425076946,0.6963383829261025,0.2408620932557482,0.18640019331039026,0.0448967407440167,0.04489674074401671,6.938893903907228e-18,57.98345539720048,57.983384452015066,7.09451854135068e-05
6.4,0.96,0.5249814892840781,0.3726553905319276,0.34270889683877287,0.8425228896342122,0.8425228896342123,0.8425228896342122,-1.1102230246251565e-16,0.1316552460415761,0.3410845234930134,0.731583228512054,0.2348317398037009,0.21023618317166728,0.0493701286638921,0.04937012866389217,6.938893903907228e-17,59.8785471649641,59.8777666024365,0.0007805625275949524
7.2,0.96,0.5085809159669752,0.3470601066349199,0.382126346693576,0.8260804002391696,0.8260804002391697,0.8260804002391696,-1.1102230246251565e-16,0.1406987183843505,0.35120411348378744,0.849891813134599,0.2205935934157932,0.24657302195742026,0.0543924289529786,0.05439242895297862,2.0816681711721685e-17,3.5314931515723367,3.5313957085046703,9.744306766634736e-05
8.0,0.96,0.5340456108622648,0.360506328551625,0.39297173741326524,0.8216129416667318,0.8216129416667318,0.8216129416667318,0.0,0.1520636193182569,0.3633075560105363,0.8602919843621317,0.2258410747793691,0.25679560005182134,0.0579949943143163,0.05799499431431633,2.7755575615628914e-17,2.3246521425688287,2.3245432590616906,0.00010888350713811334
8.8,0.96,0.4659139786146119,0.3128373896455267,0.398317488195615,0.8194198049501549,0.8194198049501549,0.8194198049501549,0.0,0.115172233250979,0.32136821487248435,0.780678465556053,0.2223372469819722,0.20558033841226403,0.0457081664762049,0.04570816647620498,7.632783294297951e-17,1.583700032064814,1.5836905276694218,9.504395392267995e-06
9.6,0.96,0.4654103916929098,0.3110229149002349,0.40305298832213854,0.8174819187755571,0.8174819187755571,0.8174819187755571,0.0,0.1148568546515892,0.3209732984685203,0.7453861414369245,0.2103436369428326,0.19558177119191364,0.041139381072228,0.041139381072228046,4.85722573273506e-17,1.0000000022905529,1.0000000022905229,2.9976021664879227e-14
10.4,0.96,0.4844721659189021,0.3229405197065204,0.40559182384712983,0.8164448510826822,0.8164448510826823,0.8164448510826822,-1.1102230246251565e-16,0.1253376268973251,0.3337331239271595,0.7516331537279977,0.2165968878056446,0.20480101105639734,0.0443592616142651,0.04435926161426507,-2.7755575615628914e-17,0.4950631462619201,0.4950550000847162,8.14617720390487e-06
11.2,0.96,0.5036498102811295,0.3353439264583454,0.4067245543720537,0.815982576000944,0.8159825760009441,0.815982576000944,-1.1102230246251565e-16,0.1353663151635882,0.3452926237866013,0.760977667723072,0.2141961374641878,0.2144075617038185,0.0459252715600724,0.04592527156007244,4.163336342344337e-17,0.1519945766478733,0.1519899116929603,4.664954912997343e-06
12.0,0.96,0.5221458797888384,0.3475023405588132,0.4071756116338726,0.8157985693179002,0.8157985693179002,0.8157985693179002,0.0,0.1446435501863265,0.3554793714957137,0.7756542802194965,0.2033633873147403,0.22493940206090746,0.0457444387436584,0.04574443874365841,1.3877787807814457e-17,0.0381622992914469,0.0381608400270716,1.4592643752947554e-06
12.8,0.96,0.4340749234581026,0.2840874118309545,0.42393517495552135,0.8089909185776928,0.8089909185776928,0.8089909185776928,0.0,0.1006380909200492,0.3023840820031647,0.7646143152761692,0.2100711557195202,0.1870445233391078,0.0392926591888531,0.03929265918885314,4.163336342344337e-17,0.00236143286816,0.0023614730434476,4.0175287599735626e-08
13.6,0.96,0.4287114397942616,0.2799012259607951,0.42634728158820895,0.808015820525765,0.8080158205257651,0.808015820525765,-1.1102230246251565e-16,0.0980848135726996,0.2988704261474397,0.7877345429328516,0.2082773251008593,0.1902316159334364,0.0396209321162301,0.03962093211623015,4.85722573273506e-17,0.000177905462263,0.0001779090234197,3.5611567000121396e-09
14.4,0.96,0.4446123313224836,0.2908175904788945,0.42450650312868254,0.8087598519311779,0.8087598519311779,0.8087598519311779,0.0,0.1074074264709029,0.31143214686360643,0.7951086806701061,0.1981620938639441,0.20026705831750724,0.0396853396081698,0.03968533960816984,4.163336342344337e-17,4.387751369453855e-05,4.3878045919219215e-05,5.32224680661528e-10
15.2,0.96,0.4601641690336159,0.3015414531580154,0.4226758185557972,0.8095004829369552,0.8095004829369551,0.8095004829369552,1.1102230246251565e-16,0.1161901986479192,0.3226380950411735,0.7788828579946606,0.205104029139777,0.20342527078649617,0.0417233426671605,0.041723342667160525,2.7755575615628914e-17,1.211316088713945e-05,1.2113142623870204e-05,1.826326924537862e-11
16.0,0.96,0.4756946960596452,0.312298204546419,0.42081773847547643,0.8102528907525085,0.8102528907525086,0.8102528907525085,-1.1102230246251565e-16,0.1245991237260836,0.33285771202960807,0.7918348815196331,0.2036891577435576,0.2135570150415694,0.0434992485240455,0.04349924852404553,3.469446951953614e-17,1.7674748375252874e-06,1.767453555486724e-06,2.128203856341283e-11
16.8,0.96,0.4914648746662304,0.3233960810855746,0.41851264223677553,0.8111872845614223,0.8111872845614223,0.8111872845614223,0.0,0.1326858033760381,0.3422610674663284,0.7978697883847091,0.1940657427146949,0.22151883342164547,0.0429892169332644,0.04298921693326441,6.938893903907228e-18,3.5557796609861114e-07,3.555712759819993e-07,6.690116611841557e-12
17.6,0.96,0.4410367983505292,0.2876304861315658,0.42745169286002216,0.807569752807658,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.1070237670782771,0.31092929648788725,0.8070547292918159,0.2011363173486186,0.2026490981162355,0.0407600933091185,0.040760093309118485,-1.3877787807814457e-17,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,0.96,0.4179237790947546,0.2712877898789954,0.43211885655718146,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0942160330487811,0.2934342948281214,0.8370590634547069,0.1999781067668977,0.19789442331333512,0.0395745521139277,0.03957455211392778,8.326672684688674e-17,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,0.96,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1021732919162485,0.3044694702587371,1.0,0.1907155475682234,0.3044694702587371,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,0.96,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.110020904054865,0.3148270397844881,1.0,0.1978582751435992,0.3148270397844881,0.0622911350603241,0.0622911350603241,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.15,0.5380514218296297,0.3850149370108706,0.3346720042373057,0.8459153342365043,0.8459153342365043,0.8459153342365043,0.0,0.0771814943481594,0.26767767385469626,0.7373723392413372,0.2594822797956052,0.16696517203425293,0.0433245034859134,0.043324503485913365,-3.469446951953614e-17,2.59372098030372,2.5937211188708993,1.38567179508442e-07
4.8,1.15,0.5497836083569774,0.3965162197627721,0.3268078138735686,0.8492481019323281,0.8492481019323281,0.8492481019323281,0.0,0.0711178604801251,0.25767406620130606,0.751163037219033,0.2385972532567175,0.16437641524673058,0.0392197611780555,0.03921976117805553,2.7755575615628914e-17,13.800651076532375,13.80065406631957,2.9897871947071053e-06
5.6,1.15,0.5468277902087512,0.3979730765235719,0.3177495708395254,0.8531031732373761,0.8531031732373762,0.8531031732373761,-1.1102230246251565e-16,0.1092096338293002,0.31377884425076946,0.696339575671587,0.2408620932557482,0.18640016605742762,0.044896734179811,0.04489673417981109,9.020562075079397e-17,57.98645233428199,57.98638138349972,7.095078227337126e-05
6.4,1.15,0.5249815567765913,0.3726552849600859,0.3427093086966672,0.8425227161343785,0.8425227161343786,0.8425227161343785,-1.1102230246251565e-16,0.1316552460415761,0.3410845234930134,0.7315833605376693,0.2348317398037009,0.21023617781834958,0.0493701274067632,0.049370127406763255,5.551115123125783e-17,59.87869953976779,59.87791897388065,0.000780565887140483
7.2,1.15,0.5085809238493166,0.3470601010143223,0.3821263783871553,0.8260803871484473,0.8260803871484473,0.8260803871484473,0.0,0.1406987183843505,0.35120411348378744,0.8498918225214399,0.2205935934157932,0.24657302077336632,0.0543924286917839,0.054392428691783894,-6.938893903907228e-18,3.53149345807829,3.531396014994217,9.744308407322322e-05
8.0,1.15,0.5340456115679116,0.3605063281259025,0.3929717399154901,0.8216129406388016,0.8216129406388017,0.8216129406388016,-1.1102230246251565e-16,0.1520636193182569,0.3633075560105363,0.8602919847609095,0.2258410747793691,0.25679559984957556,0.0579949942686409,0.057994994268640944,4.163336342344337e-17,2.3246521394301185,2.3245432559226185,0.00010888350750004605
8.8,1.15,0.4659139785999588,0.3128373895519315,0.3983174884633464,0.8194198048404627,0.8194198048404627,0.8194198048404627,0.0,0.115172233250979,0.32136821487248435,0.7806784657444515,0.2223372469819722,0.20558033843435594,0.0457081664811168,0.04570816648111683,2.7755575615628914e-17,1.5837000293677872,1.5836905249725015,9.504395285686584e-06
9.6,1.15,0.4654103916376015,0.3110229148210471,0.40305298845790527,0.8174819187200636,0.8174819187200636,0.8174819187200636,0.0,0.1148568546515892,0.3209732984685203,0.7453861414204513,0.2103436369428326,0.1955817711743145,0.0411393810685261,0.041139381068526173,7.632783294297951e-17,1.0000000023406015,1.0000000023405509,5.062616992290714e-14
10.4,1.15,0.4844721658897742,0.3229405194508326,0.4055918245787558,0.8164448507840161,0.8164448507840161,0.8164448507840161,0.0,0.1253376268973251,0.3337331239271595,0.751633154155466,0.2165968878056446,0.2048010110979528,0.0443592616232658,0.04435926162326586,6.245004513516506e-17,0.4950631430585394,0.4950549968814784,8.146177060963655e-06
11.2,1.15,0.5036498114394391,0.3353439274195839,0.40672455380545885,0.8159825762321098,0.8159825762321099,0.8159825762321098,-1.1102230246251565e-16,0.1353663151635882,0.3452926237866013,0.7609776653739716,0.2141961374641878,0.2144075611026941,0.0459252714313139,0.04592527143131391,1.3877787807814457e-17,0.1519945830705958,0.1519899181153256,4.664955270183846e-06
12.0,1.15,0.5221458624448468,0.3475023248995926,0.4071756234793203,0.8157985644861505,0.8157985644861507,0.8157985644861505,-2.220446049250313e-16,0.1446435501863265,0.3554793714957137,0.7756543089262625,0.2033633873147403,0.22493940905360302,0.0457444401657166,0.045744440165716674,7.632783294297951e-17,0.0381622786261298,0.0381608193630392,1.4592630906001824e-06
12.8,1.15,0.4340745255628638,0.2840868233849967,0.4239363296614568,0.80899045150452,0.8089904515045199,0.80899045150452,1.1102230246251565e-16,0.1006380909200492,0.3023840820031647,0.7646153594825785,0.2100711557195202,0.18704467078829315,0.0392926901636739,0.03929269016367392,2.0816681711721685e-17,0.002361397209312,0.0023614373844012,4.017508920027904e-08
13.6,1.15,0.42871233344882,0.2799023406411726,0.42634538370074077,0.8080165872876788,0.8080165872876789,0.8080165872876788,-1.1102230246251565e-16,0.0980848135726996,0.2988704261474397,0.787733412191683,0.2082773251008593,0.19023152338737975,0.039620912840985,0.03962091284098501,1.3877787807814457e-17,0.0001779074434574,0.0001779110046316,3.5611742000109855e-09
14.4,1.15,0.4446077459097098,0.2908114864547793,0.42451717919751275,0.8087555347547773,0.8087555347547773,0.8087555347547773,0.0,0.1074074264709029,0.31143214686360643,0.795111281489231,0.1981620938639441,0.20026664436265446,0.0396852575780094,0.03968525757800945,4.85722573273506e-17,4.387733824843774e-05,4.387787048325145e-05,5.322348137098997e-10
15.2,1.15,0.4601576251820758,0.3015150870733361,0.4227490392672166,0.8094708473788151,0.8094708473788151,0.8094708473788151,0.0,0.1161901986479192,0.3226380950411735,0.7788995946720186,0.205104029139777,0.20342219450458926,0.0417227117093466,0.041722711709346647,4.85722573273506e-17,1.2111396378236896e-05,1.2111378177263922e-05,1.8200972973992833e-11
16.0,1.15,0.4757545680736621,0.3123675064253823,0.42072170813356613,0.8102917961175913,0.8102917961175913,0.8102917961175913,0.0,0.1245991237260836,0.33285771202960807,0.7918034130849412,0.2036891577435576,0.21355878185386087,0.043499608404553,0.043499608404553074,7.632783294297951e-17,1.768339918434975e-06,1.768318612374339e-06,2.1306060635907945e-11
16.8,1.15,0.4897804336620548,0.3214593528976459,0.4210860899845931,0.8101441817527278,0.8101441817527278,0.8101441817527278,0.0,0.1326858033760381,0.3422610674663284,0.7990367204374352,0.1940657427146949,0.22155755101893623,0.0429967306925387,0.042996730692538766,6.938893903907228e-17,3.488442523712286e-07,3.488377884762437e-07,6.463894984904034e-12
17.6,1.15,0.4410367983505292,0.2876304861315658,0.42745169286002216,0.807569752807658,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.1070237670782771,0.31092929648788725,0.8070547292918159,0.2011363173486186,0.2026490981162355,0.0407600933091185,0.040760093309118485,-1.3877787807814457e-17,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.15,0.4179237790947546,0.2712877898789954,0.43211885655718146,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0942160330487811,0.2934342948281214,0.8370590634547069,0.1999781067668977,0.19789442331333512,0.0395745521139277,0.03957455211392778,8.326672684688674e-17,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.15,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1021732919162485,0.3044694702587371,1.0,0.1907155475682234,0.3044694702587371,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.15,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.110020904054865,0.3148270397844881,1.0,0.1978582751435992,0.3148270397844881,0.0622911350603241,0.0622911350603241,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.34,0.5388313145702636,0.3857203463759128,0.3342899463057417,0.8460769440035245,0.8460769440035245,0.8460769440035245,0.0,0.0771814943481594,0.26767767385469626,0.7372297040638986,0.2594822797956052,0.1669647668336722,0.0433243983435429,0.04332439834354291,6.938893903907228e-18,2.631552103015893,2.631552244673955,1.4165806216936971e-07
4.8,1.34,0.5498198315781759,0.3965372461718981,0.3268206715671422,0.8492426422639465,0.8492426422639465,0.8492426422639465,0.0,0.0711178604801251,0.25767406620130606,0.7511705590291359,0.2385972532567175,0.16437700448053152,0.0392199017676219,0.03921990176762197,6.938893903907228e-17,13.812938838882449,13.81294183361318,2.99473073184231e-06
5.6,1.34,0.5468292108264858,0.3979726306474925,0.3177532891294948,0.8531015871963645,0.8531015871963644,0.8531015871963645,1.1102230246251565e-16,0.1092096338293002,0.31377884425076946,0.6963407684577905,0.2408620932557482,0.18640013880406517,0.0448967276155091,0.04489672761550917,6.938893903907228e-17,57.98944920872863,57.989378252349695,7.095637893428375e-05
6.4,1.34,0.5249816242679175,0.372655179387932,0.34270972055320176,0.8425225426351532,0.8425225426351532,0.8425225426351532,0.0,0.1316552460415761,0.3410845234930134,0.7315834925633186,0.2348317398037009,0.21023617246517792,0.0493701261496686,0.049370126149668646,4.85722573273506e-17,59.87885191356253,59.878071344315885,0.0007805692466433811
7.2,1.34,0.5085809317316451,0.3470600953934085,0.38212641008162,0.8260803740573597,0.8260803740573597,0.8260803740573597,0.0,0.1406987183843505,0.35120411348378744,0.8498918319085992,0.2205935934157932,0.24657301958929562,0.0543924284305855,0.054392428430585484,-1.3877787807814457e-17,3.531493764556257,3.531396321455779,9.744310047832272e-05
8.0,1.34,0.5340456122814372,0.3605063277093812,0.3929717424069448,0.8216129396152959,0.821612939615296,0.8216129396152959,-1.1102230246251565e-16,0.1520636193182569,0.3633075560105363,0.8602919851545247,0.2258410747793691,0.2567955996471717,0.0579949942229298,0.057994994222929835,3.469446951953614e-17,2.324652136700264,2.324543253192366,0.00010888350789794998
8.8,1.34,0.4659139785801463,0.3128373894465296,0.39831748875774486,0.8194198047198448,0.8194198047198448,0.8194198047198448,0.0,0.115172233250979,0.32136821487248435,0.7806784659482832,0.2223372469819722,0.2055803384577708,0.0457081664863228,0.04570816648632281,6.938893903907228e-18,1.5837000263683558,1.5836905219731847,9.504395171111568e-06
9.6,1.34,0.4654103915533039,0.3110229146979194,0.4030529886726599,0.8174819186322846,0.8174819186322847,0.8174819186322846,-1.1102230246251565e-16,0.1148568546515892,0.3209732984685203,0.7453861415612243,0.2103436369428326,0.19558177119025089,0.0411393810718783,0.041139381071878284,-1.3877787807814457e-17,1.0000000001069416,1.0000000001069425,8.881784197001252e-16
10.4,1.34,0.4844721658407972,0.3229405192489161,0.40559182510290587,0.8164448505700462,0.8164448505700462,0.8164448505700462,0.0,0.1253376268973251,0.3337331239271595,0.751633154461712,0.2165968878056446,0.2048010111277238,0.0443592616297141,0.04435926162971417,6.938893903907228e-17,0.4950631407072167,0.495054994530259,8.146176957712914e-06
11.2,1.34,0.5036498148648577,0.3353439334773654,0.4067245425422661,0.8159825808273944,0.8159825808273944,0.8159825808273944,0.0,0.1353663151635882,0.3452926237866013,0.7609776616977001,0.2141961374641878,0.2144075612743513,0.0459252714680822,0.04592527146808222,2.0816681711721685e-17,0.1519945933840364,0.1519899284281823,4.664955854105646e-06
12.0,1.34,0.5221458960718355,0.347502362433256,0.40717557987102715,0.8157985822739422,0.8157985822739423,0.8157985822739422,-1.1102230246251565e-16,0.1446435501863265,0.3554793714957137,0.7756542762029849,0.2033633873147403,0.2249394044684786,0.0457444392332702,0.045744439233270234,3.469446951953614e-17,0.0381623025790235,0.0381608433144709,1.4592645525973724e-06
12.8,1.34,0.4340746086355084,0.2840868937669081,0.42393627329233835,0.8089904743055596,0.8089904743055596,0.8089904743055596,0.0,0.1006380909200492,0.3023840820031647,0.7646152008811201,0.2100711557195202,0.18704463726204953,0.0392926831207772,0.039292683120777175,-2.7755575615628914e-17,0.0023614037282157,0.0023614439033561,4.017514039977507e-08
13.6,1.34,0.4287133888843304,0.2799036785063636,0.42634306582551323,0.808017523729037,0.808017523729037,0.808017523729037,0.0,0.0980848135726996,0.2988704261474397,0.7877302773088651,0.2082773251008593,0.1902309868031558,0.0396208010826581,0.03962080108265816,6.245004513516506e-17,0.0001779149917968,0.0001779185530531,3.5612563000007695e-09
14.4,1.34,0.4446108793449305,0.2908155866940934,0.4245101276086423,0.8087583862655682,0.8087583862655682,0.8087583862655682,0.0,0.1074074264709029,0.31143214686360643,0.7951059697510154,0.1981620938639441,0.20026601257756488,0.0396851323821532,0.03968513238215322,1.3877787807814457e-17,4.388010626682965e-05,4.388063850407364e-05,5.322372439897269e-10
15.2,1.34,0.4601604749284071,0.3015248919256597,0.4227227141427251,0.8094815021593519,0.8094815021593518,0.8094815021593519,1.1102230246251565e-16,0.1161901986479192,0.3226380950411735,0.7788893091693274,0.205104029139777,0.2034221858191951,0.0417227099279373,0.041722709927937314,1.3877787807814457e-17,1.2112911687898617e-05,1.211289345454328e-05,1.8233355336639764e-11
16.0,1.34,0.4757973517398619,0.3124170346996387,0.42065308697616405,0.8103195981749823,0.8103195981749823,0.8103195981749823,0.0,0.1245991237260836,0.33285771202960807,0.7917809331843314,0.2036891577435576,0.21356004600081907,0.0434998658975822,0.04349986589758226,5.551115123125783e-17,1.7689582222445797e-06,1.7689368990383245e-06,2.1323206255226927e-11
16.8,1.34,0.4913732508925202,0.3232848578384835,0.4186701767386273,0.8111233920853818,0.8111233920853816,0.8111233920853818,1.1102230246251565e-16,0.1326858033760381,0.3422610674663284,0.7985715271105025,0.1940657427146949,0.2216961995479152,0.0430236376222913,0.04302363762229138,8.326672684688674e-17,3.513585354118934e-07,3.5135197475834113e-07,6.560653552278571e-12
17.6,1.34,0.4410367983505291,0.2876304861315658,0.42745169286002205,0.8075697528076581,0.8075697528076582,0.8075697528076581,-1.1102230246251565e-16,0.1070237670782771,0.31092929648788725,0.8070547292918159,0.2011363173486186,0.20264909811623552,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.34,0.4179237790947546,0.2712877898789954,0.43211885655718146,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0942160330487811,0.2934342948281214,0.8370590634547069,0.1999781067668977,0.19789442331333512,0.0395745521139277,0.03957455211392778,8.326672684688674e-17,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.34,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1021732919162485,0.3044694702587371,1.0,0.1907155475682234,0.3044694702587371,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.34,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.110020904054865,0.3148270397844881,1.0,0.1978582751435992,0.3148270397844881,0.0622911350603241,0.0622911350603241,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.53,0.539600367380543,0.3864147491823633,0.3339175328003451,0.8462345039127046,0.8462345039127047,0.8462345039127046,-1.1102230246251565e-16,0.0771814943481594,0.26767767385469626,0.7370917608723383,0.2594822797956052,0.16696461306808985,0.043324358444099,0.04332435844409904,4.163336342344337e-17,2.6696190801249746,2.6696192249287676,1.4480379295633838e-07
4.8,1.53,0.5498560085537688,0.3965582179672932,0.32683358134631924,0.8492371605141489,0.849237160514149,0.8492371605141489,-1.1102230246251565e-16,0.0711178604801251,0.25767406620130606,0.7511780949881144,0.2385972532567175,0.16437759251525708,0.0392200420710923,0.0392200420710923,0.0,13.825228706848948,13.825231706529934,2.9996809853827244e-06
5.6,1.53,0.5468306312049689,0.3979721845492114,0.3177570075347809,0.8531000011091132,0.8531000011091132,0.8531000011091132,0.0,0.1092096338293002,0.31377884425076946,0.6963419612846935,0.2408620932557482,0.18640011155030692,0.0448967210511118,0.04489672105111189,9.020562075079397e-17,57.992446020531816,57.99237505855652,7.096197529676829e-05
6.4,1.53,0.524981691757917,0.3726550738153081,0.3427101324085343,0.8425223691364702,0.8425223691364702,0.8425223691364702,0.0,0.1316552460415761,0.3410845234930134,0.7315836245890126,0.2348317398037009,0.21023616711213872,0.0493701248926051,0.04937012489260514,3.469446951953614e-17,59.8790042860856,59.87822371347947,0.0007805726061320684
7.2,1.53,0.508580939613542,0.3470600897724526,0.3821264417753575,0.8260803609665724,0.8260803609665724,0.8260803609665724,0.0,0.1406987183843505,0.35120411348378744,0.8498918412955827,0.2205935934157932,0.24657301840526347,0.0543924281693956,0.05439242816939558,-2.0816681711721685e-17,3.5314940709997975,3.531396627882916,9.744311688164586e-05
8.0,1.53,0.5340456129865254,0.3605063272826946,0.3929717449107978,0.8216129385866969,0.8216129385866969,0.8216129385866969,0.0,0.1520636193182569,0.3633075560105363,0.8602919855538925,0.2258410747793691,0.25679559944489305,0.057994994177247,0.05799499417724701,6.938893903907228e-18,2.3246521335216923,2.3245432500134355,0.00010888350825677406
8.8,1.53,0.4659139785675425,0.3128373893503944,0.39831748903799397,0.819419804605024,0.819419804605024,0.819419804605024,0.0,0.115172233250979,0.32136821487248435,0.7806784661493319,0.2223372469819722,0.2055803384819072,0.0457081664916892,0.04570816649168924,4.163336342344337e-17,1.5837000235755976,1.58369051918054,9.504395057646775e-06
9.6,1.53,0.4654103915254441,0.311022914629097,0.40305298883407686,0.8174819185663069,0.817481918566307,0.8174819185663069,-1.1102230246251565e-16,0.1148568546515892,0.3209732984685203,0.745386141667034,0.2103436369428326,0.19558177120222914,0.0411393810743978,0.04113938107439784,3.469446951953614e-17,0.9999999985709612,0.9999999985710004,3.9190872769268026e-14
10.4,1.53,0.4844721655481628,0.3229405189266227,0.4055918254968747,0.8164448504092193,0.8164448504092193,0.8164448504092193,0.0,0.1253376268973251,0.3337331239271595,0.7516331546918968,0.2165968878056446,0.20480101115010074,0.0443592616345609,0.04435926163456094,4.163336342344337e-17,0.4950631384269214,0.4950549922500498,8.146176871615118e-06
11.2,1.53,0.5036498122243913,0.3353439281233069,0.4067245532654755,0.8159825764524183,0.8159825764524183,0.8159825764524183,0.0,0.1353663151635882,0.3452926237866013,0.7609776690688647,0.2141961374641878,0.2144075622016287,0.0459252716667014,0.04592527166670146,6.245004513516506e-17,0.1519945744396834,0.1519899094849276,4.664954755789763e-06
12.0,1.53,0.5221458532405683,0.3475023093377522,0.40717565063350414,0.8157985534099785,0.8157985534099785,0.8157985534099785,0.0,0.1446435501863265,0.3554793714957137,0.7756543113313621,0.2033633873147403,0.22493940669705784,0.0457444396864816,0.04574443968648166,6.245004513516506e-17,0.0381622771769213,0.0381608179139123,1.4592630089987901e-06
12.8,1.53,0.4340747036053441,0.2840870812344012,0.4239358321845243,0.8089906527315891,0.8089906527315891,0.8089906527315891,0.0,0.1006380909200492,0.3023840820031647,0.7646149429205701,0.2100711557195202,0.18704461541164896,0.0392926785306383,0.039292678530638274,-2.7755575615628914e-17,0.0023614113794512,0.0023614515546179,4.017516669991769e-08
13.6,1.53,0.4287134432423762,0.2799039667385464,0.4263421628645823,0.8080178885332471,0.8080178885332471,0.8080178885332471,0.0,0.0980848135726996,0.2988704261474397,0.7877299571664073,0.2082773251008593,0.1902309953766989,0.0396208028683327,0.039620802868332784,8.326672684688674e-17,0.0001779149860174,0.0001779185472681,3.5612507000152335e-09
