D,eta,parent_blockdet_k11,parent_blockdet_k_bg,parent_blockdet_k22,parent_blockdet_c_parent,parent_blockdet_det_ratio,parent_blockdet_schur_norm,parent_blockdet_action,parent_blockdet_action_residual,parent_blockdet_coeff_share,parent_blockdet_tree_share,eymh_parented_prefactor_diag
9.6,1.34,1.4963861810803656,1.1066533286499558,1.9918148536352194,0.6628589209075394,2.693277239663117,1.7998543916775658,0.9907587567902587,0.0,0.4068124413842403,0.5931875586157598,0.0411393810718783
10.4,1.34,1.5001900875355185,1.191089660939199,2.108300917542277,0.677332989547133,2.6554274138732663,1.7700606316067238,0.9766056262469913,-3.3306690738754696e-16,0.41530768838754195,0.5846923116124577,0.0443592616297141
11.2,1.34,1.501890341782051,1.263616892757297,2.182084711381252,0.6789478090435167,2.5935487027421678,1.7268562361648998,0.9530270934038367,0.0,0.4267712275519959,0.573228772448004,0.0459252714680822
12.0,1.34,1.5025679031811556,1.324701506182844,2.2018191665578364,0.6639361290198184,2.49745530811093,1.6621247551098706,0.9152723367301822,1.1102230246251565e-16,0.44486822504181134,0.5551317749581887,0.0457444392332702
12.8,1.34,1.5279642185523155,1.114287005200122,1.9059487142312475,0.646505263371002,2.6135290317041022,1.7104648132273121,0.960701427471148,4.440892098500626e-16,0.4412778634130533,0.5587221365869471,0.0392926831207772
13.6,1.34,1.5316461404582207,1.1152775579450587,1.7973302611159616,0.6021716426650353,2.4683308096320915,1.6115542255038386,0.9035421366198366,-1.1102230246251565e-16,0.4718574248462483,0.5281425751537515,0.0396208010826581
14.4,1.34,1.5288412990484348,1.195999582362392,1.891825171302733,0.6066146292056862,2.41831225956952,1.5817941738457093,0.8830698834617144,2.220446049250313e-16,0.48072087561691496,0.5192791243830853,0.0396851323821532
15.2,1.34,1.5261110682757784,1.2635129579283289,2.082707180981521,0.6564961140904501,2.515559861043892,1.6483465150973622,0.9224953875430149,-2.220446049250313e-16,0.4582382956608701,0.5417617043391296,0.0417227099279373
16.0,1.34,1.5229558535349996,1.3217878591111365,2.1083935541703474,0.6413735671628363,2.4292781044595837,1.5951073688845803,0.8875941368624548,-4.440892098500626e-16,0.47392504018010423,0.5260749598198953,0.0434998658975822
16.8,1.34,1.5199389608838885,1.3729068193667717,2.1528482546753227,0.6368060453737987,2.3834086137478323,1.5680949532090493,0.8685316537268751,-3.3306690738754696e-16,0.48204365948219685,0.5179563405178027,0.0430236376222913
17.6,1.34,1.5333451063625898,1.2679119024066776,1.946628624197221,0.6016562491767584,2.354148950847825,1.5353027450111023,0.8561792824725556,2.220446049250313e-16,0.4992548892628968,0.5007451107371035,0.0407600933091185
18.4,1.34,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,1.34,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.34,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.53,1.3964279793209595,1.052928468881864,1.938008844684386,0.5923433336469899,2.57025035875671,1.8405892726430078,0.9440033100211538,1.1102230246251565e-16,0.35372495970682827,0.6462750402931718,0.043324358444099
4.8,1.53,1.3865707067483322,1.3330127461264274,2.3623730091861876,0.6308094200229263,2.4572887412134374,1.7722058667863123,0.8990586044257541,0.0,0.36352867292235536,0.6364713270776446,0.0392200420710923
5.6,1.53,1.3740423387236762,1.0489632309804584,2.163291941593744,0.6456052331144256,2.8337072558694154,2.062314366893233,1.0415858387803294,2.220446049250313e-16,0.30507039910111144,0.6949296008988888,0.0448967210511118
6.4,1.53,1.4087603487671916,1.2368422574530327,2.31092772505075,0.6626036147962181,2.6321411063543745,1.8684094201386099,0.967797623862776,-1.1102230246251565e-16,0.3541134261527461,0.6458865738472537,0.0493701248926051
7.2,1.53,1.4653973608633286,1.5397550802947837,2.1316913619608076,0.5248672053830563,2.0287479067089556,1.3844353489989452,0.7074188080329242,-1.1102230246251565e-16,0.5401700342657171,0.45982996573428275,0.0543924281693956
8.0,1.53,1.4813765323118677,1.5891268740470006,2.1471719155181637,0.5182950770914392,2.001583472304712,1.3511645612348118,0.6939386034545678,0.0,0.5662918058665484,0.4337081941334516,0.057994994177247
8.8,1.53,1.4893167966112077,1.1526414316992488,1.8912538534550243,0.6011783962774964,2.443670731542102,1.640799819825058,0.8935013070048177,0.0,0.44579396349539563,0.5542060365046044,0.0457081664916892
9.6,1.53,1.4963861813219077,1.1066533286499558,1.9918148530697317,0.6628589208570789,2.6932772393332205,1.7998543911665768,0.9907587566677698,0.0,0.40681244159745766,0.5931875584025426,0.0411393810743978
10.4,1.53,1.5001900881265466,1.191089660939199,2.1083009162509585,0.6773329894705037,2.6554274132929923,1.7700606305225748,0.9766056260284676,-1.1102230246251565e-16,0.4153076888838769,0.584692311116123,0.0443592616345609
11.2,1.53,1.5018903578871359,1.263616892757297,2.1820846691079865,0.6789478043122678,2.593548680308825,1.726856202710721,0.9530270847541658,-2.220446049250313e-16,0.42677124267710653,0.5732287573228935,0.0459252716667014
12.0,1.53,1.502568009506586,1.324701506182844,2.2018189671227755,0.6639361237709936,2.4974552586240293,1.6621246045589277,0.9152723169152525,-1.1102230246251565e-16,0.4448683119858913,0.5551316880141087,0.0457444396864816
12.8,1.53,1.5279635445555078,1.114287005200122,1.9059500002632979,0.6465053758221844,2.6135296423248287,1.7104659673573024,0.9607016611095149,-3.3306690738754696e-16,0.4412772969445274,0.5587227030554724,0.0392926785306383
13.6,1.53,1.5316447574422203,1.1152775579450587,1.7973317220273797,0.6021715043291254,2.4683305871411134,1.6115555354122177,0.9035420464815994,0.0,0.4718564725623588,0.5281435274376413,0.0396208028683327
14.4,1.53,1.5288331952029928,1.195999582362392,1.8918441704604858,0.6066182629039661,2.41832372736973,1.5818100594346618,0.8830746255180697,1.1102230246251565e-16,0.48071229167099466,0.5192877083290055,0.0396850382876976
15.2,1.53,1.5260808707569395,1.2635129579283289,2.082748521035269,0.6564938372858887,2.515560015910438,1.6483792334430578,0.922495449106464,-3.3306690738754696e-16,0.4582168151843612,0.5417831848156384,0.0417227086436403
16.0,1.53,1.5235368559178604,1.3217878591111365,2.1063467193665684,0.640894280658385,2.4278456154489607,1.5935588338532816,0.887004286105191,1.1102230246251565e-16,0.47467021000516346,0.5253297899948367,0.043512697004019
16.8,1.53,1.519993092774863,1.3729068193667717,2.151799874548597,0.6364110375416657,2.3823327994366323,1.5673313324651381,0.8680801754630745,-2.220446049250313e-16,0.48233539073443177,0.5176646092655681,0.0430333508371845
17.6,1.53,1.53334510636259,1.2679119024066776,1.946628624197221,0.6016562491767586,2.3541489508478253,1.5353027450111023,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,1.53,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,1.53,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.53,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.72,1.3959215342025744,1.052928468881864,1.9387099525418028,0.5921992603667076,2.570247696123023,1.841255137303464,0.9440022740772983,3.3306690738754696e-16,0.3533410928434726,0.646658907156528,0.0433243808849063
4.8,1.72,1.3865886793325957,1.3330127461264274,2.3623255214738332,0.6308095326179863,2.457271196012571,1.7721702424365133,0.8990514643354549,1.1102230246251565e-16,0.36354597720294196,0.6364540227970581,0.0392201820886632
5.6,1.72,1.374047448137924,1.0489632309804584,2.1632845299644323,0.6456074955347808,2.8337080845203158,2.0623073012220132,1.041586131206718,-2.220446049250313e-16,0.3050738835080755,0.6949261164919243,0.0448967144866193
6.4,1.72,1.4087609289708392,1.2368422574530327,2.3109268909648306,0.6626038277791533,2.6321412403900926,1.8684087457713539,0.9677976747854695,0.0,0.35411383307824373,0.6458861669217564,0.0493701236355753
7.2,1.72,1.465397407307059,1.5397550802947837,2.131691314872692,0.5248672106958688,2.0287479261931556,1.384435318417383,0.707418817636976,-3.3306690738754696e-16,0.5401700717340263,0.45982992826597335,0.0543924279082017
8.0,1.72,1.4813765359980253,1.5891268740470006,2.147171913553371,0.5182950781634509,2.0015834754537467,1.3511645599984141,0.6939386050278397,2.220446049250313e-16,0.5662918081684837,0.4337081918315166,0.057994994131626
8.8,1.72,1.4893167969426744,1.1526414316992488,1.891253852639507,0.6011783961492309,2.4436707310322503,1.6407998191175377,0.8935013067961759,-4.440892098500626e-16,0.44579396384858366,0.5542060361514161,0.0457081664964575
9.6,1.72,1.496386181074131,1.1066533286499558,1.991814853603547,0.6628589208915177,2.693277239609069,1.7998543916489456,0.990758756770191,-1.1102230246251565e-16,0.40681244138827494,0.593187558611725,0.041139381072291
10.4,1.72,1.500190088586999,1.191089660939199,2.1083009152449312,0.6773329894108042,2.6554274128409188,1.7700606296779473,0.9766056258582224,1.1102230246251565e-16,0.4153076892705566,0.5846923107294435,0.0443592616383369
11.2,1.72,1.501890369084992,1.263616892757297,2.1820846417104485,0.6789478017600168,2.5935486670821675,1.726856181028882,0.9530270796543356,-2.220446049250313e-16,0.42677125278416683,0.5732287472158332,0.045925271783807
12.0,1.72,1.5025680202827212,1.324701506182844,2.2018188504469065,0.6639360867300615,2.4974551441934727,1.6621245164818261,0.9152722710963899,2.220446049250313e-16,0.444868342091875,0.5551316579081254,0.0457444407344607
12.8,1.72,1.5279635614188316,1.114287005200122,1.9059503868584344,0.6465055440019044,2.6135302012866863,1.7104663143012537,0.9607018749818923,-1.1102230246251565e-16,0.44127721019487415,0.5587227898051257,0.0392926743288292
13.6,1.72,1.5316468664717386,1.1152775579450587,1.7973278470164638,0.6021709881428663,2.4683286642810542,1.6115520609310106,0.9035412674689265,1.1102230246251565e-16,0.4718584033558958,0.5281415966441045,0.0396208183008895
14.4,1.72,1.5288443902802886,1.195999582362392,1.8918323725709654,0.6066195411251479,2.418326354631943,1.5818001949750964,0.8830757119155426,1.1102230246251565e-16,0.4807199924341658,0.5192800075658344,0.0396850167308408
15.2,1.72,1.5260573446774506,1.2635129579283289,2.082780725853605,0.6564920613187889,2.5155601326423582,1.648404721759686,0.9224954955104124,0.0,0.45820008080140606,0.5417999191985939,0.0417227076755912
16.0,1.72,1.5234028138377635,1.3217878591111365,2.106654848635472,0.6409380553574672,2.4279871403527604,1.5937919493769108,0.8870625767881519,-1.1102230246251565e-16,0.47453983185315857,0.5254601681468413,0.0435114288300868
16.8,1.72,1.5225456426281996,1.3729068193667717,2.1481198152774343,0.6364622322823791,2.3822523265653675,1.5646508451813326,0.8680463958708773,1.1102230246251565e-16,0.48428713129848405,0.5157128687015159,0.0430340776678436
17.6,1.72,1.5310126274091105,1.2679119024066776,1.9807130700960494,0.6152287549156129,2.391725100013027,1.5621850905700732,0.8720149047403131,-1.1102230246251565e-16,0.4884427572785744,0.5115572427214254,0.0404386368835171
18.4,1.72,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,1.72,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.72,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.91,1.395428810811924,1.052928468881864,1.9393871687737059,0.5920568465376573,2.570237970201026,1.8418983113194751,0.9439984900293976,3.3306690738754696e-16,0.3529685299506843,0.6470314700493162,0.0433244628557501
4.8,1.91,1.3866067242235531,1.3330127461264274,2.362277946404774,0.6308096760805995,2.457253686799482,1.7721345525534289,0.8990443388397024,2.220446049250313e-16,0.3635633336717962,0.6364366663282041,0.0392203218205325
5.6,1.91,1.3740525577295526,1.0489632309804584,2.1632771181203796,0.6456097579794218,2.833708913183534,2.062300235346076,1.041586423637368,-2.220446049250313e-16,0.30507736802249896,0.6949226319775008,0.0448967079220321
6.4,1.91,1.40876150917315,1.2368422574530327,2.3109260568789085,0.6626040407602054,2.6321413744225284,1.8684080714040954,0.9677977257069134,-1.1102230246251565e-16,0.35411424000299996,0.6458857599969998,0.0493701223785763
7.2,1.91,1.4653974537522605,1.5397550802947837,2.1316912677827227,0.5248672160086849,2.0287479456776256,1.384435287834617,0.7074188272411608,0.0,0.540170109203651,0.45982989079634884,0.0543924276470042
8.0,1.91,1.4813765396938257,1.5891268740470006,2.147171911577401,0.5182950792354633,2.0015834786053914,1.351164558754983,0.6939386066024154,-1.1102230246251565e-16,0.5662918104787348,0.433708189521265,0.0579949940859673
8.8,1.91,1.4893167973153887,1.1526414316992488,1.8912538517521706,0.601178396017076,2.4436707304972813,1.640799818347709,0.8935013065772557,2.220446049250313e-16,0.4457939642378972,0.5542060357621031,0.0457081665014607
9.6,1.91,1.4963861809989933,1.1066533286499558,1.9918148534590852,0.6628589207872588,2.693277239278495,1.7998543915184064,0.9907587566474505,1.1102230246251565e-16,0.40681244138799194,0.5931875586120082,0.0411393810748158
10.4,1.91,1.5001900867720606,1.191089660939199,2.1083009202336083,0.6773329900239479,2.6554274159116598,1.7700606338662777,0.9766056270146243,1.1102230246251565e-16,0.41530768754000313,0.5846923124599968,0.0443592616126883
11.2,1.91,1.5018903676240365,1.263616892757297,2.1820846533150218,0.6789478050609944,2.593548678352093,1.7268561902124988,0.9530270839997045,1.1102230246251565e-16,0.42677124981759545,0.5732287501824047,0.0459252716840258
12.0,1.91,1.5025680240978176,1.324701506182844,2.201818781496272,0.6639360631539237,2.497455072326062,1.6621244644318858,0.9152722423201326,2.220446049250313e-16,0.4448683588526767,0.5551316411473236,0.0457444413926376
12.8,1.91,1.5279637988087147,1.114287005200122,1.9059494432791584,0.6465053040636071,2.6135293134529136,1.7104654675003204,0.9607015352751144,-2.220446049250313e-16,0.44127752795061,0.5587224720493897,0.0392926810028237
13.6,1.91,1.531649555202351,1.1152775579450587,1.7973177707745107,0.6021680627373848,2.4683191592560254,1.6115430261917374,0.9035374166675858,0.0,0.47186235723992664,0.5281376427600732,0.0396208945869131
14.4,1.91,1.5288219061967472,1.195999582362392,1.8918686426755191,0.6066224550229963,2.4183371526401203,1.5818305211600623,0.883080176980421,1.1102230246251565e-16,0.4807009079366672,0.519299092063333,0.0396849281328525
15.2,1.91,1.5260384991127178,1.2635129579283289,2.082806522187528,0.6564906373099453,2.51556022367404,1.6484251381185064,0.9224955316978519,-4.440892098500626e-16,0.45818667602914753,0.541813323970852,0.0417227069206722
16.0,1.91,1.5232955340312875,1.3217878591111365,2.106901199929306,0.6409729362137939,2.4281000664174073,1.593978326708293,0.8871090858642285,1.1102230246251565e-16,0.4744355672717759,0.5255644327282241,0.0435104170036748
16.8,1.91,1.5196995369161035,1.3729068193667717,2.156636846175469,0.6382038326426169,2.3872268461312807,1.5708544933662567,0.870132376830056,2.220446049250313e-16,0.48097583009316597,0.5190241699068341,0.0429892169332644
17.6,1.91,1.5316218709711875,1.2679119024066776,1.976580783562143,0.6137946533645651,2.3876851002808293,1.5589259630817494,0.8703243192809738,3.3306690738754696e-16,0.48984868157025274,0.5101513184297476,0.0404728338204473
18.4,1.91,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,1.91,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.91,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.1,1.3949498233383726,1.052928468881864,1.9400406719825767,0.5919162169563704,2.5702215037695866,1.8425189643155564,0.9439920834303289,3.3306690738754696e-16,0.35260724272581445,0.647392757274186,0.0433246016372041
4.8,2.1,1.3866248413496276,1.3330127461264274,2.3622302840866816,0.6308098503734209,2.4572362135480423,1.7720987972178321,0.8990372279281759,0.0,0.3635807422738114,0.6364192577261888,0.0392204612668997
5.6,2.1,1.374057667498514,1.0489632309804584,2.1632697060616297,0.6456120204483139,2.8337097418590207,2.0622931692654634,1.041586716072262,4.440892098500626e-16,0.30508085264435175,0.6949191473556486,0.0448967013573506
6.4,2.1,1.4087620893735155,1.2368422574530327,2.3109252227935757,0.6626042537390638,2.6321415084512174,1.8684073970373136,0.9677977766269311,1.1102230246251565e-16,0.35411464692663325,0.6458853530733669,0.0493701211216125
7.2,2.1,1.4653975001957322,1.5397550802947837,2.131691220694989,0.5248672213215124,2.0287479651618257,1.384435257253303,0.7074188368452123,-4.440892098500626e-16,0.5401701466717058,0.45982985332829357,0.0543924273858104
8.0,2.1,1.4813765433868733,1.5891268740470006,2.147171909604469,0.5182950803074045,2.0015834817561484,1.3511645575134634,0.6939386081765475,-3.3306690738754696e-16,0.5662918127866702,0.43370818721332943,0.0579949940403214
8.8,2.1,1.4893167977386257,1.1526414316992488,1.891253850797647,0.6011783958886148,2.443670729958398,1.6407998175195906,0.8935013063567336,2.220446049250313e-16,0.4457939646659765,0.5542060353340237,0.0457081665065006
9.6,2.1,1.496386181365458,1.1066533286499558,1.9918148529386406,0.6628589208370724,2.693277239234347,1.7998543910481195,0.9907587566310587,3.3306690738754696e-16,0.40681244164190666,0.5931875583580936,0.041139381075153
10.4,2.1,1.5001900872717417,1.191089660939199,2.108300919049289,0.6773329899249777,2.655427415304463,1.7700606328719617,0.9766056267859616,0.0,0.4153076879783007,0.5846923120216994,0.04435926161776
11.2,2.1,1.5018903664274437,1.263616892757297,2.1820846628197192,0.6789478077646515,2.5935486875826967,1.7268561977343178,0.9530270875587677,-3.3306690738754696e-16,0.42677124738783184,0.5732287526121679,0.0459252716023004
12.0,2.1,1.5025679772754126,1.324701506182844,2.2018189180721475,0.6639360839164055,2.4974551494151918,1.6621245675312442,0.9152722731872058,2.220446049250313e-16,0.4448683098034773,0.5551316901965228,0.0457444406866391
12.8,2.1,1.5279637896172682,1.114287005200122,1.9059498103136323,0.6465054483040076,2.6135298010265378,1.7104657968898511,0.9607017218326465,1.1102230246251565e-16,0.44127743599789304,0.558722564002107,0.039292677337651
13.6,2.1,1.5316473021173076,1.1152775579450587,1.7973267347473008,0.6021707438577887,2.4683278388307945,1.6115510636284511,0.9035409330521976,-2.220446049250313e-16,0.47185889279339416,0.5281411072066057,0.0396208249258223
14.4,2.1,1.5288177564984131,1.195999582362392,1.891878550868686,0.6066243936077153,2.4183432539277807,1.5818388056054022,0.8830826999040576,-1.1102230246251565e-16,0.4806964609165761,0.5193035390834237,0.0396848780718625
15.2,2.1,1.5260230636538084,1.2635129579283289,2.0828276497897393,0.6564894700675062,2.5155602965927737,1.6484418594367,0.9224955606849269,4.440892098500626e-16,0.4581756970526398,0.5418243029473606,0.0417227063159626
16.0,2.1,1.5232077292402852,1.3217878591111365,2.10710265957636,0.6410013833761963,2.4281922664411555,1.5941307412169186,0.8871470572289817,1.1102230246251565e-16,0.4743502849462156,0.5256497150537843,0.0435095909365593
16.8,2.1,1.5197756429815825,1.3729068193667717,2.1555436269863444,0.6378052601707801,2.3861362296889115,1.57005821267648,0.86967541747288,2.220446049250313e-16,0.4812861353243985,0.5187138646756015,0.0429990402178998
17.6,2.1,1.53334510636259,1.2679119024066776,1.946628624197221,0.6016562491767586,2.3541489508478253,1.5353027450111023,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,2.1,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,2.1,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.1,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.29,1.3944845790465905,1.052928468881864,1.9406706441018138,0.5917774905262504,2.5701986091061104,1.8431172690797024,0.943983175729023,2.220446049250313e-16,0.35225719924190585,0.6477428007580943,0.0433247945989391
4.8,2.29,1.3866430306391628,1.3330127461264274,2.3621825346272196,0.6308100554590205,2.457218776231962,1.7720629765104905,0.8990301315904876,1.1102230246251565e-16,0.36359820295383244,0.6364017970461677,0.0392206004279653
5.6,2.29,1.3740627774447243,1.0489632309804584,2.163262293788268,0.6456142829414034,2.8337105705467076,2.062286102980256,1.0415870085113759,0.0,0.3050843373735803,0.6949156626264196,0.0448966947925753
6.4,2.29,1.4087626695725408,1.2368422574530327,2.3109243887082296,0.662604466716033,2.632141642476605,1.868406722670521,0.9677978275456921,1.1102230246251565e-16,0.35411505384952513,0.6458849461504749,0.0493701198646799
7.2,2.29,1.4653975466392424,1.5397550802947837,2.1316911736070447,0.5248672266342641,2.0287479846458756,1.384435226671852,0.7074188464491898,0.0,0.5401701841398525,0.45982981586014743,0.0543924271246186
8.0,2.29,1.48137654708682,1.5891268740470006,2.147171907623566,0.5182950813793582,2.0015834849087972,1.3511645562669279,0.6939386097516249,1.1102230246251565e-16,0.566291815100546,0.4337081848994539,0.0579949939946481
8.8,2.29,1.4893167980775892,1.1526414316992488,1.8912538499726217,0.6011783957610851,2.443670729448562,1.6407998168038211,0.8935013061480983,0.0,0.4457939650247951,0.5542060349752047,0.0457081665112687
9.6,2.29,1.4963861814465456,1.1066533286499558,1.9918148527592554,0.6628589208240465,2.6932772391377333,1.7998543908860225,0.9907587565951864,1.1102230246251565e-16,0.4068124417113304,0.5931875582886699,0.0411393810758908
10.4,2.29,1.5001900861868793,1.191089660939199,2.108300919501615,0.6773329893574584,2.6554274139539,1.7700606332517201,0.9766056262773569,3.3306690738754696e-16,0.4153076874541154,0.5846923125458849,0.0443592616290407
11.2,2.29,1.5018903558876548,1.263616892757297,2.1820846774364937,0.6789478060381283,2.5935486867549784,1.7268562093017277,0.9530270872396226,1.1102230246251565e-16,0.4267712401671769,0.5732287598328233,0.0459252716096288
12.0,2.29,1.5025680421661747,1.324701506182844,2.2018188054418393,0.663936084151687,2.497455129518638,1.6621244825080843,0.9152722652204747,-1.1102230246251565e-16,0.4448683608601085,0.5551316391398915,0.045744440868856
12.8,2.29,1.527963781950314,1.114287005200122,1.90595011644268,0.6465055686087886,2.6135302076913067,1.7104660716207296,0.9607018774324553,4.440892098500626e-16,0.44127735930350387,0.5587226406964966,0.0392926742806846
13.6,2.29,1.5316462817006142,1.1152775579450587,1.7973280034157237,0.6021707260127535,2.4683279366800415,1.6115522011644967,0.9035409726941137,-2.220446049250313e-16,0.4718581347455038,0.528141865254496,0.0396208241404996
14.4,2.29,1.5288274448895363,1.195999582362392,1.8918668381798327,0.6066248452513551,2.4183436072549824,1.5818290123838779,0.8830828460070459,2.220446049250313e-16,0.48070355756365596,0.5192964424363443,0.039684875172823
15.2,2.29,1.5260634678675122,1.2635129579283289,2.082974675125882,0.65657358516286,2.515804476920227,1.6485582217859898,0.9225926239425664,-2.220446049250313e-16,0.458156191615822,0.5418438083841779,0.0417206814942006
16.0,2.29,1.523059653332533,1.3217878591111365,2.1083163488261936,0.6414057367739381,2.429354714695215,1.5950489590999681,0.8876256725798014,3.3306690738754696e-16,0.4739849853945952,0.5260150146054051,0.043499180003252
16.8,2.29,1.5219884198191271,1.3729068193667717,2.147027035518614,0.6356742785256779,2.3801690245847205,1.5638548845644826,0.8671715038947483,2.220446049250313e-16,0.48435361286122525,0.515646387138775,0.0430529068705488
17.6,2.29,1.53334510636259,1.2679119024066776,1.946628624197221,0.6016562491767586,2.3541489508478253,1.5353027450111023,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,2.29,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,2.29,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.29,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.4800000000000004,1.3940330785165496,1.052928468881864,1.9412772702109635,0.5916407803593255,2.5701695881774307,1.8436934013879056,0.9439718843477186,1.1102230246251565e-16,0.35191836406735505,0.648081635932645,0.0433250391980174
4.8,2.4800000000000004,1.386661292020429,1.3330127461264274,2.362134698134031,0.6308102912998853,2.4572013748247867,1.7720270905121551,0.8990230498161824,1.1102230246251565e-16,0.3636157156566606,0.6363842843433397,0.0392207393039313
5.6,2.4800000000000004,1.3740678875681749,1.0489632309804584,2.1632548813002845,0.6456165454586745,2.8337113992465577,2.0622790364904455,1.0415873009546963,0.0,0.3050878222101818,0.6949121777898182,0.0448966882277065
6.4,2.4800000000000004,1.4087632497697236,1.2368422574530327,2.310923554623371,0.6626046796908603,2.6321417764983233,1.8684060483041227,0.9677978784630563,2.220446049250313e-16,0.3541154607713587,0.6458845392286414,0.0493701186077817
7.2,2.4800000000000004,1.4653975930831324,1.5397550802947837,2.1316911265188057,0.5248672319470951,2.028748004130168,1.38443519609021,0.7074188560532868,-1.1102230246251565e-16,0.5401702216082716,0.45982977839172823,0.0543924268634235
8.0,2.4800000000000004,1.4813765507805117,1.5891268740470006,2.147171905651194,0.5182950824519063,2.001583488060947,1.3511645550257612,0.6939386113264528,1.1102230246251565e-16,0.5662918174085402,0.43370818259145993,0.057994993948982
8.8,2.4800000000000004,1.489316798464506,1.1526414316992488,1.8912538490811557,0.6011783956359743,2.44367072893156,1.6407998160304098,0.8935013059365304,-4.440892098500626e-16,0.44579396542111266,0.554206034578887,0.0457081665161039
9.6,2.4800000000000004,1.4963861810577896,1.1066533286499558,1.991814853388453,0.6628589208000695,2.693277239288813,1.7998543914545813,0.9907587566512815,-1.1102230246251565e-16,0.4068124414260775,0.5931875585739222,0.041139381074737
10.4,2.4800000000000004,1.5001900866548286,1.191089660939199,2.108300918554844,0.6773329893247144,2.6554274135897304,1.770060632456842,0.9766056261402153,0.0,0.4153076878318343,0.5846923121681656,0.0443592616320824
11.2,2.4800000000000004,1.501890355773569,1.263616892757297,2.1820846836368104,0.6789478082526542,2.5935486939274455,1.7268562142085286,0.9530270900051258,3.3306690738754696e-16,0.4267712388490626,0.5732287611509378,0.0459252715461255
12.0,2.4800000000000004,1.502567947447753,1.324701506182844,2.201818964973533,0.6639360819649927,2.4974551530366966,1.6621246029364922,0.9152722746372839,4.440892098500626e-16,0.44486828740990536,0.555131712590095,0.0457444406534726
12.8,2.4800000000000004,1.5279633995854898,1.114287005200122,1.9059508024140674,0.6465056145972999,2.6135304943058775,1.710466687235364,0.9607019870981305,-2.220446049250313e-16,0.4412770484498718,0.558722951550128,0.0392926721261558
13.6,2.4800000000000004,1.5316454176436847,1.1152775579450587,1.7973290776851676,0.6021707109007711,2.4683280195348916,1.611553164395072,0.9035410062613102,0.0,0.4718574928541122,0.5281425071458878,0.0396208234755196
14.4,2.4800000000000004,1.5288235066002558,1.195999582362392,1.8918753665867984,0.606626303725575,2.4183482792550706,1.5818361431614227,0.883084777906037,2.220446049250313e-16,0.48069958886936515,0.5193004111306351,0.0396848368392563
