alpha,beta,lambda,mean_abs_weight_residual,max_abs_weight_residual,rmse_weight_residual,mean_abs_prefactor_residual,max_abs_prefactor_residual,rmse_prefactor_residual,mean_k12_abs,mean_det_kernel
0.85,1.2,0.6,0.005466739825456051,0.013619863832276202,0.006681694489288352,0.0003787476001852245,0.001029354295118634,0.00047153159485307367,0.3133175753497111,2.32658519176226
0.9,0.8,-0.6,0.0533780199544606,0.0679807969176025,0.056053997066785585,0.003679760883090981,0.005137813869100331,0.0038823659175502034,0.2503296035912965,1.971219568142678
0.9,0.8,-0.4,0.04705517370467583,0.060572640007605205,0.04941055549061414,0.0032447298857607837,0.004577924414394634,0.0034239936926438457,0.1668864023941977,2.009637683539198
0.9,0.8,-0.2,0.04335222186384181,0.0562453639101711,0.04552198892514284,0.002989951387997672,0.004250880011314587,0.0031556996818302876,0.08344320119709885,2.0326885527771092
0.9,0.8,-0.1,0.04243680653241585,0.05517688717730751,0.04456095662235273,0.0029269665062027113,0.004170127286636009,0.0030893929585241514,0.04172160059854942,2.0384512700865876
0.9,0.8,0.0,0.04213257335200756,0.05482189694304318,0.04424158782593771,0.0029060337875214015,0.004143298037323016,0.0030673580353168415,0.0,2.0403721758564135
0.9,0.8,0.1,0.04243680653241585,0.05517688717730751,0.04456095662235273,0.0029269665062027113,0.004170127286636009,0.0030893929585241514,0.04172160059854942,2.0384512700865876
0.9,0.8,0.2,0.04335222186384181,0.0562453639101711,0.04552198892514284,0.002989951387997672,0.004250880011314587,0.0031556996818302876,0.08344320119709885,2.0326885527771092
0.9,0.8,0.4,0.04705517370467583,0.060572640007605205,0.04941055549061414,0.0032447298857607837,0.004577924414394634,0.0034239936926438457,0.1668864023941977,2.009637683539198
0.9,0.8,0.6,0.0533780199544606,0.0679807969176025,0.056053997066785585,0.003679760883090981,0.005137813869100331,0.0038823659175502034,0.2503296035912965,1.971219568142678
0.9,0.85,-0.6,0.046056670814064254,0.05671338644179458,0.048309091779310545,0.003173789456649205,0.004331955456092697,0.0033429256093843638,0.25980336346005134,2.016094245709902
0.9,0.85,-0.4,0.039488676247858116,0.04909241739056425,0.04140896114278261,0.0027219322799485633,0.0037306535055747284,0.0028669582040940092,0.17320224230670092,2.0574849869035865
0.9,0.85,-0.2,0.03564684130425568,0.04464681729086317,0.037375025378831916,0.0024576210653735556,0.003379427096924896,0.002588701911410098,0.08660112115335046,2.0823194316197973
0.9,0.85,-0.1,0.03469762175258401,0.04354974732187045,0.03637862129299117,0.002392315886230322,0.0032927040829474827,0.0025199714785254183,0.04330056057667523,2.08852804279885
0.9,0.85,0.0,0.034382200220521776,0.043185311685978944,0.03604754666804235,0.0023706152044994737,0.003263891324327632,0.0024971344962100937,0.0,2.0905975798585343
0.9,0.85,0.1,0.03469762175258401,0.04354974732187045,0.03637862129299117,0.002392315886230322,0.0032927040829474827,0.0025199714785254183,0.04330056057667523,2.08852804279885
0.9,0.85,0.2,0.03564684130425568,0.04464681729086317,0.037375025378831916,0.0024576210653735556,0.003379427096924896,0.002588701911410098,0.08660112115335046,2.0823194316197973
0.9,0.85,0.4,0.039488676247858116,0.04909241739056425,0.04140896114278261,0.0027219322799485633,0.0037306535055747284,0.0028669582040940092,0.17320224230670092,2.0574849869035865
0.9,0.85,0.6,0.046056670814064254,0.05671338644179458,0.048309091779310545,0.003173789456649205,0.004331955456092697,0.0033429256093843638,0.25980336346005134,2.016094245709902
0.9,0.9,-0.6,0.03881011142825515,0.04585365888948356,0.04066013196627089,0.002673017101764039,0.0035468960677090405,0.002810307036278635,0.26917679526262817,2.062170660665172
0.9,0.9,-0.4,0.03201088139893199,0.03780555922062634,0.033519178377626135,0.002205293158787938,0.002927738384332808,0.0023178576115844775,0.1794511968417521,2.1066126201871747
0.9,0.9,-0.2,0.02803851770804469,0.033253221533327104,0.02934958015190921,0.0019320251509650258,0.0025665156083465313,0.0020303229635806087,0.08972559842087605,2.133277795900377
0.9,0.9,-0.1,0.027057580974925284,0.032130428668529,0.028320262357833154,0.0018645435291742966,0.0024773734035719377,0.001959342553809031,0.04486279921043802,2.139944089828677
0.9,0.9,0.0,0.026731666546794985,0.031757502026509066,0.02797830473129438,0.0018421228188769572,0.002447761180292815,0.0019357617278233717,0.0,2.142166187804777
0.9,0.9,0.1,0.027057580974925284,0.032130428668529,0.028320262357833154,0.0018645435291742966,0.0024773734035719377,0.001959342553809031,0.04486279921043802,2.139944089828677
0.9,0.9,0.2,0.02803851770804469,0.033253221533327104,0.02934958015190921,0.0019320251509650258,0.0025665156083465313,0.0020303229635806087,0.08972559842087605,2.133277795900377
0.9,0.9,0.4,0.03201088139893199,0.03780555922062634,0.033519178377626135,0.002205293158787938,0.002927738384332808,0.0023178576115844775,0.1794511968417521,2.1066126201871747
0.9,0.9,0.6,0.03881011142825515,0.04585365888948356,0.04066013196627089,0.002673017101764039,0.0035468960677090405,0.002810307036278635,0.26917679526262817,2.062170660665172
0.9,0.95,-0.6,0.03163800925218501,0.03693014882265144,0.03311543953993043,0.00217742019303311,0.0027719495041949385,0.002285129066005042,0.27846601214188027,2.1094821647301556
0.9,0.95,-0.4,0.024620924269298072,0.028378515325694353,0.025752796326654066,0.0016947519499811907,0.0021363621964374177,0.0017775617877146353,0.18564400809458687,2.157056086233895
0.9,0.95,-0.2,0.020526037346460923,0.023416119018027204,0.021460590129808187,0.0014130788863391203,0.0017659878404853724,0.0014816914784221806,0.09282200404729343,2.185600439136139
0.9,0.95,-0.1,0.01951538001966405,0.022193260359823386,0.02040192735630994,0.0013435584079886573,0.0016746359720704942,0.0014087209718829363,0.046411002023646716,2.1927365273616997
0.9,0.95,0.0,0.019179637720987065,0.0217871910626104,0.02005031169409403,0.0013204634949079057,0.0016442939735372072,0.001384485742183854,0.0,2.1951152234368867
0.9,0.95,0.1,0.01951538001966405,0.022193260359823386,0.02040192735630994,0.0013435584079886573,0.0016746359720704942,0.0014087209718829363,0.046411002023646716,2.1927365273616997
0.9,0.95,0.2,0.020526037346460923,0.023416119018027204,0.021460590129808187,0.0014130788863391203,0.0017659878404853724,0.0014816914784221806,0.09282200404729343,2.185600439136139
0.9,0.95,0.4,0.024620924269298072,0.028378515325694353,0.025752796326654066,0.0016947519499811907,0.0021363621964374177,0.0017775617877146353,0.18564400809458687,2.157056086233895
0.9,0.95,0.6,0.03163800925218501,0.03693014882265144,0.03311543953993043,0.00217742019303311,0.0027719495041949385,0.002285129066005042,0.27846601214188027,2.1094821647301556
0.9,1.0,-0.6,0.024540014607965364,0.028790210619004997,0.025693200680852898,0.001686973914048744,0.0020714517020113538,0.0017687517897148448,0.28768511809399394,2.15806306485624
0.9,1.0,-0.4,0.01731794014697663,0.02025654358366602,0.01814221492328329,0.0011902481020614863,0.0015205653132624522,0.001248513662961832,0.19179007872932927,2.208851903840104
0.9,1.0,-0.2,0.013108199984706722,0.0160638888564143,0.013759216823203831,0.0009006984637942244,0.0012425861698319995,0.0009466887616186128,0.09589503936466463,2.239325207230423
0.9,1.0,-0.1,0.01206973187668512,0.015090149997632918,0.01268206779879343,0.0008292707027752934,0.0011736978631076284,0.0008725488190053913,0.04794751968233232,2.246943533078003
0.9,1.0,0.0,0.01172479755899184,0.014766478131652216,0.012324801260372442,0.0008055453915970643,0.001150788446570676,0.0008479628612630272,0.0,2.249482975027196
0.9,1.0,0.1,0.01206973187668512,0.015090149997632918,0.01268206779879343,0.0008292707027752934,0.0011736978631076284,0.0008725488190053913,0.04794751968233232,2.246943533078003
0.9,1.0,0.2,0.013108199984706722,0.0160638888564143,0.013759216823203831,0.0009006984637942244,0.0012425861698319995,0.0009466887616186128,0.09589503936466463,2.239325207230423
0.9,1.0,0.4,0.01731794014697663,0.02025654358366602,0.01814221492328329,0.0011902481020614863,0.0015205653132624522,0.001248513662961832,0.19179007872932927,2.208851903840104
0.9,1.0,0.6,0.024540014607965364,0.028790210619004997,0.025693200680852898,0.001686973914048744,0.0020714517020113538,0.0017687517897148448,0.28768511809399394,2.15806306485624
0.9,1.05,-0.6,0.01751576154257847,0.02140182843449867,0.018440507078860403,0.001201652317905482,0.001579360199673592,0.0012647262662787498,0.2968465636164305,2.207948651369486
0.9,1.05,-0.4,0.010101064914376305,0.014246275090529448,0.010811031275748503,0.0006917211136795475,0.0010902029292424453,0.0007401264353073794,0.19789770907762036,2.2620376376624165
0.9,1.05,-0.2,0.005783818819649434,0.010178992860719993,0.006540190694465789,0.000394801021846103,0.000802429568348903,0.0004479353028563509,0.09894885453881018,2.294491029438175
0.9,1.05,-0.1,0.00480668492183524,0.009173302277425965,0.005551032612213818,0.0003281910880756936,0.0007311408334750927,0.00038083448863043086,0.04947442726940509,2.3026043773821145
0.9,1.05,0.0,0.004490576943819578,0.00883904859985074,0.0052339185637342404,0.00030670463402273593,0.0007074354823337001,0.0003594277605409397,0.0,2.305308826696761
0.9,1.05,0.1,0.00480668492183524,0.009173302277425965,0.005551032612213818,0.0003281910880756936,0.0007311408334750927,0.00038083448863043086,0.04947442726940509,2.3026043773821145
0.9,1.05,0.2,0.005783818819649434,0.010178992860719993,0.006540190694465789,0.000394801021846103,0.000802429568348903,0.0004479353028563509,0.09894885453881018,2.294491029438175
0.9,1.05,0.4,0.010101064914376305,0.014246275090529448,0.010811031275748503,0.0006917211136795475,0.0010902029292424453,0.0007401264353073794,0.19789770907762036,2.2620376376624165
0.9,1.05,0.6,0.01751576154257847,0.02140182843449867,0.018440507078860403,0.001201652317905482,0.001579360199673592,0.0012647262662787498,0.2968465636164305,2.207948651369486
0.9,1.1,-0.6,0.01056486866277565,0.015699455079224323,0.011520265009258894,0.0007214283860578805,0.001168383181514944,0.0007854986634318287,0.30596142528969417,2.2591752269665717
0.9,1.1,-0.4,0.004070175876612561,0.008536131364788035,0.004699032002825236,0.0002796237879675931,0.0006627269534375119,0.0003247308016949024,0.20397428352646277,2.3166519290290477
0.9,1.1,-0.2,0.00292580569711058,0.010345090941837332,0.0040222331074796945,0.00020828091426711216,0.0007818553786960447,0.0002922846248060666,0.10198714176323138,2.351137950266534
0.9,1.1,-0.1,0.003480790517649,0.011543387488356815,0.004617448089194536,0.0002470367724131344,0.0008724195511558841,0.0003344010759837303,0.05099357088161569,2.359759455575905
0.9,1.1,0.0,0.003716852010192003,0.011941182657321692,0.004858524274477546,0.00026322654633389336,0.0009024838873925717,0.00035118042305818623,0.0,2.362633290679029
0.9,1.1,0.1,0.003480790517649,0.011543387488356815,0.004617448089194536,0.0002470367724131344,0.0008724195511558841,0.0003344010759837303,0.05099357088161569,2.359759455575905
0.9,1.1,0.2,0.00292580569711058,0.010345090941837332,0.0040222331074796945,0.00020828091426711216,0.0007818553786960447,0.0002922846248060666,0.10198714176323138,2.351137950266534
0.9,1.1,0.4,0.004070175876612561,0.008536131364788035,0.004699032002825236,0.0002796237879675931,0.0006627269534375119,0.0003247308016949024,0.20397428352646277,2.3166519290290477
0.9,1.1,0.6,0.01056486866277565,0.015699455079224323,0.011520265009258894,0.0007214283860578805,0.001168383181514944,0.0007854986634318287,0.30596142528969417,2.2591752269665717
0.9,1.15,-0.6,0.005197450735081344,0.010246256084109895,0.005877943138503391,0.0003564484198177778,0.0007597549294428574,0.00040410108293133414,0.31503962824219095,2.3117801365880792
0.9,1.15,-0.4,0.004793945891914145,0.01584350083293995,0.006365591732006162,0.00033862162547212336,0.001197411063204215,0.00045941941762973074,0.21002641882812725,2.3727345276826304
0.9,1.15,-0.2,0.008589255377841797,0.020767030935441855,0.010243069382982091,0.0005978716642719897,0.001569518811164683,0.0007266566571279867,0.10501320941406363,2.409307162339361
0.9,1.15,-0.1,0.009700512633075257,0.021978386049792076,0.011298336079062225,0.0006742883207208595,0.0016610699166107953,0.0007991945560344663,0.05250660470703181,2.418450321003544
0.9,1.15,0.0,0.010069481869941386,0.022380467879996147,0.011653337381912328,0.0006996609703272548,0.0016914582276839896,0.0008235963793089895,0.0,2.4214980405582716
0.9,1.15,0.1,0.009700512633075257,0.021978386049792076,0.011298336079062225,0.0006742883207208595,0.0016610699166107953,0.0007991945560344663,0.05250660470703181,2.418450321003544
0.9,1.15,0.2,0.008589255377841797,0.020767030935441855,0.010243069382982091,0.0005978716642719897,0.001569518811164683,0.0007266566571279867,0.10501320941406363,2.409307162339361
0.9,1.15,0.4,0.004793945891914145,0.01584350083293995,0.006365591732006162,0.00033862162547212336,0.001197411063204215,0.00045941941762973074,0.21002641882812725,2.3727345276826304
0.9,1.15,0.6,0.005197450735081344,0.010246256084109895,0.005877943138503391,0.0003564484198177778,0.0007597549294428574,0.00040410108293133414,0.31503962824219095,2.3117801365880792
0.9,1.2,-0.6,0.004467036755273153,0.017449091708475972,0.006483739521160905,0.00031784487969666183,0.001318757493997437,0.00047024874313914466,0.3240901251170458,2.365801798196299
0.9,1.2,-0.4,0.01104153148516238,0.026034012732768952,0.012964695006726803,0.0007686023801903332,0.0019675837552900893,0.0009189584456866854,0.21606008341136396,2.4303263244833264
0.9,1.2,-0.2,0.015640255476822858,0.03100448716805182,0.01745085738746323,0.0010848079450302714,0.0023432394352397856,0.0012274356974619166,0.10803004170568198,2.469041040255543
0.9,1.2,-0.1,0.016772483549707066,0.03222685072907672,0.018580993049000825,0.0011626609368218964,0.0024356225307855597,0.0013051563329943793,0.05401502085284099,2.478719719198597
0.9,1.2,0.0,0.01714836978570081,0.03263253950151668,0.018957703994155993,0.0011885073488400448,0.0024662834452803817,0.0013310648380781393,0.0,2.481945945512949
0.9,1.2,0.1,0.016772483549707066,0.03222685072907672,0.018580993049000825,0.0011626609368218964,0.0024356225307855597,0.0013051563329943793,0.05401502085284099,2.478719719198597
0.9,1.2,0.2,0.015640255476822858,0.03100448716805182,0.01745085738746323,0.0010848079450302714,0.0023432394352397856,0.0012274356974619166,0.10803004170568198,2.469041040255543
0.9,1.2,0.4,0.01104153148516238,0.026034012732768952,0.012964695006726803,0.0007686023801903332,0.0019675837552900893,0.0009189584456866854,0.21606008341136396,2.4303263244833264
0.9,1.2,0.6,0.004467036755273153,0.017449091708475972,0.006483739521160905,0.00031784487969666183,0.001318757493997437,0.00047024874313914466,0.3240901251170458,2.365801798196299
0.95,0.8,-0.6,0.047603846343211444,0.06338446287094279,0.05011720041720032,0.003283127134993963,0.004790434757899718,0.003474986713292245,0.25854186335437773,2.0056587281413094
0.95,0.8,-0.4,0.04104460355525023,0.05566882063043743,0.04322933465841018,0.0028317985518079986,0.0042073063523834844,0.0029996665419334176,0.17236124223625185,2.0466383146098996
0.95,0.8,-0.2,0.03720755914076378,0.05116781968498019,0.039203497269793906,0.0025677747925141096,0.0038671322718937667,0.0027218541728209157,0.08618062111812592,2.0712260664910533
0.95,0.8,-0.1,0.03625948600068648,0.05005711003924895,0.03820924124417038,0.0025025381753026803,0.003783187692231099,0.0026532436996092243,0.04309031055906296,2.077373004461342
0.95,0.8,0.0,0.03594444215941492,0.0496881462298544,0.03787889548532976,0.002480860060972689,0.003755302356032393,0.0026304476271866275,0.0,2.0794219837847714
0.95,0.8,0.1,0.03625948600068648,0.05005711003924895,0.03820924124417038,0.0025025381753026803,0.003783187692231099,0.0026532436996092243,0.04309031055906296,2.077373004461342
0.95,0.8,0.2,0.03720755914076378,0.05116781968498019,0.039203497269793906,0.0025677747925141096,0.0038671322718937667,0.0027218541728209157,0.08618062111812592,2.0712260664910533
0.95,0.8,0.4,0.04104460355525023,0.05566882063043743,0.04322933465841018,0.0028317985518079986,0.0042073063523834844,0.0029996665419334176,0.17236124223625185,2.0466383146098996
0.95,0.8,0.6,0.047603846343211444,0.06338446287094279,0.05011720041720032,0.003283127134993963,0.004790434757899718,0.003474986713292245,0.25854186335437773,2.0056587281413094
0.95,0.85,-0.6,0.040374553905436816,0.05222435736671571,0.042451440845247275,0.0027834894015402933,0.003946982673780457,0.0029409159698705386,0.26832629224746235,2.051167358460694
0.95,0.85,-0.4,0.033560400403133954,0.044287096182487606,0.03529519966681199,0.0023146633253054985,0.0033471048782255305,0.0024471851489534045,0.1788841948316416,2.0953176809614993
0.95,0.85,-0.2,0.029579326553670137,0.039662852339168,0.0311177697639427,0.0020407529150271407,0.002997616416342601,0.0021589744020955163,0.0894420974158208,2.121807874461983
0.95,0.85,-0.1,0.028596239804229828,0.038522409109805866,0.030086688166606004,0.001973112820141989,0.002911424648866845,0.0020878380741907654,0.0447210487079104,2.1284304228371034
0.95,0.85,0.0,0.028269611109191774,0.0381436274254201,0.029744161924349307,0.0019506394712987924,0.0028827973029156503,0.0020642065650252933,0.0,2.1306379389621437
0.95,0.85,0.1,0.028596239804229828,0.038522409109805866,0.030086688166606004,0.001973112820141989,0.002911424648866845,0.0020878380741907654,0.0447210487079104,2.1284304228371034
0.95,0.85,0.2,0.029579326553670137,0.039662852339168,0.0311177697639427,0.0020407529150271407,0.002997616416342601,0.0021589744020955163,0.0894420974158208,2.121807874461983
0.95,0.85,0.4,0.033560400403133954,0.044287096182487606,0.03529519966681199,0.0023146633253054985,0.0033471048782255305,0.0024471851489534045,0.1788841948316416,2.0953176809614993
0.95,0.85,0.6,0.040374553905436816,0.05222435736671571,0.042451440845247275,0.0027834894015402933,0.003946982673780457,0.0029409159698705386,0.26832629224746235,2.051167358460694
0.95,0.9,-0.6,0.033218200099800914,0.041233694664445264,0.03487540577324482,0.0022889228147780793,0.0031484120659927284,0.002413208640977192,0.27800709148404407,2.0978944509905992
0.95,0.9,-0.4,0.02616354188540357,0.03309553604489657,0.027465252089881657,0.0018035927637376184,0.0025042781829524227,0.0019020726908192493,0.1853380609893627,2.145299328561796
0.95,0.9,-0.2,0.022047090905424477,0.028360737156262972,0.023144595456760463,0.001520392214506169,0.002143431605780864,0.0016040455330841345,0.09266903049468135,2.1737422551045142
0.95,0.9,-0.1,0.021031151989365848,0.027193699245349756,0.02207873683105632,0.0014504976363319394,0.0020552298806418706,0.0015305260057603875,0.046334515247340675,2.180852986740194
0.95,0.9,0.0,0.020693658678457866,0.026806143000530525,0.021724709300211593,0.0014272786992356628,0.0020259393759703564,0.0015061063779290083,0.0,2.183223230618754
0.95,0.9,0.1,0.021031151989365848,0.027193699245349756,0.02207873683105632,0.0014504976363319394,0.0020552298806418706,0.0015305260057603875,0.046334515247340675,2.180852986740194
0.95,0.9,0.2,0.022047090905424477,0.028360737156262972,0.023144595456760463,0.001520392214506169,0.002143431605780864,0.0016040455330841345,0.09266903049468135,2.1737422551045142
0.95,0.9,0.4,0.02616354188540357,0.03309553604489657,0.027465252089881657,0.0018035927637376184,0.0025042781829524227,0.0019020726908192493,0.1853380609893627,2.145299328561796
0.95,0.9,0.6,0.033218200099800914,0.041233694664445264,0.03487540577324482,0.0022889228147780793,0.0031484120659927284,0.002413208640977192,0.27800709148404407,2.0978944509905992
0.95,0.95,-0.6,0.026134496190083064,0.031169576918356645,0.027395838849303796,0.00179940679870024,0.00238152624293711,0.0018923595898171222,0.28760090280496403,2.1458738141396676
0.95,0.95,-0.4,0.018853191747844746,0.02219524292431907,0.019747789152065508,0.0012985282851000223,0.0017202359167456452,0.0013649442477697972,0.1917339352033094,2.196619359656378
0.95,0.95,-0.2,0.014609655417313683,0.017258271501342737,0.015293601029086343,0.00100660911015924,0.0013354260190872255,0.0010577891524224702,0.0958669676016547,2.227066686966404
0.95,0.95,-0.1,0.013562932130814269,0.01606742753934709,0.014195425742602496,0.0009346025524706041,0.0012405745182070965,0.0009820628719127398,0.04793348380082735,2.23467851879391
0.95,0.95,0.0,0.013215262923408917,0.015672023412382052,0.013830723665979554,0.0009106854890855219,0.0012090754431649184,0.0009569146386815056,0.0,2.237215796069746
0.95,0.95,0.1,0.013562932130814269,0.01606742753934709,0.014195425742602496,0.0009346025524706041,0.0012405745182070965,0.0009820628719127398,0.04793348380082735,2.23467851879391
0.95,0.95,0.2,0.014609655417313683,0.017258271501342737,0.015293601029086343,0.00100660911015924,0.0013354260190872255,0.0010577891524224702,0.0958669676016547,2.227066686966404
0.95,0.95,0.4,0.018853191747844746,0.02219524292431907,0.019747789152065508,0.0012985282851000223,0.0017202359167456452,0.0013649442477697972,0.1917339352033094,2.196619359656378
0.95,0.95,0.6,0.026134496190083064,0.031169576918356645,0.027395838849303796,0.00179940679870024,0.00238152624293711,0.0018923595898171222,0.28760090280496403,2.1458738141396676
0.95,1.0,-0.6,0.019123135313718037,0.02268667046728834,0.020029759992947482,0.001314919516347442,0.0016386753363277218,0.001379626362836096,0.29712229286742003,2.1951402244055855
0.95,1.0,-0.4,0.01162851317397829,0.01359329288483635,0.012173972170115847,0.0007994112764530072,0.0009782995867205213,0.0008381226792729071,0.19808152857828004,2.2493149093211184
0.95,1.0,-0.2,0.00726583645989131,0.008703404212529131,0.007618696091537513,0.0004993209478166271,0.0006676467017149162,0.0005242634650792276,0.09904076428914002,2.281819720270438
0.95,1.0,-0.1,0.006190306755628196,0.007678186706137735,0.006501441313838328,0.00042533868910358657,0.0005962941972457655,0.0004473350932857855,0.04952038214457001,2.289945923007768
0.95,1.0,0.0,0.005833120153667673,0.007343552308852974,0.006131381115631032,0.00040076886784823313,0.0005725678248857946,0.00042186362305933803,0.0,2.2926546572535442
0.95,1.0,0.1,0.006190306755628196,0.007678186706137735,0.006501441313838328,0.00042533868910358657,0.0005962941972457655,0.0004473350932857855,0.04952038214457001,2.289945923007768
0.95,1.0,0.2,0.00726583645989131,0.008703404212529131,0.007618696091537513,0.0004993209478166271,0.0006676467017149162,0.0005242634650792276,0.09904076428914002,2.281819720270438
0.95,1.0,0.4,0.01162851317397829,0.01359329288483635,0.012173972170115847,0.0007994112764530072,0.0009782995867205213,0.0008381226792729071,0.19808152857828004,2.2493149093211184
0.95,1.0,0.6,0.019123135313718037,0.02268667046728834,0.020029759992947482,0.001314919516347442,0.0016386753363277218,0.001379626362836096,0.29712229286742003,2.1951402244055855
0.95,1.05,-0.6,0.012183793350094105,0.01481739718186792,0.012833017022988898,0.0008354379310780174,0.0010379370450028444,0.0008791807186642378,0.30658412056366396,2.2457294548924005
0.95,1.05,-0.4,0.004488669222719639,0.007072669002439413,0.00496938453086226,0.0003061831246165085,0.0005301339065859612,0.0003387313653588208,0.20438941370910935,2.30342417585874
0.95,1.05,-0.2,0.0013810480725245536,0.004362793349263594,0.001826302110081873,9.703689954863515e-05,0.0003297287056671233,0.0001316036346985393,0.10219470685455467,2.3380410084385437
0.95,1.05,-0.1,0.0016274888664856398,0.005592654156165611,0.002201384463421124,0.00011575722080272201,0.0004226784237827061,0.00015970625107644977,0.05109735342727734,2.3466952165834942
0.95,1.05,0.0,0.0018628323848789757,0.006000900911723894,0.002437177990507618,0.00013193098311231353,0.0004535326640656631,0.0001761773208482027,0.0,2.3495799526318115
0.95,1.05,0.1,0.0016274888664856398,0.005592654156165611,0.002201384463421124,0.00011575722080272201,0.0004226784237827061,0.00015970625107644977,0.05109735342727734,2.3466952165834942
0.95,1.05,0.2,0.0013810480725245536,0.004362793349263594,0.001826302110081873,9.703689954863515e-05,0.0003297287056671233,0.0001316036346985393,0.10219470685455467,2.3380410084385437
0.95,1.05,0.4,0.004488669222719639,0.007072669002439413,0.00496938453086226,0.0003061831246165085,0.0005301339065859612,0.0003387313653588208,0.20438941370910935,2.30342417585874
0.95,1.05,0.6,0.012183793350094105,0.01481739718186792,0.012833017022988898,0.0008354379310780174,0.0010379370450028444,0.0008791807186642378,0.30658412056366396,2.2457294548924005
0.95,1.1,-0.6,0.005418559248991016,0.008850460409678074,0.006123279124241136,0.00036867922319784363,0.0006319017372765634,0.00041528686052085516,0.3159978257773994,2.2976783046899003
0.95,1.1,-0.4,0.0028876430195768823,0.009822858852679972,0.0039010873106961647,0.0002037461916456125,0.000742386419927972,0.00028147623671798876,0.2106652171849329,2.3589864521134145
0.95,1.1,-0.2,0.0071456209574541655,0.0148875370911975,0.008069941822773236,0.0004960965579410111,0.0011251617811513098,0.0005688535015918217,0.10533260859246645,2.3957713405675234
0.95,1.1,-0.1,0.008273170907598867,0.016133258851746768,0.009192130406194828,0.0005736450216742449,0.0012193102293689348,0.0006460755489678874,0.05266630429623322,2.404967562681051
0.95,1.1,0.0,0.00864753147671092,0.016546716563804353,0.009567934471951119,0.0005993921962967488,0.001250558300348023,0.0006719387100751901,0.0,2.408032970052227
0.95,1.1,0.1,0.008273170907598867,0.016133258851746768,0.009192130406194828,0.0005736450216742449,0.0012193102293689348,0.0006460755489678874,0.05266630429623322,2.404967562681051
0.95,1.1,0.2,0.0071456209574541655,0.0148875370911975,0.008069941822773236,0.0004960965579410111,0.0011251617811513098,0.0005688535015918217,0.10533260859246645,2.3957713405675234
0.95,1.1,0.4,0.0028876430195768823,0.009822858852679972,0.0039010873106961647,0.0002037461916456125,0.000742386419927972,0.00028147623671798876,0.2106652171849329,2.3589864521134145
0.95,1.1,0.6,0.005418559248991016,0.008850460409678074,0.006123279124241136,0.00036867922319784363,0.0006319017372765634,0.00041528686052085516,0.3159978257773994,2.2976783046899003
0.95,1.15,-0.6,0.0027133661128060666,0.011250130791357615,0.004019566696235891,0.00019231386989906985,0.0008502559638876236,0.00029132809344846483,0.325373659148959,2.351024629141732
0.95,1.15,-0.4,0.00953986071512913,0.020103815728644836,0.010754662854140468,0.0006628408884373472,0.0015193947107983719,0.0007587869097242316,0.2169157727659727,2.4160421577317983
0.95,1.15,-0.2,0.014215561430269499,0.025226188196219135,0.015456664787343087,0.0009843866129629257,0.0019065304535361219,0.0010824281972332019,0.10845788638298635,2.4550526748858372
0.95,1.15,-0.1,0.015366487223677682,0.026485494394110187,0.016631846418322972,0.001063536799034466,0.0020017055786057947,0.0011633330621626812,0.05422894319149318,2.4648053041743476
0.95,1.15,0.0,0.015748558766454885,0.02690340814433978,0.017022941674248157,0.0010898123356214268,0.0020332904254945355,0.001190259433729761,0.0,2.4680561806038512
0.95,1.15,0.1,0.015366487223677682,0.026485494394110187,0.016631846418322972,0.001063536799034466,0.0020017055786057947,0.0011633330621626812,0.05422894319149318,2.4648053041743476
0.95,1.15,0.2,0.014215561430269499,0.025226188196219135,0.015456664787343087,0.0009843866129629257,0.0019065304535361219,0.0010824281972332019,0.10845788638298635,2.4550526748858372
0.95,1.15,0.4,0.00953986071512913,0.020103815728644836,0.010754662854140468,0.0006628408884373472,0.0015193947107983719,0.0007587869097242316,0.2169157727659727,2.4160421577317983
0.95,1.15,0.6,0.0027133661128060666,0.011250130791357615,0.004019566696235891,0.00019231386989906985,0.0008502559638876236,0.00029132809344846483,0.325373659148959,2.351024629141732
0.95,1.2,-0.6,0.00820560152540319,0.021263045148024906,0.00986298105063384,0.000573219761606222,0.0016070062902209942,0.0007024943063086813,0.33472086691503483,2.4058073710297916
0.95,1.2,-0.4,0.016430217548874866,0.03021058452498615,0.01794497295888214,0.0011387537208955671,0.0022832383144055918,0.0012588498565032817,0.22314724461002325,2.4746328723997837
0.95,1.2,-0.2,0.021196489526039766,0.03538194480794965,0.022810618795442075,0.0014665031584511308,0.002674076430294818,0.001593782796985864,0.11157362230501162,2.515928173221779
0.95,1.2,-0.1,0.022369137516063932,0.03665270402626908,0.024015868391307954,0.001547141244418524,0.0027701171452055653,0.0016767605108731244,0.05578681115250581,2.526251998427277
0.95,1.2,0.0,0.022758370429161158,0.0370743673221795,0.024416440611386637,0.0015739073142568194,0.0028019853731177033,0.0017043397348311666,0.0,2.5296932734957767
0.95,1.2,0.1,0.022369137516063932,0.03665270402626908,0.024015868391307954,0.001547141244418524,0.0027701171452055653,0.0016767605108731244,0.05578681115250581,2.526251998427277
0.95,1.2,0.2,0.021196489526039766,0.03538194480794965,0.022810618795442075,0.0014665031584511308,0.002674076430294818,0.001593782796985864,0.11157362230501162,2.515928173221779
0.95,1.2,0.4,0.016430217548874866,0.03021058452498615,0.01794497295888214,0.0011387537208955671,0.0022832383144055918,0.0012588498565032817,0.22314724461002325,2.4746328723997837
