alpha,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.75,11.2,1.0,0.11243506147920498,0.1519898922440742,-0.03955483076486921,-0.301438196554515,0.0
0.775,11.2,1.0,0.11248060897639253,0.1519898922440742,-0.03950928326768166,-0.3010331781072194,0.0
0.8,11.2,1.0,0.11252617492489296,0.1519898922440742,-0.03946371731918123,-0.30062815965992407,0.0
0.825,11.2,1.0,0.11257175933218093,0.1519898922440742,-0.039418132911893264,-0.30022314121262855,0.0
0.85,11.2,1.0,0.11261736220573411,0.1519898922440742,-0.039372530038340084,-0.299818122765333,0.0
0.875,11.2,1.0,0.11266298355303317,0.1519898922440742,-0.039326908691041024,-0.2994131043180375,0.0
0.9,11.2,1.0,0.11270862338156183,0.1519898922440742,-0.03928126886251236,-0.29900808587074207,0.0
0.65,11.2,2.0,0.11225306002654477,0.1519898977339086,-0.039736837707363845,-0.30305826929430635,0.0
0.675,11.2,2.0,0.11229853378643928,0.1519898977339086,-0.03969136394746933,-0.30265325092196727,0.0
0.7,11.2,2.0,0.11234402596777225,0.1519898977339086,-0.03964587176613636,-0.3022482325496285,0.0
0.725,11.2,2.0,0.11238953657800624,0.1519898977339086,-0.039600361155902375,-0.30184321417728943,0.0
0.75,11.2,2.0,0.1124350656246068,0.1519898977339086,-0.039554832109301816,-0.3014381958049503,0.0
0.775,11.2,2.0,0.11248061311504248,0.1519898977339086,-0.03950928461886613,-0.3010331774326114,0.0
0.8,11.2,2.0,0.11252617905678491,0.1519898977339086,-0.0394637186771237,-0.30062815906027246,0.0
0.825,11.2,2.0,0.11257176345730874,0.1519898977339086,-0.039418134276599875,-0.3002231406879335,0.0
0.85,11.2,2.0,0.1126173663240916,0.1519898977339086,-0.039372531409817016,-0.29981812231559446,0.0
0.875,11.2,2.0,0.11266298766461418,0.1519898977339086,-0.03932691006929444,-0.2994131039432555,0.0
0.9,11.2,2.0,0.11270862748636022,0.1519898977339086,-0.03928127024754839,-0.29900808557091646,0.0
0.65,11.2,4.0,0.11225306715114912,0.15198990733631798,-0.03973684018516886,-0.30305826900311866,0.0
0.675,11.2,4.0,0.1122985409115941,0.15198990733631798,-0.03969136642472389,-0.3026532506515788,0.0
0.7,11.2,4.0,0.11234403309347682,0.15198990733631798,-0.03964587424284116,-0.30224823230003883,0.0
0.725,11.2,4.0,0.11238954370425981,0.15198990733631798,-0.03960036363205817,-0.3018432139484991,0.0
0.75,11.2,4.0,0.11243507275140865,0.15198990733631798,-0.039554834584909326,-0.30143819559695934,0.0
0.775,11.2,4.0,0.11248062024239192,0.15198990733631798,-0.039509287093926065,-0.30103317724541945,0.0
0.8,11.2,4.0,0.11252618618468119,0.15198990733631798,-0.039463721151636794,-0.3006281588938797,0.0
0.825,11.2,4.0,0.11257177058575112,0.15198990733631798,-0.039418136750566865,-0.30022314054233995,0.0
0.85,11.2,4.0,0.11261737345307936,0.15198990733631798,-0.03937253388323862,-0.2998181221908002,0.0
0.875,11.2,4.0,0.11266299479414661,0.15198990733631798,-0.03932691254217137,-0.2994131038392603,0.0
0.9,11.2,4.0,0.11270863461643657,0.15198990733631798,-0.03928127271988141,-0.29900808548772045,0.0
0.65,12.0,0.2,0.03082069469064073,0.03816086843121529,-0.007340173740574562,-0.21362423406021686,0.0
0.675,12.0,0.2,0.030820394643560883,0.03816086843121529,-0.007340473787654411,-0.213633969354745,0.0
0.7,12.0,0.2,0.030820094599402062,0.03816086843121529,-0.007340773831813231,-0.21364370464927315,0.0
0.725,12.0,0.2,0.030819794558164245,0.03816086843121529,-0.007341073873051048,-0.21365343994380154,0.0
0.75,12.0,0.2,0.030819494519847408,0.03816086843121529,-0.007341373911367886,-0.2136631752383296,0.0
0.775,12.0,0.2,0.030819194484451515,0.03816086843121529,-0.0073416739467637784,-0.21367291053285778,0.0
0.8,12.0,0.2,0.03081889445197654,0.03816086843121529,-0.007341973979238754,-0.21368264582738616,0.0
0.825,12.0,0.2,0.030818594422422456,0.03816086843121529,-0.007342274008792837,-0.21369238112191433,0.0
0.85,12.0,0.2,0.030818294395789234,0.03816086843121529,-0.007342574035426059,-0.2137021164164425,0.0
0.875,12.0,0.2,0.030817994372076846,0.03816086843121529,-0.007342874059138447,-0.21371185171097068,0.0
0.9,12.0,0.2,0.030817694351285268,0.03816086843121529,-0.007343174079930025,-0.2137215870054988,0.0
0.65,12.0,0.6,0.03082063168807303,0.03816079043415285,-0.007340158746079822,-0.2136242343229815,0.0
0.675,12.0,0.6,0.030820331642184985,0.03816079043415285,-0.007340458791967867,-0.2136339695987409,0.0
0.7,12.0,0.6,0.030820031599217958,0.03816079043415285,-0.007340758834934895,-0.2136437048745002,0.0
0.725,12.0,0.6,0.030819731559171913,0.03816079043415285,-0.007341058874980939,-0.21365344015025978,0.0
0.75,12.0,0.6,0.03081943152204683,0.03816079043415285,-0.007341358912106022,-0.2136631754260191,0.0
0.775,12.0,0.6,0.03081913148784268,0.03816079043415285,-0.0073416589463101735,-0.2136729107017783,0.0
0.8,12.0,0.6,0.030818831456559427,0.03816079043415285,-0.0073419589775934255,-0.21368264597753772,0.0
0.825,12.0,0.6,0.030818531428197047,0.03816079043415285,-0.007342259005955806,-0.21369238125329704,0.0
0.85,12.0,0.6,0.030818231402755514,0.03816079043415285,-0.007342559031397338,-0.21370211652905635,0.0
0.875,12.0,0.6,0.0308179313802348,0.03816079043415285,-0.007342859053918054,-0.21371185180481572,0.0
0.9,12.0,0.6,0.03081763136063487,0.03816079043415285,-0.007343159073517982,-0.21372158708057495,0.0
0.65,12.0,1.0,0.03082061907370223,0.03816077481758521,-0.0073401557438829805,-0.21362423437559522,0.0
0.675,12.0,1.0,0.030820319028052816,0.03816077481758521,-0.0073404557895323935,-0.21363396964759643,0.0
0.7,12.0,1.0,0.030820018985324417,0.03816077481758521,-0.007340755832260792,-0.21364370491959764,0.0
0.725,12.0,1.0,0.030819718945517,0.03816077481758521,-0.007341055872068208,-0.21365344019159874,0.0
0.75,12.0,1.0,0.030819418908630537,0.03816077481758521,-0.007341355908954673,-0.21366317546360006,0.0
0.775,12.0,1.0,0.030819118874665003,0.03816077481758521,-0.007341655942920206,-0.2136729107356012,0.0
0.8,12.0,1.0,0.030818818843620362,0.03816077481758521,-0.007341955973964847,-0.2136826460076024,0.0
0.825,12.0,1.0,0.030818518815496597,0.03816077481758521,-0.007342256002088612,-0.2136923812796036,0.0
0.85,12.0,1.0,0.03081821879029367,0.03816077481758521,-0.007342556027291541,-0.2137021165516048,0.0
0.875,12.0,1.0,0.030817918768011553,0.03816077481758521,-0.007342856049573656,-0.21371185182360597,0.0
0.9,12.0,1.0,0.030817618748650223,0.03816077481758521,-0.007343156068934986,-0.21372158709560718,0.0
0.65,12.0,2.0,0.030820645794024826,0.038160807904307655,-0.007340162110282829,-0.21362423444791248,0.0
0.675,12.0,2.0,0.03082034574827449,0.038160807904307655,-0.0073404621560331645,-0.2136339697147482,0.0
0.7,12.0,2.0,0.030820045705445165,0.038160807904307655,-0.00734076219886249,-0.21364370498158383,0.0
0.725,12.0,2.0,0.03081974566553682,0.038160807904307655,-0.007341062238770835,-0.21365344024841953,0.0
0.75,12.0,2.0,0.030819445628549436,0.038160807904307655,-0.007341362275758219,-0.21366317551525507,0.0
0.775,12.0,2.0,0.03081914559448297,0.038160807904307655,-0.0073416623098246855,-0.21367291078209075,0.0
0.8,12.0,2.0,0.030818845563337405,0.038160807904307655,-0.007341962340970249,-0.21368264604892634,0.0
0.825,12.0,2.0,0.03081854553511271,0.038160807904307655,-0.007342262369194944,-0.21369238131576204,0.0
0.85,12.0,2.0,0.030818245509808856,0.038160807904307655,-0.007342562394498799,-0.21370211658259772,0.0
0.875,12.0,2.0,0.03081794548742581,0.038160807904307655,-0.007342862416881844,-0.21371185184943342,0.0
0.9,12.0,2.0,0.03081764546796355,0.038160807904307655,-0.0073431624363441035,-0.21372158711626907,0.0
0.65,12.0,4.0,0.030820658659573345,0.03816082383543472,-0.007340165175861373,-0.21362423448863785,0.0
0.675,12.0,4.0,0.030820358613787416,0.03816082383543472,-0.007340465221647302,-0.21363396975256455,0.0
0.7,12.0,4.0,0.030820058570922494,0.03816082383543472,-0.007340765264512224,-0.21364370501649121,0.0
0.725,12.0,4.0,0.030819758530978555,0.03816082383543472,-0.0073410653044561625,-0.21365344028041788,0.0
0.75,12.0,4.0,0.030819458493955572,0.03816082383543472,-0.007341365341479146,-0.21366317554434464,0.0
0.775,12.0,4.0,0.030819158459853516,0.03816082383543472,-0.007341665375581202,-0.2136729108082713,0.0
0.8,12.0,4.0,0.030818858428672352,0.03816082383543472,-0.007341965406762366,-0.213682646072198,0.0
0.825,12.0,4.0,0.030818558400412057,0.03816082383543472,-0.007342265435022661,-0.21369238133612473,0.0
0.85,12.0,4.0,0.030818258375072603,0.03816082383543472,-0.007342565460362115,-0.2137021166000515,0.0
0.875,12.0,4.0,0.03081795835265396,0.03816082383543472,-0.007342865482780757,-0.21371185186397815,0.0
0.9,12.0,4.0,0.030817658333156105,0.03816082383543472,-0.007343165502278613,-0.2137215871279048,0.0
0.65,12.8,0.2,0.00048461156062373095,0.002361511003104182,-0.0018768994424804512,-1.5837092845856062,0.0
0.675,12.8,0.2,0.00048461099700890215,0.002361511003104182,-0.0018769000060952798,-1.5837104476101858,0.0
0.7,12.8,0.2,0.0004846104333947289,0.002361511003104182,-0.0018769005697094531,-1.5837116106347653,0.0
0.725,12.8,0.2,0.0004846098697812111,0.002361511003104182,-0.001876901133322971,-1.5837127736593448,0.0
0.75,12.8,0.2,0.0004846093061683488,0.002361511003104182,-0.001876901696935833,-1.5837139366839244,0.0
0.775,12.8,0.2,0.000484608742556142,0.002361511003104182,-0.00187690226054804,-1.5837150997085039,0.0
0.8,12.8,0.2,0.0004846081789445906,0.002361511003104182,-0.0018769028241595914,-1.5837162627330836,0.0
0.825,12.8,0.2,0.00048460761533369477,0.002361511003104182,-0.0018769033877704872,-1.5837174257576632,0.0
0.85,12.8,0.2,0.0004846070517234545,0.002361511003104182,-0.0018769039513807275,-1.5837185887822427,0.0
0.875,12.8,0.2,0.00048460648811386964,0.002361511003104182,-0.0018769045149903123,-1.5837197518068222,0.0
0.9,12.8,0.2,0.0004846059245049403,0.002361511003104182,-0.0018769050785992416,-1.5837209148314018,0.0
0.65,12.8,0.6,0.0004846033981171746,0.002361471226776403,-0.0018768678286592286,-1.5837092843940335,0.0
0.675,12.8,0.6,0.00048460283450520777,0.002361471226776403,-0.0018768683922711954,-1.583710447432297,0.0
0.7,12.8,0.6,0.00048460227089389655,0.002361471226776403,-0.0018768689558825067,-1.58371161047056,0.0
0.725,12.8,0.6,0.00048460170728324074,0.002361471226776403,-0.0018768695194931624,-1.5837127735088234,0.0
0.75,12.8,0.6,0.0004846011436732405,0.002361471226776403,-0.0018768700831031627,-1.5837139365470867,0.0
0.775,12.8,0.6,0.0004846005800638957,0.002361471226776403,-0.0018768706467125074,-1.58371509958535,0.0
0.8,12.8,0.6,0.0004846000164552064,0.002361471226776403,-0.0018768712103211967,-1.5837162626236134,0.0
0.825,12.8,0.6,0.00048459945284717263,0.002361471226776403,-0.0018768717739292306,-1.5837174256618767,0.0
0.85,12.8,0.6,0.00048459888923979436,0.002361471226776403,-0.0018768723375366088,-1.58371858870014,0.0
0.875,12.8,0.6,0.0004845983256330716,0.002361471226776403,-0.0018768729011433315,-1.5837197517384032,0.0
0.9,12.8,0.6,0.0004845977620270043,0.002361471226776403,-0.001876873464749399,-1.5837209147766664,0.0
0.65,12.8,1.0,0.00048460174397193,0.0023614631660417306,-0.0018768614220698006,-1.5837092843564464,0.0
0.675,12.8,1.0,0.000484601180360586,0.0023614631660417306,-0.0018768619856811446,-1.5837104473973946,0.0
0.7,12.8,1.0,0.0004846006167498975,0.0023614631660417306,-0.0018768625492918331,-1.5837116104383426,0.0
0.725,12.8,1.0,0.0004846000531398645,0.0023614631660417306,-0.0018768631129018661,-1.5837127734792908,0.0
0.75,12.8,1.0,0.00048459948953048695,0.0023614631660417306,-0.0018768636765112436,-1.5837139365202388,0.0
0.775,12.8,1.0,0.00048459892592176497,0.0023614631660417306,-0.0018768642401199656,-1.583715099561187,0.0
0.8,12.8,1.0,0.00048459836231369845,0.0023614631660417306,-0.001876864803728032,-1.583716262602135,0.0
0.825,12.8,1.0,0.0004845977987062874,0.0023614631660417306,-0.0018768653673354432,-1.5837174256430833,0.0
0.85,12.8,1.0,0.0004845972350995319,0.0023614631660417306,-0.0018768659309421987,-1.5837185886840315,0.0
0.875,12.8,1.0,0.0004845966714934319,0.0023614631660417306,-0.0018768664945482986,-1.5837197517249795,0.0
0.9,12.8,1.0,0.00048459610788798734,0.0023614631660417306,-0.0018768670581537433,-1.5837209147659277,0.0
0.65,12.8,2.0,0.0004845998458112889,0.0023614539164536464,-0.0018768540706423575,-1.5837092844175464,0.0
0.675,12.8,2.0,0.0004845992822042674,0.0023614539164536464,-0.001876854634249379,-1.5837104474541304,0.0
0.7,12.8,2.0,0.00048459871859790144,0.0023614539164536464,-0.001876855197855745,-1.583711610490714,0.0
0.725,12.8,2.0,0.000484598154992191,0.0023614539164536464,-0.0018768557614614553,-1.5837127735272978,0.0
0.75,12.8,2.0,0.000484597591387136,0.0023614539164536464,-0.0018768563250665103,-1.5837139365638817,0.0
0.775,12.8,2.0,0.0004845970277827365,0.0023614539164536464,-0.00187685688867091,-1.5837150996004659,0.0
0.8,12.8,2.0,0.00048459646417899245,0.0023614539164536464,-0.001876857452274654,-1.5837162626370498,0.0
0.825,12.8,2.0,0.000484595900575904,0.0023614539164536464,-0.0018768580158777424,-1.5837174256736335,0.0
0.85,12.8,2.0,0.00048459533697347093,0.0023614539164536464,-0.0018768585794801756,-1.5837185887102174,0.0
0.875,12.8,2.0,0.00048459477337169343,0.0023614539164536464,-0.001876859143081953,-1.5837197517468011,0.0
0.9,12.8,2.0,0.0004845942097705714,0.0023614539164536464,-0.001876859706683075,-1.583720914783385,0.0
0.65,12.8,4.0,0.000484599820280462,0.0023614537920471743,-0.0018768539717667122,-1.5837092844197433,0.0
0.675,12.8,4.0,0.00048459925667354624,0.0023614537920471743,-0.001876854535373628,-1.58371044745617,0.0
0.7,12.8,4.0,0.000484598693067286,0.0023614537920471743,-0.0018768550989798883,-1.5837116104925972,0.0
0.725,12.8,4.0,0.00048459812946168127,0.0023614537920471743,-0.001876855662585493,-1.5837127735290242,0.0
0.75,12.8,4.0,0.0004845975658567321,0.0023614537920471743,-0.0018768562261904421,-1.583713936565451,0.0
0.775,12.8,4.0,0.00048459700225243833,0.0023614537920471743,-0.001876856789794736,-1.5837150996018778,0.0
0.8,12.8,4.0,0.00048459643864880007,0.0023614537920471743,-0.0018768573533983742,-1.5837162626383048,0.0
0.825,12.8,4.0,0.00048459587504581726,0.0023614537920471743,-0.001876857917001357,-1.5837174256747317,0.0
0.85,12.8,4.0,0.00048459531144349,0.0023614537920471743,-0.0018768584806036844,-1.5837185887111587,0.0
0.875,12.8,4.0,0.00048459474784181823,0.0023614537920471743,-0.001876859044205356,-1.5837197517475856,0.0
0.9,12.8,4.0,0.000484594184240802,0.0023614537920471743,-0.0018768596078063723,-1.5837209147840126,0.0
0.65,13.600000000000001,0.2,0.00011738522279328656,0.0001778917797778046,-6.050655698451803e-05,-0.41571435773532944,0.0
0.675,13.600000000000001,0.2,0.0001173852280778966,0.0001778917797778046,-6.050655169990799e-05,-0.41571431271594966,0.0
0.7,13.600000000000001,0.2,0.00011738523336250688,0.0001778917797778046,-6.050654641529771e-05,-0.41571426769657005,0.0
0.725,13.600000000000001,0.2,0.00011738523864711738,0.0001778917797778046,-6.050654113068721e-05,-0.4157142226771903,0.0
0.75,13.600000000000001,0.2,0.00011738524393172816,0.0001778917797778046,-6.0506535846076433e-05,-0.4157141776578104,0.0
0.775,13.600000000000001,0.2,0.00011738524921633915,0.0001778917797778046,-6.050653056146544e-05,-0.41571413263843066,0.0
0.8,13.600000000000001,0.2,0.00011738525450095037,0.0001778917797778046,-6.050652527685422e-05,-0.4157140876190511,0.0
0.825,13.600000000000001,0.2,0.00011738525978556184,0.0001778917797778046,-6.050651999224275e-05,-0.4157140425996712,0.0
0.85,13.600000000000001,0.2,0.00011738526507017354,0.0001778917797778046,-6.0506514707631056e-05,-0.41571399758029165,0.0
0.875,13.600000000000001,0.2,0.00011738527035478548,0.0001778917797778046,-6.0506509423019115e-05,-0.4157139525609119,0.0
0.9,13.600000000000001,0.2,0.00011738527563939767,0.0001778917797778046,-6.050650413840692e-05,-0.4157139075415321,0.0
0.65,13.600000000000001,0.6,0.00011739691511038291,0.00017790949892620785,-6.051258381582494e-05,-0.4157143576915172,0.0
0.675,13.600000000000001,0.6,0.00011739692039515195,0.00017790949892620785,-6.05125785310559e-05,-0.4157143126752669,0.0
0.7,13.600000000000001,0.6,0.00011739692567992121,0.00017790949892620785,-6.051257324628664e-05,-0.4157142676590167,0.0
0.725,13.600000000000001,0.6,0.00011739693096469073,0.00017790949892620785,-6.0512567961517125e-05,-0.41571422264276636,0.0
0.75,13.600000000000001,0.6,0.00011739693624946046,0.00017790949892620785,-6.051256267674739e-05,-0.41571417762651625,0.0
0.775,13.600000000000001,0.6,0.00011739694153423045,0.00017790949892620785,-6.05125573919774e-05,-0.41571413261026574,0.0
0.8,13.600000000000001,0.6,0.00011739694681900067,0.00017790949892620785,-6.051255210720718e-05,-0.4157140875940156,0.0
0.825,13.600000000000001,0.6,0.00011739695210377113,0.00017790949892620785,-6.0512546822436716e-05,-0.4157140425777652,0.0
0.85,13.600000000000001,0.6,0.00011739695738854183,0.00017790949892620785,-6.051254153766602e-05,-0.41571399756151506,0.0
0.875,13.600000000000001,0.6,0.00011739696267331275,0.00017790949892620785,-6.0512536252895096e-05,-0.4157139525452648,0.0
0.9,13.600000000000001,0.6,0.00011739696795808392,0.00017790949892620785,-6.0512530968123926e-05,-0.4157139075290145,0.0
0.65,13.600000000000001,1.0,0.00011740593803743135,0.00017792317274105833,-6.051723470362698e-05,-0.4157143576556684,0.0
0.675,13.600000000000001,1.0,0.00011740594332230592,0.00017792317274105833,-6.0517229418752404e-05,-0.4157143126419788,0.0
0.7,13.600000000000001,1.0,0.00011740594860718074,0.00017792317274105833,-6.0517224133877585e-05,-0.41571426762828906,0.0
0.725,13.600000000000001,1.0,0.00011740595389205579,0.00017792317274105833,-6.0517218849002536e-05,-0.41571422261459945,0.0
0.75,13.600000000000001,1.0,0.00011740595917693107,0.00017792317274105833,-6.0517213564127256e-05,-0.4157141776009099,0.0
0.775,13.600000000000001,1.0,0.00011740596446180659,0.00017792317274105833,-6.051720827925173e-05,-0.4157141325872202,0.0
0.8,13.600000000000001,1.0,0.00011740596974668236,0.00017792317274105833,-6.0517202994375964e-05,-0.4157140875735306,0.0
0.825,13.600000000000001,1.0,0.00011740597503155836,0.00017792317274105833,-6.0517197709499966e-05,-0.41571404255984096,0.0
0.85,13.600000000000001,1.0,0.0001174059803164346,0.00017792317274105833,-6.0517192424623724e-05,-0.4157139975461514,0.0
0.875,13.600000000000001,1.0,0.00011740598560131109,0.00017792317274105833,-6.051718713974724e-05,-0.4157139525324617,0.0
0.9,13.600000000000001,1.0,0.00011740599088618779,0.00017792317274105833,-6.0517181854870535e-05,-0.415713907518772,0.0
0.65,13.600000000000001,2.0,0.00011739987775897963,0.00017791398867422563,-6.0514110915246006e-05,-0.4157143576551098,0.0
0.675,13.600000000000001,2.0,0.00011739988304357672,0.00017791398867422563,-6.051410563064892e-05,-0.41571431264146025,0.0
0.7,13.600000000000001,2.0,0.00011739988832817406,0.00017791398867422563,-6.0514100346051574e-05,-0.4157142676278104,0.0
0.725,13.600000000000001,2.0,0.00011739989361277162,0.00017791398867422563,-6.051409506145401e-05,-0.4157142226141607,0.0
0.75,13.600000000000001,2.0,0.00011739989889736944,0.00017791398867422563,-6.0514089776856193e-05,-0.4157141776005108,0.0
0.775,13.600000000000001,2.0,0.00011739990418196748,0.00017791398867422563,-6.051408449225816e-05,-0.41571413258686113,0.0
0.8,13.600000000000001,2.0,0.00011739990946656577,0.00017791398867422563,-6.0514079207659864e-05,-0.4157140875732115,0.0
0.825,13.600000000000001,2.0,0.0001173999147511643,0.00017791398867422563,-6.051407392306134e-05,-0.4157140425595616,0.0
0.85,13.600000000000001,2.0,0.00011739992003576305,0.00017791398867422563,-6.0514068638462586e-05,-0.415713997545912,0.0
0.875,13.600000000000001,2.0,0.00011739992532036206,0.00017791398867422563,-6.0514063353863575e-05,-0.4157139525322622,0.0
0.9,13.600000000000001,2.0,0.00011739993060496129,0.00017791398867422563,-6.0514058069264346e-05,-0.41571390751861254,0.0
0.65,13.600000000000001,4.0,0.00011740115810541007,0.00017791592898015385,-6.051477087474378e-05,-0.415714357661739,0.0
0.675,13.600000000000001,4.0,0.00011740116339012039,0.00017791592898015385,-6.0514765590033464e-05,-0.41571431264761566,0.0
0.7,13.600000000000001,4.0,0.00011740116867483093,0.00017791592898015385,-6.0514760305322915e-05,-0.41571426763349245,0.0
0.725,13.600000000000001,4.0,0.00011740117395954173,0.00017791592898015385,-6.051475502061212e-05,-0.4157142226193692,0.0
0.75,13.600000000000001,4.0,0.00011740117924425276,0.00017791592898015385,-6.0514749735901085e-05,-0.41571417760524604,0.0
0.775,13.600000000000001,4.0,0.00011740118452896403,0.00017791592898015385,-6.051474445118982e-05,-0.4157141325911227,0.0
0.8,13.600000000000001,4.0,0.00011740118981367554,0.00017791592898015385,-6.051473916647831e-05,-0.4157140875769994,0.0
0.825,13.600000000000001,4.0,0.00011740119509838727,0.00017791592898015385,-6.051473388176658e-05,-0.4157140425628763,0.0
0.85,13.600000000000001,4.0,0.00011740120038309927,0.00017791592898015385,-6.051472859705458e-05,-0.41571399754875304,0.0
0.875,13.600000000000001,4.0,0.00011740120566781149,0.00017791592898015385,-6.0514723312342364e-05,-0.4157139525346298,0.0
0.9,13.600000000000001,4.0,0.00011740121095252395,0.00017791592898015385,-6.0514718027629904e-05,-0.4157139075205065,0.0
0.65,14.4,0.2,2.50301922303202e-05,4.388102718529242e-05,-1.8850834954972218e-05,-0.5613992586849487,0.0
0.675,14.4,0.2,2.50301931484438e-05,4.388102718529242e-05,-1.885083403684862e-05,-0.5613992220043041,0.0
0.7,14.4,0.2,2.5030194066567428e-05,4.388102718529242e-05,-1.885083311872499e-05,-0.5613991853236598,0.0
0.725,14.4,0.2,2.50301949846911e-05,4.388102718529242e-05,-1.885083220060132e-05,-0.5613991486430152,0.0
0.75,14.4,0.2,2.5030195902814796e-05,4.388102718529242e-05,-1.885083128247762e-05,-0.5613991119623709,0.0
0.775,14.4,0.2,2.5030196820938534e-05,4.388102718529242e-05,-1.8850830364353883e-05,-0.5613990752817264,0.0
0.8,14.4,0.2,2.50301977390623e-05,4.388102718529242e-05,-1.8850829446230118e-05,-0.5613990386010818,0.0
0.825,14.4,0.2,2.5030198657186102e-05,4.388102718529242e-05,-1.8850828528106315e-05,-0.5613990019204375,0.0
0.85,14.4,0.2,2.5030199575309938e-05,4.388102718529242e-05,-1.885082760998248e-05,-0.5613989652397928,0.0
0.875,14.4,0.2,2.503020049343381e-05,4.388102718529242e-05,-1.885082669185861e-05,-0.5613989285591482,0.0
0.9,14.4,0.2,2.503020141155771e-05,4.388102718529242e-05,-1.8850825773734708e-05,-0.5613988918785038,0.0
0.65,14.4,0.6,2.503349634274915e-05,4.388681968520829e-05,-1.885332334245914e-05,-0.5613992582653479,0.0
0.675,14.4,0.6,2.5033497260243655e-05,4.388681968520829e-05,-1.8853322424964637e-05,-0.5613992216146749,0.0
0.7,14.4,0.6,2.5033498177738197e-05,4.388681968520829e-05,-1.8853321507470095e-05,-0.5613991849640019,0.0
0.725,14.4,0.6,2.503349909523277e-05,4.388681968520829e-05,-1.8853320589975523e-05,-0.5613991483133288,0.0
0.75,14.4,0.6,2.5033500012727378e-05,4.388681968520829e-05,-1.8853319672480914e-05,-0.5613991116626557,0.0
0.775,14.4,0.6,2.503350093022202e-05,4.388681968520829e-05,-1.885331875498627e-05,-0.5613990750119825,0.0
0.8,14.4,0.6,2.5033501847716695e-05,4.388681968520829e-05,-1.8853317837491597e-05,-0.5613990383613096,0.0
0.825,14.4,0.6,2.5033502765211403e-05,4.388681968520829e-05,-1.885331691999689e-05,-0.5613990017106366,0.0
0.85,14.4,0.6,2.5033503682706145e-05,4.388681968520829e-05,-1.8853316002502147e-05,-0.5613989650599636,0.0
0.875,14.4,0.6,2.5033504600200924e-05,4.388681968520829e-05,-1.8853315085007368e-05,-0.5613989284092904,0.0
0.9,14.4,0.6,2.5033505517695733e-05,4.388681968520829e-05,-1.885331416751256e-05,-0.5613988917586173,0.0
0.65,14.4,1.0,2.5031822205428363e-05,4.38838847221752e-05,-1.8852062516746837e-05,-0.561399258425894,0.0
0.675,14.4,1.0,2.5031823123148564e-05,4.38838847221752e-05,-1.8852061599026635e-05,-0.5613992217637533,0.0
0.7,14.4,1.0,2.5031824040868796e-05,4.38838847221752e-05,-1.8852060681306403e-05,-0.5613991851016129,0.0
0.725,14.4,1.0,2.5031824958589066e-05,4.38838847221752e-05,-1.8852059763586134e-05,-0.5613991484394725,0.0
0.75,14.4,1.0,2.5031825876309365e-05,4.38838847221752e-05,-1.8852058845865835e-05,-0.5613991117773319,0.0
0.775,14.4,1.0,2.5031826794029702e-05,4.38838847221752e-05,-1.8852057928145498e-05,-0.5613990751151913,0.0
0.8,14.4,1.0,2.503182771175007e-05,4.38838847221752e-05,-1.885205701042513e-05,-0.5613990384530507,0.0
0.825,14.4,1.0,2.5031828629470474e-05,4.38838847221752e-05,-1.8852056092704725e-05,-0.5613990017909102,0.0
0.85,14.4,1.0,2.503182954719091e-05,4.38838847221752e-05,-1.885205517498429e-05,-0.5613989651287696,0.0
0.875,14.4,1.0,2.503183046491138e-05,4.38838847221752e-05,-1.885205425726382e-05,-0.5613989284666291,0.0
0.9,14.4,1.0,2.5031831382631882e-05,4.38838847221752e-05,-1.8852053339543318e-05,-0.5613988918044887,0.0
0.65,14.4,2.0,2.5028762744589235e-05,4.387852110563228e-05,-1.8849758361043046e-05,-0.5613992583631603,0.0
0.675,14.4,2.0,2.5028763662085118e-05,4.387852110563228e-05,-1.8849757443547162e-05,-0.5613992217055006,0.0
0.7,14.4,2.0,2.5028764579581032e-05,4.387852110563228e-05,-1.884975652605125e-05,-0.561399185047841,0.0
0.725,14.4,2.0,2.5028765497076983e-05,4.387852110563228e-05,-1.8849755608555297e-05,-0.5613991483901815,0.0
0.75,14.4,2.0,2.5028766414572965e-05,4.387852110563228e-05,-1.8849754691059316e-05,-0.5613991117325219,0.0
0.775,14.4,2.0,2.502876733206898e-05,4.387852110563228e-05,-1.88497537735633e-05,-0.5613990750748623,0.0
0.8,14.4,2.0,2.502876824956503e-05,4.387852110563228e-05,-1.884975285606725e-05,-0.5613990384172027,0.0
0.825,14.4,2.0,2.5028769167061113e-05,4.387852110563228e-05,-1.8849751938571167e-05,-0.561399001759543,0.0
0.85,14.4,2.0,2.5028770084557234e-05,4.387852110563228e-05,-1.8849751021075047e-05,-0.5613989651018835,0.0
0.875,14.4,2.0,2.5028771002053385e-05,4.387852110563228e-05,-1.8849750103578896e-05,-0.5613989284442238,0.0
0.9,14.4,2.0,2.502877191954957e-05,4.387852110563228e-05,-1.884974918608271e-05,-0.5613988917865641,0.0
0.65,14.4,4.0,2.5032406028314367e-05,4.3884908233323525e-05,-1.8852502205009158e-05,-0.5613992583647778,0.0
0.675,14.4,4.0,2.5032406945946694e-05,4.3884908233323525e-05,-1.885250128737683e-05,-0.5613992217070026,0.0
0.7,14.4,4.0,2.5032407863579055e-05,4.3884908233323525e-05,-1.885250036974447e-05,-0.5613991850492275,0.0
