combo_id,beta,omega,m,phase,center_D,width_D,eta_couple,improved_fraction_vs_lorentz_D21_guard,improved_fraction_vs_lorentz_D60_hotspot,improved_fraction_vs_mainline_D21_guard,improved_fraction_vs_mainline_D60_hotspot,mean_abs_improvement_vs_lorentz_D21_guard,mean_abs_improvement_vs_lorentz_D60_hotspot,mean_abs_improvement_vs_mainline_D21_guard,mean_abs_improvement_vs_mainline_D60_hotspot,p95_abs_delta_cf_D21_guard,p95_abs_delta_cf_D60_hotspot,p95_abs_delta_lorentz_D21_guard,p95_abs_delta_lorentz_D60_hotspot,p95_abs_delta_mainline_D21_guard,p95_abs_delta_mainline_D60_hotspot,joint_objective_vs_mainline,d60_mainline_gain,d21_mainline_gain,beats_mainline_both,beats_lorentz_both
5010,0.4,0.9,12.0,1.1353981633974484,5.9,0.05,0.3,0.0,1.0,0.5121951219512195,0.4,-1.6910938156745028,4.6455752410619,-1.06595514786506,3.6096231893416353,7.762784207353393,27.33079650044095,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.33079650044095,3.95513362076624,-5.66056715230326,0.0,0.0
1458,0.4,0.7,12.0,0.6853981633974483,5.9,0.05,0.3,0.04878048780487805,1.0,0.6260162601626016,0.4,-0.5090225894107948,2.7539478128178905,0.11611607839864789,1.7179957610976249,3.27643952116072,27.331695237627653,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.331695237627653,3.954234883579538,-1.174222466110587,0.0,0.0
5189,0.4,1.0,4.0,0.7853981633974483,5.8,0.05,0.15,0.0,0.8,0.3333333333333333,0.2,-4.888902396718047,5.00851685155353,-4.263763728908603,3.9725647998332643,17.317863825249546,27.3319818405159,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.3319818405159,3.9539482806912893,-15.215646770199413,0.0,0.0
2326,0.4,0.8,6.0,1.1353981633974484,5.9,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-1.4352198072506819,2.147527470389385,-0.8100811394412394,1.1115754186691194,3.546113318945808,27.332221930885922,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.332221930885922,3.9537081903212687,-1.4438962638956752,0.0,0.0
5717,0.4,1.0,8.0,0.4353981633974483,5.8,0.05,0.15,0.0,0.8,0.3902439024390244,0.2,-4.307403022924544,5.1001116414651255,-3.682264355115101,4.06415958974486,15.850225947245956,27.332375173893304,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.332375173893304,3.9535549473138865,-13.748008892195823,0.0,0.0
4801,0.4,0.9,12.0,0.6853981633974483,5.8,0.03,0.0,0.0,0.8,0.6666666666666666,0.4,-5.925744279113114,7.746146204581042,-5.300605611303672,6.710194152860777,18.095735577579394,27.332393086460495,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.332393086460495,3.953537034746695,-15.99351852252926,0.0,0.0
1782,0.4,0.8,4.0,0.6853981633974483,5.8,0.05,0.3,0.0,0.9714285714285714,0.3333333333333333,0.29523809523809524,-4.691894496423744,5.123731921652418,-4.066755828614302,4.0877798699321515,18.397378985533283,27.332576619982877,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.332576619982877,3.9533535012243135,-16.29516193048315,0.0,0.0
9845,0.4,1.2,12.0,0.6853981633974483,5.8,0.05,0.15,0.0,1.0,0.3333333333333333,0.4,-8.207853282051506,5.896713835530477,-7.582714614242064,4.8607617838102115,27.333037737351788,26.75333562969965,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.333037737351788,4.532594491507542,-25.230820682301655,0.0,0.0
7648,0.4,1.1,8.0,0.9853981633974482,5.9,0.05,0.0,0.0,0.8,0.6666666666666666,0.2,-0.6520463820490763,1.3389796160640715,-0.02690771423963378,0.30302756434380596,2.2879556275482336,27.33333178034145,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.33333178034145,3.952598340865741,-0.18573857249810066,0.0,0.0
199,0.4,0.7,4.0,0.8853981633974483,5.8,0.07,0.0,0.0,1.0,0.3333333333333333,0.4,-2.5991655896740564,3.7112875566891823,-1.974026921864614,2.675335504968917,7.964606248282373,27.333840367723603,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.333840367723603,3.9520897534835875,-5.86238919323224,0.0,0.0
7700,0.4,1.1,8.0,1.1353981633974484,5.9,0.07,0.15,0.0,0.8,0.45528455284552843,0.2,-1.9924395908039836,2.8146009869399813,-1.3673009229945408,1.7786489352197157,7.83088891004108,27.33452624607173,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.33452624607173,3.951403875135462,-5.728671854990947,0.0,0.0
7029,0.4,1.1,4.0,1.1353981633974484,5.9,0.07,0.3,0.0,0.8,0.3333333333333333,0.2,-3.446498187610063,3.7501616579452866,-2.821359519800619,2.7142096062250207,13.318688357724405,27.334627398571055,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.334627398571055,3.951302722636136,-11.216471302674272,0.0,0.0
3464,0.4,0.9,4.0,0.6853981633974483,5.8,0.07,0.15,0.0,0.9428571428571428,0.3333333333333333,0.2761904761904762,-3.579786756232518,4.158547160386417,-2.9546480884230752,3.1225951086661503,13.1200190566028,27.335347560689847,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.335347560689847,3.9505825605173435,-11.017802001552667,0.0,0.0
2789,0.4,0.8,10.0,0.6853981633974483,5.8,0.05,0.15,0.0,1.0,0.3333333333333333,0.4,-5.627960784212808,7.160339501018364,-5.002822116403364,6.124387449298099,18.284252391751124,27.335562130039072,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.335562130039072,3.950367991168118,-16.18203533670099,0.0,0.0
1602,0.4,0.7,12.0,0.9853981633974482,5.9,0.05,0.3,0.0,1.0,0.6260162601626016,0.4,-0.9990890865269368,3.7556052184046096,-0.3739504187174941,2.7196531666843438,5.114663962136885,27.33560887327296,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.33560887327296,3.9503212479342302,-3.012446907086752,0.0,0.0
2891,0.4,0.8,10.0,0.8853981633974483,5.8,0.1,0.15,0.0,1.0,0.3333333333333333,0.4,-5.601116623607753,7.272867286987758,-4.975977955798311,6.236915235267492,17.857394581001273,27.336022257587324,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.336022257587324,3.949907863619867,-15.75517752595114,0.0,0.0
3514,0.4,0.9,4.0,0.7853981633974483,5.8,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-2.598090684338059,3.395446342754437,-1.9729520165286163,2.3594942910341716,7.9665429723243175,27.336224766270284,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.336224766270284,3.9497053549369063,-5.864325917274185,0.0,0.0
6211,0.4,1.0,10.0,0.7853981633974483,5.9,0.07,0.0,0.0,0.8,0.6666666666666666,0.2,-0.5412654760798068,1.130754309889621,0.08387319172963592,0.09480225816935547,1.510128015396916,27.336299658630626,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.336299658630626,3.9496304625765646,0.5920890396532168,1.0,0.0
4240,0.4,0.9,8.0,0.8853981633974483,5.9,0.05,0.0,0.0,0.8,1.0,0.2,-0.3205493722237488,1.1790541383764128,0.30458929558569386,0.14310208665614738,1.2793579159188888,27.33762026789402,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.33762026789402,3.9483098533131695,0.8228591391312441,1.0,0.0
7557,0.4,1.1,8.0,0.7853981633974483,5.9,0.07,0.3,0.0,0.8,0.5284552845528455,0.2,-1.6990457761254065,2.4896536237383304,-1.073907108315964,1.4537015720180653,8.381429537282305,27.337985698074284,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.337985698074284,3.947944423132906,-6.279212482232172,0.0,0.0
8033,0.4,1.1,10.0,1.1353981633974484,5.9,0.05,0.15,0.0,0.8,0.3333333333333333,0.2,-1.9783914261353992,3.090596174262481,-1.3532527583259568,2.054644122542215,6.290244985873042,27.3380218657749,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.3380218657749,3.947908255432292,-4.188027930822909,0.0,0.0
629,0.4,0.7,6.0,1.1353981633974484,5.8,0.05,0.15,0.0,1.0,0.3333333333333333,0.4,-5.694687020599475,6.108089772396794,-5.069548352790032,5.072137720676531,18.428506966522164,27.338640608845544,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.338640608845544,3.947289512361646,-16.32628991147203,0.0,0.0
2551,0.4,0.8,8.0,0.8853981633974483,5.8,0.07,0.0,0.0,1.0,0.3333333333333333,0.4,-4.126193684265717,5.186352708350058,-3.501055016456275,4.150400656629792,12.592367058678615,27.339278580775844,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.339278580775844,3.946651540431347,-10.490150003628482,0.0,0.0
9336,0.4,1.2,8.0,0.9853981633974482,5.9,0.1,0.3,0.0,0.8,0.43902439024390244,0.21904761904761905,-2.8035194858536494,3.476635872018537,-2.1783808180442077,2.4406838202982715,12.301393778623673,27.339485223081557,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.339485223081557,3.946444898125634,-10.19917672357354,0.0,0.0
3238,0.4,0.8,12.0,0.8853981633974483,5.9,0.1,0.0,0.0,1.0,0.6666666666666666,0.6,-0.21042723554481543,2.6339020802722937,0.4147114322646272,1.5979500285520278,0.7970357456496776,27.33953068730745,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.33953068730745,3.946399433899739,1.3051813094004552,1.0,0.0
7890,0.4,1.1,10.0,0.7853981633974483,5.9,0.05,0.3,0.0,0.8,0.4065040650406504,0.2,-1.7285285468889886,2.6868541458169495,-1.103389879079546,1.6509020940966836,6.779308625993567,27.339643593845118,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.339643593845118,3.946286527362073,-4.677091570943434,0.0,0.0
3624,0.4,0.9,4.0,0.9853981633974482,5.9,0.1,0.3,0.0,0.9428571428571428,0.3333333333333333,0.29523809523809524,-2.595491922079254,3.3256143205388873,-1.9703532542698112,2.289662268818622,10.690283362074306,27.340653096988575,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.340653096988575,3.9452770242186155,-8.588066307024173,0.0,0.0
3991,0.4,0.9,6.0,1.1353981633974484,5.8,0.07,0.0,0.0,0.8,0.3333333333333333,0.2,-5.475310867197274,5.441566609953231,-4.850172199387831,4.405614558232965,15.717311708826347,27.3407390251844,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.3407390251844,3.945191096022789,-13.615094653776215,0.0,0.0
340,0.4,0.7,6.0,0.4353981633974483,5.8,0.05,0.0,0.0,1.0,0.3333333333333333,0.4,-1.8313397062043482,2.8226613627295967,-1.2062010383949056,1.7867093110093313,4.820821404320072,27.340876349998087,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.340876349998087,3.9450537712091034,-2.718604349269939,0.0,0.0
5635,0.4,1.0,6.0,0.9853981633974482,5.9,0.07,0.0,0.0,0.8,0.3333333333333333,0.2,-1.270345831239599,1.6117546150787894,-0.6452071634301563,0.5758025633585243,2.8739028970163494,27.341632202792077,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.341632202792077,3.9442979184151135,-0.7716858419662165,0.0,0.0
9426,0.4,1.2,10.0,0.4353981633974483,5.9,0.05,0.3,0.07317073170731707,0.8,0.5203252032520326,0.2,-1.0069169314535187,1.3293347178046233,-0.38177826364407597,0.2933826660843577,4.053961394595842,27.341811677618274,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.341811677618274,3.9441184435889163,-1.9517443395457095,0.0,0.0
2264,0.4,0.8,6.0,0.9853981633974482,5.8,0.07,0.15,0.0,0.9142857142857143,0.3333333333333333,0.2,-5.327172590754224,5.554192722161369,-4.7020339229447785,4.518240670441105,17.35618895256137,27.3422659848728,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.3422659848728,3.943664136334391,-15.253971897511239,0.0,0.0
2172,0.4,0.8,6.0,0.7853981633974483,5.8,0.1,0.3,0.0,1.0,0.3333333333333333,0.3047619047619048,-5.088109367197288,5.4420972266546,-4.462970699387846,4.406145174934334,18.26586323195411,27.342692744002516,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.342692744002516,3.9432373772046745,-16.163646176903978,0.0,0.0
8807,0.4,1.2,6.0,0.5853981633974483,5.9,0.1,0.15,0.0,0.8,0.4715447154471545,0.20952380952380953,-1.2032153974482018,1.4458634190121342,-0.5780767296387592,0.40991136729186867,3.867840108191516,27.3429434512094,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.3429434512094,3.94298666999779,-1.765623053141383,0.0,0.0
2649,0.4,0.8,8.0,1.1353981633974484,5.8,0.07,0.3,0.0,1.0,0.3333333333333333,0.4095238095238095,-7.078056134153704,7.267574201053884,-6.4529174663442594,6.231622149333618,23.791552842418685,27.34307790572333,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.34307790572333,3.9428522154838603,-21.689335787368552,0.0,0.0
3269,0.4,0.8,12.0,0.9853981633974482,5.8,0.05,0.15,0.0,1.0,0.3333333333333333,0.4,-7.127733733011328,6.683857804530655,-6.502595065201885,5.647905752810389,23.164742171199837,27.343107595029885,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.343107595029885,3.9428225261773058,-21.062525116149704,0.0,0.0
9128,0.4,1.2,8.0,0.5853981633974483,5.8,0.07,0.15,0.0,0.8,0.3333333333333333,0.2,-5.60767490266034,5.50534283601734,-4.982536234850895,4.469390784297076,19.785448642544992,27.34420969512248,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.34420969512248,3.9417204260847107,-17.68323158749486,0.0,0.0
5482,0.4,1.0,6.0,0.6853981633974483,5.8,0.1,0.0,0.0,0.8,0.3333333333333333,0.2,-3.3926226581421997,3.5029807023509734,-2.7674839903327566,2.4670286506307084,9.27510942923021,27.344837253139907,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.344837253139907,3.941092868067283,-7.172892374180076,0.0,0.0
7642,0.4,1.1,8.0,0.9853981633974482,5.8,0.1,0.0,0.0,0.8,0.3333333333333333,0.2,-5.643779355274123,5.994895563354441,-5.018640687464681,4.958943511634176,17.04092454508224,27.345012013382195,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.345012013382195,3.940918107824995,-14.938707490032108,0.0,0.0
4369,0.4,0.9,10.0,0.4353981633974483,5.8,0.03,0.0,0.0,0.8,0.3333333333333333,0.2,-4.112069165093953,5.330165236579552,-3.4869304972845097,4.294213184859287,11.473741502967986,27.34517084641545,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.34517084641545,3.9407592747917413,-9.371524447917853,0.0,0.0
731,0.4,0.7,8.0,0.5853981633974483,5.8,0.1,0.15,0.0,1.0,0.3333333333333333,0.4,-3.1438778438224557,4.486548742384977,-2.5187391760130136,3.4505966906647116,11.42633091849272,27.345415789326214,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.345415789326214,3.9405143318809763,-9.324113863442587,0.0,0.0
582,0.4,0.7,6.0,0.9853981633974482,5.8,0.05,0.3,0.0,1.0,0.3333333333333333,0.4,-5.991486482190711,6.3536012310976835,-5.366347814381269,5.317649179377419,20.89948506102938,27.345671596094288,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.345671596094288,3.9402585251129025,-18.797268005979248,0.0,0.0
6529,0.4,1.0,12.0,0.7853981633974483,5.8,0.03,0.0,0.0,0.8,0.3333333333333333,0.4,-7.076891215767002,6.843158544133687,-6.451752547957559,5.807206492413421,21.520143398484695,27.34578917256247,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.34578917256247,3.9401409486447214,-19.417926343434562,0.0,0.0
1924,0.4,0.8,4.0,0.9853981633974482,5.8,0.05,0.0,0.0,1.0,0.3333333333333333,0.4,-3.7440433036290517,4.421617037611179,-3.118904635819609,3.3856649858909145,11.324973675159852,27.34607464107264,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.34607464107264,3.9398554801345504,-9.222756620109719,0.0,0.0
9457,0.4,1.2,10.0,0.5853981633974483,5.8,0.03,0.0,0.0,0.6,0.3333333333333333,0.2,-6.389114800230449,5.7194020054607115,-5.763976132421008,4.683449953740447,18.09812120162286,27.346259308370087,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.346259308370087,3.939670812837104,-15.995904146572727,0.0,0.0
4180,0.4,0.9,8.0,0.7853981633974483,5.8,0.05,0.0,0.0,0.8,0.3333333333333333,0.2,-4.456722862262971,5.346286847249238,-3.8315841944535283,4.310334795528971,13.611772818984367,27.346642534545136,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.346642534545136,3.9392875866620543,-11.509555763934234,0.0,0.0
6386,0.4,1.0,12.0,0.4353981633974483,5.8,0.03,0.15,0.0,0.8,0.5040650406504065,0.4,-6.449850631673058,7.0461390455939314,-5.824711963863615,6.010186993873666,22.422464578691812,27.347366127316732,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.347366127316732,3.938563993890458,-20.32024752364168,0.0,0.0
3509,0.4,0.9,4.0,0.7853981633974483,5.8,0.05,0.15,0.0,0.8952380952380953,0.3333333333333333,0.22857142857142856,-4.44206982435372,4.800519254958407,-3.816931156544278,3.7645672032381414,15.814835004758732,27.347511841501294,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.347511841501294,3.938418279705896,-13.7126179497086,0.0,0.0
5000,0.4,0.9,12.0,1.1353981633974484,5.8,0.07,0.15,0.0,1.0,0.3333333333333333,0.4,-7.829913023306544,6.118533477841644,-7.2047743554971015,5.0825814261213775,24.973556630413604,27.34771526318422,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.34771526318422,3.9382148580229703,-22.87133957536347,0.0,0.0
2945,0.4,0.8,10.0,0.9853981633974482,5.9,0.05,0.15,0.0,1.0,0.43902439024390244,0.3238095238095238,-1.1268538285741985,2.3968047494006406,-0.5017151607647555,1.3608526976803752,3.5489795569139817,27.34778369764964,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.34778369764964,3.9381464235575514,-1.4467625018638488,0.0,0.0
9185,0.4,1.2,8.0,0.6853981633974483,5.9,0.05,0.15,0.0,0.8,0.6829268292682927,0.2,-0.6325720593303719,1.1703028249409082,-0.007433391520929232,0.1343507732206426,3.3346892845666636,27.34795323246947,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.34795323246947,3.937976888737719,-1.2324722295165307,0.0,0.0
1991,0.4,0.8,4.0,1.1353981633974484,5.9,0.1,0.15,0.0,1.0,0.3333333333333333,0.4,-2.005086118078445,2.997747401732953,-1.3799474502690028,1.961795350012688,7.42197317956685,27.34801119677547,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.34801119677547,3.9379189244317203,-5.319756124516717,0.0,0.0
1393,0.4,0.7,12.0,0.5853981633974483,5.8,0.03,0.0,0.0,0.8,0.6666666666666666,0.4,-4.264110939289192,7.238346039309075,-3.6389722714797497,6.20239398758881,13.127667122172255,27.348297110834316,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.348297110834316,3.937633010372874,-11.025450067122122,0.0,0.0
5349,0.4,1.0,4.0,1.1353981633974484,5.9,0.07,0.3,0.0,0.819047619047619,0.3333333333333333,0.2,-3.143904770460261,3.6264802093736748,-2.518766102650818,2.5905281576534085,12.216997746575705,27.348505266836433,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.348505266836433,3.9374248543707573,-10.114780691525572,0.0,0.0
4820,0.4,0.9,12.0,0.6853981633974483,5.9,0.07,0.15,0.056910569105691054,0.9714285714285714,0.6341463414634146,0.4857142857142857,-0.3224643915534733,2.0750334887070987,0.3026742762559693,1.0390814369868326,1.886069489942338,27.348705241917937,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.348705241917937,3.9372248792892535,0.21614756510779487,1.0,0.0
9937,0.4,1.2,12.0,0.8853981633974483,5.8,0.03,0.0,0.0,0.8,0.3333333333333333,0.4,-8.809857162542137,5.386264637614514,-8.184718494732698,4.3503125858942475,26.666716291821487,27.34950076136947,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.34950076136947,3.936429359837721,-24.564499236771354,0.0,0.0
5968,0.4,1.0,8.0,0.9853981633974482,5.9,0.05,0.0,0.0,0.8,1.0,0.2,-0.5737482899964643,1.3743081373119799,0.05139037781297821,0.33835608559171426,2.0538411384267463,27.350016739705136,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.350016739705136,3.935913381502054,0.04837591662338658,1.0,0.0
4037,0.4,0.9,8.0,0.4353981633974483,5.8,0.05,0.15,0.0,0.8,0.4065040650406504,0.2,-3.9055697032691414,4.87577301406152,-3.2804310354596993,3.8398209623412543,14.449643992146044,27.350824250412458,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.350824250412458,3.9351058707947324,-12.34742693709591,0.0,0.0
6020,0.4,1.0,8.0,1.1353981633974484,5.9,0.07,0.15,0.0,0.8,0.4634146341463415,0.2,-1.8015733553407307,2.7448340542668834,-1.176434687531288,1.708882002546618,7.136297106061569,27.351102773854073,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.351102773854073,3.9348273473531172,-5.034080051011436,0.0,0.0
3330,0.4,0.8,12.0,1.1353981633974484,5.9,0.05,0.3,0.0,1.0,0.5284552845528455,0.4,-1.4885000668059811,4.432441494891167,-0.8633613989965385,3.3964894431709016,6.919168483770715,27.35147083000203,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.35147083000203,3.9344592912051617,-4.816951428720582,0.0,0.0
391,0.4,0.7,6.0,0.5853981633974483,5.8,0.07,0.0,0.0,1.0,0.3333333333333333,0.4,-2.2213556727064887,3.0992037349029817,-1.5962170048970463,2.0632516831827163,6.005615152256081,27.35152071389501,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.35152071389501,3.934409407312181,-3.9033980972059483,0.0,0.0
8939,0.4,1.2,6.0,0.8853981633974483,5.8,0.1,0.15,0.0,0.8,0.3333333333333333,0.2,-6.49180567594231,5.495632089755378,-5.866667008132868,4.459680038035112,21.065226054424766,27.35184579088938,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.35184579088938,3.934084330317809,-18.963008999374633,0.0,0.0
102,0.4,0.7,4.0,0.6853981633974483,5.8,0.05,0.3,0.0,1.0,0.3333333333333333,0.4,-4.153406081211361,4.877126092098317,-3.528267413401918,3.8411740403780517,16.418895567507555,27.35191515796545,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.35191515796545,3.93401496324174,-14.316678512457422,0.0,0.0
5781,0.4,1.0,8.0,0.5853981633974483,5.9,0.07,0.3,0.0,0.8,0.6178861788617886,0.2,-0.997654801315869,1.851218600876113,-0.3725161335064265,0.8152665491558475,5.752022251778758,27.352066506844192,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.352066506844192,3.9338636143629984,-3.649805196728625,0.0,0.0
1784,0.4,0.8,4.0,0.6853981633974483,5.8,0.07,0.15,0.0,1.0,0.3333333333333333,0.4,-3.1954107866355796,4.008861111473729,-2.5702721188261375,2.9729090597534635,11.786984940888782,27.35222975729082,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.35222975729082,3.933700363916369,-9.68476788583865,0.0,0.0
3121,0.4,0.8,12.0,0.6853981633974483,5.8,0.03,0.0,0.0,0.8,0.6666666666666666,0.4,-5.347675709689603,8.200646922688215,-4.722537041880158,7.164694870967947,16.363944836398503,27.352890314853234,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.352890314853234,3.933039806353957,-14.26172778134837,0.0,0.0
5829,0.4,1.0,8.0,0.6853981633974483,5.9,0.07,0.3,0.0,0.8,0.5853658536585366,0.2,-1.25530293610745,2.1390717858400037,-0.6301642682980071,1.1031197341197385,6.688791967381966,27.353229951595065,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.353229951595065,3.9327001696121258,-4.586574912331833,0.0,0.0
4857,0.4,0.9,12.0,0.7853981633974483,5.8,0.07,0.3,0.0,1.0,0.3333333333333333,0.42857142857142855,-7.39144344278605,6.623862489413568,-6.766304774976609,5.587910437693302,25.394920221275957,27.35340290267634,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.35340290267634,3.9325272185308506,-23.292703166225824,0.0,0.0
5877,0.4,1.0,8.0,0.7853981633974483,5.9,0.07,0.3,0.0,0.8,0.5447154471544715,0.2,-1.533356948153003,2.4455691969273907,-0.9082182803435604,1.409617145207125,7.643715436298887,27.35424817373182,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.35424817373182,3.931681947475372,-5.541498381248754,0.0,0.0
7656,0.4,1.1,8.0,0.9853981633974482,5.9,0.1,0.3,0.0,0.8,0.44715447154471544,0.21904761904761905,-2.5715796258866095,3.3695495381075666,-1.9464409580771664,2.3335974863873012,11.357928713488127,27.354267479586657,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.354267479586657,3.931662641620534,-9.255711658437994,0.0,0.0
6353,0.4,1.0,10.0,1.1353981633974484,5.9,0.05,0.15,0.0,0.819047619047619,0.3333333333333333,0.2,-1.8020274488032366,3.017314617262677,-1.176888780993794,1.9813625655424119,5.7189099787942625,27.354281130313392,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.354281130313392,3.931648990893798,-3.6166929237441297,0.0,0.0
9700,0.4,1.2,10.0,1.1353981633974484,5.8,0.05,0.0,0.0,1.0,0.3333333333333333,0.4,-9.008507749554461,4.798646429280403,-8.383369081745016,3.7626943775601376,26.055487931204425,27.35434923601055,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.35434923601055,3.9315808851966416,-23.953270876154292,0.0,0.0
646,0.4,0.7,6.0,1.1353981633974484,5.9,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-1.2462183514629028,2.1962439928411883,-0.6210796836534602,1.1602919411209227,3.0743588789526655,27.355302959962067,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.355302959962067,3.9306271612451233,-0.9721418239025326,0.0,0.0
6210,0.4,1.0,10.0,0.7853981633974483,5.9,0.05,0.3,0.0,0.8380952380952381,0.42276422764227645,0.20952380952380953,-1.5735894328464233,2.6409732515924236,-0.9484507650369806,1.6050211998721586,6.168442677085069,27.35575564836047,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.35575564836047,3.930174472846719,-4.066225622034936,0.0,0.0
1834,0.4,0.8,4.0,0.7853981633974483,5.8,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-2.304342106835522,3.3202254825408652,-1.679203439026079,2.2842734308206003,7.103256519825264,27.356296921737982,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.356296921737982,3.929633199469208,-5.001039464775131,0.0,0.0
9137,0.4,1.2,8.0,0.5853981633974483,5.9,0.05,0.15,0.008130081300813009,0.8,0.6829268292682927,0.2,-0.42195712123626583,0.8614062805469563,0.20318154657317689,-0.17454577117330922,2.5435121852997016,27.356545126207628,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.356545126207628,3.9293849949995625,-0.4412951302495687,0.0,0.0
