D,eta,coeff_l1,coeff_l2,tree_diag_susceptibility_parented,coeff_participation_access_parented,tree_diag_compressibility_parented,kernel_selection_response_action,kernel_selection_response_weight,eymh_parented_prefactor_diag,kernel_selection_prefactor_recon,kernel_selection_prefactor_residual,kernel_selection_participation_share,kernel_selection_schur_share,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
12.0,0.96,0.5221458797888384,0.3475023405588132,0.6621247378961621,0.8157985693179002,0.7756542802194965,0.9152723581365796,0.6327776520883709,0.0457444387436584,0.04574443874365842,2.0816681711721685e-17,0.44486824934039215,0.5551317506596078,0.0381622992914469,0.0381608400270716,1.4592643752947554e-06
12.8,0.96,0.4340749234581026,0.2840874118309545,0.7104687754784862,0.8089909185776928,0.7646143152761692,0.9607026456079316,0.6185660372729217,0.0392926591888531,0.03929265918885314,4.163336342344337e-17,0.44127616062434766,0.5587238393756524,0.00236143286816,0.0023614730434476,4.0175287599735626e-08
13.6,0.96,0.4287114397942616,0.2799012259607951,0.6115367722492894,0.8080158205257651,0.7877345429328516,0.9035355222480053,0.6365019730643766,0.0396209321162301,0.03962093211623015,4.85722573273506e-17,0.4718655449510748,0.5281344550489252,0.000177905462263,0.0001779090234197,3.5611567000121396e-09
14.4,0.96,0.4446123313224836,0.2908175904788945,0.5817833876253663,0.8087598519311779,0.7951086806701061,0.8830594399800811,0.6430519788479492,0.0396853396081698,0.039685339608169834,3.469446951953614e-17,0.4807224563934881,0.519277543606512,4.387751369453855e-05,4.3878045919219215e-05,5.32224680661528e-10
15.2,0.96,0.4601641690336159,0.3015414531580154,0.6483738203980471,0.8095004829369551,0.7788828579946606,0.9224650570862205,0.6305060496979936,0.0417233426671605,0.041723342667160525,2.7755575615628914e-17,0.45820252518929916,0.5417974748107007,1.211316088713945e-05,1.2113142623870204e-05,1.826326924537862e-11
16.0,0.96,0.4756946960596452,0.312298204546419,0.5948900244413273,0.8102528907525086,0.7918348815196331,0.8876225221415852,0.6415865017499528,0.0434992485240455,0.04349924852404553,3.469446951953614e-17,0.47409538173970706,0.525904618260293,1.7674748375252874e-06,1.767453555486724e-06,2.128203856341283e-11
16.8,0.96,0.4914648746662304,0.3233960810855746,0.5708544933662566,0.8111872845614223,0.7978697883847091,0.8701323768300557,0.6472218270733888,0.0429892169332644,0.04298921693326441,6.938893903907228e-18,0.48097583009316597,0.5190241699068342,3.5557796609861114e-07,3.555712759819993e-07,6.690116611841557e-12
17.6,0.96,0.4410367983505292,0.2876304861315658,0.5353027450111023,0.8075697528076581,0.8070547292918159,0.8561792824725557,0.6517529882364431,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,0.4992548892628967,0.5007451107371033,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,0.96,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.7878401472082655,0.6744079570837194,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880254,0.4515145514119744,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,0.96,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,0.96,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.15,0.5380514218296297,0.3850149370108706,0.8391888097966318,0.8459153342365043,0.7373723392413372,0.9439966144080277,0.6237545688060888,0.0433245034859134,0.04332450348591337,-2.7755575615628914e-17,0.3545266997034472,0.6454733002965528,2.59372098030372,2.5937211188708993,1.38567179508442e-07
4.8,1.15,0.5497836083569774,0.3965162197627721,0.772276918562963,0.8492481019323281,0.751163037219033,0.8990729284309221,0.6379237835999865,0.0392197611780555,0.03921976117805553,2.7755575615628914e-17,0.36349422114613034,0.6365057788538694,13.800651076532375,13.80065406631957,2.9897871947071053e-06
5.6,1.15,0.5468277902087512,0.3979730765235719,1.0623284976213514,0.8531031732373762,0.696339575671587,1.0415852539404142,0.5940495016561987,0.044896734179811,0.044896734179811076,7.632783294297951e-17,0.3050634306096876,0.6949365693903121,57.98645233428199,57.98638138349972,7.095078227337126e-05
6.4,1.15,0.5249815567765913,0.3726552849600859,0.8684107688737858,0.8425227161343786,0.7315833605376693,0.9677975220134056,0.6163755999989134,0.0493701274067632,0.04937012740676327,6.938893903907228e-17,0.3541126122990012,0.6458873877009988,59.87869953976779,59.87791897388065,0.000780565887140483
7.2,1.15,0.5085809238493166,0.3470601010143223,0.3844354101634054,0.8260803871484473,0.8498918225214399,0.7074187888247979,0.7020789657828106,0.0543924286917839,0.0543924286917839,0.0,0.5401699593277189,0.4598300406722811,3.53149345807829,3.531396014994217,9.744308407322322e-05
8.0,1.15,0.5340456115679116,0.3605063281259025,0.3511645637257117,0.8216129406388017,0.8602919847609095,0.6939386003027809,0.706827027407402,0.0579949942686409,0.057994994268640944,4.163336342344337e-17,0.5662918012400922,0.4337081987599079,2.3246521394301185,2.3245432559226185,0.00010888350750004605
8.8,1.15,0.4659139785999588,0.3128373895519315,0.6407998215269817,0.8194198048404627,0.7806784657444515,0.8935013074674226,0.6397033960434704,0.0457081664811168,0.04570816648111683,2.7755575615628914e-17,0.4457939626214472,0.5542060373785528,1.5837000293677872,1.5836905249725015,9.504395285686584e-06
9.6,1.15,0.4654103916376015,0.3110229148210471,0.7998543923574037,0.8174819187200636,0.7453861414204513,0.9907587569532226,0.6093396930757352,0.0411393810685261,0.04113938106852617,6.938893903907228e-17,0.40681244110056847,0.5931875588994314,1.0000000023406015,1.0000000023405509,5.062616992290714e-14
10.4,1.15,0.4844721658897742,0.3229405194508326,0.7700606330491135,0.8164448507840161,0.751633154155466,0.9766056265377229,0.6136670183887788,0.0443592616232658,0.04435926162326585,5.551115123125783e-17,0.4153076877272007,0.5846923122727992,0.4950631430585394,0.4950549968814784,8.146177060963655e-06
11.2,1.15,0.5036498114394391,0.3353439274195839,0.7268562194800677,0.8159825762321099,0.7609776653739716,0.9530270950050602,0.6209445158469497,0.0459252714313139,0.045925271431313905,6.938893903907228e-18,0.42677123865329275,0.5732287613467071,0.1519945830705958,0.1519899181153256,4.664955270183846e-06
12.0,1.15,0.5221458624448468,0.3475023248995926,0.6621246148665484,0.8157985644861507,0.7756543089262625,0.9152722959625418,0.632777671759542,0.0457444401657166,0.04574444016571667,6.938893903907228e-17,0.4448682925020865,0.5551317074979133,0.0381622786261298,0.0381608193630392,1.4592630906001824e-06
12.8,1.15,0.4340745255628638,0.2840868233849967,0.710464103636058,0.8089904515045199,0.7646153594825785,0.9607010689873003,0.618566524895102,0.0392926901636739,0.03929269016367392,2.0816681711721685e-17,0.44127808675006364,0.5587219132499363,0.002361397209312,0.0023614373844012,4.017508920027904e-08
13.6,1.15,0.42871233344882,0.2799023406411726,0.6115413987695126,0.8080165872876789,0.787733412191683,0.9035364952311631,0.6365016634116021,0.039620912840985,0.03962091284098501,1.3877787807814457e-17,0.47186293630747417,0.5281370636925258,0.0001779074434574,0.0001779110046316,3.5611742000109855e-09
14.4,1.15,0.4446077459097098,0.2908114864547793,0.581773039575091,0.8087555347547773,0.795111281489231,0.8830635740127484,0.6430506496503793,0.0396852575780094,0.03968525757800944,4.163336342344337e-17,0.48073229571508086,0.519267704284919,4.387733824843774e-05,4.387787048325145e-05,5.322348137098997e-10
15.2,1.15,0.4601576251820758,0.3015150870733361,0.6483029819881082,0.8094708473788151,0.7788995946720186,0.9224953021502249,0.6304965149221746,0.0417227117093466,0.04172271170934665,5.551115123125783e-17,0.45826687494433815,0.541733125055662,1.2111396378236896e-05,1.2111378177263922e-05,1.8200972973992833e-11
16.0,1.15,0.4757545680736621,0.3123675064253823,0.5950167975495599,0.8102917961175913,0.7918034130849412,0.8876059756939539,0.641591809760636,0.043499608404553,0.043499608404553074,7.632783294297951e-17,0.47399602938075613,0.5260039706192438,1.768339918434975e-06,1.768318612374339e-06,2.1306060635907945e-11
16.8,1.15,0.4897804336620548,0.3214593528976459,0.5662696179164031,0.8101441817527278,0.7990367204374352,0.8697828425398166,0.6473349500691691,0.0429967306925387,0.042996730692538766,6.938893903907228e-17,0.4841278413299085,0.5158721586700914,3.488442523712286e-07,3.488377884762437e-07,6.463894984904034e-12
17.6,1.15,0.4410367983505292,0.2876304861315658,0.5353027450111023,0.8075697528076581,0.8070547292918159,0.8561792824725557,0.6517529882364431,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,0.4992548892628967,0.5007451107371033,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.15,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.7878401472082655,0.6744079570837194,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880254,0.4515145514119744,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.15,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.15,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.34,0.5388313145702636,0.3857203463759128,0.8399005510576322,0.8460769440035245,0.7372297040638986,0.9440014681277288,0.623753055043006,0.0433243983435429,0.0433243983435429,0.0,0.3541201550975876,0.6458798449024121,2.631552103015893,2.631552244673955,1.4165806216936971e-07
4.8,1.34,0.5498198315781759,0.3965372461718981,0.7722414255220614,0.8492426422639465,0.7511705590291359,0.899065759120848,0.6379260703407892,0.0392199017676219,0.03921990176762197,6.938893903907228e-17,0.3635114208850796,0.6364885791149204,13.812938838882449,13.81294183361318,2.99473073184231e-06
5.6,1.34,0.5468292108264858,0.3979726306474925,1.0623214323596757,0.8531015871963644,0.6963407684577905,1.0415855463582264,0.5940494148008773,0.0448967276155091,0.04489672761550916,6.245004513516506e-17,0.30506691480164966,0.6949330851983505,57.98944920872863,57.989378252349695,7.095637893428375e-05
6.4,1.34,0.5249816242679175,0.372655179387932,0.8684100945061296,0.8425225426351532,0.7315834925633186,0.9677975729387205,0.6163755843043529,0.0493701261496686,0.049370126149668646,4.85722573273506e-17,0.3541130192262857,0.6458869807737142,59.87885191356253,59.878071344315885,0.0007805692466433811
7.2,1.34,0.5085809317316451,0.3470600953934085,0.3844353795808883,0.8260803740573597,0.8498918319085992,0.7074187984290177,0.7020789624113503,0.0543924284305855,0.054392428430585484,-1.3877787807814457e-17,0.540169996797113,0.4598300032028871,3.531493764556257,3.531396321455779,9.744310047832272e-05
8.0,1.34,0.5340456122814372,0.3605063277093812,0.351164562489297,0.821612939615296,0.8602919851545247,0.6939386018791622,0.7068270268502875,0.0579949942229298,0.05799499422292983,2.7755575615628914e-17,0.5662918035439889,0.43370819645601116,2.324652136700264,2.324543253192366,0.00010888350789794998
8.8,1.34,0.4659139785801463,0.3128373894465296,0.6407998206701707,0.8194198047198448,0.7806784659482832,0.8935013072396301,0.6397033961163302,0.0457081664863228,0.04570816648632282,1.3877787807814457e-17,0.44579396306458813,0.5542060369354118,1.5837000263683558,1.5836905219731847,9.504395171111568e-06
9.6,1.34,0.4654103915533039,0.3110229146979194,0.7998543916775658,0.8174819186322847,0.7453861415612243,0.9907587567902587,0.6093396931253854,0.0411393810718783,0.041139381071878284,-1.3877787807814457e-17,0.4068124413842403,0.5931875586157598,1.0000000001069416,1.0000000001069425,8.881784197001252e-16
10.4,1.34,0.4844721658407972,0.3229405192489161,0.770060631606724,0.8164448505700462,0.751633154461712,0.9766056262469913,0.613667018477985,0.0443592616297141,0.044359261629714174,7.632783294297951e-17,0.41530768838754206,0.5846923116124579,0.4950631407072167,0.495054994530259,8.146176957712914e-06
11.2,1.34,0.5036498148648577,0.3353439334773654,0.7268562361648999,0.8159825808273944,0.7609776616977001,0.9530270934038367,0.6209445163440851,0.0459252714680822,0.045925271468082215,1.3877787807814457e-17,0.4267712275519959,0.5732287724480041,0.1519945933840364,0.1519899284281823,4.664955854105646e-06
12.0,1.34,0.5221458960718355,0.347502362433256,0.6621247551098706,0.8157985822739423,0.7756542762029849,0.915272336730182,0.6327776588611159,0.0457444392332702,0.04574443923327024,4.163336342344337e-17,0.44486822504181134,0.5551317749581887,0.0381623025790235,0.0381608433144709,1.4592645525973724e-06
12.8,1.34,0.4340746086355084,0.2840868937669081,0.710464813227312,0.8089904743055596,0.7646152008811201,0.9607014274711478,0.618566414022058,0.0392926831207772,0.039292683120777175,-2.7755575615628914e-17,0.44127786341305314,0.5587221365869469,0.0023614037282157,0.0023614439033561,4.017514039977507e-08
13.6,1.34,0.4287133888843304,0.2799036785063636,0.6115542255038386,0.808017523729037,0.7877302773088651,0.9035421366198367,0.6364998680374968,0.0396208010826581,0.03962080108265816,6.245004513516506e-17,0.4718574248462483,0.5281425751537515,0.0001779149917968,0.0001779185530531,3.5612563000007695e-09
14.4,1.34,0.4446108793449305,0.2908155866940934,0.5817941738457092,0.8087583862655682,0.7951059697510154,0.8830698834617142,0.643048621005951,0.0396851323821532,0.039685132382153224,2.0816681711721685e-17,0.48072087561691496,0.5192791243830852,4.388010626682965e-05,4.388063850407364e-05,5.322372439897269e-10
15.2,1.34,0.4601604749284071,0.3015248919256597,0.6483465150973622,0.8094815021593518,0.7788893091693274,0.9224953875430147,0.630496488002247,0.0417227099279373,0.041722709927937314,1.3877787807814457e-17,0.45823829566087027,0.5417617043391297,1.2112911687898617e-05,1.211289345454328e-05,1.8233355336639764e-11
16.0,1.34,0.4757973517398619,0.3124170346996387,0.5951073688845805,0.8103195981749823,0.7917809331843314,0.8875941368624549,0.64159560762054,0.0434998658975822,0.043499865897582264,6.245004513516506e-17,0.4739250401801044,0.5260749598198955,1.7689582222445797e-06,1.7689368990383245e-06,2.1323206255226927e-11
16.8,1.34,0.4913732508925202,0.3232848578384835,0.5680949532090493,0.8111233920853816,0.7985715271105025,0.8685316537268751,0.6477400458926742,0.0430236376222913,0.043023637622291375,7.632783294297951e-17,0.4820436594821971,0.5179563405178029,3.513585354118934e-07,3.5135197475834113e-07,6.560653552278571e-12
17.6,1.34,0.4410367983505291,0.2876304861315658,0.5353027450111022,0.8075697528076582,0.8070547292918159,0.8561792824725554,0.6517529882364432,0.0407600933091185,0.0407600933091185,0.0,0.4992548892628968,0.5007451107371034,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.34,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.7878401472082655,0.6744079570837194,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880254,0.4515145514119744,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.34,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.34,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.53,0.539600367380543,0.3864147491823633,0.8405892726430076,0.8462345039127047,0.7370917608723383,0.9440033100211537,0.6237524805999451,0.043324358444099,0.04332435844409905,4.85722573273506e-17,0.35372495970682827,0.6462750402931718,2.6696190801249746,2.6696192249287676,1.4480379295633838e-07
4.8,1.53,0.5498560085537688,0.3965582179672932,0.7722058667863121,0.849237160514149,0.7511780949881144,0.8990586044257541,0.637928352428134,0.0392200420710923,0.03922004207109231,6.938893903907228e-18,0.36352867292235536,0.6364713270776446,13.825228706848948,13.825231706529934,2.9996809853827244e-06
5.6,1.53,0.5468306312049689,0.3979721845492114,1.0623143668932329,0.8531000011091132,0.6963419612846935,1.0415858387803292,0.5940493279442941,0.0448967210511118,0.0448967210511119,9.71445146547012e-17,0.30507039910111144,0.6949296008988888,57.992446020531816,57.99237505855652,7.096197529676829e-05
6.4,1.53,0.524981691757917,0.3726550738153081,0.86840942013861,0.8425223691364702,0.7315836245890126,0.9677976238627761,0.6163755686101808,0.0493701248926051,0.04937012489260513,2.7755575615628914e-17,0.3541134261527461,0.6458865738472538,59.8790042860856,59.87822371347947,0.0007805726061320684
7.2,1.53,0.508580939613542,0.3470600897724526,0.3844353489989451,0.8260803609665724,0.8498918412955827,0.7074188080329243,0.7020789590399998,0.0543924281693956,0.05439242816939558,-2.0816681711721685e-17,0.5401700342657171,0.4598299657342827,3.5314940709997975,3.531396627882916,9.744311688164586e-05
8.0,1.53,0.5340456129865254,0.3605063272826946,0.3511645612348117,0.8216129385866969,0.8602919855538925,0.6939386034545678,0.7068270262935179,0.057994994177247,0.05799499417724701,6.938893903907228e-18,0.5662918058665484,0.4337081941334515,2.3246521335216923,2.3245432500134355,0.00010888350825677406
8.8,1.53,0.4659139785675425,0.3128373893503944,0.6407998198250578,0.819419804605024,0.7806784661493319,0.8935013070048177,0.6397033961914353,0.0457081664916892,0.04570816649168924,4.163336342344337e-17,0.44579396349539563,0.5542060365046043,1.5837000235755976,1.58369051918054,9.504395057646775e-06
9.6,1.53,0.4654103915254441,0.311022914629097,0.7998543911665768,0.817481918566307,0.745386141667034,0.9907587566677701,0.609339693162704,0.0411393810743978,0.04113938107439784,3.469446951953614e-17,0.4068124415974575,0.5931875584025423,0.9999999985709612,0.9999999985710004,3.9190872769268026e-14
10.4,1.53,0.4844721655481628,0.3229405189266227,0.7700606305225751,0.8164448504092193,0.7516331546918968,0.9766056260284677,0.6136670185450354,0.0443592616345609,0.04435926163456094,4.163336342344337e-17,0.4153076888838769,0.5846923111161231,0.4950631384269214,0.4950549922500498,8.146176871615118e-06
11.2,1.53,0.5036498122243913,0.3353439281233069,0.7268562027107212,0.8159825764524183,0.7609776690688647,0.953027084754166,0.6209445190295679,0.0459252716667014,0.04592527166670146,6.245004513516506e-17,0.42677124267710653,0.5732287573228934,0.1519945744396834,0.1519899094849276,4.664954755789763e-06
12.0,1.53,0.5221458532405683,0.3475023093377522,0.6621246045589277,0.8157985534099785,0.7756543113313621,0.9152723169152526,0.6327776651303383,0.0457444396864816,0.04574443968648166,6.245004513516506e-17,0.4448683119858913,0.5551316880141087,0.0381622771769213,0.0381608179139123,1.4592630089987901e-06
12.8,1.53,0.4340747036053441,0.2840870812344012,0.7104659673573024,0.8089906527315891,0.7646149429205701,0.9607016611095153,0.6185663417616387,0.0392926785306383,0.039292678530638274,-2.7755575615628914e-17,0.4412772969445274,0.5587227030554724,0.0023614113794512,0.0023614515546179,4.017516669991769e-08
13.6,1.53,0.4287134432423762,0.2799039667385464,0.6115555354122179,0.8080178885332471,0.7877299571664073,0.9035420464815994,0.6364998967239855,0.0396208028683327,0.039620802868332784,8.326672684688674e-17,0.4718564725623588,0.5281435274376414,0.0001779149860174,0.0001779185472681,3.5612507000152335e-09
14.4,1.53,0.4446132180506422,0.2908186579449618,0.5818100594346618,0.808760529744758,0.7951019772494361,0.8830746255180696,0.6430470963213585,0.0396850382876976,0.03968503828769766,6.245004513516506e-17,0.48071229167099466,0.5192877083290055,4.388218367425233e-05,4.38827159132815e-05,5.322390291692615e-10
15.2,1.53,0.4601760972938615,0.3015410953061833,0.6483792334430576,0.8094895109786931,0.7788815791228622,0.9224954491064636,0.6304964685944782,0.0417227086436403,0.041722708643640374,7.632783294297951e-17,0.4582168151843615,0.5417831848156387,1.2114760444361604e-05,1.2114742185601987e-05,1.825875961655645e-11
16.0,1.53,0.4754926416048454,0.3120978923206837,0.5935588338532816,0.8101650753260794,0.7921655448993375,0.8870042861051909,0.6417848583540965,0.043512697004019,0.043512697004019,0.0,0.47467021000516346,0.5253297899948367,1.7573064231024236e-06,1.7572853786639142e-06,2.1044438509484323e-11
16.8,1.53,0.4913478489597752,0.3232566327408648,0.5673313324651383,0.8111089485875242,0.7987660397553616,0.8680801754630747,0.647886282673392,0.0430333508371845,0.04303335083718452,2.0816681711721685e-17,0.48233539073443177,0.5176646092655681,3.501931927911892e-07,3.50186667186594e-07,6.525604595182505e-12
17.6,1.53,0.4410367983505292,0.2876304861315658,0.5353027450111023,0.8075697528076581,0.8070547292918159,0.8561792824725557,0.6517529882364431,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,0.4992548892628967,0.5007451107371033,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.53,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.7878401472082655,0.6744079570837194,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880254,0.4515145514119744,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.53,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.53,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.72,0.5403587428329503,0.387098221205988,0.841255137303464,0.846387998381512,0.736958469258853,0.9440022740772986,0.6237528036863035,0.0433243808849063,0.04332438088490631,1.3877787807814457e-17,0.3533410928434723,0.6466589071565275,2.7079165473131046,2.707916695317909,1.480048044122384e-07
4.8,1.72,0.5498921393244803,0.3965791351975836,0.7721702424365133,0.8492316567060934,0.7511856450801128,0.8990514643354548,0.6379306298652196,0.0392201820886632,0.03922018208866321,6.938893903907228e-18,0.36354597720294196,0.6364540227970581,13.837520666757728,13.837523671395694,3.0046379659864897e-06
5.6,1.72,0.5468320513442106,0.3979717382287375,1.0623073012220134,0.8530984149756218,0.6963431541522981,1.0415861312067183,0.5940492410864505,0.0448967144866193,0.04489671448661937,6.938893903907228e-17,0.3050738835080755,0.6949261164919244,57.99544276966004,57.99537180208862,7.09675714176683e-05
6.4,1.72,0.5249817592466957,0.3726549682423529,0.8684087457713539,0.842522195638401,0.7315837566147265,0.9677976747854695,0.616375552916429,0.0493701236355753,0.04937012363557528,-2.0816681711721685e-17,0.35411383307824373,0.6458861669217564,59.87915665751493,59.878376081549355,0.000780575965578123
7.2,1.72,0.5085809474957474,0.3470600841517522,0.3844353184173831,0.826080347875839,0.8498918506824495,0.707418817636976,0.7020789556685986,0.0543924279082017,0.054392427908201736,3.469446951953614e-17,0.5401700717340265,0.45982992826597363,3.531494377484091,3.5313969343508025,9.744313328852172e-05
8.0,1.72,0.5340456136973406,0.3605063268654692,0.351164559998414,0.8216129375644738,0.8602919859475023,0.6939386050278398,0.7068270257375023,0.057994994131626,0.057994994131626065,6.245004513516506e-17,0.5662918081684835,0.4337081918315163,2.324652130737945,2.324543247229297,0.00010888350864801666
8.8,1.72,0.4659139785683167,0.3128373892812882,0.6407998191175376,0.8194198045138377,0.7806784663176479,0.893501306796176,0.6397033962581697,0.0457081664964575,0.04570816649645755,4.85722573273506e-17,0.44579396384858383,0.5542060361514162,1.5837000214519683,1.583690517057006,9.50439496238964e-06
9.6,1.72,0.465410391573605,0.311022914712782,0.7998543916489457,0.8174819186339876,0.7453861415671507,0.9907587567701911,0.6093396931314994,0.041139381072291,0.04113938107229107,6.938893903907228e-17,0.40681244138827494,0.5931875586117251,1.0000000001047302,1.000000000104734,3.774758283725532e-15
10.4,1.72,0.4844721655696946,0.3229405188418555,0.7700606296779472,0.816444850283924,0.751633154871227,0.9766056258582223,0.6136670185972724,0.0443592616383369,0.04435926163833692,2.0816681711721685e-17,0.4153076892705566,0.5846923107294435,0.4950631371507266,0.4950549909739138,8.146176812773298e-06
11.2,1.72,0.5036498070834016,0.3353439222000231,0.7268561810288823,0.8159825734105001,0.7609776738461574,0.9530270796543359,0.6209445206129237,0.045925271783807,0.045925271783807,0.0,0.42677125278416683,0.5732287472158332,0.1519945601319198,0.1519898951779386,4.664953981214914e-06
12.0,1.72,0.5221458667156461,0.3475023158135629,0.6621245164818262,0.8157985504846018,0.7756543318825849,0.91527227109639,0.6327776796269149,0.0457444407344607,0.04574444073446077,6.938893903907228e-17,0.4448683420918748,0.5551316579081251,0.0381622660927206,0.0381608068304902,1.459262230399383e-06
12.8,1.72,0.4340747490254074,0.2840871078249638,0.7104663143012537,0.8089906482673884,0.7646148653748913,0.9607018749818924,0.6185662756145153,0.0392926743288292,0.03929267432882922,2.0816681711721685e-17,0.44127721019487415,0.5587227898051257,0.0023614148968367,0.0023614550720347,4.017519799996705e-08
13.6,1.72,0.4287133180164623,0.2799034995605971,0.6115520609310106,0.8080173322254577,0.7877308063327245,0.9035412674689267,0.6365001446447767,0.0396208183008895,0.03962081830088956,5.551115123125783e-17,0.47185840335589563,0.5281415966441044,0.0001779138980151,0.0001779174592608,3.5612457000000746e-09
14.4,1.72,0.4446100689419889,0.2908144686068913,0.5818001949750965,0.808757568634629,0.7951044564623929,0.8830757119155425,0.6430467470190832,0.0396850167308408,0.039685016730840864,6.245004513516506e-17,0.4807199924341658,0.5192800075658344,4.388155334759192e-05,4.388208559184386e-05,5.32244251940533e-10
15.2,1.72,0.4601762766948497,0.3015458614971727,0.648404721759686,0.8094957506004383,0.7788755574047779,0.9224954955104124,0.6304964539657154,0.0417227076755912,0.04172270767559117,-2.7755575615628914e-17,0.45820008080140606,0.5417999191985939,1.211556943904155e-05,1.2115551161443887e-05,1.8277597663184705e-11
16.0,1.72,0.4755551164969375,0.3121663634708123,0.5937919493769107,0.8102007171872567,0.7921076098473694,0.887062576788152,0.6417661535878224,0.0435114288300868,0.04351142883008685,4.85722573273506e-17,0.47453983185315857,0.5254601681468412,1.759012384724289e-06,1.7589912980920306e-06,2.1086632258470725e-11
16.8,1.72,0.4902415422637705,0.3219880761127933,0.5646508451813322,0.8104287507486652,0.7994499514417417,0.8680463958708772,0.6478972254330118,0.0430340776678436,0.043034077667843604,6.938893903907228e-18,0.48428713129848405,0.5157128687015159,3.463207335084795e-07,3.463143367077418e-07,6.396800737687231e-12
17.6,1.72,0.4418286908089701,0.2885859220878304,0.5621850905700732,0.8081846799933511,0.8000806290018658,0.8720149047403132,0.646612907118752,0.0404386368835171,0.04043863688351707,-2.7755575615628914e-17,0.4884427572785744,0.5115572427214254,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.72,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.7878401472082655,0.6744079570837194,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880254,0.4515145514119744,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.72,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.72,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.91,0.5411066020431751,0.3877708399386814,0.8418983113194751,0.8465374142291872,0.7368297884513724,0.9439984900293977,0.6237539838426637,0.0433244628557501,0.04332446285575013,3.469446951953614e-17,0.3529685299506841,0.6470314700493158,2.746439031940409,2.7464391832019213,1.5126151220457018e-07
