combo_id,beta,alpha,center_D,width_D,power,region,D,eta,D_eff,factor,mu_full,mu_base,mu_cf,chi2_base,chi2_cf,abs_delta_base,abs_delta_cf,abs_improvement,cf_shift_vs_base,improved,worsened,acceptance_flip_vs_base
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,1.15,5.513427760027221,0.9997540121794986,48.23544044586339,58.4976773910256,58.48328767485978,20375.90477156022,20365.63582356749,10.262236945162208,10.247847228996392,0.014389716165815969,-0.014389716165815969,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,1.34,5.513427760027221,0.9997540121794986,48.23775875549112,58.50068675731391,58.48629630088064,20378.05267598052,20367.78265844961,10.262928001822786,10.248537545389517,0.014390456433268639,-0.014390456433268639,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,1.53,5.513427760027221,0.9997540121794986,48.240077028133015,58.50369639567997,58.48930519891231,20380.200887812454,20369.929800590977,10.263619367546951,10.249228170779297,0.014391196767654435,-0.014391196767654435,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,1.72,5.513427760027221,0.9997540121794986,48.24239526376186,58.50670630618943,58.49231436902045,20382.349407133595,20372.077250069116,10.264311042427572,10.249919105258591,0.014391937168980462,-0.014391937168980462,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,1.91,5.513427760027221,0.9997540121794986,48.244713462375024,58.50971648889707,58.49532381125981,20384.498234013765,20374.225006953824,10.265003026522045,10.250610348884784,0.014392677637260931,-0.014392677637260931,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,2.1,5.513427760027221,0.9997540121794986,48.24703162394638,58.512725619946536,58.49833220209969,20386.64642337061,20376.372126633338,10.26569399600016,10.251300578153312,0.014393417846847001,-0.014393417846847001,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,2.29,5.513427760027221,0.9997540121794986,48.249349748467594,58.5157338313672,58.50133967353698,20388.794069347397,20378.518703204056,10.266384082899606,10.251989925069388,0.01439415783021758,-0.01439415783021758,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,2.4800000000000004,5.513427760027221,0.9997540121794986,48.25166783592071,58.51874231460356,58.5043474167231,20390.94202251302,20380.665586811316,10.267074478682844,10.252679580802386,0.014394897880457336,-0.014394897880457336,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,2.6700000000000004,5.513427760027221,0.9997540121794986,48.25398588629282,58.52175106972318,58.507355431725614,20393.09028294638,20382.812777534007,10.267765183430363,10.253369545432797,0.014395637997566268,-0.014395637997566268,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,2.8600000000000003,5.513427760027221,0.9997540121794986,48.25630389956368,58.52476009677827,58.51036371859669,20395.23885071544,20384.960275440033,10.26845619721459,10.25405981903301,0.014396378181579905,-0.014396378181579905,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,3.0500000000000003,5.513427760027221,0.9997540121794986,48.25862187572324,58.52776939583219,58.5133722773997,20397.38772589613,20387.1080806053,10.269147520108945,10.254750401676453,0.01439711843249114,-0.01439711843249114,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,3.24,5.513427760027221,0.9997540121794986,48.26093981475331,58.53077896693631,58.51638110818598,20399.536908555823,20389.25619309715,10.269839152183003,10.255441293432675,0.014397858750328396,-0.014397858750328396,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,3.43,5.513427760027221,0.9997540121794986,48.26325771664072,58.53378881015599,58.51939021102089,20401.68639877191,20391.404612992934,10.270531093515267,10.256132494380168,0.014398599135098777,-0.014398599135098777,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,3.62,5.513427760027221,0.9997540121794986,48.26557558136573,58.53679892554618,58.522399585959356,20403.836196614346,20393.553340362556,10.271223344180449,10.256824004593625,0.0143993395868236,-0.0143993395868236,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,3.81,5.513427760027221,0.9997540121794986,48.26789340891404,58.53980931316438,58.525409233058866,20405.986302154917,20395.70237527779,10.271915904250342,10.257515824144825,0.014400080105517077,-0.014400080105517077,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,4.0,5.513427760027221,0.9997540121794986,48.270211199275586,58.54281997307435,58.528419152383165,20408.136715469904,20397.851717814872,10.272608773798765,10.25820795310758,0.014400820691186311,-0.014400820691186311,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,0.2,6.044842483885266,0.9895180269977281,75.88654558073985,101.71633542700854,100.6501475451726,62896.04470940055,61566.198673365805,25.829789846268696,24.763601964432752,1.066187881835944,-1.066187881835944,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,0.39,6.044842483885266,0.9895180269977281,75.88706648740957,101.71989748142038,100.65367226222625,62900.51144176683,61570.57160960887,25.832830994010806,24.766605774816682,1.0662252191941235,-1.0662252191941235,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,0.5800000000000001,6.044842483885266,0.9895180269977281,75.88758738947415,101.72345980128574,100.65719724195097,62904.978665626215,61574.94502704724,25.835872411811593,24.76960985247682,1.066262559334774,-1.066262559334774,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,0.77,6.044842483885266,0.9895180269977281,75.88810828669197,101.7270217410295,100.6607218455385,62909.44557140627,61579.318133108514,25.83891345433753,24.77261355884653,1.0662998954909995,-1.0662998954909995,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,0.96,6.044842483885266,0.9895180269977281,75.88862917944205,101.73058387038763,100.66424663675286,62913.91287358055,61583.69162726313,25.841954690945585,24.775617457310815,1.0663372336347692,-1.0663372336347692,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,1.15,6.044842483885266,0.9895180269977281,75.88915006749276,101.73414526849275,100.6677707043792,62918.37941724378,61588.06437885752,25.84499520099999,24.77862063688643,1.0663745641135591,-1.0663745641135591,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,1.34,6.044842483885266,0.9895180269977281,75.88967095098562,101.7377066662021,100.67129477161392,62922.846118955094,61592.43728520412,25.848035715216483,24.781623820628297,1.0664118945881853,-1.0664118945881853,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,1.53,6.044842483885266,0.9895180269977281,75.89019182979206,101.74126832919266,100.67481910134916,62927.31331194401,61596.810672534986,25.851076499400605,24.7846272715571,1.0664492278435063,-1.0664492278435063,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,1.72,6.044842483885266,0.9895180269977281,75.89071270405644,101.7448302576007,100.67834369371978,62931.78099641684,61601.18454105218,25.854117553544256,24.78763098966334,1.0664865638809147,-1.0664865638809147,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,1.91,6.044842483885266,0.9895180269977281,75.89123357370548,101.748392451383,100.68186854868303,62936.24917235486,61605.55889073734,25.85715887767752,24.79063497497755,1.06652390269997,-1.06652390269997,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,2.1,6.044842483885266,0.9895180269977281,75.89175443865331,101.7519534869039,100.68539225752575,62940.716053985765,61609.931973317194,25.860199048250593,24.79363781887244,1.0665612293781521,-1.0665612293781521,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,2.29,6.044842483885266,0.9895180269977281,75.8922752990492,101.75551350636331,100.68891496095729,62945.181819536694,61614.30396327629,25.86323820731411,24.796639661908088,1.0665985454060234,-1.0665985454060234,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,2.4800000000000004,6.044842483885266,0.9895180269977281,75.89279615477501,101.75907379087592,100.69243792666376,62949.648076015466,61618.676433877336,25.866277636100904,24.799641771888744,1.0666358642121594,-1.0666358642121594,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,2.6700000000000004,6.044842483885266,0.9895180269977281,75.89331700591609,101.76263434051133,100.69596115471401,62954.11482354487,61623.049385240454,25.869317334595237,24.802644148797924,1.0666731857973133,-1.0666731857973133,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,2.8600000000000003,6.044842483885266,0.9895180269977281,75.89383785243241,101.76619515528594,100.6994846451243,62958.58206218089,61627.42281742047,25.87235730285353,24.80564679269189,1.0667105101616414,-1.0667105101616414,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,3.0500000000000003,6.044842483885266,0.9895180269977281,75.89435869431642,101.76975623522804,100.70300839792259,62963.04979199434,61631.79673048676,25.87539754091162,24.808649703606164,1.0667478373054564,-1.0667478373054564,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,3.24,6.044842483885266,0.9895180269977281,75.8948795315888,101.77331758038372,100.70653241315449,62967.51801307853,61636.171124530636,25.87843804879492,24.811652881565692,1.0667851672292272,-1.0667851672292272,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,3.43,6.044842483885266,0.9895180269977281,75.8954003642339,101.7768791907654,100.7100566908323,62971.98672548443,61640.54599960202,25.881478826531506,24.81465632659841,1.066822499933096,-1.066822499933096,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,3.62,6.044842483885266,0.9895180269977281,75.89592119227078,101.78044106643736,100.71358123101963,62976.45592932814,61644.92135581458,25.884519874166585,24.817660038748855,1.0668598354177306,-1.0668598354177306,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,3.81,6.044842483885266,0.9895180269977281,75.89644201566321,101.78400320736998,100.71710603368716,62980.9256246079,61649.2971931666,25.887561191706766,24.820664018023948,1.0668971736828183,-1.0668971736828183,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,4.0,6.044842483885266,0.9895180269977281,75.89696283445247,101.78756561364445,100.72063109891525,62985.39581146104,61653.67351179256,25.89060277919198,24.823668264462782,1.0669345147291978,-1.0669345147291978,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,0.2,6.31054984581429,0.9790407407114583,47.19141164055394,78.47601793108856,76.83121872333864,37129.45337570927,35561.679738050945,31.284606290534626,29.6398070827847,1.6447992077499265,-1.6447992077499265,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,0.39,6.31054984581429,0.9790407407114583,47.19153369844375,78.47622944196618,76.83142580110493,37129.65715619134,35561.874989922486,31.284695743522434,29.63989210266118,1.6448036408612552,-1.6448036408612552,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,0.5800000000000001,6.31054984581429,0.9790407407114583,47.19165575586128,78.47644095403476,76.8316328800372,37129.86093838003,35562.07024342943,31.28478519817348,29.63997712417593,1.6448080739975524,-1.6448080739975524,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,0.77,6.31054984581429,0.9790407407114583,47.1917778127194,78.47665246303025,76.83183995596082,37130.06471816715,35562.26549463554,31.284874650310847,29.640062143241416,1.6448125070694317,-1.6448125070694317,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,0.96,6.31054984581429,0.9790407407114583,47.19189986898862,78.47686397247853,76.83204703232774,37130.268498949736,35562.46074679564,31.284964103489905,29.640147163339115,1.6448169401507897,-1.6448169401507897,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,1.15,6.31054984581429,0.9790407407114583,47.19202192458663,78.47707547646753,76.8322541033498,37130.472275031694,35562.65599445206,31.2850535518809,29.640232178763164,1.6448213731177361,-1.6448213731177361,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,1.34,6.31054984581429,0.9790407407114583,47.192143979461505,78.47728697966835,76.83246117360018,37130.67605091344,35562.851241916855,31.285143000206844,29.640317194138674,1.6448258060681695,-1.6448258060681695,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,1.53,6.31054984581429,0.9790407407114583,47.19226603384187,78.47749848386297,76.83266824482355,37130.87982831186,35563.046490835055,31.285232450021105,29.640402210981684,1.6448302390394218,-1.6448302390394218,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,1.72,6.31054984581429,0.9790407407114583,47.192388087536685,78.4777099890408,76.83287531700952,37131.083607216744,35563.2417411969,31.28532190150412,29.64048722947284,1.6448346720312799,-1.6448346720312799,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,1.91,6.31054984581429,0.9790407407114583,47.19251014056074,78.47792149517807,76.8330823901348,37131.2873876052,35563.436992980394,31.285411354617324,29.640572249574063,1.6448391050432605,-1.6448391050432605,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,2.1,6.31054984581429,0.9790407407114583,47.192632192973605,78.47813299305346,76.8332894551714,37131.49116059272,35563.63223767294,31.28550080007986,29.64065726219779,1.6448435378820676,-1.6448435378820676,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,2.29,6.31054984581429,0.9790407407114583,47.19275424480137,78.47834448371623,76.83349651314653,37131.69492719016,35563.82747624305,31.285590238914857,29.640742268345157,1.6448479705696997,-1.6448479705696997,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,2.4800000000000004,6.31054984581429,0.9790407407114583,47.192876295976646,78.47855597529635,76.83370357201977,37131.89869523056,35564.02271619592,31.2856796793197,29.640827276043126,1.6448524032765732,-1.6448524032765732,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,2.6700000000000004,6.31054984581429,0.9790407407114583,47.19299834651119,78.4787674678638,76.83391063185968,37132.10246478136,35564.21795759619,31.285769121352615,29.64091228534849,1.6448568360041236,-1.6448568360041236,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,2.8600000000000003,6.31054984581429,0.9790407407114583,47.19312039642925,78.47897896143671,76.83411769268395,37132.30623586001,35564.41320046057,31.28585856500746,29.640997296254696,1.6448612687527628,-1.6448612687527628,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,3.0500000000000003,6.31054984581429,0.9790407407114583,47.19324244571873,78.47919045597585,76.83432475445422,37132.51000842873,35564.608444752885,31.285948010257123,29.641082308735484,1.6448657015216384,-1.6448657015216384,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,3.24,6.31054984581429,0.9790407407114583,47.19336449438947,78.47940195151779,76.83453181720624,37132.71378252276,35564.80369050687,31.286037457128316,29.64116732281677,1.644870134311546,-1.644870134311546,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,3.43,6.31054984581429,0.9790407407114583,47.19348654238608,78.47961344801698,76.83473888089547,37132.91755809824,35564.99893768051,31.286126905630894,29.64125233850939,1.644874567121505,-1.644874567121505,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,3.62,6.31054984581429,0.9790407407114583,47.19360858977154,78.47982494551316,76.83494594556079,37133.12133519344,35565.19418631047,31.286216355741615,29.641337355789247,1.6448789999523683,-1.6448789999523683,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,3.81,6.31054984581429,0.9790407407114583,47.19373063654577,78.4800364439836,76.83515301117994,37133.32511378648,35565.38943637581,31.28630580743782,29.641422374634168,1.6448834328036526,-1.6448834328036526,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,4.0,6.31054984581429,0.9790407407114583,47.19385268269482,78.48024794347046,76.83536007779422,37133.52889391801,35565.58468791543,31.28639526077564,29.641507395099403,1.644887865676239,-1.644887865676239,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.711864406779661,0.2,6.5762572077433115,0.9778095116818228,21.790715479580715,29.2526486083096,28.603518051091164,4848.5627156123155,4625.196214725267,7.461933128728884,6.812802571510449,0.6491305572184345,-0.6491305572184345,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.711864406779661,0.39,6.5762572077433115,0.9778095116818228,21.790736178146503,29.25269744966551,28.603565808633537,4848.579720141272,4625.212454404098,7.461961271519009,6.812829630487034,0.6491316410319747,-0.6491316410319747,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.711864406779661,0.5800000000000001,6.5762572077433115,0.9778095116818228,21.790756876449635,29.25274629121915,28.60361356636925,4848.5967247688895,4625.228694177182,7.461989414769516,6.812856689919617,0.649132724849899,-0.649132724849899,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.711864406779661,0.77,6.5762572077433115,0.9778095116818228,21.79077757441418,29.252795131631164,28.60366132298867,4848.613729028855,4625.244933599186,7.462017557216985,6.812883748574492,0.6491338086424925,-0.6491338086424925,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.711864406779661,0.96,6.5762572077433115,0.9778095116818228,21.79079827253346,29.2528439721278,28.603709079690837,4848.6307333481,4625.261173077836,7.462045699594338,6.812910807157376,0.6491348924369618,-0.6491348924369618,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.711864406779661,1.15,6.5762572077433115,0.9778095116818228,21.790818970534374,29.252892811004433,28.60375683480895,4848.647737133139,4625.277412046342,7.462073840470058,6.812937864274577,0.6491359761954811,-0.6491359761954811,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.711864406779661,1.34,6.5762572077433115,0.9778095116818228,21.790839668412794,29.252941649533273,28.603804589586986,4848.664740826908,4625.293650927712,7.46210198112048,6.812964921174192,0.6491370599462876,-0.6491370599462876,1.0,0.0,0.0
1,0.2,1.0,6.1,0.12,2.0,D60_hotspot,6.711864406779661,1.53,6.5762572077433115,0.9778095116818228,21.790860366309776,29.252990488269216,28.60385234456753,4848.681744622597,4625.309889906453,7.46213012195944,6.812991978257756,0.6491381437016841,-0.6491381437016841,1.0,0.0,0.0
