D,eta,coeff_l1,coeff_l2,parent_kernel_k_part,parent_kernel_g_schur,parent_kernel_s_part,parent_kernel_s_schur,parent_kernel_response_action,parent_kernel_response_weight,parent_kernel_cross_xi,parent_kernel_coeff_share,parent_kernel_tree_share,eymh_parented_prefactor_diag
15.2,1.15,0.4601576251820758,0.3015150870733361,1.52615124386845,1.6483029819881083,0.4227490392672166,0.49974626288300855,0.9224953021502251,0.6304965149221746,0.13559822399259594,0.45826687494433804,0.541733125055662,0.0417227117093466
16.0,1.15,0.4757545680736621,0.3123675064253823,1.523060364114119,1.59501679754956,0.42072170813356613,0.46688426756038776,0.8876059756939538,0.641591809760636,0.12811461052349413,0.47399602938075625,0.5260039706192439,0.043499608404553
16.8,1.15,0.4897804336620548,0.3214593528976459,1.5236154407926128,1.566269617916403,0.4210860899845931,0.44869675255522345,0.8697828425398166,0.6473349500691691,0.12424926174584476,0.4841278413299085,0.5158721586700914,0.0429967306925387
17.6,1.15,0.4410367983505292,0.2876304861315658,1.53334510636259,1.5353027450111023,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.6517529882364431,0.12127571595302504,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,1.15,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,1.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.34,0.5388313145702636,0.3857203463759128,1.3969481248083628,1.839900551057632,0.3342899463057417,0.6097115218219867,0.9440014681277284,0.6237530550430062,0.12971404194699668,0.3541201550975877,0.6458798449024122,0.0433243983435429
4.8,1.34,0.5498198315781759,0.3965372461718981,1.3865528065422388,1.7722414255220613,0.3268206715671422,0.5722450875537057,0.899065759120848,0.6379260703407892,0.12147939702884748,0.3635114208850796,0.6364885791149203,0.0392199017676219
5.6,1.34,0.5468292108264858,0.3979726306474925,1.3740372294868797,2.062321432359676,0.3177532891294948,0.7238322572287319,1.0415855463582266,0.5940494148008771,0.1402219233319222,0.3050669148016496,0.6949330851983504,0.0448967276155091
6.4,1.34,0.5249816242679175,0.372655179387932,1.4087597685618491,1.8684100945061295,0.34270972055320176,0.6250878523855186,0.9677975729387203,0.6163755843043529,0.1348602194869856,0.3541130192262858,0.6458869807737143,0.0493701261496686
7.2,1.34,0.5085809317316451,0.3470600953934085,1.4653973144194101,1.3844353795808884,0.38212641008162,0.3252923883473977,0.7074187984290177,0.7020789624113503,0.08818995911289632,0.540169996797113,0.4598300032028871,0.0543924284305855
8.0,1.34,0.5340456122814372,0.3605063277093812,1.4813765286027187,1.351164562489297,0.3929717424069448,0.30096685947221735,0.6939386018791622,0.7068270268502876,0.0844543236216163,0.5662918035439889,0.43370819645601105,0.0579949942229298
8.8,1.34,0.4659139785801463,0.3128373894465296,1.489316796193828,1.6407998206701708,0.39831748875774486,0.49518381848188525,0.8935013072396301,0.6397033961163302,0.12831275144029317,0.44579396306458813,0.5542060369354119,0.0457081664863228
9.6,1.34,0.4654103915533039,0.3110229146979194,1.4963861810803656,1.7998543916775658,0.4030529886726599,0.5877057681175989,0.9907587567902587,0.6093396931253854,0.14741767429588806,0.4068124413842403,0.5931875586157598,0.0411393810718783
10.4,1.34,0.4844721658407972,0.3229405192489161,1.5001900875355185,1.770060631606724,0.40559182510290587,0.5710138011440855,0.9766056262469913,0.6136670184779849,0.14505261665925054,0.41530768838754206,0.5846923116124579,0.0443592616297141
11.2,1.34,0.5036498148648577,0.3353439334773654,1.501890341782051,1.7268562361648998,0.4067245425422661,0.5463025508615705,0.9530270934038366,0.6209445163440851,0.14065751856115533,0.426771227551996,0.573228772448004,0.0459252714680822
12.0,1.34,0.5221458960718355,0.347502362433256,1.5025679031811556,1.6621247551098706,0.40717557987102715,0.5080967568591549,0.915272336730182,0.6327776588611159,0.1332406825216043,0.44486822504181134,0.5551317749581887,0.0457444392332702
12.8,1.34,0.4340746086355084,0.2840868937669081,1.5279642185523155,1.7104648132273121,0.42393627329233835,0.5367651541788095,0.9607014274711478,0.6185664140220581,0.1435224156204983,0.44127786341305314,0.5587221365869469,0.0392926831207772
13.6,1.34,0.4287133888843304,0.2799036785063636,1.5316461404582207,1.6115542255038386,0.42634306582551323,0.4771990707943234,0.9035421366198366,0.6364998680374968,0.13172077356944442,0.4718574248462484,0.5281425751537516,0.0396208010826581
14.4,1.34,0.4446108793449305,0.2908155866940934,1.5288412990484348,1.5817941738457093,0.4245101276086423,0.4585597558530721,0.8830698834617144,0.643048621005951,0.12722789848906646,0.48072087561691484,0.5192791243830851,0.0396851323821532
15.2,1.34,0.4601604749284071,0.3015248919256597,1.5261110682757784,1.6483465150973622,0.4227227141427251,0.4997726734002897,0.9224953875430149,0.6304964880022469,0.13559696310673472,0.4582382956608702,0.5417617043391297,0.0417227099279373
16.0,1.34,0.4757973517398619,0.3124170346996387,1.5229558535349996,1.5951073688845805,0.42065308697616405,0.4669410498862908,0.8875941368624549,0.6415956076205399,0.12811002637725433,0.4739250401801044,0.5260749598198955,0.0434998658975822
16.8,1.34,0.4913732508925202,0.3232848578384835,1.5199389608838885,1.5680949532090493,0.4186701767386273,0.4498614769882478,0.868531653726875,0.6477400458926741,0.12392952595334768,0.48204365948219713,0.5179563405178029,0.0430236376222913
17.6,1.34,0.4410367983505291,0.2876304861315658,1.5333451063625898,1.5353027450111023,0.42745169286002205,0.42872758961253354,0.8561792824725556,0.6517529882364432,0.12127571595302501,0.49925488926289663,0.5007451107371034,0.0407600933091185
18.4,1.34,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,1.34,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.34,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.53,0.539600367380543,0.3864147491823633,1.3964279793209595,1.8405892726430078,0.3339175328003451,0.6100857772208087,0.9440033100211538,0.6237524805999451,0.12965005749631928,0.3537249597068282,0.6462750402931717,0.043324358444099
4.8,1.53,0.5498560085537688,0.3965582179672932,1.3865707067483322,1.772205866786312,0.32683358134631924,0.5722250230794349,0.8990586044257541,0.637928352428134,0.12148029764356644,0.36352867292235536,0.6364713270776446,0.0392200420710923
5.6,1.53,0.5468306312049689,0.3979721845492114,1.3740423387236762,2.062314366893233,0.3177570075347809,0.7238288312455484,1.0415858387803294,0.5940493279442941,0.14022286509288495,0.30507039910111133,0.6949296008988886,0.0448967210511118
6.4,1.53,0.524981691757917,0.3726550738153081,1.4087603487671916,1.8684094201386099,0.3427101324085343,0.6250874914542416,0.9677976238627759,0.6163755686101808,0.13486029931739602,0.35411342615274616,0.6458865738472538,0.0493701248926051
7.2,1.53,0.508580939613542,0.3470600897724526,1.4653973608633286,1.3844353489989452,0.3821264417753575,0.32529236625756675,0.7074188080329242,0.7020789590399998,0.08818996005123123,0.5401700342657172,0.4598299657342828,0.0543924281693956
8.0,1.53,0.5340456129865254,0.3605063272826946,1.4813765323118677,1.3511645612348118,0.3929717449107978,0.30096685854377,0.6939386034545678,0.7068270262935179,0.08445432383761109,0.5662918058665484,0.4337081941334516,0.057994994177247
8.8,1.53,0.4659139785675425,0.3128373893503944,1.4893167966112077,1.640799819825058,0.39831748903799397,0.4951838179668237,0.8935013070048177,0.6397033961914353,0.12831275141064735,0.44579396349539563,0.5542060365046044,0.0457081664916892
9.6,1.53,0.4654103915254441,0.311022914629097,1.4963861813219077,1.7998543911665768,0.40305298883407686,0.5877057678336931,0.99075875666777,0.6093396931627041,0.14741767429150052,0.40681244159745755,0.5931875584025423,0.0411393810743978
10.4,1.53,0.4844721655481628,0.3229405189266227,1.5001900881265466,1.770060630522575,0.4055918254968747,0.5710138005315929,0.9766056260284677,0.6136670185450354,0.14505261665812724,0.4153076888838769,0.584692311116123,0.0443592616345609
11.2,1.53,0.5036498122243913,0.3353439281233069,1.5018903578871359,1.7268562027107213,0.4067245532654755,0.5463025314886905,0.953027084754166,0.6209445190295679,0.14065751781745228,0.42677124267710653,0.5732287573228935,0.0459252716667014
12.0,1.53,0.5221458532405683,0.3475023093377522,1.502568009506586,1.6621246045589277,0.40717565063350414,0.5080966662817484,0.9152723169152526,0.6327776651303383,0.1332406830550594,0.4448683119858913,0.5551316880141087,0.0457444396864816
12.8,1.53,0.4340747036053441,0.2840870812344012,1.5279635445555078,1.7104659673573024,0.4239358321845243,0.5367658289249908,0.9607016611095152,0.6185663417616387,0.14352243201586723,0.44127729694452744,0.5587227030554724,0.0392926785306383
13.6,1.53,0.4287134432423762,0.2799039667385464,1.5316447574422203,1.6115555354122177,0.4263421628645823,0.47719988361701715,0.9035420464815995,0.6364998967239855,0.1317207249225276,0.47185647256235874,0.5281435274376413,0.0396208028683327
14.4,1.53,0.4446132180506422,0.2908186579449618,1.5288331952029928,1.5818100594346618,0.42450482694929664,0.4585697985687731,0.8830746255180697,0.6430470963213585,0.12722881938834613,0.4807122916709946,0.5192877083290055,0.0396850382876976
15.2,1.53,0.4601760972938615,0.3015410953061833,1.5260808707569395,1.6483792334430576,0.422702926711631,0.49979252239483285,0.9224954491064639,0.6304964685944779,0.13559601422866036,0.4582168151843614,0.5417831848156386,0.0417227086436403
16.0,1.53,0.4754926416048454,0.3120978923206837,1.5235368559178604,1.5935588338532816,0.42103451076103104,0.46596977534415995,0.887004286105191,0.6417848583540965,0.12799410460881153,0.4746702100051634,0.5253297899948366,0.043512697004019
16.8,1.53,0.4913478489597752,0.3232566327408648,1.519993092774863,1.5673313324651383,0.4187057906207962,0.4493743848422784,0.8680801754630746,0.647886282673392,0.1238317225311233,0.4823353907344318,0.5176646092655682,0.0430333508371845
17.6,1.53,0.4410367983505292,0.2876304861315658,1.53334510636259,1.5353027450111023,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.6517529882364431,0.12127571595302504,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,1.53,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,1.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.72,0.5403587428329503,0.387098221205988,1.3959215342025744,1.841255137303464,0.3335547951691958,0.6104474789081027,0.9440022740772984,0.6237528036863037,0.1295871308899104,0.3533410928434724,0.6466589071565276,0.0433243808849063
4.8,1.72,0.5498921393244803,0.3965791351975836,1.3865886793325957,1.7721702424365133,0.32684654315756884,0.572204921177886,0.8990514643354548,0.6379306298652196,0.12148120839403465,0.36354597720294196,0.6364540227970581,0.0392201820886632
5.6,1.72,0.5468320513442106,0.3979717382287375,1.374047448137924,2.0623073012220132,0.3177607260553854,0.7238254051513326,1.041586131206718,0.5940492410864505,0.14022380686669847,0.30507388350807557,0.6949261164919245,0.0448967144866193
6.4,1.72,0.5249817592466957,0.3726549682423529,1.4087609289708392,1.8684087457713539,0.34271054426249414,0.6250871305229755,0.9677976747854696,0.616375552916429,0.13486037914716606,0.3541138330782437,0.6458861669217564,0.0493701236355753
7.2,1.72,0.5085809474957474,0.3470600841517522,1.465397407307059,1.384435318417383,0.38212647346896556,0.3252923441680105,0.707418817636976,0.7020789556685985,0.08818996098960366,0.5401700717340265,0.4598299282659736,0.0543924279082017
8.0,1.72,0.5340456136973406,0.3605063268654692,1.4813765359980253,1.3511645599984141,0.39297174739913043,0.30096685762870923,0.6939386050278397,0.7068270257375024,0.08445432405410244,0.5662918081684836,0.4337081918315165,0.057994994131626
8.8,1.72,0.4659139785683167,0.3128373892812882,1.4893167969426744,1.6407998191175377,0.3983174892605569,0.4951838175356192,0.8935013067961761,0.6397033962581696,0.12831275138266593,0.4457939638485838,0.5542060361514162,0.0457081664964575
9.6,1.72,0.465410391573605,0.311022914712782,1.496386181074131,1.7998543916489456,0.4030529886684935,0.5877057681016975,0.990758756770191,0.6093396931314994,0.14741767429171995,0.40681244138827494,0.593187558611725,0.041139381072291
10.4,1.72,0.4844721655696946,0.3229405188418555,1.500190088586999,1.770060629677947,0.40559182580380404,0.5710138000544184,0.9766056258582224,0.6136670185972724,0.14505261665725214,0.41530768927055656,0.5846923107294435,0.0443592616383369
11.2,1.72,0.5036498070834016,0.3353439222000231,1.501890369084992,1.7268561810288823,0.40672456072131685,0.546302518933019,0.9530270796543359,0.6209445206129237,0.14065751747728278,0.42677125278416683,0.5732287472158332,0.045925271783807
12.0,1.72,0.5221458667156461,0.3475023158135629,1.5025680202827212,1.6621245164818261,0.407175657805316,0.5080966132910739,0.9152722710963899,0.632777679626915,0.13324067429302622,0.44486834209187487,0.5551316579081252,0.0457444407344607
12.8,1.72,0.4340747490254074,0.2840871078249638,1.5279635614188316,1.7104663143012537,0.42393584322099426,0.536766031760898,0.9607018749818923,0.6185662756145153,0.14352247599125983,0.4412772101948742,0.5587227898051257,0.0392926743288292
13.6,1.72,0.4287133180164623,0.2799034995605971,1.5316468664717386,1.6115520609310106,0.42634353983405,0.4771977276348767,0.9035412674689267,0.6365001446447768,0.13172060171047176,0.47185840335589563,0.5281415966441044,0.0396208183008895
14.4,1.72,0.4446100689419889,0.2908144686068913,1.5288443902802886,1.5818001949750964,0.42451214955083516,0.4585635623647074,0.8830757119155426,0.6430467470190832,0.12722921734167078,0.48071999243416574,0.5192800075658343,0.0396850167308408
15.2,1.72,0.4601762766948497,0.3015458614971727,1.5260573446774506,1.648404721759686,0.4226875105818041,0.49980798492860834,0.9224954955104124,0.6304964539657154,0.1355952743005711,0.45820008080140606,0.5417999191985939,0.0417227076755912
16.0,1.72,0.4755551164969375,0.3121663634708123,1.5234028138377635,1.5937919493769108,0.4209465260322792,0.46611605075587265,0.8870625767881519,0.6417661535878224,0.12800412818205092,0.4745398318531586,0.5254601681468413,0.0435114288300868
16.8,1.72,0.4902415422637705,0.3219880761127933,1.5225456426281996,1.5646508451813324,0.42038369889029537,0.4476626969805818,0.8680463958708772,0.6478972254330118,0.12385582982354965,0.48428713129848405,0.5157128687015159,0.0430340776678436
17.6,1.72,0.4418286908089701,0.2885859220878304,1.5310126274091105,1.5621850905700732,0.42592936445937196,0.4460855402809411,0.8720149047403131,0.646612907118752,0.1248167617725872,0.48844275727857445,0.5115572427214256,0.0404386368835171
18.4,1.72,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,1.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.91,0.5411066020431751,0.3877708399386814,1.395428810811924,1.8418983113194751,0.33320175930134205,0.6107967307280556,0.9439984900293976,0.6237539838426638,0.12952530152046154,0.3529685299506842,0.6470314700493159,0.0433244628557501
4.8,1.91,0.5499282239310364,0.3965999979114303,1.3866067242235531,1.7721345525534289,0.32685955694731805,0.5721847818923843,0.8990443388397024,0.6379329026552651,0.12148212926737156,0.3635633336717961,0.6364366663282038,0.0392203218205325
5.6,1.91,0.5468334712442358,0.3979712916861118,1.3740525577295526,2.062300235346076,0.31776444469125587,0.7238219789461121,1.041586423637368,0.594049154227354,0.14022474865334533,0.305077368022499,0.694922631977501,0.0448967079220321
6.4,1.91,0.5249818267341633,0.3726548626689076,1.40876150917315,1.8684080714040956,0.3427109561153355,0.6250867695915778,0.9677977257069132,0.6163755372230626,0.13486045897635754,0.354114240003,0.645885759997,0.0493701223785763
7.2,1.91,0.5085809553777434,0.3470600785305608,1.4653974537522605,1.384435287834617,0.38212650516357655,0.32529232207758413,0.7074188272411607,0.7020789522971506,0.08818996192796552,0.540170109203651,0.4598298907963489,0.0543924276470042
8.0,1.91,0.5340456144057576,0.3605063264442782,1.4813765396938257,1.351164558754983,0.3929717498939724,0.300966856708443,0.6939386066024154,0.706827025181026,0.08445432427048387,0.5662918104787349,0.4337081895212651,0.0579949940859673
8.8,1.91,0.4659139785589525,0.3128373891967104,1.4893167973153887,1.640799818347709,0.3983174895108154,0.4951838170664403,0.8935013065772557,0.6397033963281918,0.12831275135434317,0.4457939642378971,0.554206035762103,0.0457081665014607
9.6,1.91,0.4654103916120142,0.3110229147540673,1.4963861809989933,1.7998543915184064,0.4030529886182807,0.5877057680291699,0.9907587566474505,0.6093396931688948,0.14741767426344046,0.40681244138799194,0.5931875586120081,0.0411393810748158
10.4,1.91,0.4844721659430788,0.322940519481442,1.5001900867720606,1.7700606338662777,0.4055918245939984,0.5710138024206257,0.9766056270146242,0.6136670182424495,0.14505261675212566,0.41530768754000313,0.5846923124599968,0.0443592616126883
11.2,1.91,0.5036498080985664,0.3353439232021518,1.5018903676240365,1.7268561902124988,0.40672455974857236,0.5463025242511321,0.9530270839997045,0.6209445192638073,0.14065751823380007,0.4267712498175954,0.5732287501824046,0.0459252716840258
12.0,1.91,0.5221458575734037,0.3475023088468252,1.5025680240978176,1.6621244644318858,0.40717566034436675,0.5080965819757659,0.9152722423201327,0.6327776887314017,0.1332406686645348,0.44486835885267656,0.5551316411473234,0.0457444413926376
12.8,1.91,0.4340746197151502,0.284086979059045,1.5279637988087147,1.7104654675003204,0.4239359985845583,0.536765536690556,0.9607015352751144,0.6185663806801024,0.143522418215508,0.4412775279506101,0.5587224720493899,0.0392926810028237
13.6,1.91,0.4287122350676932,0.2799023011573001,1.531649555202351,1.6115430261917374,0.42634529528324083,0.4771921213843449,0.9035374166675858,0.6365013701637617,0.13171982911639882,0.47186235723992664,0.5281376427600732,0.0396208945869131
14.4,1.91,0.4446169057525908,0.2908232175052129,1.5288219061967472,1.5818305211600623,0.42449744285536106,0.45858273412505995,0.8830801769804211,0.6430453113979631,0.12722987154516846,0.4807009079366671,0.5192990920633328,0.0396849281328525
15.2,1.91,0.460176420399855,0.3015496795575044,1.5260384991127178,1.6484251381185064,0.4226751613203801,0.4998203703774719,0.922495531697852,0.6304964425576892,0.13559468115004442,0.4581866760291477,0.5418133239708522,0.0417227069206722
16.0,1.91,0.4756050854519726,0.3122211513305756,1.5232955340312875,1.5939783267082928,0.42087610238394174,0.46623298348028663,0.8871090858642283,0.6417512297859159,0.12801210706955826,0.47443556727177594,0.5255644327282242,0.0435104170036748
16.8,1.91,0.4914648746662304,0.3233960810855746,1.5196995369161035,1.5708544933662565,0.41851264223677553,0.45161973459328025,0.8701323768300557,0.6472218270733888,0.12427508358902123,0.48097583009316597,0.5190241699068341,0.0429892169332644
17.6,1.91,0.4417361418233043,0.2884107038398475,1.5316218709711875,1.5589259630817494,0.42632722033831255,0.4439970989426612,0.8703243192809738,0.6471597153820161,0.12444575132329824,0.4898486815702526,0.5101513184297474,0.0404728338204473
18.4,1.91,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,1.91,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.91,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.1,0.5418441046355835,0.3884326845096482,1.3949498233383726,1.8425189643155564,0.33285844569336515,0.6111336377369638,0.943992083430329,0.62375598191671,0.1294646066993174,0.3526072427258143,0.6473927572741857,0.0433246016372041
4.8,2.1,0.5499642624141616,0.396620806157541,1.3866248413496276,1.7720987972178324,0.3268726226619159,0.5721646052662601,0.899037227928176,0.6379351708015125,0.12148306025066904,0.3635807422738113,0.6364192577261888,0.0392204612668997
5.6,2.1,0.5468348909050605,0.3979708449213627,1.374057667498514,2.0622931692654634,0.31776816344235587,0.7238185526299061,1.041586716072262,0.5940490673670098,0.1402256904528129,0.3050808526443516,0.6949191473556483,0.0448967013573506
6.4,2.1,0.5249818942204559,0.3726547570952299,1.4087620893735155,1.8684073970373136,0.3427113679666263,0.6250864086603048,0.9677977766269312,0.6163755215301362,0.1348605388048677,0.35411464692663314,0.6458853530733668,0.0493701211216125
7.2,2.1,0.5085809632599883,0.3470600729099493,1.4653975001957322,1.384435257253303,0.3821265368570061,0.32529229998820625,0.7074188368452123,0.7020789489257492,0.08818996286634305,0.5401701466717062,0.4598298533282939,0.0543924273858104
8.0,2.1,0.5340456151152255,0.3605063260244666,1.4813765433868733,1.3511645575134634,0.39297175238695614,0.3009668557895915,0.6939386081765476,0.7068270246247064,0.08445432448687953,0.5662918127866704,0.4337081872133296,0.0579949940403214
8.8,2.1,0.4659139785382343,0.3128373890938964,1.4893167977386257,1.6407998175195906,0.3983174897949974,0.49518381656173616,0.8935013063567336,0.6397033963987262,0.12831275132780257,0.44579396466597637,0.5542060353340236,0.0457081665065006
9.6,2.1,0.4654103915378921,0.3110229146283638,1.496386181365458,1.7998543910481195,0.4030529888631805,0.5877057677678782,0.9907587566310587,0.6093396931738889,0.14741767428801372,0.40681244164190655,0.5931875583580934,0.041139381075153
10.4,2.1,0.484472165907004,0.3229405193498306,1.5001900872717417,1.770060632871962,0.40559182492707696,0.5710138018588847,0.9766056267859617,0.6136670183126108,0.14505261674290434,0.4153076879783007,0.5846923120216992,0.04435926161776
11.2,2.1,0.5036498088037761,0.3353439239388765,1.5018903664274437,1.726856197734318,0.4067245589518479,0.54630252860692,0.9530270875587679,0.6209445181588168,0.14065751885342365,0.42677124738783195,0.5732287526121681,0.0459252716023004
12.0,2.1,0.5221458706675841,0.3475023283900836,1.5025679772754126,1.6621245675312442,0.4071756291827787,0.508096644004427,0.9152722731872057,0.6327776789654042,0.1332406728851387,0.44486830980347725,0.5551316901965228,0.0457444406866391
12.8,2.1,0.4340746642168769,0.2840870098928235,1.5279637896172682,1.7104657968898511,0.4239359925690712,0.5367657292635751,0.9607017218326463,0.6185663229809965,0.14352245548227038,0.44127743599789304,0.558722564002107,0.039292677337651
13.6,2.1,0.4287129463086926,0.2799031772628408,1.5316473021173076,1.6115510636284511,0.42634382426352035,0.4771971087886773,0.9035409330521977,0.6365002510729337,0.13172053888880675,0.4718588927933942,0.5281411072066057,0.0396208249258223
14.4,2.1,0.4446180764716878,0.2908247726596504,1.5288177564984131,1.5818388056054022,0.4244947285405354,0.4585879713635222,0.8830826999040575,0.6430445002213668,0.12723036373113378,0.4806964609165762,0.5193035390834239,0.0396848780718625
15.2,2.1,0.4601863597520658,0.3015592429187971,1.5260230636538084,1.6484418594367,0.42266504654478193,0.4998305141401449,0.9224955606849268,0.6304964334195657,0.13559419504444606,0.4581756970526396,0.5418243029473605,0.0417227063159626
16.0,2.1,0.475645961899241,0.3122659849792609,1.5232077292402852,1.5941307412169186,0.42081845938576407,0.4663285978432175,0.8871470572289816,0.6417390458165633,0.12801860885569405,0.4743502849462156,0.5256497150537843,0.0435095909365593
16.8,2.1,0.4910757295075001,0.3231238319783042,1.5197756429815825,1.5700582126764797,0.4185627206621552,0.4511126968107247,0.8696754174728799,0.647369721003149,0.12417663767230883,0.48128613532439846,0.5187138646756015,0.0429990402178998
17.6,2.1,0.4410367983505292,0.2876304861315658,1.53334510636259,1.5353027450111023,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.6517529882364431,0.12127571595302504,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,2.1,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,2.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.29,0.5425714087112334,0.3890838356076979,1.3944845790465905,1.8431172690797024,0.3325248696137854,0.6114583061152375,0.9439831757290229,0.623758760038884,0.1294050816934693,0.3522571992419058,0.6477428007580942,0.0433247945989391
4.8,2.29,0.5500002548145826,0.396641559984666,1.3866430306391628,1.7720629765104903,0.32688574024764877,0.5721443913428389,0.8990301315904876,0.6379374343072258,0.12148400133099466,0.3635982029538324,0.6364017970461676,0.0392206004279653
5.6,2.29,0.5468363103267052,0.397970397934532,1.3740627774447243,2.062286102980256,0.31777188230862286,0.7238151262027529,1.0415870085113759,0.5940489805054247,0.14022663226508134,0.3050843373735803,0.6949156626264196,0.0448966947925753
6.4,2.29,0.5249819617054499,0.3726546515210717,1.4087626695725408,1.868406722670521,0.3427117798167962,0.6250860477288959,0.967797827545692,0.6163755058375975,0.13486061863279775,0.35411505384952513,0.6458849461504749,0.0493701198646799
7.2,2.29,0.5085809711420645,0.3470600672892139,1.4653975466392424,1.384435226671852,0.3821265685504609,0.3252922778987289,0.7074188464491897,0.7020789455543741,0.08818996380470154,0.5401701841398525,0.45982981586014754,0.0543924271246186
8.0,2.29,0.53404561582292,0.3605063256017788,1.48137654708682,1.3511645562669279,0.3929717548845971,0.3009668548670277,0.6939386097516248,0.7068270240680529,0.08445432470319947,0.566291815100546,0.4337081848994539,0.0579949939946481
8.8,2.29,0.4659139785386467,0.3128373890229726,1.4893167980775892,1.6407998168038211,0.3983174900225941,0.4951838161255041,0.8935013061480982,0.6397033964654585,0.12831275130013445,0.4457939650247952,0.5542060349752048,0.0457081665112687
9.6,2.29,0.4654103915025452,0.3110229145878883,1.4963861814465456,1.7998543908860225,0.4030529889173694,0.5877057676778171,0.9907587565951865,0.6093396931848181,0.14741767428750807,0.4068124417113303,0.5931875582886696,0.0411393810758908
10.4,2.29,0.4844721661030459,0.3229405197140431,1.5001900861868793,1.77006063325172,0.40559182420392703,0.5710138020734299,0.9766056262773569,0.6136670184686679,0.1450526165736073,0.4153076874541152,0.5846923125458847,0.0443592616290407
11.2,2.29,0.5036498110268487,0.3353439277723966,1.5018903558876548,1.7268562093017277,0.40672455193416596,0.5463025353054567,0.9530270872396227,0.6209445182579026,0.14065751818294667,0.42677124016717677,0.5732287598328232,0.0459252716096288
12.0,2.29,0.5221458522321835,0.3475023011133877,1.5025680421661747,1.662124482508084,0.4071756723693511,0.5080965928511236,0.9152722652204748,0.6327776814859889,0.13324067404106532,0.4448683608601085,0.5551316391398915,0.045744440868856
12.8,2.29,0.4340746973553115,0.2840870330062749,1.527963781950314,1.7104660716207296,0.4239359875513121,0.5367658898811432,0.9607018774324553,0.6185662748565977,0.14352248656487213,0.4412773593035037,0.5587226406964964,0.0392926742806846
13.6,2.29,0.4287132700889307,0.2799035751341509,1.5316462817006142,1.6115522011644967,0.4263431580415828,0.47719781465253097,0.9035409726941137,0.6365002384568891,0.13172052586020536,0.4718581347455039,0.5281418652544961,0.0396208241404996
14.4,2.29,0.4446151283567453,0.2908210013124604,1.5288274448895363,1.5818290123838779,0.424501065699025,0.4585817803080209,0.8830828460070459,0.6430444532460071,0.1272305345933941,0.48070355756365585,0.5192964424363442,0.039684875172823
