combo_id,mode,kappa,center_D,width_D,power,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_max_abs_delta_base,slice_max_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction,slice_p95_abs_cf_shift_vs_base
21,gamma_ref_enhance,0.1,6.4,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.298579612224856,10.272608773798765,9.299222423794141,0.9728859456604413,1.0,0.0,0.9733362920254862
21,gamma_ref_enhance,0.1,6.4,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,18.18458051886958,25.89060277919198,18.18735250459207,7.700554984574751,1.0,0.0,7.702980672837185
21,gamma_ref_enhance,0.1,6.4,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,21.342471483496176,31.28639526077564,21.342534138734088,9.943593143069945,1.0,0.0,9.943834323941644
21,gamma_ref_enhance,0.1,6.4,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,2.3667224127607405,7.462495924022775,2.366742045062299,5.09566880982634,1.0,0.0,5.095745372068922
21,gamma_ref_enhance,0.1,6.4,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.913826706209377,0.9244091557317824,0.9245606595002576,-0.00013265492329829723,0.0,1.0,0.00014949998601077041
21,gamma_ref_enhance,0.1,6.4,0.3,0.5,D21_guard,6.4,2.1022273869561374,8.967193802706703,2.102232425909044,8.967207455872789,-6.864888816642682,0.0,1.0,6.865057137484996
21,gamma_ref_enhance,0.1,6.4,0.3,0.5,D21_guard,8.0,0.3226590996076344,0.8137949570334115,0.32265909973791107,0.8137949578143873,-0.4911358518787208,0.0,1.0,0.49113585742577714
22,gamma_ref_enhance,0.1,6.55,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.95088226487175,8.958857939127418,8.958855637358836,2.281790215145444e-06,1.0,0.0,2.299761877821993e-06
22,gamma_ref_enhance,0.1,6.55,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.26557204780326,10.272608773798765,10.266264591091748,0.006340921251187126,1.0,0.0,0.006343856447081464
22,gamma_ref_enhance,0.1,6.55,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,24.87441005549394,25.89060277919198,24.8774161830262,1.012832092335717,1.0,0.0,1.0131511362128265
22,gamma_ref_enhance,0.1,6.55,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,25.77717824645294,31.28639526077564,25.777252852987623,5.508993940879771,1.0,0.0,5.509127560984879
22,gamma_ref_enhance,0.1,6.55,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,2.0238151636143584,7.462495924022775,2.023834223462906,5.438570906880914,1.0,0.0,5.438652621215304
22,gamma_ref_enhance,0.1,6.55,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.9136772064866352,0.9244091557317824,0.9244091559985801,-2.336047777981914e-10,0.0,1.0,2.6326896218620277e-10
22,gamma_ref_enhance,0.1,6.55,0.12,0.5,D21_guard,6.4,2.1022273869561374,5.267298226885373,2.102232425909044,5.267301800481171,-3.1650839566780906,0.0,1.0,3.165161561663666
22,gamma_ref_enhance,0.1,6.55,0.12,0.5,D21_guard,8.0,0.3226590996076344,0.8158442412129268,0.32265909973791107,0.8158442419966176,-0.4931851360350907,0.0,1.0,0.49318514160529237
23,gamma_ref_enhance,0.1,6.55,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950134054169512,8.958857939127418,8.958106773790623,0.0007446455433664379,1.0,0.0,0.0007505104641154503
23,gamma_ref_enhance,0.1,6.55,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.13583542377021,10.272608773798765,10.136521294798278,0.1360175183258996,1.0,0.0,0.13608048048013188
23,gamma_ref_enhance,0.1,6.55,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,22.657833223870114,25.89060277919198,22.660761771950177,3.2287109182612688,1.0,0.0,3.229727967836652
23,gamma_ref_enhance,0.1,6.55,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,24.313153750865233,31.28639526077564,24.313224411932445,6.972982927558898,1.0,0.0,6.973152056572587
23,gamma_ref_enhance,0.1,6.55,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,2.6613952242418897,7.462495924022775,2.6614153484733762,4.801000425727177,1.0,0.0,4.801072560587773
23,gamma_ref_enhance,0.1,6.55,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136785001248344,0.9244091557317824,0.9244104669757074,-1.1481098064616226e-06,0.0,1.0,1.2939014681911942e-06
23,gamma_ref_enhance,0.1,6.55,0.2,0.5,D21_guard,6.4,2.1022273869561374,6.606258432489241,2.102232425909044,6.606265653794338,-4.504011332998079,0.0,1.0,4.504121767267534
23,gamma_ref_enhance,0.1,6.55,0.2,0.5,D21_guard,8.0,0.3226590996076344,0.8155437897742066,0.32265909973791107,0.8155437905574994,-0.49288468459976403,0.0,1.0,0.4928846901665722
24,gamma_ref_enhance,0.1,6.55,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.937368753039477,8.958857939127418,8.945330334045844,0.01341019126283916,1.0,0.0,0.013515811594150051
24,gamma_ref_enhance,0.1,6.55,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.662756133342846,10.272608773798765,9.663417674246325,0.608877922906133,1.0,0.0,0.6091597709074961
24,gamma_ref_enhance,0.1,6.55,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,20.485911346341823,25.89060277919198,20.488763877878213,5.399948852050249,1.0,0.0,5.401649845364943
24,gamma_ref_enhance,0.1,6.55,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,23.532715487126133,31.28639526077564,23.532784044954106,7.7534022623039505,1.0,0.0,7.753590320311687
24,gamma_ref_enhance,0.1,6.55,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,3.046121745111712,7.462495924022775,3.0461425116097445,4.416279685272796,1.0,0.0,4.416346039717951
24,gamma_ref_enhance,0.1,6.55,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.9137678957112136,0.9244091557317824,0.9245010607515525,-8.047095772627954e-05,0.0,1.0,9.068948784740627e-05
24,gamma_ref_enhance,0.1,6.55,0.3,0.5,D21_guard,6.4,2.1022273869561374,7.365225402044125,2.102232425909044,7.365234690991606,-5.262959693828072,0.0,1.0,5.263088736822418
24,gamma_ref_enhance,0.1,6.55,0.3,0.5,D21_guard,8.0,0.3226590996076344,0.8124730132961031,0.32265909973791107,0.8124730140753276,-0.48981390815634296,0.0,1.0,0.4898139136884687
25,gamma_ref_enhance,0.15,6.1,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950737885777487,8.958857939127418,8.958711132283755,0.0001455326231331626,1.0,0.0,0.00014667885614016996
25,gamma_ref_enhance,0.15,6.1,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.876149302637756,10.272608773798765,9.876821818197072,0.3955834870488869,1.0,0.0,0.3957666016125856
25,gamma_ref_enhance,0.15,6.1,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,4.268279774999925,25.89060277919198,4.2705646948228235,21.612473449842827,1.0,0.0,21.61928141670684
25,gamma_ref_enhance,0.15,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,7.579452296153299,31.28639526077564,7.579477860793055,23.70627851783542,1.0,0.0,23.70685351128452
25,gamma_ref_enhance,0.15,6.1,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.9106142006325726,7.462495924022775,1.9106266946335495,5.551712767738159,1.0,0.0,9.372857126826748
25,gamma_ref_enhance,0.15,6.1,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.9136772230150809,0.9244091557317824,0.9244091727485602,-1.4899691231484442e-08,0.0,1.0,1.679171468538243e-08
25,gamma_ref_enhance,0.15,6.1,0.12,0.5,D21_guard,6.4,2.1022273869561374,19.192611777678252,2.102232425909044,19.192653287797896,-17.09005607979463,0.0,1.0,17.090475112456545
25,gamma_ref_enhance,0.15,6.1,0.12,0.5,D21_guard,8.0,0.3226590996076344,1.0148082909569736,0.32265909973791107,1.0148082920042691,-0.6921491835319694,0.0,1.0,0.6921491913493392
26,gamma_ref_enhance,0.15,6.1,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.940221566072976,8.958857939127418,8.948185636357502,0.010579671752425262,1.0,0.0,0.010662998560651005
26,gamma_ref_enhance,0.15,6.1,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,8.509148145235713,10.272608773798765,8.50975035691755,1.7619521559602738,1.0,0.0,1.7627677590146291
26,gamma_ref_enhance,0.15,6.1,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,5.923625223639732,25.89060277919198,5.925968080003017,19.9576492737072,1.0,0.0,19.963935968067034
26,gamma_ref_enhance,0.15,6.1,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,9.678091800392728,31.28639526077564,9.678123020753326,21.607689914655733,1.0,0.0,21.608214007045092
26,gamma_ref_enhance,0.15,6.1,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.6089812196015423,7.462495924022775,1.6089942172197915,5.853350281029998,1.0,0.0,9.071215081442002
26,gamma_ref_enhance,0.15,6.1,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136956199920374,0.9244091557317824,0.9244278163044015,-1.6338978590687367e-05,0.0,1.0,1.8413768671177166e-05
26,gamma_ref_enhance,0.15,6.1,0.2,0.5,D21_guard,6.4,2.1022273869561374,17.513511375259007,2.102232425909044,17.51354831103049,-15.410996846383657,0.0,1.0,15.4113747100373
26,gamma_ref_enhance,0.15,6.1,0.2,0.5,D21_guard,8.0,0.3226590996076344,1.014766774108299,0.32265909973791107,1.0147667751555396,-0.6921076666837638,0.0,1.0,0.6921076745006647
27,gamma_ref_enhance,0.15,6.1,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.861150147805548,8.958857939127418,8.869045222767772,0.08903318044510486,1.0,0.0,0.08973441682807959
27,gamma_ref_enhance,0.15,6.1,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,6.809860064412945,10.272608773798765,6.810374882941979,3.4604540047102894,1.0,0.0,3.4620558398373973
27,gamma_ref_enhance,0.15,6.1,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,6.792399863659639,25.89060277919198,6.7947731268464935,19.08914821303749,1.0,0.0,19.095161328047126
27,gamma_ref_enhance,0.15,6.1,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,11.640341490613373,31.28639526077564,11.640377999131587,19.64548781745358,1.0,0.0,19.645964316824447
27,gamma_ref_enhance,0.15,6.1,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.0500631651859216,7.462495924022775,1.05007709599386,6.412276733606802,1.0,0.0,8.512280231015133
27,gamma_ref_enhance,0.15,6.1,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.9142863669961221,0.9244091557317824,0.9250264812255322,-0.0005405229641992474,0.0,1.0,0.0006091607727558568
27,gamma_ref_enhance,0.15,6.1,0.3,0.5,D21_guard,6.4,2.1022273869561374,16.099513622749726,2.102232425909044,16.09954670638824,-13.997033762965682,0.0,1.0,13.997376957528019
27,gamma_ref_enhance,0.15,6.1,0.3,0.5,D21_guard,8.0,0.3226590996076344,1.0138228103980005,0.32265909973791107,1.0138228114439904,-0.6911637029841268,0.0,1.0,0.6911637107903661
28,gamma_ref_enhance,0.15,6.25,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950842539666377,8.958857939127418,8.958815877490457,4.169655996629932e-05,1.0,0.0,4.202496725014271e-05
28,gamma_ref_enhance,0.15,6.25,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.156686458193327,10.272608773798765,10.157373401574965,0.11517613132643048,1.0,0.0,0.11522944605701468
28,gamma_ref_enhance,0.15,6.25,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,13.834193641033522,25.89060277919198,13.836813364661566,12.049571914486126,1.0,0.0,12.053367550673244
28,gamma_ref_enhance,0.15,6.25,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,10.014742380243895,31.28639526077564,10.014774507859741,21.271047500033156,1.0,0.0,21.271563427193925
28,gamma_ref_enhance,0.15,6.25,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.7960019212605722,7.462495924022775,1.7960146066223324,5.666326769245252,1.0,0.0,9.258241403248359
28,gamma_ref_enhance,0.15,6.25,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.913677211034273,0.9244091557317824,0.9244091606071709,-4.2688331839591785e-09,0.0,1.0,4.8109067840584885e-09
28,gamma_ref_enhance,0.15,6.25,0.12,0.5,D21_guard,6.4,2.1022273869561374,16.861044351606516,2.102232425909044,16.86107950987182,-14.758545820238075,0.0,1.0,14.75890768638481
28,gamma_ref_enhance,0.15,6.25,0.12,0.5,D21_guard,8.0,0.3226590996076344,1.0148081069859975,0.32265909973791107,1.0148081080332927,-0.6921489995609954,0.0,1.0,0.6921490073783632
29,gamma_ref_enhance,0.15,6.25,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.945842745662107,8.958857939127418,8.953811720817521,0.005002419296076931,1.0,0.0,0.005041818971520229
29,gamma_ref_enhance,0.15,6.25,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.392962051882641,10.272608773798765,9.393609717472302,0.8785471751732912,1.0,0.0,0.878953852367701
29,gamma_ref_enhance,0.15,6.25,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,11.771892017492718,25.89060277919198,11.774439561249537,14.111224113985216,1.0,0.0,14.115669174214048
29,gamma_ref_enhance,0.15,6.25,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,12.431137285029642,31.28639526077564,12.431175924700085,18.854711203246154,1.0,0.0,18.855168522408178
29,gamma_ref_enhance,0.15,6.25,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.2486633426091736,7.462495924022775,1.2486769418271138,6.213673572067561,1.0,0.0,8.71088637655981
29,gamma_ref_enhance,0.15,6.25,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136859044171262,0.9244091557317824,0.92441797050942,-7.718115946472666e-06,0.0,1.0,8.698193759926198e-06
29,gamma_ref_enhance,0.15,6.25,0.2,0.5,D21_guard,6.4,2.1022273869561374,15.229064683306625,2.102232425909044,15.22909539559408,-13.126606165617154,0.0,1.0,13.126928018084918
29,gamma_ref_enhance,0.15,6.25,0.2,0.5,D21_guard,8.0,0.3226590996076344,1.0147203230699084,0.32265909973791107,1.0147203241170875,-0.6920612156458977,0.0,1.0,0.692061223462274
30,gamma_ref_enhance,0.15,6.25,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.896118695856332,8.958857939127418,8.904044283313413,0.05433789675619917,1.0,0.0,0.05476586877729517
30,gamma_ref_enhance,0.15,6.25,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,7.996368631210672,10.272608773798765,7.996944471014238,2.2744944155110836,1.0,0.0,2.2755472730396704
30,gamma_ref_enhance,0.15,6.25,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,10.713263621504908,25.89060277919198,10.715774113619815,15.169519145190808,1.0,0.0,15.174297570201858
30,gamma_ref_enhance,0.15,6.25,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,13.995666947375952,31.28639526077564,13.995709803369884,17.290219487492216,1.0,0.0,17.29063886006187
30,gamma_ref_enhance,0.15,6.25,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,0.5484987831332759,7.462495924022775,0.5485135513711477,6.913848652038871,1.0,0.0,8.010700776482835
30,gamma_ref_enhance,0.15,6.25,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.9140468332649085,0.9244091557317824,0.9247837369690002,-0.00032797893935103303,0.0,1.0,0.00036962704154230863
30,gamma_ref_enhance,0.15,6.25,0.3,0.5,D21_guard,6.4,2.1022273869561374,14.25760262232837,2.102232425909044,14.257630688076233,-12.155167923422795,0.0,1.0,12.155465957106664
30,gamma_ref_enhance,0.15,6.25,0.3,0.5,D21_guard,8.0,0.3226590996076344,1.0131849320632265,0.32265909973791107,1.0131849331083713,-0.6905258246565571,0.0,1.0,0.6905258324555921
31,gamma_ref_enhance,0.15,6.4,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950872524215603,8.958857939127418,8.95884588820329,1.1946327267948964e-05,1.0,0.0,1.2040418024383825e-05
31,gamma_ref_enhance,0.15,6.4,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.238747899481162,10.272608773798765,10.239439063223173,0.03315265849009056,1.0,0.0,0.03316800476918047
31,gamma_ref_enhance,0.15,6.4,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,21.156073420982423,25.89060277919198,21.15894940796862,4.729997813156393,1.0,0.0,4.731487770724343
31,gamma_ref_enhance,0.15,6.4,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,15.643655605005108,31.28639526077564,15.643702902240044,15.64227080069605,1.0,0.0,15.642650202432712
31,gamma_ref_enhance,0.15,6.4,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.4167503400655868,7.462495924022775,1.4167636586394288,6.04558404897848,1.0,0.0,8.878978425187995
31,gamma_ref_enhance,0.15,6.4,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.9136772076017139,0.9244091557317824,0.9244091571286046,-1.22304107762781e-09,0.0,1.0,1.3783476582318599e-09
31,gamma_ref_enhance,0.15,6.4,0.12,0.5,D21_guard,6.4,2.1022273869561374,12.087493129032353,2.102232425909044,12.087515282783315,-9.98511163793707,0.0,1.0,9.985356463810646
31,gamma_ref_enhance,0.15,6.4,0.12,0.5,D21_guard,8.0,0.3226590996076344,1.014807464864949,0.32265909973791107,1.0148074659122435,-0.6921483574399541,0.0,1.0,0.6921483652573146
32,gamma_ref_enhance,0.15,6.4,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.948501866287307,8.958857939127418,8.95647316171076,0.0023640785699940567,1.0,0.0,0.002382698346320211
32,gamma_ref_enhance,0.15,6.4,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.845539290104014,10.272608773798765,9.846210231412599,0.42617933684361425,1.0,0.0,0.4263766141463279
32,gamma_ref_enhance,0.15,6.4,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,17.18037785470527,25.89060277919198,17.183114693668372,8.704441422758613,1.0,0.0,8.707183337001496
32,gamma_ref_enhance,0.15,6.4,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,16.44457473697799,31.28639526077564,16.444624192647005,14.841371094466611,1.0,0.0,14.84173107045983
32,gamma_ref_enhance,0.15,6.4,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,0.5720703144763561,7.462495924022775,0.5720850433583529,6.890276766515928,1.0,0.0,8.034273016172516
32,gamma_ref_enhance,0.15,6.4,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136813149915959,0.9244091557317824,0.9244133195707711,-3.6458085975716435e-06,0.0,1.0,4.108768229649229e-06
32,gamma_ref_enhance,0.15,6.4,0.2,0.5,D21_guard,6.4,2.1022273869561374,12.087493129032353,2.102232425909044,12.087515282783315,-9.98511163793707,0.0,1.0,9.985356463810646
32,gamma_ref_enhance,0.15,6.4,0.2,0.5,D21_guard,8.0,0.3226590996076344,1.0146220064069473,0.32265909973791107,1.014622007453996,-0.6919628989840471,0.0,1.0,0.6919629067993129
33,gamma_ref_enhance,0.15,6.4,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.917541357919445,8.958857939127418,8.925485638141952,0.03308264370503368,1.0,0.0,0.033343206714182116
33,gamma_ref_enhance,0.15,6.4,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,8.817997231175376,10.272608773798765,8.818615326741565,1.4532459693087,1.0,0.0,1.4539186730749663
33,gamma_ref_enhance,0.15,6.4,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,14.55453858387962,25.89060277919198,14.55718351934118,11.329453810099974,1.0,0.0,11.333022607827147
33,gamma_ref_enhance,0.15,6.4,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,16.853514471429172,31.28639526077564,16.853565029168813,14.432441278567822,1.0,0.0,14.432791336008648
33,gamma_ref_enhance,0.15,6.4,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,0.16207069549391306,7.462495924022775,0.16208664732643285,7.300287402777242,1.0,0.0,7.30039708933575
33,gamma_ref_enhance,0.15,6.4,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.913901452442353,0.9244091557317824,0.9246364075740692,-0.0001989790485833828,0.0,1.0,0.00022424621898675667
33,gamma_ref_enhance,0.15,6.4,0.3,0.5,D21_guard,6.4,2.1022273869561374,12.087493129032353,2.102232425909044,12.087515282783315,-9.98511163793707,0.0,1.0,9.985356463810646
33,gamma_ref_enhance,0.15,6.4,0.3,0.5,D21_guard,8.0,0.3226590996076344,1.0121357680785326,0.32265909973791107,1.0121357691222872,-0.6894766606837128,0.0,1.0,0.6894766684708982
34,gamma_ref_enhance,0.15,6.55,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950881114990912,8.958857939127418,8.958854486474648,3.422685222311711e-06,1.0,0.0,3.4496427154806497e-06
34,gamma_ref_enhance,0.15,6.55,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.26240037738659,10.272608773798765,10.263092757558375,0.009511124189186844,1.0,0.0,0.009515526863751234
34,gamma_ref_enhance,0.15,6.55,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,24.37162259931442,25.89060277919198,24.37461112945286,1.5154612194627883,1.0,0.0,1.5159385923923452
34,gamma_ref_enhance,0.15,6.55,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,23.16938076705224,31.28639526077564,23.16944834571263,8.11672816994376,1.0,0.0,8.116925040385581
34,gamma_ref_enhance,0.15,6.55,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,0.3039599350796287,7.462495924022775,0.3039751116083593,7.158391174471338,1.0,0.0,7.766154579807669
34,gamma_ref_enhance,0.15,6.55,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.9136772066182695,0.9244091557317824,0.9244091561319787,-3.504070421356795e-10,0.0,1.0,3.9490322123469923e-10
34,gamma_ref_enhance,0.15,6.55,0.12,0.5,D21_guard,6.4,2.1022273869561374,6.784250672481967,2.102232425909044,6.784258378688669,-4.6819992088896525,0.0,1.0,4.68211400726026
34,gamma_ref_enhance,0.15,6.55,0.12,0.5,D21_guard,8.0,0.3226590996076344,1.0148052236514318,0.32265909973791107,1.0148052246987234,-0.6921461162264624,0.0,1.0,0.6921461240437974
35,gamma_ref_enhance,0.15,6.55,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.949758809406548,8.958857939127418,8.957731201600458,0.0011169579277644662,1.0,0.0,0.0011257552270791393
35,gamma_ref_enhance,0.15,6.55,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.0679138532741,10.272608773798765,10.068596231145087,0.20390766265139604,1.0,0.0,0.2040020509762428
35,gamma_ref_enhance,0.15,6.55,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,21.0816061139479,25.89060277919198,21.084479494603116,4.804441670245978,1.0,0.0,4.805955077758867
35,gamma_ref_enhance,0.15,6.55,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,21.06248185845373,31.28639526077564,21.06254375913462,10.223575977156347,1.0,0.0,10.22382394898409
35,gamma_ref_enhance,0.15,6.55,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,0.5649644038188413,7.462495924022775,0.5649810282464074,6.897399747824995,1.0,0.0,6.8975033810108215
35,gamma_ref_enhance,0.15,6.55,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136791470752867,0.9244091557317824,0.9244111225973843,-1.7221644597162423e-06,0.0,1.0,1.9408519205121877e-06
35,gamma_ref_enhance,0.15,6.55,0.2,0.5,D21_guard,6.4,2.1022273869561374,8.724885660174735,2.102232425909044,8.724898653224365,-6.622586615140747,0.0,1.0,6.622748994953028
35,gamma_ref_enhance,0.15,6.55,0.2,0.5,D21_guard,8.0,0.3226590996076344,1.0144139604534088,0.32265909973791107,1.014413961500182,-0.6917548530328583,0.0,1.0,0.6917548608457744
36,gamma_ref_enhance,0.15,6.55,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.930614242914109,8.958857939127418,8.93856993013972,0.020111917758288064,1.0,0.0,0.02027032171951859
36,gamma_ref_enhance,0.15,6.55,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.360557458972337,10.272608773798765,9.361203458017307,0.9109367750223617,1.0,0.0,0.9113584452780046
36,gamma_ref_enhance,0.15,6.55,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,17.89355573117534,25.89060277919198,17.896317531127025,7.991488127821007,1.0,0.0,7.994005460531426
36,gamma_ref_enhance,0.15,6.55,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,19.948096590298626,31.28639526077564,19.94815548777104,11.337934216662166,1.0,0.0,11.338209217139195
36,gamma_ref_enhance,0.15,6.55,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.0946474078765505,7.462495924022775,1.0946649165625608,6.3677247021160035,1.0,0.0,6.367820376953112
36,gamma_ref_enhance,0.15,6.55,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.9138132390715046,0.9244091557317824,0.9245470118592594,-0.00012070520885878943,0.0,1.0,0.00013603284813834549
36,gamma_ref_enhance,0.15,6.55,0.3,0.5,D21_guard,6.4,2.1022273869561374,9.814158682418068,2.102232425909044,9.814174642957937,-7.711832930053182,0.0,1.0,7.712022017196361
36,gamma_ref_enhance,0.15,6.55,0.3,0.5,D21_guard,8.0,0.3226590996076344,1.0104128056888184,0.32265909973791107,1.0104128067302904,-0.6877536983134585,0.0,1.0,0.687753706081184
37,gamma_ref_enhance,0.2,6.1,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950688993062405,8.958857939127418,8.958662196906372,0.00019404326239646523,1.0,0.0,0.00019557157122207514
37,gamma_ref_enhance,0.2,6.1,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.744822583618536,10.272608773798765,9.745488345139997,0.5268494433995157,1.0,0.0,0.5270933206318063
37,gamma_ref_enhance,0.2,6.1,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,1.9019668655466972,25.89060277919198,1.9040367887641736,23.97685605246211,1.0,0.0,27.752276832648064
37,gamma_ref_enhance,0.2,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,1.3914967909567366,31.28639526077564,1.3915056793884588,29.894083938421335,1.0,0.0,29.894809016481084
37,gamma_ref_enhance,0.2,6.1,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,4.31226592008678,7.462495924022775,4.312274404203652,3.1500249616732456,1.0,0.0,11.774581018165502
37,gamma_ref_enhance,0.2,6.1,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.9136772286123191,0.9244091557317824,0.9244091784208197,-1.986625497711783e-08,0.0,1.0,2.238895291384324e-08
37,gamma_ref_enhance,0.2,6.1,0.12,0.5,D21_guard,6.4,2.1022273869561374,23.681333077447952,2.102232425909044,23.681386816124032,-21.578667322891096,0.0,1.0,21.579196412226246
37,gamma_ref_enhance,0.2,6.1,0.12,0.5,D21_guard,8.0,0.3226590996076344,1.187531605708317,0.32265909973791107,1.1875316069844513,-0.8648724963325165,0.0,1.0,0.8648725061006826
