combo_id,beta,alpha,center_D,width_D,power,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction,slice_p95_abs_cf_shift_vs_base
128,0.4,16.0,6.25,0.5,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,20.874178144076488,10.41187512435632,1.0,0.0,10.412127663361332
128,0.4,16.0,6.25,0.5,2.0,D60_hotspot,6.711864406779661,7.462467784829663,2.7781435123109226,4.684253891770668,1.0,0.0,4.68432427251874
128,0.4,16.0,6.25,0.5,2.0,D21_guard,4.0,0.9136772062233662,0.9286079321648546,-0.013248391236731064,0.0,1.0,0.014930725941488365
128,0.4,16.0,6.25,0.5,2.0,D21_guard,6.4,2.1022273869561374,9.520696547949989,-7.418377990833831,0.0,1.0,7.418559882728282
128,0.4,16.0,6.25,0.5,2.0,D21_guard,8.0,0.3226590996076344,0.7444767506493968,-0.42181764627760954,0.0,1.0,0.4218176510417624
129,0.4,16.0,6.4,0.12,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950883508184395,1.04819352926489e-06,1.0,0.0,1.0564492320952468e-06
129,0.4,16.0,6.4,0.12,2.0,D60_hotspot,5.627118644067797,10.271915904250342,10.270795540258618,0.00111984561810765,1.0,0.0,0.0011203639917241048
129,0.4,16.0,6.4,0.12,2.0,D60_hotspot,6.169491525423728,25.887561191706766,25.785838232730953,0.10169092615655491,1.0,0.0,0.10172295897581307
129,0.4,16.0,6.4,0.12,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,30.72654776423348,0.5597444666574706,1.0,0.0,0.5597580432043401
129,0.4,16.0,6.4,0.12,2.0,D60_hotspot,6.711864406779661,7.462467784829663,6.139948051652269,1.3224998626640074,1.0,0.0,1.3225197331773941
129,0.4,16.0,6.4,0.12,2.0,D21_guard,4.0,0.9136772062233662,0.9136772065617356,-3.002432828103898e-10,0.0,1.0,3.383693325531567e-10
129,0.4,16.0,6.4,0.12,2.0,D21_guard,6.4,2.1022273869561374,2.409953693162926,-0.3077338517777099,0.0,1.0,0.30774139713241766
129,0.4,16.0,6.4,0.12,2.0,D21_guard,8.0,0.3226590996076344,0.7816571503430019,-0.45899804555128637,0.0,1.0,0.4589980507353675
130,0.4,16.0,6.4,0.2,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950086258127856,0.0007920680792422004,1.0,0.0,0.0007983065057715066
130,0.4,16.0,6.4,0.2,2.0,D60_hotspot,5.627118644067797,10.271915904250342,10.201620645685544,0.07026273412855048,1.0,0.0,0.07029525856479779
130,0.4,16.0,6.4,0.2,2.0,D60_hotspot,6.169491525423728,25.887561191706766,24.705473347511983,1.1817156017174075,1.0,0.0,1.1820878441947826
130,0.4,16.0,6.4,0.2,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,28.609349799533724,2.6768910801747605,1.0,0.0,2.6769560079040957
130,0.4,16.0,6.4,0.2,2.0,D60_hotspot,6.711864406779661,7.462467784829663,4.931289817271669,2.531139937270484,1.0,0.0,2.531177967557994
130,0.4,16.0,6.4,0.2,2.0,D21_guard,4.0,0.9136772062233662,0.913680276466593,-2.7243004541155358e-06,0.0,1.0,3.0702432267659674e-06
130,0.4,16.0,6.4,0.2,2.0,D21_guard,6.4,2.1022273869561374,3.789130208207972,-1.686944184777211,0.0,1.0,1.686985547117331
