mode,family,layer,D,eta,mu_cf,base_mu,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
tailm2_detlin,width_anchor,1,12.0,2.0,0.058740266346907134,0.055732727290440306,0.003007539056466828,0.052557922148356556,0.0
tailm2_detlin,partial_anchor,1,12.0,2.0,0.05575443443552905,0.055732727290440306,2.1707145088742386e-05,0.0003894106734263773,0.0
release_tuned,current,2,12.0,2.0,0.03793082957252642,0.03816080790430765,-0.00022997833178122623,-0.006044791245957312,0.0
release_tuned,width_anchor,2,12.0,2.0,0.03793084471311488,0.03816080790430765,-0.00022996319119276964,-0.006044392082912225,0.0
release_tuned,partial_anchor,2,12.0,2.0,0.038160792671926326,0.03816080790430765,-1.5232381321561572e-08,-3.9916304712268136e-07,0.0
release_fullsumanchor,current,2,12.0,2.0,0.03082844800890167,0.038160807904307543,-0.0073323598954058745,-0.21337111751018326,0.0
release_fullsumanchor,width_anchor,2,12.0,2.0,0.030816445419321766,0.038160807904307543,-0.007344362484985777,-0.2137605281836092,0.0
release_fullsumanchor,partial_anchor,2,12.0,2.0,0.03817567102395302,0.038160807904307543,1.4863119645477929e-05,0.0003894106734283749,0.0
tailm2_detlin,current,2,12.0,2.0,0.03082844800890167,0.038160807904307543,-0.0073323598954058745,-0.21337111751018326,0.0
tailm2_detlin,width_anchor,2,12.0,2.0,0.030816445419321766,0.038160807904307543,-0.007344362484985777,-0.2137605281836092,0.0
tailm2_detlin,partial_anchor,2,12.0,2.0,0.03817567102395302,0.038160807904307543,1.4863119645477929e-05,0.0003894106734283749,0.0
release_tuned,current,3,12.0,2.0,0.016082329602941113,0.016075197040053293,7.13256288781966e-06,0.0004436014674864271,0.0
release_tuned,width_anchor,3,12.0,2.0,0.016082336022414052,0.016075197040053293,7.138982360758994e-06,0.0004440006305316814,0.0
release_tuned,partial_anchor,3,12.0,2.0,0.016075190623429984,0.016075197040053293,-6.416623309080105e-09,-3.991630443471227e-07,0.0
release_fullsumanchor,current,3,12.0,2.0,0.009924789388766477,0.016075197040053262,-0.006150407651286785,-0.48224192152195866,0.0
release_fullsumanchor,width_anchor,3,12.0,2.0,0.009920925322250189,0.016075197040053262,-0.006154271717803073,-0.48263133219538457,0.0
release_fullsumanchor,partial_anchor,3,12.0,2.0,0.016081458112343117,0.016075197040053262,6.2610722898551185e-06,0.0003894106734237138,0.0
tailm2_detlin,current,3,12.0,2.0,0.009924789388766477,0.016075197040053262,-0.006150407651286785,-0.48224192152195866,0.0
tailm2_detlin,width_anchor,3,12.0,2.0,0.009920925322250189,0.016075197040053262,-0.006154271717803073,-0.48263133219538457,0.0
tailm2_detlin,partial_anchor,3,12.0,2.0,0.016081458112343117,0.016075197040053262,6.2610722898551185e-06,0.0003894106734237138,0.0
release_tuned,current,1,12.0,4.0,0.05556032554645399,0.05573271047418066,-0.0001723849277266709,-0.0030978589811433742,0.0
release_tuned,width_anchor,1,12.0,4.0,0.05556034772407844,0.05573271047418066,-0.00017236275010221874,-0.003097459818254966,0.0
release_tuned,partial_anchor,1,12.0,4.0,0.0557326882277554,0.05573271047418066,-2.2246425257499425e-08,-3.9916288847174783e-07,0.0
release_fullsumanchor,current,1,12.0,4.0,0.05876312715040111,0.055732710474180686,0.003030416676220421,0.052947332705425565,0.0
release_fullsumanchor,width_anchor,1,12.0,4.0,0.058740248623181494,0.055732710474180686,0.003007538149000809,0.05255792214835698,0.0
release_fullsumanchor,partial_anchor,1,12.0,4.0,0.05575441760623228,0.055732710474180686,2.1707132051594635e-05,0.0003894105570688096,0.0
tailm2_detlin,current,1,12.0,4.0,0.05876312715040111,0.055732710474180686,0.003030416676220421,0.052947332705425565,0.0
tailm2_detlin,width_anchor,1,12.0,4.0,0.058740248623181494,0.055732710474180686,0.003007538149000809,0.05255792214835698,0.0
tailm2_detlin,partial_anchor,1,12.0,4.0,0.05575441760623228,0.055732710474180686,2.1707132051594635e-05,0.0003894105570688096,0.0
release_tuned,current,2,12.0,4.0,0.03793084540764957,0.03816082383543468,-0.00022997842778511163,-0.006044791245799598,0.0
release_tuned,width_anchor,2,12.0,4.0,0.0379308605482384,0.03816082383543468,-0.00022996328719628034,-0.0060443920829113314,0.0
release_tuned,partial_anchor,2,12.0,4.0,0.03816080860305303,0.03816082383543468,-1.523238165462848e-08,-3.991628891378819e-07,0.0
release_fullsumanchor,current,2,12.0,4.0,0.030828460875375396,0.038160823835434614,-0.007332362960059218,-0.21337111762654323,0.0
release_fullsumanchor,width_anchor,2,12.0,4.0,0.030816458284371843,0.038160823835434614,-0.00734436555106277,-0.21376052818361194,0.0
release_fullsumanchor,partial_anchor,2,12.0,4.0,0.03817568695684294,0.038160823835434614,1.4863121408324742e-05,0.0003894105570685877,0.0
tailm2_detlin,current,2,12.0,4.0,0.030828460875375396,0.038160823835434614,-0.007332362960059218,-0.21337111762654323,0.0
tailm2_detlin,width_anchor,2,12.0,4.0,0.030816458284371843,0.038160823835434614,-0.00734436555106277,-0.21376052818361194,0.0
tailm2_detlin,partial_anchor,2,12.0,4.0,0.03817568695684294,0.038160823835434614,1.4863121408324742e-05,0.0003894105570685877,0.0
release_tuned,current,3,12.0,4.0,0.01608232475041542,0.016075192189677172,7.132560738247473e-06,0.00044360146764423075,0.0
release_tuned,width_anchor,3,12.0,4.0,0.016082331169883897,0.016075192189677172,7.1389802067250985e-06,0.0004440006305325692,0.0
release_tuned,partial_anchor,3,12.0,4.0,0.016075185773058324,0.016075192189677172,-6.416618847371325e-09,-3.99162887250502e-07,0.0
release_fullsumanchor,current,3,12.0,4.0,0.009924786393000713,0.016075192189677127,-0.0061504057966764135,-0.48224192163831187,0.0
release_fullsumanchor,width_anchor,3,12.0,4.0,0.009920922328805152,0.016075192189677127,-0.006154269860871975,-0.48263133219538057,0.0
release_fullsumanchor,partial_anchor,3,12.0,4.0,0.01608145325820669,0.016075192189677127,6.261068529564429e-06,0.0003894105570701414,0.0
tailm2_detlin,current,3,12.0,4.0,0.009924786393000713,0.016075192189677127,-0.0061504057966764135,-0.48224192163831187,0.0
tailm2_detlin,width_anchor,3,12.0,4.0,0.009920922328805152,0.016075192189677127,-0.006154269860871975,-0.48263133219538057,0.0
tailm2_detlin,partial_anchor,3,12.0,4.0,0.01608145325820669,0.016075192189677127,6.261068529564429e-06,0.0003894105570701414,0.0
release_tuned,current,1,12.8,0.2,0.004185753382883772,0.0043286411506347905,-0.00014288776775101854,-0.0335669631928832,0.0
release_tuned,width_anchor,1,12.8,0.2,0.004185767724068854,0.0043286411506347905,-0.00014287342656593618,-0.033563537009063296,0.0
release_tuned,partial_anchor,1,12.8,0.2,0.004328626319939896,0.0043286411506347905,-1.4830694894385488e-08,-3.426183826483182e-06,0.0
release_fullsumanchor,current,1,12.8,0.2,0.009302716279987478,0.0043286411506348165,0.004974075129352662,0.7650527598934236,0.0
release_fullsumanchor,width_anchor,1,12.8,0.2,0.009302283518546185,0.0043286411506348165,0.004973642367911368,0.7650062389102407,0.0
release_fullsumanchor,partial_anchor,1,12.8,0.2,0.004328842527961124,0.0043286411506348165,2.013773263073726e-07,4.65209831908108e-05,0.0
tailm2_detlin,current,1,12.8,0.2,0.009300523130752289,0.004328641150634814,0.004971881980117475,0.7648169784580592,0.0
tailm2_detlin,width_anchor,1,12.8,0.2,0.009300090292003703,0.004328641150634814,0.004971449141368889,0.7647704381920124,0.0
tailm2_detlin,partial_anchor,1,12.8,0.2,0.004328842611433609,0.004328641150634814,2.0146079879497514e-07,4.6540266056132907e-05,0.0
release_tuned,current,2,12.8,0.2,0.002261084598543967,0.002361511003104138,-0.0001004264045601712,-0.04345706069000715,0.0
release_tuned,width_anchor,2,12.8,0.2,0.002261092345448705,0.002361511003104138,-0.00010041865765543327,-0.043453634506187305,0.0
release_tuned,partial_anchor,2,12.8,0.2,0.0023615029121471748,0.002361511003104138,-8.09095696344131e-09,-3.426183834587838e-06,0.0
release_fullsumanchor,current,2,12.8,0.2,0.00048462621483931576,0.00236151100310388,-0.0018768847882645644,-1.5836790459465047,0.0
release_fullsumanchor,width_anchor,2,12.8,0.2,0.0004846036700757316,0.00236151100310388,-0.0018769073330281486,-1.5837255669296875,0.0
release_fullsumanchor,partial_anchor,2,12.8,0.2,0.0023616208654730513,0.00236151100310388,1.0986236917117156e-07,4.6520983215456604e-05,0.0
tailm2_detlin,current,2,12.8,0.2,0.0005420467670770516,0.0023615110031041816,-0.00181946423602713,-1.4717046648588983,0.0
tailm2_detlin,width_anchor,2,12.8,0.2,0.0005420215406633287,0.0023615110031041816,-0.0018194894624408528,-1.4717512051249448,0.0
tailm2_detlin,partial_anchor,2,12.8,0.2,0.00236162091101188,0.0023615110031041816,1.0990790769854764e-07,4.654026595777173e-05,0.0
release_tuned,current,3,12.8,0.2,0.0029351306965248844,0.0028804061098504454,5.472458667443898e-05,0.018820688049206623,0.0
release_tuned,width_anchor,3,12.8,0.2,0.002935140752839414,0.0028804061098504454,5.473464298896835e-05,0.018824114233026663,0.0
release_tuned,partial_anchor,3,12.8,0.2,0.002880396241066528,0.0028804061098504454,-9.868783917236362e-09,-3.4261838251509095e-06,0.0
release_fullsumanchor,current,3,12.8,0.2,0.0021486488210750838,0.00288040610985049,-0.0007317572887754063,-0.2930921053067414,0.0
release_fullsumanchor,width_anchor,3,12.8,0.2,0.002148548866144432,0.00288040610985049,-0.0007318572437060582,-0.29313862628992415,0.0
release_fullsumanchor,partial_anchor,3,12.8,0.2,0.002880540112291603,0.00288040610985049,1.3400244111300835e-07,4.65209831752684e-05,0.0
tailm2_detlin,current,3,12.8,0.2,0.0021481422692919876,0.0028804061098503947,-0.0007322638405584071,-0.29332788674210486,0.0
tailm2_detlin,width_anchor,3,12.8,0.2,0.0021480422965056666,0.0028804061098503947,-0.0007323638133447281,-0.29337442700815164,0.0
tailm2_detlin,partial_anchor,3,12.8,0.2,0.002880540167836575,0.0028804061098503947,1.3405798618025197e-07,4.654026604059051e-05,0.0
release_tuned,current,1,12.8,0.6,0.004185803702052235,0.00432869318771412,-0.00014288948566188505,-0.033566963234694144,0.0
release_tuned,width_anchor,1,12.8,0.6,0.004185818043584795,0.00432869318771412,-0.00014287514412932543,-0.0335635370090486,0.0
release_tuned,partial_anchor,1,12.8,0.6,0.004328678356659951,0.00432869318771412,-1.483105416949515e-08,-3.4262256375145196e-06,0.0
release_fullsumanchor,current,1,12.8,0.6,0.009302828118370228,0.0043286931877141435,0.004974134930656084,0.7650527604407671,0.0
release_fullsumanchor,width_anchor,1,12.8,0.6,0.009302395346634568,0.0043286931877141435,0.0049737021589204245,0.7650062389102357,0.0
release_fullsumanchor,partial_anchor,1,12.8,0.6,0.004328894569830716,0.0043286931877141435,2.0138211657277916e-07,4.652153053460811e-05,0.0
tailm2_detlin,current,1,12.8,0.6,0.009300634942774211,0.0043286931877141695,0.004971941755060042,0.7648169790059856,0.0
tailm2_detlin,width_anchor,1,12.8,0.6,0.009300202093725984,0.0043286931877141695,0.0049715089060118145,0.7647704381919935,0.0
tailm2_detlin,partial_anchor,1,12.8,0.6,0.004328894653306755,0.0043286931877141695,2.014655925853398e-07,4.6540813982093525e-05,0.0
release_tuned,current,2,12.8,0.6,0.002261046513663047,0.002361471226776326,-0.00010042471311327893,-0.0434570607317979,0.0
release_tuned,width_anchor,2,12.8,0.6,0.0022610542605318693,0.002361471226776326,-0.00010041696624445672,-0.0434536345061524,0.0
release_tuned,partial_anchor,2,12.8,0.6,0.0023614631358569575,0.002361471226776326,-8.090919368514138e-09,-3.4262256247469112e-06,0.0
release_fullsumanchor,current,2,12.8,0.6,0.0004846180522583553,0.0023614712267759426,-0.0018768531745175874,-1.583679045399074,0.0
release_fullsumanchor,width_anchor,2,12.8,0.6,0.00048459550760925085,0.0023614712267759426,-0.0018768757191666918,-1.5837255669296055,0.0
release_fullsumanchor,partial_anchor,2,12.8,0.6,0.002361581088587438,0.0023614712267759426,1.0986181149530427e-07,4.652153064562525e-05,0.0
tailm2_detlin,current,2,12.8,0.6,0.0005420376373594353,0.0023614712267762666,-0.0018194335894168314,-1.4717046643109835,0.0
tailm2_detlin,width_anchor,2,12.8,0.6,0.0005420124110736089,0.0023614712267762666,-0.0018194588157026577,-1.4717512051249753,0.0
tailm2_detlin,partial_anchor,2,12.8,0.6,0.0023615811341266666,0.0023614712267762666,1.099073503999827e-07,4.654081387263063e-05,0.0
release_tuned,current,3,12.8,0.6,0.002935165981292636,0.002880440736865251,5.4725244427385276e-05,0.01882068800739813,0.0
release_tuned,width_anchor,3,12.8,0.6,0.0029351760378508234,0.002880440736865251,5.47353009855726e-05,0.018824114233043875,0.0
release_tuned,partial_anchor,3,12.8,0.6,0.002880430867842269,0.002880440736865251,-9.869022981646991e-09,-3.426225633517703e-06,0.0
release_fullsumanchor,current,3,12.8,0.6,0.002148674652391617,0.0028804407368651828,-0.0007317660844735657,-0.2930921047593767,0.0
release_fullsumanchor,width_anchor,3,12.8,0.6,0.0021485746950832747,0.0028804407368651828,-0.0007318660417819081,-0.2931386262899082,0.0
release_fullsumanchor,partial_anchor,3,12.8,0.6,0.00288057474249394,0.0028804407368651828,1.340056287571674e-07,4.65215305397149e-05,0.0
tailm2_detlin,current,3,12.8,0.6,0.002148168094520017,0.0028804407368652834,-0.0007322726423452663,-0.2933278861941921,0.0
tailm2_detlin,width_anchor,3,12.8,0.6,0.0021480681193547873,0.0028804407368652834,-0.0007323726175104961,-0.2933744270081842,0.0
tailm2_detlin,partial_anchor,3,12.8,0.6,0.0028805747980413547,0.0028804407368652834,1.340611760713116e-07,4.654081395300704e-05,0.0
release_tuned,current,1,12.8,1.0,0.0041858135790764596,0.004328703401942891,-0.00014288982286643145,-0.033566963242924464,0.0
release_tuned,width_anchor,1,12.8,1.0,0.004185827920677236,0.004328703401942891,-0.0001428754812656547,-0.03356353700906651,0.0
release_tuned,partial_anchor,1,12.8,1.0,0.0043286885708181,0.004328703401942891,-1.4831124790955219e-08,-3.4262338676259993e-06,0.0
release_fullsumanchor,current,1,12.8,1.0,0.009302850070847567,0.004328703401942879,0.004974146668904688,0.7650527605481652,0.0
release_fullsumanchor,width_anchor,1,12.8,1.0,0.00930241729709165,0.004328703401942879,0.004973713895148771,0.76500623891024,0.0
release_fullsumanchor,partial_anchor,1,12.8,1.0,0.00432890478499956,0.004328703401942879,2.0138305668101347e-07,4.6521637932587076e-05,0.0
tailm2_detlin,current,1,12.8,1.0,0.009300656890077273,0.004328703401942894,0.00497195348813438,0.7648169791135041,0.0
tailm2_detlin,width_anchor,1,12.8,1.0,0.00930022403900774,0.004328703401942894,0.004971520637064847,0.7647704381920004,0.0
tailm2_detlin,partial_anchor,1,12.8,1.0,0.004328904868476308,0.004328703401942894,2.0146653341435172e-07,4.6540921501079095e-05,0.0
release_tuned,current,2,12.8,1.0,0.0022610387957032333,0.002361463166041705,-0.0001004243703384717,-0.043457060740060505,0.0
release_tuned,width_anchor,2,12.8,1.0,0.0022610465425641807,0.002361463166041705,-0.00010041662347752426,-0.043453634506202495,0.0
release_tuned,partial_anchor,2,12.8,1.0,0.0023614550751304424,0.002361463166041705,-8.090911262585015e-09,-3.426233887388037e-06,0.0
release_fullsumanchor,current,2,12.8,1.0,0.00048461639809692716,0.0023614631660414456,-0.0018768467679445185,-1.5836790452917393,0.0
release_fullsumanchor,width_anchor,2,12.8,1.0,0.0004845938534727328,0.0023614631660414456,-0.0018768693125687129,-1.5837255669296644,0.0
release_fullsumanchor,partial_anchor,2,12.8,1.0,0.002361573027731415,0.0023614631660414456,1.0986168996925116e-07,4.652163798099055e-05,0.0
tailm2_detlin,current,2,12.8,1.0,0.0005420357872061362,0.002361463166041489,-0.0018194273788353528,-1.4717046642032858,0.0
tailm2_detlin,width_anchor,2,12.8,1.0,0.0005420105609481427,0.002361463166041489,-0.0018194526050933461,-1.4717512051247896,0.0
tailm2_detlin,partial_anchor,2,12.8,1.0,0.0023615730732710633,0.002361463166041489,1.099072295743242e-07,4.6540921570575824e-05,0.0
release_tuned,current,3,12.8,1.0,0.00293517290725178,0.002880447533715778,5.472537353600187e-05,0.018820687999167435,0.0
release_tuned,width_anchor,3,12.8,1.0,0.002935182963857802,0.002880447533715778,5.473543014202376e-05,0.018824114233025355,0.0
release_tuned,partial_anchor,3,12.8,1.0,0.0028804376646457993,0.002880447533715778,-9.869069978775402e-09,-3.4262338647394097e-06,0.0
release_fullsumanchor,current,3,12.8,1.0,0.00214867972275633,0.0028804475337158046,-0.0007317678109594744,-0.2930921046520236,0.0
release_fullsumanchor,width_anchor,3,12.8,1.0,0.002148579764981369,0.0028804475337158046,-0.0007318677687344357,-0.29313862628994874,0.0
release_fullsumanchor,partial_anchor,3,12.8,1.0,0.0028805815399700076,0.0028804475337158046,1.3400625420304305e-07,4.6521637892620904e-05,0.0
tailm2_detlin,current,3,12.8,1.0,0.0021481731636897147,0.0028804475337157747,-0.0007322743700260599,-0.29332788608663496,0.0
tailm2_detlin,width_anchor,3,12.8,1.0,0.0021480731880576236,0.0028804475337157747,-0.000732374345658151,-0.2933744270081388,0.0
tailm2_detlin,partial_anchor,3,12.8,1.0,0.0028805815955180126,0.0028804475337157747,1.3406180223796485e-07,4.654092151062657e-05,0.0
release_tuned,current,1,12.8,2.0,0.0041858334315729145,0.004328723932082203,-0.0001428905005092882,-0.03356696323006354,0.0
release_tuned,width_anchor,1,12.8,2.0,0.0041858477731879324,0.004328723932082203,-0.00014287615889427025,-0.03356353700905319,0.0
release_tuned,partial_anchor,1,12.8,2.0,0.004328709100942741,0.004328723932082203,-1.4831139461511655e-08,-3.426221006869441e-06,0.0
release_fullsumanchor,current,1,12.8,2.0,0.009302894190705253,0.004328723932082193,0.00497417025862306,0.7650527603735932,0.0
release_fullsumanchor,width_anchor,1,12.8,2.0,0.009302461416520785,0.004328723932082193,0.0049737374844385914,0.7650062389102379,0.0
release_fullsumanchor,partial_anchor,1,12.8,2.0,0.004328925315338284,0.004328723932082193,2.0138325609094648e-07,4.652146336080253e-05,0.0
tailm2_detlin,current,1,12.8,2.0,0.009300700999532901,0.004328723932082193,0.004971977067450708,0.7648169789388669,0.0
tailm2_detlin,width_anchor,1,12.8,2.0,0.009300268148034722,0.004328723932082193,0.004971544215952529,0.7647704381920033,0.0
tailm2_detlin,partial_anchor,1,12.8,2.0,0.004328925398815128,0.004328723932082193,2.0146673293443967e-07,4.654074686335373e-05,0.0
release_tuned,current,2,12.8,2.0,0.002261029939495327,0.002361453916453587,-0.00010042397695826004,-0.04345706072717183,0.0
release_tuned,width_anchor,2,12.8,2.0,0.0022610376862968813,0.002361453916453587,-0.00010041623015670563,-0.04345363450616168,0.0
release_tuned,partial_anchor,2,12.8,2.0,0.0023614458256044526,0.002361453916453587,-8.090849134331085e-09,-3.4262209982096716e-06,0.0
release_fullsumanchor,current,2,12.8,2.0,0.0004846144998239049,0.002361453916453508,-0.0018768394166296032,-1.5836790454663556,0.0
release_fullsumanchor,width_anchor,2,12.8,2.0,0.0004845919553726145,0.002361453916453508,-0.0018768619610808935,-1.5837255669297108,0.0
release_fullsumanchor,partial_anchor,2,12.8,2.0,0.0023615637773007937,0.002361453916453508,1.0986084728568934e-07,4.6521463364799144e-05,0.0
tailm2_detlin,current,2,12.8,2.0,0.0005420336640176745,0.002361453916453583,-0.0018194202524359085,-1.4717046643780405,0.0
tailm2_detlin,width_anchor,2,12.8,2.0,0.0005420084379531504,0.002361453916453583,-0.0018194454785004327,-1.4717512051249042,0.0
tailm2_detlin,partial_anchor,2,12.8,2.0,0.0023615638228399703,0.002361453916453583,1.0990638638725889e-07,4.65407468165045e-05,0.0
release_tuned,current,3,12.8,2.0,0.0029351618978041226,0.002880436729498754,5.47251683053686e-05,0.018820688012029258,0.0
release_tuned,width_anchor,3,12.8,2.0,0.002935171954334713,0.002880436729498754,5.473522483595908e-05,0.018824114233039518,0.0
release_tuned,partial_anchor,3,12.8,2.0,0.0028804268605028415,0.002880436729498754,-9.868995912588191e-09,-3.426221002650579e-06,0.0
release_fullsumanchor,current,3,12.8,2.0,0.0021486716629385834,0.002880436729498728,-0.0007317650665601447,-0.2930921048265227,0.0
release_fullsumanchor,width_anchor,3,12.8,2.0,0.0021485717059136454,0.002880436729498728,-0.0007318650235850826,-0.29313862628987775,0.0
release_fullsumanchor,partial_anchor,3,12.8,2.0,0.002880570734747634,0.002880436729498728,1.340052489060689e-07,4.652146339388563e-05,0.0
tailm2_detlin,current,3,12.8,2.0,0.002148165105771806,0.002880436729498724,-0.0007322716237269183,-0.29332788626127954,0.0
tailm2_detlin,width_anchor,3,12.8,2.0,0.0021480651308898677,0.002880436729498724,-0.0007323715986088564,-0.29337442700814315,0.0
tailm2_detlin,partial_anchor,3,12.8,2.0,0.0028805707902950376,0.002880436729498724,1.340607963134545e-07,4.654074686668425e-05,0.0
release_tuned,current,1,12.8,4.0,0.004185834982621913,0.004328725536076861,-0.00014289055345494822,-0.033566963229596944,0.0
release_tuned,width_anchor,1,12.8,4.0,0.00418584932424029,0.004328725536076861,-0.00014287621183657097,-0.03356353700905365,0.0
release_tuned,partial_anchor,1,12.8,4.0,0.004328710704933923,0.004328725536076861,-1.4831142937897501e-08,-3.4262205403521276e-06,0.0
release_fullsumanchor,current,1,12.8,4.0,0.009302897637804208,0.004328725536076868,0.00497417210172734,0.7650527603673105,0.0
release_fullsumanchor,width_anchor,1,12.8,4.0,0.009302464863517783,0.004328725536076868,0.004973739327440915,0.7650062389102338,0.0
release_fullsumanchor,partial_anchor,1,12.8,4.0,0.004328926919380383,0.004328725536076868,2.0138330351481687e-07,4.652145707789864e-05,0.0
tailm2_detlin,current,1,12.8,4.0,0.009300704445819175,0.00432872553607687,0.004971978909742305,0.7648169789325822,0.0
tailm2_detlin,width_anchor,1,12.8,4.0,0.009300271594219029,0.00432872553607687,0.004971546058142159,0.7647704381920004,0.0
tailm2_detlin,partial_anchor,1,12.8,4.0,0.004328927002857253,0.00432872553607687,2.0146678038346355e-07,4.6540740579339795e-05,0.0
release_tuned,current,2,12.8,4.0,0.0022610298203803924,0.0023614537920470793,-0.00010042397166668687,-0.04345706072672042,0.0
release_tuned,width_anchor,2,12.8,4.0,0.002261037567180483,0.0023614537920470793,-0.00010041622486659614,-0.0434536345061771,0.0
release_tuned,partial_anchor,2,12.8,4.0,0.0023614457011994373,0.0023614537920470793,-8.090847642035215e-09,-3.426220546791443e-06,0.0
release_fullsumanchor,current,2,12.8,4.0,0.00048461447429025157,0.002361453792046921,-0.0018768393177566694,-1.583679045472743,0.0
release_fullsumanchor,width_anchor,2,12.8,4.0,0.00048459192984319136,0.002361453792046921,-0.0018768618622037297,-1.58372556692982,0.0
release_fullsumanchor,partial_anchor,2,12.8,4.0,0.002361563652873334,0.002361453792046921,1.098608264130628e-07,4.652145697709508e-05,0.0
tailm2_detlin,current,2,12.8,4.0,0.0005420336354587328,0.0023614537920471274,-0.0018194201565883946,-1.4717046643843983,0.0
tailm2_detlin,width_anchor,2,12.8,4.0,0.0005420084093989426,0.0023614537920471274,-0.0018194453826481849,-1.4717512051249801,0.0
tailm2_detlin,partial_anchor,2,12.8,4.0,0.002361563698412709,0.0023614537920471274,1.099063655814192e-07,4.6540740458109085e-05,0.0
release_tuned,current,3,12.8,4.0,0.0029351614995444153,0.0028804363386631354,5.472516088127991e-05,0.01882068801249383,0.0
release_tuned,width_anchor,3,12.8,4.0,0.002935171556072271,0.0028804363386631354,5.47352174091356e-05,0.01882411423303712,0.0
release_tuned,partial_anchor,3,12.8,4.0,0.0028804264696698995,0.0028804363386631354,-9.868993235909868e-09,-3.4262205382426966e-06,0.0
release_fullsumanchor,current,3,12.8,4.0,0.002148671371379838,0.0028804363386631905,-0.0007317649672833526,-0.2930921048328685,0.0
release_fullsumanchor,width_anchor,3,12.8,4.0,0.002148571414381952,0.0028804363386631905,-0.0007318649242812384,-0.2931386262899456,0.0
release_fullsumanchor,partial_anchor,3,12.8,4.0,0.0028805703438756344,0.0028804363386631905,1.3400521244391617e-07,4.6521457048146045e-05,0.0
tailm2_detlin,current,3,12.8,4.0,0.0021481648142818812,0.002880436338663148,-0.0007322715243812668,-0.2933278862675725,0.0
tailm2_detlin,width_anchor,3,12.8,4.0,0.0021480648394270026,0.002880436338663148,-0.0007323714992361454,-0.2933744270081543,0.0
tailm2_detlin,partial_anchor,3,12.8,4.0,0.0028805703994231424,0.002880436338663148,1.3406075999441644e-07,4.654074057312284e-05,0.0
release_tuned,current,1,13.6,0.2,0.00043857551810008537,0.00044202426653629326,-3.448748436207891e-06,-0.007832766095848423,0.0
release_tuned,width_anchor,1,13.6,0.2,0.0004385755132026198,0.00044202426653629326,-3.4487533336734623e-06,-0.007832777262603955,0.0
release_tuned,partial_anchor,1,13.6,0.2,0.00044202427147225555,0.00044202426653629326,4.935962283434542e-12,1.116672237327038e-08,0.0
release_fullsumanchor,current,1,13.6,0.2,0.0023296720741681864,0.0004420242665363575,0.001887647807631829,1.6621180137178715,0.0
release_fullsumanchor,width_anchor,1,13.6,0.2,0.0023296762693876347,0.0004420242665363575,0.0018876520028512772,1.662119814493061,0.0
release_fullsumanchor,partial_anchor,1,13.6,0.2,0.00044202347055073937,0.0004420242665363575,-7.959856181301295e-10,-1.8007751950960204e-06,0.0
tailm2_detlin,current,1,13.6,0.2,0.002329136198597486,0.00044202426653635555,0.0018871119320611304,1.6618879653700198,0.0
tailm2_detlin,width_anchor,1,13.6,0.2,0.0023291403803064503,0.00044202426653635555,0.0018871161137700948,1.661889760758891,0.0
tailm2_detlin,partial_anchor,1,13.6,0.2,0.0004420234729316163,0.00044202426653635555,-7.936047392701796e-10,-1.795388877455775e-06,0.0
release_tuned,current,2,13.6,0.2,0.0001755336030678655,0.00017789177977777204,-2.358176709906548e-06,-0.01334489157152511,0.0
release_tuned,width_anchor,2,13.6,0.2,0.00017553360110772467,0.00017789177977777204,-2.358178670047365e-06,-0.013344902738280663,0.0
release_tuned,partial_anchor,2,13.6,0.2,0.0001778917817642111,0.00017789177977777204,1.986439062285489e-12,1.1166558948442982e-08,0.0
release_fullsumanchor,current,2,13.6,0.2,0.00011738508539346825,0.00017789177977779088,-6.050669438432263e-05,-0.41571552823947316,0.0
release_fullsumanchor,width_anchor,2,13.6,0.2,0.00011738529677780796,0.00017789177977779088,-6.050648299998291e-05,-0.41571372746428353,0.0
release_fullsumanchor,partial_anchor,2,13.6,0.2,0.00017789145943492775,0.00017789177977779088,-3.2034286313008253e-10,-1.800775459995711e-06,0.0
tailm2_detlin,current,2,13.6,0.2,0.00013093181872011808,0.00017789177977767218,-4.6959961057554104e-05,-0.30649866669549963,0.0
tailm2_detlin,width_anchor,2,13.6,0.2,0.0001309320537938593,0.00017789177977767218,-4.695972598381287e-05,-0.3064968713066285,0.0
tailm2_detlin,partial_anchor,2,13.6,0.2,0.0001778914603930618,0.00017789177977767218,-3.1938461039294e-10,-1.7953887330155002e-06,0.0
release_tuned,current,3,13.6,0.2,0.0005483735628071987,0.000548542571586274,-1.690087790752904e-07,-0.0003081526018507488,0.0
release_tuned,width_anchor,3,13.6,0.2,0.0005483735566836453,0.000548542571586274,-1.690149026287776e-07,-0.00030816376860628487,0.0
release_tuned,partial_anchor,3,13.6,0.2,0.0005485425777117136,0.000548542571586274,6.125439565296542e-12,1.1166753237470121e-08,0.0
release_fullsumanchor,current,3,13.6,0.2,0.0005773364335040594,0.0005485425715862346,2.8793861917824812e-05,0.05116027898701307,0.0
release_fullsumanchor,width_anchor,3,13.6,0.2,0.000577337473158121,0.0005485425715862346,2.8794901571886438e-05,0.051162079762202745,0.0
release_fullsumanchor,partial_anchor,3,13.6,0.2,0.0005485415837853271,0.0005485425715862346,-9.878009074766603e-10,-1.8007750866270354e-06,0.0
