D,eta,mu_mumu_uv_rge,chi2_uv_rge,mu_mumu_release_bridge,mu_mumu_direct_y2,delta_mu_mumu_direct_minus_release,abs_delta_mu_mumu_direct_minus_release,chi2_release_bridge,chi2_direct_y2,accept_release,accept_direct_y2,acceptance_flip,acceptance_gain,acceptance_loss
15.2,1.15,1.2111396378236896e-05,12.249788051480165,1.2111396378236875e-05,9.812690862878419e-06,-2.298705515358456e-06,2.298705515358456e-06,12.249788051480165,12.249828278511702,False,False,False,False,False
15.2,1.34,1.2112911687898617e-05,12.249788024962475,1.21129116878986e-05,9.813918570777787e-06,-2.298993117120813e-06,2.298993117120813e-06,12.249788024962475,12.249828257026968,False,False,False,False,False
15.2,1.53,1.2114760444361604e-05,12.249787992609516,1.2114760444361582e-05,9.815416438543051e-06,-2.2993440058185307e-06,2.2993440058185307e-06,12.249787992609516,12.249828230814462,False,False,False,False,False
15.2,1.72,1.211556943904155e-05,12.249787978452233,1.211556943904153e-05,9.816071888131928e-06,-2.299497550909603e-06,2.299497550909603e-06,12.249787978452233,12.249828219344176,False,False,False,False,False
15.2,1.91,1.2116217485067828e-05,12.249787967111525,1.211621748506781e-05,9.816596936703995e-06,-2.2996205483638146e-06,2.2996205483638146e-06,12.249787967111525,12.249828210155892,False,False,False,False,False
15.2,2.1,1.2117265494006113e-05,12.249787948771528,1.2117265494006092e-05,9.81744603657263e-06,-2.2998194574334616e-06,2.2998194574334616e-06,12.249787948771527,12.249828195296747,False,False,False,False,False
15.2,2.29,1.2123073277340856e-05,12.249787847136204,1.2123073277340837e-05,9.822151522381412e-06,-2.300921754959425e-06,2.300921754959425e-06,12.249787847136203,12.249828112951322,False,False,False,False,False
15.2,2.4800000000000004,1.2122997471894627e-05,12.249787848462784,1.2122997471894612e-05,9.822090104229635e-06,-2.300907367664977e-06,2.300907367664977e-06,12.249787848462784,12.249828114026135,False,False,False,False,False
15.2,2.6700000000000004,1.212333954727387e-05,12.249787842476517,1.2123339547273855e-05,9.822367254503518e-06,-2.300972292770337e-06,2.300972292770337e-06,12.249787842476515,12.249828109176036,False,False,False,False,False
15.2,2.8600000000000003,1.212325612060556e-05,12.24978784393647,1.2123256120605544e-05,9.822299661699868e-06,-2.3009564589056763e-06,2.3009564589056763e-06,12.24978784393647,12.249828110358903,False,False,False,False,False
15.2,3.0500000000000003,1.212354228994554e-05,12.249787838928553,1.2123542289945519e-05,9.82253151679218e-06,-2.301010773153339e-06,2.301010773153339e-06,12.249787838928551,12.249828106301464,False,False,False,False,False
15.2,3.24,1.2121931627394548e-05,12.2497878671149,1.2121931627394527e-05,9.821226553716931e-06,-2.300705073677596e-06,2.300705073677596e-06,12.2497878671149,12.249828129138159,False,False,False,False,False
15.2,3.43,1.2121977016622507e-05,12.249787866320595,1.2121977016622489e-05,9.821263327983384e-06,-2.3007136886391045e-06,2.3007136886391045e-06,12.249787866320595,12.249828128494615,False,False,False,False,False
15.2,3.62,1.2122282839297597e-05,12.249787860968748,1.2122282839297578e-05,9.821511106283564e-06,-2.300771733014014e-06,2.300771733014014e-06,12.249787860968747,12.249828124158528,False,False,False,False,False
15.2,3.81,1.211634672071808e-05,12.24978796484992,1.2116346720718058e-05,9.816701644797539e-06,-2.299645075920519e-06,2.299645075920519e-06,12.24978796484992,12.24982820832351,False,False,False,False,False
15.2,4.0,1.2116890904509047e-05,12.24978795532679,1.2116890904509029e-05,9.81714254402933e-06,-2.299748360479698e-06,2.299748360479698e-06,12.24978795532679,12.249828200607828,False,False,False,False,False
16.0,0.2,1.7697615613545258e-06,12.249969029192249,1.769762108082172e-06,1.4338666112640988e-06,-3.358954968180733e-07,3.358954968180733e-07,12.249969029182685,12.24997490734715,False,False,False,False,False
16.0,0.39,1.7711863218868906e-06,12.24996900425897,1.7711868688892193e-06,1.4350209568036005e-06,-3.361659120856188e-07,3.361659120856188e-07,12.249969004249396,12.249974887146125,False,False,False,False,False
16.0,0.5800000000000001,1.7716745597687972e-06,12.249968995714818,1.7716751068651944e-06,1.435416528696797e-06,-3.362585781683975e-07,3.362585781683975e-07,12.249968995705244,12.249974880223622,False,False,False,False,False
16.0,0.77,1.7489009450080958e-06,12.249969394252576,1.748901483299953e-06,1.4169652702934808e-06,-3.319362130064723e-07,3.319362130064723e-07,12.249969394243157,12.249975203120316,False,False,False,False,False
16.0,0.96,1.7674748375252874e-06,12.249969069209865,1.7674753802336727e-06,1.4320138979560706e-06,-3.354614822776022e-07,3.354614822776022e-07,12.249969069200366,12.2499749397696,False,False,False,False,False
16.0,1.15,1.768339918434975e-06,12.249969054070968,1.7683404619059737e-06,1.4327147896666258e-06,-3.3562567223934797e-07,3.3562567223934797e-07,12.24996905406146,12.249974927504008,False,False,False,False,False
16.0,1.34,1.7689582222445797e-06,12.249969043250662,1.7689587662605048e-06,1.4332157416698708e-06,-3.35743024590634e-07,3.35743024590634e-07,12.249969043241144,12.249974918737356,False,False,False,False,False
16.0,1.53,1.7573064231024236e-06,12.249969247156894,1.7573069629673867e-06,1.423775415493892e-06,-3.3353154747349464e-07,3.3353154747349464e-07,12.249969247147444,12.249975083942893,False,False,False,False,False
16.0,1.72,1.759012384724289e-06,12.249969217302604,1.7590129254124828e-06,1.4251575913798425e-06,-3.3385533403264027e-07,3.3385533403264027e-07,12.249969217293142,12.249975059754844,False,False,False,False,False
16.0,1.91,1.7603774505239973e-06,12.249969193413984,1.7603779918710764e-06,1.4262635723158065e-06,-3.341144195552699e-07,3.341144195552699e-07,12.249969193404509,12.249975040400196,False,False,False,False,False
16.0,2.1,1.7614945184000992e-06,12.249969173865315,1.7614950602864645e-06,1.42716862449388e-06,-3.343264357925846e-07,3.343264357925846e-07,12.249969173855837,12.2499750245618,False,False,False,False,False
16.0,2.29,1.7682442152188234e-06,12.249969055745773,1.7682447586607838e-06,1.4326372506079048e-06,-3.3560750805287893e-07,3.3560750805287893e-07,12.249969055736264,12.249974928860938,False,False,False,False,False
16.0,2.4800000000000004,1.7614620046523424e-06,12.249969174434309,1.761462545643868e-06,1.427142281168189e-06,-3.3432026447567904e-07,3.3432026447567904e-07,12.249969174424841,12.249975025022806,False,False,False,False,False
16.0,2.6700000000000004,1.7622643755717209e-06,12.249969160392835,1.762264917013633e-06,1.427792364847039e-06,-3.344725521665939e-07,3.344725521665939e-07,12.249969160383358,12.249975013646356,False,False,False,False,False
16.0,2.8600000000000003,1.7629568769854129e-06,12.249969148274078,1.7629574188170768e-06,1.4283534318751376e-06,-3.346039869419392e-07,3.346039869419392e-07,12.249969148264595,12.24997500382769,False,False,False,False,False
16.0,3.0500000000000003,1.7635652143478226e-06,12.249969137628186,1.7635657565209458e-06,1.4288463088986937e-06,-3.347194476222521e-07,3.347194476222521e-07,12.249969137618695,12.249974995202352,False,False,False,False,False
16.0,3.24,1.7641018759043795e-06,12.249969128236618,1.7641024183787494e-06,1.4292811139378124e-06,-3.348213044409369e-07,3.348213044409369e-07,12.249969128227127,12.249974987593271,False,False,False,False,False
16.0,3.43,1.75940313852702e-06,12.24996921046442,1.7594036792796837e-06,1.4254741813532576e-06,-3.3392949792642604e-07,3.3392949792642604e-07,12.24996921045496,12.249975054214524,False,False,False,False,False
16.0,3.62,1.7637790558092575e-06,12.24996913388596,1.763779597603297e-06,1.4290195636586784e-06,-3.347600339446187e-07,3.347600339446187e-07,12.24996913387648,12.249974992170399,False,False,False,False,False
16.0,3.81,1.7642251642248809e-06,12.249969126079076,1.764225706294425e-06,1.4293810022479991e-06,-3.348447040464258e-07,3.348447040464258e-07,12.249969126069592,12.249974985845228,False,False,False,False,False
16.0,4.0,1.7646286662392648e-06,12.249969119017798,1.7646292085580065e-06,1.4297079209829101e-06,-3.349212875750964e-07,3.349212875750964e-07,12.24996911900831,12.249974980124156,False,False,False,False,False
16.8,0.2,4.11216973700512e-07,12.249992803704014,4.112171381496492e-07,3.331693629694478e-07,-7.80477751802014e-08,7.80477751802014e-08,12.249992803701138,12.249994169536837,False,False,False,False,False
16.8,0.39,3.413551593437382e-07,12.24999402628544,3.4135529730786674e-07,2.7656708903189865e-07,-6.47882082759681e-08,6.47882082759681e-08,12.249994026283023,12.249995160076416,False,False,False,False,False
16.8,0.5800000000000001,3.413551593437382e-07,12.24999402628544,3.413552973078667e-07,2.765670890318986e-07,-6.47882082759681e-08,6.47882082759681e-08,12.249994026283023,12.249995160076416,False,False,False,False,False
16.8,0.77,3.588592229530422e-07,12.2499937199644,3.5885936760891177e-07,2.907489395193988e-07,-6.811042808951297e-08,6.811042808951297e-08,12.249993719961871,12.249994911894083,False,False,False,False,False
16.8,0.96,3.5557796609861114e-07,12.24999377738638,3.5557810950291203e-07,2.8809045431695474e-07,-6.748765518595729e-08,6.748765518595729e-08,12.249993777383873,12.249994958417563,False,False,False,False,False
16.8,1.15,3.488442523712286e-07,12.24999389522634,3.488443926215382e-07,2.826347767040336e-07,-6.62096159175046e-08,6.62096159175046e-08,12.249993895223886,12.249995053891903,False,False,False,False,False
16.8,1.34,3.513585354118934e-07,12.2499938512264,3.513586772048495e-07,2.8467185755809977e-07,-6.66868196467497e-08,6.66868196467497e-08,12.249993851223916,12.249995018242995,False,False,False,False,False
16.8,1.53,3.501931927911892e-07,12.249993871619887,3.50193334138734e-07,2.837276930954168e-07,-6.646564104331721e-08,6.646564104331721e-08,12.249993871617416,12.24999503476587,False,False,False,False,False
16.8,1.72,3.463207335084795e-07,12.249993939387911,3.4632087299508523e-07,2.8059021346987044e-07,-6.57306595252148e-08,6.57306595252148e-08,12.249993939385467,12.249995089671753,False,False,False,False,False
16.8,1.91,3.5557796609861114e-07,12.24999377738638,3.5557810950291203e-07,2.8809045431695474e-07,-6.748765518595729e-08,6.748765518595729e-08,12.249993777383873,12.249994958417563,False,False,False,False,False
16.8,2.1,3.538361728484938e-07,12.249993807867757,3.538363155878899e-07,2.866792476398401e-07,-6.715706794804981e-08,6.715706794804981e-08,12.249993807865255,12.249994983113677,False,False,False,False,False
16.8,2.29,3.4506923069910597e-07,12.249993961289205,3.4506936980445206e-07,2.7957624179982324e-07,-6.549312800462883e-08,6.549312800462883e-08,12.249993961286771,12.249995107416257,False,False,False,False,False
16.8,2.4800000000000004,3.522569373461542e-07,12.249993835504368,3.5225707948237997e-07,2.853997457897477e-07,-6.685733369263225e-08,6.685733369263225e-08,12.249993835501881,12.249995005504955,False,False,False,False,False
16.8,2.6700000000000004,3.496172803375751e-07,12.249993881698355,3.496174212187033e-07,2.8326108675058335e-07,-6.635633446811997e-08,6.635633446811997e-08,12.24999388169589,12.24999504293148,False,False,False,False,False
16.8,2.8600000000000003,3.555779660986111e-07,12.24999377738638,3.555781095029119e-07,2.8809045431695463e-07,-6.748765518595729e-08,6.748765518595729e-08,12.249993777383873,12.249994958417563,False,False,False,False,False
16.8,3.0500000000000003,3.498408020520719e-07,12.249993877786729,3.4984094326489504e-07,2.83442184947884e-07,-6.639875831701103e-08,6.639875831701103e-08,12.249993877784256,12.24999503976226,False,False,False,False,False
16.8,3.24,3.481442538514595e-07,12.249993907476313,3.481443942144862e-07,2.820676358274677e-07,-6.607675838701852e-08,6.607675838701852e-08,12.249993907473856,12.249995063816865,False,False,False,False,False
16.8,3.43,3.531770864875527e-07,12.249993819401762,3.5317722897525546e-07,2.861452536807965e-07,-6.703197529445899e-08,6.703197529445899e-08,12.24999381939927,12.24999499245857,False,False,False,False,False
16.8,3.62,3.511825375023833e-07,12.249993854306362,3.5118267904588407e-07,2.845292633475391e-07,-6.665341569834497e-08,6.665341569834497e-08,12.249993854303888,12.249995020738396,False,False,False,False,False
16.8,3.81,3.507214484515074e-07,12.249993862375415,3.5072158982766374e-07,2.8415568747257016e-07,-6.656590235509358e-08,6.656590235509358e-08,12.249993862372946,12.249995027275972,False,False,False,False,False
16.8,4.0,3.512000333645152e-07,12.249993854000184,3.512001750968991e-07,2.845434386727601e-07,-6.6656736424139e-08,6.6656736424139e-08,12.249993853997704,12.249995020490328,False,False,False,False,False
17.6,0.2,5.5585827916252447e-08,12.249999027248029,2.865314560098275e-08,2.321486470532833e-08,-5.438280895654417e-09,5.438280895654417e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,0.39,5.5585827916252447e-08,12.249999027248029,2.865314560098275e-08,2.321486470532833e-08,-5.438280895654417e-09,5.438280895654417e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,0.5800000000000001,5.5585827916252447e-08,12.249999027248029,2.865314560098273e-08,2.3214864705328315e-08,-5.438280895654414e-09,5.438280895654414e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,0.77,5.5585827916252447e-08,12.249999027248029,2.865314560098273e-08,2.3214864705328315e-08,-5.438280895654414e-09,5.438280895654414e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,0.96,5.5585827916252447e-08,12.249999027248029,2.865314560098275e-08,2.321486470532833e-08,-5.438280895654417e-09,5.438280895654417e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,1.15,5.5585827916252447e-08,12.249999027248029,2.865314560098275e-08,2.321486470532833e-08,-5.438280895654417e-09,5.438280895654417e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,1.34,5.5585827916252447e-08,12.249999027248029,2.865314560098273e-08,2.3214864705328315e-08,-5.438280895654414e-09,5.438280895654414e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,1.53,5.5585827916252447e-08,12.249999027248029,2.865314560098275e-08,2.321486470532833e-08,-5.438280895654417e-09,5.438280895654417e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,1.72,5.5585827916252447e-08,12.249999027248029,3.211551905160102e-08,2.6020090085625085e-08,-6.095428965975934e-09,6.095428965975934e-09,12.249999437978419,12.249999544648425,False,False,False,False,False
17.6,1.91,5.5585827916252447e-08,12.249999027248029,3.170067934610104e-08,2.5683985708876244e-08,-6.016693637224794e-09,6.016693637224794e-09,12.249999445238114,12.249999550530253,False,False,False,False,False
17.6,2.1,5.5585827916252447e-08,12.249999027248029,2.865314560098275e-08,2.321486470532833e-08,-5.438280895654417e-09,5.438280895654417e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,2.29,5.5585827916252447e-08,12.249999027248029,2.865314560098275e-08,2.321486470532833e-08,-5.438280895654417e-09,5.438280895654417e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,2.4800000000000004,5.5585827916252447e-08,12.249999027248029,2.865314560098275e-08,2.321486470532833e-08,-5.438280895654417e-09,5.438280895654417e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,2.6700000000000004,5.5585827916252447e-08,12.249999027248029,2.865314560098273e-08,2.3214864705328315e-08,-5.438280895654414e-09,5.438280895654414e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,2.8600000000000003,5.5585827916252447e-08,12.249999027248029,3.07131392580725e-08,2.488387776021133e-08,-5.829261497861173e-09,5.829261497861173e-09,12.249999462520064,12.249999564532137,False,False,False,False,False
17.6,3.0500000000000003,5.5585827916252447e-08,12.249999027248029,3.0558739805895676e-08,2.4758782859810797e-08,-5.799956946084879e-09,5.799956946084879e-09,12.249999465222057,12.249999566721302,False,False,False,False,False
17.6,3.24,5.5585827916252447e-08,12.249999027248029,2.7986281384540226e-08,2.2674569313900704e-08,-5.311712070639523e-09,5.311712070639523e-09,12.24999951024008,12.249999603195038,False,False,False,False,False
17.6,3.43,5.5585827916252447e-08,12.249999027248029,2.865314560098273e-08,2.3214864705328315e-08,-5.438280895654414e-09,5.438280895654414e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,3.62,5.5585827916252447e-08,12.249999027248029,2.865314560098275e-08,2.321486470532833e-08,-5.438280895654417e-09,5.438280895654417e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,3.81,5.5585827916252447e-08,12.249999027248029,2.865314560098275e-08,2.321486470532833e-08,-5.438280895654417e-09,5.438280895654417e-09,12.249999498569954,12.249999593739869,False,False,False,False,False
17.6,4.0,5.5585827916252447e-08,12.249999027248029,3.011917986633329e-08,2.440265007511659e-08,-5.716529791216698e-09,5.716529791216698e-09,12.249999472914356,12.249999572953625,False,False,False,False,False
18.4,0.2,5.5585827916252447e-08,12.249999027248029,5.624039843630812e-52,4.556613986236447e-52,-1.0674258573943648e-52,1.0674258573943648e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
18.4,0.39,5.5585827916252447e-08,12.249999027248029,5.624039843630812e-52,4.556613986236447e-52,-1.0674258573943648e-52,1.0674258573943648e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
18.4,0.5800000000000001,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,0.77,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,0.96,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,1.15,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,1.34,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,1.53,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,1.72,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,1.91,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,2.1,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,2.29,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,2.4800000000000004,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,2.6700000000000004,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,2.8600000000000003,5.5585827916252447e-08,12.249999027248029,2.2428307174476388e-09,1.817148189074196e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,3.0500000000000003,5.5585827916252447e-08,12.249999027248029,2.2428307174476388e-09,1.817148189074196e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,3.24,5.5585827916252447e-08,12.249999027248029,2.2428307174476388e-09,1.817148189074196e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,3.43,5.5585827916252447e-08,12.249999027248029,2.2428307174476388e-09,1.817148189074196e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,3.62,5.5585827916252447e-08,12.249999027248029,2.2428307174476388e-09,1.817148189074196e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,3.81,5.5585827916252447e-08,12.249999027248029,2.2428307174476388e-09,1.817148189074196e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
18.4,4.0,5.5585827916252447e-08,12.249999027248029,2.24283071744764e-09,1.8171481890741972e-09,-4.256825283734428e-10,4.256825283734428e-10,12.249999960750458,12.249999968199903,False,False,False,False,False
19.200000000000003,0.2,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,0.39,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,0.5800000000000001,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,0.77,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,0.96,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,1.15,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,1.34,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,1.53,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,1.72,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,1.91,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,2.1,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,2.29,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,2.4800000000000004,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,2.6700000000000004,5.5585827916252447e-08,12.249999027248029,5.62231445470823e-52,4.55521607094514e-52,-1.0670983837630903e-52,1.0670983837630903e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
19.200000000000003,2.8600000000000003,5.5585827916252447e-08,12.249999027248029,2.3930744363697308e-09,1.938876101769078e-09,-4.541983346006526e-10,4.541983346006526e-10,12.249999958121196,12.249999966069666,False,False,False,False,False
19.200000000000003,3.0500000000000003,5.5585827916252447e-08,12.249999027248029,2.3930744363697308e-09,1.938876101769078e-09,-4.541983346006526e-10,4.541983346006526e-10,12.249999958121196,12.249999966069666,False,False,False,False,False
19.200000000000003,3.24,5.5585827916252447e-08,12.249999027248029,2.3930744363697308e-09,1.938876101769078e-09,-4.541983346006526e-10,4.541983346006526e-10,12.249999958121196,12.249999966069666,False,False,False,False,False
19.200000000000003,3.43,5.5585827916252447e-08,12.249999027248029,2.3930744363697308e-09,1.938876101769078e-09,-4.541983346006526e-10,4.541983346006526e-10,12.249999958121196,12.249999966069666,False,False,False,False,False
19.200000000000003,3.62,5.5585827916252447e-08,12.249999027248029,2.3930744363697308e-09,1.938876101769078e-09,-4.541983346006526e-10,4.541983346006526e-10,12.249999958121196,12.249999966069666,False,False,False,False,False
19.200000000000003,3.81,5.5585827916252447e-08,12.249999027248029,2.3930744363697308e-09,1.938876101769078e-09,-4.541983346006526e-10,4.541983346006526e-10,12.249999958121196,12.249999966069666,False,False,False,False,False
19.200000000000003,4.0,5.5585827916252447e-08,12.249999027248029,2.3930744363697308e-09,1.938876101769078e-09,-4.541983346006526e-10,4.541983346006526e-10,12.249999958121196,12.249999966069666,False,False,False,False,False
20.0,0.2,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,0.39,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,0.5800000000000001,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,0.77,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,0.96,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,1.15,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,1.34,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,1.53,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,1.72,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,1.91,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,2.1,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,2.29,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,2.4800000000000004,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
20.0,2.6700000000000004,5.5585827916252447e-08,12.249999027248029,5.620614764217087e-52,4.5538389766002296e-52,-1.0667757876168576e-52,1.0667757876168576e-52,12.249999999999996,12.249999999999996,False,False,False,False,False
