D,eta,parent_fixedpoint_k11,parent_fixedpoint_k_bg,parent_fixedpoint_k22,parent_fixedpoint_e_part,parent_fixedpoint_e_tree,parent_fixedpoint_c_parent,parent_fixedpoint_xi_target,parent_fixedpoint_e_part_log,parent_fixedpoint_e_tree_log,eymh_parented_prefactor_diag
16.0,0.2,1.5223665031335394,1.3217878591111365,2.1085905614525933,0.5223665031335394,0.7868027023414568,0.6410923305407153,0.1280352887012083,0.4202660340866548,0.6173205121138947,0.0435062525324147
16.8,0.2,1.5107813949965139,1.3729068193667717,2.2053333211054533,0.5107813949965139,0.8324265017386816,0.6520643908312673,0.12761599202241608,0.41262699711030537,0.6506869979031016,0.0426372294501484
17.6,0.2,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,0.6016562491767586,0.1212757159530251,0.42745169286002216,0.5435888137598568,0.0407600933091185
18.4,0.2,1.0,1.20297833384972,1.20297833384972,0.0,0.0,0.0,0.0,0.0,0.0,0.0586804347402074
19.200000000000003,0.2,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,0.2,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,0.39,1.3997530765888655,1.052928468881864,1.9332909404243455,0.3997530765888655,0.8803624715424814,0.5932348662313136,0.1300483029570823,0.3362958472004176,0.6398103007141961,0.0433256378659887
4.8,0.39,1.386464393680802,1.3330127461264274,2.362656094939313,0.3864643936808021,1.0296433488128858,0.6308093947512533,0.12147504644064842,0.3267569050232783,0.762942976229338,0.0392191959549454
5.6,0.39,1.3740116859662583,1.0489632309804584,2.1633364068573693,0.37401168596625833,1.1143731758769109,0.645591659104497,0.14021721472029527,0.3177346988340467,0.7592913901348157,0.044896760436053
6.4,0.39,1.4087568675125235,1.2368422574530327,2.3109327295705353,0.4087568675125235,1.0740904721175026,0.6626023368565779,0.1348598203258129,0.3427076612579426,0.7731373025250711,0.0493701324354692
7.2,0.39,1.4653970822022533,1.5397550802947837,2.1316916444890017,0.4653970822022533,0.591936564194218,0.5248671735066082,0.08818995442108465,0.38212625161457975,0.5008707776008615,0.0543924297365417
8.0,0.39,1.4813765101636158,1.5891268740470006,2.147171927348574,0.4813765101636158,0.5580450533015735,0.5182950706618581,0.0844543225396209,0.3929717299596685,0.478274531865121,0.0579949944510229
8.8,0.39,1.4893167943415895,1.1526414316992488,1.8912538587370007,0.4893167943415895,0.7386124270377519,0.601178397032839,0.12831275157026362,0.3983174875140615,0.5707693881147273,0.0457081664626894
9.6,0.39,1.4963861801266944,1.1066533286499558,1.9918148549829118,0.49638618012669444,0.885161526332956,0.6628589207754019,0.14741767423132074,0.4030529880353437,0.6503865453028985,0.0411393810710699
10.4,0.39,1.500190095454452,1.191089660939199,2.1083009060374494,0.500190095454452,0.9172112450982504,0.6773329906608644,0.1450526171621302,0.40559183038152596,0.6801286282966319,0.0443592616336688
11.2,0.39,1.501890423104039,1.263616892757297,2.182084518372823,0.5018904231040391,0.918467625615526,0.6789477927112942,0.14065751661931963,0.4067245966886865,0.6903170200564057,0.0459252722558148
12.0,0.39,1.5025679899633055,1.324701506182844,2.2018187971975363,0.5025679899633055,0.8771172910146923,0.663936046549149,0.1332406640766865,0.4071756376269177,0.6730763168761553,0.0457444417491334
12.8,0.39,1.5279656298691038,1.114287005200122,1.9059471601971338,0.5279656298691038,0.7916601549970119,0.6465054929196423,0.14352250199571986,0.42393719695018284,0.5981095276003988,0.0392926809931249
13.6,0.39,1.5316503535312396,1.1152775579450587,1.7973070669781104,0.5316503535312396,0.6820295090330517,0.6021637896753339,0.13171867550818192,0.42634581650474207,0.5321950218332895,0.0396210022414701
14.4,0.39,1.528823053425428,1.195999582362392,1.8918910426641384,0.5288230534254279,0.6958914603017465,0.6066328765319676,0.1272326411612439,0.424498193255552,0.5484789192102241,0.0396846783076986
15.2,0.39,1.5262903497000526,1.2635129579283289,2.08230518448267,0.5262903497000526,0.818792226554341,0.6564468350483296,0.13558685239523743,0.42284018324323375,0.63122534668499,0.0417242863639605
16.0,0.39,1.522347926953087,1.3217878591111365,2.1088457501336966,0.5223479269530871,0.7870578910225601,0.6411848857916903,0.1280583253114329,0.42025383183854315,0.6174804696217058,0.0435038855570558
16.8,0.39,1.5202307488638929,1.3729068193667717,2.143821891994659,0.5202307488638929,0.7709150726278873,0.6332880273174822,0.12305643834295361,0.41886213179953374,0.6118495281287697,0.0431099782091254
17.6,0.39,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,0.6016562491767586,0.1212757159530251,0.42745169286002216,0.5435888137598568,0.0407600933091185
18.4,0.39,1.0,1.20297833384972,1.20297833384972,0.0,0.0,0.0,0.0,0.0,0.0,0.0586804347402074
19.200000000000003,0.39,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,0.39,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
