combo_id,placement,peak,center_D,width_D,acceptance_flip_fraction_vs_base_D21_guard,acceptance_flip_fraction_vs_base_D60_hotspot,acceptance_flip_fraction_vs_runtime_D21_guard,acceptance_flip_fraction_vs_runtime_D60_hotspot,improved_fraction_vs_base_D21_guard,improved_fraction_vs_base_D60_hotspot,improved_fraction_vs_runtime_D21_guard,improved_fraction_vs_runtime_D60_hotspot,mean_abs_improvement_vs_base_D21_guard,mean_abs_improvement_vs_base_D60_hotspot,mean_abs_improvement_vs_runtime_D21_guard,mean_abs_improvement_vs_runtime_D60_hotspot,p95_abs_delta_base_D21_guard,p95_abs_delta_base_D60_hotspot,p95_abs_delta_guard_D21_guard,p95_abs_delta_guard_D60_hotspot,p95_abs_delta_runtime_D21_guard,p95_abs_delta_runtime_D60_hotspot,both_better_than_base,both_better_than_runtime
231,mu_log_blend,0.99,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.3200209496900984,8.085907734362602,0.21501573003472646,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.1319228650510624,18.575780513798147,1.776970060893698,18.575780513798115,True,False
4,mu_linear_blend,0.5,7.95,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.31890937100720107,8.085907734362603,0.21390415135182916,0.0,2.102217055050133,31.28593012120719,1.135257601129421,18.575780513798115,1.776970060893698,18.575780513798115,True,False
16,mu_linear_blend,0.5,8.05,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3189093710072002,8.085907734362603,0.2139041513518282,0.0,2.102217055050133,31.28593012120719,1.1352576011294242,18.575780513798115,1.776970060893698,18.575780513798115,True,False
201,mu_log_blend,0.97,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.3138183316340501,8.085907734362602,0.20881311197867808,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.1505307193847463,18.575780513798147,1.776970060893698,18.575780513798115,True,False
213,mu_log_blend,0.97,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.31381833163404477,8.085907734362602,0.20881311197867286,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.1505307193847623,18.575780513798147,1.776970060893698,18.575780513798115,True,False
21,mu_linear_blend,0.7,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.31082486153356365,8.085907734362603,0.20581964187819166,0.0,2.102217055050133,31.28593012120719,1.1595111297660974,18.575780513798115,1.776970060893698,18.575780513798115,True,False
33,mu_linear_blend,0.7,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3108248615335599,8.085907734362603,0.20581964187818802,0.0,2.102217055050133,31.28593012120719,1.1595111297661085,18.575780513798115,1.776970060893698,18.575780513798115,True,False
183,mu_log_blend,0.93,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.3017019145301952,8.085907734362602,0.19669669487482316,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.1868799710196807,18.575780513798147,1.776970060893698,18.575780513798115,True,False
195,mu_log_blend,0.93,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.3017019145301902,8.085907734362602,0.19669669487481822,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.1868799710196953,18.575780513798147,1.776970060893698,18.575780513798115,True,False
165,mu_log_blend,0.85,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.27858289458341656,8.085907734362602,0.17357767492804466,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.2562370314770293,18.575780513798147,1.776970060893698,18.575780513798115,True,False
177,mu_log_blend,0.85,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.27858289458341234,8.085907734362602,0.17357767492804038,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.256237031477042,18.575780513798147,1.776970060893698,18.575780513798115,True,False
133,mu_log_blend,0.5,8.0,0.01,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.27147590203775024,8.085907734362602,0.1664706823823783,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.2775580093037033,18.575780513798147,1.776970060893698,18.575780513798115,True,False
134,mu_log_blend,0.5,8.0,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.27147590203775024,8.085907734362602,0.1664706823823783,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.2775580093037033,18.575780513798147,1.776970060893698,18.575780513798115,True,False
135,mu_log_blend,0.5,8.0,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.27147590203775024,8.085907734362602,0.1664706823823783,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.2775580093037033,18.575780513798147,1.776970060893698,18.575780513798115,True,False
136,mu_log_blend,0.5,8.0,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.27147590203775024,8.085907734362602,0.1664706823823783,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.2775580093037033,18.575780513798147,1.776970060893698,18.575780513798115,True,False
137,mu_log_blend,0.5,8.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.2,0.27147590203775024,8.085907733789956,0.1664706823823783,-5.726468273115599e-10,2.102217055050133,31.28593012120719,1.2775580093037033,18.575780513798147,1.776970060893698,18.575780513798115,True,False
138,mu_log_blend,0.5,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.271375478991885,8.081550855556054,0.16637025933651306,-0.004356878806547657,2.102217055050133,31.28593012120719,1.2775580093037033,18.575880150549814,1.776970060893698,18.575780513798115,True,False
144,mu_log_blend,0.5,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.26965952213861877,8.08307748259707,0.16465430248324683,-0.0028302517655324623,2.102217055050133,31.28593012120719,1.2828258419046734,18.575836308809322,1.776970060893698,18.575780513798115,True,False
132,mu_log_blend,0.5,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.2695556769784696,8.07929503936575,0.1645504573230976,-0.006612694996853057,2.102217055050133,31.28593012120719,1.2828258419046734,18.575955683089866,1.776970060893698,18.575780513798115,True,False
131,mu_log_blend,0.5,7.95,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.2,0.2645851037925761,8.08590773158516,0.15957988413720414,-2.7774434434897037e-09,2.102217055050133,31.28593012120719,1.2982304042230786,18.575780513798147,1.776970060893698,18.575780513798115,True,False
143,mu_log_blend,0.5,8.05,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.2,0.26458510379259353,8.085907734251684,0.15957988413722146,-1.1091778500962218e-10,2.102217055050133,31.28593012120719,1.2982304042230792,18.575780513798147,1.776970060893698,18.575780513798115,True,False
3,mu_linear_blend,0.5,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.252019249568366,8.085907734362603,0.147014029912994,0.0,2.102217055050133,31.28593012120719,1.3359279672311264,18.575780513798115,1.776970060893698,18.575780513798115,True,False
15,mu_linear_blend,0.5,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.25201924956836336,8.085907734362603,0.1470140299129914,0.0,2.102217055050133,31.28593012120719,1.3359279672311342,18.575780513798115,1.776970060893698,18.575780513798115,True,False
130,mu_log_blend,0.5,7.95,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.24588257742222291,8.085907734362602,0.14087735776685106,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.3543379838333338,18.575780513798147,1.776970060893698,18.575780513798115,True,False
142,mu_log_blend,0.5,8.05,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.2458825774222221,8.085907734362602,0.14087735776685018,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.3543379838333363,18.575780513798147,1.776970060893698,18.575780513798115,True,False
147,mu_log_blend,0.7,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.2389659317991916,8.085907734362602,0.1339607121438196,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.3750879208870233,18.575780513798147,1.776970060893698,18.575780513798115,True,False
159,mu_log_blend,0.7,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.2389659317991884,8.085907734362602,0.13396071214381647,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.3750879208870326,18.575780513798147,1.776970060893698,18.575780513798115,True,False
129,mu_log_blend,0.5,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.19291297298569787,8.085907734362602,0.08790775333032594,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.5132467985565903,18.575780513798147,1.776970060893698,18.575780513798115,True,False
141,mu_log_blend,0.5,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.192912972985696,8.085907734362602,0.08790775333032406,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.513246798556596,18.575780513798147,1.776970060893698,18.575780513798115,True,False
110,mu_linear_blend,1.0,7.95,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.12630454087041926,8.085907734362603,0.0212993212150473,0.0,2.102217055050133,31.28593012120719,1.7130720966801085,18.575780513798115,1.776970060893698,18.575780513798115,True,False
122,mu_linear_blend,1.0,8.05,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.1263045408704169,8.085907734362603,0.02129932121504499,0.0,2.102217055050133,31.28593012120719,1.7130720966801154,18.575780513798115,1.776970060893698,18.575780513798115,True,False
92,mu_linear_blend,0.99,7.95,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.1260915476582688,8.085907734362603,0.021086328002896865,0.0,2.102217055050133,31.28593012120719,1.713711076322244,18.575780513798115,1.776970060893698,18.575780513798115,True,False
104,mu_linear_blend,0.99,8.05,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.12609154765826644,8.085907734362603,0.021086328002894495,0.0,2.102217055050133,31.28593012120719,1.7137110763222512,18.575780513798115,1.776970060893698,18.575780513798115,True,False
74,mu_linear_blend,0.97,7.95,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.12566556123396783,8.085907734362603,0.020660341578595882,0.0,2.102217055050133,31.28593012120719,1.714989035606516,18.575780513798115,1.776970060893698,18.575780513798115,True,False
86,mu_linear_blend,0.97,8.05,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.12566556123396555,8.085907734362603,0.02066034157859362,0.0,2.102217055050133,31.28593012120719,1.714989035606523,18.575780513798115,1.776970060893698,18.575780513798115,True,False
56,mu_linear_blend,0.93,7.95,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.12481358838536596,8.085907734362603,0.01980836872999403,0.0,2.102217055050133,31.28593012120719,1.7175449541750596,18.575780513798115,1.776970060893698,18.575780513798115,True,False
68,mu_linear_blend,0.93,8.05,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.12481358838536379,8.085907734362603,0.019808368729991827,0.0,2.102217055050133,31.28593012120719,1.717544954175066,18.575780513798115,1.776970060893698,18.575780513798115,True,False
38,mu_linear_blend,0.85,7.95,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.12310964268816214,8.085907734362603,0.018104423032790213,0.0,2.102217055050133,31.28593012120719,1.7226567913121469,18.575780513798115,1.776970060893698,18.575780513798115,True,False
50,mu_linear_blend,0.85,8.05,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.12310964268816017,8.085907734362603,0.01810442303278822,0.0,2.102217055050133,31.28593012120719,1.7226567913121529,18.575780513798115,1.776970060893698,18.575780513798115,True,False
20,mu_linear_blend,0.7,7.95,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.11991474450590506,8.085907734362603,0.01490952485053313,0.0,2.102217055050133,31.28593012120719,1.7322414859441853,18.575780513798115,1.776970060893698,18.575780513798115,True,False
32,mu_linear_blend,0.7,8.05,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.11991474450590342,8.085907734362603,0.014909524850531465,0.0,2.102217055050133,31.28593012120719,1.7322414859441904,18.575780513798115,1.776970060893698,18.575780513798115,True,False
236,mu_log_blend,1.0,7.95,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11570313440830336,8.085907734362602,0.010697914752931423,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7448763163493919,18.575780513798147,1.776970060893698,18.575780513798115,True,False
248,mu_log_blend,1.0,8.05,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11570313440830221,8.085907734362602,0.010697914752930231,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7448763163493954,18.575780513798147,1.776970060893698,18.575780513798115,True,False
2,mu_linear_blend,0.5,7.95,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.11565488026289558,8.085907734362603,0.010649660607523653,0.0,2.102217055050133,31.28593012120719,1.7450210787869032,18.575780513798115,1.776970060893698,18.575780513798115,True,False
14,mu_linear_blend,0.5,8.05,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.1156548802628944,8.085907734362603,0.010649660607522468,0.0,2.102217055050133,31.28593012120719,1.7450210787869067,18.575780513798115,1.776970060893698,18.575780513798115,True,False
218,mu_log_blend,0.99,7.95,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11559311104187425,8.085907734362602,0.010587891386502297,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7452063864516156,18.575780513798147,1.776970060893698,18.575780513798115,True,False
230,mu_log_blend,0.99,8.05,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11559311104187302,8.085907734362602,0.010587891386501062,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7452063864516192,18.575780513798147,1.776970060893698,18.575780513798115,True,False
200,mu_log_blend,0.97,7.95,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.1153732522196667,8.085907734362602,0.010368032564294756,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7458659629241058,18.575780513798147,1.776970060893698,18.575780513798115,True,False
212,mu_log_blend,0.97,8.05,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11537325221966555,8.085907734362602,0.010368032564293594,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7458659629241093,18.575780513798147,1.776970060893698,18.575780513798115,True,False
182,mu_log_blend,0.93,7.95,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.1149342852197202,8.085907734362602,0.009929065564348237,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7471828639356608,18.575780513798147,1.776970060893698,18.575780513798115,True,False
194,mu_log_blend,0.93,8.05,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11493428521971905,8.085907734362602,0.009929065564347092,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7471828639356641,18.575780513798147,1.776970060893698,18.575780513798115,True,False
164,mu_log_blend,0.85,7.95,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11405934582965523,8.085907734362602,0.009054126174283281,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7498076821292066,18.575780513798147,1.776970060893698,18.575780513798115,True,False
176,mu_log_blend,0.85,8.05,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11405934582965424,8.085907734362602,0.009054126174282267,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7498076821292095,18.575780513798147,1.776970060893698,18.575780513798115,True,False
146,mu_log_blend,0.7,7.95,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.1124295413548313,8.085907734362602,0.007424321699459359,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7546970955971755,18.575780513798147,1.776970060893698,18.575780513798115,True,False
158,mu_log_blend,0.7,8.05,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11242954135483044,8.085907734362602,0.0074243216994585096,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7546970955971781,18.575780513798147,1.776970060893698,18.575780513798115,True,False
128,mu_log_blend,0.5,7.95,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11027801629759824,8.085907734362602,0.005272796642226287,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7611516708262955,18.575780513798147,1.776970060893698,18.575780513798115,True,False
140,mu_log_blend,0.5,8.05,0.02,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.11027801629759763,8.085907734362602,0.005272796642225689,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7611516708262973,18.575780513798147,1.776970060893698,18.575780513798115,True,False
109,mu_linear_blend,1.0,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500702622620933,8.085907734362603,1.8065708374029524e-06,0.0,2.102217055050133,31.28593012120719,1.7769646411811377,18.575780513798115,1.776970060893698,18.575780513798115,True,False
121,mu_linear_blend,1.0,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500702622620933,8.085907734362603,1.8065708374029524e-06,0.0,2.102217055050133,31.28593012120719,1.7769646411811377,18.575780513798115,1.776970060893698,18.575780513798115,True,False
91,mu_linear_blend,0.99,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500700816050097,8.085907734362603,1.7885051290066824e-06,0.0,2.102217055050133,31.28593012120719,1.7769646953782634,18.575780513798115,1.776970060893698,18.575780513798115,True,False
103,mu_linear_blend,0.99,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500700816050097,8.085907734362603,1.7885051290066824e-06,0.0,2.102217055050133,31.28593012120719,1.7769646953782634,18.575780513798115,1.776970060893698,18.575780513798115,True,False
73,mu_linear_blend,0.97,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.1050069720290842,8.085907734362603,1.7523737122863519e-06,0.0,2.102217055050133,31.28593012120719,1.7769648037725145,18.575780513798115,1.776970060893698,18.575780513798115,True,False
85,mu_linear_blend,0.97,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.1050069720290842,8.085907734362603,1.7523737122863519e-06,0.0,2.102217055050133,31.28593012120719,1.7769648037725145,18.575780513798115,1.776970060893698,18.575780513798115,True,False
55,mu_linear_blend,0.93,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500689976625072,8.085907734362603,1.6801108787843126e-06,0.0,2.102217055050133,31.28593012120719,1.776965020561017,18.575780513798115,1.776970060893698,18.575780513798115,True,False
67,mu_linear_blend,0.93,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500689976625072,8.085907734362603,1.6801108787843126e-06,0.0,2.102217055050133,31.28593012120719,1.776965020561017,18.575780513798115,1.776970060893698,18.575780513798115,True,False
37,mu_linear_blend,0.85,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500675524058373,8.085907734362603,1.5355852117910655e-06,0.0,2.102217055050133,31.28593012120719,1.7769654541380218,18.575780513798115,1.776970060893698,18.575780513798115,True,False
49,mu_linear_blend,0.85,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500675524058373,8.085907734362603,1.5355852117910655e-06,0.0,2.102217055050133,31.28593012120719,1.7769654541380218,18.575780513798115,1.776970060893698,18.575780513798115,True,False
19,mu_linear_blend,0.7,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500648425495815,8.085907734362603,1.2645995861809835e-06,0.0,2.102217055050133,31.28593012120719,1.7769662670949058,18.575780513798115,1.776970060893698,18.575780513798115,True,False
31,mu_linear_blend,0.7,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500648425495815,8.085907734362603,1.2645995861809835e-06,0.0,2.102217055050133,31.28593012120719,1.7769662670949058,18.575780513798115,1.776970060893698,18.575780513798115,True,False
1,mu_linear_blend,0.5,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500612294079065,8.085907734362603,9.032854186978657e-07,0.0,2.102217055050133,31.28593012120719,1.776967351037418,18.575780513798115,1.776970060893698,18.575780513798115,True,False
13,mu_linear_blend,0.5,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.10500612294079065,8.085907734362603,9.032854186978657e-07,0.0,2.102217055050133,31.28593012120719,1.776967351037418,18.575780513798115,1.776970060893698,18.575780513798115,True,False
235,mu_log_blend,1.0,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.10500610144002291,8.085907734362602,8.817846509860119e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769674155397213,18.575780513798147,1.776970060893698,18.575780513798115,True,False
247,mu_log_blend,1.0,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.10500610144002291,8.085907734362602,8.817846509860119e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769674155397213,18.575780513798147,1.776970060893698,18.575780513798115,True,False
217,mu_log_blend,0.99,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.10500609262215535,8.085907734362602,8.72966783375578e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769674419933241,18.575780513798147,1.776970060893698,18.575780513798115,True,False
229,mu_log_blend,0.99,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.10500609262215535,8.085907734362602,8.72966783375578e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769674419933241,18.575780513798147,1.776970060893698,18.575780513798115,True,False
199,mu_log_blend,0.97,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.10500607498642142,8.085907734362602,8.553310494689251e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769674949005263,18.575780513798147,1.776970060893698,18.575780513798115,True,False
211,mu_log_blend,0.97,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.10500607498642142,8.085907734362602,8.553310494689251e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769674949005263,18.575780513798147,1.776970060893698,18.575780513798115,True,False
181,mu_log_blend,0.93,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.1050060397149587,8.085907734362602,8.200595867463985e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769676007149156,18.575780513798147,1.776970060893698,18.575780513798115,True,False
193,mu_log_blend,0.93,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.1050060397149587,8.085907734362602,8.200595867463985e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769676007149156,18.575780513798147,1.776970060893698,18.575780513798115,True,False
163,mu_log_blend,0.85,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.10500596917205367,8.085907734362602,7.49516681754722e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769678123436323,18.575780513798147,1.776970060893698,18.575780513798115,True,False
175,mu_log_blend,0.85,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.10500596917205367,8.085907734362602,7.49516681754722e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769678123436323,18.575780513798147,1.776970060893698,18.575780513798115,True,False
145,mu_log_blend,0.7,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.1050058369041803,8.085907734362602,6.172488083672709e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.776968209147256,18.575780513798147,1.776970060893698,18.575780513798115,True,False
157,mu_log_blend,0.7,8.05,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.1050058369041803,8.085907734362602,6.172488083672709e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.776968209147256,18.575780513798147,1.776970060893698,18.575780513798115,True,False
127,mu_log_blend,0.5,7.95,0.01,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.1050056605471649,8.085907734362602,4.4089179293707346e-07,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.7769687382183073,18.575780513798147,1.776970060893698,18.575780513798115,True,False
