region,D,eta,mu_full,mu_base,mu_cf,chi2_full,chi2_base,chi2_cf,delta_base,delta_cf,abs_delta_base,abs_delta_cf,abs_improvement,cf_shift_vs_base,improved,worsened,obs_acceptance_flip_vs_base
D21_guard,6.4,0.865,59.87769041622939,57.77547562935364,58.486150994267796,21372.751727602295,19863.71407772404,20367.678970877136,-2.1022147868757486,-1.3915394219615962,2.1022147868757486,1.3915394219615962,0.7106753649141524,0.7106753649141524,1.0,0.0,0.0
D21_guard,6.4,0.96,59.8777666024365,57.7755543361471,58.48622993342169,21372.807417556483,19863.769541924215,20367.735300071818,-2.102212266289399,-1.3915366690148119,2.102212266289399,1.3915366690148119,0.7106755972745873,0.7106755972745873,1.0,0.0,0.0
D21_guard,6.4,1.055,59.87784278832949,57.775633041187575,58.486308870812486,21372.863107353616,19863.8250049665,20367.791628086274,-2.102209747141913,-1.3915339175170018,2.102209747141913,1.3915339175170018,0.7106758296249112,0.7106758296249112,1.0,0.0,0.0
D21_guard,6.4,1.15,59.87791897388065,57.77571174510863,58.48638780710467,21372.91879697343,19863.880467297367,20367.847955394678,-2.1022072287720164,-1.3915311667759767,2.1022072287720164,1.3915311667759767,0.7106760619960397,0.7106760619960397,1.0,0.0,0.0
D21_guard,6.4,1.245,59.87799515928668,57.77579044916224,58.48646674346789,21372.97448655972,19863.93592979907,20367.904282831663,-2.1022047101244397,-1.391528415818783,2.1022047101244397,1.391528415818783,0.7106762943056566,0.7106762943056566,1.0,0.0,0.0
D21_guard,6.4,1.34,59.878071344315885,57.775869153401345,58.48654568003779,21373.030175943113,19863.99139250893,20367.96061049401,-2.1022021909145394,-1.3915256642780918,2.1022021909145394,1.3915256642780918,0.7106765266364476,0.7106765266364476,1.0,0.0,0.0
D21_guard,6.4,1.435,59.87814752902723,57.77594785774807,58.48662461676176,21373.085865166708,19864.046855372053,20368.016938344183,-2.102199671279159,-1.3915229122654722,2.102199671279159,1.3915229122654722,0.7106767590136869,0.7106767590136869,1.0,0.0,0.0
D21_guard,6.4,1.53,59.87822371347947,57.776026562262366,58.4867035536122,21373.141554273458,19864.102318430698,20368.0732663625,-2.102197151217105,-1.3915201598672695,2.102197151217105,1.3915201598672695,0.7106769913498354,0.7106769913498354,1.0,0.0,0.0
D21_guard,6.4,1.625,59.87829989761207,57.77610526690658,58.486782490675445,21373.197243219096,19864.157781658327,20368.129594610553,-2.1021946307054833,-1.3915174069366216,2.1021946307054833,1.3915174069366216,0.7106772237688617,0.7106772237688617,1.0,0.0,0.0
D21_guard,6.4,1.72,59.878376081549355,57.77618397176804,58.4868614278447,21373.252932094525,19864.21324511647,20368.185923012144,-2.1021921097813134,-1.3915146537046539,2.1021921097813134,1.3915146537046539,0.7106774560766596,0.7106774560766596,1.0,0.0,0.0
D21_guard,6.4,1.815,59.878452265141696,57.77626267674377,58.486940365224,21373.30862079035,19864.26870873258,20368.242251641506,-2.102189588397927,-1.3915118999176954,2.102189588397927,1.3915118999176954,0.7106776884802315,0.7106776884802315,1.0,0.0,0.0
D21_guard,6.4,1.91,59.878528448380095,57.77634138184059,58.48701930270778,21373.364309300003,19864.32417251145,20368.298580423318,-2.102187066539507,-1.391509145672316,2.102187066539507,1.391509145672316,0.710677920867191,0.710677920867191,1.0,0.0,0.0
D21_guard,6.4,2.005,59.87860463145777,57.776420086797934,58.487098240000435,21373.41999776471,19864.379636269456,20368.354909146627,-2.102184544659835,-1.3915063914573338,2.102184544659835,1.3915063914573338,0.710678153202501,0.710678153202501,1.0,0.0,0.0
D21_guard,6.4,2.1,59.8786808141772,57.7764987855317,58.487177171038326,21373.475686040103,19864.43509571911,20368.41123348449,-2.102182028645501,-1.3915036431388756,2.102182028645501,1.3915036431388756,0.7106783855066254,0.7106783855066254,1.0,0.0,0.0
D21_guard,6.4,2.1950000000000003,59.87875699659256,57.77657748439614,58.48725610222643,21373.531374165763,19864.49055533826,20368.467558007433,-2.1021795121964146,-1.391500894366125,2.1021795121964146,1.391500894366125,0.7106786178302897,0.7106786178302897,1.0,0.0,0.0
D21_guard,6.4,2.29,59.87883317875469,57.776656183451536,58.487335033593205,21373.58706217888,19864.5460151694,20368.52388273574,-2.1021769953031537,-1.391498145161485,2.1021769953031537,1.391498145161485,0.7106788501416688,0.7106788501416688,1.0,0.0,0.0
D21_guard,6.4,2.385,59.87890936064783,57.776734882649755,58.48741396506156,21373.642750067906,19864.60147517861,20368.58020761441,-2.1021744779980764,-1.3914953955862686,2.1021744779980764,1.3914953955862686,0.7106790824118079,0.7106790824118079,1.0,0.0,0.0
D21_guard,6.4,2.4800000000000004,59.87898554226405,57.77681358202612,58.48749289672943,21373.698437827046,19864.656935390783,20368.63653271333,-2.102171960237925,-1.391492645534619,2.102171960237925,1.391492645534619,0.7106793147033059,0.7106793147033059,1.0,0.0,0.0
