combo_id,beta,omega,m,phase,center_D,width_D,eta_couple,improved_fraction_vs_lorentz_D21_guard,improved_fraction_vs_lorentz_D60_hotspot,improved_fraction_vs_mainline_D21_guard,improved_fraction_vs_mainline_D60_hotspot,mean_abs_improvement_vs_lorentz_D21_guard,mean_abs_improvement_vs_lorentz_D60_hotspot,mean_abs_improvement_vs_mainline_D21_guard,mean_abs_improvement_vs_mainline_D60_hotspot,p95_abs_delta_cf_D21_guard,p95_abs_delta_cf_D60_hotspot,p95_abs_delta_lorentz_D21_guard,p95_abs_delta_lorentz_D60_hotspot,p95_abs_delta_mainline_D21_guard,p95_abs_delta_mainline_D60_hotspot,joint_objective_vs_mainline,joint_objective_vs_lorentz
244,0.4,0.2,4.0,0.7853981633974483,5.9,0.05,0.0,0.3333333333333333,1.0,1.0,0.2,0.08922648608135984,0.9327049578395571,0.7143651538908024,-0.10324709388070845,0.7970357455965303,32.3194561954021,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.3194561954021,32.3194561954021
68,0.4,0.2,1.0,1.5707963267948966,6.1,0.1,0.5,0.10569105691056911,1.0,0.6666666666666666,0.2,-0.14705715074218326,0.9327400507214891,0.4780815170672595,-0.10321200099877646,0.7970357455972183,32.3205111867868,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.3205111867868,32.3205111867868
1726,0.4,0.8,8.0,2.356194490192345,6.3,0.2,0.0,0.0,1.0,0.6666666666666666,0.4,-0.5146551984242446,1.3048676312413001,0.11048346938519807,0.2689155795210346,1.1500101149495283,32.33266392703834,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.33266392703834,32.33266392703834
136,0.4,0.2,2.0,0.7853981633974483,5.9,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.05334907604651002,0.6604638730705082,0.5717895917629326,-0.3754881786497572,0.7970357455965303,32.33685861052322,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.33685861052322,32.33685861052322
247,0.4,0.2,4.0,0.7853981633974483,5.9,0.1,0.0,0.3333333333333333,1.0,1.0,0.2,0.05683750408460561,0.888705689556903,0.6819761718940482,-0.14724636216336248,0.7970357456546184,32.33729430160072,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.33729430160072,32.33729430160072
28,0.4,0.2,1.0,0.7853981633974483,5.9,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.053258440488291064,0.5311052151780977,0.5718802273211515,-0.5048468365421679,0.7970357455965303,32.34552297004905,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.34552297004905,32.34552297004905
250,0.4,0.2,4.0,0.7853981633974483,5.9,0.2,0.0,0.3333333333333333,1.0,1.0,0.2,0.039827632877705625,0.8394881997899064,0.6649663006871482,-0.19646385193035915,0.7970398667572922,32.34621831876764,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.34621831876764,32.34621831876764
607,0.4,0.4,2.0,1.5707963267948966,6.1,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.15279788594648475,1.0254305352163557,0.4723407818629579,-0.010521516503909686,0.859835724143254,32.35443336904086,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.35443336904086,32.35443336904086
139,0.4,0.2,2.0,0.7853981633974483,5.9,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.09258316180051636,0.6359214871733552,0.5325555060089263,-0.40003056454691044,0.7970357456800284,32.35444896620357,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.35444896620357,32.35444896620357
1647,0.4,0.8,8.0,0.0,6.3,0.2,1.0,0.04878048780487805,1.0,0.4715447154471545,0.4095238095238095,-1.016602047545071,1.5544895849461822,-0.39146337973562834,0.5185375332259169,4.304659215021737,32.35464783645762,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.35464783645762,32.35464783645762
31,0.4,0.2,1.0,0.7853981633974483,5.9,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.09611863846231533,0.5295043038681785,0.5290200293471273,-0.506447747852087,0.7970357456360055,32.36298995482457,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.36298995482457,32.36298995482457
142,0.4,0.2,2.0,0.7853981633974483,5.9,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.11310301731907861,0.5944621717137095,0.5120356504903641,-0.4414898800065561,0.7970416695023039,32.36324901828424,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.36324901828424,32.36324901828424
34,0.4,0.2,1.0,0.7853981633974483,5.9,0.2,0.0,0.0,1.0,0.6666666666666666,0.2,-0.11854810000403936,0.5297381857256993,0.5065905678054033,-0.5062138659945662,0.7970385462317792,32.37172827694492,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.37172827694492,32.37172827694492
1819,0.4,1.0,1.0,2.356194490192345,6.1,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.32714642500679675,0.6721029189869977,0.29799224280264586,-0.36384913273326763,1.5410035846934684,32.37439361235869,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.37439361235869,32.37439361235869
1122,0.4,0.6,4.0,0.7853981633974483,6.1,0.1,1.0,0.10569105691056911,1.0,0.6422764227642277,0.3238095238095238,-0.4182716506507393,1.9853535716956427,0.2068670171587034,0.9494015199753774,2.4745528303086646,32.3748369464085,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.3748369464085,32.3748369464085
511,0.4,0.4,1.0,1.5707963267948966,6.3,0.2,0.0,0.0,1.0,0.6666666666666666,0.2,-0.21851068314484698,0.621500662680452,0.40662798466459565,-0.41445138903981366,0.923183464228223,32.37530789241416,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.37530789241416,32.37530789241416
1642,0.4,0.8,8.0,0.0,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.26111245139784794,0.5159449953976806,0.36402621641159466,-0.5200070563225849,1.1625331364456248,32.37558113125205,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.37558113125205,32.37558113125205
1564,0.4,0.8,4.0,0.7853981633974483,6.3,0.2,0.0,0.0,1.0,0.6666666666666666,0.2,-0.299284338123816,0.6609729126963162,0.32585432968562666,-0.3749791390239494,0.8492173907272701,32.380845891266176,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.380845891266176,32.380845891266176
1257,0.4,0.6,8.0,1.5707963267948966,6.1,0.1,1.0,0.12195121951219512,1.0,0.6585365853658537,0.3142857142857143,-0.33877423609873397,1.9803004514275724,0.2863644317107087,0.9443483997073068,2.32999026409939,32.38111072785441,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.38111072785441,32.38111072785441
1660,0.4,0.8,8.0,0.7853981633974483,6.1,0.1,0.0,0.0,1.0,0.6666666666666666,0.2,-0.42852258775998253,1.2976569982566908,0.19661608004946013,0.26170494653642523,1.1408503625080282,32.39858103721207,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.39858103721207,32.39858103721207
96,0.4,0.2,1.0,2.356194490192345,6.1,0.1,1.0,0.0975609756097561,1.0,0.7723577235772358,0.18095238095238095,-0.08532977045615,0.8271198750229779,0.5398088973532926,-0.20883217669728765,0.7970357456078542,32.399279309003894,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.399279309003894,32.399279309003894
1026,0.4,0.6,2.0,0.7853981633974483,6.3,0.2,1.0,0.08943089430894309,1.0,0.5447154471544715,0.3523809523809524,-0.5857475649891152,1.4928111247894416,0.039391102820327505,0.4568590730691761,2.999189723551602,32.403873199363076,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.403873199363076,32.403873199363076
1429,0.4,0.8,2.0,0.0,6.3,0.2,0.0,0.0,1.0,0.6666666666666666,0.0,-0.36176445308099503,0.5183821389757085,0.26337421472844763,-0.517569912744557,1.196033422506944,32.40464927144833,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.40464927144833,32.40464927144833
1525,0.4,0.8,4.0,0.0,6.1,0.1,0.0,0.0,1.0,0.6666666666666666,0.0,-0.24034496086412374,0.37830827149330404,0.384793706945319,-0.6576437802269613,0.8434675212307126,32.40601135099869,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.40601135099869,32.40601135099869
1988,0.4,1.0,4.0,0.7853981633974483,6.1,0.2,0.5,0.11382113821138211,1.0,0.6422764227642277,0.4095238095238095,-0.5279720340318194,2.1947848674515735,0.0971666337776234,1.158832815731308,3.9820502174493884,32.40626258276657,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.40626258276657,32.40626258276657
2123,0.4,1.0,8.0,1.5707963267948966,6.1,0.2,0.5,0.14634146341463414,1.0,0.6747967479674797,0.4666666666666667,-0.3730101324407539,2.3183592938563256,0.25212853536868873,1.2824072421360602,3.0741173031066413,32.419226068723056,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.419226068723056,32.419226068723056
1579,0.4,0.8,4.0,1.5707963267948966,6.1,0.1,0.0,0.3333333333333333,1.0,1.0,0.2,0.08455785270178036,1.7922294687285574,0.7096965205112231,0.7562774170082917,0.797035745628315,32.42081451037216,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.42081451037216,32.42081451037216
1161,0.4,0.6,4.0,1.5707963267948966,6.3,0.2,1.0,0.10569105691056911,1.0,0.6097560975609756,0.3238095238095238,-0.4903802330158211,1.5493819440385854,0.13475843479362157,0.5134298923183198,2.919550875898692,32.423673177513336,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.423673177513336,32.423673177513336
450,0.4,0.4,1.0,0.0,6.1,0.2,1.0,0.08943089430894309,1.0,0.5040650406504065,0.37142857142857144,-0.8179308116752605,1.770304709689175,-0.19279214386581783,0.7343526579689095,4.5012765490343565,32.4279294449433,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.4279294449433,32.4279294449433
1714,0.4,0.8,8.0,2.356194490192345,6.1,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,0.063431740547454,1.262852226921231,0.6885704083568965,0.2269001752009656,0.7970357456248282,32.42818723816491,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.42818723816491,32.42818723816491
1388,0.4,0.8,1.0,2.356194490192345,6.1,0.05,0.5,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.1746907544871903,0.9394369817901866,0.45044791332225237,-0.0965150699300788,1.3093073950395921,32.43883692073703,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.43883692073703,32.43883692073703
285,0.4,0.2,4.0,1.5707963267948966,6.1,0.1,1.0,0.12195121951219512,1.0,0.6829268292682927,0.2,-0.1070543471110566,0.886689567595662,0.5180843206983861,-0.1492624841246036,0.7970357455983973,32.43929583013568,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.43929583013568,32.43929583013568
420,0.4,0.2,8.0,2.356194490192345,6.1,0.1,1.0,0.13821138211382114,1.0,0.7479674796747967,0.1619047619047619,-0.0780755676613633,0.7241210886676659,0.5470631001480795,-0.31183096305259966,0.7970357456043635,32.44188201787724,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.44188201787724,32.44188201787724
1483,0.4,0.8,2.0,1.5707963267948966,6.3,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.3225693349319783,0.7612951177078888,0.30256933287746446,-0.2746569340123766,1.3647045006236795,32.45167104638392,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.45167104638392,32.45167104638392
2036,0.4,1.0,4.0,2.356194490192345,6.1,0.05,0.5,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.22536077371866914,0.5418505091874917,0.39977789409077347,-0.4941015425327739,1.4573066615655312,32.45538056501209,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.45538056501209,32.45538056501209
44,0.4,0.2,1.0,0.7853981633974483,6.1,0.2,0.5,0.08943089430894309,1.0,0.6666666666666666,0.26666666666666666,-0.2764067284863634,0.8568532693216979,0.3487319393230793,-0.17909878239856772,1.5082126724328273,32.45672845856586,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.45672845856586,32.45672845856586
189,0.4,0.2,2.0,1.5707963267948966,6.3,0.2,1.0,0.0975609756097561,1.0,0.7804878048780488,0.2,-0.11601613810829893,0.6903600158365605,0.5091225297011437,-0.345592035883705,0.8599599646392398,32.459451710580424,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.459451710580424,32.459451710580424
907,0.4,0.6,1.0,0.7853981633974483,6.1,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.21858701254100352,0.5807973875456041,0.40655165526843917,-0.4551546641746615,1.0036588629920766,32.46283390537294,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.46283390537294,32.46283390537294
2037,0.4,1.0,4.0,2.356194490192345,6.1,0.05,1.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.2880352739213454,0.9087126909758578,0.3371033938880972,-0.12723936074440767,1.5662127299791428,32.464859079356586,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.464859079356586,32.464859079356586
324,0.4,0.2,4.0,2.356194490192345,6.3,0.2,1.0,0.10569105691056911,1.0,0.6910569105691057,0.2,-0.14337734769366453,0.662611453180408,0.48176132011577816,-0.37334059853985746,0.860974672347352,32.467677855396786,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.467677855396786,32.467677855396786
1618,0.4,0.8,4.0,2.356194490192345,6.3,0.2,0.0,0.3333333333333333,1.0,1.0,0.2,0.06961214380701569,1.1037891548142902,0.6947508116164585,0.06783710309402459,0.7970380245837028,32.4748855717149,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.4748855717149,32.4748855717149
1794,0.4,1.0,1.0,1.5707963267948966,6.1,0.05,1.0,0.3333333333333333,0.9809523809523809,0.6666666666666666,0.2,-0.2036548245052856,0.8367856839368779,0.42148384330415706,-0.19916636778338764,1.5644272480063595,32.48193529381421,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.48193529381421,32.48193529381421
1496,0.4,0.8,2.0,2.356194490192345,6.1,0.05,0.5,0.3333333333333333,0.9047619047619048,0.7479674796747967,0.2,0.025089956366241294,0.9394861037875325,0.6502286241756841,-0.09646594793273308,0.8122382165134887,32.487497885415536,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.487497885415536,32.487497885415536
1902,0.4,1.0,2.0,1.5707963267948966,6.1,0.05,1.0,0.3333333333333333,0.9523809523809523,0.7235772357723578,0.2,-0.05545240831204262,0.8402391777536674,0.5696862594974,-0.19571287396659814,1.1338617906961967,32.48876790517545,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.48876790517545,32.48876790517545
1940,0.4,1.0,2.0,2.356194490192345,6.3,0.1,0.5,0.1951219512195122,1.0,0.6666666666666666,0.2,-0.13118970830612675,1.2176245929894238,0.49394895950331597,0.1816725412691582,1.0857849097227845,32.490979860691404,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.490979860691404,32.490979860691404
1941,0.4,1.0,2.0,2.356194490192345,6.3,0.1,1.0,0.17886178861788618,1.0,0.7154471544715447,0.2,-0.08948812613847379,1.0581449491685821,0.5356505416709688,0.022192897448316748,0.9027443319101788,32.49685446338529,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.49685446338529,32.49685446338529
1927,0.4,1.0,2.0,2.356194490192345,6.1,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.13629048879945577,0.6064255085179124,0.488848179009987,-0.4295265432023532,1.0264206578993293,32.50618097325835,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.50618097325835,32.50618097325835
176,0.4,0.2,2.0,1.5707963267948966,6.1,0.1,0.5,0.15447154471544716,1.0,0.6666666666666666,0.2,-0.058894197460329624,0.9034133277215616,0.5662444703491131,-0.13253872399870384,0.7970357456048887,32.509245042290104,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.509245042290104,32.509245042290104
1929,0.4,1.0,2.0,2.356194490192345,6.1,0.05,1.0,0.3333333333333333,0.9619047619047619,0.7154471544715447,0.2,-0.03399852726611003,0.8998953425448502,0.5911401405433326,-0.1360567091754153,0.9173050939439104,32.51147663562634,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.51147663562634,32.51147663562634
2075,0.4,1.0,8.0,0.0,6.3,0.1,0.5,0.12195121951219512,1.0,0.6666666666666666,0.047619047619047616,-0.410666085250754,0.3500779927116483,0.2144725825586887,-0.6858740590086171,1.5757302895363394,32.51541294532828,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.51541294532828,32.51541294532828
1806,0.4,1.0,1.0,1.5707963267948966,6.3,0.1,1.0,0.18699186991869918,1.0,0.6666666666666666,0.2,-0.28337408851922385,1.1026080635336628,0.34176457929021886,0.06665601181339721,1.5678396678777657,32.51827414120068,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.51827414120068,32.51827414120068
1400,0.4,0.8,1.0,2.356194490192345,6.3,0.1,0.5,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.2521129310694896,1.0250926269776826,0.3730257367399531,-0.010859424742582882,1.3573603432750954,32.519400702804504,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.519400702804504,32.519400702804504
80,0.4,0.2,1.0,1.5707963267948966,6.3,0.2,0.5,0.10569105691056911,1.0,0.6666666666666666,0.2,-0.1618065413350516,0.6541523791897064,0.46333212647439115,-0.3817996725305592,0.8072597556291621,32.525700142195944,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.525700142195944,32.525700142195944
1669,0.4,0.8,8.0,0.7853981633974483,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.33113515254846104,0.2583690960662228,0.2940035152609817,-0.7775829556540427,1.3866146384075022,32.533871033620784,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.533871033620784,32.533871033620784
1831,0.4,1.0,1.0,2.356194490192345,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.3689044947548017,1.044378444684887,0.2562341730546409,0.008426392964621582,1.56711488790506,32.53846026599116,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.53846026599116,32.53846026599116
1833,0.4,1.0,1.0,2.356194490192345,6.3,0.1,1.0,0.18699186991869918,1.0,0.7154471544715447,0.2,-0.1762026078636539,1.020339754500428,0.44893605994578867,-0.015612297219837434,1.4371566258778719,32.53953683562747,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.53953683562747,32.53953683562747
1311,0.4,0.8,1.0,0.0,6.1,0.1,1.0,0.10569105691056911,1.0,0.5365853658536586,0.3047619047619048,-0.7471802983766506,1.6792178877988593,-0.12204163056720792,0.6432658360785938,3.284672873301722,32.54042943518976,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.54042943518976,32.54042943518976
1013,0.4,0.6,2.0,0.7853981633974483,6.1,0.1,0.5,0.13008130081300814,1.0,0.6666666666666666,0.2857142857142857,-0.3618523608574977,1.544256302231435,0.26328630695194494,0.5083042505111697,1.3591540356245881,32.542088767428965,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.542088767428965,32.542088767428965
403,0.4,0.2,8.0,1.5707963267948966,6.3,0.2,0.0,0.0,1.0,0.6666666666666666,0.0,-0.16126475762884868,0.36658951922358896,0.463873910180594,-0.6693625324966764,0.7970358339256572,32.56011430784091,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.56011430784091,32.56011430784091
917,0.4,0.6,1.0,0.7853981633974483,6.3,0.2,0.5,0.10569105691056911,1.0,0.6666666666666666,0.2761904761904762,-0.4575234444107636,1.0071781065633973,0.16761522339867904,-0.028773945156868104,1.7008120459098472,32.5617624803798,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.5617624803798,32.5617624803798
473,0.4,0.4,1.0,0.7853981633974483,6.1,0.1,0.5,0.13008130081300814,1.0,0.6666666666666666,0.2571428571428571,-0.2781603950797924,1.1175108958637578,0.34697827272965026,0.08155884414349242,1.034439655754753,32.56640579806758,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.56640579806758,32.56640579806758
337,0.4,0.2,8.0,0.0,6.1,0.1,0.0,0.0,1.0,0.6666666666666666,0.0,-0.11769104184762967,0.27422987095180995,0.5074476259618129,-0.7617221807684557,0.7970357455976695,32.57548547607355,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.57548547607355,32.57548547607355
241,0.4,0.2,4.0,0.0,6.3,0.2,0.0,0.0,1.0,0.6666666666666666,0.0,-0.1077474528626394,0.3798611282025191,0.5173912149468032,-0.6560909235177464,0.7970363688379845,32.576762706448854,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.576762706448854,32.576762706448854
1962,0.4,1.0,4.0,0.0,6.1,0.2,1.0,0.0975609756097561,1.0,0.5772357723577236,0.47619047619047616,-1.0425365607358559,2.496088217792554,-0.4173978929264132,1.4601361660722882,7.489098112836447,32.57786657940361,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.57786657940361,32.57786657940361
310,0.4,0.2,4.0,2.356194490192345,6.1,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,0.047720043499829515,0.8509853584596263,0.6728587113092722,-0.18496669326063928,0.7970357455998353,32.58335238894805,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.58335238894805,32.58335238894805
2097,0.4,1.0,8.0,0.7853981633974483,6.1,0.2,1.0,0.0975609756097561,1.0,0.5772357723577236,0.44761904761904764,-0.916973608372563,2.965988802269102,-0.29183494056312054,1.9300367505488365,6.545938362548141,32.5845143637275,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.5845143637275,32.5845143637275
758,0.4,0.4,8.0,0.0,5.9,0.05,0.5,0.17886178861788618,1.0,0.7967479674796748,0.3142857142857143,-0.16238900034540737,2.0794825034727524,0.4627496674640353,1.0435304517524866,1.7165160171208211,32.584902948524935,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.584902948524935,32.584902948524935
1793,0.4,1.0,1.0,1.5707963267948966,6.1,0.05,0.5,0.3333333333333333,0.9523809523809523,0.6666666666666666,0.2,-0.32049775591356516,0.7446267373811728,0.3046409118958775,-0.29132531433909264,1.5759690641761088,32.59299156924916,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.59299156924916,32.59299156924916
761,0.4,0.4,8.0,0.0,5.9,0.1,0.5,0.16260162601626016,1.0,0.7723577235772358,0.3619047619047619,-0.2284755434726291,2.33196754349211,0.3966631243368136,1.2960154917718445,2.1983444619157297,32.598942084184046,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.598942084184046,32.598942084184046
214,0.4,0.2,2.0,2.356194490192345,6.3,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.041810911163177054,0.5102892397405354,0.5833277566462655,-0.5256628119797301,0.7970365975826679,32.60174960110332,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.60174960110332,32.60174960110332
764,0.4,0.4,8.0,0.0,5.9,0.2,0.5,0.15447154471544716,1.0,0.7560975609756098,0.44761904761904764,-0.26349640474434105,2.7519862856900534,0.36164226306510155,1.716034233969788,2.450100654934792,32.605965318340466,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.605965318340466,32.605965318340466
1387,0.4,0.8,1.0,2.356194490192345,6.1,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.24858911139036882,1.0567312897354104,0.37654955641907384,0.02077923801514489,1.376871245290838,32.61068533692665,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.61068533692665,32.61068533692665
990,0.4,0.6,2.0,0.0,6.1,0.2,1.0,0.0975609756097561,1.0,0.4959349593495935,0.38095238095238093,-1.0543238912841069,2.3001619676690654,-0.4291852234746641,1.2642099159488003,6.134343428963297,32.62402556671375,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.62402556671375,32.62402556671375
42,0.4,0.2,1.0,0.7853981633974483,6.1,0.1,1.0,0.13008130081300814,1.0,0.6666666666666666,0.2,-0.12644194863832853,0.8398431000225582,0.4986967191711142,-0.19610895169770734,0.7970357455995246,32.62803381707403,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.62803381707403,32.62803381707403
650,0.4,0.4,4.0,0.0,5.9,0.05,0.5,0.14634146341463414,1.0,0.7642276422764228,0.3047619047619048,-0.23848506777509917,1.8668316790964548,0.38665360003434346,0.8308796273761891,2.199231801092808,32.63047549927595,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.63047549927595,32.63047549927595
1556,0.4,0.8,4.0,0.7853981633974483,6.1,0.2,0.5,0.13008130081300814,1.0,0.6747967479674797,0.3142857142857143,-0.39326992632460306,2.053539291301013,0.2318687414848396,1.0175872395807473,3.1431272770180705,32.63605596346763,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.63605596346763,32.63605596346763
1294,0.4,0.6,8.0,2.356194490192345,6.3,0.2,0.0,0.0,1.0,0.6666666666666666,0.4,-0.34409019730299883,0.9839880482915226,0.2810484705064439,-0.051964003428742904,0.9781853221077315,32.63845228356644,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.63845228356644,32.63845228356644
653,0.4,0.4,4.0,0.0,5.9,0.1,0.5,0.13008130081300814,1.0,0.7317073170731707,0.3047619047619048,-0.3270568037943727,1.8565961426493354,0.29808186401507003,0.8206440909290696,2.7910557040654176,32.6438636062323,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.6438636062323,32.6438636062323
1691,0.4,0.8,8.0,1.5707963267948966,6.1,0.2,0.5,0.16260162601626016,1.0,0.7154471544715447,0.44761904761904764,-0.2725832909831023,2.4205360129832783,0.3525553768263404,1.3845839612630126,2.4070685994205907,32.64645675465286,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.64645675465286,32.64645675465286
656,0.4,0.4,4.0,0.0,5.9,0.2,0.5,0.13008130081300814,1.0,0.7235772357723578,0.4,-0.3736380328725742,1.8465128196520817,0.2515006349368685,0.8105607679318164,3.099814175602382,32.650561114620054,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.650561114620054,32.650561114620054
542,0.4,0.4,2.0,0.0,5.9,0.05,0.5,0.13008130081300814,1.0,0.5934959349593496,0.3047619047619048,-0.4664622001918422,1.482361953527807,0.15867646761760043,0.4464099018075416,2.449342777253187,32.652883519865625,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.652883519865625,32.652883519865625
1821,0.4,1.0,1.0,2.356194490192345,6.1,0.05,1.0,0.3333333333333333,1.0,0.7235772357723578,0.2,-0.10348671856254968,0.8866730926989411,0.521651949246893,-0.1492789590213244,1.3616270678851956,32.65476255597633,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.65476255597633,32.65476255597633
1215,0.4,0.6,8.0,0.0,6.3,0.2,1.0,0.06504065040650407,1.0,0.5121951219512195,0.38095238095238093,-0.7343952976983427,1.1750213244662957,-0.10925662988889985,0.1390692727460301,3.1781404907851,32.65496771349061,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,32.65496771349061,32.65496771349061
