beta_peak,sigma_D,beta_eff,D,eta,base_mu,cur_mu,mu_cf,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
0.25,0.6,0.10277807262679668,6.4,0.2,59.87715710517649,60.29400915410132,61.62776714947165,1.7506100442951649,0.028817452497843354,0.0
0.5,0.6,0.20555614525359336,6.4,0.2,59.87715710517649,60.29400915410132,62.991029077573934,3.1138719723974475,0.05069723876733045,0.0
0.75,0.6,0.30833421788039006,6.4,0.2,59.87715710517649,60.29400915410132,64.38444759207509,4.507290486898604,0.07257702503681752,0.0
1.0,0.6,0.41111229050718673,6.4,0.2,59.87715710517649,60.29400915410132,65.80868978393114,5.931532678754657,0.09445681130630106,0.0
0.0,0.8,0.0,6.4,0.2,59.87715710517649,60.29400915410132,60.29400915410141,0.4168520489249232,0.00693766622835982,0.0
0.25,0.8,0.15163266492815822,6.4,0.2,59.87715710517649,60.29400915410132,62.27206220336802,2.3949050981915363,0.0392178035699862,0.0
0.5,0.8,0.30326532985631643,6.4,0.2,59.87715710517649,60.29400915410132,64.31500882864003,4.437851723463545,0.07149794091161246,0.0
0.75,0.8,0.4548979947844747,6.4,0.2,59.87715710517649,60.29400915410132,66.42497798000214,6.5478208748256534,0.10377807825323841,0.0
1.0,0.8,0.6065306597126329,6.4,0.2,59.87715710517649,60.29400915410132,68.60416845156281,8.727011346386327,0.13605821559486445,0.0
0.0,0.2,0.0,6.4,0.6,59.87747789531799,60.2943605022646,60.29436050226469,0.4168826069467002,0.006938136002902093,0.0
0.25,0.2,8.386565697562677e-05,6.4,0.6,59.87747789531799,60.2943605022646,60.29543698564637,0.41795909032838097,0.006955989642333144,0.0
0.5,0.2,0.00016773131395125354,6.4,0.6,59.87747789531799,60.2943605022646,60.29651348824733,0.41903559292934034,0.006973843281763592,0.0
0.75,0.2,0.0002515969709268803,6.4,0.6,59.87747789531799,60.2943605022646,60.29759001006775,0.42011211474976307,0.006991696921190832,0.0
1.0,0.2,0.0003354626279025071,6.4,0.6,59.87747789531799,60.2943605022646,60.298666551108425,0.42118865579043785,0.007009550560622182,0.0
0.0,0.3,0.0,6.4,0.6,59.87747789531799,60.2943605022646,60.29436050226469,0.4168826069467002,0.006938136002902093,0.0
0.25,0.3,0.007141375196137544,6.4,0.6,59.87747789531799,60.2943605022646,60.38609471058477,0.5086168152667838,0.008458419064923324,0.0
0.5,0.3,0.014282750392275088,6.4,0.6,59.87747789531799,60.2943605022646,60.47796848693253,0.6004905916145447,0.009978702126944365,0.0
0.75,0.3,0.021424125588412633,6.4,0.6,59.87747789531799,60.2943605022646,60.569982043652274,0.6925041483342866,0.011498985188965664,0.0
1.0,0.3,0.028565500784550175,6.4,0.6,59.87747789531799,60.2943605022646,60.66213559341133,0.7846576980933406,0.013019268250986744,0.0
0.0,0.4,0.0,6.4,0.6,59.87747789531799,60.2943605022646,60.29436050226469,0.4168826069467002,0.006938136002902093,0.0
0.25,0.4,0.03383382080915305,6.4,0.6,59.87747789531799,60.2943605022646,60.73020876919467,0.8527308738766806,0.014140808217551603,0.0
0.5,0.4,0.0676676416183061,6.4,0.6,59.87747789531799,60.2943605022646,61.169207641093415,1.2917297457754273,0.021343480432201623,0.0
0.75,0.4,0.10150146242745915,6.4,0.6,59.87747789531799,60.2943605022646,61.61137989265662,1.7339019973386343,0.028546152646851154,0.0
1.0,0.4,0.1353352832366122,6.4,0.6,59.87747789531799,60.2943605022646,62.056748463211136,2.1792705678931483,0.03574882486150419,0.0
0.0,0.6,0.0,6.4,0.6,59.87747789531799,60.2943605022646,60.29436050226469,0.4168826069467002,0.006938136002902093,0.0
0.25,0.6,0.10277807262679668,6.4,0.6,59.87747789531799,60.2943605022646,61.62812626977397,1.7506483744559844,0.028817922272385752,0.0
0.5,0.6,0.20555614525359336,6.4,0.6,59.87747789531799,60.2943605022646,62.99139614194201,3.1139182466240243,0.050697708541872576,0.0
0.75,0.6,0.30833421788039006,6.4,0.6,59.87747789531799,60.2943605022646,64.38482277623886,4.507344880920876,0.07257749481135971,0.0
1.0,0.6,0.41111229050718673,6.4,0.6,59.87747789531799,60.2943605022646,65.80907326750783,5.93159537218984,0.09445728108084325,0.0
0.0,0.8,0.0,6.4,0.6,59.87747789531799,60.2943605022646,60.29436050226469,0.4168826069467002,0.006938136002902093,0.0
0.25,0.8,0.15163266492815822,6.4,0.6,59.87747789531799,60.2943605022646,62.27242507813758,2.3949471828195925,0.03921827334452815,0.0
0.5,0.8,0.30326532985631643,6.4,0.6,59.87747789531799,60.2943605022646,64.3153836081669,4.4379057128489094,0.07149841068615467,0.0
0.75,0.8,0.4548979947844747,6.4,0.6,59.87747789531799,60.2943605022646,66.42536505484318,6.547887159525196,0.10377854802778054,0.0
1.0,0.8,0.6065306597126329,6.4,0.6,59.87747789531799,60.2943605022646,68.60456822508783,8.727090329769844,0.13605868536940646,0.0
0.0,0.2,0.0,6.4,1.0,59.8777986807895,60.294711846078094,60.29471184607819,0.4169131652886833,0.006938605778040003,0.0
0.25,0.2,8.386565697562677e-05,6.4,1.0,59.8777986807895,60.294711846078094,60.295788335732695,0.4179896549431916,0.006956459417471296,0.0
0.5,0.2,0.00016773131395125354,6.4,1.0,59.8777986807895,60.294711846078094,60.296864844606596,0.4190661638170923,0.006974313056901836,0.0
0.75,0.2,0.0002515969709268803,6.4,1.0,59.8777986807895,60.294711846078094,60.297941372700066,0.42014269191056286,0.006992166696329018,0.0
1.0,0.2,0.0003354626279025071,6.4,1.0,59.8777986807895,60.294711846078094,60.299017920013895,0.4212192392243921,0.0070100203357601615,0.0
0.0,0.3,0.0,6.4,1.0,59.8777986807895,60.294711846078094,60.29471184607819,0.4169131652886833,0.006938605778040003,0.0
0.25,0.3,0.007141375196137544,6.4,1.0,59.8777986807895,60.294711846078094,60.38644658894656,0.5086479081570587,0.008458888840061506,0.0
0.5,0.3,0.014282750392275088,6.4,1.0,59.8777986807895,60.294711846078094,60.47832090065587,0.6005222198663702,0.009979171902082508,0.0
0.75,0.3,0.021424125588412633,6.4,1.0,59.8777986807895,60.294711846078094,60.5703349935517,0.6925363127621935,0.011499454964103562,0.0
1.0,0.3,0.028565500784550175,6.4,1.0,59.8777986807895,60.294711846078094,60.6624890803026,0.7846903995130958,0.013019738026124958,0.0
0.0,0.4,0.0,6.4,1.0,59.8777986807895,60.294711846078094,60.29471184607819,0.4169131652886833,0.006938605778040003,0.0
0.25,0.4,0.03383382080915305,6.4,1.0,59.8777986807895,60.294711846078094,60.730562652758,0.8527639719684998,0.014141277992689563,0.0
0.5,0.4,0.0676676416183061,6.4,1.0,59.8777986807895,60.294711846078094,61.16956408276561,1.2917654019761073,0.021343950207339667,0.0
0.75,0.4,0.10150146242745915,6.4,1.0,59.8777986807895,60.294711846078094,61.611738910929425,1.7339402301399218,0.02854662242198938,0.0
1.0,0.4,0.1353352832366122,6.4,1.0,59.8777986807895,60.294711846078094,62.05711007670993,2.179311395920429,0.035749294636642365,0.0
0.0,0.6,0.0,6.4,1.0,59.8777986807895,60.294711846078094,60.29471184607819,0.4169131652886833,0.006938605778040003,0.0
0.25,0.6,0.10277807262679668,6.4,1.0,59.8777986807895,60.294711846078094,61.628485385630285,1.7506867048407813,0.028818392047523816,0.0
0.5,0.6,0.20555614525359336,6.4,1.0,59.8777986807895,60.294711846078094,62.99176320176576,3.1139645209762534,0.05069817831701085,0.0
0.75,0.6,0.30833421788039006,6.4,1.0,59.8777986807895,60.294711846078094,64.38519795575777,4.507399274968272,0.07257796458649791,0.0
1.0,0.6,0.41111229050718673,6.4,1.0,59.8777986807895,60.294711846078094,65.80945674633689,5.9316580655473885,0.09445775085598115,0.0
0.0,0.8,0.0,6.4,1.0,59.8777986807895,60.294711846078094,60.29471184607819,0.4169131652886833,0.006938605778040003,0.0
0.25,0.8,0.15163266492815822,6.4,1.0,59.8777986807895,60.294711846078094,62.272787948414695,2.394989267625192,0.039218743119666485,0.0
0.5,0.8,0.30326532985631643,6.4,1.0,59.8777986807895,60.294711846078094,64.31575838305389,4.437959702264386,0.07149888046129275,0.0
0.75,0.8,0.4548979947844747,6.4,1.0,59.8777986807895,60.294711846078094,66.42575212489213,6.547953444102625,0.10377901780291841,0.0
1.0,0.8,0.6065306597126329,6.4,1.0,59.8777986807895,60.294711846078094,68.6049679936636,8.727169312874103,0.13605915514454484,0.0
0.0,0.2,0.0,6.4,2.0,59.878600621788785,60.295590184261656,60.29559018426175,0.41698956247296337,0.006939780217564492,0.0
0.25,0.2,8.386565697562677e-05,6.4,2.0,59.878600621788785,60.295590184261656,60.29666668959792,0.4180660678091357,0.006957633856995571,0.0
0.5,0.2,0.00016773131395125354,6.4,2.0,59.878600621788785,60.295590184261656,60.2977432141538,0.41914259236501294,0.006975487496426404,0.0
0.75,0.2,0.0002515969709268803,6.4,2.0,59.878600621788785,60.295590184261656,60.2988197579295,0.42021913614071593,0.006993341135853725,0.0
1.0,0.2,0.0003354626279025071,6.4,2.0,59.878600621788785,60.295590184261656,60.29989632092582,0.42129569913703335,0.007011194775284413,0.0
0.0,0.3,0.0,6.4,2.0,59.878600621788785,60.295590184261656,60.29559018426175,0.41698956247296337,0.006939780217564492,0.0
0.25,0.3,0.007141375196137544,6.4,2.0,59.878600621788785,60.295590184261656,60.387326263468324,0.5087256416795398,0.00846006327958574,0.0
0.5,0.3,0.014282750392275088,6.4,2.0,59.878600621788785,60.295590184261656,60.479201913549005,0.6006012917602206,0.00998034634160658,0.0
0.75,0.3,0.021424125588412633,6.4,2.0,59.878600621788785,60.295590184261656,60.571217346852464,0.6926167250636794,0.011500629403628053,0.0
1.0,0.3,0.028565500784550175,6.4,2.0,59.878600621788785,60.295590184261656,60.66337277605032,0.7847721542615389,0.013020912465649183,0.0
0.0,0.4,0.0,6.4,2.0,59.878600621788785,60.295590184261656,60.29559018426175,0.41698956247296337,0.006939780217564492,0.0
0.25,0.4,0.03383382080915305,6.4,2.0,59.878600621788785,60.295590184261656,60.731447340161814,0.8528467183730299,0.014142452432214021,0.0
0.5,0.4,0.0676676416183061,6.4,2.0,59.878600621788785,60.295590184261656,61.17045516528612,1.2918545434973367,0.02134512464686405,0.0
0.75,0.4,0.10150146242745915,6.4,2.0,59.878600621788785,60.295590184261656,61.612636434794844,1.7340358130060594,0.028547796861513472,0.0
1.0,0.4,0.1353352832366122,6.4,2.0,59.878600621788785,60.295590184261656,62.05801408848265,2.179413466693866,0.035750469076166747,0.0
0.0,0.6,0.0,6.4,2.0,59.878600621788785,60.295590184261656,60.29559018426175,0.41698956247296337,0.006939780217564492,0.0
0.25,0.6,0.10277807262679668,6.4,2.0,59.878600621788785,60.295590184261656,61.62938315344858,1.7507825316597945,0.028819566487048174,0.0
0.5,0.6,0.20555614525359336,6.4,2.0,59.878600621788785,60.295590184261656,62.99268082901988,3.1140802072310976,0.05069935275653518,0.0
0.75,0.6,0.30833421788039006,6.4,2.0,59.878600621788785,60.295590184261656,64.3861358817564,4.507535259967618,0.07257913902602213,0.0
1.0,0.6,0.41111229050718673,6.4,2.0,59.878600621788785,60.295590184261656,65.81041542010661,5.9318147983178235,0.0944589252955056,0.0
0.0,0.8,0.0,6.4,2.0,59.878600621788785,60.295590184261656,60.29559018426175,0.41698956247296337,0.006939780217564492,0.0
0.25,0.8,0.15163266492815822,6.4,2.0,59.878600621788785,60.295590184261656,62.273695102056806,2.395094480268021,0.03921991755919065,0.0
0.5,0.8,0.30326532985631643,6.4,2.0,59.878600621788785,60.295590184261656,64.31669529749735,4.438094675708562,0.07150005490081726,0.0
0.75,0.8,0.4548979947844747,6.4,2.0,59.878600621788785,60.295590184261656,66.42671977649337,6.548119154704587,0.10378019224244314,0.0
1.0,0.8,0.6065306597126329,6.4,2.0,59.878600621788785,60.295590184261656,68.60596739081015,8.727366769021366,0.13606032958406908,0.0
0.0,0.2,0.0,6.4,4.0,59.88020440872969,60.29734677135279,60.297346771352885,0.4171423626231956,0.006942129104972431,0.0
0.25,0.2,8.386565697562677e-05,6.4,4.0,59.88020440872969,60.29734677135279,60.29842330805079,0.41821889932110423,0.006959982744403078,0.0
0.5,0.2,0.00016773131395125354,6.4,4.0,59.88020440872969,60.29734677135279,60.299499863968975,0.41929545523928624,0.006977836383834054,0.0
0.75,0.2,0.0002515969709268803,6.4,4.0,59.88020440872969,60.29734677135279,60.300576439107545,0.4203720303778553,0.00699569002326121,0.0
1.0,0.2,0.0003354626279025071,6.4,4.0,59.88020440872969,60.29734677135279,60.30165303346732,0.42144862473762856,0.007013543662692307,0.0
0.0,0.3,0.0,6.4,4.0,59.88020440872969,60.29734677135279,60.297346771352885,0.4171423626231956,0.006942129104972431,0.0
0.25,0.3,0.007141375196137544,6.4,4.0,59.88020440872969,60.29734677135279,60.38908552310005,0.5088811143703609,0.008462412166993562,0.0
0.5,0.3,0.014282750392275088,6.4,4.0,59.88020440872969,60.29734677135279,60.480963849787436,0.6007594410577468,0.009982695229014434,0.0
0.75,0.3,0.021424125588412633,6.4,4.0,59.88020440872969,60.29734677135279,60.572981963769884,0.6927775550401947,0.011502978291035762,0.0
1.0,0.3,0.028565500784550175,6.4,4.0,59.88020440872969,60.29734677135279,60.66514007772524,0.7849356689955513,0.013023261353057099,0.0
0.0,0.4,0.0,6.4,4.0,59.88020440872969,60.29734677135279,60.297346771352885,0.4171423626231956,0.006942129104972431,0.0
0.25,0.4,0.03383382080915305,6.4,4.0,59.88020440872969,60.29734677135279,60.73321662504811,0.8530122163184188,0.014144801319621753,0.0
0.5,0.4,0.0676676416183061,6.4,4.0,59.88020440872969,60.29734677135279,61.172237239755795,1.2920328310261056,0.021347473534271487,0.0
0.75,0.4,0.10150146242745915,6.4,4.0,59.88020440872969,60.29734677135279,61.61443139129964,1.7342269825699503,0.028550145748921278,0.0
1.0,0.4,0.1353352832366122,6.4,4.0,59.88020440872969,60.29734677135279,62.05982202014259,2.179617611412901,0.03575281796357457,0.0
0.0,0.6,0.0,6.4,4.0,59.88020440872969,60.29734677135279,60.297346771352885,0.4171423626231956,0.006942129104972431,0.0
0.25,0.6,0.10277807262679668,6.4,4.0,59.88020440872969,60.29734677135279,61.631178597834314,1.7509741891046247,0.028821915374455706,0.0
0.5,0.6,0.20555614525359336,6.4,4.0,59.88020440872969,60.29734677135279,62.99451599025873,3.1143115815290443,0.05070170164394299,0.0
0.75,0.6,0.30833421788039006,6.4,4.0,59.88020440872969,60.29734677135279,64.38801163842103,4.507807229691345,0.0725814879134296,0.0
1.0,0.6,0.41111229050718673,6.4,4.0,59.88020440872969,60.29734677135279,65.81233267020458,5.932128261474894,0.09446127418291317,0.0
0.0,0.8,0.0,6.4,4.0,59.88020440872969,60.29734677135279,60.297346771352885,0.4171423626231956,0.006942129104972431,0.0
0.25,0.8,0.15163266492815822,6.4,4.0,59.88020440872969,60.29734677135279,62.2755093171362,2.3953049084065086,0.03922226644659853,0.0
0.5,0.8,0.30326532985631643,6.4,4.0,59.88020440872969,60.29734677135279,64.31856903115445,4.438364622424764,0.07150240378822492,0.0
0.75,0.8,0.4548979947844747,6.4,4.0,59.88020440872969,60.29734677135279,66.42865498134181,6.5484505726121185,0.10378254112985062,0.0
1.0,0.8,0.6065306597126329,6.4,4.0,59.88020440872969,60.29734677135279,68.60796608352258,8.727761674792895,0.1360626784714769,0.0
0.0,0.2,0.0,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743602714740003,-0.7570342111131545,-0.24127264267904727,0.0
0.25,0.2,3.166041387273499e-15,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743602714740003,-0.7570342111131545,-0.24127264267904727,0.0
0.5,0.2,6.332082774546998e-15,7.2,0.2,3.531394482587155,2.7743602714739968,2.77436027147401,-0.7570342111131447,-0.24127264267904375,0.0
0.75,0.2,9.498124161820496e-15,7.2,0.2,3.531394482587155,2.7743602714739968,2.77436027147401,-0.7570342111131447,-0.24127264267904375,0.0
1.0,0.2,1.2664165549093996e-14,7.2,0.2,3.531394482587155,2.7743602714739968,2.77436027147401,-0.7570342111131447,-0.24127264267904375,0.0
0.0,0.3,0.0,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743602714740003,-0.7570342111131545,-0.24127264267904727,0.0
0.25,0.3,1.664590367464305e-07,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743603697874324,-0.7570341127997224,-0.24127260724261493,0.0
0.5,0.3,3.32918073492861e-07,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743604681008684,-0.7570340144862864,-0.24127257180618225,0.0
0.75,0.3,4.993771102392915e-07,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743605664143076,-0.7570339161728472,-0.24127253636974974,0.0
1.0,0.3,6.65836146985722e-07,7.2,0.2,3.531394482587155,2.7743602714739968,2.77436066472774,-0.7570338178594147,-0.241272500933321,0.0
0.0,0.4,0.0,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743602714740003,-0.7570342111131545,-0.24127264267904727,0.0
0.25,0.4,8.386565697562767e-05,7.2,0.2,3.531394482587155,2.7743602714739968,2.7744098043441086,-0.7569846782430463,-0.24125478903961625,0.0
0.5,0.4,0.00016773131395125533,7.2,0.2,3.531394482587155,2.7743602714739968,2.774459338098566,-0.756935144488589,-0.24123693540018565,0.0
0.75,0.4,0.000251596970926883,7.2,0.2,3.531394482587155,2.7743602714739968,2.7745088727373792,-0.7568856098497756,-0.24121908176075849,0.0
1.0,0.4,0.00033546262790251066,7.2,0.2,3.531394482587155,2.7743602714739968,2.7745584082605848,-0.7568360743265701,-0.2412012281213274,0.0
0.0,0.6,0.0,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743602714740003,-0.7570342111131545,-0.24127264267904727,0.0
0.25,0.6,0.007141375196137569,7.2,0.2,3.531394482587155,2.7743602714739968,2.7785812921628064,-0.7528131904243485,-0.2397523596170259,0.0
0.5,0.6,0.014282750392275138,7.2,0.2,3.531394482587155,2.7743602714739968,2.7828087348782806,-0.7485857477088742,-0.23823207655500508,0.0
0.75,0.6,0.021424125588412706,7.2,0.2,3.531394482587155,2.7743602714739968,2.787042609391149,-0.7443518731960057,-0.23671179349298405,0.0
1.0,0.6,0.028565500784550276,7.2,0.2,3.531394482587155,2.7743602714739968,2.791282925487011,-0.740111557100144,-0.2351915104309591,0.0
0.0,0.8,0.0,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743602714740003,-0.7570342111131545,-0.24127264267904727,0.0
0.25,0.8,0.03383382080915314,7.2,0.2,3.531394482587155,2.7743602714739968,2.7944152170126726,-0.7369792655744822,-0.23406997046439382,0.0
0.5,0.8,0.06766764161830628,7.2,0.2,3.531394482587155,2.7743602714739968,2.814615133211657,-0.7167793493754977,-0.22686729824974788,0.0
0.75,0.8,0.10150146242745942,7.2,0.2,3.531394482587155,2.7743602714739968,2.8349610680166166,-0.6964334145705382,-0.21966462603509462,0.0
1.0,0.8,0.13533528323661256,7.2,0.2,3.531394482587155,2.7743602714739968,2.8554540769483885,-0.6759404056387663,-0.21246195382044872,0.0
0.0,0.2,0.0,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774360837092377,-0.7570342907599517,-0.24127262152809445,0.0
0.25,0.2,3.166041387273499e-15,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774360837092377,-0.7570342907599517,-0.24127262152809445,0.0
0.5,0.2,6.332082774546998e-15,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774360837092388,-0.7570342907599406,-0.24127262152809034,0.0
0.75,0.2,9.498124161820496e-15,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774360837092388,-0.7570342907599406,-0.24127262152809034,0.0
1.0,0.2,1.2664165549093996e-14,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774360837092388,-0.7570342907599406,-0.24127262152809034,0.0
0.0,0.3,0.0,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774360837092377,-0.7570342907599517,-0.24127262152809445,0.0
0.25,0.3,1.664590367464305e-07,7.2,0.6,3.5313951278523286,2.7743608370923734,2.7743609354058303,-0.7570341924464983,-0.24127258609166155,0.0
0.5,0.3,3.32918073492861e-07,7.2,0.6,3.5313951278523286,2.7743608370923734,2.7743610337192863,-0.7570340941330422,-0.24127255065522896,0.0
0.75,0.3,4.993771102392915e-07,7.2,0.6,3.5313951278523286,2.7743608370923734,2.7743611320327446,-0.757033995819584,-0.24127251521879672,0.0
1.0,0.3,6.65836146985722e-07,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774361230346197,-0.7570338975061315,-0.2412724797823679,0.0
0.0,0.4,0.0,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774360837092377,-0.7570342907599517,-0.24127262152809445,0.0
0.25,0.4,8.386565697562767e-05,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774410369972584,-0.7569847578797444,-0.24125476788866315,0.0
0.5,0.4,0.00016773131395125533,7.2,0.6,3.5313951278523286,2.7743608370923734,2.7744599037371405,-0.7569352241151881,-0.24123691424923246,0.0
0.75,0.4,0.000251596970926883,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774509438386053,-0.7568856894662757,-0.24121906060980502,0.0
1.0,0.4,0.00033546262790251066,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774558973919357,-0.7568361539329715,-0.24120120697037417,0.0
0.0,0.6,0.0,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774360837092377,-0.7570342907599517,-0.24127262152809445,0.0
0.25,0.6,0.007141375196137569,7.2,0.6,3.5313951278523286,2.7743608370923734,2.7785818586417372,-0.7528132692105913,-0.23975233846607288,0.0
0.5,0.6,0.014282750392275138,7.2,0.6,3.5313951278523286,2.7743608370923734,2.782809302219075,-0.7485858256332536,-0.23823205540405193,0.0
0.75,0.6,0.021424125588412706,7.2,0.6,3.5313951278523286,2.7743608370923734,2.7870431775951188,-0.7443519502572098,-0.23671177234203064,0.0
1.0,0.6,0.028565500784550276,7.2,0.6,3.5313951278523286,2.7743608370923734,2.791283494555468,-0.7401116332968605,-0.23519148928000588,0.0
0.0,0.8,0.0,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774360837092377,-0.7570342907599517,-0.24127262152809445,0.0
0.25,0.8,0.03383382080915314,7.2,0.6,3.5313951278523286,2.7743608370923734,2.79441578671972,-0.7369793411326087,-0.2340699493134409,0.0
0.5,0.8,0.06766764161830628,7.2,0.6,3.5313951278523286,2.7743608370923734,2.814615707036931,-0.7167794208153975,-0.2268672770987949,0.0
0.75,0.8,0.10150146242745942,7.2,0.6,3.5313951278523286,2.7743608370923734,2.834961645989886,-0.6964334818624427,-0.21966460488414186,0.0
1.0,0.8,0.13533528323661256,7.2,0.6,3.5313951278523286,2.7743608370923734,2.8554546590996392,-0.6759404687526893,-0.21246193266949545,0.0
0.0,0.2,0.0,7.2,1.0,3.5313957730086396,2.7743614026222856,2.774361402622289,-0.7570343703863505,-0.241272600378209,0.0
0.25,0.2,3.166041387273499e-15,7.2,1.0,3.5313957730086396,2.7743614026222856,2.774361402622289,-0.7570343703863505,-0.241272600378209,0.0
0.5,0.2,6.332082774546998e-15,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7743614026222994,-0.7570343703863402,-0.24127260037820533,0.0
0.75,0.2,9.498124161820496e-15,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7743614026222994,-0.7570343703863402,-0.24127260037820533,0.0
1.0,0.2,1.2664165549093996e-14,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7743614026222994,-0.7570343703863402,-0.24127260037820533,0.0
0.0,0.3,0.0,7.2,1.0,3.5313957730086396,2.7743614026222856,2.774361402622289,-0.7570343703863505,-0.241272600378209,0.0
0.25,0.3,1.664590367464305e-07,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7743615009357616,-0.757034272072878,-0.24127256494177643,0.0
0.5,0.3,3.32918073492861e-07,7.2,1.0,3.5313957730086396,2.7743614026222856,2.774361599249238,-0.7570341737594015,-0.24127252950534372,0.0
0.75,0.3,4.993771102392915e-07,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7743616975627168,-0.7570340754459228,-0.2412724940689114,0.0
1.0,0.3,6.65836146985722e-07,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7743617958761893,-0.7570339771324504,-0.24127245863248262,0.0
0.0,0.4,0.0,7.2,1.0,3.5313957730086396,2.7743614026222856,2.774361402622289,-0.7570343703863505,-0.241272600378209,0.0
0.25,0.4,8.386565697562767e-05,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7744109355125928,-0.7569848374960468,-0.241254746738778,0.0
0.5,0.4,0.00016773131395125533,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7744604692872463,-0.7569353037213933,-0.24123689309934704,0.0
0.75,0.4,0.000251596970926883,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7745100039462565,-0.7568857690623831,-0.2412190394599195,0.0
1.0,0.4,0.00033546262790251066,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7745595394896574,-0.7568362335189822,-0.24120118582048877,0.0
0.0,0.6,0.0,7.2,1.0,3.5313957730086396,2.7743614026222856,2.774361402622289,-0.7570343703863505,-0.241272600378209,0.0
0.25,0.6,0.007141375196137569,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7785824250320683,-0.7528133479765713,-0.2397523173161876,0.0
0.5,0.6,0.014282750392275138,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7828098694711345,-0.7485859035375051,-0.23823203425416672,0.0
0.75,0.6,0.021424125588412706,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7870437457102186,-0.744352027298421,-0.23671175119214521,0.0
1.0,0.6,0.028565500784550276,7.2,1.0,3.5313957730086396,2.7743614026222856,2.7912840635349196,-0.74011170947372,-0.23519146813012076,0.0
0.0,0.8,0.0,7.2,1.0,3.5313957730086396,2.7743614026222856,2.774361402622289,-0.7570343703863505,-0.241272600378209,0.0
0.25,0.8,0.03383382080915314,7.2,1.0,3.5313957730086396,2.7743614026222856,2.794416356337663,-0.7369794166709767,-0.2340699281635556,0.0
0.5,0.8,0.06766764161830628,7.2,1.0,3.5313957730086396,2.7743614026222856,2.814616280772457,-0.7167794922361828,-0.2268672559489095,0.0
0.75,0.8,0.10150146242745942,7.2,1.0,3.5313957730086396,2.7743614026222856,2.834962223872759,-0.6964335491358806,-0.2196645837342564,0.0
1.0,0.8,0.13533528323661256,7.2,1.0,3.5313957730086396,2.7743614026222856,2.855455241159839,-0.6759405318488008,-0.21246191151961,0.0
0.0,0.2,0.0,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7743628164852616,-0.7570345694637908,-0.24127254750382046,0.0
0.25,0.2,3.166041387273499e-15,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7743628164852616,-0.7570345694637908,-0.24127254750382046,0.0
0.5,0.2,6.332082774546998e-15,7.2,2.0,3.5313973859490524,2.7743628164852576,2.774362816485272,-0.7570345694637806,-0.2412725475038168,0.0
0.75,0.2,9.498124161820496e-15,7.2,2.0,3.5313973859490524,2.7743628164852576,2.774362816485272,-0.7570345694637806,-0.2412725475038168,0.0
1.0,0.2,1.2664165549093996e-14,7.2,2.0,3.5313973859490524,2.7743628164852576,2.774362816485272,-0.7570345694637806,-0.2412725475038168,0.0
0.0,0.3,0.0,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7743628164852616,-0.7570345694637908,-0.24127254750382046,0.0
0.25,0.3,1.664590367464305e-07,7.2,2.0,3.5313973859490524,2.7743628164852576,2.774362914798784,-0.7570344711502686,-0.2412725120673881,0.0
0.5,0.3,3.32918073492861e-07,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7743630131123105,-0.7570343728367419,-0.24127247663095525,0.0
0.75,0.3,4.993771102392915e-07,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7743631114258394,-0.757034274523213,-0.24127244119452299,0.0
