ref_D,ref_bucket,D,eta,mu_full,mu_current,delta_mu,abs_delta_mu
9.694915254237287,candidate_ref,5.898305084745763,0.39,90.79862216474444,60.25448559082204,-30.5441365739224,30.5441365739224
9.694915254237287,candidate_ref,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,-30.542900934321572,30.542900934321572
9.694915254237287,candidate_ref,5.898305084745763,0.77,90.80181516046262,60.26014963122751,-30.54166552923511,30.54166552923511
9.694915254237287,candidate_ref,5.898305084745763,0.96,90.80341161896216,60.26298173779924,-30.540429881162922,30.540429881162922
9.694915254237287,candidate_ref,5.898305084745763,1.15,90.80500805110192,60.26581328900283,-30.539194762099093,30.539194762099093
9.694915254237287,candidate_ref,5.898305084745763,1.34,90.8066044569945,60.268644897635,-30.537959559359507,30.537959559359507
9.694915254237287,candidate_ref,5.898305084745763,1.53,90.80820083658355,60.27147678658714,-30.536724049996415,30.536724049996415
9.694915254237287,candidate_ref,5.898305084745763,1.72,90.80979718986694,60.27430895591068,-30.535488233956258,30.535488233956258
9.694915254237287,candidate_ref,5.898305084745763,1.91,90.81139351683984,60.27714140564782,-30.534252111192025,30.534252111192025
9.694915254237287,candidate_ref,5.898305084745763,2.1,90.81298981754493,60.27997294177464,-30.533016875770294,30.533016875770294
9.694915254237287,candidate_ref,5.898305084745763,2.29,90.81458609192988,60.28280368338697,-30.53178240854291,30.53178240854291
9.694915254237287,candidate_ref,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,-30.5305476349144,30.5305476349144
9.694915254237287,candidate_ref,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,-30.52931255482499,30.52931255482499
9.694915254237287,candidate_ref,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,-30.528077168248018,30.528077168248018
9.694915254237287,candidate_ref,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,-30.5268414751092,30.5268414751092
9.694915254237287,candidate_ref,5.898305084745763,3.24,90.82256706925467,60.29696159386269,-30.525605475391984,30.525605475391984
9.694915254237287,candidate_ref,5.898305084745763,3.43,90.8241631857692,60.29979401674245,-30.52436916902674,30.52436916902674
9.694915254237287,candidate_ref,5.898305084745763,3.62,90.82575927598117,60.30262671999676,-30.52313255598441,30.52313255598441
9.694915254237287,candidate_ref,5.898305084745763,3.81,90.82735533987562,60.30545970366357,-30.52189563621205,30.52189563621205
9.694915254237287,candidate_ref,5.898305084745763,4.0,90.82895137743073,60.30829296778385,-30.520658409646877,30.520658409646877
9.694915254237287,candidate_ref,6.169491525423729,0.2,86.94702113806258,72.06646393780726,-14.880557200255325,14.880557200255325
9.694915254237287,candidate_ref,6.169491525423729,0.39,86.94756859275853,72.06898766877671,-14.878580923981815,14.878580923981815
9.694915254237287,candidate_ref,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,-14.876604453661344,14.876604453661344
9.694915254237287,candidate_ref,6.169491525423729,0.77,86.94866348396428,72.07403523754775,-14.874628246416535,14.874628246416535
9.694915254237287,candidate_ref,6.169491525423729,0.96,86.9492109206282,72.07655902161699,-14.872651899011217,14.872651899011217
9.694915254237287,candidate_ref,6.169491525423729,1.15,86.94975835121514,72.07908228759027,-14.87067606362487,14.87067606362487
9.694915254237287,candidate_ref,6.169491525423729,1.34,86.95030577588408,72.08160555328314,-14.868700222600935,14.868700222600935
9.694915254237287,candidate_ref,6.169491525423729,1.53,86.95085319449171,72.08412900692889,-14.866724187562824,14.866724187562824
9.694915254237287,candidate_ref,6.169491525423729,1.72,86.95140060719876,72.08665264862424,-14.864747958574526,14.864747958574526
9.694915254237287,candidate_ref,6.169491525423729,1.91,86.95194801392257,72.08917647833813,-14.862771535584443,14.862771535584443
9.694915254237287,candidate_ref,6.169491525423729,2.1,86.952495414569,72.09169948741895,-14.86079592715005,14.86079592715005
9.694915254237287,candidate_ref,6.169491525423729,2.29,86.95304280930395,72.0942217766158,-14.858821032688155,14.858821032688155
9.694915254237287,candidate_ref,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,-14.85684594439195,14.85684594439195
9.694915254237287,candidate_ref,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,-14.85487066230597,14.85487066230597
9.694915254237287,candidate_ref,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,-14.852895186374226,14.852895186374226
9.694915254237287,candidate_ref,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,-14.850919516570471,14.850919516570471
9.694915254237287,candidate_ref,6.169491525423729,3.24,86.9557796930088,72.10683604012569,-14.848943652883108,14.848943652883108
9.694915254237287,candidate_ref,6.169491525423729,3.43,86.95632705178399,72.10935945649784,-14.846967595286145,14.846967595286145
9.694915254237287,candidate_ref,6.169491525423729,3.62,86.95687440455882,72.11188306081768,-14.844991343741142,14.844991343741142
9.694915254237287,candidate_ref,6.169491525423729,3.81,86.95742175137232,72.11440685309975,-14.843014898272571,14.843014898272571
9.694915254237287,candidate_ref,6.169491525423729,4.0,86.95796909219014,72.11693083336483,-14.841038258825307,14.841038258825307
9.694915254237287,candidate_ref,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,4.945244608875846,4.945244608875846
9.694915254237287,candidate_ref,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,4.945279162500007,4.945279162500007
9.694915254237287,candidate_ref,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,4.945313717613487,4.945313717613487
9.694915254237287,candidate_ref,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,4.945348271155261,4.945348271155261
9.694915254237287,candidate_ref,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,4.9453828257742956,4.9453828257742956
9.694915254237287,candidate_ref,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,4.945417377170017,4.945417377170017
9.694915254237287,candidate_ref,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,4.945451928860869,4.945451928860869
9.694915254237287,candidate_ref,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,4.945486481929876,4.945486481929876
9.694915254237287,candidate_ref,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,4.94552103656514,4.94552103656514
9.694915254237287,candidate_ref,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,4.945555592735488,4.945555592735488
9.694915254237287,candidate_ref,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,4.945590143550547,4.945590143550547
9.694915254237287,candidate_ref,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,4.945624689752975,4.945624689752975
9.694915254237287,candidate_ref,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,4.945659237443124,4.945659237443124
9.694915254237287,candidate_ref,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,4.945693786656591,4.945693786656591
9.694915254237287,candidate_ref,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,4.9457283373807925,4.9457283373807925
9.694915254237287,candidate_ref,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,4.945762889601497,4.945762889601497
9.694915254237287,candidate_ref,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,4.945797443333518,4.945797443333518
9.694915254237287,candidate_ref,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,4.945831998602479,4.945831998602479
9.694915254237287,candidate_ref,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,4.945866555371019,4.945866555371019
9.694915254237287,candidate_ref,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,4.945901113623762,4.945901113623762
9.694915254237287,candidate_ref,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,4.945935673403682,4.945935673403682
9.694915254237287,candidate_ref,6.711864406779661,0.2,24.022491636014024,21.419281039655687,-2.6032105963583376,2.6032105963583376
9.694915254237287,candidate_ref,6.711864406779661,0.39,24.022510691807305,21.41931630433541,-2.603194387471895,2.603194387471895
9.694915254237287,candidate_ref,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,-2.603178178169827,2.603178178169827
9.694915254237287,candidate_ref,6.711864406779661,0.77,24.022548802487066,21.419386833152384,-2.603161969334682,2.603161969334682
9.694915254237287,candidate_ref,6.711864406779661,0.96,24.022567857789728,21.419422097201007,-2.6031457605887205,2.6031457605887205
9.694915254237287,candidate_ref,6.711864406779661,1.15,24.022586912972304,21.419457360064094,-2.603129552908211,2.603129552908211
9.694915254237287,candidate_ref,6.711864406779661,1.34,24.02260596800885,21.419492622670344,-2.6031133453385067,2.6031133453385067
9.694915254237287,candidate_ref,6.711864406779661,1.53,24.022625023057742,21.41952788542647,-2.6030971376312735,2.6030971376312735
9.694915254237287,candidate_ref,6.711864406779661,1.72,24.0226440780572,21.419563148331342,-2.6030809297258592,2.6030809297258592
9.694915254237287,candidate_ref,6.711864406779661,1.91,24.022663132903386,21.41959841134778,-2.6030647215556044,2.6030647215556044
9.694915254237287,candidate_ref,6.711864406779661,2.1,24.02268218768798,21.419633672593505,-2.603048515094475,2.603048515094475
9.694915254237287,candidate_ref,6.711864406779661,2.29,24.02270124244546,21.419668932300887,-2.603032310144574,2.603032310144574
9.694915254237287,candidate_ref,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,-2.6030161049298712,2.6030161049298712
9.694915254237287,candidate_ref,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,-2.60299989955503,2.60299989955503
9.694915254237287,candidate_ref,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,-2.6029836939600486,2.6029836939600486
9.694915254237287,candidate_ref,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,-2.602967488174844,2.602967488174844
9.694915254237287,candidate_ref,6.711864406779661,3.24,24.022796514904933,21.419845232740684,-2.6029512821642484,2.6029512821642484
9.694915254237287,candidate_ref,6.711864406779661,3.43,24.022815569163555,21.419880493234228,-2.6029350759293273,2.6029350759293273
9.694915254237287,candidate_ref,6.711864406779661,3.62,24.022834623332585,21.419915753857577,-2.6029188694750083,2.6029188694750083
9.694915254237287,candidate_ref,6.711864406779661,3.81,24.022853677482853,21.41995101462513,-2.6029026628577228,2.6029026628577228
9.694915254237287,candidate_ref,6.711864406779661,4.0,24.02287273152609,21.41998627553064,-2.602886455995449,2.602886455995449
9.966101694915254,reviewer_ref,5.627118644067797,0.2,48.22384834337098,58.482628287989414,10.258779944618432,10.258779944618432
9.966101694915254,reviewer_ref,5.627118644067797,0.39,48.22616683774059,58.485638137808934,10.259471300068341,10.259471300068341
9.966101694915254,reviewer_ref,5.627118644067797,0.5800000000000001,48.22848529519555,58.48864825980471,10.260162964609165,10.260162964609165
9.966101694915254,reviewer_ref,5.627118644067797,0.77,48.2308037156956,58.4916580539513,10.260854338255697,10.260854338255697
9.966101694915254,reviewer_ref,5.627118644067797,0.96,48.2331220992686,58.49466804969386,10.261545950425258,10.261545950425258
9.966101694915254,reviewer_ref,5.627118644067797,1.15,48.23544044586339,58.4976773910256,10.262236945162208,10.262236945162208
9.966101694915254,reviewer_ref,5.627118644067797,1.34,48.23775875549112,58.50068675731391,10.262928001822786,10.262928001822786
9.966101694915254,reviewer_ref,5.627118644067797,1.53,48.240077028133015,58.50369639567997,10.263619367546951,10.263619367546951
9.966101694915254,reviewer_ref,5.627118644067797,1.72,48.24239526376186,58.50670630618943,10.264311042427572,10.264311042427572
9.966101694915254,reviewer_ref,5.627118644067797,1.91,48.244713462375024,58.50971648889707,10.265003026522045,10.265003026522045
9.966101694915254,reviewer_ref,5.627118644067797,2.1,48.24703162394638,58.512725619946536,10.26569399600016,10.26569399600016
9.966101694915254,reviewer_ref,5.627118644067797,2.29,48.249349748467594,58.5157338313672,10.266384082899606,10.266384082899606
9.966101694915254,reviewer_ref,5.627118644067797,2.4800000000000004,48.25166783592071,58.51874231460356,10.267074478682844,10.267074478682844
9.966101694915254,reviewer_ref,5.627118644067797,2.6700000000000004,48.25398588629282,58.52175106972318,10.267765183430363,10.267765183430363
