combo_id,kernel,mode,omega,m,phase,D21_complement,D21_guard,D60_hotspot,parent_D21_complement,parent_D21_guard,parent_D60_hotspot,beats_parent_reviewer,beats_parent_all_three,joint_objective
77,sinx2_cosy2,pointamp_two_lobe,1.0,14.0,0.5853981633974483,2.3150111347257716,15.465671869121385,31.64380860894456,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,49.42449161279172
59,sinx2_cosy2,partial_two_lobe,1.2,14.0,0.5853981633974483,2.4998860153463927,20.956732039160823,27.471139423851916,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,50.927757478359126
83,sinx2_cosy2,pointamp_two_lobe,1.2,14.0,0.5853981633974483,2.4998860153463927,20.95673203916083,27.47113942385193,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,50.927757478359155
75,sinx2_cosy2,pointamp_two_lobe,1.0,12.0,0.7853981633974483,2.274827596604691,12.928835187998757,36.07271773904853,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,51.27638052365198
51,sinx2_cosy2,partial_two_lobe,1.0,12.0,0.7853981633974483,2.274827596604691,12.928835187998773,36.07271773904856,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,51.27638052365202
89,sinx2_cosy2,pointamp_two_lobe,1.3,14.0,0.5853981633974483,2.5815031173395857,23.442177636720093,25.468369098210808,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,51.49204985227049
65,sinx2_cosy2,partial_two_lobe,1.3,14.0,0.5853981633974483,2.581503117339586,23.442177636720114,25.468369098210804,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,51.492049852270505
71,sinx2_cosy2,partial_two_lobe,1.4,14.0,0.5853981633974483,2.656662380182142,25.768914023820475,23.519320375671036,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,51.944896779673655
95,sinx2_cosy2,pointamp_two_lobe,1.4,14.0,0.5853981633974483,2.656662380182142,25.768914023820475,23.519320375671036,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,51.944896779673655
57,sinx2_cosy2,partial_two_lobe,1.2,12.0,0.7853981633974483,2.458860691160317,18.273881365766847,32.532398966869565,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,53.26514102379673
81,sinx2_cosy2,pointamp_two_lobe,1.2,12.0,0.7853981633974483,2.458860691160317,18.273881365766837,32.53239896686958,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,53.26514102379674
78,sinx2_cosy2,pointamp_two_lobe,1.0,14.0,0.7853981633974483,1.2864957968233504,9.445754455924057,42.833854163603846,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,53.56610441635126
54,sinx2_cosy2,partial_two_lobe,1.0,14.0,0.7853981633974483,1.286495796823351,9.445754455924057,42.83385416360386,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,53.56610441635127
87,sinx2_cosy2,pointamp_two_lobe,1.3,12.0,0.7853981633974483,2.5405085787743893,20.713692109608072,30.819094119192606,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,54.07329480757507
63,sinx2_cosy2,partial_two_lobe,1.3,12.0,0.7853981633974483,2.5405085787743897,20.71369210960808,30.819094119192602,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,54.073294807575074
93,sinx2_cosy2,pointamp_two_lobe,1.4,12.0,0.7853981633974483,2.6159409575007913,23.01042981756964,29.142608221452036,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,54.76897899652247
69,sinx2_cosy2,partial_two_lobe,1.4,12.0,0.7853981633974483,2.6159409575007917,23.010429817569644,29.14260822145204,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,54.76897899652247
84,sinx2_cosy2,pointamp_two_lobe,1.2,14.0,0.7853981633974483,1.379482722058458,14.543063797361052,40.362557699918256,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,56.28510421933776
60,sinx2_cosy2,partial_two_lobe,1.2,14.0,0.7853981633974483,1.3794827220584585,14.543063797361054,40.36255769991829,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,56.285104219337796
90,sinx2_cosy2,pointamp_two_lobe,1.3,14.0,0.7853981633974483,1.4245216893303816,16.89514184426877,39.15246652787944,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,57.472130061478595
66,sinx2_cosy2,partial_two_lobe,1.3,14.0,0.7853981633974483,1.4245216893303811,16.895141844268778,39.152466527879476,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,57.47213006147864
96,sinx2_cosy2,pointamp_two_lobe,1.4,14.0,0.7853981633974483,1.4686180048554174,19.125193495866064,37.959099788150674,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,58.55291128887215
72,sinx2_cosy2,partial_two_lobe,1.4,14.0,0.7853981633974483,1.4686180048554178,19.12519349586607,37.959099788150695,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,58.55291128887218
