D,eta,mu_release,mu_direct,chi2_release,chi2_direct,accept_release,accept_direct,acceptance_flip,crossing_type,s_cross,log_y_cross,y2_cross,y2_cross_over_release,amp_cross,amp_cross_over_release,direct_s_minus_s_cross,mu_boundary,mu_cross_formula_validation,abs_mu_cross_validation_error,a_den,b_den
16.8,0.39,3.4135529730786674e-07,2.7656708903189865e-07,12.249994026283023,12.249995160076416,False,False,False,none,,,,,,,,,,,0.936779995,0.06116174238853126
16.8,0.5800000000000001,3.413552973078667e-07,2.765670890318986e-07,12.249994026283023,12.249995160076416,False,False,False,none,,,,,,,,,,,0.936779995,0.06116174238853123
16.8,0.77,3.5885936760891177e-07,2.907489395193988e-07,12.249993719961871,12.249994911894083,False,False,False,none,,,,,,,,,,,0.936779995,0.06116174111702142
16.8,0.96,3.5557810950291203e-07,2.8809045431695474e-07,12.249993777383873,12.249994958417563,False,False,False,none,,,,,,,,,,,0.936779995,0.061161741342800745
16.8,1.15,3.488443926215382e-07,2.826347767040336e-07,12.249993895223886,12.249995053891903,False,False,False,none,,,,,,,,,,,0.936779995,0.06593971742174891
16.8,1.34,3.513586772048495e-07,2.8467185755809977e-07,12.249993851223916,12.249995018242995,False,False,False,none,,,,,,,,,,,0.936779995,0.06116174164138924
16.8,1.53,3.50193334138734e-07,2.837276930954168e-07,12.249993871617416,12.24999503476587,False,False,False,none,,,,,,,,,,,0.936779995,0.061161741725537094
16.8,1.72,3.4632087299508523e-07,2.8059021346987044e-07,12.249993939385467,12.249995089671753,False,False,False,none,,,,,,,,,,,0.936779995,0.06432702563145595
16.8,1.91,3.5557810950291203e-07,2.8809045431695474e-07,12.249993777383873,12.249994958417563,False,False,False,none,,,,,,,,,,,0.936779995,0.061161741342800745
16.8,2.1,3.538363155878899e-07,2.866792476398401e-07,12.249993807865255,12.249994983113677,False,False,False,none,,,,,,,,,,,0.936779995,0.06116174142808723
16.8,2.29,3.4506936980445206e-07,2.7957624179982324e-07,12.249993961286771,12.249995107416257,False,False,False,none,,,,,,,,,,,0.936779995,0.06352819227851708
16.8,2.4800000000000004,3.5225707948237997e-07,2.853997457897477e-07,12.249993835501881,12.249995005504955,False,False,False,none,,,,,,,,,,,0.936779995,0.061161741577019146
16.8,2.6700000000000004,3.496174212187033e-07,2.8326108675058335e-07,12.24999388169589,12.24999504293148,False,False,False,none,,,,,,,,,,,0.936779995,0.06317620894082372
16.8,2.8600000000000003,3.555781095029119e-07,2.8809045431695463e-07,12.249993777383873,12.249994958417563,False,False,False,none,,,,,,,,,,,0.936779995,0.06116174134280077
16.8,3.0500000000000003,3.4984094326489504e-07,2.83442184947884e-07,12.249993877784256,12.24999503976226,False,False,False,none,,,,,,,,,,,0.936779995,0.06116174172553711
16.8,3.24,3.481443942144862e-07,2.820676358274677e-07,12.249993907473856,12.249995063816865,False,False,False,none,,,,,,,,,,,0.936779995,0.06281994443839964
16.8,3.43,3.5317722897525546e-07,2.861452536807965e-07,12.24999381939927,12.24999499245857,False,False,False,none,,,,,,,,,,,0.936779995,0.06116174151153963
16.8,3.62,3.5118267904588407e-07,2.845292633475391e-07,12.249993854303888,12.249995020738396,False,False,False,none,,,,,,,,,,,0.936779995,0.06263906322717334
16.8,3.81,3.5072158982766374e-07,2.8415568747257016e-07,12.249993862372946,12.249995027275972,False,False,False,none,,,,,,,,,,,0.936779995,0.06257075240568752
16.8,4.0,3.512001750968991e-07,2.845434386727601e-07,12.249993853997704,12.249995020490328,False,False,False,none,,,,,,,,,,,0.936779995,0.061161741633402746
17.6,0.2,2.865314560098275e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965974
17.6,0.39,2.865314560098275e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965974
17.6,0.5800000000000001,2.865314560098273e-08,2.3214864705328315e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.1016266495896598
17.6,0.77,2.865314560098273e-08,2.3214864705328315e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.1016266495896598
17.6,0.96,2.865314560098275e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965974
17.6,1.15,2.865314560098275e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965974
17.6,1.34,2.865314560098273e-08,2.3214864705328315e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.1016266495896598
17.6,1.53,2.865314560098275e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965974
17.6,1.72,3.211551905160102e-08,2.6020090085625085e-08,12.249999437978419,12.249999544648425,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664518828629
17.6,1.91,3.170067934610104e-08,2.5683985708876244e-08,12.249999445238114,12.249999550530253,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664564834742
17.6,2.1,2.865314560098275e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965974
17.6,2.29,2.865314560098275e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965974
17.6,2.4800000000000004,2.865314560098275e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965974
17.6,2.6700000000000004,2.865314560098273e-08,2.3214864705328315e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.1016266495896598
17.6,2.8600000000000003,3.07131392580725e-08,2.488387776021133e-08,12.249999462520064,12.249999564532137,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664681167255
17.6,3.0500000000000003,3.0558739805895676e-08,2.4758782859810797e-08,12.249999465222057,12.249999566721302,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664700273001
17.6,3.24,2.7986281384540226e-08,2.2674569313900704e-08,12.24999951024008,12.249999603195038,False,False,False,none,,,,,,,,,,,0.936779995,0.11663069190345324
17.6,3.43,2.865314560098273e-08,2.3214864705328315e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965971
17.6,3.62,2.865314560098275e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965974
17.6,3.81,2.865314560098275e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664958965974
17.6,4.0,3.011917986633329e-08,2.440265007511659e-08,12.249999472914356,12.249999572953625,False,False,False,none,,,,,,,,,,,0.936779995,0.10162664756104313
18.4,0.2,5.624039843630812e-52,4.556613986236447e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
18.4,0.39,5.624039843630812e-52,4.556613986236447e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
18.4,0.5800000000000001,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,0.77,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,0.96,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,1.15,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,1.34,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,1.53,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,1.72,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,1.91,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,2.1,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,2.29,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,2.4800000000000004,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,2.6700000000000004,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
18.4,2.8600000000000003,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.28784299651376155
18.4,3.0500000000000003,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.28784299651376155
18.4,3.24,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.28784299651376155
18.4,3.43,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.28784299651376155
18.4,3.62,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.28784299651376155
18.4,3.81,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.28784299651376155
18.4,4.0,2.24283071744764e-09,1.8171481890741972e-09,12.249999960750458,12.249999968199903,False,False,False,none,,,,,,,,,,,0.936779995,0.2878429965137614
19.200000000000003,0.2,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,0.39,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,0.5800000000000001,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,0.77,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,0.96,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,1.15,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,1.34,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,1.53,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,1.72,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,1.91,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,2.1,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,2.29,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,2.4800000000000004,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,2.6700000000000004,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
19.200000000000003,2.8600000000000003,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,none,,,,,,,,,,,0.936779995,0.2717026520236297
19.200000000000003,3.0500000000000003,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,none,,,,,,,,,,,0.936779995,0.2717026520236297
19.200000000000003,3.24,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,none,,,,,,,,,,,0.936779995,0.2717026520236297
19.200000000000003,3.43,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,none,,,,,,,,,,,0.936779995,0.2717026520236297
19.200000000000003,3.62,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,none,,,,,,,,,,,0.936779995,0.2717026520236297
19.200000000000003,3.81,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,none,,,,,,,,,,,0.936779995,0.2717026520236297
19.200000000000003,4.0,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,none,,,,,,,,,,,0.936779995,0.2717026520236297
20.0,0.2,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,0.39,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,0.5800000000000001,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,0.77,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,0.96,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,1.15,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,1.34,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,1.53,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,1.72,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,1.91,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,2.1,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,2.29,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,2.4800000000000004,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,2.6700000000000004,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,2.8600000000000003,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,3.0500000000000003,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,3.24,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,3.43,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,3.62,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,3.81,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
20.0,4.0,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,none,,,,,,,,,,,0.936779995,7.645488077162943
