D,D_eff,gate,theta,notch,suppress,boost_gaussian,compensate,two_lobe_factor,residual_d8,residual_d72,residual_d96,residual_total
4.706961233847436,4.314001229465723,6.033317736933866e-10,-20.368584624082427,0.4741277472736444,0.9999999996281268,2.497423608940903e-208,1.0,0.9999999996281268,1.0,1.0,1.0,1.0
4.71363067944977,4.32011387732894,6.583856088731407e-10,-20.283007553997386,0.43154335017174783,0.9999999996306415,1.0861887374380685e-206,1.0,0.9999999996306415,1.0,1.0,1.0,1.0
4.7203001250521055,4.326226525192158,7.184630892477665e-10,-20.19743048391233,0.38945998500510426,0.9999999996362436,4.654012072840171e-205,1.0,0.9999999996362436,1.0,1.0,1.0,1.0
4.72696957065444,4.3323391730553755,7.840226208651343e-10,-20.111853413827294,0.3481856585187947,0.999999999645119,1.9645308066424145e-203,1.0,0.999999999645119,1.0,1.0,1.0,1.0
4.733639016256774,4.338451820918594,8.555644391810685e-10,-20.02627634374224,0.3080224561307692,0.999999999657407,8.169572088963147e-202,1.0,0.999999999657407,1.0,1.0,1.0,1.0
4.740308461859108,4.344564468781811,9.336344259795855e-10,-19.9406992736572,0.2692643309788196,0.9999999996731872,3.346947522358871e-200,1.0,0.9999999996731872,1.0,1.0,1.0,1.0
4.746977907461442,4.350677116645028,1.0188282745860395e-09,-19.855122203572158,0.23219495248732147,0.9999999996924632,1.3508515468337422e-198,1.0,0.9999999996924632,1.0,1.0,1.0,1.0
4.753647353063776,4.356789764508245,1.1117960351545496e-09,-19.769545133487117,0.19708563020021352,0.9999999997151453,5.371251322854807e-197,1.0,0.9999999997151453,1.0,1.0,1.0,1.0
4.760316798666111,4.362902412371462,1.2132470747115086e-09,-19.683968063402077,0.16419332807549414,0.9999999997410308,2.1040325329851447e-195,1.0,0.9999999997410308,1.0,1.0,1.0,1.0
4.766986244268445,4.36901506023468,1.3239554898015033e-09,-19.598390993317036,0.13375878377458905,0.9999999997697822,8.119673300579559e-194,1.0,0.9999999997697822,1.0,1.0,1.0,1.0
4.77365568987078,4.3751277080978985,1.4447660130354548e-09,-19.51281392323197,0.10600474671143495,0.9999999998009024,3.0869798037286175e-192,1.0,0.9999999998009024,1.0,1.0,1.0,1.0
