combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,D60_p95_base,D60_p95_cf,D21_p95_base,D21_p95_cf,D60_mean_abs_improvement,D21_mean_abs_improvement,D60_improved_fraction,D21_improved_fraction,D21_acceptance_flip_fraction,beats_mainline_both,joint_objective
14110,pointamp_two_lobe,1.1,14.0,0.4353981633974483,5.8,0.05,0.2,5.92,0.08,31.28593012120719,23.018386510412352,2.102217055050133,11.740046491469489,7.290308518110366,-3.6571552240167455,1.0,0.0,0.0,0.0,100.1210220017672
7222,partial_two_lobe,1.2,14.0,0.7853981633974483,5.9,0.05,0.2,5.86,0.08,31.28593012120719,37.25803330846882,2.102217055050133,9.960323426319752,-1.493593739493827,-2.999114738239701,0.6,0.0,0.0,0.0,100.12288427862578
17462,pointamp_two_lobe,1.2,14.0,0.7853981633974483,5.9,0.05,0.2,5.86,0.08,31.28593012120719,37.258033308468804,2.102217055050133,9.960323426319762,-1.493593739493826,-2.9991147382396983,0.6,0.0,0.0,0.0,100.12288427862583
15866,pointamp_two_lobe,1.2,12.0,0.5853981633974483,5.9,0.05,0.2,5.9,0.08,31.28593012120719,43.27417545566703,2.102217055050133,9.209965835650753,-3.254377506501469,-2.5503130442033433,0.6,0.0,0.0,0.0,100.13616570047199
5626,partial_two_lobe,1.2,12.0,0.5853981633974483,5.9,0.05,0.2,5.9,0.08,31.28593012120719,43.27417545566702,2.102217055050133,9.209965835650765,-3.254377506501468,-2.550313044203344,0.6,0.0,0.0,0.0,100.13616570047208
5137,partial_two_lobe,1.2,12.0,0.4353981633974483,5.8,0.05,0.2,5.82,0.05,31.28593012120719,23.641868075098735,2.102217055050133,11.66549740576401,6.693438035847229,-3.187965304347389,1.0,0.0,0.0,0.0,100.14811088080975
15377,pointamp_two_lobe,1.2,12.0,0.4353981633974483,5.8,0.05,0.2,5.82,0.05,31.28593012120719,23.641868075098763,2.102217055050133,11.66549740576401,6.6934380358472305,-3.187965304347389,1.0,0.0,0.0,0.0,100.14811088080978
4837,partial_two_lobe,1.1,14.0,0.9853981633974482,5.8,0.05,0.4,5.86,0.05,31.28593012120719,24.436372662936858,2.102217055050133,11.568759231414107,6.116329861538798,-3.588583669130965,1.0,0.0,0.0,0.0,100.16871007384866
15077,pointamp_two_lobe,1.1,14.0,0.9853981633974482,5.8,0.05,0.4,5.86,0.05,31.28593012120719,24.436372662936872,2.102217055050133,11.568759231414107,6.116329861538797,-3.5885836691309656,1.0,0.0,0.0,0.0,100.16871007384867
9433,partial_two_lobe,1.3,14.0,0.5853981633974483,5.8,0.07,0.8,5.9,0.05,31.28593012120719,34.249250381699255,2.102217055050133,10.342494864521287,1.652699196131041,-3.2321028518121713,0.8,0.0,0.3333333333333333,0.0,100.17147285746849
19673,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.8,0.07,0.8,5.9,0.05,31.28593012120719,34.24925038169924,2.102217055050133,10.342494864521314,1.652699196131045,-3.2321028518121704,0.8,0.0,0.3333333333333333,0.0,100.17147285746869
