beta_peak,sigma_D,beta_eff,D,eta,effective_ref_amp,effective_ref_vs_raw_ratio,base_mu,cur_mu,mu_cf,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
0.5,0.3,0.3323009240602224,6.169491525423728,1.53,4.584404170926798e-05,0.9992033324582053,86.95085319449186,55.402148417210654,50.90373618786964,-36.047117006622216,-0.5354067298499238,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,1.53,4.584404170926798e-05,0.9992033324582053,86.95085319449186,55.402148417210654,48.79341174475017,-38.15744144974168,-0.5777477547101961,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,1.53,4.584404170926798e-05,0.9992033324582053,86.95085319449186,55.402148417210654,46.77057536417274,-40.18027783031911,-0.6200887795704684,0.0
0.0,0.05,0.0,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.403816395781185,-31.54758421141765,-0.45070086947039867,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.40381495049072,-31.547585656708115,-0.4507008955568775,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.40381350520051,-31.547587101998324,-0.45070092164335246,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.4038120599102,-31.547588547288633,-0.4507009477298297,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.40381061462008,-31.547589992578757,-0.4507009738163045,0.0
0.0,0.1,0.0,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.403816395781185,-31.54758421141765,-0.45070086947039867,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.314600241325294,-31.63680036587354,-0.45231245634953093,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.225527750658976,-31.72587285653986,-0.45392404322866176,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.136598692441865,-31.81480191475697,-0.4555356301077939,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.047812835706424,-31.90358777149241,-0.4571472169869247,0.0
0.0,0.15,0.0,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.403816395781185,-31.54758421141765,-0.45070086947039867,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,54.71944871373497,-32.231951893463865,-0.46313015027380827,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,54.04353458515687,-32.907866022041965,-0.47555943107721477,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,53.375969588741825,-33.57543101845701,-0.48798871188062476,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,52.716650593034466,-34.23475001416437,-0.5004179926840361,0.0
0.0,0.2,0.0,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.403816395781185,-31.54758421141765,-0.45070086947039867,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,54.01387185004318,-32.937528757155654,-0.47610844917486,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,52.6587975707581,-34.29260303644074,-0.5015160288793202,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,51.33771874929679,-35.613681857902044,-0.5269236085837817,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,50.04978252381239,-36.901618083386445,-0.5523311882882418,0.0
0.0,0.3,0.0,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,55.403816395781185,-31.54758421141765,-0.45070086947039867,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,53.10693139797593,-33.84446920922291,-0.49304189433068374,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,50.90526873387169,-36.04613187332715,-0.5353829191909665,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,48.79488075574364,-38.156519851455194,-0.5777239440512497,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,1.72,4.584404170926917e-05,0.9992033324582312,86.95140060719883,55.403816395781185,46.77198347413873,-40.179417133060106,-0.6200649689115345,0.0
0.0,0.05,0.0,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.405484486214014,-31.54646352770869,-0.45067705759036275,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.40548304088014,-31.54646497304256,-0.4506770836768397,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.4054815955463,-31.546466418376404,-0.4506771097633167,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.40548015021262,-31.546467863710085,-0.45067713584979147,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.40547870487884,-31.546469309043864,-0.4506771619362687,0.0
0.0,0.1,0.0,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.405484486214014,-31.54646352770869,-0.45067705759036275,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.31626564565041,-31.635682368272292,-0.45228864446949646,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.227190473201894,-31.72475754072081,-0.4539002313486271,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.13825873752098,-31.813689276401725,-0.4555118182277599,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.049470207633256,-31.902477806289447,-0.45712340510689065,0.0
0.0,0.15,0.0,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.405484486214014,-31.54646352770869,-0.45067705759036275,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,54.7210961993201,-32.2308518146026,-0.4631063383937775,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,54.045161720412615,-32.90678629351009,-0.4755356191971911,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,53.377576625042835,-33.57437138887987,-0.4879649000006061,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,52.718237778650234,-34.23371023527247,-0.5003941808040216,0.0
0.0,0.2,0.0,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.405484486214014,-31.54646352770869,-0.45067705759036275,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,54.01549809221749,-32.93644992170521,-0.4760846372948349,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,52.660383014542994,-34.29156499937971,-0.5014922169993077,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,51.33926441822303,-35.61268359569967,-0.5268997967037777,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,50.05128941573241,-36.90065859819029,-0.552307376408252,0.0
0.0,0.3,0.0,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,55.405484486214014,-31.54646352770869,-0.45067705759036275,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,53.10853033411235,-33.84341767981035,-0.4930180824506649,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,50.90680138265249,-36.045146631270214,-0.5353591073109678,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,48.79634986525452,-38.15559814866818,-0.5777001321712707,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,1.91,4.584404170927168e-05,0.9992033324582859,86.9519480139227,55.40548448621405,46.77339167853762,-40.17855633538508,-0.6200411570315733,0.0
0.0,0.05,0.0,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.40715205389418,-31.54534336067492,-0.45065325594197847,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.407150608516766,-31.545344806052334,-0.4506532820284561,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.407149163139444,-31.545346251429656,-0.4506533081149327,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.407147717762236,-31.545347696806864,-0.45065333420140813,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.40714627238488,-31.54534914218422,-0.4506533602878868,0.0
0.0,0.1,0.0,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.40715205389418,-31.54534336067492,-0.45065325594197847,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.317930528064785,-31.634564886504315,-0.45226484282111135,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.22885267467438,-31.72364273989472,-0.45387642970024383,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.13991826236877,-31.812577152200333,-0.4554880165793765,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.05112706016651,-31.901368354402592,-0.4570996034585069,0.0
0.0,0.15,0.0,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.40715205389418,-31.54534336067492,-0.45065325594197847,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,54.72274316861005,-32.22975224595905,-0.46308253674539385,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,54.04678834575094,-32.90570706881816,-0.4755118175488093,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,53.37918315772526,-33.57331225684384,-0.48794109835222627,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,52.71982446686853,-34.23267094770057,-0.5003703791556415,0.0
0.0,0.2,0.0,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.40715205389418,-31.54534336067492,-0.45065325594197847,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,54.01712382475406,-32.93537158981504,-0.47606083564645507,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,52.661967961476364,-34.290527453092736,-0.5014684153509276,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,51.340809602762775,-35.611685811806325,-0.5268759950554014,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,50.05279583541862,-36.89969957915048,-0.5522835747598772,0.0
0.0,0.3,0.0,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,55.40715205389418,-31.54534336067492,-0.45065325594197847,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,53.11012876916863,-33.84236664540047,-0.49299428080228525,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,50.90833355112735,-36.04416186344175,-0.5353353056625914,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,48.79781851437239,-38.15467690019671,-0.5776763305228974,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,2.1,4.584404170927108e-05,0.9992033324582728,86.9524954145691,55.40715205389418,46.77479944163068,-40.17769597293842,-0.6200173553832055,0.0
0.0,0.05,0.0,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.408819162237705,-31.54422364706633,-0.4506294633817393,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.40881771681683,-31.54422509248721,-0.4506294894682164,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.408816271396006,-31.54422653790803,-0.4506295155546933,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.4088148259753,-31.54422798332874,-0.4506295416411688,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.408813380554456,-31.54422942874958,-0.4506295677276474,0.0
0.0,0.1,0.0,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.408819162237705,-31.54422364706633,-0.4506294633817393,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.319594951882145,-31.633447857421892,-0.4522410502608719,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.23051441828854,-31.722528391015494,-0.4538526371400022,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.141577330095416,-31.81146547920862,-0.4554642240191369,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.05278345631467,-31.900259352989366,-0.45707581089826754,0.0
0.0,0.15,0.0,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.408819162237705,-31.54422364706633,-0.4506294633817393,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,54.72438968423727,-32.228653125066764,-0.4630587441851548,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,54.04841452303045,-32.904628286273585,-0.4754880249885699,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,53.38078924788366,-33.572253561420375,-0.4879173057919851,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,52.721410718029,-34.23163209127504,-0.5003465865954003,0.0
0.0,0.2,0.0,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.408819162237705,-31.54422364706633,-0.4506294633817393,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,54.018749109477966,-32.93429369982607,-0.47603704308621353,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,52.66355247183147,-34.289490337472564,-0.5014446227906877,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,51.3423543616772,-35.610688447626835,-0.52685220249516,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,50.054301840157564,-36.89874096914647,-0.5522597821996343,0.0
0.0,0.3,0.0,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,55.408819162237705,-31.54422364706633,-0.4506294633817393,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,53.111726763931415,-33.84131604537262,-0.4929704882420441,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,50.9098652975622,-36.04317751174184,-0.5353115131023501,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,48.79928675894706,-38.153756050356975,-0.5776525379626545,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,2.29,4.584404170926931e-05,0.9992033324582341,86.95304280930404,55.408819162237705,46.77620681695217,-40.17683599235187,-0.619993562822959,0.0
0.0,0.05,0.0,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.41048638229985,-31.543103815696156,-0.45060566960142573,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.4104849368355,-31.543105261160505,-0.45060569568790254,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.41048349137109,-31.54310670662492,-0.45060572177438124,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.41048204590698,-31.543108152089026,-0.45060574786085505,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.41048060044276,-31.543109597553247,-0.45060577394733164,0.0
0.0,0.1,0.0,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.41048638229985,-31.543103815696156,-0.45060566960142573,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.321259487238244,-31.632330710757763,-0.4522172564805579,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.232176273261686,-31.72141392473432,-0.45382884335968876,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.14323650900206,-31.81035368899395,-0.455440430238819,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.05443996346382,-31.899150234532186,-0.45705201711794974,0.0
0.0,0.15,0.0,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.41048638229985,-31.543103815696156,-0.45060566960142573,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,54.72603631020354,-32.22755388779247,-0.46303495040483383,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,54.050040809286436,-32.90354938870957,-0.4754642312082417,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,53.38239544567278,-33.57119475232323,-0.4878935120116483,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,52.72299707549108,-34.23059312250493,-0.5003227928150562,0.0
0.0,0.2,0.0,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.41048638229985,-31.543103815696156,-0.45060566960142573,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,54.020374503118504,-32.933215694877504,-0.4760132493058837,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,52.66513708837171,-34.2884531096243,-0.5014208290103419,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,51.34389922411346,-35.60969097388255,-0.5268284087148003,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,50.05580794582197,-36.89778225217404,-0.5522359884192581,0.0
0.0,0.3,0.0,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,55.41048638229985,-31.543103815696156,-0.45060566960142573,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,53.11332486578251,-33.8402653322135,-0.4929466944617053,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,50.911397146647154,-36.04219305134885,-0.5352877193219846,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,48.80075510191747,-38.15283509607854,-0.5776287441822623,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,2.4800000000000004,4.5844041709268563e-05,0.9992033324582179,86.95359019799601,55.4104863822999,46.777614286591096,-40.17597591140491,-0.6199697690425439,0.0
0.0,0.05,0.0,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.41215371412293,-31.54198386661593,-0.4505818746014828,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.41215226861497,-31.54198531212389,-0.4505819006879617,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.41215082310725,-31.541986757631612,-0.45058192677443715,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.41214937759947,-31.54198820313939,-0.4505819528609141,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.41214793209183,-31.541989648647032,-0.45058197894738933,0.0
0.0,0.1,0.0,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.41215371412293,-31.54198386661593,-0.4505818746014828,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.32292413417526,-31.6312134465636,-0.4521934614806153,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.23383823963609,-31.720299341102766,-0.4538050483597462,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.14489579913024,-31.80924178160862,-0.4554166352388785,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.056096581655424,-31.898040999083435,-0.4570282221180089,0.0
0.0,0.15,0.0,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.41215371412293,-31.54198386661593,-0.4505818746014828,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,54.72768304654953,-32.22645453418933,-0.46301115540489646,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,54.051667204558186,-32.90247037618067,-0.4754404362083063,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,53.384001751130235,-33.570135829608624,-0.4878697170117199,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,52.72458353929105,-34.22955404144781,-0.5002989978151298,0.0
