beta_peak,center_D,sigma_D,D,eta,ref_D_eff,mu_mumu,target_mu,chi2_mumu,target_chi2,abs_delta_mu,abs_delta_chi2
1.0,5.627118644067797,0.08,6.169491525423729,3.81,9.966101694886918,101.7840032039752,72.86668001284127,62980.925620348135,31921.789700361533,28.91732319113393,31059.135919986602
1.0,5.627118644067797,0.08,6.169491525423729,4.0,9.966101694886918,101.78756561024879,72.86718315729819,62985.395807200024,31922.239177742525,28.920382452950605,31063.1566294575
1.0,5.627118644067797,0.08,6.4406779661016955,0.2,9.966101694915254,78.4760179285984,45.73786443452171,37129.45337331013,12286.538891337656,32.738153494076684,24842.91448197247
1.0,5.627118644067797,0.08,6.4406779661016955,0.39,9.966101694915254,78.476229439476,45.737983507291375,37129.65715379216,12286.60488433026,32.738245932184626,24843.052269461903
1.0,5.627118644067797,0.08,6.4406779661016955,0.5800000000000001,9.966101694915254,78.47644095154457,45.73810257960763,37129.860935980854,12286.670877248802,32.73833837193695,24843.190058732052
1.0,5.627118644067797,0.08,6.4406779661016955,0.77,9.966101694915254,78.47665246054004,45.73822165138581,37130.06471576794,12286.736870046356,32.73843080915423,24843.327845721586
1.0,5.627118644067797,0.08,6.4406779661016955,0.96,9.966101694915254,78.47686396998834,45.73834072259768,37130.26849655054,12286.802862707273,32.73852324739067,24843.46563384327
1.0,5.627118644067797,0.08,6.4406779661016955,1.15,9.966101694915254,78.47707547397732,45.73845979316265,37130.47227263247,12286.868855186878,32.738615680814675,24843.603417445593
1.0,5.627118644067797,0.08,6.4406779661016955,1.34,9.966101694915254,78.47728697717815,45.73857886303054,37130.67604851422,12286.934847457364,32.73870811414761,24843.74120105686
1.0,5.627118644067797,0.08,6.4406779661016955,1.53,9.966101694915254,78.47749848137276,45.73869793242382,37130.87982591262,12287.000839642023,32.738800548948944,24843.878986270596
1.0,5.627118644067797,0.08,6.4406779661016955,1.72,9.966101694915254,78.47770998655058,45.73881700115645,37131.08360481748,12287.066831637749,32.73889298539413,24844.016773179734
1.0,5.627118644067797,0.08,6.4406779661016955,1.91,9.966101694915254,78.47792149268783,45.73893606924289,37131.28738520591,12287.132823452552,32.73898542344494,24844.154561753363
1.0,5.627118644067797,0.08,6.4406779661016955,2.1,9.966101694915254,78.47813299056325,45.73905513674126,37131.491158193465,12287.198815118632,32.739077853821996,24844.292343074834
1.0,5.627118644067797,0.08,6.4406779661016955,2.29,9.966101694915254,78.47834448122602,45.73917420367656,37131.6949247909,12287.264806649857,32.739170277549455,24844.43011814104
1.0,5.627118644067797,0.08,6.4406779661016955,2.4800000000000004,9.966101694915254,78.47855597280606,45.739293269983506,37131.89869283122,12287.330798010027,32.73926270282256,24844.567894821193
1.0,5.627118644067797,0.08,6.4406779661016955,2.6700000000000004,9.966101694915254,78.47876746537352,45.73941233567354,37132.10246238202,12287.396789205492,32.73935512969998,24844.705673176526
1.0,5.627118644067797,0.08,6.4406779661016955,2.8600000000000003,9.966101694915254,78.47897895894647,45.73953140077024,37132.306233460695,12287.462780249312,32.73944755817623,24844.843453211382
1.0,5.627118644067797,0.08,6.4406779661016955,3.0500000000000003,9.966101694915254,78.47919045348554,45.73965046526172,37132.51000602935,12287.528771134896,32.739539988223825,24844.981234894454
1.0,5.627118644067797,0.08,6.4406779661016955,3.24,9.966101694915254,78.4794019490275,45.739769529157535,37132.7137801234,12287.594761867544,32.73963241986997,24845.119018255857
1.0,5.627118644067797,0.08,6.4406779661016955,3.43,9.966101694915254,78.47961344552671,45.739888592403986,37132.91755569887,12287.66075241748,32.73972485312272,24845.25680328139
1.0,5.627118644067797,0.08,6.4406779661016955,3.62,9.966101694915254,78.47982494302285,45.74000765506223,37133.12133279403,12287.726742818604,32.73981728796062,24845.394589975425
1.0,5.627118644067797,0.08,6.4406779661016955,3.81,9.966101694915254,78.48003644149328,45.74012671713229,37133.325111387065,12287.79273307093,32.73990972436099,24845.532378316137
1.0,5.627118644067797,0.08,6.4406779661016955,4.0,9.966101694915254,78.48024794098015,45.74024577860031,37133.52889151859,12287.858723166766,32.74000216237984,24845.670168351822
1.0,5.627118644067797,0.08,6.711864406779661,0.2,9.966101694915254,29.252648607368307,21.2976797472918,4848.562715284599,2474.485370786164,7.954968860076509,2374.077344498435
1.0,5.627118644067797,0.08,6.711864406779661,0.39,9.966101694915254,29.25269744872421,21.297700117949084,4848.5797198135515,2474.490437398944,7.954997330775125,2374.0892824146076
1.0,5.627118644067797,0.08,6.711864406779661,0.5800000000000001,9.966101694915254,29.25274629027786,21.297720488349047,4848.5967244411695,2474.4955039529086,7.955025801928812,2374.101220488261
1.0,5.627118644067797,0.08,6.711864406779661,0.77,9.966101694915254,29.252795130689854,21.297740858418138,4848.613728701129,2474.500570429766,7.955054272271717,2374.113158271363
1.0,5.627118644067797,0.08,6.711864406779661,0.96,9.966101694915254,29.252843971186508,21.29776122863928,4848.630733020379,2474.505636949629,7.955082742547226,2374.12509607075
1.0,5.627118644067797,0.08,6.711864406779661,1.15,9.966101694915254,29.252892810063138,21.297781598744447,4848.647736805418,2474.510703445832,7.955111211318691,2374.1370333595864
1.0,5.627118644067797,0.08,6.711864406779661,1.34,9.966101694915254,29.252941648591968,21.29780196873038,4848.664740499182,2474.515769917566,7.955139679861588,2374.1489705816157
1.0,5.627118644067797,0.08,6.711864406779661,1.53,9.966101694915254,29.25299048732791,21.297822338734797,4848.6817442948695,2474.5208363990846,7.955168148593113,2374.160907895785
1.0,5.627118644067797,0.08,6.711864406779661,1.72,9.966101694915254,29.25303932626866,21.297842708698894,4848.698748191678,2474.525902875761,7.955196617569765,2374.1728453159167
1.0,5.627118644067797,0.08,6.711864406779661,1.91,9.966101694915254,29.253088165363224,21.29786307852958,4848.715752171855,2474.530969324442,7.955225086833643,2374.1847828474124
1.0,5.627118644067797,0.08,6.711864406779661,2.1,9.966101694915254,29.253137002041676,21.29788344831199,4848.732755340645,2474.5360357663017,7.955253553729687,2374.196719574343
1.0,5.627118644067797,0.08,6.711864406779661,2.29,9.966101694915254,29.25318583662076,21.29790381807337,4848.74975780832,2474.541102208117,7.95528201854739,2374.208655600203
1.0,5.627118644067797,0.08,6.711864406779661,2.4800000000000004,9.966101694915254,29.25323467133141,21.297924187687222,4848.766760351614,2474.546168618427,7.955310483644187,2374.2205917331867
1.0,5.627118644067797,0.08,6.711864406779661,2.6700000000000004,9.966101694915254,29.25328350625223,21.29794455730186,4848.78376299789,2474.5512350341173,7.95533894895037,2374.232527963773
1.0,5.627118644067797,0.08,6.711864406779661,2.8600000000000003,9.966101694915254,29.25333234136389,21.297964926847666,4848.800765740423,2474.556301437874,7.955367414516225,2374.244464302549
1.0,5.627118644067797,0.08,6.711864406779661,3.0500000000000003,9.966101694915254,29.253381176662522,21.29798529635069,4848.817768577863,2474.561367836176,7.955395880311833,2374.256400741687
1.0,5.627118644067797,0.08,6.711864406779661,3.24,9.966101694915254,29.253430012143628,21.298005665775957,4848.834771508646,2474.566434220326,7.955424346367671,2374.26833728832
1.0,5.627118644067797,0.08,6.711864406779661,3.43,9.966101694915254,29.253478847807273,21.298026035121268,4848.851774532794,2474.5715005897737,7.955452812686005,2374.28027394302
1.0,5.627118644067797,0.08,6.711864406779661,3.62,9.966101694915254,29.253527683650287,21.29804640439307,4848.868777649206,2474.5765669461252,7.955481279257217,2374.292210703081
1.0,5.627118644067797,0.08,6.711864406779661,3.81,9.966101694915254,29.253576519692714,21.298066773655847,4848.885780864857,2474.5816333054177,7.955509746036867,2374.3041475594396
1.0,5.627118644067797,0.08,6.711864406779661,4.0,9.966101694915254,29.253625355924672,21.298087142824578,4848.902784176312,2474.586699646504,7.955538213100095,2374.316084529808
1.0,5.7,0.03,5.627118644067797,0.2,9.951921212608498,58.46945489697314,44.29403558125418,20355.76676398532,11499.364302786871,14.175419315718962,8856.40246119845
1.0,5.7,0.03,5.627118644067797,0.39,9.951921212608498,58.472464068814766,44.296173235880694,20357.91346803845,11500.510489266797,14.176290832934072,8857.402978771652
1.0,5.7,0.03,5.627118644067797,0.5800000000000001,9.951921212608498,58.47547351277136,44.29831085750326,20360.060479419157,11501.656715168638,14.177162655268098,8858.403764250519
1.0,5.7,0.03,5.627118644067797,0.77,9.951921212608498,58.47848262895259,44.30044844608468,20362.207370147764,11502.802980469807,14.178034182867911,8859.404389677957
1.0,5.7,0.03,5.627118644067797,0.96,9.951921212608498,58.48149194668441,44.30258600165074,20364.354517871227,11503.949285181485,14.17890594503367,8860.405232689742
1.0,5.7,0.03,5.627118644067797,1.15,9.951921212608498,58.48450061015281,44.30472352415427,20366.50131194085,11505.09562927573,14.179777085998538,8861.405682665121
1.0,5.7,0.03,5.627118644067797,1.34,9.951921212608498,58.48750929857214,44.30686101360546,20368.648236966,11506.242012755354,14.18064828496668,8862.406224210647
1.0,5.7,0.03,5.627118644067797,1.53,9.951921212608498,58.49051825900795,44.30899846998715,20370.79546926325,11507.3884356085,14.181519789020797,8863.407033654748
1.0,5.7,0.03,5.627118644067797,1.72,9.951921212608498,58.49352749152585,44.31113589327407,20372.943008910115,11508.534897818963,14.182391598251783,8864.408111091152
1.0,5.7,0.03,5.627118644067797,1.91,9.951921212608498,58.49653699618064,44.313273283464014,20375.0908559764,11509.681399382916,14.183263712716624,8865.409456593483
1.0,5.7,0.03,5.627118644067797,2.1,9.951921212608498,58.499545449414114,44.31541064053281,20377.23806581067,11510.82794028473,14.184134808881304,8866.410125525941
1.0,5.7,0.03,5.627118644067797,2.29,9.951921212608498,58.50255298322596,44.31754796447279,20379.384732513303,11511.97452051764,14.185005018753174,8867.410211995662
1.0,5.7,0.03,5.627118644067797,2.4800000000000004,9.951921212608498,58.50556078879225,44.319685255267416,20381.531706265294,11513.12114007012,14.185875533524836,8868.410566195174
1.0,5.7,0.03,5.627118644067797,2.6700000000000004,9.951921212608498,58.508568866180575,44.32182251290478,20383.67898714556,11514.267798933124,14.186746353275794,8869.411188212434
1.0,5.7,0.03,5.627118644067797,2.8600000000000003,9.951921212608498,58.51157721544312,44.32395973736624,20385.826575222007,11515.414497093989,14.18761747807688,8870.412078128018
1.0,5.7,0.03,5.627118644067797,3.0500000000000003,9.951921212608498,58.514585836643214,44.32609692864255,20387.97447057053,11516.561234545095,14.188488908000664,8871.413236025435
1.0,5.7,0.03,5.627118644067797,3.24,9.951921212608498,58.51759472983224,44.32823408671694,20390.1226732585,11517.70801127479,14.1893606431153,8872.414661983708
1.0,5.7,0.03,5.627118644067797,3.43,9.951921212608498,58.5206038950755,44.33037121157733,20392.271183363213,11518.854827273924,14.190232683498174,8873.416356089288
1.0,5.7,0.03,5.627118644067797,3.62,9.951921212608498,58.52361333242801,44.33250830320546,20394.42000095467,11520.001682530035,14.191105029222555,8874.418318424634
1.0,5.7,0.03,5.627118644067797,3.81,9.951921212608498,58.52662304194717,44.334645361588194,20396.569126104554,11521.148577033417,14.191977680358974,8875.420549071137
1.0,5.7,0.03,5.627118644067797,4.0,9.951921212608498,58.52963302369678,44.33678238671618,20398.718558889163,11522.29551077638,14.192850636980602,8876.423048112783
1.0,5.7,0.03,5.898305084745763,0.2,9.966101694827117,76.24192696970734,73.28983990446632,35008.21270336878,32300.931759311225,2.9520870652410167,2707.2809440575547
1.0,5.7,0.03,5.898305084745763,0.39,9.966101694827117,76.2455103940022,73.29120449498502,35011.56516336681,32302.15802337346,2.9543058990171716,2709.407139993349
1.0,5.7,0.03,5.898305084745763,0.5800000000000001,9.966101694827117,76.24909417310013,73.29256906733613,35014.91811583507,32303.384294385596,2.956525105764001,2711.533821449473
1.0,5.7,0.03,5.898305084745763,0.77,9.966101694827117,76.25267762225705,73.2939336216711,35018.27092013463,32304.610572482805,2.958744000585952,2713.660347651825
1.0,5.7,0.03,5.898305084745763,0.96,9.966101694827117,76.25626134567501,73.29529815797706,35021.62414157498,32305.83685765261,2.9609631876979563,2715.787283922371
1.0,5.7,0.03,5.898305084745763,1.15,9.966101694827117,76.25984436633495,73.29666267615853,35024.976865949306,32307.063149808284,2.9631816901764125,2717.9137161410217
1.0,5.7,0.03,5.898305084745763,1.34,9.966101694827117,76.26342745966448,73.29802717630976,35028.329818802784,32308.289449033593,2.9654002833547253,2720.040369769191
1.0,5.7,0.03,5.898305084745763,1.53,9.966101694827117,76.26701090770851,73.29939165838354,35031.6832640934,32309.5157552852,2.9676192493249687,2722.167508808201
1.0,5.7,0.03,5.898305084745763,1.72,9.966101694827117,76.27059471053217,73.30075612237763,35035.03720192979,32310.74206856015,2.9698385881545306,2724.2951333696365
1.0,5.7,0.03,5.898305084745763,1.91,9.966101694827117,76.27417886818873,73.30212056828817,35038.39163240949,32311.96838885405,2.972058299900553,2726.4232435554404
1.0,5.7,0.03,5.898305084745763,2.1,9.966101694827117,76.27776186977063,73.30348499615062,35041.74514141297,32313.19471619785,2.9742768736200134,2728.5504252151186
1.0,5.7,0.03,5.898305084745763,2.29,9.966101694827117,76.28134386598069,73.30484940592164,35045.09786984527,32314.421050551675,2.976494460059044,2730.6768192935924
1.0,5.7,0.03,5.898305084745763,2.4800000000000004,9.966101694827117,76.2849262166319,73.30621379761986,35048.451090440016,32315.647391931347,2.978712419012041,2732.803698508669
1.0,5.7,0.03,5.898305084745763,2.6700000000000004,9.966101694827117,76.28850892177182,73.307578171227,35051.80480328935,32316.8737403195,2.980930750544829,2734.9310629698484
1.0,5.7,0.03,5.898305084745763,2.8600000000000003,9.966101694827117,76.2920919814668,73.30894252676417,35055.15900850301,32318.10009573419,2.9831494547026267,2737.0589127688218
1.0,5.7,0.03,5.898305084745763,3.0500000000000003,9.966101694827117,76.29567539576468,73.31030686420101,35058.513706173435,32319.326458147218,2.9853685315636653,2739.1872480262173
1.0,5.7,0.03,5.898305084745763,3.24,9.966101694827117,76.29925916472982,73.31167118356616,35061.868896408516,32320.55282758336,2.9875879811636565,2741.3160688251555
1.0,5.7,0.03,5.898305084745763,3.43,9.966101694827117,76.3028432884013,73.31303548482741,35065.224579292524,32321.779204012782,2.989807803573896,2743.4453752797417
1.0,5.7,0.03,5.898305084745763,3.62,9.966101694827117,76.30642776685633,73.31439976801113,35068.580754945404,32323.005587458232,2.9920279988452023,2745.5751674871717
1.0,5.7,0.03,5.898305084745763,3.81,9.966101694827117,76.31001260014294,73.3157640331047,35071.93742345983,32324.23197790746,2.994248567038241,2747.7054455523685
1.0,5.7,0.03,5.898305084745763,4.0,9.966101694827117,76.31359778831298,73.31712828008988,35075.29458493205,32325.458375343136,2.9964695082231003,2749.836209588917
1.0,5.7,0.03,6.169491525423729,0.2,9.966101694915254,101.71633541638627,72.85711943387253,62896.04469608071,31913.24948616701,28.859215982513746,30982.7952099137
1.0,5.7,0.03,6.169491525423729,0.39,9.966101694915254,101.71989747079773,72.8576226618424,62900.51142844604,31913.69897801407,28.862274808955334,30986.812450431975
1.0,5.7,0.03,6.169491525423729,0.5800000000000001,9.966101694915254,101.72345979066277,72.8581258854363,62904.978652304555,31914.14846911787,28.86533390522648,30990.830183186685
1.0,5.7,0.03,6.169491525423729,0.77,9.966101694915254,101.72702173040615,72.85862910442187,62909.44555808366,31914.59795927079,28.868392625984285,30994.847598812867
1.0,5.7,0.03,6.169491525423729,0.96,9.966101694915254,101.73058385976393,72.8591323191635,62913.912860257005,31915.047448798232,28.871451540600418,30998.865411458773
1.0,5.7,0.03,6.169491525423729,1.15,9.966101694915254,101.73414525786865,72.85963552943858,62918.37940391927,31915.496937501248,28.87450972843007,31002.882466418025
1.0,5.7,0.03,6.169491525423729,1.34,9.966101694915254,101.73770665557765,72.86013873538302,62922.84610562969,31915.94642550117,28.877567920194636,31006.899680128518
1.0,5.7,0.03,6.169491525423729,1.53,9.966101694915254,101.7412683185678,72.86064193687325,62927.3132986176,31916.39591268754,28.880626381694555,31010.917385930057
1.0,5.7,0.03,6.169491525423729,1.72,9.966101694915254,101.74483024697565,72.86114513404799,62931.78098308973,31916.84539918418,28.883685112927665,31014.93558390555
1.0,5.7,0.03,6.169491525423729,1.91,9.966101694915254,101.74839244075737,72.86164832683708,62936.24915902655,31917.294884928353,28.886744113920287,31018.954274098196
1.0,5.7,0.03,6.169491525423729,2.1,9.966101694915254,101.75195347627795,72.86215151515749,62940.71604065657,31917.744369845783,28.889801961120455,31022.971670810784
1.0,5.7,0.03,6.169491525423729,2.29,9.966101694915254,101.75551349573698,72.8626546991532,62945.18180620653,31918.193854065008,28.89285879658378,31026.98795214152
1.0,5.7,0.03,6.169491525423729,2.4800000000000004,9.966101694915254,101.75907378024921,72.86315787871023,62949.648062684384,31918.64333748414,28.895915901538984,31031.004725200244
1.0,5.7,0.03,6.169491525423729,2.6700000000000004,9.966101694915254,101.7626343298842,72.86366105391085,62954.11481021279,31919.092820176575,28.898973275973347,31035.021990036217
1.0,5.7,0.03,6.169491525423729,2.8600000000000003,9.966101694915254,101.76619514465973,72.86416422471666,62958.58204884947,31919.542302107944,28.902030919943073,31039.039746741528
1.0,5.7,0.03,6.169491525423729,3.0500000000000003,9.966101694915254,101.76975622460024,72.86466739112022,62963.04977866048,31919.991783271504,28.905088833480022,31043.05799538898
1.0,5.7,0.03,6.169491525423729,3.24,9.966101694915254,101.77331756975553,72.86517055314152,62967.5179997437,31920.441263685032,28.90814701661401,31047.07673605867
1.0,5.7,0.03,6.169491525423729,3.43,9.966101694915254,101.77687918013682,72.8656737107654,62971.98671214863,31920.8907433349,28.91120546937141,31051.09596881373
1.0,5.7,0.03,6.169491525423729,3.62,9.966101694915254,101.78044105579201,72.86617686401031,62976.45591597083,31921.340222237504,28.914264191781697,31055.115693733325
1.0,5.7,0.03,6.169491525423729,3.81,9.966101694915254,101.78400319674161,72.86668001284127,62980.925611271414,31921.789700361533,28.917323183900336,31059.13591090988
1.0,5.7,0.03,6.169491525423729,4.0,9.966101694915254,101.78756560301493,72.86718315729819,62985.39579812264,31922.239177742525,28.92038244571674,31063.156620380116
1.0,5.7,0.03,6.4406779661016955,0.2,9.966101694915254,78.47601792329033,45.73786443452171,37129.45336819606,12286.538891337656,32.73815348876862,24842.914476858405
1.0,5.7,0.03,6.4406779661016955,0.39,9.966101694915254,78.47622943416793,45.737983507291375,37129.65714867808,12286.60488433026,32.73824592687656,24843.05226434782
1.0,5.7,0.03,6.4406779661016955,0.5800000000000001,9.966101694915254,78.47644094623647,45.73810257960763,37129.86093086673,12286.670877248802,32.73833836662884,24843.190053617927
1.0,5.7,0.03,6.4406779661016955,0.77,9.966101694915254,78.47665245523197,45.73822165138581,37130.064710653845,12286.736870046356,32.738430803846164,24843.32784060749
1.0,5.7,0.03,6.4406779661016955,0.96,9.966101694915254,78.4768639646802,45.73834072259768,37130.26849143635,12286.802862707273,32.73852324208253,24843.465628729078
1.0,5.7,0.03,6.4406779661016955,1.15,9.966101694915254,78.47707546866917,45.73845979316265,37130.47226751826,12286.868855186878,32.73861567550652,24843.60341233138
1.0,5.7,0.03,6.4406779661016955,1.34,9.966101694915254,78.47728697186997,45.73857886303054,37130.67604339997,12286.934847457364,32.73870810883943,24843.74119594261
1.0,5.7,0.03,6.4406779661016955,1.53,9.966101694915254,78.4774984760646,45.73869793242382,37130.87982079837,12287.000839642023,32.73880054364078,24843.878981156347
1.0,5.7,0.03,6.4406779661016955,1.72,9.966101694915254,78.47770998124238,45.73881700115645,37131.0835997032,12287.066831637749,32.738892980085936,24844.01676806545
1.0,5.7,0.03,6.4406779661016955,1.91,9.966101694915254,78.47792148737962,45.73893606924289,37131.28738009159,12287.132823452552,32.73898541813673,24844.15455663904
1.0,5.7,0.03,6.4406779661016955,2.1,9.966101694915254,78.47813298525502,45.73905513674126,37131.49115307909,12287.198815118632,32.73907784851376,24844.29233796046
1.0,5.7,0.03,6.4406779661016955,2.29,9.966101694915254,78.47834447591778,45.73917420367656,37131.69491967652,12287.264806649857,32.73917027224122,24844.43011302666
1.0,5.7,0.03,6.4406779661016955,2.4800000000000004,9.966101694915254,78.47855596749784,45.739293269983506,37131.89868771685,12287.330798010027,32.739262697514334,24844.56788970682
1.0,5.7,0.03,6.4406779661016955,2.6700000000000004,9.966101694915254,78.4787674600653,45.73941233567354,37132.10245726762,12287.396789205492,32.73935512439176,24844.705668062124
1.0,5.7,0.03,6.4406779661016955,2.8600000000000003,9.966101694915254,78.47897895363819,45.73953140077024,37132.306228346235,12287.462780249312,32.73944755286795,24844.843448096923
1.0,5.7,0.03,6.4406779661016955,3.0500000000000003,9.966101694915254,78.47919044817729,45.73965046526172,37132.510000914895,12287.528771134896,32.73953998291557,24844.98122978
1.0,5.7,0.03,6.4406779661016955,3.24,9.966101694915254,78.47940194371922,45.739769529157535,37132.7137750089,12287.594761867544,32.73963241456169,24845.11901314136
1.0,5.7,0.03,6.4406779661016955,3.43,9.966101694915254,78.47961344021837,45.739888592403986,37132.917550584316,12287.66075241748,32.73972484781439,24845.256798166836
1.0,5.7,0.03,6.4406779661016955,3.62,9.966101694915254,78.47982493771455,45.74000765506223,37133.12132767951,12287.726742818604,32.739817282652325,24845.394584860907
1.0,5.7,0.03,6.4406779661016955,3.81,9.966101694915254,78.48003643618497,45.74012671713229,37133.32510627252,12287.79273307093,32.73990971905268,24845.53237320159
1.0,5.7,0.03,6.4406779661016955,4.0,9.966101694915254,78.48024793567178,45.74024577860031,37133.528886403954,12287.858723166766,32.74000215707147,24845.670163237188
1.0,5.7,0.03,6.711864406779661,0.2,9.966101694915254,29.252648605362083,21.2976797472918,4848.562714586114,2474.485370786164,7.954968858070284,2374.0773437999505
1.0,5.7,0.03,6.711864406779661,0.39,9.966101694915254,29.25269744671798,21.297700117949084,4848.579719115064,2474.490437398944,7.954997328768897,2374.0892817161202
1.0,5.7,0.03,6.711864406779661,0.5800000000000001,9.966101694915254,29.25274628827162,21.297720488349047,4848.596723742678,2474.4955039529086,7.9550257999225735,2374.101219789769
1.0,5.7,0.03,6.711864406779661,0.77,9.966101694915254,29.252795128683626,21.297740858418138,4848.613728002639,2474.500570429766,7.955054270265489,2374.1131575728728
1.0,5.7,0.03,6.711864406779661,0.96,9.966101694915254,29.25284396918027,21.29776122863928,4848.630732321886,2474.505636949629,7.955082740540988,2374.125095372257
1.0,5.7,0.03,6.711864406779661,1.15,9.966101694915254,29.252892808056895,21.297781598744447,4848.647736106922,2474.510703445832,7.955111209312449,2374.13703266109
1.0,5.7,0.03,6.711864406779661,1.34,9.966101694915254,29.25294164658573,21.29780196873038,4848.664739800686,2474.515769917566,7.95513967785535,2374.14896988312
1.0,5.7,0.03,6.711864406779661,1.53,9.966101694915254,29.252990485321664,21.297822338734797,4848.681743596369,2474.5208363990846,7.9551681465868676,2374.160907197285
1.0,5.7,0.03,6.711864406779661,1.72,9.966101694915254,29.25303932426241,21.297842708698894,4848.698747493176,2474.525902875761,7.955196615563516,2374.1728446174147
1.0,5.7,0.03,6.711864406779661,1.91,9.966101694915254,29.253088163356963,21.29786307852958,4848.715751473348,2474.530969324442,7.955225084827383,2374.184782148906
1.0,5.7,0.03,6.711864406779661,2.1,9.966101694915254,29.253137000035423,21.29788344831199,4848.732754642139,2474.5360357663017,7.955253551723434,2374.1967188758376
1.0,5.7,0.03,6.711864406779661,2.29,9.966101694915254,29.253185834614495,21.29790381807337,4848.749757109809,2474.541102208117,7.955282016541126,2374.208654901692
1.0,5.7,0.03,6.711864406779661,2.4800000000000004,9.966101694915254,29.25323466932514,21.297924187687222,4848.766759653099,2474.546168618427,7.955310481637916,2374.220591034672
1.0,5.7,0.03,6.711864406779661,2.6700000000000004,9.966101694915254,29.25328350424597,21.29794455730186,4848.783762299378,2474.5512350341173,7.95533894694411,2374.232527265261
1.0,5.7,0.03,6.711864406779661,2.8600000000000003,9.966101694915254,29.253332339357616,21.297964926847666,4848.800765041905,2474.556301437874,7.9553674125099505,2374.244463604031
1.0,5.7,0.03,6.711864406779661,3.0500000000000003,9.966101694915254,29.253381174656248,21.29798529635069,4848.8177678793445,2474.561367836176,7.955395878305559,2374.2564000431685
1.0,5.7,0.03,6.711864406779661,3.24,9.966101694915254,29.253430010137343,21.298005665775957,4848.834770810123,2474.566434220326,7.955424344361386,2374.268336589797
1.0,5.7,0.03,6.711864406779661,3.43,9.966101694915254,29.253478845800988,21.298026035121268,4848.851773834269,2474.5715005897737,7.95545281067972,2374.280273244495
1.0,5.7,0.03,6.711864406779661,3.62,9.966101694915254,29.253527681644005,21.29804640439307,4848.8687769506805,2474.5765669461252,7.955481277250936,2374.2922100045553
1.0,5.7,0.03,6.711864406779661,3.81,9.966101694915254,29.253576517686426,21.298066773655847,4848.885780166328,2474.5816333054177,7.955509744030579,2374.3041468609104
1.0,5.7,0.03,6.711864406779661,4.0,9.966101694915254,29.253625353918384,21.298087142824578,4848.902783477782,2474.586699646504,7.955538211093806,2374.316083831278
1.0,5.7,0.05,5.627118644067797,0.2,9.87236702329053,58.41703895624013,44.29403558125418,20318.392070858776,11499.364302786871,14.123003374985949,8819.027768071905
1.0,5.7,0.05,5.627118644067797,0.39,9.87236702329053,58.4200454304583,44.296173235880694,20320.534880572053,11500.510489266797,14.123872194577608,8820.024391305256
1.0,5.7,0.05,5.627118644067797,0.5800000000000001,9.87236702329053,58.42305217654749,44.29831085750326,20322.67799705786,11501.656715168638,14.124741319044233,8821.021281889223
1.0,5.7,0.05,5.627118644067797,0.77,9.87236702329053,58.42605859515518,44.30044844608468,20324.82099311295,11502.802980469807,14.125610149070503,8822.018012643142
1.0,5.7,0.05,5.627118644067797,0.96,9.87236702329053,58.42906521513275,44.30258600165074,20326.964245699153,11503.949285181485,14.126479213482014,8823.014960517668
1.0,5.7,0.05,5.627118644067797,1.15,9.87236702329053,58.432071181433436,44.30472352415427,20329.107145275564,11505.09562927573,14.127347657279167,8824.011515999835
1.0,5.7,0.05,5.627118644067797,1.34,9.87236702329053,58.43507717266269,44.30686101360546,20331.250175572422,11506.242012755354,14.128216159057224,8825.008162817068
1.0,5.7,0.05,5.627118644067797,1.53,9.87236702329053,58.43808343566455,44.30899846998715,20333.393512586445,11507.3884356085,14.1290849656774,8826.005076977945
1.0,5.7,0.05,5.627118644067797,1.72,9.87236702329053,58.44108997050461,44.31113589327407,20335.537156395007,11508.534897818963,14.129954077230543,8827.002258576043
1.0,5.7,0.05,5.627118644067797,1.91,9.87236702329053,58.44409677723758,44.313273283464014,20337.68110706779,11509.681399382916,14.130823493773569,8827.999707684874
1.0,5.7,0.05,5.627118644067797,2.1,9.87236702329053,58.44710253349182,44.31541064053281,20339.824421667054,11510.82794028473,14.131691892959012,8828.996481382324
1.0,5.7,0.05,5.627118644067797,2.29,9.87236702329053,58.450107371148654,44.31754796447279,20341.967194122433,11511.97452051764,14.132559406675867,8829.992673604793
1.0,5.7,0.05,5.627118644067797,2.4800000000000004,9.87236702329053,58.453112480316314,44.319685255267416,20344.11027307266,11513.12114007012,14.133427225048898,8830.98913300254
1.0,5.7,0.05,5.627118644067797,2.6700000000000004,9.87236702329053,58.45611786106232,44.32182251290478,20346.253658596466,11514.267798933124,14.134295348157536,8831.985859663342
1.0,5.7,0.05,5.627118644067797,2.8600000000000003,9.87236702329053,58.459123513438826,44.32395973736624,20348.397350761672,11515.414497093989,14.135163776072588,8832.982853667683
1.0,5.7,0.05,5.627118644067797,3.0500000000000003,9.87236702329053,58.46212943750909,44.32609692864255,20350.54134964401,11516.561234545095,14.136032508866542,8833.980115098913
1.0,5.7,0.05,5.627118644067797,3.24,9.87236702329053,58.46513563332447,44.32823408671694,20352.685655310743,11517.70801127479,14.136901546607533,8834.977644035953
1.0,5.7,0.05,5.627118644067797,3.43,9.87236702329053,58.46814210095019,44.33037121157733,20354.830267839017,11518.854827273924,14.13777088937286,8835.975440565093
1.0,5.7,0.05,5.627118644067797,3.62,9.87236702329053,58.47114884044122,44.33250830320546,20356.975187298718,11520.001682530035,14.138640537235759,8836.973504768683
