combo_id,mode,kappa,center_D,width_D,power,region,D,eta,mu_full,mu_base,mu_cf,abs_delta_base,abs_delta_cf,abs_improvement
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,1.91,48.244713462375024,58.50971648889707,58.377563842832345,10.265003026522045,10.13285038045732,0.13215264606472488
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,2.1,48.24703162394638,58.512725619946536,58.38056617732469,10.26569399600016,10.133534553378311,0.1321594426218482
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,2.29,48.249349748467594,58.5157338313672,58.383567594265344,10.266384082899606,10.13421784579775,0.13216623710185615
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,2.4800000000000004,48.25166783592071,58.51874231460356,58.38656928240775,10.267074478682844,10.134901446487035,0.13217303219580856
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,2.6700000000000004,48.25398588629282,58.52175106972318,58.38957124181934,10.267765183430363,10.135585355526523,0.13217982790384042
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,2.8600000000000003,48.25630389956368,58.52476009677827,58.39257347255219,10.26845619721459,10.13626957298851,0.13218662422607963
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,3.0500000000000003,48.25862187572324,58.52776939583219,58.39557597466952,10.269147520108945,10.136954098946276,0.1321934211626683
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,3.24,48.26093981475331,58.53077896693631,58.39857874822259,10.269839152183003,10.137638933469283,0.13220021871372012
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,3.43,48.26325771664072,58.53378881015599,58.401581793276605,10.270531093515267,10.138324076635882,0.1322070168793843
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,3.62,48.26557558136573,58.53679892554618,58.40458510988639,10.271223344180449,10.13900952852066,0.13221381565978874
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,3.81,48.26789340891404,58.53980931316438,58.40758869810933,10.271915904250342,10.139695289195288,0.13222061505505422
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,4.0,48.270211199275586,58.54281997307435,58.410592558009014,10.272608773798765,10.140381358733428,0.13222741506533708
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,0.2,75.88654558073985,101.71633542700854,93.93453559080127,25.829789846268696,18.047990010061426,7.78179983620727
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,0.39,75.88706648740957,101.71989748142038,93.93782513053469,25.832830994010806,18.05075864312512,7.782072350885684
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,0.5800000000000001,75.88758738947415,101.72345980128574,93.94111491541314,25.835872411811593,18.05352752593899,7.782344885872604
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,0.77,75.88810828669197,101.7270217410295,93.94440434925116,25.83891345433753,18.056296062559184,7.782617391778345
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,0.96,75.88862917944205,101.73058387038763,93.94769395819712,25.841954690945585,18.059064778755072,7.782889912190512
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,1.15,75.88915006749276,101.73414526849275,93.95098289183451,25.84499520099999,18.06183282434175,7.78316237665824
