region,D,eta,mu_full,mu_base,mu_cf,chi2_full,chi2_base,chi2_cf,delta_base,delta_cf,abs_delta_base,abs_delta_cf,abs_improvement,cf_shift_vs_base,improved,worsened,obs_acceptance_flip_vs_base
D60_hotspot,6.711864406779661,0.2,21.790715479580715,29.2526486083096,29.97320949219644,2598.6329860575784,4848.5627156123155,5102.676879280904,7.461933128728884,8.182494012615724,7.461933128728884,8.182494012615724,-0.72056088388684,0.72056088388684,0.0,1.0,0.0
D60_hotspot,6.711864406779661,0.39,21.790736178146503,29.25269744966551,29.97325903414918,2598.6382617923296,4848.579720141272,5102.694573953673,7.461961271519009,8.182522856002677,7.461961271519009,8.182522856002677,-0.7205615844836686,0.7205615844836686,0.0,1.0,0.0
D60_hotspot,6.711864406779661,0.5800000000000001,21.790756876449635,29.25274629121915,29.973308576399802,2598.643537465488,4848.5967247688895,5102.712268763516,7.461989414769516,8.182551699950167,7.461989414769516,8.182551699950167,-0.7205622851806517,0.7205622851806517,0.0,1.0,0.0
D60_hotspot,6.711864406779661,0.77,21.79077757441418,29.252795131631164,29.973358117618172,2598.6488130577013,4848.613729028855,5102.7299632353515,7.462017557216985,8.182580543203994,7.462017557216985,8.182580543203994,-0.7205629859870086,0.7205629859870086,0.0,1.0,0.0
D60_hotspot,6.711864406779661,0.96,21.79079827253346,29.2528439721278,29.973407658817823,2598.65408869471,4848.6307333481,5102.747657731183,7.462045699594338,8.182609386284362,7.462045699594338,8.182609386284362,-0.7205636866900242,0.7205636866900242,0.0,1.0,0.0
D60_hotspot,6.711864406779661,1.15,21.790818970534374,29.252892811004433,29.973457198313504,2598.659364306904,4848.647737133139,5102.7653516490855,7.462073840470058,8.18263822777913,7.462073840470058,8.18263822777913,-0.7205643873090715,0.7205643873090715,0.0,1.0,0.0
D60_hotspot,6.711864406779661,1.34,21.790839668412794,29.252941649533273,29.97350673754165,2598.6646398932303,4848.664740826908,5102.783045502114,7.46210198112048,8.182667069128858,7.46210198112048,8.182667069128858,-0.720565088008378,0.720565088008378,0.0,1.0,0.0
D60_hotspot,6.711864406779661,1.53,21.790860366309776,29.252990488269216,29.97355627694673,2598.669915489643,4848.681744622597,5102.800739449012,7.46213012195944,8.182695910636955,7.46213012195944,8.182695910636955,-0.720565788677515,0.720565788677515,0.0,1.0,0.0
D60_hotspot,6.711864406779661,1.72,21.790881064165323,29.253039327209965,29.97360581655009,2598.6751910808493,4848.698748519407,5102.818433497407,7.462158263044643,8.182724752384768,7.462158263044643,8.182724752384768,-0.7205664893401256,0.7205664893401256,0.0,1.0,0.0
D60_hotspot,6.711864406779661,1.91,21.790901761884168,29.25308816630453,29.973655356324965,2598.6804666425683,4848.715752499582,5102.836127637739,7.462186404420361,8.182753594440797,7.462186404420361,8.182753594440797,-0.7205671900204358,0.7205671900204358,0.0,1.0,0.0
D60_hotspot,6.711864406779661,2.1,21.7909224595533,29.253137002982985,29.973704893641518,2598.6857421969703,4848.732755668376,5102.853820930708,7.462214543429685,8.182782434088217,7.462214543429685,8.182782434088217,-0.7205678906585327,0.7205678906585327,0.0,1.0,0.0
D60_hotspot,6.711864406779661,2.29,21.790943157200772,29.253185837562075,29.97375442875797,2598.6910177512063,4848.749758136053,5102.871513468535,7.462242680361303,8.182811271557199,7.462242680361303,8.182811271557199,-0.7205685911958959,0.7205685911958959,0.0,1.0,0.0
D60_hotspot,6.711864406779661,2.4800000000000004,21.790963854697058,29.253234672272725,29.97380396407335,2598.696293272261,4848.766760679347,5102.889206108088,7.462270817575668,8.182840109376293,7.462270817575668,8.182840109376293,-0.7205692918006257,0.7205692918006257,0.0,1.0,0.0
D60_hotspot,6.711864406779661,2.6700000000000004,21.7909845521938,29.25328350719355,29.97385349955709,2598.7015687987887,4848.783763325626,5102.906898838443,7.462298954999749,8.18286894736329,7.462298954999749,8.18286894736329,-0.72056999236354,0.72056999236354,0.0,1.0,0.0
D60_hotspot,6.711864406779661,2.8600000000000003,21.79100524961991,29.253332342305217,29.973903035236418,2598.706844312668,4848.800766068161,5102.924591669331,7.462327092685307,8.182897785616507,7.462327092685307,8.182897785616507,-0.7205706929312008,0.7205706929312008,0.0,1.0,0.0
D60_hotspot,6.711864406779661,3.0500000000000003,21.791025947001945,29.25338117760384,29.973952571114378,2598.712119820666,4848.817768905598,5102.942284601836,7.462355230601894,8.182926624112433,7.462355230601894,8.182926624112433,-0.7205713935105393,0.7205713935105393,0.0,1.0,0.0
D60_hotspot,6.711864406779661,3.24,21.791046644304153,29.25343001308495,29.97400210718543,2598.717395313673,4848.834771836384,5102.959977633984,7.462383368780799,8.182955462881278,7.462383368780799,8.182955462881278,-0.7205720941004792,0.7205720941004792,0.0,1.0,0.0
D60_hotspot,6.711864406779661,3.43,21.79106734152444,29.25347884874859,29.97405164343486,2598.7226707911536,4848.851774860532,5102.977670760515,7.46241150722415,8.18298430191042,7.46241150722415,8.18298430191042,-0.7205727946862694,0.7205727946862694,0.0,1.0,0.0
D60_hotspot,6.711864406779661,3.62,21.7910880386692,29.25352768459161,29.97410117987427,2598.727946254738,4848.868777976945,5102.995363985576,7.462439645922409,8.18301314120507,7.462439645922409,8.18301314120507,-0.720573495282661,0.720573495282661,0.0,1.0,0.0
D60_hotspot,6.711864406779661,3.81,21.79110873580438,29.25357652063404,29.974150716509424,2598.7332217212356,4848.885781192599,5103.013057311225,7.462467784829663,8.183041980705045,7.462467784829663,8.183041980705045,-0.7205741958753826,0.7205741958753826,0.0,1.0,0.0
D60_hotspot,6.711864406779661,4.0,21.791129432843228,29.253625356866003,29.974200253339287,2598.7384971685337,4848.902784504055,5103.030750737093,7.462495924022775,8.18307082049606,7.462495924022775,8.18307082049606,-0.7205748964732841,0.7205748964732841,0.0,1.0,0.0
