D,eta,gap_cv,c_tree_diag_cv,tree_diag_gap_headroom,tree_diag_susceptibility,tree_diag_compressibility,tree_diag_pressure_fraction,tree_diag_screen,diag_dispersion_screen,eymh_loop_prefactor_diag,tree_diag_recon_residual,abs_mu_diff_vs_const
18.4,2.4800000000000004,0.20297833384972,0.5139240325215797,0.8312701666037846,0.42720971613590236,0.837059063454707,0.2993321242883288,0.837059063454707,0.7631803861321128,0.0360817095016701,0.0,4.034350757563207e-12
19.200000000000003,2.4800000000000004,0.2685122027208125,0.0,0.7883250928569038,0.0,1.0,0.0,1.0,0.8878767329178662,5.1556393066254794e-17,0.0,4.034350757563207e-12
20.0,2.4800000000000004,0.3261537967964966,0.0,0.7540603528909203,0.0,1.0,0.0,1.0,0.8683664853567993,5.409153402121938e-17,0.0,4.034350757563207e-12
4.0,2.6700000000000004,0.0529284688818641,0.8889322694743258,0.9497321323849565,0.8442475398336502,0.7363603468226686,0.45777343962719924,0.7363603468226686,0.7176140936594128,0.0422223571530738,0.0,1.4878405885099255e-07
4.8,2.6700000000000004,0.3330127461264275,1.0290740285883435,0.7501803736730036,0.7719911393035868,0.7512236069807108,0.4356630923148906,0.7512236069807108,0.6506569543812489,0.0339703607849688,0.0,3.5267183946530167e-06
5.6,2.6700000000000004,0.0489632309804584,1.1142842376173367,0.9533222618921611,1.0622719697961418,0.6963491191005488,0.5150979043278897,0.6963491191005488,0.6799029067759493,0.0438363222265914,0.0,7.628535131942726e-05
6.4,2.6700000000000004,0.2368422574530327,1.0740804630856768,0.8085105388129687,0.8684053739378835,0.731584416743818,0.46478424117760775,0.731584416743818,0.6578203261884543,0.0443922341105771,0.0,0.0006464174580997906
7.2,2.6700000000000004,0.5397550802947837,0.5919359991362121,0.6494539377058276,0.3844351655088463,0.8498918976170113,0.27768376236495546,0.8498918976170113,0.6849168743730424,0.043834152228561,0.0,6.176214070174879e-05
8.0,2.6700000000000004,0.5891268740470006,0.5580450296288668,0.6292763758083822,0.3511645537827346,0.8602919879262766,0.2598976955098552,0.8602919879262766,0.6824433279745579,0.0460056552899644,0.0,7.070844134338117e-05
8.8,2.6700000000000004,0.1526414316992487,0.7386124163535156,0.8675724926231209,0.6407998151382059,0.7806784672643139,0.39054113074984154,0.7806784672643139,0.7271518069472349,0.0425742188008097,0.0,6.944640286388193e-06
9.6,2.6700000000000004,0.1066533286499557,0.8851615245526332,0.9036253487078326,0.7998543912866299,0.7453861416421748,0.4443994998477917,0.7453861416421748,0.7085581808802193,0.0391067708249888,0.0,3.497202527569243e-14
10.4,2.6700000000000004,0.1910896609391989,0.9172112609487872,0.8395673581881982,0.7700606352552394,0.7516331536870647,0.43504760227843725,0.7516331536870647,0.6887057369132195,0.0406454635603252,0.0,6.191760698603943e-06
11.2,2.6700000000000004,0.263616892757297,0.9184677686298308,0.7913791005262146,0.726856196600595,0.7609776704151463,0.42091298512953695,0.7609776704151463,0.676961860782864,0.0408548878170786,0.0,3.4440504390054194e-06
12.0,2.6700000000000004,0.324701506182844,0.8771173588526153,0.754887040841013,0.6621245274945357,0.7756543293129652,0.3983603614180541,0.7756543293129652,0.6739213354849226,0.0397447077623072,0.0,1.029935389404435e-06
12.8,2.6700000000000004,0.1142870052001219,0.7916626962657767,0.897434857746011,0.7104656992061008,0.764615002855244,0.41536389740867524,0.764615002855244,0.724343024790208,0.0372231464899347,0.0,3.864718340013465e-08
13.6,2.6700000000000004,0.1152775579450587,0.6820463188937917,0.8966377857029043,0.6115485011197463,0.7877316763566322,0.37947880606437,0.7877316763566322,0.7459106845408274,0.037517351349238,0.0,3.422187000006729e-09
14.4,2.6700000000000004,0.1959995823623919,0.6958830990376567,0.8361206933072295,0.5818422592281489,0.795093884707462,0.36782571450079704,0.795093884707462,0.727030949741891,0.0362876400755951,0.0,6.079634680075403e-10
15.2,2.6700000000000004,0.2635129579283289,0.8194710105760393,0.791444198276852,0.6485655769764751,0.7788375579297587,0.3934120583580098,0.7788375579297587,0.6928784216276697,0.0371162879469978,0.0,4.007968882012425e-11
16.0,2.6700000000000004,0.3217878591111364,0.785419151663009,0.7565510555320659,0.5942096882257493,0.7920038230610876,0.37272994425662137,0.7920038230610876,0.688884477090543,0.0378421118660821,0.0,7.535794789559607e-12
16.8,2.6700000000000004,0.3729068193667717,0.7782665071082377,0.7283815521152643,0.5668749664068237,0.7988823550892716,0.3617869827270187,0.7988823550892716,0.6818083221122048,0.0367135607822305,0.0,2.9546885928622575e-12
17.6,2.6700000000000004,0.2679119024066777,0.6787167217905432,0.7886983299879569,0.5353027450111022,0.8070547292918159,0.34866266392771367,0.8070547292918159,0.7167347272310843,0.0361985046360608,0.0,4.034350757563207e-12
18.4,2.6700000000000004,0.20297833384972,0.5139240325215797,0.8312701666037846,0.42720971613590236,0.837059063454707,0.2993321242883288,0.837059063454707,0.7631803861321128,0.0360817095016701,0.0,4.034350757563207e-12
19.200000000000003,2.6700000000000004,0.2685122027208125,0.0,0.7883250928569038,0.0,1.0,0.0,1.0,0.8878767329178662,5.1556393066254794e-17,0.0,4.034350757563207e-12
20.0,2.6700000000000004,0.3261537967964966,0.0,0.7540603528909203,0.0,1.0,0.0,1.0,0.8683664853567993,5.409153402121938e-17,0.0,4.034350757563207e-12
4.0,2.8600000000000003,0.0529284688818641,0.8894927704940255,0.9497321323849565,0.8447798656622936,0.7362540978547905,0.45792990339202855,0.7362540978547905,0.7175105495765257,0.0422226890683634,0.0,1.519598873400696e-07
4.8,2.8600000000000003,0.3330127461264275,1.029026018350639,0.7501803736730036,0.7719551229655255,0.7512312415380294,0.4356516217372308,0.7512312415380294,0.6506635668968394,0.0339704805762082,0.0,3.532549154527942e-06
5.6,2.8600000000000003,0.0489632309804584,1.1142768247003636,0.9533222618921611,1.0622649028973656,0.696350312212189,0.515096242681987,0.696350312212189,0.679904071708955,0.0438363158165893,0.0,7.629158528743574e-05
6.4,2.8600000000000003,0.2368422574530327,1.0740796290009924,0.8085105388129687,0.8684046995716259,0.7315845487697652,0.46478404800133893,0.7315845487697652,0.6578204449025079,0.0443922329804665,0.0,0.0006464201122540203
7.2,2.8600000000000003,0.5397550802947837,0.5919359520488577,0.6494539377058276,0.3844351349277786,0.8498919070037283,0.277683746409566,0.8498919070037283,0.684916881937676,0.0438341520180684,0.0,6.176214783470968e-05
8.0,2.8600000000000003,0.5891268740470006,0.5580450276519876,0.6292763758083822,0.3511645525387312,0.8602919883223076,0.25989769482845065,0.8602919883223076,0.6824433282887172,0.046005655253731,0.0,7.070844134249299e-05
8.8,2.8600000000000003,0.1526414316992487,0.7386124155499847,0.8675724926231209,0.6407998144410846,0.780678467430156,0.3905411304909027,0.780678467430156,0.7271518071017061,0.042574218805132,0.0,6.944640200234886e-06
9.6,2.8600000000000003,0.1066533286499557,0.8851615243914643,0.9036253487078326,0.7998543911409937,0.7453861416723315,0.44439949980283494,0.7453861416723315,0.7085581809088859,0.0391067708255348,0.0,4.440892098500626e-14
10.4,2.8600000000000003,0.1910896609391989,0.917211259969276,0.8395673581881982,0.7700606344328736,0.7516331538616682,0.43504760201596177,0.7516331538616682,0.6887057370732049,0.0406454635636465,0.0,6.191760644591593e-06
11.2,2.8600000000000003,0.263616892757297,0.9184677804286436,0.7913791005262146,0.7268562059379288,0.7609776683577942,0.42091298826073503,0.7609776683577942,0.6769618589526541,0.0408548878192203,0.0,3.444050712286817e-06
12.0,2.8600000000000003,0.324701506182844,0.8771174535857978,0.754887040841013,0.6621245990073875,0.775654312626715,0.3983603873035782,0.775654312626715,0.6739213209872018,0.0397447073454158,0.0,1.0299359299026367e-06
12.8,2.8600000000000003,0.1142870052001219,0.7916633186634047,0.897434857746011,0.7104662577674276,0.7646148780108036,0.4153640883245239,0.7646148780108036,0.7243429065212762,0.0372231445706971,0.0,3.864719610004522e-08
13.6,2.8600000000000003,0.1152775579450587,0.6820475245908052,0.8966377857029043,0.6115495821932467,0.7877314121401313,0.3794792223277147,0.7877314121401313,0.7459104343516869,0.0375173499586081,0.0,3.4221859999928553e-09
14.4,2.8600000000000003,0.1959995823623919,0.695873446239674,0.8361206933072295,0.5818341883240072,0.7950959130864126,0.36782248899328385,0.7950959130864126,0.727032804484209,0.0362876424543927,0.0,6.079635927585527e-10
15.2,2.8600000000000003,0.2635129579283289,0.8194747314850082,0.791444198276852,0.6485685218682908,0.7788368622979593,0.39341314192586946,0.7788368622979593,0.6928778027717115,0.0371163903043574,0.0,4.007588018560483e-11
16.0,2.8600000000000003,0.3217878591111364,0.785546744716231,0.7565510555320659,0.5943062188848429,0.791979845920617,0.3727679236555558,0.791979845920617,0.6888636217873307,0.0378418010589715,0.0,7.546875399925155e-12
16.8,2.8600000000000003,0.3729068193667717,0.7837300268086972,0.7283815521152643,0.5708544933662566,0.7978697883847091,0.36340380078293955,0.7978697883847091,0.6809441442999569,0.0366892642946298,0.0,3.0726768708837073e-12
17.6,2.8600000000000003,0.2679119024066777,0.6988719916427447,0.7886983299879569,0.5511991726839901,0.8029087998226648,0.35533745916732784,0.8029087998226648,0.7130527816091328,0.036019830933372,0.0,4.034350757563207e-12
18.4,2.8600000000000003,0.20297833384972,0.5139240325215797,0.8312701666037846,0.42720971613590236,0.837059063454707,0.2993321242883288,0.837059063454707,0.7631803861321128,0.0360817095016701,0.0,4.034350757563207e-12
19.200000000000003,2.8600000000000003,0.2685122027208125,0.5190615771644347,0.7883250928569038,0.4091892660166039,0.842394139420308,0.2903721138703185,0.842394139420308,0.7479421563376605,0.0350283196491397,0.0,4.034350757563207e-12
20.0,2.8600000000000003,0.3261537967964966,0.0,0.7540603528909203,0.0,1.0,0.0,1.0,0.8683664853567993,5.409153402121938e-17,0.0,4.034350757563207e-12
4.0,3.0500000000000003,0.0529284688818641,0.8900304978494885,0.9497321323849565,0.8452905626102392,0.736152209093409,0.45807992504689393,0.736152209093409,0.7174112546980489,0.0422230643660384,0.0,1.5518755613896928e-07
4.8,3.0500000000000003,0.3330127461264275,1.0289779214021215,0.7501803736730036,0.771919041578714,0.751238890117448,0.43564012997510476,0.751238890117448,0.6506701915573847,0.0339706001210463,0.0,3.5383874745775756e-06
5.6,3.0500000000000003,0.0489632309804584,1.114269411568932,0.9533222618921611,1.0622578357941417,0.6963515053644794,0.5150945809766234,0.6963515053644794,0.6799052366816508,0.0438363094064972,0.0,7.629781909912481e-05
6.4,3.0500000000000003,0.2368422574530327,1.0740787949167427,0.8085105388129687,0.8684040252057198,0.7315846807957153,0.4647838548250315,0.7315846807957153,0.6578205636165639,0.0443922318503863,0.0,0.0006464227663869337
7.2,3.0500000000000003,0.5397550802947837,0.5919359049606092,0.6494539377058276,0.3844351043461302,0.8498919163906238,0.2776837304538729,0.8498919163906238,0.6849168895024537,0.0438341518075746,0.0,6.176215496545012e-05
8.0,3.0500000000000003,0.5891268740470006,0.5580450256730829,0.6292763758083822,0.35116455129345325,0.8602919887187443,0.25989769414634784,0.8602919887187443,0.6824433286031983,0.0460056552175101,0.0,7.070844134027254e-05
8.8,3.0500000000000003,0.1526414316992487,0.7386124145853323,0.8675724926231209,0.6407998136041787,0.7806784676292524,0.39054113018004233,0.7806784676292524,0.7271518072871516,0.0425742188099879,0.0,6.9446400972061895e-06
9.6,3.0500000000000003,0.1066533286499557,0.885161523615255,0.9036253487078326,0.7998543904395913,0.7453861418175698,0.4443994995863177,0.7453861418175698,0.7085581810469483,0.0391067708273877,0.0,8.837375276016246e-14
10.4,3.0500000000000003,0.1910896609391989,0.917211259111802,0.8395673581881982,0.7700606337129665,0.7516331540145178,0.4350476017861882,0.7516331540145178,0.6887057372132578,0.0406454635665541,0.0,6.191760600127161e-06
11.2,3.0500000000000003,0.263616892757297,0.918467785735001,0.7913791005262146,0.7268562101372691,0.7609776674325277,0.4209129896689492,0.7609776674325277,0.6769618581295417,0.0408548877706719,0.0,3.444050811901578e-06
12.0,3.0500000000000003,0.324701506182844,0.8771173664232618,0.754887040841013,0.6621245332095186,0.7756543279794756,0.3983603634867079,0.7756543279794756,0.6739213343263305,0.0397447074834625,0.0,1.0299354111995007e-06
12.8,3.0500000000000003,0.1142870052001219,0.7916635165194551,0.897434857746011,0.7104664353303439,0.7646148383236024,0.4153641490153713,0.7646148383236024,0.7243428689243846,0.0372231425562619,0.0,3.8647211600233156e-08
13.6,3.0500000000000003,0.1152775579450587,0.6820485800640658,0.8966377857029043,0.611550528570454,0.7877311808438889,0.3794795867262924,0.7877311808438889,0.7459102153350551,0.0375173487412518,0.0,3.4221879000029525e-09
14.4,3.0500000000000003,0.1959995823623919,0.6958799953963969,0.8361206933072295,0.581839664209467,0.7950945368856458,0.3678246774146004,0.7950945368856458,0.7270315460912448,0.0362876178611162,0.0,6.079655774922734e-10
15.2,3.0500000000000003,0.2635129579283289,0.8194779889499156,0.791444198276852,0.648571099969993,0.7788362533095373,0.39341409053076215,0.7788362533095373,0.6928772609964309,0.0371164799100103,0.0,4.007373472060614e-11
16.0,3.0500000000000003,0.3217878591111364,0.7856583210612964,0.7565510555320659,0.5943906320864746,0.7919588804062784,0.37280113174563406,0.7919588804062784,0.6888453859948238,0.0378415295702462,0.0,7.556580474735899e-12
16.8,3.0500000000000003,0.3729068193667717,0.7788930551818256,0.7283815521152643,0.5673313324651383,0.7987660397553616,0.361972813733536,0.7987660397553616,0.6817090524736354,0.0367269304951515,0.0,2.9692168012825216e-12
17.6,3.0500000000000003,0.2679119024066777,0.697346542744771,0.7886983299879569,0.5499960536856763,0.8032203514063684,0.35483706708663015,0.8032203514063684,0.7133294664871955,0.0360323152483471,0.0,4.034350757563207e-12
18.4,3.0500000000000003,0.20297833384972,0.5139240325215797,0.8312701666037846,0.42720971613590236,0.837059063454707,0.2993321242883288,0.837059063454707,0.7631803861321128,0.0360817095016701,0.0,4.034350757563207e-12
19.200000000000003,3.0500000000000003,0.2685122027208125,0.5190615771644347,0.7883250928569038,0.4091892660166039,0.842394139420308,0.2903721138703185,0.842394139420308,0.7479421563376605,0.0350283196491397,0.0,4.034350757563207e-12
20.0,3.0500000000000003,0.3261537967964966,0.0,0.7540603528909203,0.0,1.0,0.0,1.0,0.8683664853567993,5.409153402121938e-17,0.0,4.034350757563207e-12
4.0,3.24,0.0529284688818641,0.8905456474605103,0.9497321323849565,0.8457798167488122,0.7360546380338073,0.4582235698289209,0.7360546380338073,0.7173161676013502,0.042223480891759,0.0,1.584673396948233e-07
4.8,3.24,0.3330127461264275,1.028929737850407,0.7501803736730036,0.771882895223884,0.7512465527031277,0.4356286170516667,0.7512465527031277,0.6506768283491663,0.0339707194196628,0.0,3.544233321051138e-06
5.6,3.24,0.0489632309804584,1.1142619982231503,0.9533222618921611,1.0622507684865727,0.6963526985574032,0.5150929192118223,0.6963526985574032,0.6799064016940203,0.0438363029963159,0.0,7.630405270475649e-05
6.4,3.24,0.2368422574530327,1.0740779608329225,0.8085105388129687,0.868403350840161,0.7315848128216687,0.4647836616486841,0.7315848128216687,0.6578206823306232,0.0443922307203365,0.0,0.0006464254205127418
7.2,3.24,0.5397550802947837,0.5919358578723675,0.6494539377058276,0.38443507376448616,0.8498919257775183,0.27768371449818136,0.8498919257775183,0.6849168970672304,0.0438341515970805,0.0,6.176216209752283e-05
8.0,3.24,0.5891268740470006,0.5580450237004745,0.6292763758083822,0.35116455005213737,0.8602919891139198,0.2598976934664153,0.8602919891139198,0.6824433289166789,0.0460056551812924,0.0,7.070844134249299e-05
8.8,3.24,0.1526414316992487,0.7386124136147232,0.8675724926231209,0.640799812762105,0.7806784678295781,0.3905411298672623,0.7806784678295781,0.7271518074737421,0.0425742188148324,0.0,6.9446399937334036e-06
9.6,3.24,0.1066533286499557,0.8851615237079763,0.9036253487078326,0.7998543905233765,0.7453861418002206,0.44439949961218156,0.7453861418002206,0.7085581810304562,0.0391067708280358,0.0,8.770761894538737e-14
10.4,3.24,0.1910896609391989,0.9172112583548964,0.8395673581881982,0.7700606330774933,0.7516331541494405,0.43504760158336336,0.7516331541494405,0.6887057373368847,0.0406454635691207,0.0,6.191760561213844e-06
11.2,3.24,0.263616892757297,0.9184677659124012,0.7913791005262146,0.7268561944500779,0.7609776708889829,0.4209129844083788,0.7609776708889829,0.6769618612043867,0.0408548877818728,0.0,3.44405036140083e-06
12.0,3.24,0.324701506182844,0.8771174845952986,0.754887040841013,0.6621246224160577,0.7756543071647191,0.3983603957768197,0.7756543071647191,0.6739213162415882,0.0397447073594672,0.0,1.029936111701657e-06
12.8,3.24,0.1142870052001219,0.7916628871580557,0.897434857746011,0.710465870519486,0.7646149645648607,0.4153639559634769,0.7646149645648607,0.7243429885165643,0.0372231469396952,0.0,3.8647187899573665e-08
13.6,3.24,0.1152775579450587,0.6820495117427807,0.8966377857029043,0.611551363948794,0.7877309766761328,0.3794799083848659,0.7877309766761328,0.7459100220066474,0.0375173476666834,0.0,3.4221898000130497e-09
14.4,3.24,0.1959995823623919,0.6958612317982025,0.8361206933072295,0.5818239755767358,0.7950984797754487,0.3678184074587703,0.7950984797754487,0.7270351514553071,0.0362877989972872,0.0,6.079484436013961e-10
15.2,3.24,0.2635129579283289,0.8194316042526251,0.791444198276852,0.6485343890704335,0.7788449251396441,0.39340058258422234,0.7788449251396441,0.6928849757296197,0.0371163932052477,0.0,4.009249276666659e-11
16.0,3.24,0.3217878591111364,0.7857567184443418,0.7565510555320659,0.5944650747304792,0.7919403926381604,0.37283041450811627,0.7919403926381604,0.6888293053445773,0.0378412903832029,0.0,7.565142760646295e-12
16.8,3.24,0.3729068193667717,0.776951396729753,0.7283815521152643,0.56591706426814,0.7991266637247553,0.3613965753241419,0.7991266637247553,0.6820168279826567,0.0367272259066131,0.0,2.9294368637911295e-12
17.6,3.24,0.2679119024066777,0.6693643435866846,0.7886983299879569,0.5279265399403031,0.8090004490816661,0.34551827338566254,0.8090004490816661,0.7184626954744153,0.0361969336619947,0.0,4.034350757563207e-12
18.4,3.24,0.20297833384972,0.5139240325215797,0.8312701666037846,0.42720971613590236,0.837059063454707,0.2993321242883288,0.837059063454707,0.7631803861321128,0.0360817095016701,0.0,4.034350757563207e-12
19.200000000000003,3.24,0.2685122027208125,0.5190615771644347,0.7883250928569038,0.4091892660166039,0.842394139420308,0.2903721138703185,0.842394139420308,0.7479421563376605,0.0350283196491397,0.0,4.034350757563207e-12
20.0,3.24,0.3261537967964966,0.0,0.7540603528909203,0.0,1.0,0.0,1.0,0.8683664853567993,5.409153402121938e-17,0.0,4.034350757563207e-12
4.0,3.43,0.0529284688818641,0.8910384175458508,0.9497321323849565,0.846247816332738,0.7359613420271909,0.45836090304153615,0.7359613420271909,0.7172252467233875,0.0422239365679273,0.0,1.6179950979022806e-07
4.8,3.43,0.3330127461264275,1.0288814678031082,0.7501803736730036,0.7718466839817641,0.7512542292792302,0.43561708299006974,0.7512542292792302,0.6506834772584664,0.0339708384722384,0.0,3.5500867596738317e-06
5.6,3.43,0.0489632309804584,1.1142545846630012,0.9533222618921611,1.0622437009746428,0.6963538917909637,0.5150912573875788,0.6963538917909637,0.6799075667460667,0.0438362965860455,0.0,7.631028610433077e-05
6.4,3.43,0.2368422574530327,1.0740771267491565,0.8085105388129687,0.8684026764746459,0.731584944847685,0.4647834684722097,0.731584944847685,0.657820801044739,0.0443922295903149,0.0,0.0006464280746314444
7.2,3.43,0.5397550802947837,0.5919358107848772,0.6494539377058276,0.3844350431833302,0.8498919351642633,0.27768369854274366,0.8498919351642633,0.6849169046318865,0.0438341513865873,0.0,6.176216923048372e-05
8.0,3.43,0.5891268740470006,0.5580450217225088,0.6292763758083822,0.3511645488074503,0.8602919895101684,0.2598976927846362,0.8602919895101684,0.6824433292310109,0.0460056551450611,0.0,7.070844134027254e-05
8.8,3.43,0.1526414316992487,0.738612412807362,0.8675724926231209,0.6407998120616606,0.7806784679962109,0.3905411296070892,0.7806784679962109,0.7271518076289498,0.0425742188191618,0.0,6.944639907358052e-06
9.6,3.43,0.1066533286499557,0.8851615241089844,0.9036253487078326,0.7998543908857376,0.7453861417251869,0.4443994997240395,0.7453861417251869,0.7085581809591298,0.0391067708263824,0.0,6.161737786669619e-14
10.4,3.43,0.1910896609391989,0.9172112618700298,0.8395673581881982,0.7700606360286845,0.7516331535228481,0.43504760252529867,0.7516331535228481,0.688705736762751,0.040645463561086,0.0,6.191760745788422e-06
11.2,3.43,0.263616892757297,0.9184677759010066,0.7913791005262146,0.7268562023548515,0.7609776691472756,0.42091298705917957,0.7609776691472756,0.6769618596549727,0.0408548877856088,0.0,3.4440505946031763e-06
12.0,3.43,0.324701506182844,0.8771174053715285,0.754887040841013,0.6621245626110603,0.7756543211191496,0.39836037412919123,0.7756543211191496,0.6739213283657884,0.0397447074814416,0.0,1.0299356403981053e-06
12.8,3.43,0.1142870052001219,0.7916633955499216,0.897434857746011,0.7104663267680679,0.7646148625884256,0.41536411190888306,0.7646148625884256,0.724342891911189,0.0372231453144878,0.0,3.8647198300108265e-08
13.6,3.43,0.1152775579450587,0.6820544847944048,0.8966377857029043,0.6115558229747903,0.7877298868859801,0.37948162530660096,0.7877298868859801,0.7459089900738927,0.0375173104774314,0.0,3.4222154999955564e-09
14.4,3.43,0.1959995823623919,0.6958543941494896,0.8361206933072295,0.5818182584771534,0.7950999166197433,0.3678161225912773,0.7950999166197433,0.7270364653004923,0.0362877921787571,0.0,6.079493597386794e-10
15.2,3.43,0.2635129579283289,0.819436890048869,0.791444198276852,0.648538572483204,0.7788439369213738,0.39340212192081514,0.7788439369213738,0.6928840965795218,0.0371164727148448,0.0,4.008872791866835e-11
16.0,3.43,0.3217878591111364,0.7848913475230797,0.7565510555320659,0.5938103774465715,0.7921030305521742,0.37257278899006135,0.7921030305521742,0.688970767710147,0.0378459904652278,0.0,7.494169913829812e-12
16.8,3.43,0.3729068193667717,0.7815757281669996,0.7283815521152643,0.5692853419778972,0.798268589559091,0.36276725892333944,0.798268589559091,0.6812845022485704,0.036705857280729,0.0,3.0271912722375234e-12
17.6,3.43,0.2679119024066777,0.6787167217905433,0.7886983299879569,0.5353027450111022,0.8070547292918159,0.34866266392771367,0.8070547292918159,0.7167347272310843,0.0361985046360608,0.0,4.034350757563207e-12
18.4,3.43,0.20297833384972,0.5139240325215797,0.8312701666037846,0.42720971613590236,0.837059063454707,0.2993321242883288,0.837059063454707,0.7631803861321128,0.0360817095016701,0.0,4.034350757563207e-12
19.200000000000003,3.43,0.2685122027208125,0.5190615771644347,0.7883250928569038,0.4091892660166039,0.842394139420308,0.2903721138703185,0.842394139420308,0.7479421563376605,0.0350283196491397,0.0,4.034350757563207e-12
20.0,3.43,0.3261537967964966,0.0,0.7540603528909203,0.0,1.0,0.0,1.0,0.8683664853567993,5.409153402121938e-17,0.0,4.034350757563207e-12
4.0,3.62,0.0529284688818641,0.891509008468447,0.9497321323849565,0.8466947516531365,0.7358722783034836,0.4584919900244405,0.7358722783034836,0.7171384503829246,0.0422244293919976,0.0,1.65184310674249e-07
4.8,3.62,0.3330127461264275,1.0288331113678246,0.7501803736730036,0.7718104079330736,0.75126191982992,0.4356055278134629,0.75126191982992,0.6506901382715693,0.033970957278955,0.0,3.5559477282731677e-06
5.6,3.62,0.0489632309804584,1.1142471708885977,0.9533222618921611,1.0622366332584592,0.6963550850651433,0.515089595503917,0.6963550850651433,0.679908731837773,0.0438362901756866,0.0,7.631651931205852e-05
6.4,3.62,0.2368422574530327,1.0740762926656664,0.8085105388129687,0.8684020021093538,0.7315850768737292,0.4647832752956598,0.7315850768737292,0.6578209197588797,0.0443922284603236,0.0,0.0006464307287146198
7.2,3.62,0.5397550802947837,0.591935763697312,0.6494539377058276,0.3844350126021256,0.8498919445510235,0.27768368258728,0.8498919445510235,0.684916912196555,0.0438341511760934,0.0,6.176217636033599e-05
8.0,3.62,0.5891268740470006,0.5580450197503236,0.6292763758083822,0.35116454756640075,0.8602919899052591,0.2598976921048495,0.8602919899052591,0.6824433295444243,0.04600565510887,0.0,7.070844134160481e-05
8.8,3.62,0.1526414316992487,0.7386124118815585,0.8675724926231209,0.6407998112584589,0.780678468187289,0.39054112930874785,0.780678468187289,0.7271518078069268,0.0425742188238579,0.0,6.944639807882069e-06
9.6,3.62,0.1066533286499557,0.8851615236309429,0.9036253487078326,0.7998543904537672,0.7453861418146345,0.4443994995906937,0.7453861418146345,0.7085581810441579,0.0391067708281736,0.0,9.181544413650045e-14
10.4,3.62,0.1910896609391989,0.9172112610478091,0.8395673581881982,0.7700606353383749,0.7516331536694136,0.4350476023049717,0.7516331536694136,0.6887057368970461,0.0406454635636702,0.0,6.1917607002137665e-06
11.2,3.62,0.263616892757297,0.9184677806094712,0.7913791005262146,0.726856206081032,0.7609776683262633,0.4209129883087235,0.7609776683262633,0.6769618589246044,0.0408548877464689,0.0,3.444050683698574e-06
12.0,3.62,0.324701506182844,0.8771174777743775,0.754887040841013,0.6621246172670329,0.7756543083661522,0.398360393913026,0.7756543083661522,0.6739213172854442,0.0397447071668161,0.0,1.0299360743010189e-06
12.8,3.62,0.1142870052001219,0.7916626046068637,0.897434857746011,0.7104656169481972,0.7646150212407719,0.4153638692929741,0.7646150212407719,0.7243430422073772,0.0372231483147792,0.0,3.8647174799809336e-08
13.6,3.62,0.1152775579450587,0.6820465661265575,0.8966377857029043,0.611548722797986,0.7877316221780105,0.37947889142080005,0.7877316221780105,0.7459106332385705,0.0375173560952228,0.0,3.4221830999959894e-09
14.4,3.62,0.1959995823623919,0.6958609118495571,0.8361206933072295,0.5818237080610525,0.7950985470083847,0.3678183005451555,0.7950985470083847,0.7270352129328587,0.0362877635978704,0.0,6.079517992274488e-10
15.2,3.62,0.2635129579283289,0.8194416210480321,0.791444198276852,0.6485423168050437,0.7788430524296659,0.3934034996820407,0.7788430524296659,0.6928833097078407,0.0371165438795768,0.0,4.0086236369559934e-11
16.0,3.62,0.3217878591111364,0.7856815930065508,0.7565510555320659,0.594408238501221,0.7919545077510615,0.372808057652774,0.7919545077510615,0.6888415826617905,0.0378401671453545,0.0,7.556966908318853e-12
16.8,3.62,0.3729068193667717,0.7797083632377199,0.7283815521152643,0.5679251878123427,0.7986147581726993,0.3622144680287609,0.7986147581726993,0.6815799407948202,0.0367070572181381,0.0,2.9853204658913277e-12
17.6,3.62,0.2679119024066777,0.6787167217905434,0.7886983299879569,0.5353027450111023,0.8070547292918159,0.3486626639277137,0.8070547292918159,0.7167347272310843,0.0361985046360608,0.0,4.034350757563207e-12
18.4,3.62,0.20297833384972,0.5139240325215797,0.8312701666037846,0.42720971613590236,0.837059063454707,0.2993321242883288,0.837059063454707,0.7631803861321128,0.0360817095016701,0.0,4.034350757563207e-12
19.200000000000003,3.62,0.2685122027208125,0.5190615771644347,0.7883250928569038,0.4091892660166039,0.842394139420308,0.2903721138703185,0.842394139420308,0.7479421563376605,0.0350283196491397,0.0,4.034350757563207e-12
20.0,3.62,0.3261537967964966,0.0,0.7540603528909203,0.0,1.0,0.0,1.0,0.8683664853567993,5.409153402121938e-17,0.0,4.034350757563207e-12
4.0,3.81,0.0529284688818641,0.8919576225852838,0.9497321323849565,0.8471208148949377,0.7357874039931861,0.45861689612496787,0.7357874039931861,0.7170557368018337,0.0422249574347917,0.0,1.6862197371736443e-07
4.8,3.81,0.3330127461264275,1.028784668652148,0.7501803736730036,0.7717740671585256,0.7512696243393627,0.4355939515449928,0.7512696243393627,0.6506968113747605,0.0339710758399957,0.0,3.5618162872452785e-06
5.6,3.81,0.0489632309804584,1.11423975689995,0.9533222618921611,1.062229565338032,0.6963562783799412,0.5150879335608379,0.6963562783799412,0.679909896969138,0.0438362837652397,0.0,7.632275229951802e-05
6.4,3.81,0.2368422574530327,1.0740754585823138,0.8085105388129687,0.868401327744173,0.7315852088998229,0.4647830821190024,0.7315852088998229,0.6578210384730652,0.0443922273303608,0.0,0.000646433382726741
