center_D,sigma_D,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
6.0,0.1,6.169491525423728,2.6700000000000004,56.54561589226992,86.95413758073886,-30.408521688468937,-0.4303331520785443,0.0
6.0,0.15,6.169491525423728,2.6700000000000004,58.074044251021476,86.95413758073886,-28.880093329717383,-0.40366200404436875,0.0
6.0,0.2,6.169491525423728,2.6700000000000004,58.98892909501079,86.95413758073886,-27.96520848572807,-0.3880310415743275,0.0
6.2,0.1,6.169491525423728,2.6700000000000004,60.39372773042508,86.95413758073886,-26.560409850313782,-0.3644955713898681,0.0
6.2,0.15,6.169491525423728,2.6700000000000004,60.53258139692313,86.95413758073886,-26.42155618381573,-0.3621990698506197,0.0
6.2,0.2,6.169491525423728,2.6700000000000004,60.5821116149323,86.95413758073886,-26.372025965806557,-0.3613811637892054,0.0
5.8,0.1,6.169491525423728,2.8600000000000003,55.331077710607296,86.95468495748891,-31.623607246881612,-0.4520523858095466,0.0
5.8,0.15,6.169491525423728,2.8600000000000003,55.57070006693011,86.95468495748891,-31.3839848905588,-0.4477310352592047,0.0
5.8,0.2,6.169491525423728,2.8600000000000003,56.25564086451481,86.95468495748891,-30.6990440929741,-0.4354808023085205,0.0
6.0,0.1,6.169491525423728,2.8600000000000003,56.547317443610055,86.95468495748891,-30.407367513878853,-0.4303093558586028,0.0
6.0,0.15,6.169491525423728,2.8600000000000003,58.075791795305214,86.95468495748891,-28.878893162183694,-0.403638207824427,0.0
6.0,0.2,6.169491525423728,2.8600000000000003,58.990704169696436,86.95468495748891,-27.963980787792472,-0.38800724535438597,0.0
6.2,0.1,6.169491525423728,2.8600000000000003,60.39554507783095,86.95468495748891,-26.559139879657955,-0.3644717751699267,0.0
6.2,0.15,6.169491525423728,2.8600000000000003,60.53440292266607,86.95468495748891,-26.42028203482284,-0.3621752736306781,0.0
6.2,0.2,6.169491525423728,2.8600000000000003,60.58393463112161,86.95468495748891,-26.3707503263673,-0.3613573675692642,0.0
5.8,0.1,6.169491525423728,3.0500000000000003,55.332742775982624,86.95523232823791,-31.62248955225529,-0.4520285883694555,0.0
5.8,0.15,6.169491525423728,3.0500000000000003,55.572372343205814,86.95523232823791,-31.3828599850321,-0.4477072378191133,0.0
5.8,0.2,6.169491525423728,3.0500000000000003,56.25733375255615,86.95523232823791,-30.697898575681762,-0.4354570048684292,0.0
6.0,0.1,6.169491525423728,3.0500000000000003,56.5490191090075,86.95523232823791,-30.40621321923041,-0.4302855584185114,0.0
6.0,0.15,6.169491525423728,3.0500000000000003,58.07753945672921,86.95523232823791,-28.8776928715087,-0.4036144103843358,0.0
6.0,0.2,6.169491525423728,3.0500000000000003,58.992479363367764,86.95523232823791,-27.96275296487015,-0.3879834479142946,0.0
6.2,0.1,6.169491525423728,3.0500000000000003,60.3973625470561,86.95523232823791,-26.557869781181815,-0.3644479777298355,0.0
6.2,0.15,6.169491525423728,3.0500000000000003,60.53622457050835,86.95523232823791,-26.41900775772956,-0.36215147619058685,0.0
6.2,0.2,6.169491525423728,3.0500000000000003,60.585757769510195,86.95523232823791,-26.369474558727717,-0.3613335701291727,0.0
5.8,0.1,6.169491525423728,3.24,55.33440795298376,86.95577969300885,-31.62137174002509,-0.45200478970921626,0.0
5.8,0.15,6.169491525423728,3.24,55.574044731590725,86.95577969300885,-31.381734961418125,-0.44768343915887443,0.0
5.8,0.2,6.169491525423728,3.24,56.25902675408852,86.95577969300885,-30.696752938920334,-0.4354332062081901,0.0
6.0,0.1,6.169491525423728,3.24,56.550720888484406,86.95577969300885,-30.405058804524444,-0.43026175975827236,0.0
6.0,0.15,6.169491525423728,3.24,58.079287235316244,86.95577969300885,-28.876492457692606,-0.4035906117240968,0.0
6.0,0.2,6.169491525423728,3.24,58.99425467604788,86.95577969300885,-27.96152501696097,-0.38795964925405557,0.0
6.2,0.1,6.169491525423728,3.24,60.39918013812419,86.95577969300885,-26.556599554884663,-0.3644241790695964,0.0
6.2,0.15,6.169491525423728,3.24,60.53804634047369,86.95577969300885,-26.41773335253516,-0.362127677530348,0.0
6.2,0.2,6.169491525423728,3.24,60.58758103012176,86.95577969300885,-26.36819866288709,-0.36130977146893384,0.0
5.8,0.1,6.169491525423728,3.43,55.33607324161282,86.95632705178413,-31.620253810171306,-0.4519809898287178,0.0
5.8,0.15,6.169491525423728,3.43,55.57571723208698,86.95632705178413,-31.38060981969715,-0.4476596392783765,0.0
5.8,0.2,6.169491525423728,3.43,56.260719869114055,86.95632705178413,-30.695607182670074,-0.43540940632769215,0.0
6.0,0.1,6.169491525423728,3.43,56.55242278204294,86.95632705178413,-30.40390426974119,-0.4302379598777741,0.0
6.0,0.15,6.169491525423728,3.43,58.08103513106853,86.95632705178413,-28.875291920715597,-0.40356681184359855,0.0
6.0,0.2,6.169491525423728,3.43,58.99603010773903,86.95632705178413,-27.960296944045098,-0.3879358493735576,0.0
6.2,0.1,6.169491525423728,3.43,60.40099785103752,86.95632705178413,-26.555329200746606,-0.36440037918909823,0.0
6.2,0.15,6.169491525423728,3.43,60.53986823256445,86.95632705178413,-26.416458819219677,-0.36210387764984964,0.0
6.2,0.2,6.169491525423728,3.43,60.58940441295866,86.95632705178413,-26.36692263882547,-0.3612859715884356,0.0
5.8,0.1,6.169491525423728,3.62,55.33773864189964,86.95687440458596,-31.61913576268632,-0.4519571887278062,0.0
5.8,0.15,6.169491525423728,3.62,55.57738984472457,86.95687440458596,-31.37948455986139,-0.4476358381774646,0.0
5.8,0.2,6.169491525423728,3.62,56.26241309766314,86.95687440458596,-30.69446130692282,-0.43538560522678027,0.0
6.0,0.1,6.169491525423728,3.62,56.55412478971359,86.95687440458596,-30.40274961487237,-0.43021415877686264,0.0
6.0,0.15,6.169491525423728,3.62,58.08278314401739,86.95687440458596,-28.87409126056857,-0.4035430107426871,0.0
6.0,0.2,6.169491525423728,3.62,58.99780565847305,86.95687440458596,-27.959068746112912,-0.3879120482726462,0.0
6.2,0.1,6.169491525423728,3.62,60.402815685828706,86.95687440458596,-26.554058718757254,-0.36437657808818635,0.0
6.2,0.15,6.169491525423728,3.62,60.54169024681323,86.95687440458596,-26.415184157772728,-0.3620800765489382,0.0
6.2,0.2,6.169491525423728,3.62,60.59122791805355,86.95687440458596,-26.365646486532412,-0.361262170487524,0.0
5.8,0.1,6.169491525423728,3.81,55.33940415382462,86.95742175137232,-31.618017597547706,-0.4519333864064815,0.0
5.8,0.15,6.169491525423728,3.81,55.5790625694838,86.95742175137232,-31.37835918188852,-0.44761203585613973,0.0
5.8,0.2,6.169491525423728,3.81,56.264106439715825,86.95742175137232,-30.693315311656498,-0.4353618029054553,0.0
6.0,0.1,6.169491525423728,3.81,56.55582691147635,86.95742175137232,-30.40159483989597,-0.43019035645553766,0.0
6.0,0.15,6.169491525423728,3.81,58.08453127414227,86.95742175137232,-28.87289047723005,-0.40351920842136224,0.0
6.0,0.2,6.169491525423728,3.81,58.99958132822908,86.95742175137232,-27.957840423143246,-0.3878882459513209,0.0
6.2,0.1,6.169491525423728,3.81,60.404633642476306,86.95742175137232,-26.552788108896017,-0.36435277576686154,0.0
6.2,0.15,6.169491525423728,3.81,60.54351238319864,86.95742175137232,-26.413909368173684,-0.3620562742276131,0.0
6.2,0.2,6.169491525423728,3.81,60.59305154538499,86.95742175137232,-26.364370205987335,-0.36123836816619886,0.0
5.8,0.1,6.169491525423728,4.0,55.34106977742801,86.95796909219023,-31.616899314762215,-0.4519095828646863,0.0
5.8,0.15,6.169491525423728,4.0,55.58073540640508,86.95796909219023,-31.377233685785143,-0.4475882323143445,0.0
5.8,0.2,6.169491525423728,4.0,56.265799895313016,86.95796909219023,-30.69216919687721,-0.4353379993636603,0.0
6.0,0.1,6.169491525423728,4.0,56.557529147372335,86.95796909219023,-30.40043994481789,-0.4301665529137426,0.0
6.0,0.15,6.169491525423728,4.0,58.08627952148541,86.95796909219023,-28.871689570704817,-0.4034954048795668,0.0
6.0,0.2,6.169491525423728,4.0,59.00135711704994,86.95796909219023,-27.956611975140284,-0.387864442409526,0.0
6.2,0.1,6.169491525423728,4.0,60.40645172102427,86.95796909219023,-26.551517371165957,-0.3643289722250664,0.0
6.2,0.15,6.169491525423728,4.0,60.54533464176467,86.95796909219023,-26.412634450425557,-0.3620324706858177,0.0
6.2,0.2,6.169491525423728,4.0,60.59487529499702,86.95796909219023,-26.36309379719321,-0.36121456462440377,0.0
5.8,0.1,6.4406779661016955,0.2,75.25777752793164,53.17603232822576,22.08174519970588,0.34731147945427443,0.0
5.8,0.15,6.4406779661016955,0.2,75.25853303328223,53.17603232822576,22.082500705056475,0.3473215183045199,0.0
5.8,0.2,6.4406779661016955,0.2,75.29865473632306,53.17603232822576,22.1226224080973,0.34785449457200945,0.0
6.0,0.1,6.4406779661016955,0.2,75.25819701764134,53.17603232822576,22.082164689415578,0.3473170534767125,0.0
6.0,0.15,6.4406779661016955,0.2,75.3501914540263,53.17603232822576,22.174159125800543,0.348538691245492,0.0
6.0,0.2,6.4406779661016955,0.2,75.87039920323858,53.17603232822576,22.69436687501282,0.3554188363237907,0.0
6.2,0.1,6.4406779661016955,0.2,75.64053361946083,53.17603232822576,22.464501291235067,0.35238452380441515,0.0
6.2,0.15,6.4406779661016955,0.2,77.19036916348206,53.17603232822576,24.0143368352563,0.3726669227934397,0.0
6.2,0.2,6.4406779661016955,0.2,78.68473663928467,53.17603232822576,25.508704311058906,0.39184141833477565,0.0
5.8,0.1,6.4406779661016955,0.39,75.257980399513,53.1761539878905,22.0818264116225,0.34731188727596835,0.0
5.8,0.15,6.4406779661016955,0.39,75.25873590690021,53.1761539878905,22.082581919009712,0.3473219261262137,0.0
5.8,0.2,6.4406779661016955,0.39,75.29885771809667,53.1761539878905,22.12270373020617,0.3478549023937031,0.0
6.0,0.1,6.4406779661016955,0.39,75.25839989035353,53.1761539878905,22.08224590246303,0.34731746129840657,0.0
6.0,0.15,6.4406779661016955,0.39,75.35039457472689,53.1761539878905,22.17424058683639,0.34853909906718583,0.0
6.0,0.2,6.4406779661016955,0.39,75.87060372625757,53.1761539878905,22.69444973836707,0.3554192441454841,0.0
6.2,0.1,6.4406779661016955,0.39,75.64073752283366,53.1761539878905,22.46458353494316,0.35238493162610884,0.0
6.2,0.15,6.4406779661016955,0.39,77.19057724472992,53.1761539878905,24.01442325683942,0.3726673306151338,0.0
6.2,0.2,6.4406779661016955,0.39,78.68494874888282,53.1761539878905,25.508794760992316,0.3918418261564692,0.0
5.8,0.1,6.4406779661016955,0.5800000000000001,75.2581832722076,53.17627564694484,22.081907625262765,0.34731229512190087,0.0
5.8,0.15,6.4406779661016955,0.5800000000000001,75.25893878163143,53.17627564694484,22.08266313468659,0.3473223339721463,0.0
5.8,0.2,6.4406779661016955,0.5800000000000001,75.29906070098413,53.17627564694484,22.12278505403929,0.3478553102396358,0.0
6.0,0.1,6.4406779661016955,0.5800000000000001,75.25860276417895,53.17627564694484,22.082327117234108,0.3473178691443391,0.0
6.0,0.15,6.4406779661016955,0.5800000000000001,75.3505976965421,53.17627564694484,22.174322049597258,0.3485395069131184,0.0
6.0,0.2,6.4406779661016955,0.5800000000000001,75.87080825039891,53.17627564694484,22.69453260345407,0.35541965199141684,0.0
6.2,0.1,6.4406779661016955,0.5800000000000001,75.64094142732542,53.17627564694484,22.464665780380578,0.35238533947204154,0.0
6.2,0.15,6.4406779661016955,0.5800000000000001,77.1907853271196,53.17627564694484,24.01450968017476,0.3726677384610664,0.0
6.2,0.2,6.4406779661016955,0.5800000000000001,78.68516085964494,53.17627564694484,25.5088852127001,0.3918422340024018,0.0
5.8,0.1,6.4406779661016955,0.77,75.25838614198793,53.176397305291836,22.08198883669609,0.347312702940379,0.0
5.8,0.15,6.4406779661016955,0.77,75.25914165344835,53.176397305291836,22.082744348156517,0.3473227417906246,0.0
5.8,0.2,6.4406779661016955,0.77,75.29926368095575,53.176397305291836,22.12286637566391,0.3478557180581142,0.0
6.0,0.1,6.4406779661016955,0.77,75.25880563509008,53.176397305291836,22.08240832979825,0.34731827696281736,0.0
6.0,0.15,6.4406779661016955,0.77,75.35080081543944,53.176397305291836,22.174403510147606,0.34853991473159673,0.0
6.0,0.2,6.4406779661016955,0.77,75.87101277160224,53.176397305291836,22.694615466310402,0.35542005980989505,0.0
6.2,0.1,6.4406779661016955,0.77,75.64114532888806,53.176397305291836,22.464748023596222,0.3523857472905197,0.0
6.2,0.15,6.4406779661016955,0.77,77.19099340652015,53.176397305291836,24.014596101228314,0.3726681462795445,0.0
6.2,0.2,6.4406779661016955,0.77,78.68537296736007,53.176397305291836,25.50897566206823,0.39184264182088,0.0
5.8,0.1,6.4406779661016955,0.96,75.2585890121813,53.17651896289371,22.082070049287594,0.34731311077632554,0.0
5.8,0.15,6.4406779661016955,0.96,75.2593445256783,53.17651896289371,22.082825562784592,0.34732314962657085,0.0
5.8,0.2,6.4406779661016955,0.96,75.29946666134062,53.17651896289371,22.122947698446907,0.3478561258940608,0.0
6.0,0.1,6.4406779661016955,0.96,75.25900850641425,53.17651896289371,22.082489543520538,0.34731868479876365,0.0
6.0,0.15,6.4406779661016955,0.96,75.35100393475032,53.17651896289371,22.174484971856614,0.3485403225675431,0.0
6.0,0.2,6.4406779661016955,0.96,75.87121729322197,53.17651896289371,22.694698330328265,0.3554204676458417,0.0
6.2,0.1,6.4406779661016955,0.96,75.64134923086587,53.17651896289371,22.46483026797216,0.3523861551264664,0.0
6.2,0.15,6.4406779661016955,0.96,77.19120148634438,53.17651896289371,24.014682523450674,0.3726685541154912,0.0
6.2,0.2,6.4406779661016955,0.96,78.68558507550706,53.17651896289371,25.509066112613354,0.3918430496568267,0.0
5.8,0.1,6.4406779661016955,1.15,75.25879187720484,53.17664061967282,22.082151257532026,0.3473135185570179,0.0
5.8,0.15,6.4406779661016955,1.15,75.2595473927384,53.17664061967282,22.08290677306558,0.34732355740726334,0.0
5.8,0.2,6.4406779661016955,1.15,75.29966963655284,53.17664061967282,22.123029016880018,0.347856533674753,0.0
6.0,0.1,6.4406779661016955,1.15,75.25921137256856,53.17664061967282,22.08257075289574,0.3473190925794559,0.0
6.0,0.15,6.4406779661016955,1.15,75.35120704888502,53.17664061967282,22.1745664292122,0.34854073034823513,0.0
6.0,0.2,6.4406779661016955,1.15,75.87142180962978,53.17664061967282,22.694781189956963,0.3554208754265338,0.0
6.2,0.1,6.4406779661016955,1.15,75.64155312764751,53.17664061967282,22.464912507974695,0.3523865629071584,0.0
6.2,0.15,6.4406779661016955,1.15,77.19140956086599,53.17664061967282,24.014768941193175,0.3726689618961833,0.0
6.2,0.2,6.4406779661016955,1.15,78.68579717824878,53.17664061967282,25.50915655857596,0.3918434574375188,0.0
5.8,0.1,6.4406779661016955,1.34,75.25899474146668,53.17676227557025,22.082232465896432,0.34731392634213715,0.0
5.8,0.15,6.4406779661016955,1.34,75.25975025903675,53.17676227557025,22.082987983466502,0.3473239651923824,0.0
5.8,0.2,6.4406779661016955,1.34,75.29987261100294,53.17676227557025,22.123110335432692,0.3478569414598721,0.0
6.0,0.1,6.4406779661016955,1.34,75.25941423796115,53.17676227557025,22.082651962390905,0.34731950036457493,0.0
6.0,0.15,6.4406779661016955,1.34,75.35141016225708,53.17676227557025,22.174647886686834,0.34854113813335424,0.0
6.0,0.2,6.4406779661016955,1.34,75.87162632526969,53.17676227557025,22.69486404969944,0.35542128321165295,0.0
6.2,0.1,6.4406779661016955,1.34,75.6417570236636,53.17676227557025,22.464994748093353,0.3523869706922777,0.0
6.2,0.15,6.4406779661016955,1.34,77.19161763460633,53.17676227557025,24.014855359036083,0.3726693696813023,0.0
6.2,0.2,6.4406779661016955,1.34,78.68600928019411,53.17676227557025,25.509247004623866,0.391843865222638,0.0
5.8,0.1,6.4406779661016955,1.53,75.25919760665494,53.1768839308222,22.082313675832737,0.3473143341496724,0.0
5.8,0.15,6.4406779661016955,1.53,75.25995312626155,53.1768839308222,22.08306919543935,0.3473243729999176,0.0
5.8,0.2,6.4406779661016955,1.53,75.30007558637996,53.1768839308222,22.12319165555776,0.347857349267407,0.0
6.0,0.1,6.4406779661016955,1.53,75.25961710428021,53.1768839308222,22.08273317345801,0.34731990817211034,0.0
6.0,0.15,6.4406779661016955,1.53,75.35161327655673,53.1768839308222,22.174729345734534,0.34854154594088965,0.0
6.0,0.2,6.4406779661016955,1.53,75.87183084184356,53.1768839308222,22.69494691102136,0.3554216910191881,0.0
6.2,0.1,6.4406779661016955,1.53,75.64196092061081,53.1768839308222,22.465076989788614,0.3523873784998128,0.0
6.2,0.15,6.4406779661016955,1.53,77.1918257092969,53.1768839308222,24.014941778474693,0.3726697774888374,0.0
6.2,0.2,6.4406779661016955,1.53,78.68622138310806,53.1768839308222,25.509337452285862,0.391844273030173,0.0
5.8,0.1,6.4406779661016955,1.72,75.2594004727548,53.17700558523319,22.082394887521616,0.3473147419831026,0.0
5.8,0.15,6.4406779661016955,1.72,75.26015599439795,53.17700558523319,22.08315040916476,0.3473247808333476,0.0
5.8,0.2,6.4406779661016955,1.72,75.3002785626691,53.17700558523319,22.123272977435917,0.3478577571008374,0.0
6.0,0.1,6.4406779661016955,1.72,75.25981997151085,53.17700558523319,22.08281438627766,0.34732031600554053,0.0
6.0,0.15,6.4406779661016955,1.72,75.35181639176909,53.17700558523319,22.174810806535902,0.34854195377431996,0.0
6.0,0.2,6.4406779661016955,1.72,75.87203535933645,53.17700558523319,22.69502977410326,0.3554220988526182,0.0
6.2,0.1,6.4406779661016955,1.72,75.64216481847427,53.17700558523319,22.46515923324108,0.3523877863332429,0.0
6.2,0.15,6.4406779661016955,1.72,77.1920337849225,53.17700558523319,24.01502819968931,0.37267018532226803,0.0
6.2,0.2,6.4406779661016955,1.72,78.68643348697515,53.17700558523319,25.509427901741958,0.3918446808636034,0.0
5.8,0.1,6.4406779661016955,1.91,75.2596033397439,53.17712723881674,22.082476100927167,0.34731514984187617,0.0
5.8,0.15,6.4406779661016955,1.91,75.26035886342365,53.17712723881674,22.08323162460691,0.34732518869212164,0.0
5.8,0.2,6.4406779661016955,1.91,75.30048153984798,53.17712723881674,22.12335430103124,0.3478581649596112,0.0
6.0,0.1,6.4406779661016955,1.91,75.26002283963074,53.17712723881674,22.082895600814,0.34732072386431406,0.0
6.0,0.15,6.4406779661016955,1.91,75.3520195078718,53.17712723881674,22.174892269055064,0.34854236163309377,0.0
6.0,0.2,6.4406779661016955,1.91,75.87223987772585,53.17712723881674,22.69511263890911,0.355422506711392,0.0
6.2,0.1,6.4406779661016955,1.91,75.6423687172315,53.17712723881674,22.465241478414768,0.35238819419201667,0.0
6.2,0.15,6.4406779661016955,1.91,77.19224186146015,53.17712723881674,24.01511462264341,0.37267059318104134,0.0
6.2,0.2,6.4406779661016955,1.91,78.68664559177193,53.17712723881674,25.509518352955197,0.3918450887223769,0.0
5.8,0.1,6.4406779661016955,2.1,75.25980619891921,53.17724889163355,22.082557307285654,0.3473155576092115,0.0
5.8,0.15,6.4406779661016955,2.1,75.26056172463542,53.17724889163355,22.08331283300187,0.34732559645945676,0.0
5.8,0.2,6.4406779661016955,2.1,75.30068450920879,53.17724889163355,22.12343561757524,0.3478585727269464,0.0
6.0,0.1,6.4406779661016955,2.1,75.2602256999368,53.17724889163355,22.082976808303243,0.3473211316316495,0.0
6.0,0.15,6.4406779661016955,2.1,75.35222261615108,53.17724889163355,22.17497372451753,0.34854276940042883,0.0
6.0,0.2,6.4406779661016955,2.1,75.87244438823785,53.17724889163355,22.6951954966043,0.35542291447872765,0.0
6.2,0.1,6.4406779661016955,2.1,75.64257260813518,53.17724889163355,22.46532371650163,0.35238860195935184,0.0
6.2,0.15,6.4406779661016955,2.1,77.19244992998337,53.17724889163355,24.015201038349815,0.3726710009483769,0.0
6.2,0.2,6.4406779661016955,2.1,78.68685768839914,53.17724889163355,25.50960879676559,0.39184549648971234,0.0
5.8,0.1,6.4406779661016955,2.29,75.26000905127175,53.17737054371819,22.08263850755356,0.3473159652976274,0.0
5.8,0.15,6.4406779661016955,2.29,75.2607645790244,53.17737054371819,22.083394035306206,0.34732600414787296,0.0
5.8,0.2,6.4406779661016955,2.29,75.30088747174314,53.17737054371819,22.123516928024948,0.3478589804153624,0.0
6.0,0.1,6.4406779661016955,2.29,75.26042855342006,53.17737054371819,22.083058009701865,0.3473215393200656,0.0
6.0,0.15,6.4406779661016955,2.29,75.35242571759925,53.17737054371819,22.175055173881056,0.34854317708884497,0.0
6.0,0.2,6.4406779661016955,2.29,75.87264889187152,53.17737054371819,22.69527834815333,0.35542332216714356,0.0
6.2,0.1,6.4406779661016955,2.29,75.64277649218144,53.17737054371819,22.46540594846325,0.35238900964776826,0.0
6.2,0.15,6.4406779661016955,2.29,77.19265799150861,53.17737054371819,24.01528744779042,0.37267140863679304,0.0
6.2,0.2,6.4406779661016955,2.29,78.68706977789292,53.17737054371819,25.509699234174725,0.3918459041781287,0.0
5.8,0.1,6.4406779661016955,2.4800000000000004,75.26021190447437,53.1774921949914,22.082719709482973,0.347316373010566,0.0
5.8,0.15,6.4406779661016955,2.4800000000000004,75.26096743426343,53.1774921949914,22.083475239272033,0.34732641186081137,0.0
5.8,0.2,6.4406779661016955,2.4800000000000004,75.30109043512803,53.1774921949914,22.12359824013663,0.34785938812830086,0.0
6.0,0.1,6.4406779661016955,2.4800000000000004,75.26063140775341,53.1774921949914,22.083139212762006,0.34732194703300445,0.0
6.0,0.15,6.4406779661016955,2.4800000000000004,75.35262881989853,53.1774921949914,22.175136624907125,0.3485435848017834,0.0
6.0,0.2,6.4406779661016955,2.4800000000000004,75.8728533963622,53.1774921949914,22.6953612013708,0.3554237298800822,0.0
6.2,0.1,6.4406779661016955,2.4800000000000004,75.64298037708205,53.1774921949914,22.465488182090652,0.35238941736070656,0.0
6.2,0.15,6.4406779661016955,2.4800000000000004,77.19286605390575,53.1774921949914,24.015373858914344,0.37267181634973134,0.0
6.2,0.2,6.4406779661016955,2.4800000000000004,78.68728186827545,53.1774921949914,25.509789673284047,0.39184631189106717,0.0
5.8,0.1,6.4406779661016955,2.6700000000000004,75.26041475859357,53.17761384546962,22.082800913123947,0.3473167807486013,0.0
5.8,0.15,6.4406779661016955,2.6700000000000004,75.26117029041906,53.17761384546962,22.083556444949437,0.3473268195988466,0.0
5.8,0.2,6.4406779661016955,2.6700000000000004,75.30129339943,53.17761384546962,22.123679553960372,0.34785979586633636,0.0
6.0,0.1,6.4406779661016955,2.6700000000000004,75.2608342630033,53.17761384546962,22.08322041753368,0.34732235477103957,0.0
6.0,0.15,6.4406779661016955,2.6700000000000004,75.35283192311552,53.17761384546962,22.175218077645894,0.34854399253981894,0.0
6.0,0.2,6.4406779661016955,2.6700000000000004,75.87305790177689,53.17761384546962,22.695444056307267,0.3554241376181173,0.0
6.2,0.1,6.4406779661016955,2.6700000000000004,75.64318426290394,53.17761384546962,22.46557041743432,0.3523898250987423,0.0
6.2,0.15,6.4406779661016955,2.6700000000000004,77.19307411724301,53.17761384546962,24.015460271773392,0.37267222408776685,0.0
6.2,0.2,6.4406779661016955,2.6700000000000004,78.68749395961629,53.17761384546962,25.509880114146668,0.39184671962910245,0.0
5.8,0.1,6.4406779661016955,2.8600000000000003,75.26061761364694,53.177735495178766,22.082882118468177,0.34731718851147997,0.0
5.8,0.15,6.4406779661016955,2.8600000000000003,75.26137314750888,53.177735495178766,22.08363765233011,0.3473272273617253,0.0
5.8,0.2,6.4406779661016955,2.8600000000000003,75.30149636466663,53.177735495178766,22.123760869487867,0.34786020362921466,0.0
6.0,0.1,6.4406779661016955,2.8600000000000003,75.2610371191874,53.177735495178766,22.08330162400864,0.34732276253391825,0.0
6.0,0.15,6.4406779661016955,2.8600000000000003,75.35303502726781,53.177735495178766,22.175299532089042,0.34854440030269723,0.0
6.0,0.2,6.4406779661016955,2.8600000000000003,75.87326240813339,53.177735495178766,22.69552691295462,0.3554245453809958,0.0
6.2,0.1,6.4406779661016955,2.8600000000000003,75.64338814966472,53.177735495178766,22.46565265448595,0.35239023286162063,0.0
6.2,0.15,6.4406779661016955,2.8600000000000003,77.19328218153844,53.177735495178766,24.01554668635967,0.37267263185064536,0.0
6.2,0.2,6.4406779661016955,2.8600000000000003,78.68770605193386,53.177735495178766,25.509970556755093,0.391847127391981,0.0
5.8,0.1,6.4406779661016955,3.0500000000000003,75.26082046959722,53.177857144103946,22.082963325493274,0.34731759629898623,0.0
5.8,0.15,6.4406779661016955,3.0500000000000003,75.26157600549557,53.177857144103946,22.083718861391624,0.347327635149231,0.0
5.8,0.2,6.4406779661016955,3.0500000000000003,75.30169933080066,53.177857144103946,22.123842186696713,0.34786061141672076,0.0
6.0,0.1,6.4406779661016955,3.0500000000000003,75.26123997626837,53.177857144103946,22.083382832164425,0.34732317032142396,0.0
6.0,0.15,6.4406779661016955,3.0500000000000003,75.3532381323181,53.177857144103946,22.17538098821415,0.34854480809020333,0.0
6.0,0.2,6.4406779661016955,3.0500000000000003,75.87346691539408,53.177857144103946,22.69560977129013,0.3554249531685021,0.0
6.2,0.1,6.4406779661016955,3.0500000000000003,75.64359203732695,53.177857144103946,22.465734893223008,0.3523906406491266,0.0
6.2,0.15,6.4406779661016955,3.0500000000000003,77.19349024675375,53.177857144103946,24.015633102649808,0.372673039638151,0.0
6.2,0.2,6.4406779661016955,3.0500000000000003,78.68791814518914,53.177857144103946,25.510061001085198,0.39184753517948684,0.0
5.8,0.1,6.4406779661016955,3.24,75.26102332647935,53.17797879225753,22.08304453422182,0.3473180041113518,0.0
5.8,0.15,6.4406779661016955,3.24,75.26177886441417,53.17797879225753,22.08380007215664,0.3473280429615968,0.0
5.8,0.2,6.4406779661016955,3.24,75.30190229786704,53.17797879225753,22.12392350560952,0.3478610192290863,0.0
6.0,0.1,6.4406779661016955,3.24,75.26144283428124,53.17797879225753,22.083464042023714,0.34732357813378956,0.0
6.0,0.15,6.4406779661016955,3.24,75.35344123830143,53.17797879225753,22.175462446043902,0.3485452159025692,0.0
6.0,0.2,6.4406779661016955,3.24,75.87367142359422,53.17797879225753,22.69569263133669,0.35542536098086774,0.0
6.2,0.1,6.4406779661016955,3.24,75.64379592592579,53.17797879225753,22.46581713366826,0.3523910484614919,0.0
6.2,0.15,6.4406779661016955,3.24,77.19369831292491,53.17797879225753,24.015719520667382,0.37267344745051684,0.0
6.2,0.2,6.4406779661016955,3.24,78.68813023941875,53.17797879225753,25.510151447161228,0.3918479429918527,0.0
5.8,0.1,6.4406779661016955,3.43,75.26122618424887,53.178100439580184,22.083125744668685,0.3473184119491013,0.0
5.8,0.15,6.4406779661016955,3.43,75.26198172422018,53.178100439580184,22.083881284639993,0.34732845079934666,0.0
5.8,0.2,6.4406779661016955,3.43,75.30210526582133,53.178100439580184,22.12400482624114,0.3478614270668361,0.0
6.0,0.1,6.4406779661016955,3.43,75.26164569318153,53.178100439580184,22.08354525360135,0.34732398597153974,0.0
6.0,0.15,6.4406779661016955,3.43,75.35364434517321,53.178100439580184,22.175543905593024,0.34854562374031883,0.0
6.0,0.2,6.4406779661016955,3.43,75.87387593268896,53.178100439580184,22.695775493108776,0.3554257688186173,0.0
6.2,0.1,6.4406779661016955,3.43,75.64399981541658,53.178100439580184,22.465899375836393,0.3523914562992421,0.0
6.2,0.15,6.4406779661016955,3.43,77.19390638000625,53.178100439580184,24.01580594042607,0.37267385528826674,0.0
6.2,0.2,6.4406779661016955,3.43,78.68834233457613,53.178100439580184,25.51024189499595,0.39184835082960223,0.0
5.8,0.1,6.4406779661016955,3.62,75.26142904294457,53.1782220861386,22.083206956805974,0.34731881981149637,0.0
5.8,0.15,6.4406779661016955,3.62,75.26218458495235,53.1782220861386,22.083962498813754,0.34732885866174146,0.0
