D,eta,mu_mumu_center,mu_mumu_min,mu_mumu_max,mu_mumu_half_width,mu_mumu_full_span,case_at_min,case_at_max
8.8,1.72,1.58377098198789,1.5837697071736452,1.5837722532989782,1.2730626665069522e-06,2.5461253330139044e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,1.72,1.0000000001069913,1.0000000001069909,1.0000000001069915,3.3306690738754696e-16,6.661338147750939e-16,legacy_zero_match,mu_low_plus
10.4,1.72,0.4939376951523632,0.4938882575819352,0.4939872712973239,4.9506857694336937e-05,9.901371538867387e-05,gamma_diag_plus,gamma_diag_minus
11.2,1.72,0.15086342418141294,0.15083340809735443,0.15089352595384836,3.0058928246964878e-05,6.0117856493929756e-05,gamma_diag_plus,gamma_diag_minus
12.0,1.72,0.037592426131062576,0.03758154638929302,0.03760333743008887,1.089552039792302e-05,2.179104079584604e-05,gamma_diag_plus,gamma_diag_minus
12.8,1.72,0.0023379274770715603,0.002337645078270419,0.0023382091167842506,2.8201925691582683e-07,5.640385138316537e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,1.72,0.0001766438259706776,0.00017661870957752943,0.0001766688751192124,2.5082770841478052e-08,5.0165541682956104e-08,gamma_diag_minus,gamma_diag_plus
14.4,1.72,4.365072318254664e-05,4.364844966795167e-05,4.365299050821959e-05,2.270420133958917e-09,4.540840267917834e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,1.72,1.205722297406298e-05,1.2056828732935828e-05,1.2057618308068794e-05,3.9478756648279016e-10,7.895751329655803e-10,gamma_diag_plus,gamma_diag_minus
16.0,1.72,1.7478341401464706e-06,1.747635417351567e-06,1.748033421901174e-06,1.9900227480352903e-10,3.9800454960705806e-10,gamma_diag_plus,gamma_diag_minus
16.8,1.72,3.433427320068737e-07,3.432769811586219e-07,3.4340867036582815e-07,6.58446036031281e-11,1.316892072062562e-10,gamma_diag_plus,gamma_diag_minus
17.6,1.72,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,1.72,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,1.72,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,1.72,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,1.815,2.085350056979893,2.085345698132103,2.0853544200690477,4.360968472338911e-06,8.721936944677822e-06,gamma_diag_plus,gamma_diag_minus
4.8,1.815,11.586841854166304,11.586759264045789,11.586924572375006,8.265416460861985e-05,0.0001653083292172397,gamma_diag_plus,gamma_diag_minus
5.6,1.815,52.97621972463325,52.97472495984906,52.97771758128705,0.0014963107189949199,0.0029926214379898397,gamma_diag_plus,gamma_diag_minus
6.4,1.815,57.798773951863936,57.794888350533625,57.80266907936427,0.0038903644153229777,0.0077807288306459554,gamma_diag_plus,gamma_diag_minus
7.2,1.815,3.484456322679748,3.484114191712122,3.484799345396394,0.0003425768421358999,0.0006851536842717998,gamma_diag_plus,gamma_diag_minus
8.0,1.815,2.318770682466945,2.31832650983244,2.319216021566049,0.0004447558668043694,0.0008895117336087388,gamma_diag_plus,gamma_diag_minus
8.8,1.815,1.5837709803717817,1.5837697055575382,1.583772251682869,1.2730626653967292e-06,2.5461253307934584e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,1.815,0.9999999978464152,0.999999997846415,0.9999999978464152,1.1102230246251565e-16,2.220446049250313e-16,mu_low_plus,center_nonzero
10.4,1.815,0.49393770452348496,0.4938882669521198,0.49398728066938546,4.9506858632836215e-05,9.901371726567243e-05,gamma_diag_plus,gamma_diag_minus
11.2,1.815,0.15086344493405057,0.1508334288458766,0.150893546710613,3.0058932368196012e-05,6.0117864736392024e-05,gamma_diag_plus,gamma_diag_minus
12.0,1.815,0.0375924253952986,0.03758154565373067,0.03760333669412272,1.0895520196025493e-05,2.1791040392050987e-05,gamma_diag_plus,gamma_diag_minus
12.8,1.815,0.0023379275936724763,0.0023376451948575495,0.002338209233398915,2.8201927068280917e-07,5.640385413656183e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,1.815,0.00017664401764847968,0.0001766189012280681,0.000176669066824205,2.50827980684509e-08,5.01655961369018e-08,gamma_diag_minus,gamma_diag_plus
14.4,1.815,4.3653324812726524e-05,4.365105116262238e-05,4.3655592273539764e-05,2.2705554586903453e-09,4.541110917380691e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,1.815,1.2056216909736572e-05,1.2055822701505356e-05,1.2056612210755257e-05,3.9475462495049607e-10,7.895092499009921e-10,gamma_diag_plus,gamma_diag_minus
16.0,1.815,1.7546682958962642e-06,1.7544687960811053e-06,1.7548683568567966e-06,1.997803878456509e-10,3.995607756913018e-10,gamma_diag_plus,gamma_diag_minus
16.8,1.815,3.53191116233627e-07,3.531234793992848e-07,3.5325894595719664e-07,6.773327895591016e-11,1.354665579118203e-10,gamma_diag_plus,gamma_diag_minus
17.6,1.815,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,1.815,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,1.815,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,1.815,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,1.91,2.100105887935608,2.100101477711452,2.1001103024512107,4.412369879247535e-06,8.82473975849507e-06,gamma_diag_plus,gamma_diag_minus
4.8,1.91,11.59199551217099,11.591912853268921,11.592078299268389,8.272299973377528e-05,0.00016544599946755056,gamma_diag_plus,gamma_diag_minus
5.6,1.91,52.97759664849403,52.97610180050373,52.979094588528575,0.0014963940124239627,0.0029927880248479255,gamma_diag_plus,gamma_diag_minus
6.4,1.91,57.79884839981383,57.79496278553238,57.802743540298096,0.0038903773828593557,0.0077807547657187115,gamma_diag_plus,gamma_diag_minus
7.2,1.91,3.4844564768040316,3.484114345773826,3.4847994995834286,0.0003425769048013283,0.0006851538096026566,gamma_diag_plus,gamma_diag_minus
8.0,1.91,2.318770681086135,2.3183265084473432,2.31921602018954,0.00044475587109849,0.00088951174219698,gamma_diag_plus,gamma_diag_minus
8.8,1.91,1.583770979530614,1.5837697047163704,1.583772250841701,1.2730626652857069e-06,2.5461253305714138e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,1.91,0.9999999998621987,0.9999999998621983,0.9999999998621987,1.6653345369377348e-16,3.3306690738754696e-16,gamma_diag_minus,center_nonzero
10.4,1.91,0.4939377026325254,0.493888265061365,0.4939872787782204,4.9506858427694755e-05,9.901371685538951e-05,gamma_diag_plus,gamma_diag_minus
11.2,1.91,0.15086342965647712,0.15083341357133676,0.1508935314299974,3.0058929330320505e-05,6.011785866064101e-05,gamma_diag_plus,gamma_diag_minus
12.0,1.91,0.037592417128769005,0.03758153738959787,0.03760332842518936,1.089551779574413e-05,2.179103559148826e-05,gamma_diag_plus,gamma_diag_minus
12.8,1.91,0.0023379200939985774,0.0023376376960891625,0.002338201732821941,2.8201836638924206e-07,5.640367327784841e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,1.91,0.00017663841786732184,0.0001766133022431331,0.0001766634662489559,2.5082002911392754e-08,5.016400582278551e-08,gamma_diag_minus,gamma_diag_plus
14.4,1.91,4.365397977073048e-05,4.36517060865129e-05,4.365624726556427e-05,2.2705895256846338e-09,4.5411790513692676e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,1.91,1.205787297306245e-05,1.2057478710681882e-05,1.2058268328380596e-05,3.948088493570365e-10,7.89617698714073e-10,gamma_diag_plus,gamma_diag_minus
16.0,1.91,1.7491828208091118e-06,1.7489839446738055e-06,1.749382256335528e-06,1.9915583086120276e-10,3.983116617224055e-10,gamma_diag_plus,gamma_diag_minus
16.8,1.91,3.524978983278653e-07,3.524303942461957e-07,3.525655949201731e-07,6.760033698869894e-11,1.3520067397739788e-10,gamma_diag_plus,gamma_diag_minus
17.6,1.91,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,1.91,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,1.91,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,1.91,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.005,2.1149037792301524,2.114899317180976,2.114908245621291,4.464220157540666e-06,8.928440315081332e-06,gamma_diag_plus,gamma_diag_minus
4.8,2.005,11.597149611413567,11.597066883690507,11.597232467439133,8.27918743127043e-05,0.0001655837486254086,gamma_diag_plus,gamma_diag_minus
5.6,2.005,52.978973558534975,52.977478627336026,52.9804715819528,0.0014964773083860905,0.002992954616772181,gamma_diag_plus,gamma_diag_minus
6.4,2.005,57.79892284761085,57.79503722037824,57.80281800107903,0.0038903903503957338,0.0077807807007914676,gamma_diag_plus,gamma_diag_minus
7.2,2.005,3.484456630927979,3.4841144998351936,3.4847996537701293,0.0003425769674678669,0.0006851539349357338,gamma_diag_plus,gamma_diag_minus
8.0,2.005,2.3187706797449397,2.3183265071018497,2.319216018852653,0.00044475587540171446,0.0008895117508034289,gamma_diag_plus,gamma_diag_minus
8.8,2.005,1.583770977998291,1.583769703184048,1.5837722493093778,1.2730626648416177e-06,2.5461253296832353e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.005,1.000000000260719,1.000000000260719,1.0000000002607192,1.1102230246251565e-16,2.220446049250313e-16,center_nonzero,kappa_diag_minus
10.4,2.005,0.49393770263712405,0.4938882650659475,0.49398727878283544,4.950685844395952e-05,9.901371688791905e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.005,0.1508634519210448,0.1508334358314701,0.15089355369901203,3.0058933770962804e-05,6.011786754192561e-05,gamma_diag_plus,gamma_diag_minus
12.0,2.005,0.03759240977586902,0.03758153003882989,0.03760332107015118,1.0895515660643007e-05,2.1791031321286014e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.005,0.0023379323655050997,0.00233764996611349,0.0023382140058066728,2.8201984659148756e-07,5.640396931829751e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.005,0.00017664407462548645,0.00017661895819695526,0.0001766691238093096,2.508280617717184e-08,5.016561235434368e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.005,4.365290372568641e-05,4.3650630097517555e-05,4.3655171164624095e-05,2.2705335532697526e-09,4.541067106539505e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.005,1.2056931392919082e-05,1.2056537161325965e-05,1.2057326717364424e-05,3.9477801922969925e-10,7.895560384593985e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.005,1.7465816236569377e-06,1.7463830432688975e-06,1.746780762604222e-06,1.9885966766229107e-10,3.9771933532458214e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.005,3.518667411037273e-07,3.517993578899808e-07,3.519343164834167e-07,6.747929671795789e-11,1.3495859343591578e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.005,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.005,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.005,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.005,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.1,2.1297431909990925,2.129738676675218,2.1297477097158852,4.516520333508467e-06,9.033040667016934e-06,gamma_diag_plus,gamma_diag_minus
4.8,2.1,11.602304150462682,11.602221353879218,11.602387075455914,8.286078834807142e-05,0.00016572157669614285,gamma_diag_plus,gamma_diag_minus
5.6,2.1,52.98035045474241,52.97885544033235,52.98184856154595,0.0014965606067995907,0.0029931212135991814,gamma_diag_plus,gamma_diag_minus
6.4,2.1,57.798997295063934,57.79511165488021,57.80289246151609,0.0038904033179392172,0.0077808066358784345,gamma_diag_plus,gamma_diag_minus
7.2,2.1,3.4844567850596637,3.484114653904298,3.4847998079645675,0.0003425770301346276,0.0006851540602692552,gamma_diag_plus,gamma_diag_minus
8.0,2.1,2.3187706783329562,2.318326505685592,2.319216017444959,0.0004447558796836226,0.0008895117593672452,gamma_diag_plus,gamma_diag_minus
8.8,2.1,1.5837709766430117,1.5837697018287693,1.5837722479540979,1.2730626642865062e-06,2.5461253285730123e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.1,0.9999999982999808,0.9999999982999808,0.999999998299981,1.1102230246251565e-16,2.220446049250313e-16,center_nonzero,gamma_diag_plus
10.4,2.1,0.49393770099982887,0.4938882634288305,0.4939872771453617,4.9506858265602194e-05,9.901371653120439e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.1,0.1508634340595248,0.15083341797351443,0.1508935358339175,3.0058930201540268e-05,6.0117860403080536e-05,gamma_diag_plus,gamma_diag_minus
12.0,2.1,0.037592432849493235,0.037581553105773366,0.037603344150475566,1.0895522351100223e-05,2.1791044702200446e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.1,0.002337923291528492,0.0023376408932329843,0.0023382049307369107,2.820187519631933e-07,5.640375039263866e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.1,0.00017664312516167043,0.0001766180088681703,0.0001766681742108241,2.5082671326897448e-08,5.0165342653794897e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.1,4.365505586880759e-05,4.365278212854152e-05,4.3657323419537285e-05,2.2706454978826745e-09,4.541290995765349e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.1,1.2058900890322656e-05,1.2058506594331707e-05,1.2059296279344353e-05,3.94842506323004e-10,7.89685012646008e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.1,1.750286473677601e-06,1.7500874720607186e-06,1.750486035038543e-06,1.9928148891223555e-10,3.985629778244711e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.1,3.507858044318112e-07,3.507186282196886e-07,3.5085317221954185e-07,6.727199992662963e-11,1.3454399985325926e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.1,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.1,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.1,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.1,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.1950000000000003,2.14462357858358,2.144619011534351,2.1446281500771245,4.569271386811735e-06,9.13854277362347e-06,gamma_diag_plus,gamma_diag_minus
4.8,2.1950000000000003,11.60745912788696,11.60737626240368,11.607542121887326,8.292974182300128e-05,0.00016585948364600256,gamma_diag_plus,gamma_diag_minus
5.6,2.1950000000000003,52.981727337116084,52.98023223949244,52.98322552730788,0.0014966439077213067,0.0029932878154426135,gamma_diag_plus,gamma_diag_minus
6.4,2.1950000000000003,57.79907174222541,57.79518608909058,57.80296692166151,0.003890416285464937,0.007780832570929874,gamma_diag_plus,gamma_diag_minus
7.2,2.1950000000000003,3.4844569391717126,3.484114807953772,3.4847999621393666,0.00034257709279739146,0.0006851541855947829,gamma_diag_plus,gamma_diag_minus
8.0,2.1950000000000003,2.318770676957317,2.3183265043056687,2.3192160160736175,0.00044475588397441257,0.0008895117679488251,gamma_diag_plus,gamma_diag_minus
8.8,2.1950000000000003,1.5837709751833748,1.5837697003691336,1.5837722464944601,1.2730626632873054e-06,2.546125326574611e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.1950000000000003,0.9999999965089647,0.9999999965089647,0.9999999965089651,2.220446049250313e-16,4.440892098500626e-16,center_nonzero,kappa_diag_plus
10.4,2.1950000000000003,0.49393771046269364,0.4938882728907225,0.4939872866092016,4.950685923954534e-05,9.901371847909068e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.1950000000000003,0.15086343930461954,0.15083342321755291,0.15089354108007158,3.005893125933301e-05,6.011786251866602e-05,gamma_diag_plus,gamma_diag_minus
12.0,2.1950000000000003,0.037592426663886985,0.03758154692196126,0.03760333796306992,1.0895520554332627e-05,2.1791041108665254e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.1950000000000003,0.00233792579632559,0.002337643397727403,0.002338207435835874,2.820190542355064e-07,5.640381084710128e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.1950000000000003,0.0001766432978254377,0.00017661818150737846,0.00017666834689908465,2.5082695853095578e-08,5.0165391706191156e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.1950000000000003,4.365372215480488e-05,4.36514484840076e-05,4.365598963625489e-05,2.2705761236447393e-09,4.5411522472894785e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.1950000000000003,1.2058051291455553e-05,1.2057657023244487e-05,1.2058446652620352e-05,3.94814687932272e-10,7.89629375864544e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.1950000000000003,1.7538442035427408e-06,1.7536447974240776e-06,1.7540441705432302e-06,1.9968655957626364e-10,3.993731191525273e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.1950000000000003,3.42245921975999e-07,3.421803811691523e-07,3.423116496945444e-07,6.563426269606313e-11,1.3126852539212626e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.1950000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.1950000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.1950000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.1950000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.29,2.1595443926125917,2.159539772386414,2.1595490173349234,4.622474254700748e-06,9.244948509401496e-06,gamma_diag_plus,gamma_diag_minus
4.8,2.29,11.612614542254148,11.61253160783163,11.61269760530113,8.299873475081654e-05,0.00016599746950163308,gamma_diag_plus,gamma_diag_minus
5.6,2.29,52.9831042056533,52.98160902481355,52.984602479235804,0.0014967272111263696,0.0029934544222527393,gamma_diag_plus,gamma_diag_minus
6.4,2.29,57.79914618914461,57.79526052305865,57.80304138156465,0.0038904292529977624,0.007780858505995525,gamma_diag_plus,gamma_diag_minus
7.2,2.29,3.484457093291463,3.484114962010942,3.4848001163218654,0.00034257715546170964,0.0006851543109234193,gamma_diag_plus,gamma_diag_minus
8.0,2.29,2.3187706754744855,2.318326502818575,2.3192160145950607,0.000444755888242776,0.000889511776485552,gamma_diag_plus,gamma_diag_minus
8.8,2.29,1.5837709744732726,1.5837696996590303,1.5837722457843584,1.2730626640644616e-06,2.546125328128923e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.29,0.9999999977051229,0.9999999977051226,0.999999997705123,2.220446049250313e-16,4.440892098500626e-16,kappa_diag_plus,gamma_diag_minus
10.4,2.29,0.4939377015233974,0.4938882639523207,0.49398727766900846,4.950685834387292e-05,9.901371668774583e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.29,0.15086344107921126,0.15083342499179495,0.15089354285501388,3.0058931609469597e-05,6.0117863218939194e-05,gamma_diag_plus,gamma_diag_minus
12.0,2.29,0.037592419716468775,0.037581539976556964,0.037603331013631947,1.0895518537491072e-05,2.1791037074982145e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.29,0.0023379259159434004,0.0023376435173310017,0.002338207555467856,2.820190684270623e-07,5.640381368541246e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.29,0.00017664347170905106,0.00017661835536626077,0.000176668520807363,2.5082720551112647e-08,5.0165441102225294e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.29,4.3654251939836424e-05,4.365197824144523e-05,4.365651944880524e-05,2.270603680004982e-09,4.541207360009964e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.29,1.2064687703137316e-05,1.2064293217932402e-05,1.2065083281897497e-05,3.950319825475295e-10,7.90063965095059e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.29,1.7569862562099557e-06,1.7567864928505951e-06,1.7571865814559754e-06,2.000443026901512e-10,4.000886053803024e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.29,3.42096764274578e-07,3.420312520317418e-07,3.4216246334765295e-07,6.560565795557126e-11,1.3121131591114252e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.29,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.29,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.29,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.29,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.3850000000000002,2.1745050790863405,2.1745004052307304,2.1745097574903878,4.676129828684594e-06,9.352259657369189e-06,gamma_diag_plus,gamma_diag_minus
4.8,2.3850000000000002,11.617770392131929,11.617687388730767,11.617853524265009,8.306776712085906e-05,0.00016613553424171812,gamma_diag_plus,gamma_diag_minus
5.6,2.3850000000000002,52.984481060358085,52.982985796299744,52.985979417333844,0.0014968105170503065,0.002993621034100613,gamma_diag_plus,gamma_diag_minus
6.4,2.3850000000000002,57.799220635806265,57.79533495676922,57.803115841210285,0.0038904422205341405,0.007780884441068281,gamma_diag_plus,gamma_diag_minus
7.2,2.3850000000000002,3.484457247404603,3.4841151160615014,3.4848002704977556,0.00034257721812713804,0.0006851544362542761,gamma_diag_plus,gamma_diag_minus
8.0,2.3850000000000002,2.318770674159033,2.3183265014988197,2.3192160132839237,0.00044475589255199566,0.0008895117851039913,gamma_diag_plus,gamma_diag_minus
8.8,2.3850000000000002,1.5837709727925597,1.5837696979783191,1.5837722441036441,1.2730626625101493e-06,2.5461253250202986e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.3850000000000002,0.9999999986562612,0.9999999986562611,0.9999999986562614,1.6653345369377348e-16,3.3306690738754696e-16,gamma_diag_minus,kappa_diag_minus
10.4,2.3850000000000002,0.4939377084012096,0.4938882708294457,0.4939872845475102,4.950685903223895e-05,9.90137180644779e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.3850000000000002,0.15086344178549074,0.150833425697936,0.15089354356143223,3.0058931748108697e-05,6.0117863496217394e-05,gamma_diag_plus,gamma_diag_minus
12.0,2.3850000000000002,0.03759241343202584,0.03758153369393586,0.03760332472736189,1.0895516713016473e-05,2.1791033426032946e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.3850000000000002,0.0023379199739723936,0.0023376375760774297,0.002338201612781343,2.820183519565596e-07,5.640367039131192e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.3850000000000002,0.00017664246641851077,0.0001766173502186841,0.00017666751537424166,2.5082577778776267e-08,5.0165155557552535e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.3850000000000002,4.36547210396255e-05,4.3652447316801216e-05,4.365698857296089e-05,2.2706280798359603e-09,4.541256159671921e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.3850000000000002,1.2065677492181424e-05,1.2065282974612701e-05,1.206607310339513e-05,3.950643912147846e-10,7.901287824295692e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.3850000000000002,1.7544446197169285e-06,1.754245145332989e-06,1.754644655174708e-06,1.997549208594616e-10,3.995098417189232e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.3850000000000002,3.4960855507125105e-07,3.495416043048327e-07,3.4967569677034295e-07,6.70462327551294e-11,1.340924655102588e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.3850000000000002,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.3850000000000002,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.3850000000000002,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.3850000000000002,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.4800000000000004,2.1895050794607793,2.1895003515224074,2.189509812000314,4.730238953198906e-06,9.460477906397813e-06,gamma_diag_plus,gamma_diag_minus
4.8,2.4800000000000004,11.622926676087504,11.622843603668276,11.62300987734615,8.313683893668156e-05,0.0001662736778733631,gamma_diag_plus,gamma_diag_minus
5.6,2.4800000000000004,52.98585790121564,52.984362553936236,52.9873563415871,0.0014968938254327213,0.0029937876508654426,gamma_diag_plus,gamma_diag_minus
6.4,2.4800000000000004,57.79929508220258,57.79540939021439,57.80319030059053,0.0038904551880705185,0.007780910376141037,gamma_diag_plus,gamma_diag_minus
7.2,2.4800000000000004,3.4844574015317136,3.484115270126036,3.4848004246876187,0.0003425772807914562,0.0006851545615829124,gamma_diag_plus,gamma_diag_minus
8.0,2.4800000000000004,2.318770672740227,2.3183265000757345,2.3192160118694107,0.00044475589683812267,0.0008895117936762453,gamma_diag_plus,gamma_diag_minus
8.8,2.4800000000000004,1.583770971877842,1.583769697063601,1.5837722431889265,1.273062662732194e-06,2.546125325464388e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.4800000000000004,0.9999999996784931,0.9999999996784928,0.9999999996784931,1.1102230246251565e-16,2.220446049250313e-16,legacy_zero_match,center_nonzero
10.4,2.4800000000000004,0.4939377002258459,0.49388826265489993,0.49398727637132617,4.95068582131164e-05,9.90137164262328e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.4800000000000004,0.15086344400130455,0.15083342791331225,0.15089354577768477,3.0058932186258214e-05,6.011786437251643e-05,gamma_diag_plus,gamma_diag_minus
