D,eta,parent_affine_e_part,parent_affine_e_tree,parent_affine_log_sum,parent_affine_log_diff,parent_affine_log_canonical,parent_affine_c_parent,parent_affine_xi_target,eymh_parented_prefactor_diag
4.8,1.72,0.38658867933259566,1.0293127753474058,-0.9215026241151097,-0.9792853664318831,-0.4607513120575549,0.6308095326179863,0.12148120839403466,0.0392201820886632
5.6,1.72,0.3740474481379239,1.114321298983974,-0.8751271038196211,-1.0916181420515003,-0.43756355190981056,0.6456074955347808,0.1402238068666985,0.0448967144866193
6.4,1.72,0.40876092897083915,1.074084633511798,-0.8231560244503198,-0.9660936147192367,-0.4115780122251599,0.6626038277791533,0.13486037914716606,0.0493701236355753
7.2,1.72,0.46539740730705903,0.5919362345779082,-1.2892199607821544,-0.24050723725993037,-0.6446099803910772,0.5248672106958688,0.08818996098960365,0.0543924279082017
8.0,1.72,0.4813765359980253,0.5580450395063703,-1.314421099893687,-0.14778989209979304,-0.6572105499468435,0.5182950781634509,0.08445432405410243,0.057994994131626
8.8,1.72,0.4893167969426744,0.738612420940258,-1.0177271125956602,-0.41176319292571373,-0.5088635562978301,0.6011783961492307,0.1283127513826659,0.0457081664964575
9.6,1.72,0.496386181074131,0.8851615249535913,-0.8223862008826043,-0.5784159277705647,-0.41119310044130214,0.6628589208915178,0.14741767429172004,0.041139381072291
10.4,1.72,0.500190088586999,0.9172112543057322,-0.7791845334232851,-0.6063496178466713,-0.38959226671164254,0.6773329894108042,0.14505261665725216,0.0443592616383369
11.2,1.72,0.5018903690849921,0.9184677489531514,-0.7744220590956604,-0.604325083739356,-0.3872110295478302,0.6789478017600168,0.14065751747728278,0.045925271783807
12.0,1.72,0.5025680202827212,0.8771173442640625,-0.8191387781262235,-0.5569097907998619,-0.40956938906311174,0.6639360867300615,0.13324067429302622,0.0457444407344607
12.8,1.72,0.5279635614188316,0.7916633816583125,-0.8723470107960305,-0.4051090094473283,-0.43617350539801525,0.6465055440019044,0.1435224759912598,0.0392926743288292
13.6,1.72,0.5316468664717386,0.6820502890714051,-1.0144276810865438,-0.2491239086549342,-0.5072138405432719,0.6021709881428663,0.13172060171047173,0.0396208183008895
14.4,1.72,0.5288443902802886,0.6958327902085735,-0.9997069401213068,-0.27441515719307114,-0.4998534700606534,0.6066195411251479,0.1272292173416708,0.0396850167308408
15.2,1.72,0.5260573446774506,0.819267767925276,-0.8416893554875913,-0.4430007482871537,-0.42084467774379564,0.6564920613187889,0.1355952743005711,0.0417227076755912
16.0,1.72,0.5234028138377635,0.7848669895243354,-0.8896449284780468,-0.40516289717262366,-0.4448224642390234,0.6409380553574672,0.12800412818205095,0.0435114288300868
16.8,1.72,0.5225456426281996,0.7752129959106626,-0.9036603986014597,-0.3944254906905263,-0.4518301993007299,0.6364622322823791,0.12385582982354967,0.0430340776678436
17.6,1.72,0.5310126274091105,0.7128011676893717,-0.9715222422458384,-0.29441671293711835,-0.4857611211229192,0.6152287549156129,0.1248167617725872,0.0404386368835171
18.4,1.72,0.5405182049703174,0.5139240325215799,-1.2809067818494702,0.05045286035172166,-0.6404533909247351,0.5270534086311096,0.10502599838694988,0.0395745521139277
19.200000000000003,1.72,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.883250928569039e-61,0.0580670617382019
20.0,1.72,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.540603528909204e-61,0.0622911350603241
4.0,1.91,0.39542881081192394,0.8864586998918418,-1.0483052483026807,-0.8072637635435156,-0.5241526241513403,0.5920568465376573,0.12952530152046152,0.0433244628557501
4.8,1.91,0.38660672422355313,1.0292652002783464,-0.9215021692627671,-0.9791924689912466,-0.46075108463138353,0.6308096760805995,0.12148212926737154,0.0392203218205325
5.6,1.91,0.3740525577295526,1.1143138871399212,-0.8751200951008798,-1.091597830403506,-0.4375600475504399,0.6456097579794218,0.14022474865334533,0.0448967079220321
6.4,1.91,0.40876150917315,1.0740837994258758,-0.8231553815895062,-0.9660914187475789,-0.4115776907947531,0.6626040407602054,0.1348604589763575,0.0493701223785763
7.2,1.91,0.4653974537522605,0.591936187487939,-1.289219940537735,-0.24050705791063304,-0.6446099702688675,0.5248672160086849,0.08818996192796555,0.0543924276470042
8.0,1.91,0.48137653969382566,0.5580450375304002,-1.3144210957569997,-0.14778988088134748,-0.6572105478784999,0.5182950792354633,0.08445432427048385,0.0579949940859673
8.8,1.91,0.4893167973153887,0.7386124200529218,-1.0177271130353125,-0.4117631909626546,-0.5088635565176562,0.601178396017076,0.12831275135434314,0.0457081665014607
9.6,1.91,0.49638618099899334,0.8851615248091294,-0.8223862011971779,-0.57841592775873,-0.41119310059858893,0.6628589207872588,0.14741767426344046,0.0411393810748158
10.4,1.91,0.5001900867720606,0.9172112592944093,-0.7791845316128206,-0.6063496269141304,-0.3895922658064103,0.6773329900239479,0.14505261675212566,0.0443592616126883
11.2,1.91,0.5018903676240365,0.9184677605577247,-0.7744220493718568,-0.6043250992849715,-0.3872110246859284,0.6789478050609944,0.14065751823380013,0.0459252716840258
12.0,1.91,0.5025680240978176,0.877117275313428,-0.8191388491455243,-0.5569097045981529,-0.40956942457276213,0.6639360631539237,0.13324066866453477,0.0457444413926376
12.8,1.91,0.5279637988087147,0.7916624380790365,-0.8723477530583178,-0.40510736791907975,-0.4361738765291589,0.6465053040636071,0.143522418215508,0.0392926810028237
13.6,1.91,0.531649555202351,0.682040212829452,-1.0144373973055083,-0.24910407773772517,-0.5072186986527542,0.6021680627373848,0.13171982911639882,0.0396208945869131
14.4,1.91,0.5288219061967472,0.6958690603131272,-0.9996973331414705,-0.2745097969800214,-0.49984866657073523,0.6066224550229963,0.12722987154516843,0.0396849281328525
15.2,1.91,0.5260384991127178,0.8192935642591992,-0.8416936937285904,-0.44306805965810186,-0.4208468468642952,0.6564906373099453,0.1355946811500444,0.0417227069206722
16.0,1.91,0.5232955340312875,0.7851133408181696,-0.8895360882962722,-0.4056817114680295,-0.4447680441481361,0.6409729362137939,0.1280121070695583,0.0435104170036748
16.8,1.91,0.5196995369161035,0.7837300268086973,-0.8981951195235319,-0.4108137765327997,-0.44909755976176596,0.6382038326426169,0.12427508358902128,0.0429892169332644
17.6,1.91,0.5316218709711875,0.7086688811554653,-0.9761896950942132,-0.2874559273209456,-0.4880948475471066,0.6137946533645651,0.12444575132329823,0.0404728338204473
18.4,1.91,0.5405182049703174,0.5139240325215799,-1.2809067818494702,0.05045286035172166,-0.6404533909247351,0.5270534086311096,0.10502599838694988,0.0395745521139277
19.200000000000003,1.91,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.883250928569039e-61,0.0580670617382019
20.0,1.91,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.540603528909204e-61,0.0622911350603241
4.0,2.1,0.3949498233383726,0.8871122031007128,-1.0487803590506675,-0.809212744295444,-0.5243901795253337,0.5919162169563704,0.1294646066993174,0.0433246016372041
4.8,2.1,0.3866248413496276,1.0292175379602542,-0.9215016166625015,-0.9790992999852849,-0.46075080833125076,0.6308098503734209,0.12148306025066902,0.0392204612668997
5.6,2.1,0.3740576674985141,1.1143064750811713,-0.8751130863315733,-1.0915775182311158,-0.4375565431657866,0.6456120204483139,0.1402256904528129,0.0448967013573506
6.4,2.1,0.40876208937351555,1.0740829653405426,-0.8231547387355213,-0.9660892227826403,-0.4115773693677606,0.6626042537390637,0.13486053880486767,0.0493701211216125
7.2,2.1,0.4653975001957322,0.5919361404002053,-1.2892199202932717,-0.24050687856883274,-0.6446099601466359,0.5248672213215124,0.08818996286634305,0.0543924273858104
8.0,2.1,0.4813765433868733,0.5580450355574682,-1.3144210916205867,-0.14778986967406432,-0.6572105458102934,0.5182950803074045,0.0844543244868795,0.0579949940403214
8.8,2.1,0.4893167977386257,0.7386124190983983,-1.0177271134626773,-0.41176318880537965,-0.5088635567313387,0.6011783958886148,0.1283127513278026,0.0457081665065006
9.6,2.1,0.496386181365458,0.8851615242886848,-0.8223862010468783,-0.5784159264324992,-0.41119310052343916,0.6628589208370724,0.1474176742880137,0.041139381075153
10.4,2.1,0.5001900872717417,0.91721125811009,-0.7791845319050555,-0.6063496246239302,-0.38959226595252777,0.6773329899249777,0.14505261674290432,0.04435926161776
11.2,2.1,0.5018903664274437,0.9184677700624222,-0.7744220414076005,-0.6043251120175711,-0.38721102070380026,0.6789478077646515,0.1406575188534236,0.0459252716023004
12.0,2.1,0.5025679772754126,0.8771174118893035,-0.8191387866019073,-0.5569099534743853,-0.40956939330095365,0.6639360839164055,0.13324067288513872,0.0457444406866391
12.8,2.1,0.5279637896172682,0.7916628051135106,-0.8723473068426917,-0.4051078489531788,-0.43617365342134584,0.6465054483040077,0.1435224554822704,0.039292677337651
13.6,2.1,0.5316473021173076,0.6820491768022421,-1.0144284924345894,-0.2491214584544173,-0.5072142462172947,0.6021707438577887,0.13172053888880672,0.0396208249258223
14.4,2.1,0.5288177564984131,0.695878968506294,-0.9996909417472668,-0.2745318825599878,-0.4998454708736334,0.6066243936077153,0.12723036373113378,0.0396848780718625
15.2,2.1,0.5260230636538084,0.8193146918614105,-0.8416972497381067,-0.44312319017210045,-0.42084862486905333,0.6564894700675062,0.13559419504444606,0.0417227063159626
16.0,2.1,0.5232077292402852,0.7853148004652235,-0.8894473278212072,-0.40610608404977366,-0.4447236639106036,0.6410013833761963,0.12801860885569408,0.0435095909365593
16.8,2.1,0.5197756429815825,0.7826368076195727,-0.8994445541460412,-0.4092714784842583,-0.4497222770730206,0.6378052601707801,0.12417663767230884,0.0429990402178998
17.6,2.1,0.53334510636259,0.6787167217905434,-1.0161380228416401,-0.24103514763066877,-0.5080690114208201,0.6016562491767586,0.1212757159530251,0.0407600933091185
18.4,2.1,0.5405182049703174,0.5139240325215799,-1.2809067818494702,0.05045286035172166,-0.6404533909247351,0.5270534086311096,0.10502599838694988,0.0395745521139277
19.200000000000003,2.1,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.883250928569039e-61,0.0580670617382019
20.0,2.1,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.540603528909204e-61,0.0622911350603241
4.0,2.29,0.3944845790465905,0.8877421752199497,-1.0492491506979602,-0.8111013079609649,-0.5246245753489801,0.5917774905262504,0.1294050816934693,0.0433247945989391
4.8,2.29,0.38664303063916283,1.0291697885007922,-0.9215009664330664,-0.9790058597180241,-0.4607504832165332,0.6308100554590205,0.12148400133099467,0.0392206004279653
5.6,2.29,0.37406277744472427,1.1142990628078095,-0.8751060775118688,-1.0915572055346405,-0.4375530387559344,0.6456142829414034,0.1402266322650814,0.0448966947925753
6.4,2.29,0.4087626695725408,1.074082131255197,-0.8231540958874446,-0.9660870268223803,-0.4115770479437223,0.662604466716033,0.13486061863279775,0.0493701198646799
7.2,2.29,0.4653975466392424,0.591936093312261,-1.2892199000490978,-0.24050669922659804,-0.6446099500245489,0.5248672266342641,0.08818996380470157,0.0543924271246186
8.0,2.29,0.4813765470868201,0.5580450335765657,-1.314421087484125,-0.14778985843816625,-0.6572105437420624,0.5182950813793584,0.08445432470319954,0.0579949939946481
8.8,2.29,0.4893167980775892,0.7386124182733729,-1.0177271138869428,-0.4117631869956579,-0.5088635569434714,0.6011783957610851,0.1283127513001345,0.0457081665112687
9.6,2.29,0.49638618144654556,0.8851615241092996,-0.8223862010861805,-0.5784159260664853,-0.4111931005430903,0.6628589208240465,0.14741767428750804,0.0411393810758908
10.4,2.29,0.5001900861868793,0.9172112585624161,-0.7791845335808021,-0.6063496272859843,-0.38959226679040104,0.6773329893574584,0.14505261657360735,0.0443592616290407
11.2,2.29,0.5018903558876548,0.9184677846791967,-0.7744220464934793,-0.6043251489320559,-0.38721102324673967,0.6789478060381283,0.14065751818294667,0.0459252716096288
12.0,2.29,0.5025680421661747,0.8771172992589953,-0.8191387858931597,-0.5569096959463936,-0.40956939294657985,0.663936084151687,0.13324067404106535,0.045744440868856
12.8,2.29,0.527963781950314,0.7916631112425581,-0.8723469346732997,-0.4051082501660559,-0.43617346733664986,0.6465055686087886,0.14352248656487213,0.0392926742806846
13.6,2.29,0.5316462817006142,0.6820504454706651,-1.0144285517036111,-0.24912523788698812,-0.5072142758518056,0.6021707260127535,0.1317205258602053,0.0396208241404996
14.4,2.29,0.5288274448895363,0.6958672558174408,-0.9996894527089873,-0.2744967302326724,-0.4998447263544937,0.6066248452513551,0.12723053459339406,0.039684875172823
15.2,2.29,0.5260634678675122,0.8194617171975531,-0.841441008896865,-0.44322581545981793,-0.4207205044484325,0.65657358516286,0.13561578031866398,0.0417206814942006
16.0,2.29,0.5230596533325329,0.7865284897150575,-0.8881860952382348,-0.4079334277863857,-0.4440930476191174,0.6414057367739383,0.12811883764029194,0.043499180003252
16.8,2.29,0.5219884198191271,0.7741202161518417,-0.9061379750274886,-0.39408177617274776,-0.4530689875137443,0.6356742785256778,0.1236574869940016,0.0430529068705488
17.6,2.29,0.53334510636259,0.6787167217905434,-1.0161380228416401,-0.24103514763066877,-0.5080690114208201,0.6016562491767586,0.1212757159530251,0.0407600933091185
18.4,2.29,0.5405182049703174,0.5139240325215799,-1.2809067818494702,0.05045286035172166,-0.6404533909247351,0.5270534086311096,0.10502599838694988,0.0395745521139277
19.200000000000003,2.29,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.883250928569039e-61,0.0580670617382019
20.0,2.29,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.540603528909204e-61,0.0622911350603241
4.0,2.4800000000000004,0.39403307851654956,0.8883488013290994,-1.0497112364064418,-0.8129295987585968,-0.5248556182032209,0.5916407803593255,0.12934675976331927,0.0433250391980174
4.8,2.4800000000000004,0.3866612920204291,1.0291219520076038,-0.9215002186934936,-0.9789121484937218,-0.4607501093467468,0.6308102912998853,0.12148495249539264,0.0392207393039313
5.6,2.4800000000000004,0.3740678875681749,1.1142916503198257,-0.8750990686418164,-1.0915368923141027,-0.4375495343209082,0.6456165454586744,0.14022757409014572,0.0448966882277065
6.4,2.4800000000000004,0.40876324976972356,1.0740812971703384,-0.8231534530460395,-0.9660848308684934,-0.41157672652301974,0.6626046796908603,0.13486069846006368,0.0493701186077817
7.2,2.4800000000000004,0.46539759308313244,0.591936046224022,-1.2892198798046222,-0.24050651988305233,-0.6446099399023111,0.5248672319470951,0.08818996474307621,0.0543924268634235
8.0,2.4800000000000004,0.48137655078051167,0.5580450316041936,-1.314421083345371,-0.14778984723054897,-0.6572105416726856,0.5182950824519063,0.08445432491973413,0.057994993948982
8.8,2.4800000000000004,0.48931679846450593,0.7386124173819069,-1.0177271143031612,-0.4117631849979823,-0.5088635571515806,0.6011783956359743,0.12831275127387518,0.0457081665161039
9.6,2.4800000000000004,0.49638618105778964,0.8851615247384972,-0.8223862011585249,-0.5784159275604854,-0.41119310057926245,0.6628589208000695,0.1474176742685738,0.041139381074737
10.4,2.4800000000000004,0.5001900866548286,0.917211257615645,-0.7791845336774873,-0.6063496253182136,-0.38959226683874365,0.6773329893247144,0.14505261657947563,0.0443592616320824
11.2,2.4800000000000004,0.501890355773569,0.9184677908795134,-0.7744220399700741,-0.6043251559100857,-0.38721101998503704,0.6789478082526542,0.14065751871152388,0.0459252715461255
12.0,2.4800000000000004,0.5025679474477529,0.8771174587906889,-0.8191387924802224,-0.5569100662970696,-0.4095693962401112,0.6639360819649927,0.13324067190869868,0.0457444406534726
12.8,2.4800000000000004,0.5279633995854898,0.7916637972139455,-0.8723467924053538,-0.4051098408854894,-0.4361733962026769,0.6465056145972999,0.14352249124403116,0.0392926721261558
13.6,2.4800000000000004,0.5316454176436847,0.6820515197401089,-1.014428601895299,-0.24912843819346578,-0.5072143009476495,0.6021707109007711,0.13172051482744151,0.0396208234755196
14.4,2.4800000000000004,0.5288235066002558,0.6958757842244065,-0.9996846442265188,-0.27451643319152735,-0.4998423221132594,0.606626303725575,0.1272309005831741,0.0396848368392563
15.2,2.4800000000000004,0.5260484857402741,0.8194667197465317,-0.8414633843394308,-0.4432604002188268,-0.4207316921697154,0.6565662396416774,0.13561375158563754,0.041720836192971
16.0,2.4800000000000004,0.5234115925238405,0.785271826445368,-0.889112486046138,-0.40566179522064233,-0.444556243023069,0.6411087093807687,0.1280469562920054,0.0435071232701649
16.8,2.4800000000000004,0.5198936661464402,0.7807490749551249,-0.9016324441325184,-0.4066295088617722,-0.4508162220662592,0.6371079177963979,0.12400422590313284,0.0430162107013263
17.6,2.4800000000000004,0.53334510636259,0.6787167217905434,-1.0161380228416401,-0.24103514763066877,-0.5080690114208201,0.6016562491767586,0.1212757159530251,0.0407600933091185
18.4,2.4800000000000004,0.5405182049703174,0.5139240325215799,-1.2809067818494702,0.05045286035172166,-0.6404533909247351,0.5270534086311096,0.10502599838694988,0.0395745521139277
19.200000000000003,2.4800000000000004,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.883250928569039e-61,0.0580670617382019
20.0,2.4800000000000004,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.540603528909204e-61,0.0622911350603241
4.0,2.6700000000000004,0.39359531587880925,0.8889322694743256,-1.0501662482778626,-0.8146977809006576,-0.5250831241389313,0.5915061938801773,0.12928967220112642,0.0433253329771754
4.8,2.6700000000000004,0.38667962542159895,1.0290740285883437,-0.9214993735631253,-0.978818166616959,-0.46074968678156264,0.6308105578584086,0.12148591373088007,0.0392208778950012
5.6,2.6700000000000004,0.37407299786875514,1.114284237617337,-0.8750920597216256,-1.0915165785699141,-0.4375460298608128,0.6456188080000593,0.14022851592798072,0.0448966816627449
6.4,2.6700000000000004,0.4087638299653824,1.0740804630856766,-0.8231528102107971,-0.9660826349199292,-0.41157640510539856,0.6626048926637146,0.13486077828672066,0.0493701173509156
7.2,2.6700000000000004,0.4653976395266344,0.5919359991362119,-1.289219859560272,-0.2405063405410689,-0.644609929780136,0.524867237259893,0.08818996568144548,0.0543924266022302
8.0,2.6700000000000004,0.4813765544753932,0.558045029628867,-1.3144210792094397,-0.14778983601516552,-0.6572105396047199,0.5182950835237228,0.08445432513607884,0.0579949939033326
8.8,2.6700000000000004,0.489316798919305,0.7386124163535157,-1.0177271147660325,-0.4117631826761966,-0.5088635573830163,0.6011783954968403,0.12831275124507105,0.045708166521552
9.6,2.6700000000000004,0.4963861811492307,0.8851615245526332,-0.8223862011842888,-0.5784159271662943,-0.4111931005921444,0.6628589207915305,0.14741767426952349,0.0411393810753994
10.4,2.6700000000000004,0.5001900854939971,0.9172112609487872,-0.7791845323642717,-0.6063496312729902,-0.3895922661821358,0.6773329897694567,0.14505261665287864,0.0443592616141796
11.2,2.6700000000000004,0.5018903640066732,0.9184677686298308,-0.7744220477906681,-0.6043251152811142,-0.38721102389533407,0.6789478055977666,0.1406575182746562,0.0459252716543874
12.0,2.6700000000000004,0.5025680052256996,0.8771173588526151,-0.8191387914540066,-0.556909837392413,-0.4095693957270033,0.6639360823056636,0.133240672969599,0.0457444408121159
12.8,2.6700000000000004,0.5279639300461312,0.7916626962657769,-0.8723471783532846,-0.4051074454786632,-0.4361735891766423,0.6465054898385598,0.1435224689293165,0.0392926766540285
13.6,2.6700000000000004,0.53164876031056,0.6820463188937917,-1.0144299398434562,-0.24911452548680948,-0.5072149699217281,0.6021703080643094,0.1317204322793606,0.0396208375658124
14.4,2.6700000000000004,0.5288201286802376,0.6958830990376568,-0.9996805202502006,-0.27453333243507355,-0.4998402601251003,0.60662755458312,0.12723121446741212,0.0396848039616665
15.2,2.6700000000000004,0.5260356357260905,0.8194710105760394,-0.8414825759603943,-0.44329006406073773,-0.42074128798019717,0.6565599393867012,0.13561201152566726,0.0417209688766892
16.0,2.6700000000000004,0.5233340127951691,0.7854191516630089,-0.8890731235118765,-0.40599761843615906,-0.44453656175593825,0.6411213273367062,0.1280495648218457,0.0435067101485916
16.8,2.6700000000000004,0.5215433780138037,0.7782665071082375,-0.9016490880218555,-0.40027656934522493,-0.45082454401092775,0.6371026158416194,0.12401066431584781,0.0430176853966218
17.6,2.6700000000000004,0.5333451063625898,0.6787167217905432,-1.0161380228416408,-0.2410351476306689,-0.5080690114208204,0.6016562491767584,0.12127571595302501,0.0407600933091185
18.4,2.6700000000000004,0.5405182049703174,0.5139240325215799,-1.2809067818494702,0.05045286035172166,-0.6404533909247351,0.5270534086311096,0.10502599838694988,0.0395745521139277
19.200000000000003,2.6700000000000004,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.883250928569039e-61,0.0580670617382019
20.0,2.6700000000000004,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.540603528909204e-61,0.0622911350603241
4.0,2.8600000000000003,0.3931712790450512,0.8894927704940256,-1.0506138370304596,-0.8164060379989235,-0.5253069185152298,0.5913738329318117,0.12923384837005278,0.0433256735630975
4.8,2.8600000000000003,0.38669803077078013,1.0290260183506392,-0.9214984311615657,-0.9787239143925176,-0.46074921558078286,0.6308108550969053,0.12148688502445215,0.0392210162013796
5.6,2.8600000000000003,0.37407810834643285,1.1142768247003634,-0.8750850507513833,-1.0914962643021882,-0.43754252537569166,0.6456210705655305,0.1402294577785768,0.0448966750976909
6.4,2.8600000000000003,0.4087644101596757,1.0740796290009922,-0.8231521673815342,-0.9660804389760963,-0.4115760836907671,0.6626051056346561,0.13486085811279097,0.049370116094081
7.2,2.8600000000000003,0.46539768596984565,0.5919359520488578,-1.289219839315792,-0.24050616120048426,-0.644609919657896,0.5248672425727252,0.088189966619825,0.0543924263410365
8.0,2.8600000000000003,0.48137655817270364,0.5580450276519875,-1.3144210750712457,-0.1477898247919532,-0.6572105375356229,0.5182950845961255,0.08445432535253714,0.0579949938576565
8.8,2.8600000000000003,0.4893167992496663,0.7386124155499847,-1.0177271151787772,-0.41176318091315584,-0.5088635575893886,0.6011783953727736,0.12831275121816402,0.0457081665261925
9.6,2.8600000000000003,0.49638618122852196,0.8851615243914643,-0.8223862012066303,-0.5784159268244788,-0.41119310060331515,0.662858920784126,0.1474176742703469,0.0411393810759739
10.4,2.8600000000000003,0.5001900859458019,0.9172112599692761,-0.7791845325289286,-0.6063496293018008,-0.3895922662644643,0.6773329897136928,0.14505261665270103,0.0443592616178045
11.2,2.8600000000000003,0.5018903557282928,0.9184677804286439,-0.7744220514388767,-0.6043251446217058,-0.38721102571943833,0.678947804359295,0.14065751777625551,0.0459252716567949
12.0,2.8600000000000003,0.5025679720993288,0.8771174535857982,-0.8191387493630801,-0.5569100113117545,-0.40956937468154003,0.6639360962785061,0.133240675782638,0.045744440332292
12.8,2.8600000000000003,0.5279635886464582,0.7916633186634046,-0.8723470387978468,-0.40510887830344716,-0.4361735193989234,0.6465055349502398,0.14352247415852606,0.0392926746280852
13.6,2.8600000000000003,0.5316478463818894,0.6820475245908051,-1.0144298911283642,-0.24911801229684036,-0.5072149455641821,0.6021703227317005,0.13172042893135177,0.039620836097214
14.4,2.8600000000000003,0.5288277286523577,0.6958734462396738,-0.9996800201785204,-0.2745050895860641,-0.4998400100892602,0.6066277062617692,0.1272312947731772,0.0396848065631615
15.2,2.8600000000000003,0.5260244929259441,0.8194747314850079,-0.841499218167603,-0.4433157874934514,-0.4207496090838015,0.6565544761061534,0.135610502617274,0.0417210839325972
16.0,2.8600000000000003,0.5232668011695372,0.785546744716231,-0.889039122464981,-0.40628849536095407,-0.4445195612324905,0.6411322268275127,0.12805181524345674,0.0435063528166615
16.8,2.8600000000000003,0.5196995369161035,0.7837300268086973,-0.8981951195235319,-0.4108137765327997,-0.44909755976176596,0.6382038326426169,0.12427508358902128,0.0429892169332644
17.6,2.8600000000000003,0.5327251853945651,0.6988719916427448,-0.9880372716343286,-0.2714619032025786,-0.4940186358171643,0.6101694119791242,0.12350368847355911,0.0405589038714138
18.4,2.8600000000000003,0.5405182049703174,0.5139240325215799,-1.2809067818494702,0.05045286035172166,-0.6404533909247351,0.5270534086311096,0.10502599838694988,0.0395745521139277
19.200000000000003,2.8600000000000003,0.5372946556442435,0.5190615771644347,-1.276941385050589,0.03452412907983452,-0.6384706925252945,0.5280994332137868,0.10148697541998646,0.0394517823820258
20.0,2.8600000000000003,1e-30,1e-30,-138.15510557964274,0.0,-69.07755278982137,1e-30,7.540603528909204e-61,0.0622911350603241
4.0,3.0500000000000003,0.3927609499338345,0.8900304978494884,-1.051053671668963,-0.8180545724760749,-0.5255268358344815,0.5912437938832412,0.1291793157437283,0.0433260586646842
4.8,3.0500000000000003,0.38671650799598845,1.0289779214021215,-0.921497391608721,-0.978629392125481,-0.4607486958043605,0.6308111829776,0.12148786636307818,0.0392211542232726
5.6,3.0500000000000003,0.3740832190011725,1.114269411568932,-0.8750780417311791,-1.0914759495110546,-0.43753902086558955,0.645623333155059,0.14023039964192371,0.0448966685325447
6.4,3.0500000000000003,0.4087649903521966,1.0740787949167425,-0.8231515245588201,-0.9660782430384157,-0.41157576227941006,0.6626053186034966,0.1348609379382101,0.0493701148372804
7.2,3.0500000000000003,0.4653977324137488,0.591935904960609,-1.2892198190713535,-0.24050598185690486,-0.6446099095356768,0.5248672478855466,0.0881899675581964,0.0543924260798415
8.0,3.0500000000000003,0.48137656187060496,0.5580450256730829,-1.314421070935453,-0.14778981356388474,-0.6572105354677265,0.518295085667906,0.08445432556883867,0.0579949938119963
8.8,3.0500000000000003,0.4893167996695704,0.7386124145853321,-1.017727115626667,-0.4117631787489786,-0.5088635578133335,0.6011783952381428,0.12831275118996419,0.0457081665314059
9.6,3.0500000000000003,0.4963861816698689,0.885161523615255,-0.8223862011944227,-0.5784159250584463,-0.41119310059721137,0.6628589207881719,0.1474176742861155,0.041139381077923
10.4,3.0500000000000003,0.5001900863413169,0.9172112591118025,-0.7791845326730696,-0.6063496275762013,-0.3895922663365348,0.6773329896648771,0.14505261665254565,0.0443592616209777
11.2,3.0500000000000003,0.5018903556454553,0.918467785735001,-0.7744220458265263,-0.6043251505641585,-0.38721102291326315,0.6789478062645415,0.14065751823138423,0.0459252716022213
12.0,3.0500000000000003,0.5025680211430483,0.8771173664232614,-0.8191387511506965,-0.5569098143516648,-0.4095693755753482,0.6639360956850746,0.13324067647003407,0.0457444404911777
12.8,3.0500000000000003,0.5279635954091866,0.7916635165194552,-0.8723467760643078,-0.40510911541882444,-0.4361733880321539,0.646505619879589,0.14352249633245037,0.0392926725016516
13.6,3.0500000000000003,0.5316470463244631,0.6820485800640659,-1.0144298484872551,-0.24912106466716677,-0.5072149242436276,0.6021703355703059,0.13172042599997474,0.0396208348116042
14.4,3.0500000000000003,0.5288245085435539,0.6958799953963968,-0.9996766979672906,-0.27452059012468955,-0.4998383489836453,0.606628713935295,0.1272315450053016,0.03968477966752
15.2,3.0500000000000003,0.5260147383096563,0.8194779889499155,-0.8415137873173457,-0.44333830675637786,-0.42075689365867286,0.656549693403335,0.1356091816695666,0.0417211846548101
16.0,3.0500000000000003,0.5232080093859186,0.7856583210612964,-0.889009457590869,-0.40654288340312456,-0.4445047287954345,0.6411417364514369,0.1280537765266125,0.0435060406886989
16.8,3.0500000000000003,0.5199930927748633,0.7788930551818254,-0.9038212779032866,-0.4040582233370103,-0.4519106389516433,0.6364110375416658,0.12383172253112333,0.0430333508371845
17.6,3.0500000000000003,0.5328521548414507,0.6973465427447709,-0.9899840762249779,-0.2690384764365432,-0.49499203811248893,0.6095757606506241,0.1233489447873648,0.040572961409105
18.4,3.0500000000000003,0.5405182049703174,0.5139240325215799,-1.2809067818494702,0.05045286035172166,-0.6404533909247351,0.5270534086311096,0.10502599838694988,0.0395745521139277
19.200000000000003,3.0500000000000003,0.5372946556442435,0.5190615771644347,-1.276941385050589,0.03452412907983452,-0.6384706925252945,0.5280994332137868,0.10148697541998646,0.0394517823820258
