D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
16.8,0.5800000000000001,9.525971967553443e-09,2.4653082118783826e-08,2.201061903443079e-09,9.53643674944231e-09,2.468016482783862e-08,2.2034798858622884e-09,9.585516952582502e-09,2.4807183706599034e-08,2.214820310305388e-09,2.7082709054794517e-11,2.7082709054794517e-11,1.2701887876041341e-10,1.2701887876041341e-10,1.5410158781520793e-10,1.5410158781520793e-10,0.006250804141758564,1.5013415333766713,1.0,0.40635906399495303,1.0010985526647056,1.0,0.0,0.0,action_absolute,0.1734764834304983,1.2093237455368766e-28,0.13268580337603814,0.5459691425520503,6.177732446708049e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7709150726278875,0.903084254730576,1.4236281683876784,1.4580718575681215,0.49115380661574654,0.3230784583082524,0.6577948780126474,0.5940441971756417,0.10118359349150745,3.416122381270674e-07,3.41465271183995e-07,-1.4696694307241843e-10,1.4696694307241843e-10,12.249994021786561,12.24999402435848
17.6,0.5800000000000001,3.484410888318046e-09,7.139226485334223e-09,8.222198924376402e-10,3.4872487590033526e-09,7.145041012440202e-09,8.228895475972678e-10,3.506883785009399e-09,7.1852713131124215e-09,8.275228441538902e-10,5.814527105978884e-12,5.814527105978884e-12,4.023030067221956e-11,4.023030067221956e-11,4.6044827778198445e-11,4.6044827778198445e-11,0.006449554146066968,1.559816346703205,1.0,0.44456808785883606,1.0008144477721674,1.0,0.0,0.0,action_absolute,0.12861243706624276,1.3720853505479772e-28,0.10702376707827714,0.5253311760113416,1.0452097502090278e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905432,0.9037860142270192,1.3366351644987071,1.345257621215382,0.44103679835052917,0.28763048613156583,0.652168905649822,0.5894211358400495,0.09117840286518317,5.6207073804593766e-08,5.548704728925223e-08,-7.200265153415329e-10,7.200265153415329e-10,12.249999016376224,12.249999028976692
18.4,0.5800000000000001,1.7949803590232282e-09,1.9969300124387082e-09,3.8732741948561017e-10,1.796151055786763e-09,1.9982324219557905e-09,3.875800367101612e-10,1.8066953247695973e-09,2.0099630055720405e-09,3.898553175927363e-10,1.3024095170822066e-12,1.3024095170822066e-12,1.1730583616250023e-11,1.1730583616250023e-11,1.303299313333223e-11,1.303299313333223e-11,0.006526514726180095,1.5896510516836373,1.0,0.463514527796402,1.0006522058905267,1.0,0.0,0.0,action_absolute,0.10299222604095098,1.5929984900300025e-28,0.09421603304878111,0.5139240325215798,1.686044268142297e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215797,0.9043734450498737,1.229970175055255,1.2702190003210754,0.41792377909475464,0.27128778987899543,0.649132218479215,0.5870579407189149,0.07894833438248254,5.6207073804593766e-08,5.548704728925223e-08,-7.200265153415329e-10,7.200265153415329e-10,12.249999016376224,12.249999028976692
19.200000000000003,0.5800000000000001,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0,1.0,0.0,0.0,action_absolute,0.0,0.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,5.6207073804593766e-08,5.548704728925223e-08,-7.200265153415329e-10,7.200265153415329e-10,12.249999016376224,12.249999028976692
20.0,0.5800000000000001,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.0,1.0,0.0,0.0,action_absolute,0.0,0.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,5.6207073804593766e-08,5.548704728925223e-08,-7.200265153415329e-10,7.200265153415329e-10,12.249999016376224,12.249999028976692
4.0,0.77,0.00016751531265838838,0.0014877342575363118,0.00033858713072771495,0.00016761290527478244,0.001488600995486341,0.00033878438794223873,0.00016813847068688584,0.0014932686384364331,0.0003398466770074581,8.667379500291832e-07,8.667379500291832e-07,4.667642950092121e-06,4.667642950092121e-06,5.534380900121304e-06,5.534380900121304e-06,0.0037200063600647602,1.280917082806759,1.0,0.24757629233153006,1.000582589226294,1.0,0.0,0.0,action_absolute,0.09199880306975451,6.176494009706845e-32,0.07718149434815945,0.7305470830657413,2.877469029129853e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8820335834498795,0.7588008908473142,1.2695455772453834,1.0767321020559757,0.5364584592089878,0.3835708045628055,0.7150056038418774,0.5425468891560383,0.025829174258451423,2.5188117453708645,2.5187837899663803,-2.7955404484192314e-05,2.7955404484192314e-05,7.823373259873752,7.822982304322111
4.8,0.77,0.00019601841281511177,0.0015685832784841207,0.00015184534086120196,0.00019615511942205294,0.0015696772353967728,0.000151951240409264,0.0001969195271913551,0.0015757941977150099,0.00015254338762961782,1.0939569126521692e-06,1.0939569126521692e-06,6.116962318237053e-06,6.116962318237053e-06,7.210919230889222e-06,7.210919230889222e-06,0.004597090463604748,1.3602809677586774,1.0,0.30769127235057525,1.0006974171710599,1.0,0.0,0.0,action_absolute,0.11013170529418956,3.021166022567764e-31,0.07111786048012514,0.7487087256679691,2.9938096927737833e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.029549338188574,0.8336507253807391,1.472827219449353,1.4163259993902102,0.5497110230148701,0.39647400290906915,0.7212407725328518,0.6012628931961765,0.10018633539793556,13.776532908411212,13.77602146613723,-0.0005114422739822544,0.0005114422739822544,957.3660427061604,957.2869208143093
5.6,0.77,0.00015716428993941075,0.0013021747334724565,5.952583158434521e-05,0.00015733305705479327,0.0013035730426785546,5.9589751975492e-05,0.00015804653988548217,0.0013094845593166387,5.985998294738951e-05,1.3983092060981198e-06,1.3983092060981198e-06,5.91151663808403e-06,5.91151663808403e-06,7.30982584418215e-06,7.30982584418215e-06,0.0056135522033124805,1.4305484675437201,1.0,0.35805791447458585,1.0010738260927312,1.0,0.0,0.0,action_absolute,0.16957181969319962,1.1189120973073842e-31,0.1092096338293002,0.7674873008833811,3.36804571485748e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143583549822196,0.879001266901782,1.37322146165523,1.0711593535980681,0.5468249482554217,0.3979739676089307,0.7277904361873359,0.6397287154476687,0.028398994020164877,57.98741018471044,57.98141751271016,-0.005992672000282084,0.005992672000282084,20013.343696329193,20009.105048422643
6.4,0.77,0.00010403318187451477,0.0006722752479888863,2.722651459407748e-05,0.00010417182885337735,0.0006731712018607017,2.7262799882342332e-05,0.00010468688689073905,0.0006764995704019396,2.7397595674591964e-05,8.959538718154077e-07,8.959538718154077e-07,3.3283685412378167e-06,3.3283685412378167e-06,4.224322413053224e-06,4.224322413053224e-06,0.006283620326183805,1.4775528482269376,1.0,0.3903872383399466,1.0013327188149432,1.0,0.0,0.0,action_absolute,0.21045451970204737,7.238239222136847e-31,0.1316552460415761,0.7152903247800396,4.4904440373576616e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740888039440537,0.9010336987083872,1.4570612890037822,1.309910589913548,0.5249814217903723,0.372655496103476,0.7098451119138444,0.6395943666978002,0.09346818765149478,59.89419447120301,59.88903831493441,-0.005156156268597556,0.005156156268597556,21384.817417718223,21381.047518786658
7.2,0.77,7.600599302778622e-05,0.00012096547026056667,1.756796279458077e-05,7.610419861967289e-05,0.00012112176695680805,1.75906619544201e-05,7.648995081364579e-05,0.00012173570138078062,1.7679824399665258e-05,1.5629669624137683e-07,1.5629669624137683e-07,6.139344239725677e-07,6.139344239725677e-07,7.702311202139445e-07,7.702311202139445e-07,0.006367363500962893,1.4921401916441892,1.0,0.40021145959540433,1.0012920769530735,1.0,0.0,0.0,action_absolute,0.20403661412160212,1.8967073453183126e-30,0.14069871838435052,0.6301154757324691,8.30051461196152e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.5919364700212614,0.9103279128855146,1.4320463892394186,1.6204236024415644,0.5085809080850586,0.3470601122559025,0.6824088492874721,0.6212158235064702,0.10022512483292445,3.532800881580863,3.5324994190336336,-0.000301462547229292,0.000301462547229292,28.430247502950664,28.422211076117406
8.0,0.77,6.313931035142344e-05,8.591082838921968e-05,1.3492971457122962e-05,6.322631561042157e-05,8.602921254376849e-05,1.351156461992039e-05,6.353254623263047e-05,8.644588681983651e-05,1.357700659294423e-05,1.1838415454880314e-07,1.1838415454880314e-07,4.1667427606802187e-07,4.1667427606802187e-07,5.35058430616825e-07,5.35058430616825e-07,0.006228067411860337,1.4658274448318904,1.0,0.38241989178356733,1.0013779887444743,1.0,0.0,0.0,action_absolute,0.21760326043382916,2.314661888047565e-30,0.1520636193182569,0.6058619550782047,9.732597891744673e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450493789465,0.9133806506450648,1.4452584420889676,1.665287061215118,0.5340456101511604,0.3605063289677364,0.6750478275922835,0.6165756239827774,0.09391702985165433,2.3263362997441352,2.3257160011785536,-0.0006202985655816562,0.0006202985655816562,5.363118376397853,5.355938217737575
8.8,0.77,2.214685772470437e-05,5.8482307832126536e-05,7.0477503040651206e-06,2.216711937106168e-05,5.8535811938857315e-05,7.054198127320711e-06,2.2289841632630596e-05,5.885987963135539e-05,7.093251787530172e-06,5.3504106730779225e-08,5.3504106730779225e-08,3.2406769249807666e-07,3.2406769249807666e-07,3.775717992288559e-07,3.775717992288559e-07,0.006456171331553394,1.5482467554553723,1.0,0.43712316521321565,1.0009148768014484,1.0,0.0,0.0,action_absolute,0.1444715536964674,1.1961527368209804e-30,0.11517223325097901,0.593742823973692,1.248336552252275e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124253724621,0.9135092966591125,1.2831884106522167,1.2087482232265034,0.4659139786019265,0.31283738969451974,0.6714488168679861,0.6133747364396672,0.06882897693101044,1.5836854111193917,1.5836564837337463,-2.8927385645305392e-05,2.8927385645305392e-05,0.21087706411312476,0.21081065010902417
9.600000000000001,0.77,1.0975147130492073e-05,4.357983829417551e-05,3.956029602874588e-06,1.0985331370861473e-05,4.362027761978732e-05,3.9597005474100105e-06,1.1046127020190424e-05,4.386168345564934e-05,3.981614548708737e-06,4.043932561181179e-08,4.043932561181179e-08,2.4140583586202037e-07,2.4140583586202037e-07,2.8184516147383216e-07,2.8184516147383216e-07,0.00646732921704074,1.5480056645464257,1.0,0.4369674344285572,1.000927936568714,1.0,0.0,0.0,action_absolute,0.14653386948019803,1.0543896954172166e-30,0.11485685465158924,0.5829075327366252,1.5205403538404686e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615244213833,0.9126874965804395,1.3214390645375511,1.1497013156171452,0.46541039149478264,0.311022914588276,0.6682766871391669,0.6099277766081158,0.05251232595670601,0.9999999984724866,0.9999999984716248,-8.617551117140465e-13,8.617551117140465e-13,1.0000000076375666,1.0000000076418756
10.4,0.77,7.422066822631817e-06,2.9967975633545645e-05,2.1099880989933163e-06,7.42985724851708e-06,2.9999430927425866e-05,2.1122028063378896e-06,7.469441200249216e-06,3.0159258496933986e-05,2.1234559611614562e-06,3.145529388022051e-08,3.145529388022051e-08,1.5982756950811992e-07,1.5982756950811992e-07,1.9128286338834043e-07,1.9128286338834043e-07,0.006382909066911468,1.5229622419775668,1.0,0.42065728173279693,1.0010496302541374,1.0,0.0,0.0,action_absolute,0.16575096601203382,2.335944847553047e-30,0.12533762689732517,0.5770575888050552,1.8818072723859162e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112499271792,0.911543283563301,1.3800538869112335,1.2559774722814012,0.4844721655900466,0.3229405186741047,0.6665821931808821,0.6076185211369279,0.07885407193512192,0.4952546080067378,0.49517309804842063,-8.1509958317183e-05,8.1509958317183e-05,5.116026402081508,5.116948265595581
11.2,0.77,4.558508374417912e-06,1.6473387120039976e-05,7.956065388971954e-07,4.563825066978148e-06,1.6492600408148543e-05,7.965344729972988e-07,4.587239180111377e-06,1.657721355745867e-05,8.006209898973921e-07,1.921328810856727e-08,1.921328810856727e-08,8.461314931012772e-08,8.461314931012772e-08,1.0382643741869499e-07,1.0382643741869499e-07,0.006302676957818195,1.499419168235305,1.0,0.40507781194222237,1.0011663228678207,1.0,0.0,0.0,action_absolute,0.18417832494934613,4.356708003395978e-30,0.1353663151635882,0.5744380158402492,2.5787377290133707e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677639482618,0.9102765275485039,1.425828299165174,1.3404293458524341,0.5036498085520432,0.33534392502329996,0.6658275637737052,0.6060872026980084,0.09311008965760688,0.15211173791988766,0.15206210939589485,-4.9628523992817364e-05,4.9628523992817364e-05,9.732656966483265,9.733431117533893
12.0,0.77,2.5104954008600457e-06,8.248754488780397e-06,4.859951475504296e-07,2.5136408844066343e-06,8.259089628815076e-06,4.866040671046411e-07,2.526078068367341e-06,8.299954581998628e-06,4.890117237974297e-07,1.0335140034679777e-08,1.0335140034679777e-08,4.086495318355133e-08,4.086495318355133e-08,5.1200093218231106e-08,5.1200093218231106e-08,0.006207008983946763,1.4779687035454037,1.0,0.3906686474340275,1.001252933403308,1.0,0.0,0.0,action_absolute,0.1978553125049771,7.455238005015971e-30,0.14464355018632655,0.5733930501738425,3.6558279398355724e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.87711735448078,0.9093091988944986,1.4365937871190193,1.407463712250409,0.5221458496995938,0.3475022951774468,0.6655272571396964,0.6051700570321503,0.10017041793202977,0.03820530762110557,0.038185566955855156,-1.9740665250414513e-05,1.9740665250414513e-05,11.590529901195797,11.59086593779591
12.8,0.77,6.987822254986868e-07,2.0494121097501023e-06,2.0546750395309558e-07,6.99309813853919e-07,2.0509594386956897e-06,2.0562263420470855e-07,7.033506326355187e-07,2.062810488482204e-06,2.0681078255577682e-07,1.547328945587407e-09,1.547328945587407e-09,1.1851049786514174e-08,1.1851049786514174e-08,1.3398378732101581e-08,1.3398378732101581e-08,0.0065376693483749,1.5781226258875372,1.0,0.4562359290923607,1.0007550111264718,1.0,0.0,0.0,action_absolute,0.11922657818716298,4.075093443799968e-30,0.10063809092004923,0.5338322605098711,6.464042583298375e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916646581924389,0.9085362197931564,1.2989832372627907,1.1597086448540501,0.43407479902249535,0.284087158384006,0.6544659100775937,0.5946059839253848,0.054015957475856385,0.00236031927791106,0.0023606491460715527,3.2986816049258155e-07,3.2986816049258155e-07,12.208729232055887,12.208723469096189
13.600000000000001,0.77,2.2325985825441142e-07,5.624766617974881e-07,8.96456902950544e-08,2.2341857156101454e-07,5.628765210985688e-07,8.970941856237792e-08,2.2471920136742085e-07,5.661533032190165e-07,9.023166137720921e-08,3.9985930108066193e-10,3.9985930108066193e-10,3.2767821204476485e-09,3.2767821204476485e-09,3.6766414215283104e-09,3.6766414215283104e-09,0.0065365226172744454,1.5835144599575646,1.0,0.4596467185984162,1.0007108904746427,1.0,0.0,0.0,action_absolute,0.1122593241156051,7.260780934765058e-30,0.09808481357269962,0.5280293728253742,1.1763494224873406e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820652232564375,0.9078216652159469,1.263703446289532,1.1610009932696252,0.4287147039070741,0.27990561826153676,0.6528948405795935,0.5927120813858667,0.05420166503867155,0.00017782186594988506,0.00017784631601716874,2.4450067283678708e-08,2.4450067283678708e-08,12.246888314974726,12.246887887152898
14.4,0.77,1.113329554828638e-07,2.7935764280474436e-07,4.078601457007699e-08,1.1142303341010611e-07,2.7958366714150975e-07,4.08190139603924e-08,1.1205139804629444e-07,2.811603652793262e-07,4.104921075248999e-08,2.2602433676539656e-10,2.2602433676539656e-10,1.5766981378164737e-09,1.5766981378164737e-09,1.8027224745818702e-09,1.8027224745818702e-09,0.006453098817997524,1.5609164733916419,1.0,0.4452731317042589,1.0008090859247527,1.0,0.0,0.0,action_absolute,0.12776572806079486,1.8092028326602425e-29,0.10740742647090296,0.5324342729791944,1.7069108964473137e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6957717563015633,0.9074213114209866,1.3078388927833577,1.2618790978739667,0.4446080098107882,0.290811961808576,0.6540861959107233,0.5935317536756729,0.07820316874577712,4.386409455381677e-05,4.386285418626444e-05,-1.240367552327829e-09,1.240367552327829e-09,12.24923239037067,12.249232412076424
15.200000000000001,0.77,4.9707145321880156e-08,1.4679865592490398e-07,1.1755440010425372e-08,4.9753520952811126e-08,1.469356157169872e-07,1.1766407567379696e-08,5.002557565154488e-08,1.477390668879115e-07,1.1830746862461105e-08,1.3695979208322667e-10,1.3695979208322667e-10,8.034511709242926e-10,8.034511709242926e-10,9.404109630075193e-10,9.404109630075193e-10,0.006406127883681674,1.5399344597018174,1.0,0.4317398568847099,1.0009329771530966,1.0,0.0,0.0,action_absolute,0.14732984666108964,3.553131269781293e-29,0.11619019864791928,0.5367937366735732,2.498950246328401e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.819155070875139,0.9071280439674249,1.3880812714316522,1.3403122806873127,0.46016082368784855,0.30153089344715683,0.6552728479374011,0.5944163768144185,0.09130155035239232,1.2112535478347771e-05,1.2111062444251194e-05,-1.4730340965771286e-09,1.4730340965771286e-09,12.249788031546084,12.249788057323958
16.0,0.77,2.02356455963879e-08,5.579354548714013e-08,5.2231408568393254e-09,2.0256163356578734e-08,5.585011687652569e-08,5.228436815944416e-09,2.036360341423505e-08,5.61463496661066e-08,5.256168797715536e-09,5.657138938556293e-11,5.657138938556293e-11,2.9623278958090536e-10,2.9623278958090536e-10,3.528041789664683e-10,3.528041789664683e-10,0.006323386977581237,1.520124718640573,1.0,0.4187923832293445,1.0010139414674517,1.0,0.0,0.0,action_absolute,0.16011521871373405,6.991993917112178e-29,0.12459912372608362,0.5406423257224268,4.067449161057865e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7829543145781938,0.9065614596517599,1.401840136715354,1.4043428740235022,0.4755164616324404,0.3120941395491134,0.6563266778981726,0.5950004711237578,0.09824054553297298,1.7496810827364944e-06,1.7491806588249712e-06,-5.004239115232668e-10,5.004239115232668e-10,12.249969380600184,12.24996938935759
16.8,0.77,9.224533522575721e-09,2.5277255621321193e-08,2.2567889931008407e-09,9.234762350910603e-09,2.5305284866149086e-08,2.2592914835673756e-09,9.282289957294675e-09,2.5435520986241184e-08,2.270919147849098e-09,2.802924482789329e-11,2.802924482789329e-11,1.302361200920973e-10,1.302361200920973e-10,1.5826536491999059e-10,1.5826536491999059e-10,0.006261176738921563,1.5013415333766713,1.0,0.40635906399495303,1.0011088721516213,1.0,0.0,0.0,action_absolute,0.17510607148618174,1.2129861181711524e-28,0.13268580337603814,0.5471632629446838,6.160512202435792e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7866680363204087,0.9078948312615304,1.4275664093108087,1.4580718575681215,0.4915357510566308,0.32349222625523033,0.6581255291397109,0.5975087662272032,0.10177371380276233,3.591292815995382e-07,3.5898217932870783e-07,-1.4710227083034832e-10,1.4710227083034832e-10,12.249993715238373,12.249993717812664
17.6,0.77,3.484410888318046e-09,7.139226485334223e-09,8.222198924376402e-10,3.4872487590033526e-09,7.145041012440202e-09,8.228895475972678e-10,3.506883785009399e-09,7.1852713131124215e-09,8.275228441538902e-10,5.814527105978884e-12,5.814527105978884e-12,4.023030067221956e-11,4.023030067221956e-11,4.6044827778198445e-11,4.6044827778198445e-11,0.006449554146066968,1.559816346703205,1.0,0.44456808785883606,1.0008144477721674,1.0,0.0,0.0,action_absolute,0.12861243706624276,1.3720853505479772e-28,0.10702376707827714,0.5253311760113416,1.0452097502090278e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905432,0.9037860142270192,1.3366351644987071,1.345257621215382,0.44103679835052917,0.28763048613156583,0.652168905649822,0.5894211358400495,0.09117840286518317,5.6207073804593766e-08,5.548704728925223e-08,-7.200265153415329e-10,7.200265153415329e-10,12.249999016376224,12.249999028976692
18.4,0.77,1.7949803590232282e-09,1.9969300124387082e-09,3.8732741948561017e-10,1.796151055786763e-09,1.9982324219557905e-09,3.875800367101612e-10,1.8066953247695973e-09,2.0099630055720405e-09,3.898553175927363e-10,1.3024095170822066e-12,1.3024095170822066e-12,1.1730583616250023e-11,1.1730583616250023e-11,1.303299313333223e-11,1.303299313333223e-11,0.006526514726180095,1.5896510516836373,1.0,0.463514527796402,1.0006522058905267,1.0,0.0,0.0,action_absolute,0.10299222604095098,1.5929984900300025e-28,0.09421603304878111,0.5139240325215798,1.686044268142297e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215797,0.9043734450498737,1.229970175055255,1.2702190003210754,0.41792377909475464,0.27128778987899543,0.649132218479215,0.5870579407189149,0.07894833438248254,5.6207073804593766e-08,5.548704728925223e-08,-7.200265153415329e-10,7.200265153415329e-10,12.249999016376224,12.249999028976692
19.200000000000003,0.77,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0,1.0,0.0,0.0,action_absolute,0.0,0.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,5.6207073804593766e-08,5.548704728925223e-08,-7.200265153415329e-10,7.200265153415329e-10,12.249999016376224,12.249999028976692
20.0,0.77,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.0,1.0,0.0,0.0,action_absolute,0.0,0.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,5.6207073804593766e-08,5.548704728925223e-08,-7.200265153415329e-10,7.200265153415329e-10,12.249999016376224,12.249999028976692
4.0,0.96,0.0001691005752478701,0.0014915611052314021,0.00033696459314460806,0.00016919919508339148,0.001492430987020109,0.0003371611116526246,0.0001697297344505469,0.0014971106392547816,0.0003382183107883382,8.698817887068527e-07,8.698817887068527e-07,4.679652234672576e-06,4.679652234672576e-06,5.549534023379429e-06,5.549534023379429e-06,0.003720621303354829,1.280917082806759,1.0,0.24757629233153006,1.000583202247401,1.0,0.0,0.0,action_absolute,0.0920956074828029,6.178784531763195e-32,0.07718149434815945,0.7313892702776418,2.877362109397857e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8828319704467904,0.7588059787526986,1.269745173994611,1.0767321020559757,0.5372605251665131,0.3842984471074674,0.7152925426418809,0.5427682579138788,0.02583971301986711,2.5561561186195507,2.556127482110571,-2.8636508979662523e-05,2.8636508979662523e-05,8.354356066383906,8.353942218070806
4.8,0.96,0.00019615351697383903,0.0015686703167419318,0.00015178530351236938,0.0001962903183113847,0.0015697643384082734,0.00015189116158139925,0.0001970552529447407,0.0015758816401630692,0.00015248307467723504,1.094021666341559e-06,1.094021666341559e-06,6.117301754795775e-06,6.117301754795775e-06,7.211323421137334e-06,7.211323421137334e-06,0.004597093056567155,1.3602809677586774,1.0,0.30769127235057525,1.0006974197539569,1.0,0.0,0.0,action_absolute,0.11013211316894908,3.0212089088707624e-31,0.07111786048012514,0.7486821431717237,2.9937716391922675e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.029502200979848,0.8336837881063457,1.4728154351471714,1.4163259993902102,0.5497473388494498,0.39649513869134145,0.7212315743467801,0.6012790710033271,0.10018903104942434,13.78881717296351,13.788304875778659,-0.0005122971848514624,0.0005122971848514624,959.2674434069722,959.188110595258
5.6,0.96,0.0001571720437145783,0.0013021699004262175,5.952393531880476e-05,0.00015734081805991206,0.0013035681953599961,5.958785325852032e-05,0.00015805433608564518,0.0013094796900161862,5.98580756200089e-05,1.3982949337786824e-06,1.3982949337786824e-06,5.911494656190078e-06,5.911494656190078e-06,7.30978958996876e-06,7.30978958996876e-06,0.005613545196810469,1.4305484675437201,1.0,0.35805791447458585,1.0010738191178594,1.0,0.0,0.0,action_absolute,0.16957071826560277,1.1189106565898294e-31,0.1092096338293002,0.767479602853294,3.3680440417465187e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143509442123047,0.8790038399294478,1.3732196089627513,1.0711593535980681,0.5468263693517318,0.3979735221773836,0.7277877302244682,0.6397282095208445,0.028398971560937233,57.990407957000016,57.984414571684155,-0.005993385315861133,0.005993385315861133,20015.464204623066,20011.22482762639
6.4,0.96,0.0001040335719465217,0.0006722747380877421,2.722644131540246e-05,0.00010417221931475523,0.0006731706904367941,2.7262726471858352e-05,0.00010468727928267986,0.0006764990564493925,2.7397521901143635e-05,8.959523490519386e-07,8.959523490519386e-07,3.3283660125984094e-06,3.3283660125984094e-06,4.224318361650348e-06,4.224318361650348e-06,0.006283619065720435,1.4775528482269376,1.0,0.3903872383399466,1.0013327175606812,1.0,0.0,0.0,action_absolute,0.21045432163692696,7.238237118892753e-31,0.1316552460415761,0.7152894543876718,4.490444037419857e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740879698570285,0.9010338079780355,1.4570610804820259,1.309910589913548,0.5249814892840781,0.3726553905319276,0.709844819557583,0.6395941808394505,0.09346816049077541,59.894346953249936,59.88919072752353,-0.005156225726409502,0.005156225726409502,21384.92890929487,21381.158949753895
7.2,0.96,7.600601658901746e-05,0.00012096545879488791,1.7567958534194983e-05,7.610422220308022e-05,0.00012112175546315789,1.759065768661878e-05,7.648997451659122e-05,0.00012173568982887217,1.7679820110231575e-05,1.5629666826997722e-07,1.5629666826997722e-07,6.139343657142785e-07,6.139343657142785e-07,7.702310339842557e-07,7.702310339842557e-07,0.006367363391646197,1.4921401916441892,1.0,0.40021145959540433,1.001292076844308,1.0,0.0,0.0,action_absolute,0.20403659694606754,1.8967072467329944e-30,0.14069871838435052,0.6301154054631962,8.300514453206745e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.591936422932302,0.910327911831958,1.4320463774671788,1.6204236024415644,0.5085809159669752,0.34706010663491993,0.6824088276593068,0.6212158030987913,0.10022512154040986,3.5328011885219555,3.5324997255355175,-0.00030146298643796143,0.00030146298643796143,28.430255686004156,28.42221924630661
