D,eta,coeff_1,coeff_2,coeff_3,basis_1_mumu,basis_2_mumu,basis_3_mumu,basis_1_offdiag_frob,basis_2_offdiag_frob,basis_3_offdiag_frob,tree_term_1_mumu,tree_term_2_mumu,tree_term_3_mumu,C_tree_mumu,C_match_mumu,C_ir_mumu,delta_C_match_diag_mumu,delta_C_rge_diag_mumu,tree_rebuild_residual,match_rebuild_residual,ir_rebuild_residual,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,mu_mumu_tree_recon,mu_mumu_ir_recon,mu_mumu_ir_native,abs_delta_mu_mumu_ir_recon_vs_native,chi2_uv_rge
9.600000000000001,0.77,0.1615250294434468,0.26255859676057464,0.04132676529076125,1.0000000000000001e-60,0.00016598138027800193,1.0000000000000001e-60,1.6485998528050524e-32,2.5766752242221136e-32,1.956789256143102e-32,1.6152502944344682e-61,4.35798382941755e-05,4.132676529076126e-62,4.35798382941755e-05,4.362027761978731e-05,4.386168345564933e-05,4.043932561181179e-08,2.4140583586202037e-07,0.0,0.0,0.0,1.5480056645464257,1.0,0.4369674344285572,1.000927936568714,1.0,0.11485685465158924,0.5829075327366252,1.5205403538404688e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615244213832,0.9126874965804395,1.3214390645375511,1.1497013156171452,0.46541039149478264,0.311022914588276,0.6682766871391669,0.6099277766081158,0.05251232595670601,0.9999999985269468,0.9999999984716246,0.9999999984716248,2.220446049250313e-16,1.0000000076418756
10.4,0.77,0.17639310745061237,0.26744080157883854,0.040638256560595644,1.0000000000000001e-60,0.00011205461341960352,1.0000000000000001e-60,1.297333462625057e-32,2.117117034267152e-32,1.4411276959137232e-32,1.763931074506124e-61,2.9967975633545642e-05,4.063825656059565e-62,2.9967975633545642e-05,2.9999430927425862e-05,3.0159258496933982e-05,3.145529388022051e-08,1.5982756950811992e-07,0.0,0.0,0.0,1.5229622419775668,1.0,0.42065728173279693,1.0010496302541374,1.0,0.12533762689732517,0.5770575888050552,1.8818072723859162e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112499271791,0.911543283563301,1.3800538869112335,1.2559774722814012,0.4844721655900466,0.3229405186741047,0.6665821931808821,0.6076185211369279,0.07885407193512192,0.47287198395479735,0.49517309804842047,0.49517309804842063,1.6653345369377348e-16,5.116948265595581
11.2,0.77,0.19039182900394178,0.27312194798030254,0.04013603156779891,1.0000000000000001e-60,6.0315134839430895e-05,1.0000000000000001e-60,9.786270620734407e-33,1.553256383723317e-32,8.90454950613309e-33,1.903918290039418e-61,1.647338712003998e-05,4.013603156779891e-62,1.647338712003998e-05,1.6492600408148547e-05,1.6577213557458675e-05,1.921328810856727e-08,8.461314931012772e-08,0.0,0.0,0.0,1.499419168235305,1.0,0.40507781194222237,1.0011663228678207,1.0,0.1353663151635882,0.5744380158402492,2.5787377290133707e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.918467763948262,0.9102765275485039,1.425828299165174,1.3404293458524341,0.5036498085520432,0.33534392502329996,0.6658275637737052,0.6060872026980084,0.09311008965760688,0.14288761233379477,0.15206210939589493,0.15206210939589485,8.326672684688674e-17,9.733431117533893
12.0,0.77,0.2033691550949192,0.27894908792824485,0.03982760667642974,1.0000000000000001e-60,2.957082437531488e-05,1.0000000000000001e-60,7.026954938208634e-33,1.0875812498441646e-32,6.986406599875982e-33,2.0336915509491922e-61,8.248754488780397e-06,3.982760667642974e-62,8.248754488780397e-06,8.259089628815076e-06,8.299954581998628e-06,1.0335140034679777e-08,4.086495318355133e-08,0.0,0.0,0.0,1.4779687035454037,1.0,0.3906686474340275,1.001252933403308,1.0,0.14464355018632655,0.5733930501738425,3.655827939835572e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771173544807799,0.9093091988944986,1.4365937871190193,1.407463712250409,0.5221458496995938,0.3475022951774468,0.6655272571396964,0.6051700570321503,0.10017041793202977,0.03582659430755129,0.038185566955855156,0.038185566955855156,0.0,11.59086593779591
12.8,0.77,0.171351922088286,0.22310122624496967,0.03962165068923966,1.0000000000000001e-60,9.186019029316344e-06,1.0000000000000001e-60,4.0388379677876596e-33,6.0616892131868145e-33,4.55444315358891e-33,1.7135192208828603e-61,2.0494121097501023e-06,3.9621650689239665e-62,2.0494121097501023e-06,2.0509594386956897e-06,2.062810488482204e-06,1.547328945587407e-09,1.1851049786514174e-08,0.0,0.0,0.0,1.5781226258875372,1.0,0.4562359290923607,1.0007550111264718,1.0,0.10063809092004923,0.5338322605098711,6.464042583298375e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916646581924389,0.9085362197931564,1.2989832372627907,1.1597086448540501,0.43407479902249535,0.284087158384006,0.6544659100775937,0.5946059839253848,0.054015957475856385,0.002211502153664749,0.0023606491460715527,0.0023606491460715527,0.0,12.208723469096189
13.600000000000001,0.77,0.1719728154488899,0.21729312154279104,0.03944876691539315,1.0000000000000001e-60,2.5885617446326796e-06,1.0000000000000001e-60,2.2787958365921463e-33,3.2178015753819755e-33,3.0149352342625718e-33,1.7197281544888993e-61,5.62476661797488e-07,3.9448766915393155e-62,5.62476661797488e-07,5.628765210985687e-07,5.661533032190163e-07,3.9985930108066193e-10,3.2767821204476485e-09,0.0,0.0,0.0,1.5835144599575646,1.0,0.4596467185984162,1.0007108904746427,1.0,0.09808481357269962,0.5280293728253742,1.176349422487341e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820652232564375,0.9078216652159469,1.263703446289532,1.1610009932696252,0.4287147039070741,0.27990561826153676,0.6528948405795935,0.5927120813858667,0.05420166503867155,0.000166585725830007,0.00017784631601716866,0.00017784631601716874,8.131516293641283e-20,12.246887887152898
14.4,0.77,0.18126828334494755,0.223972357285293,0.039367369180547625,1.0000000000000001e-60,1.2472862552806118e-06,1.0000000000000001e-60,1.567404010988234e-33,2.233639411615592e-33,2.035717144397029e-33,1.8126828334494755e-61,2.7935764280474436e-07,3.9367369180547626e-62,2.7935764280474436e-07,2.7958366714150975e-07,2.811603652793262e-07,2.2602433676539656e-10,1.5766981378164737e-09,0.0,0.0,0.0,1.5609164733916419,1.0,0.4452731317042589,1.0008090859247527,1.0,0.10740742647090296,0.5324342729791944,1.706910896447314e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6957717563015633,0.9074213114209866,1.3078388927833577,1.2618790978739667,0.4446080098107882,0.290811961808576,0.6540861959107233,0.5935317536756729,0.07820316874577712,4.1091300406667834e-05,4.386285418626444e-05,4.386285418626444e-05,0.0,12.249232412076424
15.200000000000001,0.77,0.1902012619360678,0.23064920433595215,0.03931035741582863,1.0000000000000001e-60,6.36458540351539e-07,1.0000000000000001e-60,1.0224279419523345e-33,1.595567034444544e-33,1.0936942886213224e-33,1.902012619360678e-61,1.4679865592490398e-07,3.931035741582864e-62,1.4679865592490398e-07,1.469356157169872e-07,1.477390668879115e-07,1.3695979208322667e-10,8.034511709242926e-10,0.0,0.0,0.0,1.5399344597018174,1.0,0.4317398568847099,1.0009329771530966,1.0,0.11619019864791928,0.5367937366735732,2.498950246328401e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.819155070875139,0.9071280439674249,1.3880812714316522,1.3403122806873127,0.46016082368784855,0.30153089344715683,0.6552728479374011,0.5944163768144185,0.09130155035239232,1.1346787693133124e-05,1.2111062444251194e-05,1.2111062444251194e-05,0.0,12.249788057323958
16.0,0.77,0.19967046495859453,0.2366371068109057,0.039208889862940195,1.0000000000000001e-60,2.3577682401147757e-07,1.0000000000000001e-60,6.366952551262236e-34,9.711371149564362e-34,7.299676125005615e-34,1.9967046495859455e-61,5.579354548714013e-08,3.92088898629402e-62,5.579354548714013e-08,5.585011687652569e-08,5.61463496661066e-08,5.657138938556293e-11,2.9623278958090536e-10,0.0,0.0,0.0,1.520124718640573,1.0,0.4187923832293445,1.0010139414674517,1.0,0.12459912372608362,0.5406423257224268,4.067449161057865e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7829543145781938,0.9065614596517599,1.401840136715354,1.4043428740235022,0.4755164616324404,0.3120941395491134,0.6563266778981726,0.5950004711237578,0.09824054553297298,1.6390669409052445e-06,1.7491806588249712e-06,1.7491806588249712e-06,0.0,12.24996938935759
16.8,0.77,0.2049047825037965,0.24719665313745046,0.039434315415383836,1.0000000000000001e-60,1.0225565476109463e-07,1.0000000000000001e-60,4.243519037651276e-34,6.395487620536675e-34,4.784519404143322e-34,2.0490478250379655e-61,2.5277255621321193e-08,3.943431541538384e-62,2.5277255621321193e-08,2.5305284866149086e-08,2.5435520986241184e-08,2.802924482789329e-11,1.302361200920973e-10,0.0,0.0,0.0,1.5013415333766713,1.0,0.40635906399495303,1.0011088721516213,1.0,0.13268580337603814,0.5471632629446838,6.16051220243579e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7866680363204086,0.9078948312615304,1.4275664093108087,1.4580718575681215,0.4915357510566308,0.32349222625523033,0.6581255291397109,0.5975087662272032,0.10177371380276233,3.3642527121579355e-07,3.5898217932870783e-07,3.5898217932870783e-07,0.0,12.249993717812664
17.6,0.77,0.18962990788759787,0.21279271638670572,0.038614174076225596,1.0000000000000001e-60,3.355014497939953e-08,1.0000000000000001e-60,2.7110732989817773e-34,3.6633397319604162e-34,2.9184389339704e-34,1.8962990788759788e-61,7.139226485334223e-09,3.86141740762256e-62,7.139226485334223e-09,7.145041012440202e-09,7.1852713131124215e-09,5.814527105978884e-12,4.023030067221956e-11,0.0,0.0,0.0,1.559816346703205,1.0,0.44456808785883606,1.0008144477721674,1.0,0.10702376707827714,0.5253311760113416,1.0452097502090278e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905432,0.9037860142270192,1.3366351644987071,1.345257621215382,0.44103679835052917,0.28763048613156583,0.652168905649822,0.5894211358400495,0.09117840286518317,2.6836822269855532e-08,2.8646921491339258e-08,5.548704728925223e-08,2.6840125797912975e-08,12.249999028976692
18.4,0.77,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,1.7949803590232284e-61,1.9969300124387082e-09,3.873274194856101e-62,1.9969300124387082e-09,1.9982324219557905e-09,2.0099630055720405e-09,1.3024095170822066e-12,1.1730583616250023e-11,0.0,0.0,0.0,1.5896510516836373,1.0,0.463514527796402,1.0006522058905267,1.0,0.09421603304878111,0.5139240325215798,1.6860442681422976e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215799,0.9043734450498737,1.229970175055255,1.2702190003210754,0.41792377909475464,0.27128778987899543,0.649132218479215,0.5870579407189149,0.07894833438248254,2.0996865139845838e-09,2.2416496792872088e-09,5.548704728925223e-08,5.3245397609965024e-08,12.249999028976692
19.200000000000003,0.77,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0057161736535278e-30,1e-30,5.716173653527695e-33,0.0,0.0,0.0,1.5704009692603986,1.0,0.4513309811859851,1.0,1.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,0.0,5.612320750426946e-52,5.548704728925223e-08,5.548704728925223e-08,12.249999028976692
20.0,0.77,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0055641423643005e-30,1e-30,5.564142364300414e-33,0.0,0.0,0.0,1.5516627094173834,1.0,0.43932707173589636,1.0,1.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,0.0,5.610624081147848e-52,5.548704728925223e-08,5.548704728925223e-08,12.249999028976692
4.0,0.96,0.051937228436070286,0.35932027337198563,0.1260030233584572,1.0000000000000001e-60,0.0041510630369783405,1.0000000000000001e-60,1.1412036525285907e-31,1.2885748774484689e-31,1.0342645694866756e-31,5.193722843607029e-62,0.0014915611052314021,1.260030233584572e-61,0.0014915611052314021,0.001492430987020109,0.0014971106392547816,8.698817887068527e-07,4.679652234672576e-06,0.0,0.0,0.0,1.280917082806759,1.0,0.24757629233153006,1.000583202247401,1.0,0.07718149434815945,0.7313892702776418,2.877362109397857e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8828319704467904,0.7588059787526986,1.269745173994611,1.0767321020559757,0.5372605251665131,0.3842984471074674,0.7152925426418809,0.5427682579138788,0.02583971301986711,1171.4152413518134,2.556127482110571,2.556127482110571,0.0,8.353942218070806
4.8,0.96,0.07722309334409544,0.37698420269223937,0.095540042813115,1.0000000000000001e-60,0.004161103583490356,1.0000000000000001e-60,1.0079858792610566e-31,1.2901323317381603e-31,7.971721936714691e-32,7.722309334409544e-62,0.001568670316741932,9.5540042813115e-62,0.001568670316741932,0.0015697643384082736,0.0015758816401630694,1.094021666341559e-06,6.117301754795775e-06,0.0,0.0,0.0,1.3602809677586774,1.0,0.30769127235057525,1.0006974197539569,1.0,0.07111786048012514,0.7486821431717237,2.9937716391922664e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.0295022009798482,0.8336837881063457,1.4728154351471714,1.4163259993902102,0.5497473388494498,0.39649513869134145,0.7212315743467801,0.6012790710033271,0.10018903104942434,1295.6632116320325,13.788304875778664,13.788304875778659,5.329070518200751e-15,959.188110595258
5.6,0.96,0.1006242673433581,0.3791611728443598,0.0670409291640139,1.0000000000000001e-60,0.00343434400378527,1.0000000000000001e-60,7.904352146000565e-32,1.1720655278243226e-31,5.959444798111691e-32,1.0062426734335811e-61,0.0013021699004262175,6.7040929164013906e-62,0.0013021699004262175,0.0013035681953599961,0.0013094796900161862,1.3982949337786824e-06,5.911494656190078e-06,0.0,0.0,0.0,1.4305484675437201,1.0,0.35805791447458585,1.0010738191178594,1.0,0.1092096338293002,0.767479602853294,3.3680440417465187e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143509442123047,0.8790038399294478,1.3732196089627513,1.0711593535980681,0.5468263693517318,0.3979735221773836,0.7277877302244682,0.6397282095208445,0.028398971560937233,892.8203393328181,57.98441457168414,57.984414571684155,1.4210854715202004e-14,20011.22482762639
6.4,0.96,0.12575349736987831,0.3468665056603734,0.05236148625382626,1.0000000000000001e-60,0.0019381367964826934,1.0000000000000001e-60,5.752501155700377e-32,8.804855016370669e-32,4.5605734319466625e-32,1.2575349736987832e-61,0.0006722747380877421,5.236148625382626e-62,0.0006722747380877421,0.0006731706904367941,0.0006764990564493925,8.959523490519386e-07,3.3283660125984094e-06,0.0,0.0,0.0,1.4775528482269376,1.0,0.3903872383399466,1.0013327175606812,1.0,0.1316552460415761,0.7152894543876718,4.490444037419857e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740879698570285,0.9010338079780355,1.4570610804820259,1.309910589913548,0.5249814892840781,0.3726553905319276,0.709844819557583,0.6395941808394505,0.09346816049077541,237.9700790367089,59.88919072752351,59.88919072752353,1.4210854715202004e-14,21381.158949753895
7.2,0.96,0.15546137062297066,0.30682061331394483,0.046298932030059727,1.0000000000000001e-60,0.0003942546672087957,1.0000000000000001e-60,4.4222443481515865e-32,3.9711694358654393e-32,3.895876290432982e-32,1.5546137062297068e-61,0.00012096545879488792,4.629893203005974e-62,0.00012096545879488792,0.0001211217554631579,0.00012173568982887218,1.5629666826997722e-07,6.139343657142785e-07,0.0,0.0,0.0,1.4921401916441892,1.0,0.40021145959540433,1.001292076844308,1.0,0.14069871838435052,0.6301154054631962,8.300514453206743e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.591936422932302,0.910327911831958,1.4320463774671788,1.6204236024415644,0.5085809159669752,0.34706010663491993,0.6824088276593068,0.6212158030987913,0.10022512154040986,7.704625334346187,3.5324997255355175,3.5324997255355175,0.0,28.42221924630661
8.0,0.96,0.18204725728910257,0.3080449805445556,0.04395337302860653,1.0000000000000001e-60,0.0002788905285962925,1.0000000000000001e-60,3.724670408224819e-32,3.3400031652457607e-32,3.50419033094253e-32,1.820472572891026e-61,8.591082745550575e-05,4.395337302860654e-62,8.591082745550575e-05,8.602921160788699e-05,8.644588587942215e-05,1.1838415238123905e-07,4.166742715351623e-07,0.0,0.0,0.0,1.4658274448318904,1.0,0.38241989178356733,1.0013779887342205,1.0,0.1520636193182569,0.6058619494692741,9.732597877508545e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450474201092,0.9133806496187621,1.4452584415992584,1.665287061215118,0.5340456108622648,0.360506328551625,0.6750478259142605,0.6165756217573003,0.09391702951266884,3.8861948729135376,2.325715998476747,2.3257159984767464,4.440892098500626e-16,5.355938186473747
8.8,0.96,0.15532925115500176,0.2682273442059032,0.04235738325370696,1.0000000000000001e-60,0.00021803260940042338,1.0000000000000001e-60,2.3881380588317396e-32,2.9531854625161854e-32,2.579827620959073e-32,1.5532925115500178e-61,5.848230776975861e-05,4.235738325370696e-62,5.848230776975861e-05,5.8535811876383716e-05,5.8859879568535925e-05,5.3504106625103394e-08,3.240676921522094e-07,0.0,0.0,0.0,1.5482467554553723,1.0,0.43712316521321565,1.000914876800617,1.0,0.11517223325097901,0.5937428235549198,1.2483365523058923e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124246303039,0.9135092963692406,1.283188410466677,1.2087482232265034,0.4659139786146119,0.3128373896455267,0.6714488167445499,0.613374736132273,0.06882897689651662,1.8008509713210104,1.5836564821004413,1.5836564821004409,4.440892098500626e-16,0.21081064635943492
9.600000000000001,0.96,0.16152502939258942,0.26255859718976865,0.0413267651105517,1.0000000000000001e-60,0.00016598138027800193,1.0000000000000001e-60,1.6485998528050524e-32,2.5766752242221136e-32,1.956789256143102e-32,1.6152502939258942e-61,4.3579838365413716e-05,4.132676511055171e-62,4.3579838365413716e-05,4.362027769112807e-05,4.386168352738491e-05,4.0439325714356985e-08,2.4140583625683937e-07,0.0,0.0,0.0,1.5480056645464257,1.0,0.4369674344285572,1.0009279365695503,1.0,0.11485685465158924,0.5829075340635298,1.520540353855267e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615256495696,0.9126874958988278,1.3214390648445977,1.1497013156171452,0.4654103916929098,0.3110229149002349,0.6682766875249664,0.609927776504725,0.052512325947804486,1.0000000017962667,1.0000000022912263,1.0000000022912263,0.0,0.999999988543868
10.4,0.96,0.17639310269310501,0.26744080583760665,0.04063825738819043,1.0000000000000001e-60,0.00011205461341960352,1.0000000000000001e-60,1.297333462625057e-32,2.117117034267152e-32,1.4411276959137232e-32,1.7639310269310502e-61,2.9967976110760257e-05,4.0638257388190435e-62,2.9967976110760257e-05,2.9999431405477956e-05,3.0159258977532985e-05,3.1455294717698925e-08,1.598275720550294e-07,0.0,0.0,0.0,1.5229622419775668,1.0,0.42065728173279693,1.0010496302653686,1.0,0.12533762689732517,0.5770575946219046,1.881807269416293e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112607191567,0.9115432858772285,1.3800538896092278,1.2559774722814012,0.48447216591890213,0.32294051970652043,0.6665821948594232,0.6076185242094136,0.07885407233385565,0.47287199901496874,0.495173113449529,0.4951731134495292,1.6653345369377348e-16,5.116948091403864
11.2,0.96,0.19039181827397883,0.27312195666784106,0.040136035339309685,1.0000000000000001e-60,6.0315134839430895e-05,1.0000000000000001e-60,9.786270620734407e-33,1.553256383723317e-32,8.90454950613309e-33,1.9039181827397886e-61,1.6473387644030034e-05,4.013603533930969e-62,1.6473387644030034e-05,1.6492600933115813e-05,1.6577214085119218e-05,1.9213289085779018e-08,8.46131520034045e-08,0.0,0.0,0.0,1.499419168235305,1.0,0.40507781194222237,1.0011663228900427,1.0,0.1353663151635882,0.5744380177994584,2.5787377211559422e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677840687441,0.9102765397777441,1.4258283041952946,1.3404293458524341,0.5036498102811295,0.3353439264583454,0.6658275643371365,0.606087211353452,0.0931100909872986,0.1428876214238123,0.15206211899847505,0.15206211899847505,0.0,9.7334309677411
12.0,0.96,0.20336906757422094,0.27894920872461426,0.039827603490003215,1.0000000000000001e-60,2.957082437531488e-05,1.0000000000000001e-60,7.026954938208634e-33,1.0875812498441646e-32,6.986406599875982e-33,2.0336906757422095e-61,8.24875806082862e-06,3.982760349000322e-62,8.24875806082862e-06,8.259093207584947e-06,8.29995817847581e-06,1.033514675632667e-08,4.086497089086318e-08,0.0,0.0,0.0,1.4779687035454037,1.0,0.3906686474340275,1.0012529336756046,1.0,0.14464355018632655,0.5733932192670462,3.6558278246765054e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771176375719665,0.9093091876423878,1.436593857891816,1.407463712250409,0.5221458797888384,0.3475023405588132,0.6655273057011327,0.6051700937009241,0.10017042400160699,0.03582662533632066,0.03818560005435087,0.03818560005435088,6.938893903907228e-18,11.590865374370802
12.8,0.96,0.17135189476865237,0.2231016114073624,0.03962141728208789,1.0000000000000001e-60,9.186019029316344e-06,1.0000000000000001e-60,4.0388379677876596e-33,6.0616892131868145e-33,4.55444315358891e-33,1.713518947686524e-61,2.0494156478591713e-06,3.962141728208789e-62,2.0494156478591713e-06,2.0509629809330287e-06,2.062814051187637e-06,1.5473330738574324e-09,1.185107025460837e-08,0.0,0.0,0.0,1.5781226258875372,1.0,0.4562359290923607,1.0007550118373858,1.0,0.10063809092004923,0.5338337179380851,6.464042585592889e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916661241161201,0.9085354055646903,1.298983603743711,1.1597086448540501,0.43407492345810267,0.28408741183095454,0.6544663063411792,0.594605811060108,0.05401594177220776,0.0022115097895546152,0.002360657305331649,0.002360657305331649,0.0,12.208723326549901
13.600000000000001,0.96,0.171976346726801,0.21728430101420038,0.03945079205326019,1.0000000000000001e-60,2.5885617446326796e-06,1.0000000000000001e-60,2.2787958365921463e-33,3.2178015753819755e-33,3.0149352342625718e-33,1.7197634672680103e-61,5.624538293146108e-07,3.945079205326019e-62,5.624538293146108e-07,5.628536645754824e-07,5.66130313636825e-07,3.998352608716032e-10,3.2766490613425834e-09,0.0,0.0,0.0,1.5835144599575646,1.0,0.4596467185984162,1.0007108765911663,1.0,0.09808481357269962,0.5280098077086517,1.176349353841639e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.682033237947791,0.907828637775891,1.2636954499623705,1.1610009932696252,0.4287114397942616,0.27990122596079514,0.6528895662199254,0.5927118455195273,0.05420164346943291,0.00016657220175410377,0.00017783187219862697,0.00017783187219862706,8.131516293641283e-20,12.246888139887615
14.4,0.96,0.18126276921357645,0.22398454082420688,0.039365021284700256,1.0000000000000001e-60,1.2472862552806118e-06,1.0000000000000001e-60,1.567404010988234e-33,2.233639411615592e-33,2.035717144397029e-33,1.8126276921357646e-61,2.793728391653723e-07,3.936502128470026e-62,2.793728391653723e-07,2.7959888125736906e-07,2.8117566519443263e-07,2.260420919967629e-10,1.5767839370635715e-09,0.0,0.0,0.0,1.5609164733916419,1.0,0.4452731317042589,1.000809105468778,1.0,0.10740742647090296,0.5324574989568465,1.7069095154424582e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6958126886253156,0.9074136344908245,1.307849125864296,1.2618790978739667,0.4446123313224836,0.2908175904788945,0.6540924980957408,0.5935324509902388,0.07820326062326864,4.109577105724553e-05,4.3867628126958885e-05,4.3867628126958885e-05,0.0,12.249232328535083
15.200000000000001,0.96,0.19019490098918215,0.23067017307106988,0.03929909497336388,1.0000000000000001e-60,6.36458540351539e-07,1.0000000000000001e-60,1.0224279419523345e-33,1.595567034444544e-33,1.0936942886213224e-33,1.9019490098918217e-61,1.4681200165545e-07,3.929909497336388e-62,1.4681200165545e-07,1.4694897988530804e-07,1.4775250413216177e-07,1.3697822985803e-10,8.03524246853729e-10,0.0,0.0,0.0,1.5399344597018174,1.0,0.4317398568847099,1.000933017929825,1.0,0.11619019864791928,0.5368603257534034,2.4989398734686393e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.8192287236544278,0.9070911801411686,1.3880996846264744,1.3403122806873127,0.4601641690336159,0.3015414531580154,0.6552910318751637,0.5944087154395664,0.09130037357559223,1.1348850900777663e-05,1.2113265612476238e-05,1.2113265612476238e-05,0.0,12.249788018768847
16.0,0.96,0.1984725648281034,0.237890354873884,0.03933177635765783,1.0000000000000001e-60,2.3577682401147757e-07,1.0000000000000001e-60,6.366952551262236e-34,9.711371149564362e-34,7.299676125005615e-34,1.9847256482810343e-61,5.608903233512769e-08,3.933177635765784e-62,5.608903233512769e-08,5.6146019091097316e-08,5.644382136599657e-08,5.698675596962685e-11,2.9780227489925255e-10,0.0,0.0,0.0,1.520124718640573,1.0,0.4187923832293445,1.001016005332899,1.0,0.12459912372608362,0.5413087322506962,4.06529168475683e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7863184118128737,0.9072165121343778,1.4026811610240237,1.4043428740235022,0.4756946960596452,0.31229820454641904,0.6565097469727966,0.5955964828308835,0.0983389530437124,1.6564741597763964e-06,1.7677645968486173e-06,1.7677645968486173e-06,0.0,12.249969064139082
16.8,0.96,0.20614731489941618,0.24606394142194848,0.03925361834486578,1.0000000000000001e-60,1.0225565476109463e-07,1.0000000000000001e-60,4.243519037651276e-34,6.395487620536675e-34,4.784519404143322e-34,2.061473148994162e-61,2.5161429443196977e-08,3.9253618344865785e-62,2.5161429443196977e-08,2.5189279360000865e-08,2.531891844642549e-08,2.7849916803888385e-11,1.2963908642462374e-10,0.0,0.0,0.0,1.5013415333766713,1.0,0.40635906399495303,1.0011068495479067,1.0,0.13268580337603814,0.5467997386889124,6.163589550707376e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7837300268086972,0.9070572320234289,1.4268319069328808,1.4580718575681215,0.49146487466623046,0.3233960810855746,0.6580248106341338,0.5968661633365383,0.1016642592032988,3.3334917969339397e-07,3.556984023007634e-07,3.556984023007634e-07,0.0,12.249993775278748
17.6,0.96,0.18962990788759787,0.21279271638670574,0.038614174076225596,1.0000000000000001e-60,3.355014497939953e-08,1.0000000000000001e-60,2.7110732989817773e-34,3.6633397319604162e-34,2.9184389339704e-34,1.8962990788759788e-61,7.139226485334225e-09,3.86141740762256e-62,7.139226485334225e-09,7.145041012440204e-09,7.185271313112423e-09,5.814527105978884e-12,4.023030067221956e-11,0.0,0.0,0.0,1.559816346703205,1.0,0.44456808785883606,1.0008144477721674,1.0,0.10702376707827714,0.5253311760113416,1.0452097502090277e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905434,0.9037860142270192,1.3366351644987071,1.345257621215382,0.4410367983505292,0.28763048613156583,0.6521689056498219,0.5894211358400495,0.09117840286518317,2.6836822269855542e-08,2.864692149133927e-08,5.548704728925223e-08,2.684012579791296e-08,12.249999028976692
