peak2,center2_D,sigma2_D,D,eta,target_mu,mu_new,delta_mu,extra_refamp2_beta
0.75,5.95,0.12,6.4406779661016955,1.72,53.17700558523319,75.98463437968086,22.807628794447666,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,1.91,53.17712723881674,75.98483192741672,22.807704688599983,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,2.1,53.17724889163355,75.98502946589299,22.80778057425944,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,2.29,53.17737054371819,75.98522699629576,22.807856452577575,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98542452786732,22.80793233287592,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,2.6700000000000004,53.17761384546962,75.98562206068556,22.808008215215935,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,2.8600000000000003,53.177735495178766,75.98581959476347,22.808084099584704,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,3.0500000000000003,53.177857144103946,75.98601713005927,22.80815998595532,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,3.24,53.17797879225753,75.98621466661244,22.808235874354914,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,3.43,53.178100439580184,75.98641220438834,22.80831176480816,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,3.62,53.1782220861386,75.98660974341216,22.808387657273563,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,3.81,53.17834373193131,75.98680728365748,22.808463551726177,0.00017555235025089457
0.75,5.95,0.12,6.4406779661016955,4.0,53.178465376946676,75.98700482517819,22.808539448231514,0.00017555235025089457
0.75,5.95,0.12,6.711864406779661,0.2,24.022491636014024,21.082612482909706,-2.939879153104318,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,0.39,24.022510691807305,21.082652383621273,-2.9398583081860323,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,0.5800000000000001,24.02252974733178,21.08269228456488,-2.9398374627668993,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,0.77,24.022548802487066,21.082732184592263,-2.9398166178948024,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,0.96,24.022567857789728,21.082772084693943,-2.939795773095785,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,1.15,24.022586912972304,21.082811983464662,-2.9397749295076423,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,1.34,24.02260596800885,21.082851881968875,-2.939754086039976,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,1.53,24.022625023057742,21.08289178067425,-2.939733242383493,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,1.72,24.0226440780572,21.082931679584828,-2.9397123984723734,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,1.91,24.022663132903386,21.08297157866526,-2.9396915542381272,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,2.1,24.02268218768798,21.08301147571979,-2.9396707119681906,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,2.29,24.02270124244546,21.083051371015078,-2.939649871430383,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,2.4800000000000004,24.022720297033377,21.0830912664638,-2.939629030569577,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,2.6700000000000004,24.0227393516132,21.08313116211527,-2.939608189497932,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,2.8600000000000003,24.022758406111414,21.083171057961817,-2.9395873481495975,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,3.0500000000000003,24.022777460554764,21.083210953997405,-2.939566506557359,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,3.24,24.022796514904933,21.083250850220136,-2.939545664684797,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,3.43,24.022815569163555,21.0832907466353,-2.9395248225282558,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,3.62,24.022834623332585,21.08333064323391,-2.9395039800986744,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,3.81,24.022853677482853,21.08337054002798,-2.939483137454875,1.325126951566425e-09
0.75,5.95,0.12,6.711864406779661,4.0,24.02287273152609,21.08341043702002,-2.939462294506068,1.325126951566425e-09
0.75,5.95,0.16,5.898305084745763,0.2,90.79702562735869,62.95497023221503,-27.84205539514366,0.711858098732265
0.75,5.95,0.16,5.898305084745763,0.39,90.79862216474444,62.957929160179994,-27.84069300456445,0.711858098732265
0.75,5.95,0.16,5.898305084745763,0.5800000000000001,90.80021867571749,62.9608883811152,-27.83933029460229,0.711858098732265
0.75,5.95,0.16,5.898305084745763,0.77,90.80181516046262,62.963847329609386,-27.837967830853238,0.711858098732265
0.75,5.95,0.16,5.898305084745763,0.96,90.80341161896216,62.9668065045682,-27.83660511439396,0.711858098732265
0.75,5.95,0.16,5.898305084745763,1.15,90.80500805110192,62.96976509924112,-27.8352429518608,0.711858098732265
0.75,5.95,0.16,5.898305084745763,1.34,90.8066044569945,62.97272375391928,-27.833880703075224,0.711858098732265
0.75,5.95,0.16,5.898305084745763,1.53,90.80820083658355,62.97568270149455,-27.832518135089003,0.711858098732265
0.75,5.95,0.16,5.898305084745763,1.72,90.80979718986694,62.97864194202071,-27.831155247846233,0.711858098732265
0.75,5.95,0.16,5.898305084745763,1.91,90.81139351683984,62.98160147554175,-27.82979204129809,0.711858098732265
0.75,5.95,0.16,5.898305084745763,2.1,90.81298981754493,62.984560054461454,-27.828429763083477,0.711858098732265
0.75,5.95,0.16,5.898305084745763,2.29,90.81458609192988,62.98751780321913,-27.827068288710755,0.711858098732265
0.75,5.95,0.16,5.898305084745763,2.4800000000000004,90.81618234001765,62.9904758446482,-27.825706495369445,0.711858098732265
0.75,5.95,0.16,5.898305084745763,2.6700000000000004,90.81777856178608,62.99343417878795,-27.824344382998135,0.711858098732265
0.75,5.95,0.16,5.898305084745763,2.8600000000000003,90.8193747572609,62.996392805693134,-27.82298195156777,0.711858098732265
0.75,5.95,0.16,5.898305084745763,3.0500000000000003,90.82097092640565,62.999351725403315,-27.821619201002335,0.711858098732265
0.75,5.95,0.16,5.898305084745763,3.24,90.82256706925467,63.00231093797161,-27.820256131283067,0.711858098732265
0.75,5.95,0.16,5.898305084745763,3.43,90.8241631857692,63.00527044343029,-27.818892742338903,0.711858098732265
0.75,5.95,0.16,5.898305084745763,3.62,90.82575927598117,63.00823024184309,-27.817529034138083,0.711858098732265
0.75,5.95,0.16,5.898305084745763,3.81,90.82735533987562,63.01119033324971,-27.816165006625916,0.711858098732265
0.75,5.95,0.16,5.898305084745763,4.0,90.82895137743073,63.014150717692914,-27.814800659737813,0.711858098732265
0.75,5.95,0.16,6.169491525423729,0.2,86.94702113806258,73.99579373176236,-12.95122740630022,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,0.39,86.94756859275853,73.99838502688142,-12.949183565877107,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,0.5800000000000001,86.94811604148249,74.00097651511052,-12.94713952637197,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,0.77,86.94866348396428,74.00356772681175,-12.94509575715253,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,0.96,86.9492109206282,74.00615907645215,-12.943051844176054,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,1.15,86.94975835121514,74.00874989412637,-12.94100845708877,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,1.34,86.95030577588408,74.0113407115127,-12.938965064371374,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,1.53,86.95085319449171,74.01393172188368,-12.936921472608034,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,1.72,86.95140060719876,74.01652292533862,-12.934877681860144,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,1.91,86.95194801392257,74.01911432184565,-12.932833692076926,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,2.1,86.952495414569,74.02170487575003,-12.930790538818968,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,2.29,86.95304280930395,74.02429469049801,-12.928748118805942,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,2.4800000000000004,86.9535901979959,74.02688469806478,-12.926705499931117,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,2.6700000000000004,86.95413758073872,74.02947489850096,-12.924662682237752,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,2.8600000000000003,86.95468495748898,74.03206529181949,-12.922619665669487,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,3.0500000000000003,86.9552323282378,74.03465587803812,-12.920576450199675,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,3.24,86.9557796930088,74.03724665719311,-12.918533035815685,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,3.43,86.95632705178399,74.03983762929262,-12.916489422491367,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,3.62,86.95687440455882,74.04242879437146,-12.914445610187357,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,3.81,86.95742175137232,74.04502015244458,-12.912401598927744,0.29269331670736065
0.75,5.95,0.16,6.169491525423729,4.0,86.95796909219014,74.0476117035333,-12.910357388656834,0.29269331670736065
0.75,5.95,0.16,6.4406779661016955,0.2,53.17603232822576,76.02933107088901,22.853298742663256,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,0.39,53.1761539878905,76.02952874339161,22.853374755501108,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,0.5800000000000001,53.17627564694484,76.02972641732325,22.85345077037841,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,0.77,53.176397305291836,76.02992408786726,22.853526782575422,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,0.96,53.17651896289371,76.03012175903268,22.853602796138972,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,1.15,53.17664061967282,76.03031942413793,22.853678804465112,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,1.34,53.17676227557025,76.03051708850084,22.853754812930596,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,1.53,53.1768839308222,76.03071475406963,22.853830823247435,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,1.72,53.17700558523319,76.0309124208961,22.85390683566291,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,1.91,53.17712723881674,76.03111008894734,22.853982850130606,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,2.1,53.17724889163355,76.0313077477334,22.85405885609984,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,2.29,53.17737054371819,76.03150539844101,22.854134854722822,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,2.4800000000000004,53.1774921949914,76.03170305031816,22.854210855326755,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,2.6700000000000004,53.17761384546962,76.03190070344269,22.854286857973065,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,2.8600000000000003,53.177735495178766,76.03209835782772,22.854362862648955,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,3.0500000000000003,53.177857144103946,76.03229601343132,22.854438869327375,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,3.24,53.17797879225753,76.03249367029309,22.854514878035566,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,3.43,53.178100439580184,76.03269132837832,22.854590888798135,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,3.62,53.1782220861386,76.03288898771227,22.854666901573673,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,3.81,53.17834373193131,76.03308664826842,22.854742916337116,0.0068048419435044055
0.75,5.95,0.16,6.4406779661016955,4.0,53.178465376946676,76.03328431010074,22.854818933154064,0.0068048419435044055
0.75,5.95,0.16,6.711864406779661,0.2,24.022491636014024,21.08262980429268,-2.9398618317213447,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,0.39,24.022510691807305,21.082669705037038,-2.9398409867702675,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,0.5800000000000001,24.02252974733178,21.082709606013427,-2.9398201413183536,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,0.77,24.022548802487066,21.08274950607359,-2.939799296413476,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,0.96,24.022567857789728,21.08278940620805,-2.9397784515816774,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,1.15,24.022586912972304,21.082829305011554,-2.9397576079607504,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,1.34,24.02260596800885,21.082869203548544,-2.9397367644603065,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,1.53,24.022625023057742,21.082909102286695,-2.9397159207710466,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,1.72,24.0226440780572,21.082949001230052,-2.9396950768271495,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,1.91,24.022663132903386,21.082988900343267,-2.939674232560119,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,2.1,24.02268218768798,21.083028797430575,-2.939653390257405,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,2.29,24.02270124244546,21.083068692758644,-2.9396325496868165,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,2.4800000000000004,24.022720297033377,21.08310858824014,-2.9396117087932367,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,2.6700000000000004,24.0227393516132,21.083148483924393,-2.939590867688807,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,2.8600000000000003,24.022758406111414,21.083188379803712,-2.9395700263077025,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,3.0500000000000003,24.022777460554764,21.083228275872088,-2.939549184682676,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,3.24,24.022796514904933,21.083268172127596,-2.9395283427773364,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,3.43,24.022815569163555,21.08330806857553,-2.939507500588025,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,3.62,24.022834623332585,21.08334796520693,-2.939486658125656,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,3.81,24.022853677482853,21.083387862033767,-2.9394658154490863,8.945593085762312e-06
0.75,5.95,0.16,6.711864406779661,4.0,24.02287273152609,21.083427759058598,-2.9394449724674914,8.945593085762312e-06
0.75,6.03,0.08,5.898305084745763,0.2,90.79702562735869,60.97465377350616,-29.82237185385253,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,0.39,90.79862216474444,60.97751962520203,-29.821102539542416,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,0.5800000000000001,90.80021867571749,60.98038576065247,-29.81983291506502,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,0.77,90.80181516046262,60.98325163223182,-29.818563528230804,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,0.96,90.80341161896216,60.9861177231521,-29.81729389581006,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,1.15,90.80500805110192,60.98898325204001,-29.816024799061914,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,1.34,90.8066044569945,60.991848839045616,-29.81475561794889,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,1.53,90.80820083658355,60.99471470973494,-29.81348612684861,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,1.72,90.80979718986694,60.997580864160064,-29.812216325706878,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,1.91,90.81139351683984,61.00044730236362,-29.810946214476225,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,2.1,90.81298981754493,61.00331281599383,-29.8096770015511,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,2.29,90.81458609192988,61.00617752557567,-29.80840856635421,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,2.4800000000000004,90.81618234001765,61.00904251862261,-29.80713982139504,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,2.6700000000000004,90.81777856178608,61.0119077951727,-29.80587076661339,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,2.8600000000000003,90.8193747572609,61.01477335527897,-29.804601401981934,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,3.0500000000000003,90.82097092640565,61.017639198979715,-29.803331727425935,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,3.24,90.82256706925467,61.020505326326436,-29.802061742928238,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,3.43,90.8241631857692,61.02337173735035,-29.800791448418842,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,3.62,90.82575927598117,61.02623843211319,-29.79952084386798,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,3.81,90.82735533987562,61.029105410653415,-29.79824992922221,0.1934672616651133
0.75,6.03,0.08,5.898305084745763,4.0,90.82895137743073,61.031972673012454,-29.796978704418272,0.1934672616651133
0.75,6.03,0.08,6.169491525423729,0.2,86.94702113806258,73.14127572623572,-13.805745411826862,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,0.39,86.94756859275853,73.14383709656816,-13.803731496190366,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,0.5800000000000001,86.94811604148249,73.14639865778061,-13.801717383701885,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,0.77,86.94866348396428,73.14895994565853,-13.79970353830575,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,0.96,86.9492109206282,73.15152136988272,-13.797689550745488,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,1.15,86.94975835121514,73.15408226828396,-13.79567608293118,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,1.34,86.95030577588408,73.15664316640066,-13.79366260948342,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,1.53,86.95085319449171,73.15920425527335,-13.791648939218362,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,1.72,86.95140060719876,73.16176553500026,-13.789635072198507,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,1.91,86.95194801392257,73.16432700554982,-13.787621008372753,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,2.1,86.952495414569,73.16688764322728,-13.785607771341716,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,2.29,86.95304280930395,73.16944755028427,-13.783595259019677,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,2.4800000000000004,86.9535901979959,73.17200764793336,-13.781582550062538,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,2.6700000000000004,86.95413758073872,73.17456793622453,-13.779569644514183,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,2.8600000000000003,86.95468495748898,73.17712841517066,-13.777556542318322,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,3.0500000000000003,86.9552323282378,73.1796890847892,-13.775543243448595,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,3.24,86.9557796930088,73.18224994511604,-13.773529747892752,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,3.43,86.95632705178399,73.18481099615924,-13.771516055624744,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,3.62,86.95687440455882,73.18737223795321,-13.769502166605605,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,3.81,86.95742175137232,73.18993367051273,-13.767488080859593,0.16400975191442685
0.75,6.03,0.08,6.169491525423729,4.0,86.95796909219014,73.19249529385885,-13.765473798331286,0.16400975191442685
0.75,6.03,0.08,6.4406779661016955,0.2,53.17603232822576,75.98183881515374,22.805806486927978,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,0.39,53.1761539878905,75.98203636417882,22.805882376288324,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,0.5800000000000001,53.17627564694484,75.98223391463203,22.805958267687195,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,0.77,53.176397305291836,75.98243146169978,22.80603415640794,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,0.96,53.17651896289371,75.9826290093885,22.806110046494794,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,1.15,53.17664061967282,75.98282655102086,22.806185931348047,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,1.34,53.17676227557025,75.98302409191133,22.806261816341085,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,1.53,53.1768839308222,75.98322163400698,22.80633770318478,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,1.72,53.17700558523319,75.98341917735942,22.806413592126233,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,1.91,53.17712723881674,75.98361672193597,22.806489483119236,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,2.1,53.17724889163355,75.98381425725304,22.80656536561949,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,2.29,53.17737054371819,75.98401178449677,22.806641240778582,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98420931290924,22.80671711791784,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,2.6700000000000004,53.17761384546962,75.9844068425684,22.806792997098782,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,2.8600000000000003,53.177735495178766,75.9846043734872,22.806868878308435,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,3.0500000000000003,53.177857144103946,75.9848019056239,22.80694476151995,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,3.24,53.17797879225753,75.9849994390179,22.80702064676037,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,3.43,53.178100439580184,75.98519697363461,22.80709653405443,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,3.62,53.1782220861386,75.98539450949926,22.80717242336066,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,3.81,53.17834373193131,75.98559204658535,22.807248314654046,1.4212657856535208e-06
0.75,6.03,0.08,6.4406779661016955,4.0,53.178465376946676,75.98578958494684,22.807324208000168,1.4212657856535208e-06
0.75,6.03,0.08,6.711864406779661,0.2,24.022491636014024,21.08261248034347,-2.9398791556705532,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,0.39,24.022510691807305,21.082652381055027,-2.939858310752278,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,0.5800000000000001,24.02252974733178,21.082692281998636,-2.939837465333145,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,0.77,24.022548802487066,21.082732182026014,-2.939816620461052,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,0.96,24.022567857789728,21.082772082127686,-2.9397957756620414,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,1.15,24.022586912972304,21.082811980898406,-2.939774932073899,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,1.34,24.02260596800885,21.082851879402607,-2.939754088606243,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,1.53,24.022625023057742,21.082891778107975,-2.9397332449497675,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,1.72,24.0226440780572,21.082931677018543,-2.9397124010386584,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,1.91,24.022663132903386,21.08297157609898,-2.939691556804405,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,2.1,24.02268218768798,21.083011473153505,-2.9396707145344756,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,2.29,24.02270124244546,21.083051368448782,-2.9396498739966788,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,2.4800000000000004,24.022720297033377,21.083091263897504,-2.9396290331358728,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,2.6700000000000004,24.0227393516132,21.083131159548962,-2.939608192064238,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,2.8600000000000003,24.022758406111414,21.083171055395507,-2.9395873507159074,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,3.0500000000000003,24.022777460554764,21.083210951431088,-2.939566509123676,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,3.24,24.022796514904933,21.08325084765382,-2.9395456672511138,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,3.43,24.022815569163555,21.083290744068968,-2.939524825094587,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,3.62,24.022834623332585,21.083330640667587,-2.9395039826649985,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,3.81,24.022853677482853,21.08337053746165,-2.9394831400212027,1.2589960676005927e-16
0.75,6.03,0.08,6.711864406779661,4.0,24.02287273152609,21.083410434453693,-2.939462297072396,1.2589960676005927e-16
0.75,6.03,0.12,5.898305084745763,0.2,90.79702562735869,61.79681745417329,-29.0002081731854,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,0.39,90.79862216474444,61.79972194814153,-28.998900216602912,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,0.5800000000000001,90.80021867571749,61.80262672969039,-28.9975919460271,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,0.77,90.80181516046262,61.8055312438102,-28.996283916652423,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,0.96,90.80341161896216,61.80843598022847,-28.994975638733692,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,1.15,90.80500805110192,61.81134014703611,-28.99366790406581,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,1.34,90.8066044569945,61.81424437274507,-28.992360084249434,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,1.53,90.80820083658355,61.81714888596288,-28.991051950620673,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,1.72,90.80979718986694,61.82005368674227,-28.98974350312467,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,1.91,90.81139351683984,61.82295877512649,-28.988434741713355,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,2.1,90.81298981754493,61.825862926470684,-28.987126891074247,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,2.29,90.81458609192988,61.82876626292496,-28.985819829004924,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,2.4800000000000004,90.81618234001765,61.831669886666496,-28.98451245335115,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,2.6700000000000004,90.81777856178608,61.83457379773385,-28.983204764052232,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,2.8600000000000003,90.8193747572609,61.8374779961808,-28.9818967610801,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,3.0500000000000003,90.82097092640565,61.84038248204612,-28.980588444359533,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,3.24,90.82256706925467,61.843287255381995,-28.97927981387268,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,3.43,90.8241631857692,61.84619231622008,-28.97797086954911,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,3.62,90.82575927598117,61.84909766462296,-28.97666161135821,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,3.81,90.82735533987562,61.85200330062956,-28.97535203924606,0.41070146369937777
0.75,6.03,0.12,5.898305084745763,4.0,90.82895137743073,61.85490922428193,-28.974042153148794,0.41070146369937777
0.75,6.03,0.12,6.169491525423729,0.2,86.94702113806258,74.59220302593204,-12.354818112130545,0.38163023800669815
0.75,6.03,0.12,6.169491525423729,0.39,86.94756859275853,74.5948152070017,-12.352753385756827,0.38163023800669815
0.75,6.03,0.12,6.169491525423729,0.5800000000000001,86.94811604148249,74.59742758273788,-12.350688458744614,0.38163023800669815
0.75,6.03,0.12,6.169491525423729,0.77,86.94866348396428,74.60003967971736,-12.348623804246927,0.38163023800669815
0.75,6.03,0.12,6.169491525423729,0.96,86.9492109206282,74.6026519157478,-12.346559004880405,0.38163023800669815
0.75,6.03,0.12,6.169491525423729,1.15,86.94975835121514,74.60526361552441,-12.34449473569073,0.38163023800669815
0.75,6.03,0.12,6.169491525423729,1.34,86.95030577588408,74.60787531501082,-12.34243046087326,0.38163023800669815
0.75,6.03,0.12,6.169491525423729,1.53,86.95085319449171,74.6104872090373,-12.340365985454412,0.38163023800669815
