D,eta,mu_full,mu_detlin_map,mu_detlin_path,chi2_full,chi2_detlin,acceptance_mismatch,width_full,width_detlin,c_uv22_full,c_uv22_detlin,delta_log_mu,delta_log_uv_ratio,delta_log_fin_ratio,delta_log_rge_ratio,delta_log_width_term,identity_residual,delta_log_uv_g_only,delta_log_uv_p_only,delta_log_uv_m2_only,dominant_component,abs_width_component,abs_uv_component,abs_fin_component,abs_rge_component
7.2,0.96,3.48445493560703,2.461616551410768,2.4616165514112542,27.155952366103172,7.043935638933073,0.0,2.179731128797886,3.002373977547232,0.00012096545879488791,0.000131913336868104,-0.36087490880091433,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202017678032183,-3.219646771412954e-15,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202017678032183,0.03981693304609024,0.0,0.0008562079516025549
7.2,1.055,3.4844550897654254,2.4616167286356245,2.4616167286361113,27.155956382806178,7.043937990743784,0.0,2.1797308275944207,3.0023734768176507,0.00012096545306217848,0.00013191333061656046,-0.3608748802067949,-0.019908466523046897,0.0,-0.00042810397580127744,-0.3202017392090992,6.661338147750939e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202017392090992,0.039816933046093794,0.0,0.0008562079516025549
7.2,1.15,3.4844552438802854,2.461616905825903,2.4616169058263906,27.155960398375125,7.043940342096032,0.0,2.1797305264076687,3.0023729761158635,0.00012096544732917766,0.00013191332436469919,-0.3608748516142577,-0.019908466523046897,0.0,-0.00042810397580127744,-0.3202017106165612,-1.1102230246251565e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202017106165612,0.039816933046093794,0.0,0.0008562079516025549
7.2,1.2449999999999999,3.48445539801048,2.4616170830263737,2.461617083026861,27.155964414343934,7.043942693583915,0.0,2.1797302252238366,3.0023724754189267,0.0001209654415965232,0.00013191331811321562,-0.3608748230219866,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020168202429056,3.3306690738754696e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020168202429056,0.039816933046093794,0.0,0.0008562079516025549
7.2,1.34,3.4844555521259553,2.4616172602196333,2.4616172602201196,27.1559684299295,7.043945044976505,0.0,2.1797299240260655,3.0023719746988258,0.0001209654358632232,0.00013191331186102807,-0.360874794428387,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020165343069074,1.1102230246251565e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020165343069074,0.039816933046093794,0.0,0.0008562079516025549
7.2,1.435,3.484455706224624,2.4616174373958426,2.4616174373963307,27.15597244507748,7.043947396143223,0.0,2.1797296228511174,3.002371474016666,0.00012096543013026695,0.00013191330560921537,-0.3608747658369449,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020162483924886,3.3306690738754696e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020162483924886,0.039816933046093794,0.0,0.0008562079516025549
7.2,1.53,3.484455860337414,2.4616176145819697,2.4616176145824573,27.15597646059368,7.043949747441947,0.0,2.1797293216765894,3.0023709733352004,0.00012096542439756656,0.0001319132993576817,-0.3608747372455322,-0.019908466523046897,0.0,-0.00042810397580127744,-0.3202015962478364,5.551115123125783e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202015962478364,0.039816933046093794,0.0,0.0008562079516025549
7.2,1.625,3.4844560144401076,2.4616177917638895,2.4616177917643767,27.155980475847112,7.0439520986852315,0.0,2.1797290204893156,3.002370472632552,0.00012096541866433438,0.00013191329310556813,-0.36087470865290394,-0.01990846652304512,0.0,-0.00042810397580127744,-0.32020156765520746,-3.6637359812630166e-15,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020156765520746,0.03981693304609024,0.0,0.0008562079516025549
7.2,1.72,3.484456168589235,2.461617968979057,2.461617968979544,27.155984492310704,7.043954450370113,0.0,2.1797287193005044,3.0023699719273327,0.00012096541293186556,0.000131913286854287,-0.360874680060115,-0.01990846652304512,0.0,-0.00042810397580127744,-0.32020153906241877,-3.4416913763379853e-15,0.10079415835864758,0.0,-0.1207026248816927,width,0.32020153906241877,0.03981693304609024,0.0,0.0008562079516025549
7.2,1.815,3.484456322679747,2.461618146149998,2.4616181461504847,27.15598850724734,7.043956801468491,0.0,2.179728418123799,3.0023694712422553,0.00012096540719871411,0.00013191328060226147,-0.3608746514684724,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020151047077616,1.1102230246251565e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020151047077616,0.039816933046093794,0.0,0.0008562079516025549
7.2,1.91,3.484456476804029,2.4616183233472144,2.4616183233477007,27.155992523064157,7.043959152915942,0.0,2.179728116936808,3.002368970540072,0.000120965401465862,0.0001319132743505623,-0.36087462287584315,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020148187814623,-5.551115123125783e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020148187814623,0.039816933046093794,0.0,0.0008562079516025549
7.2,2.005,3.484456630927979,2.4616185005446543,2.4616185005451414,27.155996538872625,7.0439615043667505,0.0,2.179727815747955,3.0023684698347917,0.00012096539573295117,0.0001319132680987992,-0.3608745942830255,-0.01990846652304512,0.0,-0.00042810397580127744,-0.32020145328533023,-2.4424906541753444e-15,0.10079415835864936,0.0,-0.1207026248816927,width,0.32020145328533023,0.03981693304609024,0.0,0.0008562079516025549
7.2,2.1,3.4844567850596637,2.4616186777473517,2.461618677747839,27.15600055488293,7.043963855887721,0.0,2.1797275145601795,3.002367969131298,0.00012096539000020388,0.00013191326184721437,-0.3608745656903023,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020142469260626,3.3306690738754696e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020142469260626,0.039816933046093794,0.0,0.0008562079516025549
7.2,2.1950000000000003,3.4844569391717126,2.461618854934438,2.461618854934925,27.156004570381903,7.043966207201922,0.0,2.1797272133800223,3.002367468440476,0.00012096538426732654,0.00013191325559548775,-0.36087453709829564,-0.019908466523046897,0.0,-0.00042810397580127744,-0.3202013961005993,0.0,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202013961005993,0.039816933046093794,0.0,0.0008562079516025549
7.2,2.29,3.4844570932914607,2.461619032127045,2.4616190321275324,27.156008586081786,7.043968558589771,0.0,2.1797269121997385,3.00236696774944,0.0001209653785345788,0.00013191324934390245,-0.3608745085062659,-0.019908466523046897,0.0,-0.00042810397580127744,-0.3202013675085701,5.551115123125783e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202013675085701,0.039816933046093794,0.0,0.0008562079516025549
7.2,2.3850000000000002,3.4844572474046016,2.4616192093167797,2.461619209317267,27.1560126016098,7.043970909939903,0.0,2.1797266110115707,3.0023664670453027,0.00012096537280149485,0.0001319132430919505,-0.3608744799134822,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202013389157854,-3.9968028886505635e-15,0.10079415835864936,0.0,-0.1207026248816927,width,0.3202013389157854,0.03981693304609024,0.0,0.0008562079516025549
7.2,2.4800000000000004,3.4844574015317136,2.4616193865150335,2.4616193865155203,27.156016617502143,7.043973261403477,0.0,2.179726309829647,3.0023659663515385,0.0001209653670688274,0.0001319132368404528,-0.3608744513212787,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202013103235827,-3.219646771412954e-15,0.10079415835864758,0.0,-0.1207026248816927,width,0.3202013103235827,0.03981693304609024,0.0,0.0008562079516025549
7.2,2.575,3.48445755563586,2.461619563696949,2.461619563697436,27.1560206327964,7.043975612650627,0.0,2.1797260086481263,3.0023654656584537,0.00012096536133577057,0.0001319132305885304,-0.36087442272910897,-0.019908466523046897,0.0,-0.00042810397580127744,-0.3202012817314125,-1.1102230246251565e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202012817314125,0.039816933046093794,0.0,0.0008562079516025549
7.2,2.6700000000000004,3.4844577097696625,2.461619740900327,2.4616197409008143,27.156024648863667,7.043977964182987,0.0,2.179725707464729,3.0023649649622386,0.0001209653556031762,0.00013191322433711239,-0.3608743941367477,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202012531390519,-2.9976021664879227e-15,0.10079415835864758,0.0,-0.1207026248816927,width,0.3202012531390519,0.03981693304609024,0.0,0.0008562079516025549
7.2,2.765,3.484457863902558,2.461619918104201,2.4616199181046885,27.156028664907588,7.043980315722315,0.0,2.17972540627641,3.0023644642578446,0.00012096534987042761,0.00013191321808552614,-0.3608743655439125,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020122454621636,2.220446049250313e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020122454621636,0.039816933046093794,0.0,0.0008562079516025549
7.2,2.8600000000000003,3.484458018020092,2.4616200952959906,2.4616200952964777,27.15603268055157,7.043982667101676,0.0,2.179725105093573,3.002363963562564,0.00012096534413756391,0.0001319132118338144,-0.36087433695158855,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202011959538926,-3.1086244689504383e-15,0.10079415835864936,0.0,-0.1207026248816927,width,0.3202011959538926,0.03981693304609024,0.0,0.0008562079516025549
7.2,2.955,3.4844581721235595,2.4616202724767704,2.461620272477258,27.15603669582932,7.043985018335327,0.0,2.179724803915496,3.0023634628752034,0.00012096533840458753,0.0001319132055819798,-0.36087430835970946,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202011673620141,-2.55351295663786e-15,0.10079415835864758,0.0,-0.1207026248816927,width,0.3202011673620141,0.03981693304609024,0.0,0.0008562079516025549
7.2,3.0500000000000003,3.484458326247739,2.461620449673701,2.4616204496741885,27.156040711647034,7.043987369783693,0.0,2.1797245027309917,3.0023629621771515,0.0001209653326717909,0.00013191319933034118,-0.3608742797672104,-0.01990846652304512,0.0,-0.00042810397580127744,-0.32020113876951484,-2.7755575615628914e-15,0.10079415835864936,0.0,-0.1207026248816927,width,0.32020113876951484,0.03981693304609024,0.0,0.0008562079516025549
7.2,3.145,3.484458480358408,2.4616206268606486,2.461620626861136,27.156044727113024,7.043989721099979,0.0,2.1797242015484217,3.002362461482318,0.0001209653269388121,0.0001319131930785039,-0.3608742511748869,-0.019908466523046897,0.0,-0.00042810397580127744,-0.3202011101771912,6.661338147750939e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202011101771912,0.039816933046093794,0.0,0.0008562079516025549
7.2,3.24,3.484458634475089,2.461620804051267,2.461620804051754,27.156048742735955,7.0439920724653655,0.0,2.1797239003685958,3.0023619607920455,0.00012096532120601364,0.00013191318682686327,-0.3608742225828152,-0.019908466523046897,0.0,-0.00042810397580127744,-0.3202010815851193,4.440892098500626e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202010815851193,0.039816933046093794,0.0,0.0008562079516025549
7.2,3.3350000000000004,3.484458788592088,2.4616209812431262,2.4616209812436125,27.15605275836747,7.043994423847614,0.0,2.17972359918439,3.002361460094495,0.00012096531547309733,0.00013191318057509415,-0.3608741939903197,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202010529926237,-3.219646771412954e-15,0.10079415835864758,0.0,-0.1207026248816927,width,0.3202010529926237,0.03981693304609024,0.0,0.0008562079516025549
7.2,3.43,3.4844589427144403,2.4616211584382106,2.4616211584386987,27.15605677413876,7.043996775273053,0.0,2.1797232980028314,3.0023609594013374,0.00012096530974034708,0.0001319131743235061,-0.36087416539806416,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020102440036824,4.440892098500626e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020102440036824,0.039816933046093794,0.0,0.0008562079516025549
7.2,3.5250000000000004,3.484459096824655,2.4616213356244363,2.4616213356249226,27.156060789594104,7.043999126581326,0.0,2.1797229968225857,3.0023604587103705,0.00012096530400742147,0.00013191316807172686,-0.3608741368059273,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020099580823147,5.551115123125783e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020099580823147,0.039816933046093794,0.0,0.0008562079516025549
7.2,3.62,3.484459250952247,2.4616215128241685,2.4616215128246575,27.15606480550252,7.0440014780692275,0.0,2.179722695637105,3.0023599580106937,0.0001209652982746507,0.0001319131618201164,-0.3608741082132826,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202009672155862,-3.552713678800501e-15,0.10079415835864936,0.0,-0.1207026248816927,width,0.3202009672155862,0.03981693304609024,0.0,0.0008562079516025549
7.2,3.7150000000000003,3.484459405056686,2.4616216900055288,2.461621690006017,27.156068820807963,7.04400382931372,0.0,2.1797223944605317,3.002359457325833,0.00012096529254172514,0.0001319131555683372,-0.36087407962147744,-0.019908466523046897,0.0,-0.00042810397580127744,-0.3202009386237812,1.1102230246251565e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202009386237812,0.039816933046093794,0.0,0.0008562079516025549
7.2,3.81,3.484459559177716,2.461621867199881,2.4616218672003676,27.15607283654598,7.044006180731009,0.0,2.1797220932785835,3.0023589566320323,0.00012096528680893696,0.0001319131493167078,-0.36087405102915127,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202009100314551,-3.3306690738754696e-15,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202009100314551,0.03981693304609024,0.0,0.0008562079516025549
7.2,3.9050000000000002,3.484459713298867,2.46162204439519,2.4616220443956776,27.156076852287462,7.044008532161391,0.0,2.1797217920929004,3.0023584559320193,0.00012096528107604549,0.00013191314306496577,-0.3608740224364613,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202008814387649,-3.552713678800501e-15,0.10079415835864936,0.0,-0.1207026248816927,width,0.3202008814387649,0.03981693304609024,0.0,0.0008562079516025549
7.2,4.0,3.484459867413977,2.4616222215846237,2.461622221585111,27.156080867871836,7.0440108835142,0.0,2.179721490914391,3.0023579552439372,0.00012096527534324826,0.0001319131368133265,-0.3608739938444451,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202008528467488,-3.4416913763379853e-15,0.10079415835864758,0.0,-0.1207026248816927,width,0.3202008528467488,0.03981693304609024,0.0,0.0008562079516025549
