D,N,ell,level,Nz,zmax,E_N,omega_N,bound_proxy,S_N_ell,gamma_geo_N_ell,gamma_sr_denominator,A_l_fp,valid_action,eta,A_l_tensor,A_l_profile_refD_refN,A_l_N_shape_vs_sameD_Nref,eta_weighted_gamma_geo,eta_collapse_residual_abs,eta_collapse_residual_rel
7.796610169491526,3,2,fine,8001,80.0,0.005676549709364808,1.0028342583445007,False,21.379960685770794,2.6966914824525124e-19,1.037478491990989,2.5992745905289904e-19,True,0.25,2.5992745905289904e-19,384.537493999197,0.23899799586050463,6.741728706131281e-20,0.0,0.0
7.796610169491526,1,1,fine,8001,80.0,-0.4756067652074489,0.7241500084875723,True,14.330212677571701,2.5868065942126304e-13,0.054759170525408386,4.723969646348726e-12,True,1.0,4.723969646348726e-12,662.8350245328025,1.0096995902787118,2.5868065942126304e-13,0.0,0.0
7.796610169491526,1,2,fine,8001,80.0,-0.4756067652074489,0.7241500084875723,True,22.593061995966032,1.720854816893305e-20,0.01505812927898511,1.1428078382185913e-18,True,1.0,1.1428078382185913e-18,1690.6734818724242,1.0507884930015547,1.720854816893305e-20,0.0,0.0
7.796610169491526,2,1,fine,8001,80.0,-0.46829630444847387,0.7291801530153753,True,14.307350063237307,2.726644216683266e-13,0.058279196407386866,4.67858924756496e-12,True,1.0,4.67858924756496e-12,656.4675581871212,1.0,2.726644216683266e-13,0.0,0.0
7.796610169491526,2,2,fine,8001,80.0,-0.46829630444847387,0.7291801530153753,True,22.576298850065548,1.791887808491461e-20,0.016476042838905074,1.0875717100347999e-18,True,1.0,1.0875717100347999e-18,1608.9569814787862,1.0,1.791887808491461e-20,0.0,0.0
7.796610169491526,3,1,fine,8001,80.0,0.005676549709364808,1.0028342583445007,False,12.583157281651413,1.1793361660595902e-11,1.0257994344704018,1.1496751961736615e-11,True,1.0,1.1496751961736615e-11,1613.1453923492652,2.4573116709743794,1.1793361660595902e-11,0.0,0.0
7.796610169491526,3,2,fine,8001,80.0,0.005676549709364808,1.0028342583445007,False,21.379960685770794,2.6966914824525124e-19,1.037478491990989,2.5992745905289904e-19,True,1.0,2.5992745905289904e-19,384.537493999197,0.23899799586050463,2.6966914824525124e-19,0.0,0.0
7.796610169491526,1,1,fine,8001,80.0,-0.4756067652074489,0.7241500084875723,True,14.330212677571701,2.5868065942126304e-13,0.054759170525408386,4.723969646348726e-12,True,4.0,4.723969646348726e-12,662.8350245328025,1.0096995902787118,1.0347226376850521e-12,0.0,0.0
7.796610169491526,1,2,fine,8001,80.0,-0.4756067652074489,0.7241500084875723,True,22.593061995966032,1.720854816893305e-20,0.01505812927898511,1.1428078382185913e-18,True,4.0,1.1428078382185913e-18,1690.6734818724242,1.0507884930015547,6.88341926757322e-20,0.0,0.0
7.796610169491526,2,1,fine,8001,80.0,-0.46829630444847387,0.7291801530153753,True,14.307350063237307,2.726644216683266e-13,0.058279196407386866,4.67858924756496e-12,True,4.0,4.67858924756496e-12,656.4675581871212,1.0,1.0906576866733065e-12,0.0,0.0
7.796610169491526,2,2,fine,8001,80.0,-0.46829630444847387,0.7291801530153753,True,22.576298850065548,1.791887808491461e-20,0.016476042838905074,1.0875717100347999e-18,True,4.0,1.0875717100347999e-18,1608.9569814787862,1.0,7.167551233965844e-20,0.0,0.0
7.796610169491526,3,1,fine,8001,80.0,0.005676549709364808,1.0028342583445007,False,12.583157281651413,1.1793361660595902e-11,1.0257994344704018,1.1496751961736615e-11,True,4.0,1.1496751961736615e-11,1613.1453923492652,2.4573116709743794,4.7173446642383606e-11,0.0,0.0
7.796610169491526,3,2,fine,8001,80.0,0.005676549709364808,1.0028342583445007,False,21.379960685770794,2.6966914824525124e-19,1.037478491990989,2.5992745905289904e-19,True,4.0,2.5992745905289904e-19,384.537493999197,0.23899799586050463,1.078676592981005e-18,0.0,0.0
8.067796610169491,1,1,fine,8001,80.0,-0.4755566343547186,0.7241846212432859,True,14.535863974088002,1.7145820415407943e-13,0.05478273132591846,3.129785609520353e-12,True,0.25,3.129785609520353e-12,439.1500531491121,1.0065644883721927,4.286455103851986e-14,0.0,0.0
8.067796610169491,1,2,fine,8001,80.0,-0.4755566343547186,0.7241846212432859,True,22.859161186923156,1.0107277022006511e-20,0.015067488647870235,6.708003741177637e-19,True,0.25,6.708003741177637e-19,992.3841666319389,1.0398939436906498,2.526819255501628e-21,0.0,0.0
8.067796610169491,2,1,fine,8001,80.0,-0.4695315250772669,0.7283326677574836,True,14.516289318337027,1.793251044154263e-13,0.05767241098851689,3.1093741590087434e-12,True,0.25,3.1093741590087434e-12,436.28605839184905,1.0,4.4831276103856574e-14,0.0,0.0
8.067796610169491,2,2,fine,8001,80.0,-0.4695315250772669,0.7283326677574836,True,22.84445129170055,1.046867008703305e-20,0.016228832066945104,6.450661417808151e-19,True,0.25,6.450661417808151e-19,954.3128630116878,1.0,2.6171675217582625e-21,0.0,0.0
8.067796610169491,3,1,fine,8001,80.0,0.005680226016396511,1.0028360913012637,False,12.70372179023304,9.266535827966494e-12,1.0258163089814971,9.033328625050781e-12,True,0.25,9.033328625050781e-12,1267.4947235163488,2.905191901360167,2.3166339569916236e-12,0.0,0.0
8.067796610169491,3,2,fine,8001,80.0,0.005680226016396511,1.0028360913012637,False,21.56865075928433,1.8490043878585296e-19,1.037503143884108,1.7821675035474094e-19,True,0.25,1.7821675035474094e-19,263.6544165814567,0.27627670840503765,4.622510969646324e-20,0.0,0.0
8.067796610169491,1,1,fine,8001,80.0,-0.4755566343547186,0.7241846212432859,True,14.535863974088002,1.7145820415407943e-13,0.05478273132591846,3.129785609520353e-12,True,1.0,3.129785609520353e-12,439.1500531491121,1.0065644883721927,1.7145820415407943e-13,0.0,0.0
8.067796610169491,1,2,fine,8001,80.0,-0.4755566343547186,0.7241846212432859,True,22.859161186923156,1.0107277022006511e-20,0.015067488647870235,6.708003741177637e-19,True,1.0,6.708003741177637e-19,992.3841666319389,1.0398939436906498,1.0107277022006511e-20,0.0,0.0
8.067796610169491,2,1,fine,8001,80.0,-0.4695315250772669,0.7283326677574836,True,14.516289318337027,1.793251044154263e-13,0.05767241098851689,3.1093741590087434e-12,True,1.0,3.1093741590087434e-12,436.28605839184905,1.0,1.793251044154263e-13,0.0,0.0
8.067796610169491,2,2,fine,8001,80.0,-0.4695315250772669,0.7283326677574836,True,22.84445129170055,1.046867008703305e-20,0.016228832066945104,6.450661417808151e-19,True,1.0,6.450661417808151e-19,954.3128630116878,1.0,1.046867008703305e-20,0.0,0.0
8.067796610169491,3,1,fine,8001,80.0,0.005680226016396511,1.0028360913012637,False,12.70372179023304,9.266535827966494e-12,1.0258163089814971,9.033328625050781e-12,True,1.0,9.033328625050781e-12,1267.4947235163488,2.905191901360167,9.266535827966494e-12,0.0,0.0
8.067796610169491,3,2,fine,8001,80.0,0.005680226016396511,1.0028360913012637,False,21.56865075928433,1.8490043878585296e-19,1.037503143884108,1.7821675035474094e-19,True,1.0,1.7821675035474094e-19,263.6544165814567,0.27627670840503765,1.8490043878585296e-19,0.0,0.0
8.067796610169491,1,1,fine,8001,80.0,-0.4755566343547186,0.7241846212432859,True,14.535863974088002,1.7145820415407943e-13,0.05478273132591846,3.129785609520353e-12,True,4.0,3.129785609520353e-12,439.1500531491121,1.0065644883721927,6.858328166163177e-13,0.0,0.0
8.067796610169491,1,2,fine,8001,80.0,-0.4755566343547186,0.7241846212432859,True,22.859161186923156,1.0107277022006511e-20,0.015067488647870235,6.708003741177637e-19,True,4.0,6.708003741177637e-19,992.3841666319389,1.0398939436906498,4.0429108088026045e-20,0.0,0.0
8.067796610169491,2,1,fine,8001,80.0,-0.4695315250772669,0.7283326677574836,True,14.516289318337027,1.793251044154263e-13,0.05767241098851689,3.1093741590087434e-12,True,4.0,3.1093741590087434e-12,436.28605839184905,1.0,7.173004176617052e-13,0.0,0.0
8.067796610169491,2,2,fine,8001,80.0,-0.4695315250772669,0.7283326677574836,True,22.84445129170055,1.046867008703305e-20,0.016228832066945104,6.450661417808151e-19,True,4.0,6.450661417808151e-19,954.3128630116878,1.0,4.18746803481322e-20,0.0,0.0
8.067796610169491,3,1,fine,8001,80.0,0.005680226016396511,1.0028360913012637,False,12.70372179023304,9.266535827966494e-12,1.0258163089814971,9.033328625050781e-12,True,4.0,9.033328625050781e-12,1267.4947235163488,2.905191901360167,3.706614331186598e-11,0.0,0.0
8.067796610169491,3,2,fine,8001,80.0,0.005680226016396511,1.0028360913012637,False,21.56865075928433,1.8490043878585296e-19,1.037503143884108,1.7821675035474094e-19,True,4.0,1.7821675035474094e-19,263.6544165814567,0.27627670840503765,7.396017551434118e-19,0.0,0.0
8.338983050847457,1,1,fine,8001,80.0,-0.4755755957808552,0.7241715295557709,True,14.757956797629953,1.0996210476145765e-13,0.05477381879356986,2.007566884753462e-12,True,0.25,2.007566884753462e-12,281.68801768980944,1.0037023934502836,2.7490526190364412e-14,0.0,0.0
8.338983050847457,1,2,fine,8001,80.0,-0.4755755957808552,0.7241715295557709,True,23.11920371815306,6.008364136241686e-21,0.015063947994170292,3.9885720121756305e-19,True,0.25,3.9885720121756305e-19,590.0705880732708,1.0311939000475778,1.5020910340604214e-21,0.0,0.0
8.338983050847457,2,1,fine,8001,80.0,-0.47060905095560374,0.7275925707732289,True,14.740952766264556,1.143034574670962e-13,0.0571471141064653,2.000161499916661e-12,True,0.25,2.000161499916661e-12,280.6489448744772,1.0,2.857586436677405e-14,0.0,0.0
8.338983050847457,2,2,fine,8001,80.0,-0.47060905095560374,0.7275925707732289,True,23.10628463237509,6.1947592054098185e-21,0.016015751716107914,3.8679166081098846e-19,True,0.25,3.8679166081098846e-19,572.2207899465327,1.0,1.5486898013524546e-21,0.0,0.0
8.338983050847457,3,1,fine,8001,80.0,0.005684010185132349,1.0028379780329084,False,12.819629374474896,7.349235730365103e-12,1.0258336788109892,7.164159144085975e-12,True,0.25,7.164159144085975e-12,1005.2256804184767,3.581790342622072,1.8373089325912757e-12,0.0,0.0
8.338983050847457,3,2,fine,8001,80.0,0.005684010185132349,1.0028379780329084,False,21.74928486121745,1.2883740577516113e-19,1.0375285195737665,1.2417721859644843e-19,True,0.25,1.2417721859644843e-19,183.70816467355522,0.3210441981507184,3.220935144379028e-20,0.0,0.0
8.338983050847457,1,1,fine,8001,80.0,-0.4755755957808552,0.7241715295557709,True,14.757956797629953,1.0996210476145765e-13,0.05477381879356986,2.007566884753462e-12,True,1.0,2.007566884753462e-12,281.68801768980944,1.0037023934502836,1.0996210476145765e-13,0.0,0.0
8.338983050847457,1,2,fine,8001,80.0,-0.4755755957808552,0.7241715295557709,True,23.11920371815306,6.008364136241686e-21,0.015063947994170292,3.9885720121756305e-19,True,1.0,3.9885720121756305e-19,590.0705880732708,1.0311939000475778,6.008364136241686e-21,0.0,0.0
8.338983050847457,2,1,fine,8001,80.0,-0.47060905095560374,0.7275925707732289,True,14.740952766264556,1.143034574670962e-13,0.0571471141064653,2.000161499916661e-12,True,1.0,2.000161499916661e-12,280.6489448744772,1.0,1.143034574670962e-13,0.0,0.0
8.338983050847457,2,2,fine,8001,80.0,-0.47060905095560374,0.7275925707732289,True,23.10628463237509,6.1947592054098185e-21,0.016015751716107914,3.8679166081098846e-19,True,1.0,3.8679166081098846e-19,572.2207899465327,1.0,6.1947592054098185e-21,0.0,0.0
8.338983050847457,3,1,fine,8001,80.0,0.005684010185132349,1.0028379780329084,False,12.819629374474896,7.349235730365103e-12,1.0258336788109892,7.164159144085975e-12,True,1.0,7.164159144085975e-12,1005.2256804184767,3.581790342622072,7.349235730365103e-12,0.0,0.0
8.338983050847457,3,2,fine,8001,80.0,0.005684010185132349,1.0028379780329084,False,21.74928486121745,1.2883740577516113e-19,1.0375285195737665,1.2417721859644843e-19,True,1.0,1.2417721859644843e-19,183.70816467355522,0.3210441981507184,1.2883740577516113e-19,0.0,0.0
8.338983050847457,1,1,fine,8001,80.0,-0.4755755957808552,0.7241715295557709,True,14.757956797629953,1.0996210476145765e-13,0.05477381879356986,2.007566884753462e-12,True,4.0,2.007566884753462e-12,281.68801768980944,1.0037023934502836,4.398484190458306e-13,0.0,0.0
8.338983050847457,1,2,fine,8001,80.0,-0.4755755957808552,0.7241715295557709,True,23.11920371815306,6.008364136241686e-21,0.015063947994170292,3.9885720121756305e-19,True,4.0,3.9885720121756305e-19,590.0705880732708,1.0311939000475778,2.4033456544966743e-20,0.0,0.0
8.338983050847457,2,1,fine,8001,80.0,-0.47060905095560374,0.7275925707732289,True,14.740952766264556,1.143034574670962e-13,0.0571471141064653,2.000161499916661e-12,True,4.0,2.000161499916661e-12,280.6489448744772,1.0,4.572138298683848e-13,0.0,0.0
8.338983050847457,2,2,fine,8001,80.0,-0.47060905095560374,0.7275925707732289,True,23.10628463237509,6.1947592054098185e-21,0.016015751716107914,3.8679166081098846e-19,True,4.0,3.8679166081098846e-19,572.2207899465327,1.0,2.4779036821639274e-20,0.0,0.0
8.338983050847457,3,1,fine,8001,80.0,0.005684010185132349,1.0028379780329084,False,12.819629374474896,7.349235730365103e-12,1.0258336788109892,7.164159144085975e-12,True,4.0,7.164159144085975e-12,1005.2256804184767,3.581790342622072,2.939694292146041e-11,0.0,0.0
8.338983050847457,3,2,fine,8001,80.0,0.005684010185132349,1.0028379780329084,False,21.74928486121745,1.2883740577516113e-19,1.0375285195737665,1.2417721859644843e-19,True,4.0,1.2417721859644843e-19,183.70816467355522,0.3210441981507184,5.153496231006445e-19,0.0,0.0
8.610169491525424,1,1,fine,8001,80.0,-0.4756490115237021,0.72412083831105,True,14.977698352156816,7.085125601737497e-14,0.054739321466915215,1.294339318038458e-12,True,0.25,1.294339318038458e-12,181.61281673113848,1.0016174015923545,1.7712814004343742e-14,0.0,0.0
8.610169491525424,1,2,fine,8001,80.0,-0.4756490115237021,0.72412083831105,True,23.359053691147054,3.718731344901317e-21,0.015050245763440984,2.4708774882165725e-19,True,0.25,2.4708774882165725e-19,365.54238661813054,1.024836824451312,9.296828362253292e-22,0.0,0.0
8.610169491525424,2,1,fine,8001,80.0,-0.47155447109798126,0.7269425898253717,True,14.962949505225886,7.325669267416233e-14,0.05668929093241375,1.2922492320727846e-12,True,0.25,1.2922492320727846e-12,181.3195502019169,1.0,1.8314173168540583e-14,0.0,0.0
8.610169491525424,2,2,fine,8001,80.0,-0.47155447109798126,0.7269425898253717,True,23.347985051625436,3.816787409291405e-21,0.015830749629627543,2.4109960037193794e-19,True,0.25,2.4109960037193794e-19,356.68350111622743,1.0,9.541968523228513e-22,0.0,0.0
8.610169491525424,3,1,fine,8001,80.0,0.0056879018225051295,1.0028399183431547,False,12.921772940336766,5.991316246557652e-12,1.0258515421741798,5.8403345905780035e-12,True,0.25,5.8403345905780035e-12,819.4756976513761,4.519510977932663,1.497829061639413e-12,0.0,0.0
8.610169491525424,3,2,fine,8001,80.0,0.0056879018225051295,1.0028399183431547,False,21.91318782665938,9.282789552486392e-20,1.0375546164689913,8.94679605790547e-20,True,0.25,8.94679605790547e-20,132.3591800560285,0.37108298993874256,2.320697388121598e-20,0.0,0.0
8.610169491525424,1,1,fine,8001,80.0,-0.4756490115237021,0.72412083831105,True,14.977698352156816,7.085125601737497e-14,0.054739321466915215,1.294339318038458e-12,True,1.0,1.294339318038458e-12,181.61281673113848,1.0016174015923545,7.085125601737497e-14,0.0,0.0
8.610169491525424,1,2,fine,8001,80.0,-0.4756490115237021,0.72412083831105,True,23.359053691147054,3.718731344901317e-21,0.015050245763440984,2.4708774882165725e-19,True,1.0,2.4708774882165725e-19,365.54238661813054,1.024836824451312,3.718731344901317e-21,0.0,0.0
8.610169491525424,2,1,fine,8001,80.0,-0.47155447109798126,0.7269425898253717,True,14.962949505225886,7.325669267416233e-14,0.05668929093241375,1.2922492320727846e-12,True,1.0,1.2922492320727846e-12,181.3195502019169,1.0,7.325669267416233e-14,0.0,0.0
8.610169491525424,2,2,fine,8001,80.0,-0.47155447109798126,0.7269425898253717,True,23.347985051625436,3.816787409291405e-21,0.015830749629627543,2.4109960037193794e-19,True,1.0,2.4109960037193794e-19,356.68350111622743,1.0,3.816787409291405e-21,0.0,0.0
8.610169491525424,3,1,fine,8001,80.0,0.0056879018225051295,1.0028399183431547,False,12.921772940336766,5.991316246557652e-12,1.0258515421741798,5.8403345905780035e-12,True,1.0,5.8403345905780035e-12,819.4756976513761,4.519510977932663,5.991316246557652e-12,0.0,0.0
8.610169491525424,3,2,fine,8001,80.0,0.0056879018225051295,1.0028399183431547,False,21.91318782665938,9.282789552486392e-20,1.0375546164689913,8.94679605790547e-20,True,1.0,8.94679605790547e-20,132.3591800560285,0.37108298993874256,9.282789552486392e-20,0.0,0.0
8.610169491525424,1,1,fine,8001,80.0,-0.4756490115237021,0.72412083831105,True,14.977698352156816,7.085125601737497e-14,0.054739321466915215,1.294339318038458e-12,True,4.0,1.294339318038458e-12,181.61281673113848,1.0016174015923545,2.8340502406949987e-13,0.0,0.0
8.610169491525424,1,2,fine,8001,80.0,-0.4756490115237021,0.72412083831105,True,23.359053691147054,3.718731344901317e-21,0.015050245763440984,2.4708774882165725e-19,True,4.0,2.4708774882165725e-19,365.54238661813054,1.024836824451312,1.4874925379605267e-20,0.0,0.0
8.610169491525424,2,1,fine,8001,80.0,-0.47155447109798126,0.7269425898253717,True,14.962949505225886,7.325669267416233e-14,0.05668929093241375,1.2922492320727846e-12,True,4.0,1.2922492320727846e-12,181.3195502019169,1.0,2.9302677069664933e-13,0.0,0.0
8.610169491525424,2,2,fine,8001,80.0,-0.47155447109798126,0.7269425898253717,True,23.347985051625436,3.816787409291405e-21,0.015830749629627543,2.4109960037193794e-19,True,4.0,2.4109960037193794e-19,356.68350111622743,1.0,1.526714963716562e-20,0.0,0.0
8.610169491525424,3,1,fine,8001,80.0,0.0056879018225051295,1.0028399183431547,False,12.921772940336766,5.991316246557652e-12,1.0258515421741798,5.8403345905780035e-12,True,4.0,5.8403345905780035e-12,819.4756976513761,4.519510977932663,2.396526498623061e-11,0.0,0.0
8.610169491525424,3,2,fine,8001,80.0,0.0056879018225051295,1.0028399183431547,False,21.91318782665938,9.282789552486392e-20,1.0375546164689913,8.94679605790547e-20,True,4.0,8.94679605790547e-20,132.3591800560285,0.37108298993874256,3.713115820994557e-19,0.0,0.0
8.881355932203391,1,1,fine,8001,80.0,-0.4757648732615076,0.7240408322315064,True,15.194803127054051,4.589070773567278e-14,0.05468491357057227,8.391840589900477e-13,True,0.25,8.391840589900477e-13,117.74855216483817,1.000102495793561,1.1472676933918195e-14,0.0,0.0
8.881355932203391,1,2,fine,8001,80.0,-0.4757648732615076,0.7240408322315064,True,23.615109141540323,2.2281266824508507e-21,0.015028642915656575,1.4825867478224714e-19,True,0.25,1.4825867478224714e-19,219.3343460984808,1.0194193095927746,5.570316706127127e-22,0.0,0.0
8.881355932203391,2,1,fine,8001,80.0,-0.47238880752715173,0.7263684963383588,True,15.182015700872155,4.7230844812670075e-14,0.056287634720370565,8.390980549690281e-13,True,0.25,8.390980549690281e-13,117.73648467041079,1.0,1.1807711203167519e-14,0.0,0.0
8.881355932203391,2,2,fine,8001,80.0,-0.47238880752715173,0.7263684963383588,True,23.605467714791626,2.2788107387650516e-21,0.015668989847753844,1.4543443839755375e-19,True,0.25,1.4543443839755375e-19,215.15616197823238,1.0,5.697026846912629e-22,0.0,0.0
8.881355932203391,3,1,fine,8001,80.0,0.005691900547120395,1.0028419120415342,False,13.032828334968794,4.798015176182261e-12,1.0258698973404,4.6770211199502656e-12,True,0.25,4.6770211199502656e-12,656.2475292742005,5.573867192580846,1.1995037940455653e-12,0.0,0.0
8.881355932203391,3,2,fine,8001,80.0,0.005691900547120395,1.0028419120415342,False,22.085660340584248,6.574634979892138e-20,1.0375814320581267,6.336500227120311e-20,True,0.25,6.336500227120311e-20,93.74238208385282,0.4356946193032429,1.6436587449730345e-20,0.0,0.0
8.881355932203391,1,1,fine,8001,80.0,-0.4757648732615076,0.7240408322315064,True,15.194803127054051,4.589070773567278e-14,0.05468491357057227,8.391840589900477e-13,True,1.0,8.391840589900477e-13,117.74855216483817,1.000102495793561,4.589070773567278e-14,0.0,0.0
8.881355932203391,1,2,fine,8001,80.0,-0.4757648732615076,0.7240408322315064,True,23.615109141540323,2.2281266824508507e-21,0.015028642915656575,1.4825867478224714e-19,True,1.0,1.4825867478224714e-19,219.3343460984808,1.0194193095927746,2.2281266824508507e-21,0.0,0.0
8.881355932203391,2,1,fine,8001,80.0,-0.47238880752715173,0.7263684963383588,True,15.182015700872155,4.7230844812670075e-14,0.056287634720370565,8.390980549690281e-13,True,1.0,8.390980549690281e-13,117.73648467041079,1.0,4.7230844812670075e-14,0.0,0.0
8.881355932203391,2,2,fine,8001,80.0,-0.47238880752715173,0.7263684963383588,True,23.605467714791626,2.2788107387650516e-21,0.015668989847753844,1.4543443839755375e-19,True,1.0,1.4543443839755375e-19,215.15616197823238,1.0,2.2788107387650516e-21,0.0,0.0
8.881355932203391,3,1,fine,8001,80.0,0.005691900547120395,1.0028419120415342,False,13.032828334968794,4.798015176182261e-12,1.0258698973404,4.6770211199502656e-12,True,1.0,4.6770211199502656e-12,656.2475292742005,5.573867192580846,4.798015176182261e-12,0.0,0.0
8.881355932203391,3,2,fine,8001,80.0,0.005691900547120395,1.0028419120415342,False,22.085660340584248,6.574634979892138e-20,1.0375814320581267,6.336500227120311e-20,True,1.0,6.336500227120311e-20,93.74238208385282,0.4356946193032429,6.574634979892138e-20,0.0,0.0
8.881355932203391,1,1,fine,8001,80.0,-0.4757648732615076,0.7240408322315064,True,15.194803127054051,4.589070773567278e-14,0.05468491357057227,8.391840589900477e-13,True,4.0,8.391840589900477e-13,117.74855216483817,1.000102495793561,1.8356283094269111e-13,0.0,0.0
8.881355932203391,1,2,fine,8001,80.0,-0.4757648732615076,0.7240408322315064,True,23.615109141540323,2.2281266824508507e-21,0.015028642915656575,1.4825867478224714e-19,True,4.0,1.4825867478224714e-19,219.3343460984808,1.0194193095927746,8.912506729803403e-21,0.0,0.0
8.881355932203391,2,1,fine,8001,80.0,-0.47238880752715173,0.7263684963383588,True,15.182015700872155,4.7230844812670075e-14,0.056287634720370565,8.390980549690281e-13,True,4.0,8.390980549690281e-13,117.73648467041079,1.0,1.889233792506803e-13,0.0,0.0
8.881355932203391,2,2,fine,8001,80.0,-0.47238880752715173,0.7263684963383588,True,23.605467714791626,2.2788107387650516e-21,0.015668989847753844,1.4543443839755375e-19,True,4.0,1.4543443839755375e-19,215.15616197823238,1.0,9.115242955060206e-21,0.0,0.0
8.881355932203391,3,1,fine,8001,80.0,0.005691900547120395,1.0028419120415342,False,13.032828334968794,4.798015176182261e-12,1.0258698973404,4.6770211199502656e-12,True,4.0,4.6770211199502656e-12,656.2475292742005,5.573867192580846,1.9192060704729044e-11,0.0,0.0
8.881355932203391,3,2,fine,8001,80.0,0.005691900547120395,1.0028419120415342,False,22.085660340584248,6.574634979892138e-20,1.0375814320581267,6.336500227120311e-20,True,4.0,6.336500227120311e-20,93.74238208385282,0.4356946193032429,2.629853991956855e-19,0.0,0.0
9.152542372881356,1,1,fine,8001,80.0,-0.475913361906251,0.7239382833458589,True,15.39433264397642,3.078605946452899e-14,0.05461524580304319,5.636898454243262e-13,True,0.25,5.636898454243262e-13,79.09309341339979,0.9993809657521521,7.696514866132247e-15,0.0,0.0
9.152542372881356,1,2,fine,8001,80.0,-0.475913361906251,0.7239382833458589,True,23.866819072845736,1.346622590518279e-21,0.01500099502687086,8.976888453773313e-20,True,0.25,8.976888453773313e-20,132.80436789949897,1.015124560778422,3.3665564762956976e-22,0.0,0.0
9.152542372881356,2,1,fine,8001,80.0,-0.473129381091697,0.7258585391853588,True,15.383427025102517,3.1548379096294954e-14,0.05593297417915421,5.640390048854723e-13,True,0.25,5.640390048854723e-13,79.142085074507,1.0,7.887094774073739e-15,0.0,0.0
9.152542372881356,2,2,fine,8001,80.0,-0.473129381091697,0.7258585391853588,True,23.85843072645288,1.373037401624514e-21,0.015526582472689232,8.843139847675065e-20,True,0.25,8.843139847675065e-20,130.8256868473967,1.0,3.432593504061285e-22,0.0,0.0
9.152542372881356,3,1,fine,8001,80.0,0.005696005994760278,1.0028439589461364,False,13.140250341255097,3.870409657011149e-12,1.0258887426582894,3.772738208416362e-12,True,0.25,3.772738208416362e-12,529.364752558128,6.688789561960194,9.676024142527873e-13,0.0,0.0
9.152542372881356,3,2,fine,8001,80.0,0.005696005994760278,1.0028439589461364,False,22.251862875617242,4.715316458348931e-20,1.0376089639457635,4.5444060548761833e-20,True,0.25,4.5444060548761833e-20,67.23008497925662,0.5138905562000069,1.1788291145872328e-20,0.0,0.0
9.152542372881356,1,1,fine,8001,80.0,-0.475913361906251,0.7239382833458589,True,15.39433264397642,3.078605946452899e-14,0.05461524580304319,5.636898454243262e-13,True,1.0,5.636898454243262e-13,79.09309341339979,0.9993809657521521,3.078605946452899e-14,0.0,0.0
9.152542372881356,1,2,fine,8001,80.0,-0.475913361906251,0.7239382833458589,True,23.866819072845736,1.346622590518279e-21,0.01500099502687086,8.976888453773313e-20,True,1.0,8.976888453773313e-20,132.80436789949897,1.015124560778422,1.346622590518279e-21,0.0,0.0
9.152542372881356,2,1,fine,8001,80.0,-0.473129381091697,0.7258585391853588,True,15.383427025102517,3.1548379096294954e-14,0.05593297417915421,5.640390048854723e-13,True,1.0,5.640390048854723e-13,79.142085074507,1.0,3.1548379096294954e-14,0.0,0.0
9.152542372881356,2,2,fine,8001,80.0,-0.473129381091697,0.7258585391853588,True,23.85843072645288,1.373037401624514e-21,0.015526582472689232,8.843139847675065e-20,True,1.0,8.843139847675065e-20,130.8256868473967,1.0,1.373037401624514e-21,0.0,0.0
9.152542372881356,3,1,fine,8001,80.0,0.005696005994760278,1.0028439589461364,False,13.140250341255097,3.870409657011149e-12,1.0258887426582894,3.772738208416362e-12,True,1.0,3.772738208416362e-12,529.364752558128,6.688789561960194,3.870409657011149e-12,0.0,0.0
9.152542372881356,3,2,fine,8001,80.0,0.005696005994760278,1.0028439589461364,False,22.251862875617242,4.715316458348931e-20,1.0376089639457635,4.5444060548761833e-20,True,1.0,4.5444060548761833e-20,67.23008497925662,0.5138905562000069,4.715316458348931e-20,0.0,0.0
9.152542372881356,1,1,fine,8001,80.0,-0.475913361906251,0.7239382833458589,True,15.39433264397642,3.078605946452899e-14,0.05461524580304319,5.636898454243262e-13,True,4.0,5.636898454243262e-13,79.09309341339979,0.9993809657521521,1.2314423785811596e-13,0.0,0.0
9.152542372881356,1,2,fine,8001,80.0,-0.475913361906251,0.7239382833458589,True,23.866819072845736,1.346622590518279e-21,0.01500099502687086,8.976888453773313e-20,True,4.0,8.976888453773313e-20,132.80436789949897,1.015124560778422,5.386490362073116e-21,0.0,0.0
9.152542372881356,2,1,fine,8001,80.0,-0.473129381091697,0.7258585391853588,True,15.383427025102517,3.1548379096294954e-14,0.05593297417915421,5.640390048854723e-13,True,4.0,5.640390048854723e-13,79.142085074507,1.0,1.2619351638517982e-13,0.0,0.0
9.152542372881356,2,2,fine,8001,80.0,-0.473129381091697,0.7258585391853588,True,23.85843072645288,1.373037401624514e-21,0.015526582472689232,8.843139847675065e-20,True,4.0,8.843139847675065e-20,130.8256868473967,1.0,5.492149606498056e-21,0.0,0.0
9.152542372881356,3,1,fine,8001,80.0,0.005696005994760278,1.0028439589461364,False,13.140250341255097,3.870409657011149e-12,1.0258887426582894,3.772738208416362e-12,True,4.0,3.772738208416362e-12,529.364752558128,6.688789561960194,1.5481638628044596e-11,0.0,0.0
9.152542372881356,3,2,fine,8001,80.0,0.005696005994760278,1.0028439589461364,False,22.251862875617242,4.715316458348931e-20,1.0376089639457635,4.5444060548761833e-20,True,4.0,4.5444060548761833e-20,67.23008497925662,0.5138905562000069,1.8861265833395725e-19,0.0,0.0
