candidate,gamma_mode_active,gamma_tensor_bound_policy,D,eta,R3_profile,R3_candidate,delta_R3,winner_profile,winner_candidate,mu_mumu_profile,mu_mumu_candidate,delta_mu_mumu,chi2_profile,chi2_candidate,accept_profile,accept_candidate
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,2.1,0.9896680982610377,0.994763420292929,0.005095322031891225,2,3,0.5745999814878562,0.3212179027536332,-0.25338207873422297,4.2580324409990435,7.273567583370431,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,2.29,0.9896680981974022,0.9947634202615069,0.005095322064104679,2,3,0.5745999746500693,0.3212179001786743,-0.253382074471395,4.258032511547913,7.273567618093176,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,2.4800000000000004,0.9896680982841664,0.9947634202690232,0.005095321984856849,2,3,0.574599980699098,0.32121790860295246,-0.25338207209614555,4.2580324491370565,7.27356750449367,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,2.6700000000000004,0.9896680982289693,0.9947634202421853,0.005095322013216053,2,3,0.5745999748937571,0.3212179063637169,-0.25338206853004025,4.258032509033663,7.273567534689264,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,2.8600000000000003,0.9896680982507827,0.9947634202382574,0.005095321987474644,2,3,0.5745999883935434,0.32121791396951693,-0.2533820744240265,4.258032369749614,7.273567432126753,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,3.0500000000000003,0.9896680982117407,0.9947634202111326,0.005095321999391889,2,3,0.5745999802861774,0.32121791268608985,-0.2533820676000876,4.258032453397364,7.273567449433477,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,3.24,0.9896680982764657,0.9947634202223599,0.005095321945894127,2,3,0.5745999845831928,0.3212179182323551,-0.2533820663508377,4.258032409062907,7.273567374643333,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,3.43,0.9896680982339248,0.994763420195832,0.0050953219619072065,2,3,0.57459997984901,0.3212179174543894,-0.25338206239462063,4.25803245790784,7.273567385134025,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,3.62,0.9896680981950611,0.9947634201716874,0.005095321976626321,2,3,0.5745999756093698,0.3212179167577196,-0.2533820588516502,4.258032501650329,7.273567394528463,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,3.81,0.9896680982196393,0.9947634201652356,0.005095321945596254,2,3,0.5745999836715543,0.3212179232981366,-0.2533820603734177,4.258032418468739,7.2735673063324064,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.508474576271187,4.0,0.9896680981851462,0.9947634201420178,0.005095321956871568,2,3,0.574599979653109,0.32121792290406515,-0.2533820567490439,4.2580324599290496,7.273567311646371,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,0.2,0.9910450529586357,0.9957408354597639,0.004695782501128232,2,3,0.3858958053827048,0.14484432060861602,-0.24105148477408878,6.4275457346274525,9.846348621927788,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,0.39,0.9910450526374401,0.9957408351366082,0.004695782499168022,2,3,0.3858958124560861,0.1448443386452135,-0.2410514738108726,6.427545644963134,9.846348338943569,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,0.5800000000000001,0.9910450514821814,0.9957408347888903,0.004695783306708945,2,3,0.38589576610128185,0.1448443076557368,-0.24105145844554504,6.427546232570661,9.84634882515129,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,0.77,0.991045051771676,0.9957408348234431,0.0046957830517670995,2,3,0.38589577958756927,0.1448443209436898,-0.24105145864387947,6.427546061614397,9.846348616670667,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,0.96,0.9910450518431482,0.9957408348031868,0.004695782960038586,2,3,0.3858957972137346,0.1448443297105111,-0.24105146750322354,6.42754583817979,9.846348479124098,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,1.15,0.9910450514192422,0.9957408346766786,0.00469578325743647,2,3,0.3858957682996791,0.14484431618569932,-0.24105145211397977,6.427546204703113,9.846348691320902,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,1.34,0.991045051547371,0.99574083467923,0.004695783131859033,2,3,0.385895775624404,0.14484432368110078,-0.24105145194330324,6.427546111852682,9.846348573722207,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,1.53,0.9910450515495274,0.9957408347008789,0.004695783151351551,2,3,0.38589580744651597,0.14484432932322083,-0.24105147812329514,6.42754570846596,9.846348485200467,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,1.72,0.9910450512986487,0.995740834623488,0.00469578332483922,2,3,0.38589578698434657,0.14484432074348813,-0.24105146624085844,6.427545967850608,9.846348619811721,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,1.91,0.9910450513816269,0.9957408346257022,0.004695783244075269,2,3,0.3858957951077661,0.14484432592659097,-0.24105146918117515,6.427545864875684,9.846348538491709,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,2.1,0.9910450514968705,0.9957408346429091,0.004695783146038579,2,3,0.3858957974283366,0.14484433017829113,-0.24105146725004545,6.427545835459432,9.84634847178489,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,2.29,0.9910450515496331,0.9957408346400187,0.004695783090385652,2,3,0.38589580333723283,0.14484433403413555,-0.2410514693030973,6.427545760556475,9.846348411288828,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,2.4800000000000004,0.9910450513773548,0.9957408345860596,0.004695783208704785,2,3,0.3858957894646961,0.14484432830598562,-0.24105146115871048,6.427545936408947,9.846348501160323,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,2.6700000000000004,0.991045051431113,0.995740834587626,0.004695783156512978,2,3,0.3858957950993271,0.14484433174629344,-0.24105146335303365,6.427545864982659,9.8463484471838,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,2.8600000000000003,0.9910450515124464,0.9957408345977852,0.0046957830853388005,2,3,0.38589579680380703,0.14484433498698143,-0.2410514618168256,6.427545843376158,9.846348396339202,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,3.0500000000000003,0.9910450513732144,0.995740834551146,0.004695783177931623,2,3,0.3858957859273225,0.1448443307436323,-0.2410514551836902,6.427545981249768,9.846348462915,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,3.24,0.9910450514178157,0.9957408345523027,0.0046957831344869305,2,3,0.3858957907782534,0.14484433365884117,-0.24105145711941225,6.427545919757898,9.846348417176987,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,3.43,0.9910450514876741,0.99574083455918,0.004695783071505977,2,3,0.38589579244197175,0.14484433667674929,-0.24105145576522247,6.427545898668102,9.84634836982768,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,3.62,0.9910450513629243,0.9957408345328829,0.004695783169958556,2,3,0.38589578606542324,0.14484433229714233,-0.2410514537682809,6.427545979499159,9.846348438541291,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,3.81,0.9910450513635387,0.9957408345309957,0.004695783167457002,2,3,0.38589579585027195,0.14484433507814273,-0.24105146077212922,6.427545855463456,9.846348394908931,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,10.779661016949152,4.0,0.9910450514000784,0.9957408345274987,0.004695783127420361,2,3,0.38589579930807333,0.14484433777564062,-0.2410514615324327,6.427545811631318,9.846348352586688,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,0.2,0.9926589284204304,0.9965895880203475,0.003930659599917119,2,3,0.24260786976465654,0.06207103510508134,-0.1805368346595752,8.372228394566912,11.187836969404927,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,0.39,0.9926589267145199,0.99658958745403,0.0039306607395100945,2,3,0.24260777628780475,0.062071011555628525,-0.18053676473217622,8.372229746934126,11.187837363248619,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,0.5800000000000001,0.992658925808609,0.9965895872175723,0.003930661408963254,2,3,0.24260780814580604,0.06207100730327782,-0.1805368008425282,8.372229286031594,11.18783743436541,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,0.77,0.9926589255890516,0.9965895870496445,0.003930661460592955,2,3,0.24260777600503833,0.062071004509105784,-0.18053677149593256,8.37222975102502,11.187837481095457,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,0.96,0.9926589264553695,0.9965895871912185,0.003930660735849023,2,3,0.24260781451662916,0.0620710225941546,-0.18053679192247457,8.372229193862331,11.187837178639068,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,1.15,0.9926589250746604,0.996589586717556,0.003930661642895683,2,3,0.2426078224788732,0.06207101701895447,-0.18053680545991874,8.372229078669344,11.187837271879339,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,1.34,0.992658925130991,0.9965895867220169,0.003930661591025952,2,3,0.24260780212278887,0.06207101440418147,-0.1805367877186074,8.372229373169006,11.187837315609098,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,1.53,0.9926589249155336,0.9965895866855364,0.003930661770002786,2,3,0.2426078108642746,0.06207101274908156,-0.18053679811519305,8.372229246702414,11.187837343289175,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,1.72,0.992658924976997,0.996589586727995,0.003930661750997988,2,3,0.2426077962884729,0.062071010165970615,-0.1805367861225023,8.372229457576402,11.18783738648941,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,1.91,0.9926589254394813,0.9965895868009125,0.003930661361431165,2,3,0.24260780799427642,0.06207101894195408,-0.18053678905232234,8.372229288223833,11.18783723971888,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,2.1,0.9926589253078978,0.9965895867920569,0.003930661484159104,2,3,0.24260781393050684,0.06207101733020399,-0.18053679660030286,8.372229202342,11.18783726667397,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,2.29,0.9926589252549498,0.9965895867618724,0.0039306615069225614,2,3,0.2426078072512549,0.06207101598162448,-0.1805367912696304,8.372229298973425,11.187837289227764,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,2.4800000000000004,0.992658925157666,0.9965895867819483,0.00393066162428235,2,3,0.24260781233482676,0.062071014137816474,-0.1805367981970103,8.372229225427345,11.187837320063814,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,2.6700000000000004,0.9926589251406694,0.9965895867547028,0.003930661614033326,2,3,0.24260780276767105,0.062071013390025014,-0.18053678937764603,8.372229363839239,11.187837332569964,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,2.8600000000000003,0.9926589251626768,0.9965895867512702,0.003930661588593343,2,3,0.24260779453969053,0.06207101257540656,-0.18053678196428397,8.372229482876742,11.187837346193737,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,3.0500000000000003,0.9926589253481108,0.9965895867926187,0.003930661444507821,2,3,0.24260781410740082,0.06207101807993985,-0.18053679602746098,8.372229199782803,11.187837254135303,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,3.24,0.9926589253532596,0.9965895868025003,0.003930661449240702,2,3,0.2426078061755353,0.062071016694929745,-0.18053678948060553,8.372229314536295,11.187837277298367,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,3.43,0.9926589252468355,0.9965895867776062,0.003930661530770707,2,3,0.2426078098539969,0.0620710161124329,-0.180536793741564,8.372229261318507,11.187837287040109,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,3.62,0.9926589252474677,0.9965895867712787,0.003930661523811052,2,3,0.24260780589992015,0.06207101545978767,-0.1805367904401325,8.372229318523729,11.18783729795502,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,3.81,0.9926589252310785,0.9965895867664263,0.003930661535347824,2,3,0.24260779951627887,0.062071014537551886,-0.180536784978727,8.372229410878436,11.187837313378596,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.050847457627118,4.0,0.9926589253954957,0.9965895868094885,0.0039306614139927865,2,3,0.24260781424890066,0.062071018643857875,-0.18053679560504277,8.372229197735667,11.187837244704275,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,0.2,0.9924316404762411,0.996988580614925,0.004556940138683907,2,3,0.17410814682976875,0.029778064720472276,-0.14433008210929646,9.392567722932148,11.734425949507338,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,0.39,0.9924316449033028,0.996988581793148,0.0045569368898451534,2,3,0.17410809796158855,0.029778076485760592,-0.14433002147582796,9.39256847177096,11.734425747994136,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,0.5800000000000001,0.9924316429019415,0.9969885808230283,0.004556937921086801,2,3,0.17410810121627707,0.02977808104777254,-0.14433002016850452,9.39256842189726,11.734425669857027,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,0.77,0.9924316445632706,0.9969885813754757,0.004556936812205148,2,3,0.17410808774286954,0.029778082978588437,-0.1443300047642811,9.392568628359022,11.734425636786446,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,0.96,0.9924316434072955,0.9969885808663832,0.004556937459087695,2,3,0.1741080917134722,0.029778084449293845,-0.14433000726417836,9.392568567514902,11.734425611596537,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,1.15,0.9924316443655801,0.9969885812291244,0.004556936863544303,2,3,0.17410809660853166,0.02977808518011094,-0.14433001142842072,9.39256849250473,11.734425599079264,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,1.34,0.9924316434854751,0.9969885808289652,0.004556937343490164,2,3,0.17410808741885261,0.029778085916900315,-0.1443300015019523,9.392568633324148,11.734425586459704,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,1.53,0.9924316430597989,0.9969885809158265,0.004556937856027621,2,3,0.17410805179616343,0.02977807541954192,-0.1443299763766215,9.392569179193734,11.734425766256086,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,1.72,0.9924316437860956,0.9969885810944984,0.0045569373084027864,2,3,0.17410805122366382,0.0297780778646182,-0.14432997335904563,9.392569187966517,11.734425724377374,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,1.91,0.9924316432894882,0.9969885808694061,0.00455693757991793,2,3,0.17410805686132072,0.02977807911277735,-0.14432997774854336,9.392569101577042,11.734425702999188,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,2.1,0.9924316438246655,0.9969885810615532,0.004556937236887659,2,3,0.17410806269490747,0.029778080166534396,-0.1443299825283731,9.392569012185204,11.734425684950674,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,2.29,0.9924316434370364,0.9969885808742742,0.00455693743723784,2,3,0.17410806023783182,0.029778081016397003,-0.1443299792214348,9.392569049836569,11.73442567039442,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,2.4800000000000004,0.9924316438791184,0.9969885810366911,0.00455693715757266,2,3,0.17410806491915123,0.02977808176285652,-0.14432998315629472,9.39256897810167,11.73442565760923,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,2.6700000000000004,0.9924316435170464,0.9969885808797031,0.004556937362656721,2,3,0.17410806797723632,0.029778082378324976,-0.14432998559891136,9.392568931240652,11.734425647067626,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,2.8600000000000003,0.992431643725487,0.9969885810138656,0.004556937288378582,2,3,0.17410808400220573,0.02977808306033502,-0.1443300009418707,9.392568685679642,11.734425635386312,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,3.0500000000000003,0.9924316440669857,0.9969885811372352,0.0045569370702495116,2,3,0.17410808632825803,0.029778083539965153,-0.1443300027882929,9.392568650036033,11.734425627171312,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,3.24,0.9924316437826536,0.9969885809709702,0.004556937188316623,2,3,0.1741080832106856,0.029778084452029927,-0.14432999875865568,9.392568697808617,11.734425611549677,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,3.43,0.99243164357647,0.9969885810019123,0.004556937425442387,2,3,0.17410806755398936,0.02977807985068422,-0.14432998770330513,9.392568937726335,11.734425690360487,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,3.62,0.9924316433254504,0.996988580884457,0.004556937559006546,2,3,0.17410806967143766,0.02977808050404377,-0.1443299891673939,9.392568905279301,11.73442567916989,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,3.81,0.9924316436399434,0.9969885809862388,0.004556937346295364,2,3,0.17410806852138586,0.029778081109576235,-0.14432998741180963,9.392568922902294,11.734425668798465,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.322033898305085,4.0,0.9924316434065054,0.9969885808826003,0.00455693747609498,2,3,0.17410807038752907,0.029778081551328228,-0.14432998883620085,9.392568894306168,11.734425661232239,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,0.2,0.9920760335038797,0.9973279976526315,0.005251964148751731,2,3,0.1164084314532738,0.013703145967621948,-0.10270528548565186,10.297545717776527,12.011368546875426,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,0.39,0.9920760254076239,0.9973279950496251,0.005251969642001253,2,3,0.11640859436995585,0.013703157553694912,-0.10270543681626093,10.297543103795702,12.011368346103717,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,0.5800000000000001,0.9920760297733571,0.9973279965783751,0.005251966805018049,2,3,0.11640865646685772,0.013703161636329196,-0.10270549483052852,10.297542107457607,12.011368275356933,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,0.77,0.9920760279788815,0.9973279955250347,0.005251967546153202,2,3,0.11640860462270572,0.013703163638295844,-0.10270544098440987,10.29754293929143,12.011368240665433,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,0.96,0.992076030132904,0.9973279963439002,0.005251966210996217,2,3,0.11640864013129641,0.013703165161331451,-0.10270547496996496,10.29754236955992,12.011368214273189,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,1.15,0.9920760312221808,0.9973279967885835,0.005251965566402728,2,3,0.11640866361473426,0.013703165959431373,-0.10270549765530289,10.297541992770698,12.011368200443146,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,1.34,0.9920760302704128,0.9973279962500499,0.005251965979637063,2,3,0.11640863304570258,0.013703166500317382,-0.10270546654538519,10.297542483247508,12.011368191070291,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,1.53,0.9920760311782311,0.99732799658388,0.005251965405648984,2,3,0.11640864031895913,0.013703167097292341,-0.10270547322166679,10.297542366548896,12.011368180725485,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,1.72,0.9920760295993413,0.9973279960411792,0.005251966441837896,2,3,0.11640865418699856,0.01370316791166267,-0.10270548627533589,10.297542144037697,12.011368166613495,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,1.91,0.9920760310667452,0.9973279963971071,0.005251965330361874,2,3,0.1164086353105889,0.013703168251913124,-0.10270546705867578,10.297542446907652,12.011368160717394,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,2.1,0.9920760282295757,0.9973279958505734,0.005251967620997666,2,3,0.11640861159823786,0.01370316152263797,-0.10270545007559989,10.29754282736977,12.011368277327056,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,2.29,0.9920760291011712,0.9973279961632497,0.005251967062078533,2,3,0.11640862589641404,0.013703162336521154,-0.10270546355989289,10.297542597957072,12.01136826322351,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,2.4800000000000004,0.9920760301253616,0.9973279963866122,0.0052519662612505735,2,3,0.11640861340678968,0.013703162923144281,-0.1027054504836454,10.297542798351751,12.011368253058087,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,2.6700000000000004,0.9920760291740894,0.9973279960864911,0.0052519669124017065,2,3,0.11640862424809409,0.013703163502427786,-0.1027054607456663,10.297542624404187,12.011368243019849,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,2.8600000000000003,0.9920760298177076,0.9973279963240522,0.00525196650634463,2,3,0.11640863486327108,0.01370316402268261,-0.10270547084058847,10.297542454084818,12.011368234004507,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,3.0500000000000003,0.9920760293539701,0.9973279960712775,0.0052519667173074325,2,3,0.11640862311397684,0.013703164379342048,-0.1027054587346348,10.297542642600975,12.011368227824056,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,3.24,0.9920760299112463,0.9973279962817649,0.005251966370518613,2,3,0.11640863255041635,0.01370316478715161,-0.10270546776326474,10.297542491194323,12.011368220757245,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,3.43,0.992076030288741,0.9973279964289177,0.005251966140176645,2,3,0.11640864084380909,0.013703165148339119,-0.10270547569546996,10.297542358127734,12.011368214498331,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,3.62,0.9920760299854222,0.9973279962098316,0.005251966224409377,2,3,0.11640863072336087,0.013703165707909254,-0.10270546501545162,10.29754252050923,12.011368204801702,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,3.81,0.9920760303279261,0.9973279963480507,0.0052519660201245655,2,3,0.11640863828596185,0.013703165987233453,-0.1027054722987284,10.297542399168114,12.011368199961371,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.593220338983052,4.0,0.9920760296833364,0.9973279961495535,0.005251966466217062,2,3,0.1164086443407778,0.013703166228361062,-0.10270547811241673,10.297542302019245,12.01136819578294,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,0.2,0.9914850569871844,0.9977396943013561,0.0062546373141717515,2,3,0.06981944795268866,0.005067424431172394,-0.06475202352151627,11.058626881530563,12.161480564894266,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,0.39,0.9914850504850863,0.9977396896972669,0.006254639212180613,2,3,0.06981978393606282,0.005067453153830578,-0.06475233078223225,11.05862129504939,12.161480064067126,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,0.5800000000000001,0.991485050270119,0.9977396906327869,0.006254640362667874,2,3,0.06981976060549501,0.005067446258431762,-0.06475231434706324,11.058621682972637,12.161480184299831,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,0.77,0.9914850591241998,0.9977396918861599,0.006254632761960033,2,3,0.06981983320228122,0.005067455453592994,-0.06475237774868822,11.05862047588754,12.16148002396696,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,0.96,0.9914850492888256,0.9977396900166532,0.006254640727827554,2,3,0.069819805650981,0.0050674504401921755,-0.06475235521078883,11.058620933989962,12.161480111383907,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,1.15,0.991485049683964,0.9977396905478724,0.006254640863908367,2,3,0.06981977350531926,0.005067447105521205,-0.06475232639979805,11.058621468483999,12.161480169529423,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,1.34,0.9914850561853829,0.9977396912706483,0.00625463508526547,2,3,0.06981977692512947,0.0050674522690797984,-0.06475232465604967,11.05862141162195,12.161480079494222,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,1.53,0.9914850503790879,0.9977396901740524,0.006254639794964545,2,3,0.06981976662668829,0.0050674495188793795,-0.0647523171078089,11.058621582856736,12.161480127448522,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,1.72,0.9914850505228437,0.9977396905262534,0.006254640003409695,2,3,0.06981974944477776,0.005067447311759211,-0.06475230213301855,11.058621868544712,12.161480165933323,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,1.91,0.9914850538829615,0.9977396910421376,0.0062546371591760686,2,3,0.06981978993168668,0.005067450913927054,-0.06475233901775962,11.058621195358638,12.161480103123555,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,2.1,0.9914850498609968,0.9977396901906443,0.0062546403296475095,2,3,0.069819781251763,0.005067449264988635,-0.06475233198677437,11.058621339681922,12.161480131875528,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,2.29,0.9914850525183632,0.9977396905542817,0.006254638035918525,2,3,0.06981980378511687,0.00506745210618638,-0.0647523516789305,11.058620965014153,12.161480082334537,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,2.4800000000000004,0.9914850523130946,0.9977396907596324,0.006254638446537841,2,3,0.06981979680844465,0.0050674504322327585,-0.06475234637621188,11.058621081017042,12.161480111522694,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,2.6700000000000004,0.9914850500787785,0.9977396901676103,0.006254640088831809,2,3,0.06981976396636513,0.005067448986987316,-0.06475231497937782,11.058621627090602,12.161480136722941,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,2.8600000000000003,0.9914850524752816,0.9977396905359603,0.006254638060678719,2,3,0.06981978328837668,0.005067451281339737,-0.06475233200703695,11.058621305818631,12.161480096717105,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,3.0500000000000003,0.991485052310439,0.99773969070391,0.006254638393470957,2,3,0.06981977889209977,0.005067449971605267,-0.0647523289204945,11.058621378916635,12.161480119554497,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,3.24,0.9914850521655129,0.997739690852318,0.006254638686805092,2,3,0.06981977501170536,0.005067448815483697,-0.06475232619622166,11.058621443436936,12.161480139713392,False,False
tensor_N_resolved_strict,action_tensor_grid_strict,all_valid,11.864406779661017,3.43,0.991485051795863,0.9977396904750436,0.006254638679180635,2,3,0.06981978946722431,0.005067450872737378,-0.06475233859448692,11.058621203081369,12.161480103841768,False,False
