candidate,t_coh_mode_active,D,eta,t_coh_profile,t_coh_candidate,R3_profile,R3_candidate,delta_R3,winner_profile,winner_candidate,mu_mumu_profile,mu_mumu_candidate,delta_mu_mumu,chi2_profile,chi2_candidate,accept_profile,accept_candidate
uniform_dephasing_profile,dephasing_profile,19.45762711864407,3.62,1.0,2519773.8832066683,0.0,0.9624783512502119,0.9624783512502119,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.45762711864407,3.81,1.0,2519773.8832066683,0.0,0.9624783536298519,0.9624783536298519,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.45762711864407,4.0,1.0,2519773.8832066683,0.0,0.9624783384311691,0.9624783384311691,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,0.2,1.0,2995757.6783082364,0.0,0.9625045587681327,0.9625045587681327,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,0.39,1.0,2995757.6783082364,0.0,0.9625043352514492,0.9625043352514492,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,0.5800000000000001,1.0,2995757.6783082364,0.0,0.9625046035891835,0.9625046035891835,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,0.77,1.0,2995757.6783082364,0.0,0.9625044453472807,0.9625044453472807,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,0.96,1.0,2995757.6783082364,0.0,0.9625044700746955,0.9625044700746955,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,1.15,1.0,2995757.6783082364,0.0,0.9625043845129659,0.9625043845129659,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,1.34,1.0,2995757.6783082364,0.0,0.9625044936743454,0.9625044936743454,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,1.53,1.0,2995757.6783082364,0.0,0.9625044447829694,0.9625044447829694,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,1.72,1.0,2995757.6783082364,0.0,0.9625044434381469,0.9625044434381469,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,1.91,1.0,2995757.6783082364,0.0,0.9625043804450931,0.9625043804450931,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,2.1,1.0,2995757.6783082364,0.0,0.9625044216759215,0.9625044216759215,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,2.29,1.0,2995757.6783082364,0.0,0.9625044340075586,0.9625044340075586,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,2.4800000000000004,1.0,2995757.6783082364,0.0,0.962504417957416,0.962504417957416,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,2.6700000000000004,1.0,2995757.6783082364,0.0,0.962504389516667,0.962504389516667,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,2.8600000000000003,1.0,2995757.6783082364,0.0,0.9625044276655538,0.9625044276655538,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,3.0500000000000003,1.0,2995757.6783082364,0.0,0.9625044279735007,0.9625044279735007,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,3.24,1.0,2995757.6783082364,0.0,0.9625044160420553,0.9625044160420553,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,3.43,1.0,2995757.6783082364,0.0,0.9625044016355919,0.9625044016355919,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,3.62,1.0,2995757.6783082364,0.0,0.962504424442775,0.962504424442775,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,3.81,1.0,2995757.6783082364,0.0,0.9625044379265091,0.9625044379265091,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,19.728813559322035,4.0,1.0,2995757.6783082364,0.0,0.9625043956537509,0.9625043956537509,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,0.2,1.0,3471741.473409804,0.0,0.9625285860524336,0.9625285860524336,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,0.39,1.0,3471741.473409804,0.0,0.9625289418690749,0.9625289418690749,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,0.5800000000000001,1.0,3471741.473409804,0.0,0.9625290059492784,0.9625290059492784,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,0.77,1.0,3471741.473409804,0.0,0.962528707516012,0.962528707516012,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,0.96,1.0,3471741.473409804,0.0,0.9625288280272296,0.9625288280272296,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,1.15,1.0,3471741.473409804,0.0,0.9625287995638732,0.9625287995638732,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,1.34,1.0,3471741.473409804,0.0,0.9625288468765388,0.9625288468765388,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,1.53,1.0,3471741.473409804,0.0,0.962528882870895,0.962528882870895,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,1.72,1.0,3471741.473409804,0.0,0.962528857781774,0.962528857781774,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,1.91,1.0,3471741.473409804,0.0,0.9625288180061289,0.9625288180061289,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,2.1,1.0,3471741.473409804,0.0,0.9625288033257269,0.9625288033257269,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,2.29,1.0,3471741.473409804,0.0,0.962528845833584,0.962528845833584,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,2.4800000000000004,1.0,3471741.473409804,0.0,0.9625288530335245,0.9625288530335245,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,2.6700000000000004,1.0,3471741.473409804,0.0,0.9625288400263257,0.9625288400263257,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,2.8600000000000003,1.0,3471741.473409804,0.0,0.9625288268111214,0.9625288268111214,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,3.0500000000000003,1.0,3471741.473409804,0.0,0.9625288037937578,0.9625288037937578,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,3.24,1.0,3471741.473409804,0.0,0.9625288347050936,0.9625288347050936,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,3.43,1.0,3471741.473409804,0.0,0.9625288514770034,0.9625288514770034,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,3.62,1.0,3471741.473409804,0.0,0.9625288308290008,0.9625288308290008,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,3.81,1.0,3471741.473409804,0.0,0.9625288550431637,0.9625288550431637,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_profile,dephasing_profile,20.0,4.0,1.0,3471741.473409804,0.0,0.9625288141534906,0.9625288141534906,1,1,7.407618517495128e-08,7.407630557038728e-08,1.2039543599324968e-13,12.24999870366679,12.249998703664685,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,0.2,1.0,40.56922330848882,0.9499616413105525,0.9672017856823516,0.017240144371799104,2,2,1.3909698534688104,2.36300248486853,0.9720326313997196,0.0005096471648422107,5.7960861616435215,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,0.39,1.0,40.56922330848882,0.950571616683221,0.974619737781635,0.024048121098414033,2,2,1.4121146224319543,3.3211525680404104,1.909037945608456,0.0009172754791800766,23.06766993555165,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,0.5800000000000001,1.0,40.56922330848882,0.9511690984351115,0.9782336431431947,0.02706454470808317,2,2,1.4334108638302216,4.091100792716535,2.657689928886313,0.00697678638676012,45.26264672849727,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,0.77,1.0,40.56922330848882,0.9517543419230916,0.9802102189918647,0.02845587706877306,2,2,1.4548558292020022,4.615644489016467,3.1607886598144646,0.018807262483995283,64.62730924838735,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,0.96,1.0,40.56922330848882,0.9523275980310238,0.981432243109302,0.029104645078278146,2,2,1.4764466989349914,4.936720985522772,3.4602742865877807,0.036525611112857646,78.1774708089823,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,1.15,1.0,40.56922330848882,0.9528891132077972,0.9822760943359468,0.029386981128149525,2,2,1.4981805837846593,5.120942826127457,3.622762242342798,0.06024641895185332,86.53384697068368,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,1.34,1.0,40.56922330848882,0.9534391295071385,0.9829122815900411,0.029473152082902576,2,2,1.5200545264631065,5.222695737413083,3.702641210949977,0.09008180827675469,91.33126688022598,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,1.53,1.0,40.56922330848882,0.9539778846290824,0.983423190930341,0.029445306301258634,2,2,1.5420655032963912,5.27760655802384,3.735541054727449,0.1261412951678561,93.97395386768433,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,1.72,1.0,40.56922330848882,0.9545056119629647,0.9838513184808759,0.02934570651791124,2,2,1.5642104259482772,5.306750440529643,3.742540014581366,0.16853164993821662,95.39186877861601,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,1.91,1.0,40.56922330848882,0.9550225406318269,0.9842201283511383,0.029197587719311358,2,2,1.5864861432083497,5.321968375963624,3.735482232755274,0.21735676005453214,96.13647463786717,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,2.1,1.0,40.56922330848882,0.9555288955381108,0.9845435488290927,0.02901465329098185,2,2,1.6088894428421951,5.329736744139256,3.72084730129706,0.2727174958182672,96.51769298898871,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,2.29,1.0,40.56922330848882,0.9560248974105359,0.9848304918019137,0.028805594391377864,2,2,1.6314170535013703,5.333547635688648,3.7021305821872774,0.3347115790703509,96.70498126394843,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,2.4800000000000004,1.0,40.56922330848882,0.9565107628520486,0.9850870878617735,0.028576325009724846,2,2,1.6540656466906847,5.335269568541736,3.681203921851051,0.4034334551772241,96.78966610681663,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,2.6700000000000004,1.0,40.56922330848882,0.9569867043887492,0.9853178324847305,0.02833112809598126,2,2,1.6768318387903371,5.3358980136337415,3.6590661748434044,0.4789741685502454,96.8205823357877,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,2.8600000000000003,1.0,40.56922330848882,0.9574529305196859,0.9855261966867042,0.028073266167018218,2,2,1.6997121931301706,5.335961861143742,3.636249668013572,0.5614212419431047,96.82372357736318,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,3.0500000000000003,1.0,40.56922330848882,0.9579096457674358,0.9857149668055943,0.02780532103815858,2,2,1.7227032221134952,5.3357414619881585,3.613038239874663,0.6508585597651995,96.81288034757928,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,3.24,1.0,40.56922330848882,0.958357050729376,0.9858864432873039,0.027529392557927856,2,2,1.7458013893875781,5.3353850062968755,3.589583616909297,0.7473662556398718,96.7953446736641,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,3.43,1.0,40.56922330848882,0.9587953421295603,0.9860425636707871,0.02724722154122683,2,2,1.7690031120580287,5.334970476212759,3.5659673641547305,0.8510206044281886,96.77495405416295,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,3.62,1.0,40.56922330848882,0.9592247128711199,0.9861849832374834,0.026960270366363503,2,2,1.7923047629441418,5.33453858103462,3.542233818090478,0.9618939189291208,96.75371153531198,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,3.81,1.0,40.56922330848882,0.9596453520891124,0.9863151309316619,0.026669778842549507,2,2,1.8157026728722365,5.334110254618586,3.518407581746349,1.080054451457011,96.73264684684446,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.0,4.0,1.0,40.56922330848882,0.9600574452037441,0.9864342500876384,0.026376804883894267,2,2,1.8391931330039717,5.333695948856076,3.4945028158521043,1.2055663004865278,96.71227386279189,True,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,0.2,1.0,52.43027226978281,0.9625817978953308,0.9703635417422418,0.007781743846910993,2,2,2.5223062115347745,3.350058189860164,0.8277519783253893,7.872320202809614,23.767043399004365,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,0.39,1.0,52.43027226978281,0.9627594062616456,0.9752278692761592,0.012468463014513653,2,2,2.536892395904402,4.1808964972996,1.6440041013951983,8.078276999157824,48.33365830433241,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,0.5800000000000001,1.0,52.43027226978281,0.9629355494134709,0.9784302508091323,0.015494701395661337,2,2,2.551512307661341,4.974555954154028,2.423043646492687,8.28737871684717,79.85906418361259,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,0.77,1.0,52.43027226978281,0.9631102393559182,0.9805809338053885,0.017470694449470248,2,2,2.56616556280034,5.680264131957013,3.1140985691566727,8.49963824913396,114.50413149573575,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,0.96,1.0,52.43027226978281,0.9632834880088259,0.9820638330061598,0.018780344997333942,2,2,2.580851774337453,6.270529616440259,3.689677842102806,8.715068205974442,148.26286715388557,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,1.15,1.0,52.43027226978281,0.9634553072071068,0.9831186557213388,0.019663348514232015,2,2,2.5955705523503116,6.740083571680299,4.144513019329987,8.933680910295182,178.2280784533114,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,1.34,1.0,52.43027226978281,0.9636257087010942,0.9838950207478341,0.020269312046739874,2,2,2.610321504018595,7.099025932669634,4.4887044286510385,9.155488394311465,202.99310363275623,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,1.53,1.0,52.43027226978281,0.9637947041568935,0.9844867875734883,0.020692083416594786,2,2,2.62510423366537,7.365064150650752,4.739959916985382,9.380502395905085,222.38743950861735,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,1.72,1.0,52.43027226978281,0.9639623051567385,0.9849533730064018,0.020991067849663314,2,2,2.639918342798693,7.557639245032363,4.91772090223367,9.60873435505411,236.97825669976712,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,1.91,1.0,52.43027226978281,0.9641285231993469,0.985332851063244,0.021204327863897032,2,2,2.654763430153915,7.694549891247456,5.039786461093541,9.84019541032262,247.63348958377102,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,2.1,1.0,52.43027226978281,0.9642933697002849,0.9856499801828466,0.021356610482561655,2,2,2.6696390917364288,7.790547330770856,5.120908239034428,10.07489639540815,255.24434491764066,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,2.29,1.0,52.43027226978281,0.9644568559923298,0.985921133487156,0.021464277494826267,2,2,2.684544920864887,7.857123783385625,5.172578862520739,10.312847835748617,260.5902972122769,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,2.4800000000000004,1.0,52.43027226978281,0.9646189933258382,0.986157344752951,0.0215383514271128,2,2,2.6994805082150073,7.902874614426609,5.203394106211602,10.554059945192085,264.29611406846266,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,2.6700000000000004,1.0,52.43027226978281,0.9647797928691153,0.9863662057323892,0.021586412863273896,2,2,2.714445441863734,7.934052482580593,5.219607040716859,10.79854262272717,266.8365115319851,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,2.8600000000000003,1.0,52.43027226978281,0.9649392657087896,0.98655305940181,0.02161379369302041,2,2,2.729439307333992,7.95511903408348,5.225679726749488,11.04630544927928,268.55990969377206,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,3.0500000000000003,1.0,52.43027226978281,0.9650974228501867,0.9867217582739765,0.02162433542378972,2,2,2.7444616876398125,7.969215066242417,5.224753378602605,11.297357684570581,269.7161661659148,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,3.24,1.0,52.43027226978281,0.9652542752177097,0.9868751515785729,0.021620876360863184,2,2,2.7595121633319617,7.978530369048239,5.219018205716278,11.551708264047193,270.4816363530623,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,3.43,1.0,52.43027226978281,0.9654098336552176,0.9870154017783157,0.021605568123098107,2,2,2.774590312544,7.9845811621833205,5.20999084963932,11.809365795873822,270.97943175862156,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,3.62,1.0,52.43027226978281,0.9655641089264101,0.9871441925962912,0.021580083669881067,2,2,2.7896957110387506,7.988412014355567,5.198716303316816,12.070338557996866,271.2948304431548,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,3.81,1.0,52.43027226978281,0.9657171117152117,0.9872628673998282,0.021545755684616474,2,2,2.8048279322552188,7.9907398773543346,5.185911945099116,12.33463449527796,271.48657581842883,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.271186440677966,4.0,1.0,52.43027226978281,0.9658688526261598,0.9873725224421488,0.021503669815988946,2,2,2.819986547355905,7.992055430586716,5.172068883230811,12.602261216698404,271.59496749954883,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,0.2,1.0,64.2913212310768,0.972381862853593,0.975420147700396,0.003038284846803019,2,2,4.6654487551328465,5.361944046272201,0.696495291139354,66.6447223274916,98.10625391119835,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,0.39,1.0,64.2913212310768,0.9724326425486394,0.9777763940660487,0.00534375151740929,2,2,4.675711186445812,6.048399707610151,1.3726885211643385,67.06427360628895,135.04762401068837,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,0.5800000000000001,1.0,64.2913212310768,0.9724832530868256,0.9796793485816117,0.007196095494786059,2,2,4.685980637277124,6.733350770743225,2.047370133466101,67.48542967850108,177.77894027367094,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,0.77,1.0,64.2913212310768,0.9725336950235844,0.9812191937793213,0.008685498755736876,2,2,4.696257055079299,7.401953511736865,2.7056964566575665,67.9081910822503,225.14653723156553,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,0.96,1.0,64.2913212310768,0.9725839689127542,0.9824688832950027,0.009884914382248478,2,2,4.706540387189095,8.041043860990301,3.334503473801206,68.33255832570381,275.64664727248106,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,1.15,1.0,64.2913212310768,0.9726340753065827,0.9834870689575708,0.010852993650988019,2,2,4.716830580828594,8.639968876960088,3.9231382961314942,68.75853188699841,327.6071833709419,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,1.34,1.0,64.2913212310768,0.9726840147557296,0.984320670270759,0.011636655515029348,2,2,4.727127583106441,9.19103864540789,4.463911062301449,69.18611221417316,379.37676983899496,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,1.53,1.0,64.2913212310768,0.97273378780927,0.9850070743203676,0.012273286511097603,2,2,4.737431341018698,9.689601448392132,4.952170107373434,69.61529972508664,429.4843260824057,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,1.72,1.0,64.2913212310768,0.9727833950146964,0.9855759835359503,0.012792588521253978,2,2,4.747741801449847,10.133810046728714,5.386068245278866,70.04609480734169,476.74648707712134,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,1.91,1.0,64.2913212310768,0.9728328369179231,0.986050944524301,0.013218107606377871,2,2,4.75805891117406,10.524181217927913,5.766122306753853,70.47849781822197,520.316768109928,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,2.1,1.0,64.2913212310768,0.9728821140632876,0.9864505979509185,0.013568483887630878,2,2,4.76838261685604,10.863054905447777,6.094672288591737,70.91250908461215,559.6838008969952,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,2.29,1.0,64.2913212310768,0.9729312269935547,0.986789690547512,0.013858463553957256,2,2,4.778712865052186,11.154042287826874,6.375329422774688,71.34812890293219,594.6333809544681,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,2.4800000000000004,1.0,64.2913212310768,0.972980176249919,0.9870798881359778,0.014099711886058852,2,2,4.789049602211615,11.401525000363275,6.61247539815166,71.78535753906692,625.1906395805725,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,2.6700000000000004,1.0,64.2913212310768,0.9730289623720076,0.9873304246726693,0.01430146230066165,2,2,4.799392774677205,11.610239990670236,6.8108472159930304,72.22419522829742,651.5562541692607,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,2.8600000000000003,1.0,64.2913212310768,0.9730775858978842,0.9875486177524029,0.014471031854518701,2,2,4.80974232868671,11.784961722000654,6.975219393313944,72.66464217523666,674.0464372963673,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,3.0500000000000003,1.0,64.2913212310768,0.9731260473640512,0.9877402763905876,0.014614229026536418,2,2,4.820098210373803,11.930277776106118,7.110179565732316,73.10669855376305,693.042187762215,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,3.24,1.0,64.2913212310768,0.9731743473054519,0.987910022574041,0.014735675268589099,2,2,4.830460365769145,12.05044504505407,7.219984679284925,73.55036450695611,708.94987286073,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,3.43,1.0,64.2913212310768,0.9732224862554755,0.9880615442092571,0.014839057953781598,2,2,4.840828740801451,12.149310134820173,7.308481394018721,73.99564014703314,722.1729273409229,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,3.62,1.0,64.2913212310768,0.9732704647459587,0.9881977937629879,0.0149273290170292,2,2,4.851203281298584,12.230277546287958,7.379074264989374,74.44252555528823,733.0931983101817,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,3.81,1.0,64.2913212310768,0.9733182833071881,0.9883211440800723,0.015002860772884263,2,2,4.861583932988701,12.296311094734616,7.434727161745915,74.89102078203452,742.0599717077292,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.5423728813559325,4.0,1.0,64.2913212310768,0.9733659424679064,0.9884335105376608,0.0150675680697544,2,2,4.871970641501151,12.349956740320868,7.477986098819717,75.34112584653695,749.384703843115,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.813559322033898,0.2,1.0,76.15237019237074,0.9800746052723616,0.9811786368796377,0.0011040316072761236,2,2,9.02527490868345,9.650575022559817,0.6253001138763672,363.40510895623356,425.44992626804947,False,False
uniform_dephasing_capped_1e4,dephasing_profile_capped,4.813559322033898,0.39,1.0,76.15237019237074,0.9800893428458743,0.9821311639920143,0.0020418211461399327,2,2,9.033133287798313,10.2569569640174,1.2238236762190873,364.1545236830916,490.28554164035194,False,False
