candidate,gamma_eta_mode_active,D,eta,eta_eff_baseline,eta_eff_candidate,R3_baseline,R3_candidate,delta_R3,winner_baseline,winner_candidate,mu_mumu_baseline,mu_mumu_candidate,delta_mu_mumu,chi2_baseline,chi2_candidate,accept_baseline,accept_candidate
eta_scaled_amp_profile,scaled_amp,7.254237288135593,4.0,4.0,4.0900096636382175,0.9831027031182874,0.9831027054754882,2.3572007679106832e-09,2,2,3.1941939949922493,3.194194205175191,2.1018294171781804e-07,20.119575572914044,20.11958028677647,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,0.2,0.2,0.2038235249758258,0.983291647828756,0.9832916478725956,4.383959861797848e-11,2,2,2.9212924022031963,2.921292421141533,1.89383366766549e-08,14.464566081257322,14.464566441391673,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,0.39,0.39,0.3974558737028603,0.9832916499878601,0.9832916500734893,8.562917042098661e-11,2,2,2.921292530824331,2.921292552111887,2.1287556162263854e-08,14.464568527136864,14.464568931944367,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,0.5800000000000001,0.5800000000000001,0.5910882224298949,0.9832916521474144,0.9832916522732467,1.258322335218054e-10,2,2,2.9212926592531603,2.921292682584094,2.333093362949512e-08,14.464570969359702,14.464571413024432,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,0.77,0.77,0.7847205711569293,0.9832916543060972,0.9832916544734325,1.6733525676215777e-10,2,2,2.9212927875023684,2.921292813648579,2.6146210529987002e-08,14.46457340816704,14.464573905367562,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,0.96,0.96,0.9783529198839638,0.9832916564651988,0.9832916566737245,2.0852575222107816e-10,2,2,2.9212929159805947,2.921292944445733,2.8465138246502875e-08,14.46457585132963,14.4645763926273,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,1.15,1.15,1.1719852686109982,0.9832916586240852,0.9832916588743126,2.50227394360536e-10,2,2,2.921293044299074,2.9212930752643804,3.0965306319075125e-08,14.464578291454654,14.464578880295976,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,1.34,1.34,1.3656176173380328,0.983291660783236,0.9832916610742022,2.909661400707364e-10,2,2,2.9212931726912443,2.921293206090628,3.339938370316986e-08,14.464580732981203,14.464581368109389,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,1.53,1.53,1.5592499660650674,0.9832916629421604,0.9832916632743841,3.3222369300034416e-10,2,2,2.921293301146281,2.921293336888971,3.574268969686045e-08,14.464583175703437,14.464583855392375,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,1.72,1.72,1.7528823147921018,0.9832916651011285,0.983291665474618,3.7348946158033414e-10,2,2,2.921293429484194,2.921293467683935,3.819974114804836e-08,14.464585616198628,14.464586342611327,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,1.91,1.91,1.9465146635191362,0.9832916672600117,0.9832916676748618,4.148500432066271e-10,2,2,2.9212935578182746,2.9212935984917023,4.067342773694804e-08,14.46458805662115,14.464588830073957,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,2.1,2.1,2.140147012246171,0.9832916694190508,0.9832916698752351,4.5618431254723646e-10,2,2,2.9212936861966083,2.921293729340736,4.314412782591148e-08,14.464590497885403,14.464591318321533,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,2.29,2.29,2.3337793609732054,0.9832916715779889,0.983291672075392,4.974031186932848e-10,2,2,2.921293814619457,2.9212938601364913,4.551703414179542e-08,14.464592939996372,14.464593805556165,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,2.4800000000000004,2.4800000000000004,2.52741170970024,0.9832916737369426,0.9832916742756725,5.387299495396292e-10,2,2,2.9212939429660474,2.921293990969075,4.800302777496768e-08,14.464595380657398,14.464596293491354,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,2.6700000000000004,2.6700000000000004,2.7210440584272746,0.9832916758959268,0.9832916764759606,5.800337987693638e-10,2,2,2.921294071355782,2.921294121794678,5.043889617084574e-08,14.464597822139067,14.464598781294002,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,2.8600000000000003,2.8600000000000003,2.914676407154309,0.9832916780549421,0.9832916786762623,6.213202174976118e-10,2,2,2.921294199693608,2.921294252624911,5.293130289629744e-08,14.464600262633844,14.464601269184913,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,3.0500000000000003,3.0500000000000003,3.1083087558813434,0.9832916802138518,0.9832916808764788,6.626269533072104e-10,2,2,2.921294328060763,2.9212943834490113,5.538824821016419e-08,14.464602703686554,14.464603756959422,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,3.24,3.24,3.3019411046083778,0.9832916823728192,0.9832916830766248,7.038056804020698e-10,2,2,2.9212944564227414,2.921294514268077,5.78453356325781e-08,14.464605144641029,14.464606244638405,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,3.43,3.43,3.4955734533354126,0.9832916845317714,0.9832916852768705,7.45099093535373e-10,2,2,2.92129458477266,2.921294645119239,6.03465788451274e-08,14.464607585366377,14.464608732927948,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,3.62,3.62,3.689205802062447,0.98329168669075,0.983291687477127,7.863770745686338e-10,2,2,2.92129471318039,2.9212947759301144,6.274972452757765e-08,14.46461002719128,14.464611220451607,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,3.81,3.81,3.8828381507894814,0.9832916888496679,0.9832916896774024,8.277345475704578e-10,2,2,2.9212948415221676,2.921294906738393,6.521622530897275e-08,14.464612467762233,14.464613707926098,False,False
eta_scaled_amp_profile,scaled_amp,7.525423728813559,4.0,4.0,4.076470499516516,0.9832916910086127,0.9832916918776112,8.689985397936084e-10,2,2,2.9212949699170587,2.9212950375815203,6.766446158934514e-08,14.464614909343405,14.464616196063497,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,0.2,0.2,0.20314656676974074,0.9832994640636592,0.9832994640815194,1.7860157797144893e-11,2,2,2.5983880728618187,2.598388085930401,1.3068582216391178e-08,8.975837332359148,8.975837528124565,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,0.39,0.39,0.39613580520099445,0.9832994650228063,0.9832994650537996,3.099331902234326e-11,2,2,2.5983881089819607,2.5983881233813824,1.4399421655042488e-08,8.9758378734335,8.975838089134696,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,0.5800000000000001,0.5800000000000001,0.5891250436322483,0.9832994659821073,0.9832994660272273,4.5120018832278674e-11,2,2,2.5983881462871947,2.5983881605449044,1.4257709679554864e-08,8.975838432260367,8.975838645838747,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,0.77,0.77,0.7821142820635019,0.9832994669401788,0.9832994670021694,6.199063484757517e-11,2,2,2.598388183170716,2.5983881984937964,1.5323080582163584e-08,8.975838984770057,8.975839214307543,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,0.96,0.96,0.9751035204947556,0.9832994678994236,0.9832994679757288,7.630518439327716e-11,2,2,2.5983882201797117,2.5983882357260146,1.5546302911673138e-08,8.975839539159358,8.975839772040688,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,1.15,1.15,1.1680927589260093,0.9832994688582315,0.9832994689493563,9.112477439288114e-11,2,2,2.598388257297071,2.5983882732671755,1.597010435006041e-08,8.975840095171947,8.975840334401767,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,1.34,1.34,1.361081997357263,0.9832994698172587,0.983299469923121,1.0586231891096531e-10,2,2,2.598388294228103,2.5983883109049417,1.6676838576756836e-08,8.975840648393392,8.975840898209995,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,1.53,1.53,1.5540712357885167,0.9832994707757076,0.983299470897331,1.2162348905775389e-10,2,2,2.5983883311131244,2.5983883483888,1.727567555676046e-08,8.975841200925622,8.975841459712726,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,1.72,1.72,1.7470604742197704,0.9832994717347664,0.9832994718714401,1.366736723795725e-10,2,2,2.598388368068007,2.5983883860236223,1.7955615216891374e-08,8.975841754504383,8.975842023476892,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,1.91,1.91,1.940049712651024,0.9832994726936637,0.9832994728455068,1.5184309365423587e-10,2,2,2.5983884049529813,2.5983884235923638,1.8639382481921984e-08,8.975842307035942,8.975842586251192,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,2.1,2.1,2.133038951082278,0.9832994736525968,0.9832994738193885,1.667916915693013e-10,2,2,2.5983884419732437,2.5983884610599177,1.9086674019064276e-08,8.975842861594115,8.975843147509739,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,2.29,2.29,2.3260281895135315,0.983299474611411,0.9832994747934461,1.8203516471970715e-10,2,2,2.5983884788514318,2.5983884986683767,1.9816944973882755e-08,8.975843414024055,8.975843710879037,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,2.4800000000000004,2.4800000000000004,2.5190174279447857,0.9832994755703619,0.9832994757672648,1.9690293839857986e-10,2,2,2.598388515868282,2.5983885362069676,2.033868584661036e-08,8.975843968531146,8.97584427320174,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,2.6700000000000004,2.6700000000000004,2.7120066663760394,0.9832994765293886,0.9832994767411728,2.1178414577605054e-10,2,2,2.5983885529104573,2.598388573691656,2.0781198539765455e-08,8.975844523417626,8.975844834717009,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,2.8600000000000003,2.8600000000000003,2.904995904807293,0.9832994774881205,0.9832994777154251,2.2730461957110037e-10,2,2,2.5983885898157015,2.5983886113451504,2.1529448890333924e-08,8.975845076252913,8.975845398760988,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,3.0500000000000003,3.0500000000000003,3.097985143238547,0.9832994784469183,0.9832994786893522,2.424338507722723e-10,2,2,2.598388626756921,2.598388648809986,2.2053065151794726e-08,8.975845629627118,8.975845959978901,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,3.24,3.24,3.2909743816698,0.9832994794060029,0.9832994796632376,2.572346780027601e-10,2,2,2.5983886637286684,2.5983886863571324,2.2628463991480885e-08,8.975846183458646,8.975846522429835,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,3.43,3.43,3.4839636201010538,0.9832994803647801,0.9832994806372974,2.7251734202593525e-10,2,2,2.598388700707496,2.5983887239257846,2.3218288625059813e-08,8.975846737396253,8.975847085202941,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,3.62,3.62,3.6769528585323075,0.9832994813236712,0.9832994816113426,2.876714422228588e-10,2,2,2.5983887376785906,2.5983887615119463,2.383335573341583e-08,8.975847291218038,8.975847648238355,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,3.81,3.81,3.869942096963561,0.9832994822826547,0.9832994825851132,3.0245850268784125e-10,2,2,2.598388774657452,2.598388798996817,2.4339365189973705e-08,8.975847845156181,8.97584820975646,False,False
eta_scaled_amp_profile,scaled_amp,7.796610169491526,4.0,4.0,4.062931335394815,0.9832994832413825,0.9832994835591795,3.17797010929155e-10,2,2,2.598388811599967,2.59838883656142,2.496145290464824e-08,8.975848398549886,8.975848772468963,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,0.2,0.2,0.20254597906595917,0.983153689949622,0.9831536899607282,1.1106116026837753e-11,2,2,2.2998628969473294,2.2998629087049163,1.1757586904082018e-08,5.060957708140251,5.060957840392954,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,0.39,0.39,0.3949646591786204,0.9831536903932868,0.9831536904046584,1.1371570352025628e-11,2,2,2.299862906973422,2.299862916100046,9.126623901067887e-09,5.060957820916613,5.060957923575493,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,0.5800000000000001,0.5800000000000001,0.5873833392912816,0.9831536908349819,0.9831536908522552,1.7273293906328036e-11,2,2,2.2998629155522075,2.299862925150295,9.598087657991528e-09,5.060957917413245,5.060958025375285,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,0.77,0.77,0.7798020194039428,0.9831536912779788,0.9831536912999896,2.2010837597008504e-11,2,2,2.2998629239066077,2.2998629337898477,9.883240004171512e-09,5.060958011385934,5.0609581225554505,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,0.96,0.96,0.972220699516604,0.9831536917193112,0.9831536917474386,2.812738930657588e-11,2,2,2.299862931875523,2.2998629422612877,1.0385764692699695e-08,5.060958101022577,5.060958217844635,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,1.15,1.15,1.1646393796292651,0.9831536921603496,0.9831536921950293,3.467970355330863e-11,2,2,2.299862940129844,2.2998629506490005,1.0519156656840778e-08,5.060958193869544,5.060958312192034,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,1.34,1.34,1.3570580597419266,0.9831536926012421,0.9831536926410671,3.9825032160933915e-11,2,2,2.299862948625619,2.299862958988295,1.036267605059038e-08,5.060958289432459,5.060958405994812,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,1.53,1.53,1.5494767398545877,0.9831536930431911,0.9831536930886949,4.550382293189159e-11,2,2,2.299862957029838,2.2998629674739486,1.0444110465357426e-08,5.060958383965528,5.06095850144388,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,1.72,1.72,1.7418954199672487,0.9831536934840983,0.9831536935355569,5.145861514677108e-11,2,2,2.299862965366346,2.299862976119162,1.0752815970960228e-08,5.0609584777369605,5.060958598687723,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,1.91,1.91,1.93431410007991,0.9831536939257217,0.9831536939821283,5.6406546100618016e-11,2,2,2.299862973858848,2.2998629844819343,1.0623086410532778e-08,5.0609585732630595,5.060958692754586,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,2.1,2.1,2.1267327801925715,0.9831536943675944,0.983153694429762,6.216760439770042e-11,2,2,2.299862982361524,2.2998629929470895,1.0585565313192546e-08,5.060958668903606,5.060958787973086,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,2.29,2.29,2.3191514603052323,0.9831536948090536,0.983153694876941,6.788747342056922e-11,2,2,2.2998629907270525,2.2998630014174832,1.0690430762849701e-08,5.060958763001471,5.060958883250509,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,2.4800000000000004,2.4800000000000004,2.511570140417894,0.9831536952508625,0.9831536953237971,7.293465831281765e-11,2,2,2.299862999010295,2.2998630098063364,1.0796041394200984e-08,5.060958856173763,5.060958977610742,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,2.6700000000000004,2.6700000000000004,2.7039888205305553,0.9831536956917736,0.983153695770617,7.884337627217519e-11,2,2,2.299863007307976,2.2998630184529905,1.114501424481773e-08,5.060958949508469,5.060959074870794,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,2.8600000000000003,2.8600000000000003,2.8964075006432166,0.9831536961333485,0.9831536962179075,8.455902644755042e-11,2,2,2.2998630157727624,2.299863026910579,1.113781644690448e-08,5.060959044722819,5.060959170004183,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,3.0500000000000003,3.0500000000000003,3.0888261807558774,0.9831536965749174,0.9831536966653043,9.038692017071526e-11,2,2,2.2998630241037334,2.2998630353048837,1.1201150229567247e-08,5.060959138431977,5.0609592644257395,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,3.24,3.24,3.2812448608685387,0.9831536970164898,0.9831536971123337,9.584388838135283e-11,2,2,2.2998630324092524,2.2998630438262504,1.141699801365803e-08,5.060959231854845,5.060959360276526,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,3.43,3.43,3.4736635409812,0.983153697457867,0.9831536975593365,1.0146949946943096e-10,2,2,2.2998630408832326,2.299863052251624,1.1368391561461522e-08,5.060959327172616,5.060959455047558,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,3.62,3.62,3.6660822210938613,0.9831536978996722,0.98315369800642,1.0674783279540634e-10,2,2,2.2998630492450363,2.2998630607888284,1.1543792144408371e-08,5.060959421228592,5.0609595510764915,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,3.81,3.81,3.858500901206522,0.9831536983410286,0.9831536984536057,1.1257705878620072e-10,2,2,2.299863057652636,2.2998630691962165,1.1543580313855273e-08,5.060959515799699,5.060959645645219,False,False
eta_scaled_amp_profile,scaled_amp,8.067796610169491,4.0,4.0,4.050919581319183,0.9831536987824039,0.9831536989007187,1.18314802399766e-10,2,2,2.2998630659636463,2.2998630777463407,1.1782694375739311e-08,5.060959609284335,5.060959741819481,False,False
eta_scaled_amp_profile,scaled_amp,8.338983050847457,0.2,0.2,0.2021745028690882,0.9831959775028047,0.9831959775006813,-2.1234125568980744e-12,2,2,2.174412952994155,2.1744129610257517,8.03159672102538e-09,3.748221386032046,3.748221463779203,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,0.39,0.39,0.39424028059472194,0.9831959776869476,0.9831959776858034,-1.1441958491786863e-12,2,2,2.1744129539757164,2.174412959628351,5.652634360586717e-09,3.74822139553372,3.7482214502521365,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,0.5800000000000001,0.5800000000000001,0.5863060583203558,0.9831959778768835,0.9831959778795526,2.669087173501339e-12,2,2,2.1744129533086034,2.1744129582311946,4.9225912235328906e-09,3.748221389075958,3.7482214367274382,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,0.77,0.77,0.7783718360459895,0.9831959780618309,0.9831959780744268,1.2595924303582251e-11,2,2,2.1744129515834367,2.1744129580214464,6.438009680920231e-09,3.748221372376065,3.7482214346970415,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,0.96,0.96,0.9704376137716232,0.9831959782480115,0.9831959782607097,1.2698175844150228e-11,2,2,2.174412950908302,2.1744129568575583,5.949256198789499e-09,3.748221365840653,3.748221423430416,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,1.15,1.15,1.162503391497257,0.9831959784384225,0.9831959784492179,1.0795364602245172e-11,2,2,2.174412950150899,2.1744129562295846,6.07868555491109e-09,3.748221358508869,3.7482214173515294,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,1.34,1.34,1.354569169222891,0.9831959786243377,0.983195978638801,1.4463319431001764e-11,2,2,2.174412949342947,2.174412955212121,5.869174035666447e-09,3.7482213506877637,3.7482214075023186,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,1.53,1.53,1.5466349469485245,0.983195978813498,0.9831959788283399,1.4841905482398943e-11,2,2,2.174412948506146,2.1744129540911015,5.584955609094777e-09,3.748221342587392,3.748221396650666,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,1.72,1.72,1.7387007246741584,0.9831959789997696,0.9831959790184949,1.8725243577932815e-11,2,2,2.174412947379203,2.174412953585109,6.205906011302886e-09,3.748221331678401,3.7482213917525757,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,1.91,1.91,1.930766502399792,0.9831959791850282,0.9831959792068856,2.1857404775005307e-11,2,2,2.1744129465387543,2.1744129526652807,6.126526397309817e-09,3.748221323542723,3.74822138284849,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,2.1,2.1,2.122832280125426,0.9831959793738761,0.9831959793953146,2.1438406605511773e-11,2,2,2.1744129457937698,2.1744129518702655,6.076495751017319e-09,3.748221316331152,3.7482213751526143,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,2.29,2.29,2.31489805785106,0.983195979561102,0.9831959795855263,2.442424040793867e-11,2,2,2.174412944908001,2.1744129509759684,6.067967461831358e-09,3.7482213077567668,3.748221366495674,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,2.4800000000000004,2.4800000000000004,2.506963835576694,0.9831959797486371,0.9831959797738888,2.5251689628191798e-11,2,2,2.1744129440240614,2.1744129501905354,6.16647399809267e-09,3.7482212992000883,3.748221358892555,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,2.6700000000000004,2.6700000000000004,2.6990296133023275,0.9831959799351787,0.9831959799636554,2.8476665470122953e-11,2,2,2.1744129432196795,2.17441294931802,6.0983404992498436e-09,3.7482212914135418,3.7482213504464643,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,2.8600000000000003,2.8600000000000003,2.891095391027961,0.9831959801217155,0.9831959801528053,3.1089797403183184e-11,2,2,2.1744129423146235,2.174412948291496,5.976872330393235e-09,3.748221282652453,3.748221340509544,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,3.0500000000000003,3.0500000000000003,3.083161168753595,0.9831959803098991,0.9831959803422318,3.2332692079251046e-11,2,2,2.174412941407597,2.1744129474490617,6.0414646618767165e-09,3.74822127387229,3.7482213323546456,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,3.24,3.24,3.2752269464792287,0.9831959804970225,0.9831959805313113,3.428879402633811e-11,2,2,2.1744129407113335,2.174412946614261,5.902927480150311e-09,3.748221267132347,3.74822132427364,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,3.43,3.43,3.4672927242048623,0.9831959806845435,0.9831959807212657,3.672218085171153e-11,2,2,2.1744129398608254,2.1744129459841632,6.123337836783094e-09,3.748221258899291,3.7482213181741915,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,3.62,3.62,3.659358501930496,0.9831959808717325,0.9831959809106858,3.895328504199824e-11,2,2,2.174412938996131,2.1744129450800496,6.083918702159963e-09,3.748221250528908,3.748221309422225,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,3.81,3.81,3.85142427965613,0.9831959810583218,0.983195981099854,4.1532111083597556e-11,2,2,2.174412938248903,2.1744129441309905,5.882087705799677e-09,3.7482212432956192,3.74822130023518,True,True
eta_scaled_amp_profile,scaled_amp,8.338983050847457,4.0,4.0,4.043490057381764,0.9831959812462334,0.9831959812880895,4.1856074162183177e-11,2,2,2.174412937369499,2.1744129431954025,5.825903315326286e-09,3.7482212347828496,3.748221291178536,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,0.2,0.2,0.2018030266722172,0.9834692118302557,0.9834692118334089,3.153144412237907e-12,2,2,2.0168173361161776,2.0168173438859576,7.769779930555387e-09,2.377897663334111,2.3778977232407983,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,0.39,0.39,0.39351590201082354,0.9834692119108535,0.9834692119112568,4.0334402484631937e-13,2,2,2.0168173360501274,2.0168173376589245,1.6087970955425135e-09,2.377897662824849,2.3778976752290233,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,0.5800000000000001,0.5800000000000001,0.5852287773494299,0.9834692119873804,0.9834692119985992,1.1218803663837207e-11,2,2,2.0168173341990996,2.01681733677377,2.5746702547735367e-09,2.3778976485530237,2.3778976684042896,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,0.77,0.77,0.7769416526880362,0.9834692120693334,0.9834692120699896,6.5625282985593e-13,2,2,2.016817332526953,2.0168173347214604,2.1945072425921808e-09,2.3778976356604127,2.377897652580539,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,0.96,0.96,0.9686545280266424,0.9834692121488786,0.983469212153883,5.004441305800356e-12,2,2,2.016817329661651,2.01681733244132,2.7796689394676832e-09,2.3778976135683116,2.3778976350001617,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,1.15,1.15,1.1603674033652487,0.9834692122241651,0.9834692122296809,5.515810030942703e-12,2,2,2.016817326676813,2.0168173299785015,3.3016887002190742e-09,2.377897590554563,2.3778976160112983,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,1.34,1.34,1.3520802787038553,0.9834692123008614,0.9834692123090549,8.193556944036118e-12,2,2,2.0168173236804483,2.0168173274494356,3.768987344443531e-09,2.377897567451944,2.377897596511653,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,1.53,1.53,1.5437931540424614,0.9834692123816794,0.9834692123856317,3.952282945363095e-12,2,2,2.016817321911176,2.0168173252249746,3.3137985688824756e-09,2.3778975538104716,2.3778975793605763,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,1.72,1.72,1.7355060293810678,0.9834692124577902,0.9834692124647851,6.994960166650799e-12,2,2,2.016817319480403,2.0168173224794024,2.998999271142111e-09,2.377897535068686,2.37789755819162,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,1.91,1.91,1.9272189047196742,0.9834692125368367,0.9834692125417416,4.904854300491479e-12,2,2,2.016817316993495,2.016817320020908,3.0274129869667377e-09,2.377897515894087,2.3778975392360966,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,2.1,2.1,2.1189317800582805,0.9834692126130662,0.983469212621314,8.247846849940288e-12,2,2,2.0168173149386934,2.0168173171806485,2.241955066040191e-09,2.3778975000511213,2.37789751733708,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,2.29,2.29,2.310644655396887,0.983469212690216,0.983469212699457,9.24094134546749e-12,2,2,2.016817312202449,2.0168173146635784,2.4611295224019614e-09,2.3778974789540834,2.3778974979299248,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,2.4800000000000004,2.4800000000000004,2.5023575307354937,0.98346921276805,0.9834692127762528,8.202771795140507e-12,2,2,2.0168173098833835,2.0168173120445108,2.161127277133801e-09,2.3778974610735877,2.377897477736347,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,2.6700000000000004,2.6700000000000004,2.6940704060740996,0.9834692128451737,0.9834692128574274,1.2253642545090315e-11,2,2,2.0168173074961895,2.0168173096586273,2.1624377843920684e-09,2.3778974426678054,2.3778974593406685,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,2.8600000000000003,2.8600000000000003,2.885783281412706,0.9834692129248499,0.9834692129341184,9.268474876478194e-12,2,2,2.0168173047814,2.016817307187745,2.4063449011180182e-09,2.377897421736193,2.3778974402896327,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,3.0500000000000003,3.0500000000000003,3.0774961567513124,0.9834692130016204,0.9834692130120612,1.044087039048236e-11,2,2,2.0168173026581524,2.016817304840909,2.182756642099548e-09,2.377897405365493,2.377897422195019,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,3.24,3.24,3.2692090320899188,0.9834692130795276,0.9834692130900853,1.0557665852672926e-11,2,2,2.016817299840697,2.0168173020823357,2.2416388745227778e-09,2.377897383642301,2.3778974009258214,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,3.43,3.43,3.460921907428525,0.983469213156536,0.9834692131705387,1.4002687898084787e-11,2,2,2.0168172973720435,2.0168172996817657,2.309722191284891e-09,2.3778973646084505,2.377897382416908,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,3.62,3.62,3.652634782767131,0.9834692132339874,0.9834692132479944,1.4007017767880825e-11,2,2,2.0168172948309775,2.016817297388439,2.557461353802637e-09,2.377897345016282,2.377897364734862,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,3.81,3.81,3.8443476581057374,0.9834692133111423,0.98346921332555,1.4407697257468044e-11,2,2,2.0168172923887666,2.0168172945514575,2.162690915241683e-09,2.377897326186308,2.3778973428611225,True,True
eta_scaled_amp_profile,scaled_amp,8.610169491525424,4.0,4.0,4.036060533444344,0.9834692133910982,0.9834692134045384,1.3440248913809683e-11,2,2,2.0168172900837145,2.0168172923462886,2.2625741280535294e-09,2.377897308413858,2.3778973258587937,True,True
eta_scaled_amp_profile,scaled_amp,8.881355932203391,0.2,0.2,0.20143155047534622,0.9841380767135405,0.9841380766376524,-7.588807360292549e-11,2,2,1.814541062769265,1.8145410555696495,-7.199615570385731e-09,1.074026829511699,1.0740267922049958,True,True
